------Generation 0------
Rule  1: 1551222d2111c, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 75: 1551187348281, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 76: 1511121121221, Class:  1, CF:0.60641, Len: 13, Fitness_tra: 0
Rule 77: 1151118112152, Class:  0, CF:0.940581, Len: 13, Fitness_tra: 0
Rule 78: 1215455124112, Class:  0, CF:0.532857, Len: 13, Fitness_tra: 0
Rule 79: 0c00008004554, Class:  0, CF:0.049995, Len:  6, Fitness_tra: 0
Rule 80: 0000000000200, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1411211251511, Class:  1, CF:0.993195, Len: 13, Fitness_tra: 0
Rule 82: 2000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 2000000030002, Class:  2, CF:0.0477309, Len:  3, Fitness_tra: 0
Rule 84: 0000000000002, Class:  0, CF:0.174114, Len:  1, Fitness_tra: 1
Rule 85: 0000000400d50, Class:  0, CF:0.000686502, Len:  3, Fitness_tra: 0
Rule 86: 1111111111194, Class:  0, CF:0.012261, Len: 13, Fitness_tra: 0
Rule 87: 511121b111141, Class:  1, CF:0.250237, Len: 13, Fitness_tra: 0
Rule 88: 0000400400d50, Class:  0, CF:0.303944, Len:  0, Fitness_tra: 0
Rule 89: 5191511121111, Class:  0, CF:0.398722, Len: 13, Fitness_tra: 0
Rule 90: 1015cb1080810, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 91: 0000000000032, Class:  2, CF:0.810656, Len:  2, Fitness_tra: 23
Rule 92: b000008000007, Class:  1, CF:0.988028, Len:  3, Fitness_tra: 7
Rule 93: 106020d100a3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 081000000015b, Class:  0, CF:0.13566, Len:  5, Fitness_tra: 0
Rule 95: 11751c2189211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 011ec10110052, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 97: 0901008004012, Class:  1, CF:  1, Len:  6, Fitness_tra: 0
Rule 98: 100002110111b, Class:  1, CF:0.00137941, Len:  8, Fitness_tra: 0
Rule 99: 2052200100931, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule100: 215a85b111192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:4.92958
------Result------
Miss_rate(tra)	:4.92958
Miss_rate(tst)	:11.1111
ARL				:9.1039

------Generation 900------
Rule  1: 0000008004000, Class:  0, CF:0.760018, Len:  2, Fitness_tra: 39
Rule  2: 200000000a000, Class:  1, CF:0.8021, Len:  2, Fitness_tra: 30
Rule  3: 8000000004007, Class:  2, CF:0.252218, Len:  3, Fitness_tra: 9
Rule  4: 0000007000000, Class:  1, CF:0.0703449, Len:  1, Fitness_tra: 4
Rule  5: 2000000004007, Class:  2, CF:0.151798, Len:  3, Fitness_tra: 0
Rule  6: 00008040c0000, Class:  0, CF:0.778977, Len:  3, Fitness_tra: 4
Rule  7: 0210031000a00, Class:  2, CF:0.953655, Len:  5, Fitness_tra: 1
Rule  8: 000000040005b, Class:  1, CF:0.442901, Len:  3, Fitness_tra: 2
Rule  9: 000800c000500, Class:  1, CF:0.628497, Len:  3, Fitness_tra: 2
Rule 10: 000e0040c0000, Class:  1, CF:0.972851, Len:  3, Fitness_tra: 2
Rule 11: 0052200000031, Class:  2, CF:0.924154, Len:  5, Fitness_tra: 1
Rule 12: 0000000055012, Class:  2, CF:0.763296, Len:  4, Fitness_tra: 0
Rule 13: 0900008000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 14: 0052209010001, Class:  1, CF:0.990033, Len:  6, Fitness_tra: 1
Rule 15: 000080b040000, Class:  2, CF:0.434483, Len:  3, Fitness_tra: 0
Rule 16: 10010b1000200, Class:  1, CF:0.320504, Len:  5, Fitness_tra: 1
Rule 17: 000000c000500, Class:  1, CF:0.287822, Len:  2, Fitness_tra: 0
Rule 18: 12d1112312552, Class:  0, CF:0.934884, Len: 13, Fitness_tra: 0
Rule 19: 1111112111111, Class:  1, CF:0.383964, Len: 13, Fitness_tra: 0
Rule 20: 1cd5122124551, Class:  1, CF:0.994342, Len: 13, Fitness_tra: 0
Rule 21: 511112b312121, Class:  0, CF:0.264719, Len: 13, Fitness_tra: 0
Rule 22: 511112412c112, Class:  0, CF:0.987855, Len: 13, Fitness_tra: 0
Rule 23: 111111212121c, Class:  0, CF:0.520205, Len: 13, Fitness_tra: 0
Rule 24: e252199815111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 3212515115831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 511111112522c, Class:  0, CF:0.561144, Len: 13, Fitness_tra: 0
Rule 27: 12d11112d8111, Class:  2, CF:0.879314, Len: 13, Fitness_tra: 0
Rule 28: 1115c1d111132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 3418563215531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 12311131111d1, Class:  1, CF:0.986979, Len: 13, Fitness_tra: 0
Rule 31: 1111211111512, Class:  1, CF:0.669704, Len: 13, Fitness_tra: 0
Rule 32: 325515112c511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1131214113221, Class:  1, CF:0.902027, Len: 13, Fitness_tra: 0
Rule 34: 34121dd25cd19, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 0000400400d50, Class:  0, CF:0.303944, Len:  4, Fitness_tra: 0
Rule 36: c23142c522112, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: 2155258112152, Class:  1, CF:0.741762, Len: 13, Fitness_tra: 0
Rule 38: 11518841c5221, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 39: 1111215111192, Class:  0, CF:0.970064, Len: 13, Fitness_tra: 0
Rule 40: 1155227125118, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 41: 3152219111191, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 42: 311185d11151d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1c11151151111, Class:  1, CF:0.987336, Len: 13, Fitness_tra: 0
Rule 44: 1151121315118, Class:  0, CF:0.989628, Len: 13, Fitness_tra: 0
Rule 45: 11511212c1241, Class:  1, CF:0.134816, Len: 13, Fitness_tra: 0
Rule 46: 8215211151211, Class:  0, CF:0.660791, Len: 13, Fitness_tra: 0
Rule 47: 11152c712121c, Class:  0, CF:0.343415, Len: 13, Fitness_tra: 0
Rule 48: 1111531111111, Class:  2, CF:0.23597, Len: 13, Fitness_tra: 0
Rule 49: 1211211112131, Class:  2, CF:0.957295, Len: 13, Fitness_tra: 0
Rule 50: 11151c2189211, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 51: 1153251112517, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 52: 1291218114512, Class:  0, CF:0.927168, Len: 13, Fitness_tra: 0
Rule 53: 1152111151291, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 54: 1150118100d50, Class:  1, CF:0.017662, Len:  9, Fitness_tra: 0
Rule 55: 2000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: ec11113155159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: e000807e40000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1515111111111, Class:  2, CF:0.378564, Len: 13, Fitness_tra: 0
Rule 59: 00d00070c0405, Class:  0, CF:0.995459, Len:  5, Fitness_tra: 0
Rule 60: 111d135111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 12112c2184151, Class:  0, CF:0.682583, Len: 13, Fitness_tra: 0
Rule 62: 8000000030002, Class:  2, CF:0.0989503, Len:  3, Fitness_tra: 0
Rule 63: 1111118122511, Class:  1, CF:0.358941, Len: 13, Fitness_tra: 0
Rule 64: 5115112111211, Class:  1, CF:0.704052, Len: 13, Fitness_tra: 0
Rule 65: e851131811551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: e191115551153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 3235115511115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 3812195112831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 825141c512511, Class:  0, CF:0.856072, Len: 13, Fitness_tra: 0
Rule 70: 0000807040000, Class:  0, CF:0.162683, Len:  3, Fitness_tra: 0
Rule 71: 325215d151113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 32515d5b1e181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1111121181111, Class:  1, CF:0.587488, Len: 13, Fitness_tra: 0
Rule 74: 1c11151151611, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 75: 1551187348281, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 76: 1511121121221, Class:  1, CF:0.60641, Len: 13, Fitness_tra: 0
Rule 77: 1151118112152, Class:  0, CF:0.940581, Len: 13, Fitness_tra: 0
Rule 78: 1215455124112, Class:  0, CF:0.532857, Len: 13, Fitness_tra: 0
Rule 79: 0c00008004554, Class:  0, CF:0.049995, Len:  6, Fitness_tra: 0
Rule 80: 0000000000200, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1411211251511, Class:  1, CF:0.993195, Len: 13, Fitness_tra: 0
Rule 82: 2000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 2000000030002, Class:  2, CF:0.0477309, Len:  3, Fitness_tra: 0
Rule 84: 0000000000002, Class:  0, CF:0.174114, Len:  1, Fitness_tra: 1
Rule 85: 0000000400d50, Class:  0, CF:0.000686502, Len:  3, Fitness_tra: 0
Rule 86: 1111111111194, Class:  0, CF:0.012261, Len: 13, Fitness_tra: 0
Rule 87: 511121b111141, Class:  1, CF:0.250237, Len: 13, Fitness_tra: 0
Rule 88: 0000400400d50, Class:  0, CF:0.303944, Len:  0, Fitness_tra: 0
Rule 89: 5191511121111, Class:  0, CF:0.398722, Len: 13, Fitness_tra: 0
Rule 90: 1015cb1080810, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 91: 0000000000032, Class:  2, CF:0.810656, Len:  2, Fitness_tra: 23
Rule 92: b000008000007, Class:  1, CF:0.988028, Len:  3, Fitness_tra: 7
Rule 93: 106020d100a3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 081000000015b, Class:  0, CF:0.13566, Len:  5, Fitness_tra: 0
Rule 95: 11751c2189211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 011ec10110052, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 97: 0901008004012, Class:  1, CF:  1, Len:  6, Fitness_tra: 0
Rule 98: 100002110111b, Class:  1, CF:0.00137941, Len:  8, Fitness_tra: 0
Rule 99: 2052200100931, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule100: 215a85b111192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:4.92958
------Result------
Miss_rate(tra)	:4.92958
Miss_rate(tst)	:11.1111
ARL				:9.1039

------Generation 1000------
Rule  1: 0000008004000, Class:  0, CF:0.760018, Len:  2, Fitness_tra: 28
Rule  2: 200000000a000, Class:  1, CF:0.8021, Len:  2, Fitness_tra: 5
Rule  3: 0000000000032, Class:  2, CF:0.810656, Len:  2, Fitness_tra: 26
Rule  4: 8000000004007, Class:  2, CF:0.252218, Len:  3, Fitness_tra: 9
Rule  5: b000008000007, Class:  1, CF:0.988028, Len:  3, Fitness_tra: 1
Rule  6: 00008040c0000, Class:  0, CF:0.778977, Len:  3, Fitness_tra: 4
Rule  7: 0000007000000, Class:  1, CF:0.0703449, Len:  1, Fitness_tra: 0
Rule  8: 000000040005b, Class:  1, CF:0.442901, Len:  3, Fitness_tra: 0
Rule  9: 000800c000500, Class:  1, CF:0.628497, Len:  3, Fitness_tra: 1
Rule 10: 000e0040c0000, Class:  1, CF:0.972851, Len:  3, Fitness_tra: 1
Rule 11: 0210031000a00, Class:  2, CF:0.953655, Len:  5, Fitness_tra: 1
Rule 12: 0900008000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 13: 0052209010001, Class:  1, CF:0.990033, Len:  6, Fitness_tra: 1
Rule 14: 10010b1000200, Class:  1, CF:0.320504, Len:  5, Fitness_tra: 0
Rule 15: 0000000000002, Class:  0, CF:0.174114, Len:  1, Fitness_tra: 0
Rule 16: 0052200000031, Class:  2, CF:0.924154, Len:  5, Fitness_tra: 1
Rule 17: 2000000004007, Class:  2, CF:0.151798, Len:  3, Fitness_tra: 0
Rule 18: 12d1112312552, Class:  0, CF:0.934884, Len: 13, Fitness_tra: 0
Rule 19: 1111112111111, Class:  1, CF:0.383964, Len: 13, Fitness_tra: 0
Rule 20: 1cd5122124551, Class:  1, CF:0.994342, Len: 13, Fitness_tra: 0
Rule 21: 511112b312121, Class:  0, CF:0.264719, Len: 13, Fitness_tra: 0
Rule 22: 511112412c112, Class:  0, CF:0.987855, Len: 13, Fitness_tra: 0
Rule 23: 111111212121c, Class:  0, CF:0.520205, Len: 13, Fitness_tra: 0
Rule 24: e252199815111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 3212515115831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 511111112522c, Class:  0, CF:0.561144, Len: 13, Fitness_tra: 0
Rule 27: 12d11112d8111, Class:  2, CF:0.879314, Len: 13, Fitness_tra: 0
Rule 28: 1115c1d111132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 3418563215531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 12311131111d1, Class:  1, CF:0.986979, Len: 13, Fitness_tra: 0
Rule 31: 1111211111512, Class:  1, CF:0.669704, Len: 13, Fitness_tra: 0
Rule 32: 325515112c511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1131214113221, Class:  1, CF:0.902027, Len: 13, Fitness_tra: 0
Rule 34: 34121dd25cd19, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 0000400400d50, Class:  0, CF:0.303944, Len:  4, Fitness_tra: 0
Rule 36: c23142c522112, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: 2155258112152, Class:  1, CF:0.741762, Len: 13, Fitness_tra: 0
Rule 38: 11518841c5221, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 39: 1111215111192, Class:  0, CF:0.970064, Len: 13, Fitness_tra: 0
Rule 40: 1155227125118, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 41: 3152219111191, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 42: 311185d11151d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1c11151151111, Class:  1, CF:0.987336, Len: 13, Fitness_tra: 0
Rule 44: 1151121315118, Class:  0, CF:0.989628, Len: 13, Fitness_tra: 0
Rule 45: 11511212c1241, Class:  1, CF:0.134816, Len: 13, Fitness_tra: 0
Rule 46: 8215211151211, Class:  0, CF:0.660791, Len: 13, Fitness_tra: 0
Rule 47: 11152c712121c, Class:  0, CF:0.343415, Len: 13, Fitness_tra: 0
Rule 48: 1111531111111, Class:  2, CF:0.23597, Len: 13, Fitness_tra: 0
Rule 49: 1211211112131, Class:  2, CF:0.957295, Len: 13, Fitness_tra: 0
Rule 50: 11151c2189211, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 51: 1153251112517, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 52: 1291218114512, Class:  0, CF:0.927168, Len: 13, Fitness_tra: 0
Rule 53: 1152111151291, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 54: 1150118100d50, Class:  1, CF:0.017662, Len:  9, Fitness_tra: 0
Rule 55: 2000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: ec11113155159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: e000807e40000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1515111111111, Class:  2, CF:0.378564, Len: 13, Fitness_tra: 0
Rule 59: 00d00070c0405, Class:  0, CF:0.995459, Len:  5, Fitness_tra: 0
Rule 60: 111d135111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 12112c2184151, Class:  0, CF:0.682583, Len: 13, Fitness_tra: 0
Rule 62: 8000000030002, Class:  2, CF:0.0989503, Len:  3, Fitness_tra: 0
Rule 63: 1111118122511, Class:  1, CF:0.358941, Len: 13, Fitness_tra: 0
Rule 64: 5115112111211, Class:  1, CF:0.704052, Len: 13, Fitness_tra: 0
Rule 65: e851131811551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: e191115551153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 3235115511115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 3812195112831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 825141c512511, Class:  0, CF:0.856072, Len: 13, Fitness_tra: 0
Rule 70: 0000807040000, Class:  0, CF:0.162683, Len:  3, Fitness_tra: 0
Rule 71: 325215d151113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 32515d5b1e181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1111121181111, Class:  1, CF:0.587488, Len: 13, Fitness_tra: 0
Rule 74: 1c11151151611, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 75: 1551187348281, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 76: 1511121121221, Class:  1, CF:0.60641, Len: 13, Fitness_tra: 0
Rule 77: 1151118112152, Class:  0, CF:0.940581, Len: 13, Fitness_tra: 0
Rule 78: 1215455124112, Class:  0, CF:0.532857, Len: 13, Fitness_tra: 0
Rule 79: 0c00008004554, Class:  0, CF:0.049995, Len:  6, Fitness_tra: 0
Rule 80: 0000000000200, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000000c000000, Class:  0, CF:0.251707, Len:  1, Fitness_tra: 10
Rule 82: 000000c000500, Class:  1, CF:0.287822, Len:  2, Fitness_tra: 0
Rule 83: 1111115251511, Class:  1, CF:0.950916, Len: 13, Fitness_tra: 0
Rule 84: 2000000030002, Class:  2, CF:0.0477309, Len:  3, Fitness_tra: 0
Rule 85: 0000000000002, Class:  0, CF:0.174114, Len:  0, Fitness_tra: 0
Rule 86: 0000400400d50, Class:  0, CF:0.303944, Len:  0, Fitness_tra: 0
Rule 87: 0000708050000, Class:  0, CF:0.637498, Len:  3, Fitness_tra: 0
Rule 88: 303801c511500, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 89: 1c19113125119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: b000004000000, Class:  1, CF:0.908719, Len:  2, Fitness_tra: 41
Rule 91: 1151111181191, Class:  0, CF:0.661904, Len: 13, Fitness_tra: 0
Rule 92: 3230110501100, Class:  1, CF:0.0604279, Len:  8, Fitness_tra: 0
Rule 93: 000800c000500, Class:  1, CF:0.628497, Len:  0, Fitness_tra: 0
Rule 94: 3112151111194, Class:  1, CF:0.979357, Len: 13, Fitness_tra: 0
Rule 95: 325215d12c111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 96: 1cd5121125551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 11152ce121213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 100052112111b, Class:  1, CF:0.675918, Len: 10, Fitness_tra: 0
Rule 99: 001000710e194, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0010608101208, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
------Current------
Miss_rate(tra)	:4.22535
------Result------
Miss_rate(tra)	:4.22535
Miss_rate(tst)	:5.55556
ARL				:9.14667

------Generation 2000------
Rule  1: b000004000000, Class:  1, CF:0.908719, Len:  2, Fitness_tra: 38
Rule  2: 0000000000032, Class:  2, CF:0.810656, Len:  2, Fitness_tra: 27
Rule  3: 0000008004000, Class:  0, CF:0.760018, Len:  2, Fitness_tra: 25
Rule  4: 8000000004007, Class:  2, CF:0.252218, Len:  3, Fitness_tra: 9
Rule  5: 0000604000000, Class:  1, CF:0.559807, Len:  2, Fitness_tra: 3
Rule  6: 50000040c0000, Class:  0, CF:0.870647, Len:  3, Fitness_tra: 7
Rule  7: 000000c000000, Class:  0, CF:0.251707, Len:  1, Fitness_tra: 3
Rule  8: 00000cc000000, Class:  0, CF:0.269008, Len:  2, Fitness_tra: 5
Rule  9: 00008040c0000, Class:  0, CF:0.778977, Len:  3, Fitness_tra: 4
Rule 10: 00000040c0003, Class:  1, CF:0.610092, Len:  3, Fitness_tra: 4
Rule 11: 200000000a000, Class:  1, CF:0.8021, Len:  2, Fitness_tra: 2
Rule 12: 000e0040c0000, Class:  1, CF:0.972851, Len:  3, Fitness_tra: 1
Rule 13: 0052209010001, Class:  1, CF:0.990033, Len:  6, Fitness_tra: 1
Rule 14: 0052200000031, Class:  2, CF:0.924154, Len:  5, Fitness_tra: 1
Rule 15: 0210031000a00, Class:  2, CF:0.953655, Len:  5, Fitness_tra: 1
Rule 16: b000008000007, Class:  1, CF:0.988028, Len:  3, Fitness_tra: 1
Rule 17: 0900008000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 18: 000800c000500, Class:  1, CF:0.628497, Len:  3, Fitness_tra: 0
Rule 19: 0008007900000, Class:  1, CF:0.260188, Len:  3, Fitness_tra: 0
Rule 20: 1cd5122124551, Class:  1, CF:0.994342, Len: 13, Fitness_tra: 0
Rule 21: 511112b312121, Class:  0, CF:0.264719, Len: 13, Fitness_tra: 0
Rule 22: 511112412c112, Class:  0, CF:0.987855, Len: 13, Fitness_tra: 0
Rule 23: 111111212121c, Class:  0, CF:0.520205, Len: 13, Fitness_tra: 0
Rule 24: e252199815111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 3212515115831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 511111112522c, Class:  0, CF:0.561144, Len: 13, Fitness_tra: 0
Rule 27: 12d11112d8111, Class:  2, CF:0.879314, Len: 13, Fitness_tra: 0
Rule 28: 1115c1d111132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 3418563215531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 12311131111d1, Class:  1, CF:0.986979, Len: 13, Fitness_tra: 0
Rule 31: 1111211111512, Class:  1, CF:0.669704, Len: 13, Fitness_tra: 0
Rule 32: 325515112c511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1131214113221, Class:  1, CF:0.902027, Len: 13, Fitness_tra: 0
Rule 34: 34121dd25cd19, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 0000400400d50, Class:  0, CF:0.303944, Len:  4, Fitness_tra: 0
Rule 36: c23142c522112, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: 2155258112152, Class:  1, CF:0.741762, Len: 13, Fitness_tra: 0
Rule 38: 11518841c5221, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 39: 1111215111192, Class:  0, CF:0.970064, Len: 13, Fitness_tra: 0
Rule 40: 1155227125118, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 41: 3152219111191, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 42: 311185d11151d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1c11151151111, Class:  1, CF:0.987336, Len: 13, Fitness_tra: 0
Rule 44: 1151121315118, Class:  0, CF:0.989628, Len: 13, Fitness_tra: 0
Rule 45: 11511212c1241, Class:  1, CF:0.134816, Len: 13, Fitness_tra: 0
Rule 46: 8215211151211, Class:  0, CF:0.660791, Len: 13, Fitness_tra: 0
Rule 47: 11152c712121c, Class:  0, CF:0.343415, Len: 13, Fitness_tra: 0
Rule 48: 1111531111111, Class:  2, CF:0.23597, Len: 13, Fitness_tra: 0
Rule 49: 1211211112131, Class:  2, CF:0.957295, Len: 13, Fitness_tra: 0
Rule 50: 11151c2189211, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 51: 1153251112517, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 52: 1291218114512, Class:  0, CF:0.927168, Len: 13, Fitness_tra: 0
Rule 53: 1152111151291, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 54: 1150118100d50, Class:  1, CF:0.017662, Len:  9, Fitness_tra: 0
Rule 55: 2000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: ec11113155159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: e000807e40000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1515111111111, Class:  2, CF:0.378564, Len: 13, Fitness_tra: 0
Rule 59: 00d00070c0405, Class:  0, CF:0.995459, Len:  5, Fitness_tra: 0
Rule 60: 111d135111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 12112c2184151, Class:  0, CF:0.682583, Len: 13, Fitness_tra: 0
Rule 62: 8000000030002, Class:  2, CF:0.0989503, Len:  3, Fitness_tra: 0
Rule 63: 1111118122511, Class:  1, CF:0.358941, Len: 13, Fitness_tra: 0
Rule 64: 5115112111211, Class:  1, CF:0.704052, Len: 13, Fitness_tra: 0
Rule 65: e851131811551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: e191115551153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 3235115511115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 3812195112831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 825141c512511, Class:  0, CF:0.856072, Len: 13, Fitness_tra: 0
Rule 70: 0000807040000, Class:  0, CF:0.162683, Len:  3, Fitness_tra: 0
Rule 71: 325215d151113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 32515d5b1e181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1111121181111, Class:  1, CF:0.587488, Len: 13, Fitness_tra: 0
Rule 74: 1c11151151611, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 75: 1551187348281, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 76: 1511121121221, Class:  1, CF:0.60641, Len: 13, Fitness_tra: 0
Rule 77: 1151118112152, Class:  0, CF:0.940581, Len: 13, Fitness_tra: 0
Rule 78: 1215455124112, Class:  0, CF:0.532857, Len: 13, Fitness_tra: 0
Rule 79: 0c00008004554, Class:  0, CF:0.049995, Len:  6, Fitness_tra: 0
Rule 80: 0000000000200, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0000400400d50, Class:  0, CF:0.303944, Len:  0, Fitness_tra: 0
Rule 82: 322251c115111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 2002800000000, Class:  0, CF:0.166388, Len:  3, Fitness_tra: 0
Rule 84: e0d0005c4015a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1291218814512, Class:  0, CF:0.391102, Len: 13, Fitness_tra: 0
Rule 86: 005240c52010e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 11152c712121c, Class:  0, CF:0.343415, Len:  0, Fitness_tra: 0
