------Generation 0------
Rule  1: 125511125c115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 66: 1115211114192, Class:  1, CF:0.916769, Len: 13, Fitness_tra: 0
Rule 67: 1291535151831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 5315827111121, Class:  1, CF:0.602899, Len: 13, Fitness_tra: 0
Rule 69: 129142c182112, Class:  0, CF:0.92481, Len: 13, Fitness_tra: 0
Rule 70: 8121251212112, Class:  0, CF:0.684392, Len: 13, Fitness_tra: 0
Rule 71: 2000000030002, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 111152122111c, Class:  1, CF:0.926154, Len: 13, Fitness_tra: 0
Rule 73: 1151251112117, Class:  0, CF:0.219798, Len: 13, Fitness_tra: 0
Rule 74: 311825d8515d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 1211255112112, Class:  0, CF:0.947182, Len: 13, Fitness_tra: 0
Rule 76: 1255c58111114, Class:  0, CF:0.926552, Len: 13, Fitness_tra: 0
Rule 77: 9c58251111111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 78: 311511211112c, Class:  1, CF:0.921952, Len: 13, Fitness_tra: 0
Rule 79: 1812211251193, Class:  1, CF:0.992692, Len: 13, Fitness_tra: 0
Rule 80: 300800d008005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000a660000e00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0700000000052, Class:  0, CF:0.77366, Len:  3, Fitness_tra: 0
Rule 83: 220c005006112, Class:  1, CF:0.737632, Len:  8, Fitness_tra: 0
Rule 84: 4b0000000a000, Class:  1, CF:0.771737, Len:  3, Fitness_tra: 6
Rule 85: 1021018011114, Class:  0, CF:0.600516, Len: 10, Fitness_tra: 0
Rule 86: 0e11d0c010004, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 3cd71311d4111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 4b0e000000004, Class:  1, CF:0.846694, Len:  4, Fitness_tra: 1
Rule 89: 106500d00c400, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 2000090004b00, Class:  0, CF:0.950004, Len:  4, Fitness_tra: 0
Rule 91: 2802230501651, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 1b0100000c500, Class:  0, CF:0.91619, Len:  5, Fitness_tra: 0
Rule 93: 15950a9109408, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 4400000c5e511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 3e010392b0415, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1c01c0511a410, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 97: 311122d811513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 511581151112c, Class:  2, CF:0.581575, Len: 13, Fitness_tra: 0
Rule 99: 80005080010a4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 2100100504112, Class:  2, CF:0.745486, Len:  8, Fitness_tra: 0
------Current------
Miss_rate(tra)	:0.704225
------Result------
Miss_rate(tra)	:0.704225
Miss_rate(tst)	:2.77778
ARL				:9.29167

------Generation 900------
Rule  1: 2000030004000, Class:  2, CF:0.760196, Len:  3, Fitness_tra: 28
Rule  2: 000000b00a400, Class:  1, CF:0.973736, Len:  3, Fitness_tra: 28
Rule  3: 800000c000004, Class:  0, CF:0.897631, Len:  3, Fitness_tra: 24
Rule  4: 8000008000004, Class:  0, CF:0.930038, Len:  3, Fitness_tra: 8
Rule  5: 4b0000000a000, Class:  1, CF:0.771737, Len:  3, Fitness_tra: 6
Rule  6: 2000008000004, Class:  0, CF:0.881685, Len:  3, Fitness_tra: 7
Rule  7: 300000c040400, Class:  1, CF:0.985334, Len:  4, Fitness_tra: 5
Rule  8: 8000000004007, Class:  2, CF:0.284928, Len:  3, Fitness_tra: 5
Rule  9: 2b00000000002, Class:  0, CF:0.670903, Len:  3, Fitness_tra: 5
Rule 10: 000000b0b0400, Class:  1, CF:0.386456, Len:  3, Fitness_tra: 5
Rule 11: 200000800000a, Class:  1, CF:  1, Len:  3, Fitness_tra: 4
Rule 12: 4b0000000e000, Class:  2, CF:  1, Len:  3, Fitness_tra: 2
Rule 13: 2000090004000, Class:  0, CF:0.834501, Len:  3, Fitness_tra: 2
Rule 14: 000000b0c0400, Class:  1, CF:0.542181, Len:  3, Fitness_tra: 2
Rule 15: 300100c000400, Class:  1, CF:0.980869, Len:  4, Fitness_tra: 1
Rule 16: 2000000004007, Class:  2, CF:0.200286, Len:  3, Fitness_tra: 1
Rule 17: 109500900c400, Class:  1, CF:  1, Len:  6, Fitness_tra: 0
Rule 18: 0000400000052, Class:  0, CF:0.837091, Len:  3, Fitness_tra: 1
Rule 19: 300110c000004, Class:  1, CF:0.962548, Len:  5, Fitness_tra: 1
Rule 20: 001000b010410, Class:  1, CF:0.398526, Len:  5, Fitness_tra: 1
Rule 21: 4b0e000000004, Class:  1, CF:0.846694, Len:  4, Fitness_tra: 1
Rule 22: b00010c000004, Class:  1, CF:0.951895, Len:  4, Fitness_tra: 1
Rule 23: 2031110003001, Class:  1, CF:0.750353, Len:  7, Fitness_tra: 0
Rule 24: 1515142111112, Class:  1, CF:0.0578871, Len: 13, Fitness_tra: 0
Rule 25: 115511b323211, Class:  1, CF:0.800113, Len: 13, Fitness_tra: 0
Rule 26: 2115111581112, Class:  1, CF:0.218863, Len: 13, Fitness_tra: 0
Rule 27: 1451855111111, Class:  0, CF:0.233498, Len: 13, Fitness_tra: 0
Rule 28: 3c3c5311d1831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 11558115cd12c, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 30: 115119d1551e1, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 31: 1115c2711511c, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 32: 1211111112217, Class:  2, CF:0.653491, Len: 13, Fitness_tra: 0
Rule 33: 4000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 2119118181511, Class:  1, CF:0.997253, Len: 13, Fitness_tra: 0
Rule 35: 1531214183211, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 36: 1111c5d111115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: 9111121111121, Class:  0, CF:0.919798, Len: 13, Fitness_tra: 0
Rule 38: c111411122511, Class:  1, CF:0.265689, Len: 13, Fitness_tra: 0
Rule 39: 2211118112112, Class:  0, CF:0.979479, Len: 13, Fitness_tra: 0
Rule 40: 2259212151151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 12d1121384111, Class:  0, CF:0.520563, Len: 13, Fitness_tra: 0
Rule 42: 1131533111191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1215151111132, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: c000000087500, Class:  1, CF:0.55087, Len:  4, Fitness_tra: 0
Rule 45: 1115142111412, Class:  1, CF:0.812685, Len: 13, Fitness_tra: 0
Rule 46: 2451112112512, Class:  0, CF:0.94188, Len: 13, Fitness_tra: 0
Rule 47: 112121551111e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 121d251812192, Class:  1, CF:0.791199, Len: 13, Fitness_tra: 0
Rule 49: 1111221519212, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 50: 1195511521111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 51: 95111c2119221, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 52: 1151115111113, Class:  1, CF:0.741055, Len: 13, Fitness_tra: 0
Rule 53: 12151351d1131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 3191112151211, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 55: 5111817111112, Class:  0, CF:0.447812, Len: 13, Fitness_tra: 0
Rule 56: 21111d1d81111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1591212511242, Class:  1, CF:0.856549, Len: 13, Fitness_tra: 0
Rule 58: 21151d2281111, Class:  1, CF:0.538055, Len: 13, Fitness_tra: 0
Rule 59: 1111c12111111, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1c51cd5112515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 61: 1295119112135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 3291139212815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 3451155152511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 141c531451115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 115511c112151, Class:  0, CF:0.146421, Len: 13, Fitness_tra: 0
Rule 66: 1115211114192, Class:  1, CF:0.916769, Len: 13, Fitness_tra: 0
Rule 67: 1291535151831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 5315827111121, Class:  1, CF:0.602899, Len: 13, Fitness_tra: 0
Rule 69: 129142c182112, Class:  0, CF:0.92481, Len: 13, Fitness_tra: 0
Rule 70: 8121251212112, Class:  0, CF:0.684392, Len: 13, Fitness_tra: 0
Rule 71: 2000000030002, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 111152122111c, Class:  1, CF:0.926154, Len: 13, Fitness_tra: 0
Rule 73: 1151251112117, Class:  0, CF:0.219798, Len: 13, Fitness_tra: 0
Rule 74: 311825d8515d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 1211255112112, Class:  0, CF:0.947182, Len: 13, Fitness_tra: 0
Rule 76: 1255c58111114, Class:  0, CF:0.926552, Len: 13, Fitness_tra: 0
Rule 77: 9c58251111111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 78: 311511211112c, Class:  1, CF:0.921952, Len: 13, Fitness_tra: 0
Rule 79: 1812211251193, Class:  1, CF:0.992692, Len: 13, Fitness_tra: 0
Rule 80: 300800d008005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0700000000052, Class:  0, CF:0.77366, Len:  3, Fitness_tra: 0
Rule 82: 8ad013c100114, Class:  0, CF:0.871073, Len: 10, Fitness_tra: 0
Rule 83: 203110b000400, Class:  1, CF:0.818943, Len:  6, Fitness_tra: 0
Rule 84: 4b2000b00e080, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 2c56001004407, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 86: 3000000047400, Class:  1, CF:0.878407, Len:  4, Fitness_tra: 2
Rule 87: 2005035101131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 2040000004ba4, Class:  2, CF:0.980625, Len:  6, Fitness_tra: 2
Rule 89: 2155118512111, Class:  1, CF:0.377116, Len: 13, Fitness_tra: 0
Rule 90: 2000230000601, Class:  2, CF:0.981199, Len:  5, Fitness_tra: 0
Rule 91: 5111817111111, Class:  2, CF:0.192859, Len: 13, Fitness_tra: 0
Rule 92: 2000000004054, Class:  0, CF:0.903514, Len:  4, Fitness_tra: 0
Rule 93: 70010180c0484, Class:  0, CF:0.126517, Len:  8, Fitness_tra: 0
Rule 94: 1290507c5e811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 300500c600404, Class:  1, CF:  1, Len:  6, Fitness_tra: 0
Rule 96: 101101d111101, Class:  0, CF:0.00199201, Len: 10, Fitness_tra: 0
Rule 97: 2001b01001017, Class:  2, CF:0.35219, Len:  7, Fitness_tra: 0
Rule 98: 1891211111511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 99: 103c131453111, Class:  1, CF:  1, Len: 12, Fitness_tra: 0
Rule100: c03030c007504, Class:  0, CF:0.0499155, Len:  7, Fitness_tra: 0
------Current------
Miss_rate(tra)	:0
------Result------
Miss_rate(tra)	:0
Miss_rate(tst)	:2.77778
ARL				:9.17284

------Generation 1000------
Rule  1: 2000030004000, Class:  2, CF:0.760196, Len:  3, Fitness_tra: 28
Rule  2: 000000b00a400, Class:  1, CF:0.973736, Len:  3, Fitness_tra: 28
Rule  3: 800000c000004, Class:  0, CF:0.897631, Len:  3, Fitness_tra: 24
Rule  4: 8000008000004, Class:  0, CF:0.930038, Len:  3, Fitness_tra: 8
Rule  5: 4b0000000a000, Class:  1, CF:0.771737, Len:  3, Fitness_tra: 6
Rule  6: 2000008000004, Class:  0, CF:0.881685, Len:  3, Fitness_tra: 7
Rule  7: 300000c040400, Class:  1, CF:0.985334, Len:  4, Fitness_tra: 5
Rule  8: 8000000004007, Class:  2, CF:0.284928, Len:  3, Fitness_tra: 5
Rule  9: 2b00000000002, Class:  0, CF:0.670903, Len:  3, Fitness_tra: 5
Rule 10: 000000b0b0400, Class:  1, CF:0.386456, Len:  3, Fitness_tra: 5
Rule 11: 200000800000a, Class:  1, CF:  1, Len:  3, Fitness_tra: 4
Rule 12: 4b0000000e000, Class:  2, CF:  1, Len:  3, Fitness_tra: 2
Rule 13: 2000090004000, Class:  0, CF:0.834501, Len:  3, Fitness_tra: 2
Rule 14: 000000b0c0400, Class:  1, CF:0.542181, Len:  3, Fitness_tra: 2
Rule 15: 300100c000400, Class:  1, CF:0.980869, Len:  4, Fitness_tra: 1
Rule 16: 2000000004007, Class:  2, CF:0.200286, Len:  3, Fitness_tra: 1
Rule 17: 109500900c400, Class:  1, CF:  1, Len:  6, Fitness_tra: 0
Rule 18: 0000400000052, Class:  0, CF:0.837091, Len:  3, Fitness_tra: 1
Rule 19: 300110c000004, Class:  1, CF:0.962548, Len:  5, Fitness_tra: 1
Rule 20: 001000b010410, Class:  1, CF:0.398526, Len:  5, Fitness_tra: 1
Rule 21: 4b0e000000004, Class:  1, CF:0.846694, Len:  4, Fitness_tra: 1
Rule 22: b00010c000004, Class:  1, CF:0.951895, Len:  4, Fitness_tra: 1
Rule 23: 2031110003001, Class:  1, CF:0.750353, Len:  7, Fitness_tra: 0
Rule 24: 1515142111112, Class:  1, CF:0.0578871, Len: 13, Fitness_tra: 0
Rule 25: 115511b323211, Class:  1, CF:0.800113, Len: 13, Fitness_tra: 0
Rule 26: 2115111581112, Class:  1, CF:0.218863, Len: 13, Fitness_tra: 0
Rule 27: 1451855111111, Class:  0, CF:0.233498, Len: 13, Fitness_tra: 0
Rule 28: 3c3c5311d1831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 11558115cd12c, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 30: 115119d1551e1, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 31: 1115c2711511c, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 32: 1211111112217, Class:  2, CF:0.653491, Len: 13, Fitness_tra: 0
Rule 33: 4000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 2119118181511, Class:  1, CF:0.997253, Len: 13, Fitness_tra: 0
Rule 35: 1531214183211, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 36: 1111c5d111115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: 9111121111121, Class:  0, CF:0.919798, Len: 13, Fitness_tra: 0
Rule 38: c111411122511, Class:  1, CF:0.265689, Len: 13, Fitness_tra: 0
Rule 39: 2211118112112, Class:  0, CF:0.979479, Len: 13, Fitness_tra: 0
Rule 40: 2259212151151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 12d1121384111, Class:  0, CF:0.520563, Len: 13, Fitness_tra: 0
Rule 42: 1131533111191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1215151111132, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: c000000087500, Class:  1, CF:0.55087, Len:  4, Fitness_tra: 0
Rule 45: 1115142111412, Class:  1, CF:0.812685, Len: 13, Fitness_tra: 0
Rule 46: 2451112112512, Class:  0, CF:0.94188, Len: 13, Fitness_tra: 0
Rule 47: 112121551111e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 121d251812192, Class:  1, CF:0.791199, Len: 13, Fitness_tra: 0
Rule 49: 1111221519212, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 50: 1195511521111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 51: 95111c2119221, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 52: 1151115111113, Class:  1, CF:0.741055, Len: 13, Fitness_tra: 0
Rule 53: 12151351d1131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 3191112151211, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 55: 5111817111112, Class:  0, CF:0.447812, Len: 13, Fitness_tra: 0
Rule 56: 21111d1d81111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1591212511242, Class:  1, CF:0.856549, Len: 13, Fitness_tra: 0
Rule 58: 21151d2281111, Class:  1, CF:0.538055, Len: 13, Fitness_tra: 0
Rule 59: 1111c12111111, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1c51cd5112515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 61: 1295119112135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 3291139212815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 3451155152511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 141c531451115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 115511c112151, Class:  0, CF:0.146421, Len: 13, Fitness_tra: 0
Rule 66: 1115211114192, Class:  1, CF:0.916769, Len: 13, Fitness_tra: 0
Rule 67: 1291535151831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 5315827111121, Class:  1, CF:0.602899, Len: 13, Fitness_tra: 0
Rule 69: 129142c182112, Class:  0, CF:0.92481, Len: 13, Fitness_tra: 0
Rule 70: 8121251212112, Class:  0, CF:0.684392, Len: 13, Fitness_tra: 0
Rule 71: 2000000030002, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 111152122111c, Class:  1, CF:0.926154, Len: 13, Fitness_tra: 0
Rule 73: 1151251112117, Class:  0, CF:0.219798, Len: 13, Fitness_tra: 0
Rule 74: 311825d8515d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 1211255112112, Class:  0, CF:0.947182, Len: 13, Fitness_tra: 0
Rule 76: 1255c58111114, Class:  0, CF:0.926552, Len: 13, Fitness_tra: 0
Rule 77: 9c58251111111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 78: 311511211112c, Class:  1, CF:0.921952, Len: 13, Fitness_tra: 0
Rule 79: 1812211251193, Class:  1, CF:0.992692, Len: 13, Fitness_tra: 0
Rule 80: 300800d008005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0700000000052, Class:  0, CF:0.77366, Len:  3, Fitness_tra: 0
Rule 82: 8ad013c100114, Class:  0, CF:0.871073, Len: 10, Fitness_tra: 0
Rule 83: 203110b000400, Class:  1, CF:0.818943, Len:  6, Fitness_tra: 0
Rule 84: 4b2000b00e080, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 2c56001004407, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 86: 3000000047400, Class:  1, CF:0.878407, Len:  4, Fitness_tra: 2
Rule 87: 2005035101131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 2040000004ba4, Class:  2, CF:0.980625, Len:  6, Fitness_tra: 2
Rule 89: 2155118512111, Class:  1, CF:0.377116, Len: 13, Fitness_tra: 0
Rule 90: 2000230000601, Class:  2, CF:0.981199, Len:  5, Fitness_tra: 0
Rule 91: 5111817111111, Class:  2, CF:0.192859, Len: 13, Fitness_tra: 0
Rule 92: 2000000004054, Class:  0, CF:0.903514, Len:  4, Fitness_tra: 0
Rule 93: 70010180c0484, Class:  0, CF:0.126517, Len:  8, Fitness_tra: 0
Rule 94: 1290507c5e811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 300500c600404, Class:  1, CF:  1, Len:  6, Fitness_tra: 0
Rule 96: 101101d111101, Class:  0, CF:0.00199201, Len: 10, Fitness_tra: 0
Rule 97: 2001b01001017, Class:  2, CF:0.35219, Len:  7, Fitness_tra: 0
Rule 98: 1891211111511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 99: 103c131453111, Class:  1, CF:  1, Len: 12, Fitness_tra: 0
Rule100: c03030c007504, Class:  0, CF:0.0499155, Len:  7, Fitness_tra: 0
------Current------
Miss_rate(tra)	:0
------Result------
Miss_rate(tra)	:0
Miss_rate(tst)	:2.77778
ARL				:9.17284

------Generation 2000------
Rule  1: 2000030004000, Class:  2, CF:0.760196, Len:  3, Fitness_tra: 28
Rule  2: 000000b00a400, Class:  1, CF:0.973736, Len:  3, Fitness_tra: 28
Rule  3: 800000c000004, Class:  0, CF:0.897631, Len:  3, Fitness_tra: 24
Rule  4: 8000008000004, Class:  0, CF:0.930038, Len:  3, Fitness_tra: 8
Rule  5: 4b0000000a000, Class:  1, CF:0.771737, Len:  3, Fitness_tra: 6
Rule  6: 2000008000004, Class:  0, CF:0.881685, Len:  3, Fitness_tra: 7
Rule  7: 300000c040400, Class:  1, CF:0.985334, Len:  4, Fitness_tra: 5
Rule  8: 8000000004007, Class:  2, CF:0.284928, Len:  3, Fitness_tra: 5
Rule  9: 2b00000000002, Class:  0, CF:0.670903, Len:  3, Fitness_tra: 5
Rule 10: 000000b0b0400, Class:  1, CF:0.386456, Len:  3, Fitness_tra: 5
Rule 11: 200000800000a, Class:  1, CF:  1, Len:  3, Fitness_tra: 4
Rule 12: 4b0000000e000, Class:  2, CF:  1, Len:  3, Fitness_tra: 2
Rule 13: 2000090004000, Class:  0, CF:0.834501, Len:  3, Fitness_tra: 2
Rule 14: 000000b0c0400, Class:  1, CF:0.542181, Len:  3, Fitness_tra: 2
Rule 15: 300100c000400, Class:  1, CF:0.980869, Len:  4, Fitness_tra: 1
Rule 16: 2000000004007, Class:  2, CF:0.200286, Len:  3, Fitness_tra: 1
Rule 17: 109500900c400, Class:  1, CF:  1, Len:  6, Fitness_tra: 0
Rule 18: 0000400000052, Class:  0, CF:0.837091, Len:  3, Fitness_tra: 1
Rule 19: 300110c000004, Class:  1, CF:0.962548, Len:  5, Fitness_tra: 1
Rule 20: 001000b010410, Class:  1, CF:0.398526, Len:  5, Fitness_tra: 1
Rule 21: 4b0e000000004, Class:  1, CF:0.846694, Len:  4, Fitness_tra: 1
Rule 22: b00010c000004, Class:  1, CF:0.951895, Len:  4, Fitness_tra: 1
Rule 23: 2031110003001, Class:  1, CF:0.750353, Len:  7, Fitness_tra: 0
Rule 24: 1515142111112, Class:  1, CF:0.0578871, Len: 13, Fitness_tra: 0
Rule 25: 115511b323211, Class:  1, CF:0.800113, Len: 13, Fitness_tra: 0
Rule 26: 2115111581112, Class:  1, CF:0.218863, Len: 13, Fitness_tra: 0
Rule 27: 1451855111111, Class:  0, CF:0.233498, Len: 13, Fitness_tra: 0
Rule 28: 3c3c5311d1831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 11558115cd12c, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 30: 115119d1551e1, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 31: 1115c2711511c, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 32: 1211111112217, Class:  2, CF:0.653491, Len: 13, Fitness_tra: 0
Rule 33: 4000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 2119118181511, Class:  1, CF:0.997253, Len: 13, Fitness_tra: 0
Rule 35: 1531214183211, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 36: 1111c5d111115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: 9111121111121, Class:  0, CF:0.919798, Len: 13, Fitness_tra: 0
Rule 38: c111411122511, Class:  1, CF:0.265689, Len: 13, Fitness_tra: 0
Rule 39: 2211118112112, Class:  0, CF:0.979479, Len: 13, Fitness_tra: 0
Rule 40: 2259212151151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 12d1121384111, Class:  0, CF:0.520563, Len: 13, Fitness_tra: 0
Rule 42: 1131533111191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1215151111132, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: c000000087500, Class:  1, CF:0.55087, Len:  4, Fitness_tra: 0
Rule 45: 1115142111412, Class:  1, CF:0.812685, Len: 13, Fitness_tra: 0
Rule 46: 2451112112512, Class:  0, CF:0.94188, Len: 13, Fitness_tra: 0
Rule 47: 112121551111e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 121d251812192, Class:  1, CF:0.791199, Len: 13, Fitness_tra: 0
Rule 49: 1111221519212, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 50: 1195511521111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 51: 95111c2119221, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 52: 1151115111113, Class:  1, CF:0.741055, Len: 13, Fitness_tra: 0
Rule 53: 12151351d1131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 3191112151211, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 55: 5111817111112, Class:  0, CF:0.447812, Len: 13, Fitness_tra: 0
Rule 56: 21111d1d81111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1591212511242, Class:  1, CF:0.856549, Len: 13, Fitness_tra: 0
Rule 58: 21151d2281111, Class:  1, CF:0.538055, Len: 13, Fitness_tra: 0
Rule 59: 1111c12111111, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1c51cd5112515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 61: 1295119112135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 3291139212815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 3451155152511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 141c531451115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 115511c112151, Class:  0, CF:0.146421, Len: 13, Fitness_tra: 0
Rule 66: 1115211114192, Class:  1, CF:0.916769, Len: 13, Fitness_tra: 0
Rule 67: 1291535151831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 5315827111121, Class:  1, CF:0.602899, Len: 13, Fitness_tra: 0
Rule 69: 129142c182112, Class:  0, CF:0.92481, Len: 13, Fitness_tra: 0
Rule 70: 8121251212112, Class:  0, CF:0.684392, Len: 13, Fitness_tra: 0
Rule 71: 2000000030002, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 111152122111c, Class:  1, CF:0.926154, Len: 13, Fitness_tra: 0
Rule 73: 1151251112117, Class:  0, CF:0.219798, Len: 13, Fitness_tra: 0
Rule 74: 311825d8515d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 1211255112112, Class:  0, CF:0.947182, Len: 13, Fitness_tra: 0
Rule 76: 1255c58111114, Class:  0, CF:0.926552, Len: 13, Fitness_tra: 0
Rule 77: 9c58251111111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 78: 311511211112c, Class:  1, CF:0.921952, Len: 13, Fitness_tra: 0
