------Generation 0------
Rule  1: 000fe60000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 51d1111115471, Class:  2, CF:0.999318, Len: 13, Fitness_tra: 0
Rule 59: 1111255111112, Class:  0, CF:0.948393, Len: 13, Fitness_tra: 0
Rule 60: 1112511112211, Class:  1, CF:0.410534, Len: 13, Fitness_tra: 0
Rule 61: c800000007500, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 62: 3111111158535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1111115151111, Class:  0, CF:0.246314, Len: 13, Fitness_tra: 0
Rule 64: 1111211211591, Class:  1, CF:0.853362, Len: 13, Fitness_tra: 0
Rule 65: 51151cb121422, Class:  1, CF:0.944637, Len: 13, Fitness_tra: 0
Rule 66: 1111811311128, Class:  0, CF:0.731992, Len: 13, Fitness_tra: 0
Rule 67: 300200d005005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1211815154531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 551d1121c3121, Class:  1, CF:0.999536, Len: 13, Fitness_tra: 0
Rule 70: 5215211512812, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 71: 1c11115155115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 315c255228533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1125158254592, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1111121511218, Class:  2, CF:0.0409108, Len: 13, Fitness_tra: 0
Rule 75: 1151111584191, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 76: 321111d211111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 77: 0c00008004554, Class:  0, CF:0.198071, Len:  6, Fitness_tra: 0
Rule 78: 1258115251511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 79: 8255115851111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 34d1191251511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 00000c8084550, Class:  0, CF:0.579252, Len:  6, Fitness_tra: 0
Rule 82: 2111c151112e2, Class:  0, CF:0.999866, Len: 13, Fitness_tra: 0
Rule 83: 1111215221151, Class:  0, CF:0.624609, Len: 13, Fitness_tra: 0
Rule 84: 2251211111111, Class:  2, CF:0.662192, Len: 13, Fitness_tra: 0
Rule 85: 000000c000500, Class:  1, CF:0.368884, Len:  0, Fitness_tra: 0
Rule 86: 000fe60000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1211111112511, Class:  1, CF:0.93875, Len: 13, Fitness_tra: 0
Rule 88: 1111111151551, Class:  1, CF:0.901927, Len: 13, Fitness_tra: 0
Rule 89: 0020000000052, Class:  0, CF:0.744416, Len:  3, Fitness_tra: 0
Rule 90: 2211115152111, Class:  0, CF:0.923449, Len: 13, Fitness_tra: 0
Rule 91: 80531112c4242, Class:  0, CF:0.988064, Len: 12, Fitness_tra: 0
Rule 92: 355181b1d8232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 21552a1514401, Class:  2, CF:0.940354, Len: 12, Fitness_tra: 0
Rule 94: 315c115314532, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 3125b1ca1212b, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 96: 51152c1218421, Class:  2, CF:0.781679, Len: 13, Fitness_tra: 0
Rule 97: 300200d705005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: a057809105501, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0000007e50060, Class:  2, CF:  1, Len:  4, Fitness_tra: 0
Rule100: b080015060161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:13.2867
------Result------
Miss_rate(tra)	:13.2867
Miss_rate(tst)	:25.7143
ARL				:10.8732

------Generation 900------
Rule  1: 0000008004000, Class:  0, CF:0.78616, Len:  2, Fitness_tra: 31
Rule  2: 0080000000062, Class:  2, CF:0.926333, Len:  3, Fitness_tra: 29
Rule  3: 000000b0c0400, Class:  1, CF:0.669201, Len:  3, Fitness_tra: 28
Rule  4: 000000c000500, Class:  1, CF:0.368884, Len:  2, Fitness_tra: 5
Rule  5: 0205001001000, Class:  2, CF:0.361763, Len:  4, Fitness_tra: 4
Rule  6: 3111111111121, Class:  1, CF:0.910548, Len: 13, Fitness_tra: 4
Rule  7: 000d80b000000, Class:  2, CF:0.714678, Len:  3, Fitness_tra: 2
Rule  8: 0080000000052, Class:  0, CF:0.752661, Len:  3, Fitness_tra: 1
Rule  9: 11dc131112131, Class:  2, CF:0.951329, Len: 13, Fitness_tra: 1
Rule 10: 1285111211111, Class:  2, CF:0.764041, Len: 13, Fitness_tra: 0
Rule 11: 2225111122111, Class:  2, CF:0.946007, Len: 13, Fitness_tra: 0
Rule 12: 1185111111131, Class:  2, CF:0.886927, Len: 13, Fitness_tra: 0
Rule 13: 2255211514111, Class:  2, CF:0.972659, Len: 13, Fitness_tra: 0
Rule 14: 3111111112812, Class:  1, CF:0.993547, Len: 13, Fitness_tra: 0
Rule 15: 1211221122112, Class:  2, CF:0.00382555, Len: 13, Fitness_tra: 0
Rule 16: 1215218154111, Class:  0, CF:0.755658, Len: 13, Fitness_tra: 0
Rule 17: 8111111214152, Class:  0, CF:0.935491, Len: 13, Fitness_tra: 0
Rule 18: 8211152212151, Class:  0, CF:0.902061, Len: 13, Fitness_tra: 0
Rule 19: 11518c7519112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 121515d11151d, Class:  0, CF:0.876436, Len: 13, Fitness_tra: 0
Rule 21: 9211819151513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 0000807e40000, Class:  1, CF:0.199163, Len:  4, Fitness_tra: 0
Rule 23: 0020000050500, Class:  0, CF:0.0942374, Len:  3, Fitness_tra: 0
Rule 24: 91318111581d5, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 25: 1c51819115591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 2121115251532, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 51d111411341c, Class:  0, CF:0.998177, Len: 13, Fitness_tra: 0
Rule 28: 1151124141211, Class:  1, CF:0.096458, Len: 13, Fitness_tra: 0
Rule 29: 5551887121121, Class:  0, CF:0.997862, Len: 13, Fitness_tra: 0
Rule 30: 31111191d1135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: c111212151111, Class:  1, CF:0.622072, Len: 13, Fitness_tra: 0
Rule 32: 14d5199155111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 3c1511d118d31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1111839115151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 2255111111591, Class:  1, CF:0.90201, Len: 13, Fitness_tra: 0
Rule 36: 2cd5118314112, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: 1235122111151, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 38: 1121118811d14, Class:  0, CF:0.108098, Len: 13, Fitness_tra: 0
Rule 39: 115111d1111e5, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 40: 11151c1129121, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 41: 11111c7123125, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 42: 1111814111121, Class:  1, CF:0.0260517, Len: 13, Fitness_tra: 0
Rule 43: 2cd1122124111, Class:  0, CF:0.68381, Len: 13, Fitness_tra: 0
Rule 44: 5135111528115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 000008c084550, Class:  0, CF:0.195895, Len:  6, Fitness_tra: 0
Rule 46: 2155211514117, Class:  2, CF:0.923684, Len: 13, Fitness_tra: 0
Rule 47: 11531111c1241, Class:  1, CF:0.0488278, Len: 13, Fitness_tra: 0
Rule 48: 1139111981511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1215115812111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 315815d558531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1112293211115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 5115111321111, Class:  1, CF:0.152992, Len: 13, Fitness_tra: 0
Rule 53: e1dc5e1111835, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 000d000000092, Class:  0, CF:0.119619, Len:  3, Fitness_tra: 0
Rule 55: 31122111d1d11, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 56: 11d1882111442, Class:  0, CF:0.999765, Len: 13, Fitness_tra: 0
Rule 57: 2211251111831, Class:  0, CF:0.682554, Len: 13, Fitness_tra: 0
Rule 58: 51d1111115471, Class:  2, CF:0.999318, Len: 13, Fitness_tra: 0
Rule 59: 1111255111112, Class:  0, CF:0.948393, Len: 13, Fitness_tra: 0
Rule 60: 1112511112211, Class:  1, CF:0.410534, Len: 13, Fitness_tra: 0
Rule 61: c800000007500, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 62: 3111111158535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1111115151111, Class:  0, CF:0.246314, Len: 13, Fitness_tra: 0
Rule 64: 1111211211591, Class:  1, CF:0.853362, Len: 13, Fitness_tra: 0
Rule 65: 51151cb121422, Class:  1, CF:0.944637, Len: 13, Fitness_tra: 0
Rule 66: 1111811311128, Class:  0, CF:0.731992, Len: 13, Fitness_tra: 0
Rule 67: 300200d005005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1211815154531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 551d1121c3121, Class:  1, CF:0.999536, Len: 13, Fitness_tra: 0
Rule 70: 5215211512812, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 71: 1c11115155115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 315c255228533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1125158254592, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1111121511218, Class:  2, CF:0.0409108, Len: 13, Fitness_tra: 0
Rule 75: 1151111584191, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 76: 321111d211111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 77: 0c00008004554, Class:  0, CF:0.198071, Len:  6, Fitness_tra: 0
Rule 78: 1258115251511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 79: 8255115851111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 34d1191251511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 00000c8084550, Class:  0, CF:0.579252, Len:  6, Fitness_tra: 0
Rule 82: 2111c151112e2, Class:  0, CF:0.999866, Len: 13, Fitness_tra: 0
Rule 83: 1111215221151, Class:  0, CF:0.624609, Len: 13, Fitness_tra: 0
Rule 84: 2251211111111, Class:  2, CF:0.662192, Len: 13, Fitness_tra: 0
Rule 85: 000000c000500, Class:  1, CF:0.368884, Len:  0, Fitness_tra: 0
Rule 86: 000fe60000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1211111112511, Class:  1, CF:0.93875, Len: 13, Fitness_tra: 0
Rule 88: 1111111151551, Class:  1, CF:0.901927, Len: 13, Fitness_tra: 0
Rule 89: 0020000000052, Class:  0, CF:0.744416, Len:  3, Fitness_tra: 0
Rule 90: 2211115152111, Class:  0, CF:0.923449, Len: 13, Fitness_tra: 0
Rule 91: 80531112c4242, Class:  0, CF:0.988064, Len: 12, Fitness_tra: 0
Rule 92: 355181b1d8232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 21552a1514401, Class:  2, CF:0.940354, Len: 12, Fitness_tra: 0
Rule 94: 315c115314532, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 3125b1ca1212b, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 96: 51152c1218421, Class:  2, CF:0.781679, Len: 13, Fitness_tra: 0
Rule 97: 300200d705005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: a057809105501, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0000007e50060, Class:  2, CF:  1, Len:  4, Fitness_tra: 0
Rule100: b080015060161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:13.2867
------Result------
Miss_rate(tra)	:13.2867
Miss_rate(tst)	:25.7143
ARL				:10.8732

------Generation 1000------
Rule  1: 0000008004000, Class:  0, CF:0.78616, Len:  2, Fitness_tra: 31
Rule  2: 0080000000062, Class:  2, CF:0.926333, Len:  3, Fitness_tra: 29
Rule  3: 000000b0c0400, Class:  1, CF:0.669201, Len:  3, Fitness_tra: 28
Rule  4: 000000c000500, Class:  1, CF:0.368884, Len:  2, Fitness_tra: 5
Rule  5: 0205001001000, Class:  2, CF:0.361763, Len:  4, Fitness_tra: 4
Rule  6: 3111111111121, Class:  1, CF:0.910548, Len: 13, Fitness_tra: 4
Rule  7: 000d80b000000, Class:  2, CF:0.714678, Len:  3, Fitness_tra: 2
Rule  8: 0080000000052, Class:  0, CF:0.752661, Len:  3, Fitness_tra: 1
Rule  9: 11dc131112131, Class:  2, CF:0.951329, Len: 13, Fitness_tra: 1
Rule 10: 1285111211111, Class:  2, CF:0.764041, Len: 13, Fitness_tra: 0
Rule 11: 2225111122111, Class:  2, CF:0.946007, Len: 13, Fitness_tra: 0
Rule 12: 1185111111131, Class:  2, CF:0.886927, Len: 13, Fitness_tra: 0
Rule 13: 2255211514111, Class:  2, CF:0.972659, Len: 13, Fitness_tra: 0
Rule 14: 3111111112812, Class:  1, CF:0.993547, Len: 13, Fitness_tra: 0
Rule 15: 1211221122112, Class:  2, CF:0.00382555, Len: 13, Fitness_tra: 0
Rule 16: 1215218154111, Class:  0, CF:0.755658, Len: 13, Fitness_tra: 0
Rule 17: 8111111214152, Class:  0, CF:0.935491, Len: 13, Fitness_tra: 0
Rule 18: 8211152212151, Class:  0, CF:0.902061, Len: 13, Fitness_tra: 0
Rule 19: 11518c7519112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 121515d11151d, Class:  0, CF:0.876436, Len: 13, Fitness_tra: 0
Rule 21: 9211819151513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 0000807e40000, Class:  1, CF:0.199163, Len:  4, Fitness_tra: 0
Rule 23: 0020000050500, Class:  0, CF:0.0942374, Len:  3, Fitness_tra: 0
Rule 24: 91318111581d5, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 25: 1c51819115591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 2121115251532, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 51d111411341c, Class:  0, CF:0.998177, Len: 13, Fitness_tra: 0
Rule 28: 1151124141211, Class:  1, CF:0.096458, Len: 13, Fitness_tra: 0
Rule 29: 5551887121121, Class:  0, CF:0.997862, Len: 13, Fitness_tra: 0
Rule 30: 31111191d1135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: c111212151111, Class:  1, CF:0.622072, Len: 13, Fitness_tra: 0
Rule 32: 14d5199155111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 3c1511d118d31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1111839115151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 2255111111591, Class:  1, CF:0.90201, Len: 13, Fitness_tra: 0
Rule 36: 2cd5118314112, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: 1235122111151, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 38: 1121118811d14, Class:  0, CF:0.108098, Len: 13, Fitness_tra: 0
Rule 39: 115111d1111e5, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 40: 11151c1129121, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 41: 11111c7123125, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 42: 1111814111121, Class:  1, CF:0.0260517, Len: 13, Fitness_tra: 0
Rule 43: 2cd1122124111, Class:  0, CF:0.68381, Len: 13, Fitness_tra: 0
Rule 44: 5135111528115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 000008c084550, Class:  0, CF:0.195895, Len:  6, Fitness_tra: 0
Rule 46: 2155211514117, Class:  2, CF:0.923684, Len: 13, Fitness_tra: 0
Rule 47: 11531111c1241, Class:  1, CF:0.0488278, Len: 13, Fitness_tra: 0
Rule 48: 1139111981511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1215115812111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 315815d558531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1112293211115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 5115111321111, Class:  1, CF:0.152992, Len: 13, Fitness_tra: 0
Rule 53: e1dc5e1111835, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 000d000000092, Class:  0, CF:0.119619, Len:  3, Fitness_tra: 0
Rule 55: 31122111d1d11, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 56: 11d1882111442, Class:  0, CF:0.999765, Len: 13, Fitness_tra: 0
Rule 57: 2211251111831, Class:  0, CF:0.682554, Len: 13, Fitness_tra: 0
Rule 58: 51d1111115471, Class:  2, CF:0.999318, Len: 13, Fitness_tra: 0
Rule 59: 1111255111112, Class:  0, CF:0.948393, Len: 13, Fitness_tra: 0
Rule 60: 1112511112211, Class:  1, CF:0.410534, Len: 13, Fitness_tra: 0
Rule 61: c800000007500, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 62: 3111111158535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1111115151111, Class:  0, CF:0.246314, Len: 13, Fitness_tra: 0
Rule 64: 1111211211591, Class:  1, CF:0.853362, Len: 13, Fitness_tra: 0
Rule 65: 51151cb121422, Class:  1, CF:0.944637, Len: 13, Fitness_tra: 0
Rule 66: 1111811311128, Class:  0, CF:0.731992, Len: 13, Fitness_tra: 0
Rule 67: 300200d005005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1211815154531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 551d1121c3121, Class:  1, CF:0.999536, Len: 13, Fitness_tra: 0
Rule 70: 5215211512812, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 71: 1c11115155115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 315c255228533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1125158254592, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1111121511218, Class:  2, CF:0.0409108, Len: 13, Fitness_tra: 0
Rule 75: 1151111584191, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 76: 321111d211111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 77: 0c00008004554, Class:  0, CF:0.198071, Len:  6, Fitness_tra: 0
Rule 78: 1258115251511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 79: 8255115851111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 34d1191251511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 00000c8084550, Class:  0, CF:0.579252, Len:  6, Fitness_tra: 0
Rule 82: 2111c151112e2, Class:  0, CF:0.999866, Len: 13, Fitness_tra: 0
Rule 83: 1111215221151, Class:  0, CF:0.624609, Len: 13, Fitness_tra: 0
Rule 84: 2251211111111, Class:  2, CF:0.662192, Len: 13, Fitness_tra: 0
Rule 85: 000000c000500, Class:  1, CF:0.368884, Len:  0, Fitness_tra: 0
Rule 86: 000fe60000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1211111112511, Class:  1, CF:0.93875, Len: 13, Fitness_tra: 0
Rule 88: 1111111151551, Class:  1, CF:0.901927, Len: 13, Fitness_tra: 0
Rule 89: 0020000000052, Class:  0, CF:0.744416, Len:  3, Fitness_tra: 0
Rule 90: 2211115152111, Class:  0, CF:0.923449, Len: 13, Fitness_tra: 0
Rule 91: 80531112c4242, Class:  0, CF:0.988064, Len: 12, Fitness_tra: 0
Rule 92: 355181b1d8232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 21552a1514401, Class:  2, CF:0.940354, Len: 12, Fitness_tra: 0
Rule 94: 315c115314532, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 3125b1ca1212b, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 96: 51152c1218421, Class:  2, CF:0.781679, Len: 13, Fitness_tra: 0
Rule 97: 300200d705005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: a057809105501, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0000007e50060, Class:  2, CF:  1, Len:  4, Fitness_tra: 0
Rule100: b080015060161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:13.2867
------Result------
Miss_rate(tra)	:13.2867
Miss_rate(tst)	:25.7143
ARL				:10.8732

------Generation 2000------
Rule  1: 0000008004000, Class:  0, CF:0.78616, Len:  2, Fitness_tra: 36
Rule  2: 0080000000062, Class:  2, CF:0.926333, Len:  3, Fitness_tra: 29
Rule  3: 000000b0c0400, Class:  1, CF:0.669201, Len:  3, Fitness_tra: 25
Rule  4: 360000c000040, Class:  1, CF:0.995475, Len:  4, Fitness_tra: 9
Rule  5: 0205001001000, Class:  2, CF:0.361763, Len:  4, Fitness_tra: 5
Rule  6: 000000c000500, Class:  1, CF:0.368884, Len:  2, Fitness_tra: 4
Rule  7: 0102a01111000, Class:  1, CF:0.724365, Len:  7, Fitness_tra: 1
Rule  8: 000d80b000000, Class:  2, CF:0.714678, Len:  3, Fitness_tra: 2
Rule  9: 3111111111121, Class:  1, CF:0.910548, Len: 13, Fitness_tra: 2
Rule 10: 0080000000052, Class:  0, CF:0.752661, Len:  3, Fitness_tra: 1
Rule 11: 311000b1d1400, Class:  1, CF:  1, Len:  8, Fitness_tra: 1
Rule 12: 1122b11112111, Class:  2, CF:0.770099, Len: 13, Fitness_tra: 0
Rule 13: 2255211514111, Class:  2, CF:0.972659, Len: 13, Fitness_tra: 0
Rule 14: 3111111112812, Class:  1, CF:0.993547, Len: 13, Fitness_tra: 0
Rule 15: 1211221122112, Class:  2, CF:0.00382555, Len: 13, Fitness_tra: 0
Rule 16: 1215218154111, Class:  0, CF:0.755658, Len: 13, Fitness_tra: 0
Rule 17: 8111111214152, Class:  0, CF:0.935491, Len: 13, Fitness_tra: 0
Rule 18: 8211152212151, Class:  0, CF:0.902061, Len: 13, Fitness_tra: 0
Rule 19: 11518c7519112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 121515d11151d, Class:  0, CF:0.876436, Len: 13, Fitness_tra: 0
Rule 21: 9211819151513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 0000807e40000, Class:  1, CF:0.199163, Len:  4, Fitness_tra: 0
Rule 23: 0020000050500, Class:  0, CF:0.0942374, Len:  3, Fitness_tra: 0
Rule 24: 91318111581d5, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 25: 1c51819115591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 2121115251532, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 51d111411341c, Class:  0, CF:0.998177, Len: 13, Fitness_tra: 0
Rule 28: 1151124141211, Class:  1, CF:0.096458, Len: 13, Fitness_tra: 0
Rule 29: 5551887121121, Class:  0, CF:0.997862, Len: 13, Fitness_tra: 0
Rule 30: 31111191d1135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: c111212151111, Class:  1, CF:0.622072, Len: 13, Fitness_tra: 0
Rule 32: 14d5199155111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 3c1511d118d31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1111839115151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 2255111111591, Class:  1, CF:0.90201, Len: 13, Fitness_tra: 0
Rule 36: 2cd5118314112, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: 1235122111151, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 38: 1121118811d14, Class:  0, CF:0.108098, Len: 13, Fitness_tra: 0
Rule 39: 115111d1111e5, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 40: 11151c1129121, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 41: 11111c7123125, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 42: 1111814111121, Class:  1, CF:0.0260517, Len: 13, Fitness_tra: 0
Rule 43: 2cd1122124111, Class:  0, CF:0.68381, Len: 13, Fitness_tra: 0
Rule 44: 5135111528115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 000008c084550, Class:  0, CF:0.195895, Len:  6, Fitness_tra: 0
Rule 46: 2155211514117, Class:  2, CF:0.923684, Len: 13, Fitness_tra: 0
Rule 47: 11531111c1241, Class:  1, CF:0.0488278, Len: 13, Fitness_tra: 0
Rule 48: 1139111981511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1215115812111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 315815d558531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1112293211115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 5115111321111, Class:  1, CF:0.152992, Len: 13, Fitness_tra: 0
Rule 53: e1dc5e1111835, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 000d000000092, Class:  0, CF:0.119619, Len:  3, Fitness_tra: 0
Rule 55: 31122111d1d11, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 56: 11d1882111442, Class:  0, CF:0.999765, Len: 13, Fitness_tra: 0
Rule 57: 2211251111831, Class:  0, CF:0.682554, Len: 13, Fitness_tra: 0
Rule 58: 51d1111115471, Class:  2, CF:0.999318, Len: 13, Fitness_tra: 0
Rule 59: 1111255111112, Class:  0, CF:0.948393, Len: 13, Fitness_tra: 0
Rule 60: 1112511112211, Class:  1, CF:0.410534, Len: 13, Fitness_tra: 0
Rule 61: c800000007500, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 62: 3111111158535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1111115151111, Class:  0, CF:0.246314, Len: 13, Fitness_tra: 0
Rule 64: 1111211211591, Class:  1, CF:0.853362, Len: 13, Fitness_tra: 0
Rule 65: 51151cb121422, Class:  1, CF:0.944637, Len: 13, Fitness_tra: 0
Rule 66: 1111811311128, Class:  0, CF:0.731992, Len: 13, Fitness_tra: 0
Rule 67: 300200d005005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1211815154531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 551d1121c3121, Class:  1, CF:0.999536, Len: 13, Fitness_tra: 0
Rule 70: 5215211512812, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
