------Generation 0------
Rule  1: 255125b524, Class:  1, CF:  1, Len: 10, Fitness_tra: 37
Rule 33: 1c41134d82, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 34: cc14134115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: b777c97222, Class:  1, CF:0.999115, Len: 10, Fitness_tra: 0
Rule 36: 2422112177, Class:  1, CF:0.884412, Len: 10, Fitness_tra: 0
Rule 37: 41b4114722, Class:  1, CF:0.971156, Len: 10, Fitness_tra: 0
Rule 38: 4e8219411d, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 39: b1b28e2424, Class:  1, CF:0.99897, Len: 10, Fitness_tra: 0
Rule 40: b2b2114bb4, Class:  1, CF:0.4628, Len: 10, Fitness_tra: 0
Rule 41: 211281122b, Class:  1, CF:0.995946, Len:  0, Fitness_tra: 0
Rule 42: 7721562711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: c8129f2511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 7722152214, Class:  1, CF:0.996436, Len: 10, Fitness_tra: 0
Rule 45: 8c143179dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 784b95b115, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 47: 241bd17422, Class:  1, CF:0.997813, Len: 10, Fitness_tra: 0
Rule 48: 45171db932, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 49: 2224512511, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 50: 47b7a17147, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 51: 7211818111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 271251272c, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 53: 1b471627bb, Class:  0, CF:0.562726, Len: 10, Fitness_tra: 0
Rule 54: 23c181b2bb, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 55: b127194b42, Class:  1, CF:0.986528, Len: 10, Fitness_tra: 0
Rule 56: 724486bb22, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 57: 4b77c341b2, Class:  1, CF:0.972178, Len: 10, Fitness_tra: 0
Rule 58: 4741864124, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 59: 471281422b, Class:  1, CF:0.9976, Len: 10, Fitness_tra: 0
Rule 60: 81841d7511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 72b2d3b442, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 62: 111b152351, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 63: 1114134512, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 64: 7b12ff1b24, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 65: 7bb71fb1b1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 66: b72255bbb7, Class:  1, CF:0.775582, Len: 10, Fitness_tra: 0
Rule 67: 4411d6bbb4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: b744212727, Class:  1, CF:0.987867, Len: 10, Fitness_tra: 0
Rule 69: 21718f2414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 4447d14177, Class:  1, CF:0.993654, Len: 10, Fitness_tra: 0
Rule 71: 282b52221b, Class:  1, CF:0.689458, Len: 10, Fitness_tra: 0
Rule 72: 117256171c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 2391812311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 7e72252248, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 2c728d7741, Class:  1, CF:0.968192, Len: 10, Fitness_tra: 0
Rule 76: 212b517b22, Class:  1, CF:0.987675, Len: 10, Fitness_tra: 0
Rule 77: c11b597b14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1711537274, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 79: 2444832812, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: 12b2532722, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 81: 28c46145dc, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 82: c11b821692, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 21121128d1, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 84: 1f54214138, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 85: 1251517115, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 86: 1612c52138, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 87: 8111124aed, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 2f9285116d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: c111111635, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 90: c137514668, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 2421b5b114, Class:  1, CF:0.96944, Len: 10, Fitness_tra: 0
Rule 92: 1110000001, Class:  0, CF:0.171721, Len:  4, Fitness_tra: -2906
Rule 93: 1411d13431, Class:  1, CF:0.923364, Len: 10, Fitness_tra: 0
Rule 94: b11b231124, Class:  1, CF:0.908953, Len: 10, Fitness_tra: 0
Rule 95: 4b77c341b2, Class:  1, CF:0.972178, Len:  0, Fitness_tra: 0
Rule 96: 4117bd115d, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 97: 441159b7b4, Class:  1, CF:0.93001, Len: 10, Fitness_tra: 0
Rule 98: 811211e1d4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 72b1812138, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule100: 4a11d61b30, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:2.15306
------Result------
Miss_rate(tra)	:2.15306
Miss_rate(tst)	:0.731261
ARL				:9.775

------Generation 900------
Rule  1: 1111121631, Class:  0, CF:0.467361, Len: 10, Fitness_tra: 3072
Rule  2: 1241131d81, Class:  1, CF:  1, Len: 10, Fitness_tra: 170
Rule  3: 1111201011, Class:  0, CF:0.0726102, Len:  8, Fitness_tra: 0
Rule  4: 1114191111, Class:  0, CF:0.96142, Len: 10, Fitness_tra: 16
Rule  5: 1471d13c71, Class:  1, CF:0.999837, Len: 10, Fitness_tra: 0
Rule  6: 11c1111d1c, Class:  1, CF:  1, Len: 10, Fitness_tra: 16
Rule  7: 15122d7311, Class:  0, CF:0.999777, Len: 10, Fitness_tra: 1
Rule  8: 1471d13c51, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule  9: c000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 6
Rule 10: 1217141811, Class:  1, CF:  1, Len: 10, Fitness_tra: 4
Rule 11: 12bb151bb1, Class:  0, CF:0.661132, Len: 10, Fitness_tra: 1
Rule 12: 1411913c11, Class:  1, CF:0.998109, Len: 10, Fitness_tra: 0
Rule 13: 1214811554, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 14: 8151812311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 11118d2138, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 16: 171158b144, Class:  1, CF:0.994258, Len: 10, Fitness_tra: 0
Rule 17: 1114b11154, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 18: 774111b711, Class:  1, CF:0.833078, Len: 10, Fitness_tra: 0
Rule 19: 11cb11171a, Class:  1, CF:0.797256, Len: 10, Fitness_tra: 0
Rule 20: 4b2129bb44, Class:  1, CF:0.99946, Len: 10, Fitness_tra: 0
Rule 21: 71201611b2, Class:  0, CF:0.998547, Len:  9, Fitness_tra: 0
Rule 22: 78b781174b, Class:  1, CF:0.95511, Len: 10, Fitness_tra: 0
Rule 23: 11811d4511, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 24: 2211387721, Class:  1, CF:0.960249, Len: 10, Fitness_tra: 0
Rule 25: 2511154e58, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 26: 7241812511, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 27: 2551b51514, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 28: 121b811351, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 29: 1114117111, Class:  0, CF:0.140188, Len: 10, Fitness_tra: 0
Rule 30: 111b231114, Class:  0, CF:0.342602, Len: 10, Fitness_tra: 0
Rule 31: 111b231724, Class:  1, CF:0.841082, Len: 10, Fitness_tra: 0
Rule 32: 7114111114, Class:  0, CF:0.0183078, Len: 10, Fitness_tra: 0
Rule 33: 1c41134d82, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 34: cc14134115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: b777c97222, Class:  1, CF:0.999115, Len: 10, Fitness_tra: 0
Rule 36: 2422112177, Class:  1, CF:0.884412, Len: 10, Fitness_tra: 0
Rule 37: 41b4114722, Class:  1, CF:0.971156, Len: 10, Fitness_tra: 0
Rule 38: 4e8219411d, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 39: b1b28e2424, Class:  1, CF:0.99897, Len: 10, Fitness_tra: 0
Rule 40: b2b2114bb4, Class:  1, CF:0.4628, Len: 10, Fitness_tra: 0
Rule 41: 211281122b, Class:  1, CF:0.995946, Len:  0, Fitness_tra: 0
Rule 42: 7721562711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: c8129f2511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 7722152214, Class:  1, CF:0.996436, Len: 10, Fitness_tra: 0
Rule 45: 8c143179dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 784b95b115, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 47: 241bd17422, Class:  1, CF:0.997813, Len: 10, Fitness_tra: 0
Rule 48: 45171db932, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 49: 2224512511, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 50: 47b7a17147, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 51: 7211818111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 271251272c, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 53: 1b471627bb, Class:  0, CF:0.562726, Len: 10, Fitness_tra: 0
Rule 54: 23c181b2bb, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 55: b127194b42, Class:  1, CF:0.986528, Len: 10, Fitness_tra: 0
Rule 56: 724486bb22, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 57: 4b77c341b2, Class:  1, CF:0.972178, Len: 10, Fitness_tra: 0
Rule 58: 4741864124, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 59: 471281422b, Class:  1, CF:0.9976, Len: 10, Fitness_tra: 0
Rule 60: 81841d7511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 72b2d3b442, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 62: 111b152351, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 63: 1114134512, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 64: 7b12ff1b24, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 65: 7bb71fb1b1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 66: b72255bbb7, Class:  1, CF:0.775582, Len: 10, Fitness_tra: 0
Rule 67: 4411d6bbb4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: b744212727, Class:  1, CF:0.987867, Len: 10, Fitness_tra: 0
Rule 69: 21718f2414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 4447d14177, Class:  1, CF:0.993654, Len: 10, Fitness_tra: 0
Rule 71: 282b52221b, Class:  1, CF:0.689458, Len: 10, Fitness_tra: 0
Rule 72: 117256171c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 2391812311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 7e72252248, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 2c728d7741, Class:  1, CF:0.968192, Len: 10, Fitness_tra: 0
Rule 76: 212b517b22, Class:  1, CF:0.987675, Len: 10, Fitness_tra: 0
Rule 77: c11b597b14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1711537274, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 79: 2444832812, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: 12b2532722, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 81: 28c46145dc, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 82: c11b821692, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 21121128d1, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 84: 1f54214138, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 85: 1251517115, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 86: 1612c52138, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 87: 8111124aed, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 2f9285116d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: c111111635, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 90: c137514668, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 2421b5b114, Class:  1, CF:0.96944, Len: 10, Fitness_tra: 0
Rule 92: 1110000001, Class:  0, CF:0.171721, Len:  4, Fitness_tra: -2906
Rule 93: 1411d13431, Class:  1, CF:0.923364, Len: 10, Fitness_tra: 0
Rule 94: b11b231124, Class:  1, CF:0.908953, Len: 10, Fitness_tra: 0
Rule 95: 4b77c341b2, Class:  1, CF:0.972178, Len:  0, Fitness_tra: 0
Rule 96: 4117bd115d, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 97: 441159b7b4, Class:  1, CF:0.93001, Len: 10, Fitness_tra: 0
Rule 98: 811211e1d4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 72b1812138, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule100: 4a11d61b30, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:2.15306
------Result------
Miss_rate(tra)	:2.15306
Miss_rate(tst)	:0.731261
ARL				:9.775

------Generation 1000------
Rule  1: 1111121631, Class:  0, CF:0.467361, Len: 10, Fitness_tra: 3072
Rule  2: 1241131d81, Class:  1, CF:  1, Len: 10, Fitness_tra: 170
Rule  3: 1111201011, Class:  0, CF:0.0726102, Len:  8, Fitness_tra: 0
Rule  4: 1114191111, Class:  0, CF:0.96142, Len: 10, Fitness_tra: 16
Rule  5: 1471d13c71, Class:  1, CF:0.999837, Len: 10, Fitness_tra: 0
Rule  6: 11c1111d1c, Class:  1, CF:  1, Len: 10, Fitness_tra: 16
Rule  7: 15122d7311, Class:  0, CF:0.999777, Len: 10, Fitness_tra: 1
Rule  8: 1471d13c51, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule  9: c000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 6
Rule 10: 1217141811, Class:  1, CF:  1, Len: 10, Fitness_tra: 4
Rule 11: 12bb151bb1, Class:  0, CF:0.661132, Len: 10, Fitness_tra: 1
Rule 12: 1411913c11, Class:  1, CF:0.998109, Len: 10, Fitness_tra: 0
Rule 13: 1214811554, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 14: 8151812311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 11118d2138, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 16: 171158b144, Class:  1, CF:0.994258, Len: 10, Fitness_tra: 0
Rule 17: 1114b11154, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 18: 774111b711, Class:  1, CF:0.833078, Len: 10, Fitness_tra: 0
Rule 19: 11cb11171a, Class:  1, CF:0.797256, Len: 10, Fitness_tra: 0
Rule 20: 4b2129bb44, Class:  1, CF:0.99946, Len: 10, Fitness_tra: 0
Rule 21: 71201611b2, Class:  0, CF:0.998547, Len:  9, Fitness_tra: 0
Rule 22: 78b781174b, Class:  1, CF:0.95511, Len: 10, Fitness_tra: 0
Rule 23: 11811d4511, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 24: 2211387721, Class:  1, CF:0.960249, Len: 10, Fitness_tra: 0
Rule 25: 2511154e58, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 26: 7241812511, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 27: 2551b51514, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 28: 121b811351, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 29: 1114117111, Class:  0, CF:0.140188, Len: 10, Fitness_tra: 0
Rule 30: 111b231114, Class:  0, CF:0.342602, Len: 10, Fitness_tra: 0
Rule 31: 111b231724, Class:  1, CF:0.841082, Len: 10, Fitness_tra: 0
Rule 32: 7114111114, Class:  0, CF:0.0183078, Len: 10, Fitness_tra: 0
Rule 33: 1c41134d82, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 34: cc14134115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: b777c97222, Class:  1, CF:0.999115, Len: 10, Fitness_tra: 0
Rule 36: 2422112177, Class:  1, CF:0.884412, Len: 10, Fitness_tra: 0
Rule 37: 41b4114722, Class:  1, CF:0.971156, Len: 10, Fitness_tra: 0
Rule 38: 4e8219411d, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 39: b1b28e2424, Class:  1, CF:0.99897, Len: 10, Fitness_tra: 0
Rule 40: b2b2114bb4, Class:  1, CF:0.4628, Len: 10, Fitness_tra: 0
Rule 41: 211281122b, Class:  1, CF:0.995946, Len:  0, Fitness_tra: 0
Rule 42: 7721562711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: c8129f2511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 7722152214, Class:  1, CF:0.996436, Len: 10, Fitness_tra: 0
Rule 45: 8c143179dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 784b95b115, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 47: 241bd17422, Class:  1, CF:0.997813, Len: 10, Fitness_tra: 0
Rule 48: 45171db932, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 49: 2224512511, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 50: 47b7a17147, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 51: 7211818111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 271251272c, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 53: 1b471627bb, Class:  0, CF:0.562726, Len: 10, Fitness_tra: 0
Rule 54: 23c181b2bb, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 55: b127194b42, Class:  1, CF:0.986528, Len: 10, Fitness_tra: 0
Rule 56: 724486bb22, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 57: 4b77c341b2, Class:  1, CF:0.972178, Len: 10, Fitness_tra: 0
Rule 58: 4741864124, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 59: 471281422b, Class:  1, CF:0.9976, Len: 10, Fitness_tra: 0
Rule 60: 81841d7511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 72b2d3b442, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 62: 111b152351, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 63: 1114134512, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 64: 7b12ff1b24, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 65: 7bb71fb1b1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 66: b72255bbb7, Class:  1, CF:0.775582, Len: 10, Fitness_tra: 0
Rule 67: 4411d6bbb4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: b744212727, Class:  1, CF:0.987867, Len: 10, Fitness_tra: 0
Rule 69: 21718f2414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 4447d14177, Class:  1, CF:0.993654, Len: 10, Fitness_tra: 0
Rule 71: 282b52221b, Class:  1, CF:0.689458, Len: 10, Fitness_tra: 0
Rule 72: 117256171c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 2391812311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 7e72252248, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 2c728d7741, Class:  1, CF:0.968192, Len: 10, Fitness_tra: 0
Rule 76: 212b517b22, Class:  1, CF:0.987675, Len: 10, Fitness_tra: 0
Rule 77: c11b597b14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1711537274, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 79: 2444832812, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: 12b2532722, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 81: 28c46145dc, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 82: c11b821692, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 21121128d1, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 84: 1f54214138, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 85: 1251517115, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 86: 1612c52138, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 87: 8111124aed, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 2f9285116d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: c111111635, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 90: c137514668, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 2421b5b114, Class:  1, CF:0.96944, Len: 10, Fitness_tra: 0
Rule 92: 1110000001, Class:  0, CF:0.171721, Len:  4, Fitness_tra: -2906
Rule 93: 1411d13431, Class:  1, CF:0.923364, Len: 10, Fitness_tra: 0
Rule 94: b11b231124, Class:  1, CF:0.908953, Len: 10, Fitness_tra: 0
Rule 95: 4b77c341b2, Class:  1, CF:0.972178, Len:  0, Fitness_tra: 0
Rule 96: 4117bd115d, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 97: 441159b7b4, Class:  1, CF:0.93001, Len: 10, Fitness_tra: 0
Rule 98: 811211e1d4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 72b1812138, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule100: 4a11d61b30, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:2.15306
------Result------
Miss_rate(tra)	:2.15306
Miss_rate(tst)	:0.731261
ARL				:9.775

------Generation 2000------
Rule  1: 1111121631, Class:  0, CF:0.467361, Len: 10, Fitness_tra: 2892
Rule  2: 1241131d81, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule  3: 11c1111d1c, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule  4: 1114191111, Class:  0, CF:0.96142, Len: 10, Fitness_tra: 14
Rule  5: c000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 6
Rule  6: 1217141811, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule  7: 12bb151bb1, Class:  0, CF:0.661132, Len: 10, Fitness_tra: 0
Rule  8: 15122d7311, Class:  0, CF:0.999777, Len: 10, Fitness_tra: 0
Rule  9: 1111201011, Class:  0, CF:0.0726102, Len:  8, Fitness_tra: 0
Rule 10: 1471d13c51, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 11: 1471d13c71, Class:  1, CF:0.999837, Len: 10, Fitness_tra: 0
Rule 12: 1411913c11, Class:  1, CF:0.998109, Len: 10, Fitness_tra: 0
Rule 13: 1214811554, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 14: 8151812311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 11118d2138, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 16: 171158b144, Class:  1, CF:0.994258, Len: 10, Fitness_tra: 0
Rule 17: 1114b11154, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 18: 774111b711, Class:  1, CF:0.833078, Len: 10, Fitness_tra: 0
Rule 19: 11cb11171a, Class:  1, CF:0.797256, Len: 10, Fitness_tra: 0
Rule 20: 4b2129bb44, Class:  1, CF:0.99946, Len: 10, Fitness_tra: 0
Rule 21: 71201611b2, Class:  0, CF:0.998547, Len:  9, Fitness_tra: 0
Rule 22: 78b781174b, Class:  1, CF:0.95511, Len: 10, Fitness_tra: 0
Rule 23: 11811d4511, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 24: 2211387721, Class:  1, CF:0.960249, Len: 10, Fitness_tra: 0
Rule 25: 2511154e58, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 26: 7241812511, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 27: 2551b51514, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 28: 121b811351, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 29: 1114117111, Class:  0, CF:0.140188, Len: 10, Fitness_tra: 0
Rule 30: 111b231114, Class:  0, CF:0.342602, Len: 10, Fitness_tra: 0
Rule 31: 111b231724, Class:  1, CF:0.841082, Len: 10, Fitness_tra: 0
Rule 32: 7114111114, Class:  0, CF:0.0183078, Len: 10, Fitness_tra: 0
Rule 33: 1c41134d82, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 34: cc14134115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: b777c97222, Class:  1, CF:0.999115, Len: 10, Fitness_tra: 0
Rule 36: 2422112177, Class:  1, CF:0.884412, Len: 10, Fitness_tra: 0
Rule 37: 41b4114722, Class:  1, CF:0.971156, Len: 10, Fitness_tra: 0
Rule 38: 4e8219411d, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 39: b1b28e2424, Class:  1, CF:0.99897, Len: 10, Fitness_tra: 0
Rule 40: b2b2114bb4, Class:  1, CF:0.4628, Len: 10, Fitness_tra: 0
Rule 41: 211281122b, Class:  1, CF:0.995946, Len:  0, Fitness_tra: 0
Rule 42: 7721562711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: c8129f2511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 7722152214, Class:  1, CF:0.996436, Len: 10, Fitness_tra: 0
Rule 45: 8c143179dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 784b95b115, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 47: 241bd17422, Class:  1, CF:0.997813, Len: 10, Fitness_tra: 0
Rule 48: 45171db932, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 49: 2224512511, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 50: 47b7a17147, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 51: 7211818111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 271251272c, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
