------Generation 0------
Rule  1: 13b12f7121, Class:  0, CF:  1, Len: 10, Fitness_tra: 16
Rule  4: b4b1111244, Class:  1, CF:0.983018, Len: 10, Fitness_tra: 137
Rule  5: 1b11851521, Class:  1, CF:  1, Len: 10, Fitness_tra: 102
Rule  6: 1117557321, Class:  0, CF:0.792394, Len: 10, Fitness_tra: 85
Rule  7: 1417151111, Class:  0, CF:0.967119, Len: 10, Fitness_tra: 29
Rule  8: 1211161111, Class:  0, CF:0.95861, Len: 10, Fitness_tra: 69
Rule  9: 0e11181111, Class:  0, CF:0.868964, Len:  9, Fitness_tra: 68
Rule 10: 7411191244, Class:  1, CF:0.996383, Len: 10, Fitness_tra: 64
Rule 11: 6811151311, Class:  0, CF:0.943929, Len: 10, Fitness_tra: 44
Rule 12: 6811151111, Class:  0, CF:0.901308, Len: 10, Fitness_tra: 42
Rule 13: b471151d47, Class:  1, CF:  1, Len: 10, Fitness_tra: 40
Rule 14: 4411151728, Class:  1, CF:0.998805, Len: 10, Fitness_tra: 26
Rule 15: 1211d51521, Class:  1, CF:  1, Len: 10, Fitness_tra: 14
Rule 16: b4711112e4, Class:  1, CF:  1, Len: 10, Fitness_tra: 8
Rule 17: 12111d1111, Class:  0, CF:0.462946, Len: 10, Fitness_tra: 7
Rule 18: 1c17111111, Class:  0, CF:0.98271, Len: 10, Fitness_tra: 6
Rule 19: 1117151211, Class:  0, CF:0.22719, Len: 10, Fitness_tra: 0
Rule 20: 129163141d, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 21: 1512552111, Class:  0, CF:0.999899, Len: 10, Fitness_tra: 2
Rule 22: 7411191814, Class:  1, CF:  1, Len: 10, Fitness_tra: 1
Rule 23: c122114852, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 24: 27171647b1, Class:  0, CF:0.785414, Len: 10, Fitness_tra: 1
Rule 25: 4c4b1111c1, Class:  1, CF:0.954325, Len: 10, Fitness_tra: 0
Rule 26: 1c413171d4, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 27: 1e47152111, Class:  0, CF:0.987607, Len: 10, Fitness_tra: 0
Rule 28: 12161631a1, Class:  0, CF:0.960114, Len: 10, Fitness_tra: 0
Rule 29: 7717a14111, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 30: 1111812212, Class:  1, CF:0.995054, Len: 10, Fitness_tra: 0
Rule 31: 2d71131222, Class:  1, CF:0.980701, Len: 10, Fitness_tra: 0
Rule 32: 4421151d47, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 33: 1b1b111544, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 34: 4b17150161, Class:  0, CF:0.602017, Len:  9, Fitness_tra: 0
Rule 35: bb112122d7, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 36: bb11812212, Class:  1, CF:0.999188, Len: 10, Fitness_tra: 0
Rule 37: bc113121d4, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 38: 7271287744, Class:  1, CF:0.992625, Len: 10, Fitness_tra: 0
Rule 39: 6217151324, Class:  0, CF:0.884306, Len: 10, Fitness_tra: 0
Rule 40: b111f61227, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 41: 4171117128, Class:  1, CF:0.998176, Len: 10, Fitness_tra: 0
Rule 42: 444711b127, Class:  1, CF:0.96702, Len: 10, Fitness_tra: 0
Rule 43: 1712817b74, Class:  1, CF:0.945719, Len: 10, Fitness_tra: 0
Rule 44: c2121a79dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: b11481bbb7, Class:  1, CF:0.971453, Len: 10, Fitness_tra: 0
Rule 46: 74b2df71bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: b2b2314214, Class:  1, CF:0.943736, Len: 10, Fitness_tra: 0
Rule 48: 4772134147, Class:  1, CF:0.695048, Len: 10, Fitness_tra: 0
Rule 49: b42714bb47, Class:  1, CF:0.908138, Len: 10, Fitness_tra: 0
Rule 50: 24bb56414d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 722252b221, Class:  1, CF:0.987078, Len: 10, Fitness_tra: 0
Rule 52: cc4b16b31c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 2214152817, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 54: 2227132771, Class:  0, CF:0.288206, Len: 10, Fitness_tra: 0
Rule 55: c442137c12, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 56: 1a51cd1e1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 0217117224, Class:  1, CF:0.991273, Len:  9, Fitness_tra: 0
Rule 58: b7123ab2b1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 59: 431755baa9, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 60: 17b4252215, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 61: 787b5571b2, Class:  0, CF:0.792585, Len: 10, Fitness_tra: 0
Rule 62: 2c4253b272, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 63: 7b721a1244, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 64: 8f475d4333, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: a1c2815b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1b2233447b, Class:  1, CF:0.770328, Len: 10, Fitness_tra: 0
Rule 67: 2f1b211395, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 2114334482, Class:  1, CF:0.999345, Len: 10, Fitness_tra: 0
Rule 69: b7ba16b412, Class:  0, CF:0.929827, Len: 10, Fitness_tra: 0
Rule 70: 4b229312bb, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 71: 21271671d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 7247512414, Class:  1, CF:0.990284, Len: 10, Fitness_tra: 0
Rule 73: 414b552177, Class:  1, CF:0.978074, Len: 10, Fitness_tra: 0
Rule 74: 77b4d31b7b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 1121532772, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 76: 897bb54422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 2211564141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 7b141f1222, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 79: 272b117221, Class:  1, CF:0.970459, Len: 10, Fitness_tra: 0
Rule 80: 21cb13b154, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 81: 2114557112, Class:  1, CF:0.837638, Len: 10, Fitness_tra: 0
Rule 82: 281791b158, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 83: 2121312151, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 84: 414411b227, Class:  1, CF:0.995108, Len: 10, Fitness_tra: 0
Rule 85: 1122312121, Class:  1, CF:0.828171, Len: 10, Fitness_tra: 0
Rule 86: 4ad7511361, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: c112ef13d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: c82111451c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1127191111, Class:  0, CF:0.697872, Len: 10, Fitness_tra: 0
Rule 90: 11811541d1, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 91: d59405214b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 42d1161111, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 93: 2e17180111, Class:  0, CF:0.909994, Len:  9, Fitness_tra: 0
Rule 94: 1285821dc1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 2c40551212, Class:  1, CF:0.978473, Len:  9, Fitness_tra: 0
Rule 96: bc413a7917, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 6111151311, Class:  0, CF:0.677572, Len: 10, Fitness_tra: 1689
Rule 98: 1512351117, Class:  0, CF:0.994709, Len: 10, Fitness_tra: 0
Rule 99: 1112311214, Class:  0, CF:0.030381, Len: 10, Fitness_tra: 0
Rule100: 1211161111, Class:  0, CF:0.95861, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:10.1735
------Result------
Miss_rate(tra)	:10.1735
Miss_rate(tst)	:0.548446
ARL				:9.92683

------Generation 800------
Rule  1: 1411121111, Class:  0, CF:0.402009, Len: 10, Fitness_tra: -1075
Rule  2: b41125174b, Class:  1, CF:0.975572, Len: 10, Fitness_tra: 317
Rule  3: 1d71110222, Class:  1, CF:0.992709, Len:  9, Fitness_tra: 270
Rule  4: b4b1111244, Class:  1, CF:0.983018, Len: 10, Fitness_tra: 137
Rule  5: 1b11851521, Class:  1, CF:  1, Len: 10, Fitness_tra: 102
Rule  6: 1117557321, Class:  0, CF:0.792394, Len: 10, Fitness_tra: 85
Rule  7: 1417151111, Class:  0, CF:0.967119, Len: 10, Fitness_tra: 29
Rule  8: 1211161111, Class:  0, CF:0.95861, Len: 10, Fitness_tra: 69
Rule  9: 0e11181111, Class:  0, CF:0.868964, Len:  9, Fitness_tra: 68
Rule 10: 7411191244, Class:  1, CF:0.996383, Len: 10, Fitness_tra: 64
Rule 11: 6811151311, Class:  0, CF:0.943929, Len: 10, Fitness_tra: 44
Rule 12: 6811151111, Class:  0, CF:0.901308, Len: 10, Fitness_tra: 42
Rule 13: b471151d47, Class:  1, CF:  1, Len: 10, Fitness_tra: 40
Rule 14: 4411151728, Class:  1, CF:0.998805, Len: 10, Fitness_tra: 26
Rule 15: 1211d51521, Class:  1, CF:  1, Len: 10, Fitness_tra: 14
Rule 16: b4711112e4, Class:  1, CF:  1, Len: 10, Fitness_tra: 8
Rule 17: 12111d1111, Class:  0, CF:0.462946, Len: 10, Fitness_tra: 7
Rule 18: 1c17111111, Class:  0, CF:0.98271, Len: 10, Fitness_tra: 6
Rule 19: 1117151211, Class:  0, CF:0.22719, Len: 10, Fitness_tra: 0
Rule 20: 129163141d, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 21: 1512552111, Class:  0, CF:0.999899, Len: 10, Fitness_tra: 2
Rule 22: 7411191814, Class:  1, CF:  1, Len: 10, Fitness_tra: 1
Rule 23: c122114852, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 24: 27171647b1, Class:  0, CF:0.785414, Len: 10, Fitness_tra: 1
Rule 25: 4c4b1111c1, Class:  1, CF:0.954325, Len: 10, Fitness_tra: 0
Rule 26: 1c413171d4, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 27: 1e47152111, Class:  0, CF:0.987607, Len: 10, Fitness_tra: 0
Rule 28: 12161631a1, Class:  0, CF:0.960114, Len: 10, Fitness_tra: 0
Rule 29: 7717a14111, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 30: 1111812212, Class:  1, CF:0.995054, Len: 10, Fitness_tra: 0
Rule 31: 2d71131222, Class:  1, CF:0.980701, Len: 10, Fitness_tra: 0
Rule 32: 4421151d47, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 33: 1b1b111544, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 34: 4b17150161, Class:  0, CF:0.602017, Len:  9, Fitness_tra: 0
Rule 35: bb112122d7, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 36: bb11812212, Class:  1, CF:0.999188, Len: 10, Fitness_tra: 0
Rule 37: bc113121d4, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 38: 7271287744, Class:  1, CF:0.992625, Len: 10, Fitness_tra: 0
Rule 39: 6217151324, Class:  0, CF:0.884306, Len: 10, Fitness_tra: 0
Rule 40: b111f61227, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 41: 4171117128, Class:  1, CF:0.998176, Len: 10, Fitness_tra: 0
Rule 42: 444711b127, Class:  1, CF:0.96702, Len: 10, Fitness_tra: 0
Rule 43: 1712817b74, Class:  1, CF:0.945719, Len: 10, Fitness_tra: 0
Rule 44: c2121a79dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: b11481bbb7, Class:  1, CF:0.971453, Len: 10, Fitness_tra: 0
Rule 46: 74b2df71bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: b2b2314214, Class:  1, CF:0.943736, Len: 10, Fitness_tra: 0
Rule 48: 4772134147, Class:  1, CF:0.695048, Len: 10, Fitness_tra: 0
Rule 49: b42714bb47, Class:  1, CF:0.908138, Len: 10, Fitness_tra: 0
Rule 50: 24bb56414d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 722252b221, Class:  1, CF:0.987078, Len: 10, Fitness_tra: 0
Rule 52: cc4b16b31c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 2214152817, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 54: 2227132771, Class:  0, CF:0.288206, Len: 10, Fitness_tra: 0
Rule 55: c442137c12, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 56: 1a51cd1e1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 0217117224, Class:  1, CF:0.991273, Len:  9, Fitness_tra: 0
Rule 58: b7123ab2b1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 59: 431755baa9, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 60: 17b4252215, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 61: 787b5571b2, Class:  0, CF:0.792585, Len: 10, Fitness_tra: 0
Rule 62: 2c4253b272, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 63: 7b721a1244, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 64: 8f475d4333, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: a1c2815b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1b2233447b, Class:  1, CF:0.770328, Len: 10, Fitness_tra: 0
Rule 67: 2f1b211395, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 2114334482, Class:  1, CF:0.999345, Len: 10, Fitness_tra: 0
Rule 69: b7ba16b412, Class:  0, CF:0.929827, Len: 10, Fitness_tra: 0
Rule 70: 4b229312bb, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 71: 21271671d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 7247512414, Class:  1, CF:0.990284, Len: 10, Fitness_tra: 0
Rule 73: 414b552177, Class:  1, CF:0.978074, Len: 10, Fitness_tra: 0
Rule 74: 77b4d31b7b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 1121532772, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 76: 897bb54422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 2211564141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 7b141f1222, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 79: 272b117221, Class:  1, CF:0.970459, Len: 10, Fitness_tra: 0
Rule 80: 21cb13b154, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 81: 2114557112, Class:  1, CF:0.837638, Len: 10, Fitness_tra: 0
Rule 82: 281791b158, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 83: 2121312151, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 84: 414411b227, Class:  1, CF:0.995108, Len: 10, Fitness_tra: 0
Rule 85: 1122312121, Class:  1, CF:0.828171, Len: 10, Fitness_tra: 0
Rule 86: 4ad7511361, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: c112ef13d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: c82111451c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1127191111, Class:  0, CF:0.697872, Len: 10, Fitness_tra: 0
Rule 90: 11811541d1, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 91: d59405214b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 42d1161111, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 93: 2e17180111, Class:  0, CF:0.909994, Len:  9, Fitness_tra: 0
Rule 94: 1285821dc1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 2c40551212, Class:  1, CF:0.978473, Len:  9, Fitness_tra: 0
Rule 96: bc413a7917, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 6111151311, Class:  0, CF:0.677572, Len: 10, Fitness_tra: 1689
Rule 98: 1512351117, Class:  0, CF:0.994709, Len: 10, Fitness_tra: 0
Rule 99: 1112311214, Class:  0, CF:0.030381, Len: 10, Fitness_tra: 0
Rule100: 1211161111, Class:  0, CF:0.95861, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:10.1735
------Result------
Miss_rate(tra)	:10.1735
Miss_rate(tst)	:0.548446
ARL				:9.92683

------Generation 900------
Rule  1: 1411121111, Class:  0, CF:0.402009, Len: 10, Fitness_tra: -1075
Rule  2: b41125174b, Class:  1, CF:0.975572, Len: 10, Fitness_tra: 317
Rule  3: 1d71110222, Class:  1, CF:0.992709, Len:  9, Fitness_tra: 270
Rule  4: b4b1111244, Class:  1, CF:0.983018, Len: 10, Fitness_tra: 137
Rule  5: 1b11851521, Class:  1, CF:  1, Len: 10, Fitness_tra: 102
Rule  6: 1117557321, Class:  0, CF:0.792394, Len: 10, Fitness_tra: 85
Rule  7: 1417151111, Class:  0, CF:0.967119, Len: 10, Fitness_tra: 29
Rule  8: 1211161111, Class:  0, CF:0.95861, Len: 10, Fitness_tra: 69
Rule  9: 0e11181111, Class:  0, CF:0.868964, Len:  9, Fitness_tra: 68
Rule 10: 7411191244, Class:  1, CF:0.996383, Len: 10, Fitness_tra: 64
Rule 11: 6811151311, Class:  0, CF:0.943929, Len: 10, Fitness_tra: 44
Rule 12: 6811151111, Class:  0, CF:0.901308, Len: 10, Fitness_tra: 42
Rule 13: b471151d47, Class:  1, CF:  1, Len: 10, Fitness_tra: 40
Rule 14: 4411151728, Class:  1, CF:0.998805, Len: 10, Fitness_tra: 26
Rule 15: 1211d51521, Class:  1, CF:  1, Len: 10, Fitness_tra: 14
Rule 16: b4711112e4, Class:  1, CF:  1, Len: 10, Fitness_tra: 8
Rule 17: 12111d1111, Class:  0, CF:0.462946, Len: 10, Fitness_tra: 7
Rule 18: 1c17111111, Class:  0, CF:0.98271, Len: 10, Fitness_tra: 6
Rule 19: 1117151211, Class:  0, CF:0.22719, Len: 10, Fitness_tra: 0
Rule 20: 129163141d, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 21: 1512552111, Class:  0, CF:0.999899, Len: 10, Fitness_tra: 2
Rule 22: 7411191814, Class:  1, CF:  1, Len: 10, Fitness_tra: 1
Rule 23: c122114852, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 24: 27171647b1, Class:  0, CF:0.785414, Len: 10, Fitness_tra: 1
Rule 25: 4c4b1111c1, Class:  1, CF:0.954325, Len: 10, Fitness_tra: 0
Rule 26: 1c413171d4, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 27: 1e47152111, Class:  0, CF:0.987607, Len: 10, Fitness_tra: 0
Rule 28: 12161631a1, Class:  0, CF:0.960114, Len: 10, Fitness_tra: 0
Rule 29: 7717a14111, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 30: 1111812212, Class:  1, CF:0.995054, Len: 10, Fitness_tra: 0
Rule 31: 2d71131222, Class:  1, CF:0.980701, Len: 10, Fitness_tra: 0
Rule 32: 4421151d47, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 33: 1b1b111544, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 34: 4b17150161, Class:  0, CF:0.602017, Len:  9, Fitness_tra: 0
Rule 35: bb112122d7, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 36: bb11812212, Class:  1, CF:0.999188, Len: 10, Fitness_tra: 0
Rule 37: bc113121d4, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 38: 7271287744, Class:  1, CF:0.992625, Len: 10, Fitness_tra: 0
Rule 39: 6217151324, Class:  0, CF:0.884306, Len: 10, Fitness_tra: 0
Rule 40: b111f61227, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 41: 4171117128, Class:  1, CF:0.998176, Len: 10, Fitness_tra: 0
Rule 42: 444711b127, Class:  1, CF:0.96702, Len: 10, Fitness_tra: 0
Rule 43: 1712817b74, Class:  1, CF:0.945719, Len: 10, Fitness_tra: 0
Rule 44: c2121a79dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: b11481bbb7, Class:  1, CF:0.971453, Len: 10, Fitness_tra: 0
Rule 46: 74b2df71bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: b2b2314214, Class:  1, CF:0.943736, Len: 10, Fitness_tra: 0
Rule 48: 4772134147, Class:  1, CF:0.695048, Len: 10, Fitness_tra: 0
Rule 49: b42714bb47, Class:  1, CF:0.908138, Len: 10, Fitness_tra: 0
Rule 50: 24bb56414d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 722252b221, Class:  1, CF:0.987078, Len: 10, Fitness_tra: 0
Rule 52: cc4b16b31c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 2214152817, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 54: 2227132771, Class:  0, CF:0.288206, Len: 10, Fitness_tra: 0
Rule 55: c442137c12, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 56: 1a51cd1e1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 0217117224, Class:  1, CF:0.991273, Len:  9, Fitness_tra: 0
Rule 58: b7123ab2b1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 59: 431755baa9, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 60: 17b4252215, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 61: 787b5571b2, Class:  0, CF:0.792585, Len: 10, Fitness_tra: 0
Rule 62: 2c4253b272, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 63: 7b721a1244, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 64: 8f475d4333, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: a1c2815b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1b2233447b, Class:  1, CF:0.770328, Len: 10, Fitness_tra: 0
Rule 67: 2f1b211395, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 2114334482, Class:  1, CF:0.999345, Len: 10, Fitness_tra: 0
Rule 69: b7ba16b412, Class:  0, CF:0.929827, Len: 10, Fitness_tra: 0
Rule 70: 4b229312bb, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 71: 21271671d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 7247512414, Class:  1, CF:0.990284, Len: 10, Fitness_tra: 0
Rule 73: 414b552177, Class:  1, CF:0.978074, Len: 10, Fitness_tra: 0
Rule 74: 77b4d31b7b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 1121532772, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 76: 897bb54422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 2211564141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 7b141f1222, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 79: 272b117221, Class:  1, CF:0.970459, Len: 10, Fitness_tra: 0
Rule 80: 21cb13b154, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 81: 2114557112, Class:  1, CF:0.837638, Len: 10, Fitness_tra: 0
Rule 82: 281791b158, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 83: 2121312151, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 84: 414411b227, Class:  1, CF:0.995108, Len: 10, Fitness_tra: 0
Rule 85: 1122312121, Class:  1, CF:0.828171, Len: 10, Fitness_tra: 0
Rule 86: 4ad7511361, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: c112ef13d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: c82111451c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1127191111, Class:  0, CF:0.697872, Len: 10, Fitness_tra: 0
Rule 90: 11811541d1, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 91: d59405214b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 42d1161111, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 93: 2e17180111, Class:  0, CF:0.909994, Len:  9, Fitness_tra: 0
Rule 94: 1285821dc1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 2c40551212, Class:  1, CF:0.978473, Len:  9, Fitness_tra: 0
Rule 96: bc413a7917, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 6111151311, Class:  0, CF:0.677572, Len: 10, Fitness_tra: 1689
Rule 98: 1512351117, Class:  0, CF:0.994709, Len: 10, Fitness_tra: 0
Rule 99: 1112311214, Class:  0, CF:0.030381, Len: 10, Fitness_tra: 0
Rule100: 1211161111, Class:  0, CF:0.95861, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:10.1735
------Result------
Miss_rate(tra)	:10.1735
Miss_rate(tst)	:0.548446
ARL				:9.92683

------Generation 1000------
Rule  1: 1411121111, Class:  0, CF:0.402009, Len: 10, Fitness_tra: -1075
Rule  2: b41125174b, Class:  1, CF:0.975572, Len: 10, Fitness_tra: 317
Rule  3: 1d71110222, Class:  1, CF:0.992709, Len:  9, Fitness_tra: 270
Rule  4: b4b1111244, Class:  1, CF:0.983018, Len: 10, Fitness_tra: 137
Rule  5: 1b11851521, Class:  1, CF:  1, Len: 10, Fitness_tra: 102
Rule  6: 1117557321, Class:  0, CF:0.792394, Len: 10, Fitness_tra: 85
Rule  7: 1417151111, Class:  0, CF:0.967119, Len: 10, Fitness_tra: 29
Rule  8: 1211161111, Class:  0, CF:0.95861, Len: 10, Fitness_tra: 69
Rule  9: 0e11181111, Class:  0, CF:0.868964, Len:  9, Fitness_tra: 68
Rule 10: 7411191244, Class:  1, CF:0.996383, Len: 10, Fitness_tra: 64
Rule 11: 6811151311, Class:  0, CF:0.943929, Len: 10, Fitness_tra: 44
Rule 12: 6811151111, Class:  0, CF:0.901308, Len: 10, Fitness_tra: 42
Rule 13: b471151d47, Class:  1, CF:  1, Len: 10, Fitness_tra: 40
Rule 14: 4411151728, Class:  1, CF:0.998805, Len: 10, Fitness_tra: 26
Rule 15: 1211d51521, Class:  1, CF:  1, Len: 10, Fitness_tra: 14
Rule 16: b4711112e4, Class:  1, CF:  1, Len: 10, Fitness_tra: 8
Rule 17: 12111d1111, Class:  0, CF:0.462946, Len: 10, Fitness_tra: 7
Rule 18: 1c17111111, Class:  0, CF:0.98271, Len: 10, Fitness_tra: 6
Rule 19: 1117151211, Class:  0, CF:0.22719, Len: 10, Fitness_tra: 0
Rule 20: 129163141d, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 21: 1512552111, Class:  0, CF:0.999899, Len: 10, Fitness_tra: 2
Rule 22: 7411191814, Class:  1, CF:  1, Len: 10, Fitness_tra: 1
