------Generation 0------
Rule  1: 13f11c11312c5, Class:  0, CF:0.916178, Len: 13, Fitness_tra: 0
Rule 57: 6668136118c21, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 58: 74bc91818395e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 17b5113115581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 747141285195d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 61b8318213155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: ae2c1d1112d58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 0002000400e0e, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 64: 21738c9de1181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: fe7154515d211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 6f318113cc513, Class:  1, CF:0.738178, Len: 13, Fitness_tra: 0
Rule 67: a175181935521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 2415519719115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 7411955115831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 61fdd85c11113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 3175121191512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: ff32115551512, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 73: 3315511515111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 2811152329341, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 75: b5a1c133188ce, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 42251d1121519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: b5a511451937d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 74b1111811135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 33125519d5111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 7c71cc219539d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 3121118555d52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 00000080d0d59, Class:  0, CF:0.579489, Len:  5, Fitness_tra: 0
Rule 83: a6a8119d11216, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 84: 72f212d553d2e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: a111158131581, Class:  0, CF:0.919952, Len: 13, Fitness_tra: 0
Rule 86: 4811dd1526521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 281111e315411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 6115382851918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1b132c58581dc, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 90: 1321221511118, Class:  0, CF:0.377903, Len: 13, Fitness_tra: 0
Rule 91: b241151121891, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 71b4111881135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 2201005155131, Class:  0, CF:0.98984, Len: 10, Fitness_tra: 3
Rule 94: f66553615d12d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0000902000040, Class:  0, CF:  1, Len:  3, Fitness_tra: 17
Rule 96: 300ee410410cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 000cc40000000, Class:  1, CF:0.48096, Len:  3, Fitness_tra: -144
Rule 98: 000c0001d0058, Class:  1, CF:0.742788, Len:  5, Fitness_tra: 2
Rule 99: b21581dde5351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 2613899de3124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:25.0281
------Result------
Miss_rate(tra)	:25.0281
Miss_rate(tst)	:26.2626
ARL				:6.325

------Generation 800------
Rule  1: 020d000000000, Class:  0, CF:0.586225, Len:  2, Fitness_tra: 94
Rule  2: 0200900000040, Class:  0, CF:  1, Len:  3, Fitness_tra: 59
Rule  3: 0000000003000, Class:  0, CF:0.138839, Len:  1, Fitness_tra: 62
Rule  4: 000d000000000, Class:  0, CF:0.302492, Len:  1, Fitness_tra: 57
Rule  5: 000d0000000c0, Class:  0, CF:0.435877, Len:  2, Fitness_tra: 46
Rule  6: 00000d000d000, Class:  0, CF:0.109732, Len:  2, Fitness_tra: 38
Rule  7: 0000000809000, Class:  0, CF:0.879152, Len:  2, Fitness_tra: 37
Rule  8: 000007000800c, Class:  0, CF:0.134752, Len:  3, Fitness_tra: 27
Rule  9: 000d0000000c8, Class:  0, CF:0.648914, Len:  3, Fitness_tra: 27
Rule 10: 000c0e0040000, Class:  0, CF:  1, Len:  3, Fitness_tra: 26
Rule 11: 0000e0000800c, Class:  0, CF:  1, Len:  3, Fitness_tra: 20
Rule 12: 00032000005d0, Class:  0, CF:0.907289, Len:  4, Fitness_tra: 19
Rule 13: 00000300c0000, Class:  0, CF:0.183048, Len:  2, Fitness_tra: 11
Rule 14: 0003008d00005, Class:  0, CF:0.318736, Len:  4, Fitness_tra: 11
Rule 15: 0205000000000, Class:  0, CF:0.638265, Len:  2, Fitness_tra: 11
Rule 16: 002c0001d00c8, Class:  0, CF:  1, Len:  6, Fitness_tra: 10
Rule 17: 0000002000d49, Class:  0, CF:0.944146, Len:  4, Fitness_tra: 5
Rule 18: 000d00000030d, Class:  0, CF:0.834134, Len:  3, Fitness_tra: 4
Rule 19: 0000902000d40, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 20: 000020e90000c, Class:  0, CF:  1, Len:  4, Fitness_tra: 3
Rule 21: 6179d5818d192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 0008000400e0e, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 23: a978e88513511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 6d71211122113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1fa5d133558c3, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 26: b71c1d3215311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 61bde15519831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: f145111911128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: f17552585d12d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: f3f1182553151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 1c111d2121111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: b8a2e1118e515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000ec400000cd, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 34: 2221955155131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 3f151c5135881, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 36: 13b1813da1181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 6115515913d52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: b83c91c21535d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 3fa111131d88e, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 40: 41b1311b2111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: a3b211d159151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: aea398c111119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3d11231c8c5e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 7271113155d1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: b81ec91d13121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 3e21151181112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: b215816de5351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: bbb5d235e5931, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: a973c5111551d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: f6f18931c1111, Class:  0, CF:0.0292914, Len: 13, Fitness_tra: 0
Rule 51: 78fdc31318111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 7839d51126815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: b741151121191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 71459e1c8135e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: b2f1511525859, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: a1bc9122115d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 6668136118c21, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 58: 74bc91818395e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 17b5113115581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 747141285195d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 61b8318213155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: ae2c1d1112d58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 0002000400e0e, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 64: 21738c9de1181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: fe7154515d211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 6f318113cc513, Class:  1, CF:0.738178, Len: 13, Fitness_tra: 0
Rule 67: a175181935521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 2415519719115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 7411955115831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 61fdd85c11113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 3175121191512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: ff32115551512, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 73: 3315511515111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 2811152329341, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 75: b5a1c133188ce, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 42251d1121519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: b5a511451937d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 74b1111811135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 33125519d5111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 7c71cc219539d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 3121118555d52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 00000080d0d59, Class:  0, CF:0.579489, Len:  5, Fitness_tra: 0
Rule 83: a6a8119d11216, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 84: 72f212d553d2e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: a111158131581, Class:  0, CF:0.919952, Len: 13, Fitness_tra: 0
Rule 86: 4811dd1526521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 281111e315411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 6115382851918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1b132c58581dc, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 90: 1321221511118, Class:  0, CF:0.377903, Len: 13, Fitness_tra: 0
Rule 91: b241151121891, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 71b4111881135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 2201005155131, Class:  0, CF:0.98984, Len: 10, Fitness_tra: 3
Rule 94: f66553615d12d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0000902000040, Class:  0, CF:  1, Len:  3, Fitness_tra: 17
Rule 96: 300ee410410cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 000cc40000000, Class:  1, CF:0.48096, Len:  3, Fitness_tra: -144
Rule 98: 000c0001d0058, Class:  1, CF:0.742788, Len:  5, Fitness_tra: 2
Rule 99: b21581dde5351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 2613899de3124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:25.0281
------Result------
Miss_rate(tra)	:25.0281
Miss_rate(tst)	:26.2626
ARL				:6.325

------Generation 900------
Rule  1: 020d000000000, Class:  0, CF:0.586225, Len:  2, Fitness_tra: 94
Rule  2: 0200900000040, Class:  0, CF:  1, Len:  3, Fitness_tra: 59
Rule  3: 0000000003000, Class:  0, CF:0.138839, Len:  1, Fitness_tra: 62
Rule  4: 000d000000000, Class:  0, CF:0.302492, Len:  1, Fitness_tra: 57
Rule  5: 000d0000000c0, Class:  0, CF:0.435877, Len:  2, Fitness_tra: 46
Rule  6: 00000d000d000, Class:  0, CF:0.109732, Len:  2, Fitness_tra: 38
Rule  7: 0000000809000, Class:  0, CF:0.879152, Len:  2, Fitness_tra: 37
Rule  8: 000007000800c, Class:  0, CF:0.134752, Len:  3, Fitness_tra: 27
Rule  9: 000d0000000c8, Class:  0, CF:0.648914, Len:  3, Fitness_tra: 27
Rule 10: 000c0e0040000, Class:  0, CF:  1, Len:  3, Fitness_tra: 26
Rule 11: 0000e0000800c, Class:  0, CF:  1, Len:  3, Fitness_tra: 20
Rule 12: 00032000005d0, Class:  0, CF:0.907289, Len:  4, Fitness_tra: 19
Rule 13: 00000300c0000, Class:  0, CF:0.183048, Len:  2, Fitness_tra: 11
Rule 14: 0003008d00005, Class:  0, CF:0.318736, Len:  4, Fitness_tra: 11
Rule 15: 0205000000000, Class:  0, CF:0.638265, Len:  2, Fitness_tra: 11
Rule 16: 002c0001d00c8, Class:  0, CF:  1, Len:  6, Fitness_tra: 10
Rule 17: 0000002000d49, Class:  0, CF:0.944146, Len:  4, Fitness_tra: 5
Rule 18: 000d00000030d, Class:  0, CF:0.834134, Len:  3, Fitness_tra: 4
Rule 19: 0000902000d40, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 20: 000020e90000c, Class:  0, CF:  1, Len:  4, Fitness_tra: 3
Rule 21: 6179d5818d192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 0008000400e0e, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 23: a978e88513511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 6d71211122113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1fa5d133558c3, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 26: b71c1d3215311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 61bde15519831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: f145111911128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: f17552585d12d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: f3f1182553151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 1c111d2121111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: b8a2e1118e515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000ec400000cd, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 34: 2221955155131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 3f151c5135881, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 36: 13b1813da1181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 6115515913d52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: b83c91c21535d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 3fa111131d88e, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 40: 41b1311b2111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: a3b211d159151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: aea398c111119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3d11231c8c5e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 7271113155d1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: b81ec91d13121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 3e21151181112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: b215816de5351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: bbb5d235e5931, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: a973c5111551d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: f6f18931c1111, Class:  0, CF:0.0292914, Len: 13, Fitness_tra: 0
Rule 51: 78fdc31318111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 7839d51126815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: b741151121191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 71459e1c8135e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: b2f1511525859, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: a1bc9122115d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 6668136118c21, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 58: 74bc91818395e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 17b5113115581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 747141285195d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 61b8318213155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: ae2c1d1112d58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 0002000400e0e, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 64: 21738c9de1181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: fe7154515d211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 6f318113cc513, Class:  1, CF:0.738178, Len: 13, Fitness_tra: 0
Rule 67: a175181935521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 2415519719115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 7411955115831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 61fdd85c11113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 3175121191512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: ff32115551512, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 73: 3315511515111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 2811152329341, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 75: b5a1c133188ce, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 42251d1121519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: b5a511451937d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 74b1111811135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 33125519d5111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 7c71cc219539d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 3121118555d52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 00000080d0d59, Class:  0, CF:0.579489, Len:  5, Fitness_tra: 0
Rule 83: a6a8119d11216, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 84: 72f212d553d2e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: a111158131581, Class:  0, CF:0.919952, Len: 13, Fitness_tra: 0
Rule 86: 4811dd1526521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 281111e315411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 6115382851918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1b132c58581dc, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 90: 1321221511118, Class:  0, CF:0.377903, Len: 13, Fitness_tra: 0
Rule 91: b241151121891, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 71b4111881135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 2201005155131, Class:  0, CF:0.98984, Len: 10, Fitness_tra: 3
Rule 94: f66553615d12d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0000902000040, Class:  0, CF:  1, Len:  3, Fitness_tra: 17
Rule 96: 300ee410410cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 000cc40000000, Class:  1, CF:0.48096, Len:  3, Fitness_tra: -144
Rule 98: 000c0001d0058, Class:  1, CF:0.742788, Len:  5, Fitness_tra: 2
Rule 99: b21581dde5351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 2613899de3124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:25.0281
------Result------
Miss_rate(tra)	:25.0281
Miss_rate(tst)	:26.2626
ARL				:6.325

------Generation 1000------
Rule  1: 020d000000000, Class:  0, CF:0.586225, Len:  2, Fitness_tra: 94
Rule  2: 0200900000040, Class:  0, CF:  1, Len:  3, Fitness_tra: 59
Rule  3: 0000000003000, Class:  0, CF:0.138839, Len:  1, Fitness_tra: 62
Rule  4: 000d000000000, Class:  0, CF:0.302492, Len:  1, Fitness_tra: 57
Rule  5: 000d0000000c0, Class:  0, CF:0.435877, Len:  2, Fitness_tra: 46
Rule  6: 00000d000d000, Class:  0, CF:0.109732, Len:  2, Fitness_tra: 38
Rule  7: 0000000809000, Class:  0, CF:0.879152, Len:  2, Fitness_tra: 37
Rule  8: 000007000800c, Class:  0, CF:0.134752, Len:  3, Fitness_tra: 27
Rule  9: 000d0000000c8, Class:  0, CF:0.648914, Len:  3, Fitness_tra: 27
Rule 10: 000c0e0040000, Class:  0, CF:  1, Len:  3, Fitness_tra: 26
Rule 11: 0000e0000800c, Class:  0, CF:  1, Len:  3, Fitness_tra: 20
Rule 12: 00032000005d0, Class:  0, CF:0.907289, Len:  4, Fitness_tra: 19
Rule 13: 00000300c0000, Class:  0, CF:0.183048, Len:  2, Fitness_tra: 11
Rule 14: 0003008d00005, Class:  0, CF:0.318736, Len:  4, Fitness_tra: 11
Rule 15: 0205000000000, Class:  0, CF:0.638265, Len:  2, Fitness_tra: 11
Rule 16: 002c0001d00c8, Class:  0, CF:  1, Len:  6, Fitness_tra: 10
Rule 17: 0000002000d49, Class:  0, CF:0.944146, Len:  4, Fitness_tra: 5
Rule 18: 000d00000030d, Class:  0, CF:0.834134, Len:  3, Fitness_tra: 4
Rule 19: 0000902000d40, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 20: 000020e90000c, Class:  0, CF:  1, Len:  4, Fitness_tra: 3
Rule 21: 6179d5818d192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 0008000400e0e, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 23: a978e88513511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 6d71211122113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1fa5d133558c3, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 26: b71c1d3215311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 61bde15519831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: f145111911128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: f17552585d12d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: f3f1182553151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 1c111d2121111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: b8a2e1118e515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000ec400000cd, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 34: 2221955155131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 3f151c5135881, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 36: 13b1813da1181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 6115515913d52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: b83c91c21535d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 3fa111131d88e, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 40: 41b1311b2111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: a3b211d159151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: aea398c111119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3d11231c8c5e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 7271113155d1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: b81ec91d13121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 3e21151181112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: b215816de5351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: bbb5d235e5931, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: a973c5111551d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: f6f18931c1111, Class:  0, CF:0.0292914, Len: 13, Fitness_tra: 0
Rule 51: 78fdc31318111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 7839d51126815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: b741151121191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 71459e1c8135e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: b2f1511525859, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: a1bc9122115d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 6668136118c21, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 58: 74bc91818395e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 17b5113115581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 747141285195d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 61b8318213155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: ae2c1d1112d58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 0002000400e0e, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 64: 21738c9de1181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: fe7154515d211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 6f318113cc513, Class:  1, CF:0.738178, Len: 13, Fitness_tra: 0
Rule 67: a175181935521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 2415519719115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 7411955115831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
