------Generation 0------
Rule  1: 1281c7cd1282142231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1531211283c2512121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 511dc4129359e12181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1281c7cd1282142231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 5291c2c541212251d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: ee31121111d1e25255, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 8592111d85841c118d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 1e11115c1ed1323189, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 191d21121151911511, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 61: 00000000000000005d, Class:  1, CF:0.00781401, Len:  2, Fitness_tra: 0
Rule 62: 25814215cd8211b122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 51314c919951311111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 561124e15351922751, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1d11172142c1d28151, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 66: 52122481c412411411, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 67: 13612c1cd3195c1125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 11311c1c19d5111553, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 131541d11115121255, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1115c1e29e51942521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 5318123213d91411cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 82c4472e4217121114, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 73: 155527c222cc571411, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 74: 00000c500d000890c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 17d1c7211481441113, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 76: 1191418541c1811181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 00000c0000000800c3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 3331cc18115d1b31e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000000000000000000, Class:  1, CF:8.32667e-16, Len:  0, Fitness_tra: 0
Rule 80: 155174854112828211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: d51c4288218c1251d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000000000000000, Class:  1, CF:8.32667e-16, Len:  0, Fitness_tra: 0
Rule 83: 00808000c000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: d03000000d00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 0000008d008c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1c1c1b2d2228c18115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 121122194121cc2511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 00e000004040000000, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 89: 111244231124241112, Class:  0, CF:0.945755, Len: 18, Fitness_tra: 0
Rule 90: 5d5122c18522d43111, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 91: 046007002600071411, Class:  0, CF:0.663634, Len: 10, Fitness_tra: 0
Rule 92: 52122481c412411411, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 93: 000000c00000000000, Class:  0, CF:0.629379, Len:  0, Fitness_tra: 0
Rule 94: 1c08208170700011d0, Class:  0, CF:  1, Len: 11, Fitness_tra: 0
Rule 95: c010000d021a122200, Class:  1, CF:0.896407, Len: 10, Fitness_tra: 0
Rule 96: 0000a0000c0b000000, Class:  1, CF:0.365617, Len:  3, Fitness_tra: 3
Rule 97: 10d0c7200480401913, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 008100cd020004223d, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 99: 013100201006101111, Class:  1, CF:0.122523, Len: 11, Fitness_tra: 0
Rule100: 531541d11115121255, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:9.31759
------Result------
Miss_rate(tra)	:9.31759
Miss_rate(tst)	:14.2857
ARL				:6.81818

------Generation 900------
Rule  1: 00000000c000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 126
Rule  2: 000000b70700000003, Class:  0, CF:0.822365, Len:  4, Fitness_tra: 86
Rule  3: 009000000000000000, Class:  0, CF:0.970919, Len:  1, Fitness_tra: 66
Rule  4: 0000000700000000d0, Class:  0, CF:0.647757, Len:  2, Fitness_tra: 54
Rule  5: 000000c00000000000, Class:  0, CF:0.629379, Len:  1, Fitness_tra: 45
Rule  6: 0000000c0d00000000, Class:  1, CF:0.978397, Len:  2, Fitness_tra: 37
Rule  7: c0000000000a000000, Class:  1, CF:0.738308, Len:  2, Fitness_tra: 29
Rule  8: 000000000080000000, Class:  0, CF:0.892596, Len:  1, Fitness_tra: 20
Rule  9: c00000008000000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 19
Rule 10: c00000000c00000000, Class:  1, CF:0.297846, Len:  2, Fitness_tra: 17
Rule 11: 000000070700000080, Class:  0, CF:0.53716, Len:  3, Fitness_tra: 15
Rule 12: 000000070000060040, Class:  0, CF:0.436515, Len:  3, Fitness_tra: 14
Rule 13: 000000000104000000, Class:  0, CF:0.306938, Len:  2, Fitness_tra: 11
Rule 14: 00000000000a000080, Class:  1, CF:0.67139, Len:  2, Fitness_tra: 12
Rule 15: 0000000080000000c0, Class:  0, CF:  1, Len:  2, Fitness_tra: 10
Rule 16: 000000000000000006, Class:  0, CF:0.14771, Len:  1, Fitness_tra: 10
Rule 17: 000000070000000009, Class:  0, CF:0.567582, Len:  2, Fitness_tra: 8
Rule 18: 000000000000000980, Class:  0, CF:0.943078, Len:  2, Fitness_tra: 4
Rule 19: 000000000000000880, Class:  0, CF:0.40043, Len:  2, Fitness_tra: 4
Rule 20: 000000000c00000000, Class:  1, CF:0.124619, Len:  1, Fitness_tra: 4
Rule 21: 000070000000000006, Class:  0, CF:0.371184, Len:  2, Fitness_tra: 3
Rule 22: 0000a0000c0b000000, Class:  1, CF:0.365617, Len:  3, Fitness_tra: 3
Rule 23: 0000b0000000000000, Class:  0, CF:0.0809063, Len:  1, Fitness_tra: 3
Rule 24: 008000000700700070, Class:  1, CF:0.247604, Len:  4, Fitness_tra: 2
Rule 25: 0000000000000000c0, Class:  0, CF:0.105991, Len:  1, Fitness_tra: 2
Rule 26: 000000000000000805, Class:  0, CF:0.381038, Len:  2, Fitness_tra: 2
Rule 27: 003000000000000009, Class:  1, CF:0.557194, Len:  2, Fitness_tra: 2
Rule 28: 500000008000000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule 29: 040000000c00008000, Class:  1, CF:0.238157, Len:  3, Fitness_tra: 2
Rule 30: 000000090000000000, Class:  1, CF:0.713474, Len:  1, Fitness_tra: 2
Rule 31: 000000000600003000, Class:  0, CF:0.149213, Len:  2, Fitness_tra: 1
Rule 32: 008080000000000030, Class:  1, CF:0.851198, Len:  3, Fitness_tra: 1
Rule 33: 00000000c0000000c0, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 34: 9312279191111c1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 151211121515842251, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 36: 8111211d121c122251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: e31124571115942159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 111521e21199515181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000000000000000000, Class:  1, CF:8.32667e-16, Len:  0, Fitness_tra: 0
Rule 40: c88212c181218112c2, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 41: c51711211884d81122, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 42: 9538141251221731e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1e12c71199139111d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 15dc11c51814273211, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 45: 1e15225199d3921115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1c18278118181c1181, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 47: 1165223256d1512185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 11d81781821c121131, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 49: 112271c1284c551811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 281274192214182421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 911512d81121175159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 11872285411c515214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1531211283c2512121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 511dc4129359e12181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1281c7cd1282142231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 5291c2c541212251d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: ee31121111d1e25255, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 8592111d85841c118d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 1e11115c1ed1323189, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 191d21121151911511, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 61: 00000000000000005d, Class:  1, CF:0.00781401, Len:  2, Fitness_tra: 0
Rule 62: 25814215cd8211b122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 51314c919951311111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 561124e15351922751, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1d11172142c1d28151, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 66: 52122481c412411411, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 67: 13612c1cd3195c1125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 11311c1c19d5111553, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 131541d11115121255, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1115c1e29e51942521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 5318123213d91411cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 82c4472e4217121114, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 73: 155527c222cc571411, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 74: 00000c500d000890c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 17d1c7211481441113, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 76: 1191418541c1811181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 00000c0000000800c3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 3331cc18115d1b31e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000000000000000000, Class:  1, CF:8.32667e-16, Len:  0, Fitness_tra: 0
Rule 80: 155174854112828211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000000090000000000, Class:  1, CF:0.713474, Len:  0, Fitness_tra: 0
Rule 82: 2121178514841711ee, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 0000008d008c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000000000000000000, Class:  1, CF:8.32667e-16, Len:  0, Fitness_tra: 0
Rule 85: 000000000000000000, Class:  1, CF:8.32667e-16, Len:  0, Fitness_tra: 0
Rule 86: 121422192147212121, Class:  1, CF:0.825907, Len: 18, Fitness_tra: 0
Rule 87: 000000000000000000, Class:  1, CF:8.32667e-16, Len:  0, Fitness_tra: 0
Rule 88: d09000000d00000000, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 89: 00e000004040000000, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 90: 0000b0000000000000, Class:  0, CF:0.0809063, Len:  0, Fitness_tra: 0
Rule 91: 000000000c00200080, Class:  0, CF:0.286702, Len:  3, Fitness_tra: 0
Rule 92: 12d224c5c414411411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 191841121124211112, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 94: 20a003005000000009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 2101408500c0000189, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: c00d20015c07022000, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 97: 000100b70000000003, Class:  0, CF:0.477052, Len:  4, Fitness_tra: 0
Rule 98: 13618c2c49c15c1125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 000000000000003500, Class:  0, CF:0.714551, Len:  2, Fitness_tra: 8
Rule100: c00000002c00b800c0, Class:  1, CF:  1, Len:  6, Fitness_tra: 0
------Current------
Miss_rate(tra)	:9.05512
------Result------
Miss_rate(tra)	:9.05512
Miss_rate(tst)	:14.2857
ARL				:6.25

------Generation 1000------
Rule  1: 00000000c000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 126
Rule  2: 009000000000000000, Class:  0, CF:0.970919, Len:  1, Fitness_tra: 66
Rule  3: 000000b70700000003, Class:  0, CF:0.822365, Len:  4, Fitness_tra: 58
Rule  4: 0000000700000000d0, Class:  0, CF:0.647757, Len:  2, Fitness_tra: 51
Rule  5: 000000c00000000000, Class:  0, CF:0.629379, Len:  1, Fitness_tra: 43
Rule  6: 0000000c0d00000000, Class:  1, CF:0.978397, Len:  2, Fitness_tra: 36
Rule  7: c0000000000a000000, Class:  1, CF:0.738308, Len:  2, Fitness_tra: 31
Rule  8: 000000b00700000003, Class:  0, CF:0.287161, Len:  3, Fitness_tra: 28
Rule  9: 000000000080000000, Class:  0, CF:0.892596, Len:  1, Fitness_tra: 20
Rule 10: c00000008000000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 19
Rule 11: c00000000c00000000, Class:  1, CF:0.297846, Len:  2, Fitness_tra: 18
Rule 12: 000000000000070800, Class:  0, CF:0.42511, Len:  2, Fitness_tra: 15
Rule 13: 000000070700000080, Class:  0, CF:0.53716, Len:  3, Fitness_tra: 14
Rule 14: 000000070000060040, Class:  0, CF:0.436515, Len:  3, Fitness_tra: 14
Rule 15: 00000000000a000080, Class:  1, CF:0.67139, Len:  2, Fitness_tra: 12
Rule 16: 0000000080000000c0, Class:  0, CF:  1, Len:  2, Fitness_tra: 10
Rule 17: 000000070000000009, Class:  0, CF:0.567582, Len:  2, Fitness_tra: 8
Rule 18: 000000070000060080, Class:  0, CF:0.594235, Len:  3, Fitness_tra: 8
Rule 19: 000000000000003500, Class:  0, CF:0.714551, Len:  2, Fitness_tra: 6
Rule 20: 000000000104000000, Class:  0, CF:0.306938, Len:  2, Fitness_tra: 6
Rule 21: 000000b00000000003, Class:  0, CF:0.180374, Len:  2, Fitness_tra: 6
Rule 22: 000000000c00000000, Class:  1, CF:0.124619, Len:  1, Fitness_tra: 4
Rule 23: 000000000000000980, Class:  0, CF:0.943078, Len:  2, Fitness_tra: 4
Rule 24: 000000090000000000, Class:  1, CF:0.713474, Len:  1, Fitness_tra: 4
Rule 25: 0000a0000c0b000000, Class:  1, CF:0.365617, Len:  3, Fitness_tra: 3
Rule 26: 0000b0000000000000, Class:  0, CF:0.0809063, Len:  1, Fitness_tra: 3
Rule 27: 000000000000000006, Class:  0, CF:0.14771, Len:  1, Fitness_tra: 3
Rule 28: 000000000000000880, Class:  0, CF:0.40043, Len:  2, Fitness_tra: 2
Rule 29: 040000000c00008000, Class:  1, CF:0.238157, Len:  3, Fitness_tra: 2
Rule 30: 500000008000000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule 31: 0000000000000000c0, Class:  0, CF:0.105991, Len:  1, Fitness_tra: 2
Rule 32: 008000000700700070, Class:  1, CF:0.247604, Len:  4, Fitness_tra: 2
Rule 33: 000000000000000805, Class:  0, CF:0.381038, Len:  2, Fitness_tra: 2
Rule 34: 008080000000000000, Class:  1, CF:0.917447, Len:  2, Fitness_tra: 2
Rule 35: 003000000000000009, Class:  1, CF:0.557194, Len:  2, Fitness_tra: 2
Rule 36: 000070000000000006, Class:  0, CF:0.371184, Len:  2, Fitness_tra: 1
Rule 37: 000000000600003000, Class:  0, CF:0.149213, Len:  2, Fitness_tra: 1
Rule 38: e31124571115942159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000000000000000000, Class:  1, CF:8.32667e-16, Len:  0, Fitness_tra: 0
Rule 40: c88212c181218112c2, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 41: c51711211884d81122, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 42: 9538141251221731e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1e12c71199139111d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 15dc11c51814273211, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 45: 1e15225199d3921115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1c18278118181c1181, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 47: 1165223256d1512185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 11d81781821c121131, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 49: 112271c1284c551811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 281274192214182421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 911512d81121175159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 11872285411c515214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1531211283c2512121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 511dc4129359e12181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1281c7cd1282142231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 5291c2c541212251d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: ee31121111d1e25255, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 8592111d85841c118d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 1e11115c1ed1323189, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 191d21121151911511, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 61: 00000000000000005d, Class:  1, CF:0.00781401, Len:  2, Fitness_tra: 0
Rule 62: 25814215cd8211b122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 51314c919951311111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 561124e15351922751, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1d11172142c1d28151, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 66: 52122481c412411411, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 67: 13612c1cd3195c1125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 11311c1c19d5111553, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 131541d11115121255, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1115c1e29e51942521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 5318123213d91411cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 82c4472e4217121114, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 73: 155527c222cc571411, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 74: 00000c500d000890c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 17d1c7211481441113, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 76: 1191418541c1811181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 00000c0000000800c3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 3331cc18115d1b31e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000000000000000000, Class:  1, CF:8.32667e-16, Len:  0, Fitness_tra: 0
Rule 80: 155174854112828211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 122124194272c21121, Class:  1, CF:0.96604, Len: 18, Fitness_tra: 0
Rule 82: 000000000000000000, Class:  1, CF:8.32667e-16, Len:  0, Fitness_tra: 0
Rule 83: 000000000000000000, Class:  1, CF:8.32667e-16, Len:  0, Fitness_tra: 0
Rule 84: 0700000004b040e000, Class:  1, CF:0.247959, Len:  5, Fitness_tra: 0
Rule 85: 0000008d000c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 5dd2418521c1145115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 52124b814118115215, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 88: 000000800000000005, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 89: 000000000000000000, Class:  1, CF:8.32667e-16, Len:  0, Fitness_tra: 0
Rule 90: 000000000000000070, Class:  1, CF:0.0242386, Len:  1, Fitness_tra: 0
Rule 91: 9e11122842c11c8159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: c00000000c00000000, Class:  1, CF:0.297846, Len:  0, Fitness_tra: 0
Rule 93: 009080000707000070, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 5a00000d808c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 1112223156d1412485, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 10d0c7011ce0040103, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 1592211d85c25c2121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: c51720011e84080107, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 000500000000000c00, Class:  1, CF:0.426809, Len:  2, Fitness_tra: 0
Rule100: 00000000cc00000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
------Current------
Miss_rate(tra)	:8.39895
------Result------
Miss_rate(tra)	:8.39895
Miss_rate(tst)	:9.52381
ARL				:5.66667

------Generation 2000------
Rule  1: 00000000c000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 120
Rule  2: 000000b00000000006, Class:  0, CF:0.353774, Len:  2, Fitness_tra: 67
Rule  3: 009000000000000000, Class:  0, CF:0.970919, Len:  1, Fitness_tra: 59
Rule  4: 0000000700000000d0, Class:  0, CF:0.647757, Len:  2, Fitness_tra: 50
Rule  5: 000000c00000000000, Class:  0, CF:0.629379, Len:  1, Fitness_tra: 41
Rule  6: 0000000c0d00000000, Class:  1, CF:0.978397, Len:  2, Fitness_tra: 36
Rule  7: c0000000000a000000, Class:  1, CF:0.738308, Len:  2, Fitness_tra: 31
Rule  8: 000000b70700000003, Class:  0, CF:0.822365, Len:  4, Fitness_tra: 25
Rule  9: 000000000080000000, Class:  0, CF:0.892596, Len:  1, Fitness_tra: 19
Rule 10: 00000000800000b000, Class:  0, CF:  1, Len:  2, Fitness_tra: 18
Rule 11: c00000000c00000000, Class:  1, CF:0.297846, Len:  2, Fitness_tra: 17
Rule 12: 00000a004000000000, Class:  0, CF:0.430577, Len:  2, Fitness_tra: 14
Rule 13: 00000000000a000080, Class:  1, CF:0.67139, Len:  2, Fitness_tra: 14
Rule 14: c00000008000000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 13
Rule 15: 000000070700000080, Class:  0, CF:0.53716, Len:  3, Fitness_tra: 12
Rule 16: 000000000000070800, Class:  0, CF:0.42511, Len:  2, Fitness_tra: 10
Rule 17: 0000000080000000c0, Class:  0, CF:  1, Len:  2, Fitness_tra: 10
Rule 18: 000000000000000540, Class:  0, CF:0.778073, Len:  2, Fitness_tra: 10
Rule 19: 000000070000060040, Class:  0, CF:0.436515, Len:  3, Fitness_tra: 8
Rule 20: 000000070000000009, Class:  0, CF:0.567582, Len:  2, Fitness_tra: 8
Rule 21: 000000070000060080, Class:  0, CF:0.594235, Len:  3, Fitness_tra: 7
Rule 22: 0000000700000007c0, Class:  0, CF:0.361625, Len:  3, Fitness_tra: 6
Rule 23: 000000090000000000, Class:  1, CF:0.713474, Len:  1, Fitness_tra: 5
Rule 24: 000000000c00000000, Class:  1, CF:0.124619, Len:  1, Fitness_tra: 4
Rule 25: 0000100800000000d0, Class:  1, CF:0.511484, Len:  3, Fitness_tra: 4
Rule 26: 000000000104000000, Class:  0, CF:0.306938, Len:  2, Fitness_tra: 3
Rule 27: 0000a0000c0b000000, Class:  1, CF:0.365617, Len:  3, Fitness_tra: 3
Rule 28: 008000000700700070, Class:  1, CF:0.247604, Len:  4, Fitness_tra: 3
Rule 29: 000000000000003500, Class:  0, CF:0.714551, Len:  2, Fitness_tra: 2
Rule 30: 000080000000000000, Class:  1, CF:0.768514, Len:  1, Fitness_tra: 3
Rule 31: 000000070000000788, Class:  0, CF:0.465292, Len:  4, Fitness_tra: 3
Rule 32: 000000b00700000003, Class:  0, CF:0.287161, Len:  3, Fitness_tra: 3
Rule 33: 003000000000000009, Class:  1, CF:0.557194, Len:  2, Fitness_tra: 2
Rule 34: 040000000c00008000, Class:  1, CF:0.238157, Len:  3, Fitness_tra: 2
Rule 35: 00000000000007a800, Class:  0, CF:0.484781, Len:  3, Fitness_tra: 2
Rule 36: 500000008000000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule 37: 000000000000000980, Class:  0, CF:0.943078, Len:  2, Fitness_tra: 2
Rule 38: 000000000000000880, Class:  0, CF:0.40043, Len:  2, Fitness_tra: 2
Rule 39: 000000000000000805, Class:  0, CF:0.381038, Len:  2, Fitness_tra: 2
Rule 40: 0e0000008000000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule 41: 0000b0000000000000, Class:  0, CF:0.0809063, Len:  1, Fitness_tra: 1
Rule 42: 0000000000000000c0, Class:  0, CF:0.105991, Len:  1, Fitness_tra: 1
Rule 43: 008080000000000000, Class:  1, CF:0.917447, Len:  2, Fitness_tra: 0
Rule 44: 15dc11c51814273211, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 45: 1e15225199d3921115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1c18278118181c1181, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 47: 1165223256d1512185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 11d81781821c121131, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 49: 112271c1284c551811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 281274192214182421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 911512d81121175159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 11872285411c515214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
