------Generation 0------
Rule  1: 1265132d11541, Class:  1, CF:0.906796, Len: 13, Fitness_tra: -5
Rule 74: 256541d158229, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 333d955551589, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1c11512115515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 19b1942c9151d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: a3f55515c1811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1143152511535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: b11e2853e11d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 4d31151951519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: b1432885e5352, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: f3458815e5358, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1c21211131113, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 85: 0b008d2000500, Class:  0, CF:  1, Len:  5, Fitness_tra: 16
Rule 86: a3ac9d11121c9, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 87: f3f216e18c181, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 88: 2473181d35551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1475281d11112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 12be111d155d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 1001502515708, Class:  0, CF:  1, Len:  9, Fitness_tra: 1
Rule 92: 00005010300c8, Class:  0, CF:0.842351, Len:  5, Fitness_tra: 13
Rule 93: 01080109e1101, Class:  1, CF:0.940043, Len:  8, Fitness_tra: 0
Rule 94: 2318115515d56, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 2900308000105, Class:  1, CF:0.861629, Len:  6, Fitness_tra: -2
Rule 96: 0f621910350c2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 97: 00023019d0006, Class:  1, CF:0.978237, Len:  6, Fitness_tra: 0
Rule 98: 6832595d85d82, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 6003811900292, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: b2f5118122955, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:6.50954
------Result------
Miss_rate(tra)	:6.50954
Miss_rate(tst)	:8.08081
ARL				:8.06522

------Generation 800------
Rule  1: 0008c00300008, Class:  0, CF:  1, Len:  4, Fitness_tra: 138
Rule  2: 0000501031000, Class:  0, CF:0.91105, Len:  4, Fitness_tra: 109
Rule  3: 0002c00300008, Class:  0, CF:0.987645, Len:  4, Fitness_tra: 102
Rule  4: 0500801000500, Class:  0, CF:  1, Len:  4, Fitness_tra: 92
Rule  5: 0002c00850004, Class:  0, CF:0.899088, Len:  5, Fitness_tra: 64
Rule  6: 0108010111108, Class:  0, CF:0.845505, Len:  8, Fitness_tra: 44
Rule  7: 02001010300c2, Class:  0, CF:0.139229, Len:  6, Fitness_tra: 36
Rule  8: 000cc00900002, Class:  0, CF:  1, Len:  4, Fitness_tra: 21
Rule  9: 3108c10171018, Class:  0, CF:  1, Len: 10, Fitness_tra: 21
Rule 10: e900830850014, Class:  0, CF:  1, Len:  8, Fitness_tra: 19
Rule 11: 0b00cd8000500, Class:  0, CF:  1, Len:  5, Fitness_tra: 12
Rule 12: 00a2600850004, Class:  1, CF:0.9321, Len:  6, Fitness_tra: 11
Rule 13: 600c10091d012, Class:  1, CF:0.997703, Len:  8, Fitness_tra: 9
Rule 14: e1f4101831204, Class:  0, CF:  1, Len: 11, Fitness_tra: 7
Rule 15: 0101501151101, Class:  0, CF:  1, Len:  9, Fitness_tra: 6
Rule 16: 000d0050a000d, Class:  0, CF:  1, Len:  4, Fitness_tra: 5
Rule 17: 3062c023d0380, Class:  0, CF:  1, Len:  9, Fitness_tra: 6
Rule 18: 3f31211181111, Class:  0, CF:0.451501, Len: 13, Fitness_tra: 6
Rule 19: 6023811910002, Class:  0, CF:  1, Len:  9, Fitness_tra: 6
Rule 20: 07e0851000520, Class:  0, CF:  1, Len:  7, Fitness_tra: 4
Rule 21: 0000500031008, Class:  0, CF:0.459335, Len:  4, Fitness_tra: 6
Rule 22: 0700cd8000500, Class:  0, CF:  1, Len:  5, Fitness_tra: 2
Rule 23: 66a121115c2d3, Class:  0, CF:0.969139, Len: 13, Fitness_tra: 4
Rule 24: 290c3019d0105, Class:  1, CF:0.966353, Len:  9, Fitness_tra: 0
Rule 25: 0700858000500, Class:  0, CF:  1, Len:  5, Fitness_tra: 1
Rule 26: 620c1018310c2, Class:  0, CF:  1, Len: 10, Fitness_tra: 4
Rule 27: 0001e01507508, Class:  0, CF:  1, Len:  7, Fitness_tra: 3
Rule 28: 603110191d011, Class:  1, CF:0.996273, Len: 10, Fitness_tra: 3
Rule 29: 00005000e0000, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule 30: 610c0015d0105, Class:  1, CF:0.957529, Len:  8, Fitness_tra: 2
Rule 31: 51a1910151014, Class:  0, CF:  1, Len: 11, Fitness_tra: 1
Rule 32: 6305124d60300, Class:  0, CF:  1, Len:  9, Fitness_tra: 1
Rule 33: 2561112311113, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 34: 71f4111111221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: b861151353b15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1173251151555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 7813951c8e512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 6312958199115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: f11d5de515151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 42f5118819dd1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 63b512ed61315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 7c23535222995, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3f623925d5388, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: f943815c831d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 6e18385111512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 3578515251533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1133595145815, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 48: 11a1355321d54, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 49: 6a1d151d82d25, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 4b43121255c32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: fe7995cd31191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: b81291518ed12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 611113e911211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 4424135515159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 4c1351218e18d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 636c131911125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 3918315515155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: bc1581e122155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: aff1119515451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 414ac23831181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: a3711951113e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: f375111111155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 2245111198e18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: f3a1e8189e5cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 4b75185115815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 7812ed1119d3d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: b11515e311115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 12b5512151515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 6138598dd5d88, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 75f1338129115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1418113251932, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 72: 7931d58558111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 3175d51581311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 256541d158229, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 333d955551589, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1c11512115515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 19b1942c9151d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: a3f55515c1811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1143152511535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: b11e2853e11d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 4d31151951519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: b1432885e5352, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: f3458815e5358, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1c21211131113, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 85: 0b008d2000500, Class:  0, CF:  1, Len:  5, Fitness_tra: 16
Rule 86: a3ac9d11121c9, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 87: f3f216e18c181, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 88: 2473181d35551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1475281d11112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 12be111d155d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 1001502515708, Class:  0, CF:  1, Len:  9, Fitness_tra: 1
Rule 92: 00005010300c8, Class:  0, CF:0.842351, Len:  5, Fitness_tra: 13
Rule 93: 01080109e1101, Class:  1, CF:0.940043, Len:  8, Fitness_tra: 0
Rule 94: 2318115515d56, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 2900308000105, Class:  1, CF:0.861629, Len:  6, Fitness_tra: -2
Rule 96: 0f621910350c2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 97: 00023019d0006, Class:  1, CF:0.978237, Len:  6, Fitness_tra: 0
Rule 98: 6832595d85d82, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 6003811900292, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: b2f5118122955, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:6.50954
------Result------
Miss_rate(tra)	:6.50954
Miss_rate(tst)	:8.08081
ARL				:8.06522

------Generation 900------
Rule  1: 0008c00300008, Class:  0, CF:  1, Len:  4, Fitness_tra: 138
Rule  2: 0000501031000, Class:  0, CF:0.91105, Len:  4, Fitness_tra: 109
Rule  3: 0002c00300008, Class:  0, CF:0.987645, Len:  4, Fitness_tra: 102
Rule  4: 0500801000500, Class:  0, CF:  1, Len:  4, Fitness_tra: 92
Rule  5: 0002c00850004, Class:  0, CF:0.899088, Len:  5, Fitness_tra: 64
Rule  6: 0108010111108, Class:  0, CF:0.845505, Len:  8, Fitness_tra: 44
Rule  7: 02001010300c2, Class:  0, CF:0.139229, Len:  6, Fitness_tra: 36
Rule  8: 000cc00900002, Class:  0, CF:  1, Len:  4, Fitness_tra: 21
Rule  9: 3108c10171018, Class:  0, CF:  1, Len: 10, Fitness_tra: 21
Rule 10: e900830850014, Class:  0, CF:  1, Len:  8, Fitness_tra: 19
Rule 11: 0b00cd8000500, Class:  0, CF:  1, Len:  5, Fitness_tra: 12
Rule 12: 00a2600850004, Class:  1, CF:0.9321, Len:  6, Fitness_tra: 11
Rule 13: 600c10091d012, Class:  1, CF:0.997703, Len:  8, Fitness_tra: 9
Rule 14: e1f4101831204, Class:  0, CF:  1, Len: 11, Fitness_tra: 7
Rule 15: 0101501151101, Class:  0, CF:  1, Len:  9, Fitness_tra: 6
Rule 16: 000d0050a000d, Class:  0, CF:  1, Len:  4, Fitness_tra: 5
Rule 17: 3062c023d0380, Class:  0, CF:  1, Len:  9, Fitness_tra: 6
Rule 18: 3f31211181111, Class:  0, CF:0.451501, Len: 13, Fitness_tra: 6
Rule 19: 6023811910002, Class:  0, CF:  1, Len:  9, Fitness_tra: 6
Rule 20: 07e0851000520, Class:  0, CF:  1, Len:  7, Fitness_tra: 4
Rule 21: 0000500031008, Class:  0, CF:0.459335, Len:  4, Fitness_tra: 6
Rule 22: 0700cd8000500, Class:  0, CF:  1, Len:  5, Fitness_tra: 2
Rule 23: 66a121115c2d3, Class:  0, CF:0.969139, Len: 13, Fitness_tra: 4
Rule 24: 290c3019d0105, Class:  1, CF:0.966353, Len:  9, Fitness_tra: 0
Rule 25: 0700858000500, Class:  0, CF:  1, Len:  5, Fitness_tra: 1
Rule 26: 620c1018310c2, Class:  0, CF:  1, Len: 10, Fitness_tra: 4
Rule 27: 0001e01507508, Class:  0, CF:  1, Len:  7, Fitness_tra: 3
Rule 28: 603110191d011, Class:  1, CF:0.996273, Len: 10, Fitness_tra: 3
Rule 29: 00005000e0000, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule 30: 610c0015d0105, Class:  1, CF:0.957529, Len:  8, Fitness_tra: 2
Rule 31: 51a1910151014, Class:  0, CF:  1, Len: 11, Fitness_tra: 1
Rule 32: 6305124d60300, Class:  0, CF:  1, Len:  9, Fitness_tra: 1
Rule 33: 2561112311113, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 34: 71f4111111221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: b861151353b15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1173251151555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 7813951c8e512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 6312958199115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: f11d5de515151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 42f5118819dd1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 63b512ed61315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 7c23535222995, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3f623925d5388, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: f943815c831d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 6e18385111512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 3578515251533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1133595145815, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 48: 11a1355321d54, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 49: 6a1d151d82d25, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 4b43121255c32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: fe7995cd31191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: b81291518ed12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 611113e911211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 4424135515159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 4c1351218e18d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 636c131911125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 3918315515155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: bc1581e122155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: aff1119515451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 414ac23831181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: a3711951113e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: f375111111155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 2245111198e18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: f3a1e8189e5cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 4b75185115815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 7812ed1119d3d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: b11515e311115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 12b5512151515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 6138598dd5d88, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 75f1338129115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1418113251932, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 72: 7931d58558111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 3175d51581311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 256541d158229, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 333d955551589, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1c11512115515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 19b1942c9151d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: a3f55515c1811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1143152511535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: b11e2853e11d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 4d31151951519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: b1432885e5352, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: f3458815e5358, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1c21211131113, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 85: 0b008d2000500, Class:  0, CF:  1, Len:  5, Fitness_tra: 16
Rule 86: a3ac9d11121c9, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 87: f3f216e18c181, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 88: 2473181d35551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1475281d11112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 12be111d155d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 1001502515708, Class:  0, CF:  1, Len:  9, Fitness_tra: 1
Rule 92: 00005010300c8, Class:  0, CF:0.842351, Len:  5, Fitness_tra: 13
Rule 93: 01080109e1101, Class:  1, CF:0.940043, Len:  8, Fitness_tra: 0
Rule 94: 2318115515d56, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 2900308000105, Class:  1, CF:0.861629, Len:  6, Fitness_tra: -2
Rule 96: 0f621910350c2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 97: 00023019d0006, Class:  1, CF:0.978237, Len:  6, Fitness_tra: 0
Rule 98: 6832595d85d82, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 6003811900292, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: b2f5118122955, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:6.50954
------Result------
Miss_rate(tra)	:6.50954
Miss_rate(tst)	:8.08081
ARL				:8.06522

------Generation 1000------
Rule  1: 0008c00300008, Class:  0, CF:  1, Len:  4, Fitness_tra: 138
Rule  2: 0000501031000, Class:  0, CF:0.91105, Len:  4, Fitness_tra: 109
Rule  3: 0002c00300008, Class:  0, CF:0.987645, Len:  4, Fitness_tra: 102
Rule  4: 0500801000500, Class:  0, CF:  1, Len:  4, Fitness_tra: 92
Rule  5: 0002c00850004, Class:  0, CF:0.899088, Len:  5, Fitness_tra: 64
Rule  6: 0108010111108, Class:  0, CF:0.845505, Len:  8, Fitness_tra: 44
Rule  7: 02001010300c2, Class:  0, CF:0.139229, Len:  6, Fitness_tra: 36
Rule  8: 000cc00900002, Class:  0, CF:  1, Len:  4, Fitness_tra: 21
Rule  9: 3108c10171018, Class:  0, CF:  1, Len: 10, Fitness_tra: 21
Rule 10: e900830850014, Class:  0, CF:  1, Len:  8, Fitness_tra: 19
Rule 11: 0b00cd8000500, Class:  0, CF:  1, Len:  5, Fitness_tra: 12
Rule 12: 00a2600850004, Class:  1, CF:0.9321, Len:  6, Fitness_tra: 11
Rule 13: 600c10091d012, Class:  1, CF:0.997703, Len:  8, Fitness_tra: 9
Rule 14: e1f4101831204, Class:  0, CF:  1, Len: 11, Fitness_tra: 7
Rule 15: 0101501151101, Class:  0, CF:  1, Len:  9, Fitness_tra: 6
Rule 16: 000d0050a000d, Class:  0, CF:  1, Len:  4, Fitness_tra: 5
Rule 17: 3062c023d0380, Class:  0, CF:  1, Len:  9, Fitness_tra: 6
Rule 18: 3f31211181111, Class:  0, CF:0.451501, Len: 13, Fitness_tra: 6
Rule 19: 6023811910002, Class:  0, CF:  1, Len:  9, Fitness_tra: 6
Rule 20: 07e0851000520, Class:  0, CF:  1, Len:  7, Fitness_tra: 4
Rule 21: 0000500031008, Class:  0, CF:0.459335, Len:  4, Fitness_tra: 6
Rule 22: 0700cd8000500, Class:  0, CF:  1, Len:  5, Fitness_tra: 2
Rule 23: 66a121115c2d3, Class:  0, CF:0.969139, Len: 13, Fitness_tra: 4
Rule 24: 290c3019d0105, Class:  1, CF:0.966353, Len:  9, Fitness_tra: 0
Rule 25: 0700858000500, Class:  0, CF:  1, Len:  5, Fitness_tra: 1
Rule 26: 620c1018310c2, Class:  0, CF:  1, Len: 10, Fitness_tra: 4
Rule 27: 0001e01507508, Class:  0, CF:  1, Len:  7, Fitness_tra: 3
Rule 28: 603110191d011, Class:  1, CF:0.996273, Len: 10, Fitness_tra: 3
Rule 29: 00005000e0000, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule 30: 610c0015d0105, Class:  1, CF:0.957529, Len:  8, Fitness_tra: 2
Rule 31: 51a1910151014, Class:  0, CF:  1, Len: 11, Fitness_tra: 1
Rule 32: 6305124d60300, Class:  0, CF:  1, Len:  9, Fitness_tra: 1
Rule 33: 2561112311113, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 34: 71f4111111221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: b861151353b15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1173251151555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 7813951c8e512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 6312958199115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: f11d5de515151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 42f5118819dd1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 63b512ed61315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 7c23535222995, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3f623925d5388, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: f943815c831d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 6e18385111512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 3578515251533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1133595145815, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 48: 11a1355321d54, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 49: 6a1d151d82d25, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 4b43121255c32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: fe7995cd31191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: b81291518ed12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 611113e911211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 4424135515159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 4c1351218e18d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 636c131911125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 3918315515155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: bc1581e122155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: aff1119515451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 414ac23831181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: a3711951113e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: f375111111155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 2245111198e18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: f3a1e8189e5cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 4b75185115815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 7812ed1119d3d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: b11515e311115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 12b5512151515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 6138598dd5d88, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 75f1338129115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1418113251932, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 72: 7931d58558111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 3175d51581311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 256541d158229, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 333d955551589, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1c11512115515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 19b1942c9151d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: a3f55515c1811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1143152511535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: b11e2853e11d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 4d31151951519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: b1432885e5352, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: f3458815e5358, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1c21211131113, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 85: 0b008d2000500, Class:  0, CF:  1, Len:  5, Fitness_tra: 16
Rule 86: a3ac9d11121c9, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 87: f3f216e18c181, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 88: 2473181d35551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
