------Generation 0------
Rule  1: bda855292111e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: a362e91d58311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 3af592551d119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: f545151811111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: bbb258d292115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 256121e5c1cde, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: a1a111d111bd2, Class:  0, CF:  1, Len: 13, Fitness_tra: 8
Rule 92: 033052858dd81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: f171d181b8811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 2ba05d2100511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0b00cd2000500, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 96: 63a5d711c5081, Class:  0, CF:  1, Len: 12, Fitness_tra: 0
Rule 97: 2361111119414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 0362d51115115, Class:  0, CF:  1, Len: 12, Fitness_tra: 0
Rule 99: 16be5deb0a531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 21a1151711bb1, Class:  0, CF:0.695319, Len: 13, Fitness_tra: 8
------Current------
Miss_rate(tra)	:25.1403
------Result------
Miss_rate(tra)	:25.1403
Miss_rate(tst)	:23.2323
ARL				:12.0172

------Generation 800------
Rule  1: 0b00cd2000500, Class:  0, CF:  1, Len:  5, Fitness_tra: 96
Rule  2: 5121111111b12, Class:  0, CF:0.594886, Len: 13, Fitness_tra: 81
Rule  3: 33621111184d1, Class:  0, CF:0.663505, Len: 13, Fitness_tra: 26
Rule  4: 2da1111511811, Class:  0, CF:0.196228, Len: 13, Fitness_tra: 47
Rule  5: a122111c35135, Class:  0, CF:  1, Len: 13, Fitness_tra: 40
Rule  6: 11e3d11121211, Class:  0, CF:0.998927, Len: 13, Fitness_tra: 28
Rule  7: 28a3512181111, Class:  0, CF:  1, Len: 13, Fitness_tra: 33
Rule  8: 61a1d1121422d, Class:  0, CF:  1, Len: 13, Fitness_tra: 13
Rule  9: 21124523281d1, Class:  0, CF:  1, Len: 13, Fitness_tra: 15
Rule 10: 6a151111c5081, Class:  0, CF:  1, Len: 12, Fitness_tra: 13
Rule 11: 2112d61121211, Class:  0, CF:  1, Len: 13, Fitness_tra: 12
Rule 12: 2132d51128811, Class:  0, CF:  1, Len: 13, Fitness_tra: 10
Rule 13: 1155111211512, Class:  0, CF:  1, Len: 13, Fitness_tra: 8
Rule 14: 2112d51121211, Class:  0, CF:  1, Len: 13, Fitness_tra: 8
Rule 15: 21a1151711bb1, Class:  0, CF:0.695319, Len: 13, Fitness_tra: 8
Rule 16: a1a111d111bd2, Class:  0, CF:  1, Len: 13, Fitness_tra: 8
Rule 17: 21f11d821622d, Class:  0, CF:  1, Len: 13, Fitness_tra: 7
Rule 18: a6a5111111d88, Class:  0, CF:0.536561, Len: 13, Fitness_tra: 7
Rule 19: 3168115181111, Class:  0, CF:0.0956814, Len: 13, Fitness_tra: 7
Rule 20: 1795152517214, Class:  0, CF:0.750629, Len: 13, Fitness_tra: 0
Rule 21: 0112d51101295, Class:  0, CF:  1, Len: 11, Fitness_tra: 5
Rule 22: 14e3d111252a2, Class:  0, CF:  1, Len: 13, Fitness_tra: 5
Rule 23: 1221155151111, Class:  1, CF:0.936587, Len: 13, Fitness_tra: 0
Rule 24: 1151113211bd2, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 25: 22f121111221e, Class:  0, CF:  1, Len: 13, Fitness_tra: 4
Rule 26: f36219151511c, Class:  1, CF:  1, Len: 13, Fitness_tra: 2
Rule 27: 2994a18781119, Class:  1, CF:  1, Len: 13, Fitness_tra: 4
Rule 28: 2115511211152, Class:  0, CF:  1, Len: 13, Fitness_tra: 4
Rule 29: 1155111211bd2, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 30: a162119128491, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 31: 3362152118121, Class:  0, CF:0.525137, Len: 13, Fitness_tra: 3
Rule 32: 000000ef0d0d0, Class:  0, CF:  1, Len:  4, Fitness_tra: 2
Rule 33: 66a1d111158d1, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 34: 22a1d11219914, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 35: f123115283151, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 36: 2d155c61588d1, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 37: 28a3512189111, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 38: 060050e002d05, Class:  0, CF:  1, Len:  6, Fitness_tra: 1
Rule 39: 2112452328111, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 40: f338111512181, Class:  0, CF:0.444056, Len: 13, Fitness_tra: 1
Rule 41: 21151531581d1, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 42: 28a0506182d05, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 43: 0e0052808dd81, Class:  0, CF:  1, Len:  9, Fitness_tra: 1
Rule 44: a6a2111618dd8, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 45: 28f3155581111, Class:  1, CF:0.991606, Len: 13, Fitness_tra: 1
Rule 46: 2155d11221512, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 47: 25611111d3511, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 48: 020b156201119, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 49: 21f11d8216b2d, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 50: 2112d15121211, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 51: 2122151c31215, Class:  1, CF:0.177991, Len: 13, Fitness_tra: 1
Rule 52: 000074900e0d0, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 53: 1795152515214, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 54: 2bb1351c15111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 6915355191551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: f911131853118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 71f13141d1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 28f91555815d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 332d5312853e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 781121e151411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 354d325515d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 613351951d1d6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1162322513d58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 7b48315111511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 43a1113922c53, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 13ade115131c3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 11b6151311dd8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: fe43211351151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 12b5dd1b51531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: b47d52581d115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: b2a25111e1121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 714251a2c7116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: feb1ed1155311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 4c69551855512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 69212c3133518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 75a6151119181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: bda5d85511889, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 71ad1d9151c13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 72b1531155511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 4831c3e128855, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 45a58531211de, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1363985191c81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 6519881591152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 3fa53d2511523, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 3341813d11122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 4835c53152c19, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0000400090400, Class:  1, CF:0.648027, Len:  3, Fitness_tra: -46
Rule 88: 7d11591522153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: b2b1581191955, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 020b9f6800099, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 12211512115c2, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 92: 0362d58585015, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0145b59110295, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 0300d71108081, Class:  0, CF:  1, Len:  8, Fitness_tra: 65
Rule 95: 336211211ab24, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 96: 306c7593081d1, Class:  0, CF:  1, Len: 11, Fitness_tra: 0
Rule 97: 6121125111b12, Class:  1, CF:0.373698, Len: 13, Fitness_tra: -29
Rule 98: 29f3a547d1119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 21a056528290e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: f362195121111, Class:  1, CF:0.878911, Len: 13, Fitness_tra: 2
------Current------
Miss_rate(tra)	:26.1504
------Result------
Miss_rate(tra)	:26.1504
Miss_rate(tst)	:23.2323
ARL				:11.9667

------Generation 900------
Rule  1: 0b00cd2000500, Class:  0, CF:  1, Len:  5, Fitness_tra: 96
Rule  2: 5121111111b12, Class:  0, CF:0.594886, Len: 13, Fitness_tra: 81
Rule  3: 33621111184d1, Class:  0, CF:0.663505, Len: 13, Fitness_tra: 26
Rule  4: 2da1111511811, Class:  0, CF:0.196228, Len: 13, Fitness_tra: 47
Rule  5: a122111c35135, Class:  0, CF:  1, Len: 13, Fitness_tra: 40
Rule  6: 11e3d11121211, Class:  0, CF:0.998927, Len: 13, Fitness_tra: 28
Rule  7: 28a3512181111, Class:  0, CF:  1, Len: 13, Fitness_tra: 33
Rule  8: 61a1d1121422d, Class:  0, CF:  1, Len: 13, Fitness_tra: 13
Rule  9: 21124523281d1, Class:  0, CF:  1, Len: 13, Fitness_tra: 15
Rule 10: 6a151111c5081, Class:  0, CF:  1, Len: 12, Fitness_tra: 13
Rule 11: 2112d61121211, Class:  0, CF:  1, Len: 13, Fitness_tra: 12
Rule 12: 2132d51128811, Class:  0, CF:  1, Len: 13, Fitness_tra: 10
Rule 13: 1155111211512, Class:  0, CF:  1, Len: 13, Fitness_tra: 8
Rule 14: 2112d51121211, Class:  0, CF:  1, Len: 13, Fitness_tra: 8
Rule 15: 21a1151711bb1, Class:  0, CF:0.695319, Len: 13, Fitness_tra: 8
Rule 16: a1a111d111bd2, Class:  0, CF:  1, Len: 13, Fitness_tra: 8
Rule 17: 21f11d821622d, Class:  0, CF:  1, Len: 13, Fitness_tra: 7
Rule 18: a6a5111111d88, Class:  0, CF:0.536561, Len: 13, Fitness_tra: 7
Rule 19: 3168115181111, Class:  0, CF:0.0956814, Len: 13, Fitness_tra: 7
Rule 20: 1795152517214, Class:  0, CF:0.750629, Len: 13, Fitness_tra: 0
Rule 21: 0112d51101295, Class:  0, CF:  1, Len: 11, Fitness_tra: 5
Rule 22: 14e3d111252a2, Class:  0, CF:  1, Len: 13, Fitness_tra: 5
Rule 23: 1221155151111, Class:  1, CF:0.936587, Len: 13, Fitness_tra: 0
Rule 24: 1151113211bd2, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 25: 22f121111221e, Class:  0, CF:  1, Len: 13, Fitness_tra: 4
Rule 26: f36219151511c, Class:  1, CF:  1, Len: 13, Fitness_tra: 2
Rule 27: 2994a18781119, Class:  1, CF:  1, Len: 13, Fitness_tra: 4
Rule 28: 2115511211152, Class:  0, CF:  1, Len: 13, Fitness_tra: 4
Rule 29: 1155111211bd2, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 30: a162119128491, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 31: 3362152118121, Class:  0, CF:0.525137, Len: 13, Fitness_tra: 3
Rule 32: 000000ef0d0d0, Class:  0, CF:  1, Len:  4, Fitness_tra: 2
Rule 33: 66a1d111158d1, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 34: 22a1d11219914, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 35: f123115283151, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 36: 2d155c61588d1, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 37: 28a3512189111, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 38: 060050e002d05, Class:  0, CF:  1, Len:  6, Fitness_tra: 1
Rule 39: 2112452328111, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 40: f338111512181, Class:  0, CF:0.444056, Len: 13, Fitness_tra: 1
Rule 41: 21151531581d1, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 42: 28a0506182d05, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 43: 0e0052808dd81, Class:  0, CF:  1, Len:  9, Fitness_tra: 1
Rule 44: a6a2111618dd8, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 45: 28f3155581111, Class:  1, CF:0.991606, Len: 13, Fitness_tra: 1
Rule 46: 2155d11221512, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 47: 25611111d3511, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 48: 020b156201119, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 49: 21f11d8216b2d, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 50: 2112d15121211, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 51: 2122151c31215, Class:  1, CF:0.177991, Len: 13, Fitness_tra: 1
Rule 52: 000074900e0d0, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 53: 1795152515214, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 54: 2bb1351c15111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 6915355191551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: f911131853118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 71f13141d1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 28f91555815d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 332d5312853e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 781121e151411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 354d325515d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 613351951d1d6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1162322513d58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 7b48315111511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 43a1113922c53, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 13ade115131c3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 11b6151311dd8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: fe43211351151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 12b5dd1b51531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: b47d52581d115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: b2a25111e1121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 714251a2c7116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: feb1ed1155311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 4c69551855512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 69212c3133518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 75a6151119181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: bda5d85511889, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 71ad1d9151c13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 72b1531155511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 4831c3e128855, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 45a58531211de, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1363985191c81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 6519881591152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 3fa53d2511523, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 3341813d11122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 4835c53152c19, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0000400090400, Class:  1, CF:0.648027, Len:  3, Fitness_tra: -46
Rule 88: 7d11591522153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: b2b1581191955, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 020b9f6800099, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 12211512115c2, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 92: 0362d58585015, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0145b59110295, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 0300d71108081, Class:  0, CF:  1, Len:  8, Fitness_tra: 65
Rule 95: 336211211ab24, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 96: 306c7593081d1, Class:  0, CF:  1, Len: 11, Fitness_tra: 0
Rule 97: 6121125111b12, Class:  1, CF:0.373698, Len: 13, Fitness_tra: -29
Rule 98: 29f3a547d1119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 21a056528290e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: f362195121111, Class:  1, CF:0.878911, Len: 13, Fitness_tra: 2
------Current------
Miss_rate(tra)	:26.1504
------Result------
Miss_rate(tra)	:26.1504
Miss_rate(tst)	:23.2323
ARL				:11.9667

------Generation 1000------
Rule  1: 0b00cd2000500, Class:  0, CF:  1, Len:  5, Fitness_tra: 96
Rule  2: 5121111111b12, Class:  0, CF:0.594886, Len: 13, Fitness_tra: 81
Rule  3: 33621111184d1, Class:  0, CF:0.663505, Len: 13, Fitness_tra: 26
Rule  4: 2da1111511811, Class:  0, CF:0.196228, Len: 13, Fitness_tra: 47
Rule  5: a122111c35135, Class:  0, CF:  1, Len: 13, Fitness_tra: 40
Rule  6: 11e3d11121211, Class:  0, CF:0.998927, Len: 13, Fitness_tra: 28
Rule  7: 28a3512181111, Class:  0, CF:  1, Len: 13, Fitness_tra: 33
Rule  8: 61a1d1121422d, Class:  0, CF:  1, Len: 13, Fitness_tra: 13
Rule  9: 21124523281d1, Class:  0, CF:  1, Len: 13, Fitness_tra: 15
Rule 10: 6a151111c5081, Class:  0, CF:  1, Len: 12, Fitness_tra: 13
Rule 11: 2112d61121211, Class:  0, CF:  1, Len: 13, Fitness_tra: 12
Rule 12: 2132d51128811, Class:  0, CF:  1, Len: 13, Fitness_tra: 10
Rule 13: 1155111211512, Class:  0, CF:  1, Len: 13, Fitness_tra: 8
Rule 14: 2112d51121211, Class:  0, CF:  1, Len: 13, Fitness_tra: 8
Rule 15: 21a1151711bb1, Class:  0, CF:0.695319, Len: 13, Fitness_tra: 8
Rule 16: a1a111d111bd2, Class:  0, CF:  1, Len: 13, Fitness_tra: 8
Rule 17: 21f11d821622d, Class:  0, CF:  1, Len: 13, Fitness_tra: 7
Rule 18: a6a5111111d88, Class:  0, CF:0.536561, Len: 13, Fitness_tra: 7
Rule 19: 3168115181111, Class:  0, CF:0.0956814, Len: 13, Fitness_tra: 7
Rule 20: 1795152517214, Class:  0, CF:0.750629, Len: 13, Fitness_tra: 0
Rule 21: 0112d51101295, Class:  0, CF:  1, Len: 11, Fitness_tra: 5
Rule 22: 14e3d111252a2, Class:  0, CF:  1, Len: 13, Fitness_tra: 5
Rule 23: 1221155151111, Class:  1, CF:0.936587, Len: 13, Fitness_tra: 0
Rule 24: 1151113211bd2, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 25: 22f121111221e, Class:  0, CF:  1, Len: 13, Fitness_tra: 4
Rule 26: f36219151511c, Class:  1, CF:  1, Len: 13, Fitness_tra: 2
Rule 27: 2994a18781119, Class:  1, CF:  1, Len: 13, Fitness_tra: 4
Rule 28: 2115511211152, Class:  0, CF:  1, Len: 13, Fitness_tra: 4
Rule 29: 1155111211bd2, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 30: a162119128491, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 31: 3362152118121, Class:  0, CF:0.525137, Len: 13, Fitness_tra: 3
Rule 32: 000000ef0d0d0, Class:  0, CF:  1, Len:  4, Fitness_tra: 2
Rule 33: 66a1d111158d1, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 34: 22a1d11219914, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 35: f123115283151, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 36: 2d155c61588d1, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 37: 28a3512189111, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 38: 060050e002d05, Class:  0, CF:  1, Len:  6, Fitness_tra: 1
Rule 39: 2112452328111, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 40: f338111512181, Class:  0, CF:0.444056, Len: 13, Fitness_tra: 1
Rule 41: 21151531581d1, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 42: 28a0506182d05, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 43: 0e0052808dd81, Class:  0, CF:  1, Len:  9, Fitness_tra: 1
Rule 44: a6a2111618dd8, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 45: 28f3155581111, Class:  1, CF:0.991606, Len: 13, Fitness_tra: 1
Rule 46: 2155d11221512, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 47: 25611111d3511, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 48: 020b156201119, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 49: 21f11d8216b2d, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 50: 2112d15121211, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 51: 2122151c31215, Class:  1, CF:0.177991, Len: 13, Fitness_tra: 1
Rule 52: 000074900e0d0, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 53: 1795152515214, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 54: 2bb1351c15111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 6915355191551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: f911131853118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 71f13141d1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 28f91555815d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 332d5312853e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 781121e151411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 354d325515d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 613351951d1d6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1162322513d58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 7b48315111511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 43a1113922c53, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 13ade115131c3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 11b6151311dd8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: fe43211351151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 12b5dd1b51531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: b47d52581d115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: b2a25111e1121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 714251a2c7116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: feb1ed1155311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 4c69551855512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 69212c3133518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 75a6151119181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: bda5d85511889, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 71ad1d9151c13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 72b1531155511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 4831c3e128855, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 45a58531211de, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1363985191c81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 6519881591152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 3fa53d2511523, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 3341813d11122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 4835c53152c19, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0000400090400, Class:  1, CF:0.648027, Len:  3, Fitness_tra: -46
Rule 88: 7d11591522153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: b2b1581191955, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 020b9f6800099, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 12211512115c2, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 92: 0362d58585015, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0145b59110295, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 0300d71108081, Class:  0, CF:  1, Len:  8, Fitness_tra: 65
Rule 95: 336211211ab24, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 96: 306c7593081d1, Class:  0, CF:  1, Len: 11, Fitness_tra: 0
Rule 97: 6121125111b12, Class:  1, CF:0.373698, Len: 13, Fitness_tra: -29
Rule 98: 29f3a547d1119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
