------Generation 0------
Rule  1: 22a211114c213, Class:  0, CF:0.991578, Len: 13, Fitness_tra: 138
Rule 95: 00000d00c000a, Class:  1, CF:0.74984, Len:  3, Fitness_tra: 2
Rule 96: 3aa3515515d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 04000000a0591, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 98: 0007098d30005, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 99: 2001d80261210, Class:  0, CF:0.473734, Len:  9, Fitness_tra: 0
Rule100: 0007200360b20, Class:  0, CF:0.904708, Len:  6, Fitness_tra: 0
------Current------
Miss_rate(tra)	:3.47924
------Result------
Miss_rate(tra)	:3.47924
Miss_rate(tst)	:4.0404
ARL				:5.44828

------Generation 900------
Rule  1: 0007000030000, Class:  0, CF:0.835716, Len:  2, Fitness_tra: 174
Rule  2: 000404300000c, Class:  0, CF:0.993134, Len:  4, Fitness_tra: 153
Rule  3: 000c054000000, Class:  0, CF:0.987531, Len:  3, Fitness_tra: 85
Rule  4: 0004000d00c20, Class:  0, CF:0.842911, Len:  4, Fitness_tra: 48
Rule  5: 0007000090000, Class:  0, CF:0.607276, Len:  2, Fitness_tra: 40
Rule  6: 000e000040022, Class:  0, CF:  1, Len:  4, Fitness_tra: 36
Rule  7: 000a004000000, Class:  1, CF:0.550576, Len:  2, Fitness_tra: 35
Rule  8: 00000d00c000d, Class:  0, CF:0.806905, Len:  3, Fitness_tra: 35
Rule  9: 000400300000d, Class:  0, CF:0.961272, Len:  3, Fitness_tra: 34
Rule 10: 63080101d0821, Class:  0, CF:0.962912, Len:  9, Fitness_tra: 25
Rule 11: 00a7001101002, Class:  0, CF:0.82123, Len:  6, Fitness_tra: 11
Rule 12: 00000000c0a08, Class:  0, CF:0.991478, Len:  3, Fitness_tra: 15
Rule 13: 000700300000d, Class:  0, CF:0.928063, Len:  3, Fitness_tra: 15
Rule 14: 00040b0d00b00, Class:  0, CF:0.927779, Len:  4, Fitness_tra: 15
Rule 15: 00000000a0c02, Class:  0, CF:0.872836, Len:  3, Fitness_tra: 15
Rule 16: 0004011810201, Class:  0, CF:0.900057, Len:  7, Fitness_tra: 6
Rule 17: 000401511c010, Class:  0, CF:0.922674, Len:  7, Fitness_tra: 8
Rule 18: 20a201111c241, Class:  0, CF:0.988467, Len: 11, Fitness_tra: 9
Rule 19: 6000013102001, Class:  0, CF:0.927147, Len:  6, Fitness_tra: 9
Rule 20: 050100108d0c2, Class:  0, CF:0.996827, Len:  7, Fitness_tra: 5
Rule 21: 00000d00c0005, Class:  0, CF:0.690923, Len:  3, Fitness_tra: 5
Rule 22: 000004000a00c, Class:  1, CF:0.737506, Len:  3, Fitness_tra: 5
Rule 23: 0008011100521, Class:  0, CF:0.996986, Len:  7, Fitness_tra: 2
Rule 24: 020411115c210, Class:  0, CF:0.908582, Len: 10, Fitness_tra: 3
Rule 25: 0007000d00c20, Class:  0, CF:0.653273, Len:  4, Fitness_tra: 3
Rule 26: 003a054d00000, Class:  0, CF:0.997634, Len:  5, Fitness_tra: 3
Rule 27: 05070081800c2, Class:  0, CF:0.895733, Len:  7, Fitness_tra: 2
Rule 28: 000a044000007, Class:  1, CF:0.746027, Len:  4, Fitness_tra: 2
Rule 29: 000b00900000d, Class:  0, CF:0.615687, Len:  3, Fitness_tra: 2
Rule 30: 00070000a0000, Class:  0, CF:0.898057, Len:  2, Fitness_tra: 2
Rule 31: 000a00101d002, Class:  1, CF:0.607483, Len:  5, Fitness_tra: 2
Rule 32: 0010098105001, Class:  0, CF:  1, Len:  6, Fitness_tra: 1
Rule 33: 0007018110009, Class:  0, CF:0.964348, Len:  6, Fitness_tra: 1
Rule 34: 003a074000c00, Class:  1, CF:0.958512, Len:  5, Fitness_tra: 1
Rule 35: 000100000d08f, Class:  1, CF:0.854596, Len:  4, Fitness_tra: 1
Rule 36: 011100808500d, Class:  1, CF:0.57315, Len:  7, Fitness_tra: 1
Rule 37: 0004000d50b20, Class:  0, CF:0.990994, Len:  5, Fitness_tra: 1
Rule 38: 0007d0000a000, Class:  1, CF:0.887737, Len:  3, Fitness_tra: 1
Rule 39: 000700008e020, Class:  0, CF:0.962278, Len:  4, Fitness_tra: 1
Rule 40: 00070d0030005, Class:  0, CF:0.963487, Len:  4, Fitness_tra: 1
Rule 41: 66000131cc001, Class:  0, CF:0.987153, Len:  8, Fitness_tra: 1
Rule 42: 000508016c010, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 43: 200701011b010, Class:  0, CF:0.598135, Len:  7, Fitness_tra: 0
Rule 44: 30a5011111201, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 45: 000c011311200, Class:  0, CF:0.995166, Len:  7, Fitness_tra: 0
Rule 46: 20a7010115210, Class:  0, CF:0.974016, Len:  9, Fitness_tra: 0
Rule 47: 0004200760b20, Class:  0, CF:0.961201, Len:  6, Fitness_tra: 0
Rule 48: 317d951d25211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 7133515511d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1d7351d115192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: b161314151125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 4cb1d53215353, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 63b8151151138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 030bf000ce0ce, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 61411211615c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 723111225e1dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 7275516138511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: f3b512dc3d15d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: f91291d555115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 63a55223d1c59, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 11b1885959911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: f1351d311821e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 3979151dc58d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 3aad911515129, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: b2f5c1e5115b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 42a5231911221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 15b1163251511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: f3f1113321113, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: 191152cd5513d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 66f13d5811511, Class:  1, CF:0.965416, Len: 13, Fitness_tra: 0
Rule 71: 42b5563c12111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: a341561c2c591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 42bc353551163, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 117e18d551918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 24151d3868511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 244128981555d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 18311116511ce, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: b74e112113112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 2c23211131325, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 4728dc1591112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 177c1192215f3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: b8b159dd1d3e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 00000d00c0005, Class:  0, CF:0.690923, Len:  0, Fitness_tra: 0
Rule 84: bc2cd59811165, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 00000d00c0005, Class:  0, CF:0.690923, Len:  0, Fitness_tra: 0
Rule 86: 0000050de0000, Class:  0, CF:0.963431, Len:  3, Fitness_tra: 0
Rule 87: 1b7522e518111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 060c00606000d, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 89: 7141589315551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 3e6113558de58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0007001101201, Class:  0, CF:0.800188, Len:  6, Fitness_tra: 13
Rule 92: 44b11ced31118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: d30891d5d5815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 00070d0030001, Class:  0, CF:0.747123, Len:  4, Fitness_tra: 0
Rule 95: 00000d00c000a, Class:  1, CF:0.74984, Len:  3, Fitness_tra: 2
Rule 96: 3aa3515515d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 04000000a0591, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 98: 0007098d30005, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 99: 2001d80261210, Class:  0, CF:0.473734, Len:  9, Fitness_tra: 0
Rule100: 0007200360b20, Class:  0, CF:0.904708, Len:  6, Fitness_tra: 0
------Current------
Miss_rate(tra)	:3.47924
------Result------
Miss_rate(tra)	:3.47924
Miss_rate(tst)	:4.0404
ARL				:5.44828

------Generation 1000------
Rule  1: 0007000030000, Class:  0, CF:0.835716, Len:  2, Fitness_tra: 174
Rule  2: 000404300000c, Class:  0, CF:0.993134, Len:  4, Fitness_tra: 153
Rule  3: 000c054000000, Class:  0, CF:0.987531, Len:  3, Fitness_tra: 85
Rule  4: 0004000d00c20, Class:  0, CF:0.842911, Len:  4, Fitness_tra: 48
Rule  5: 0007000090000, Class:  0, CF:0.607276, Len:  2, Fitness_tra: 40
Rule  6: 000e000040022, Class:  0, CF:  1, Len:  4, Fitness_tra: 36
Rule  7: 000a004000000, Class:  1, CF:0.550576, Len:  2, Fitness_tra: 35
Rule  8: 00000d00c000d, Class:  0, CF:0.806905, Len:  3, Fitness_tra: 35
Rule  9: 000400300000d, Class:  0, CF:0.961272, Len:  3, Fitness_tra: 34
Rule 10: 63080101d0821, Class:  0, CF:0.962912, Len:  9, Fitness_tra: 25
Rule 11: 00a7001101002, Class:  0, CF:0.82123, Len:  6, Fitness_tra: 11
Rule 12: 00000000c0a08, Class:  0, CF:0.991478, Len:  3, Fitness_tra: 15
Rule 13: 000700300000d, Class:  0, CF:0.928063, Len:  3, Fitness_tra: 15
Rule 14: 00040b0d00b00, Class:  0, CF:0.927779, Len:  4, Fitness_tra: 15
Rule 15: 00000000a0c02, Class:  0, CF:0.872836, Len:  3, Fitness_tra: 15
Rule 16: 0004011810201, Class:  0, CF:0.900057, Len:  7, Fitness_tra: 6
Rule 17: 000401511c010, Class:  0, CF:0.922674, Len:  7, Fitness_tra: 8
Rule 18: 20a201111c241, Class:  0, CF:0.988467, Len: 11, Fitness_tra: 9
Rule 19: 6000013102001, Class:  0, CF:0.927147, Len:  6, Fitness_tra: 9
Rule 20: 050100108d0c2, Class:  0, CF:0.996827, Len:  7, Fitness_tra: 5
Rule 21: 00000d00c0005, Class:  0, CF:0.690923, Len:  3, Fitness_tra: 5
Rule 22: 000004000a00c, Class:  1, CF:0.737506, Len:  3, Fitness_tra: 5
Rule 23: 0008011100521, Class:  0, CF:0.996986, Len:  7, Fitness_tra: 2
Rule 24: 020411115c210, Class:  0, CF:0.908582, Len: 10, Fitness_tra: 3
Rule 25: 0007000d00c20, Class:  0, CF:0.653273, Len:  4, Fitness_tra: 3
Rule 26: 003a054d00000, Class:  0, CF:0.997634, Len:  5, Fitness_tra: 3
Rule 27: 05070081800c2, Class:  0, CF:0.895733, Len:  7, Fitness_tra: 2
Rule 28: 000a044000007, Class:  1, CF:0.746027, Len:  4, Fitness_tra: 2
Rule 29: 000b00900000d, Class:  0, CF:0.615687, Len:  3, Fitness_tra: 2
Rule 30: 00070000a0000, Class:  0, CF:0.898057, Len:  2, Fitness_tra: 2
Rule 31: 000a00101d002, Class:  1, CF:0.607483, Len:  5, Fitness_tra: 2
Rule 32: 0010098105001, Class:  0, CF:  1, Len:  6, Fitness_tra: 1
Rule 33: 0007018110009, Class:  0, CF:0.964348, Len:  6, Fitness_tra: 1
Rule 34: 003a074000c00, Class:  1, CF:0.958512, Len:  5, Fitness_tra: 1
Rule 35: 000100000d08f, Class:  1, CF:0.854596, Len:  4, Fitness_tra: 1
Rule 36: 011100808500d, Class:  1, CF:0.57315, Len:  7, Fitness_tra: 1
Rule 37: 0004000d50b20, Class:  0, CF:0.990994, Len:  5, Fitness_tra: 1
Rule 38: 0007d0000a000, Class:  1, CF:0.887737, Len:  3, Fitness_tra: 1
Rule 39: 000700008e020, Class:  0, CF:0.962278, Len:  4, Fitness_tra: 1
Rule 40: 00070d0030005, Class:  0, CF:0.963487, Len:  4, Fitness_tra: 1
Rule 41: 66000131cc001, Class:  0, CF:0.987153, Len:  8, Fitness_tra: 1
Rule 42: 000508016c010, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 43: 200701011b010, Class:  0, CF:0.598135, Len:  7, Fitness_tra: 0
Rule 44: 30a5011111201, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 45: 000c011311200, Class:  0, CF:0.995166, Len:  7, Fitness_tra: 0
Rule 46: 20a7010115210, Class:  0, CF:0.974016, Len:  9, Fitness_tra: 0
Rule 47: 0004200760b20, Class:  0, CF:0.961201, Len:  6, Fitness_tra: 0
Rule 48: 317d951d25211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 7133515511d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1d7351d115192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: b161314151125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 4cb1d53215353, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 63b8151151138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 030bf000ce0ce, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 61411211615c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 723111225e1dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 7275516138511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: f3b512dc3d15d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: f91291d555115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 63a55223d1c59, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 11b1885959911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: f1351d311821e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 3979151dc58d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 3aad911515129, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: b2f5c1e5115b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 42a5231911221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 15b1163251511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: f3f1113321113, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: 191152cd5513d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 66f13d5811511, Class:  1, CF:0.965416, Len: 13, Fitness_tra: 0
Rule 71: 42b5563c12111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: a341561c2c591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 42bc353551163, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 117e18d551918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 24151d3868511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 244128981555d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 18311116511ce, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: b74e112113112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 2c23211131325, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 4728dc1591112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 177c1192215f3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: b8b159dd1d3e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 00000d00c0005, Class:  0, CF:0.690923, Len:  0, Fitness_tra: 0
Rule 84: bc2cd59811165, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 00000d00c0005, Class:  0, CF:0.690923, Len:  0, Fitness_tra: 0
Rule 86: 0000050de0000, Class:  0, CF:0.963431, Len:  3, Fitness_tra: 0
Rule 87: 1b7522e518111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 060c00606000d, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 89: 7141589315551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 3e6113558de58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0007001101201, Class:  0, CF:0.800188, Len:  6, Fitness_tra: 13
Rule 92: 44b11ced31118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: d30891d5d5815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 00070d0030001, Class:  0, CF:0.747123, Len:  4, Fitness_tra: 0
Rule 95: 00000d00c000a, Class:  1, CF:0.74984, Len:  3, Fitness_tra: 2
Rule 96: 3aa3515515d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 04000000a0591, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 98: 0007098d30005, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 99: 2001d80261210, Class:  0, CF:0.473734, Len:  9, Fitness_tra: 0
Rule100: 0007200360b20, Class:  0, CF:0.904708, Len:  6, Fitness_tra: 0
------Current------
Miss_rate(tra)	:3.47924
------Result------
Miss_rate(tra)	:3.47924
Miss_rate(tst)	:4.0404
ARL				:5.44828

------Generation 2000------
Rule  1: 0007000030000, Class:  0, CF:0.835716, Len:  2, Fitness_tra: 172
Rule  2: 000404300000c, Class:  0, CF:0.993134, Len:  4, Fitness_tra: 139
Rule  3: 000c054000000, Class:  0, CF:0.987531, Len:  3, Fitness_tra: 84
Rule  4: 0004000d00c20, Class:  0, CF:0.842911, Len:  4, Fitness_tra: 47
Rule  5: 0007000090000, Class:  0, CF:0.607276, Len:  2, Fitness_tra: 34
Rule  6: 000e000040022, Class:  0, CF:  1, Len:  4, Fitness_tra: 36
Rule  7: 000a004000000, Class:  1, CF:0.550576, Len:  2, Fitness_tra: 35
Rule  8: 00000d00c000d, Class:  0, CF:0.806905, Len:  3, Fitness_tra: 33
Rule  9: 000400300000d, Class:  0, CF:0.961272, Len:  3, Fitness_tra: 32
Rule 10: 63080101d0821, Class:  0, CF:0.962912, Len:  9, Fitness_tra: 25
Rule 11: 00000000a0c02, Class:  0, CF:0.872836, Len:  3, Fitness_tra: 15
Rule 12: 00000000c0a08, Class:  0, CF:0.991478, Len:  3, Fitness_tra: 14
Rule 13: 000700300000d, Class:  0, CF:0.928063, Len:  3, Fitness_tra: 14
Rule 14: 00040b0d00b00, Class:  0, CF:0.927779, Len:  4, Fitness_tra: 15
Rule 15: 0007001101201, Class:  0, CF:0.800188, Len:  6, Fitness_tra: 11
Rule 16: 00a7001101002, Class:  0, CF:0.82123, Len:  6, Fitness_tra: 8
Rule 17: 6000013102001, Class:  0, CF:0.927147, Len:  6, Fitness_tra: 9
Rule 18: 20a201111c241, Class:  0, CF:0.988467, Len: 11, Fitness_tra: 8
Rule 19: 000401511c010, Class:  0, CF:0.922674, Len:  7, Fitness_tra: 8
Rule 20: 0004011810201, Class:  0, CF:0.900057, Len:  7, Fitness_tra: 6
Rule 21: 050100108d0c2, Class:  0, CF:0.996827, Len:  7, Fitness_tra: 0
Rule 22: 000004000a00c, Class:  1, CF:0.737506, Len:  3, Fitness_tra: 5
Rule 23: 00000d00c0005, Class:  0, CF:0.690923, Len:  3, Fitness_tra: 5
Rule 24: 020411115c210, Class:  0, CF:0.908582, Len: 10, Fitness_tra: 3
Rule 25: 0007000d00c20, Class:  0, CF:0.653273, Len:  4, Fitness_tra: 3
Rule 26: 003a054d00000, Class:  0, CF:0.997634, Len:  5, Fitness_tra: 3
Rule 27: 00e00d000000a, Class:  1, CF:0.917566, Len:  3, Fitness_tra: 3
Rule 28: 0008011100521, Class:  0, CF:0.996986, Len:  7, Fitness_tra: 2
Rule 29: 000b00900000d, Class:  0, CF:0.615687, Len:  3, Fitness_tra: 1
Rule 30: 00070000a0000, Class:  0, CF:0.898057, Len:  2, Fitness_tra: 2
Rule 31: 000a00101d002, Class:  1, CF:0.607483, Len:  5, Fitness_tra: 2
Rule 32: 000a044000007, Class:  1, CF:0.746027, Len:  4, Fitness_tra: 2
Rule 33: 05070081800c2, Class:  0, CF:0.895733, Len:  7, Fitness_tra: 0
Rule 34: 0000100050a10, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 35: 000100000d08f, Class:  1, CF:0.854596, Len:  4, Fitness_tra: 1
Rule 36: 011100808500d, Class:  1, CF:0.57315, Len:  7, Fitness_tra: 0
Rule 37: 0007d0000a000, Class:  1, CF:0.887737, Len:  3, Fitness_tra: 1
Rule 38: 000700008e020, Class:  0, CF:0.962278, Len:  4, Fitness_tra: 0
Rule 39: 00070d0030005, Class:  0, CF:0.963487, Len:  4, Fitness_tra: 1
Rule 40: 66000131cc001, Class:  0, CF:0.987153, Len:  8, Fitness_tra: 1
Rule 41: 003a074000c00, Class:  1, CF:0.958512, Len:  5, Fitness_tra: 1
Rule 42: 0007018110009, Class:  0, CF:0.964348, Len:  6, Fitness_tra: 1
Rule 43: 0010098105001, Class:  0, CF:  1, Len:  6, Fitness_tra: 1
Rule 44: 00000d00c000a, Class:  1, CF:0.74984, Len:  3, Fitness_tra: 0
Rule 45: 000c011311200, Class:  0, CF:0.995166, Len:  7, Fitness_tra: 0
Rule 46: 20a7010115210, Class:  0, CF:0.974016, Len:  9, Fitness_tra: 0
Rule 47: 0004200760b20, Class:  0, CF:0.961201, Len:  6, Fitness_tra: 0
Rule 48: 317d951d25211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 7133515511d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1d7351d115192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: b161314151125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 4cb1d53215353, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 63b8151151138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 030bf000ce0ce, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 61411211615c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 723111225e1dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 7275516138511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: f3b512dc3d15d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: f91291d555115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 63a55223d1c59, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 11b1885959911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: f1351d311821e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 3979151dc58d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 3aad911515129, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: b2f5c1e5115b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 42a5231911221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 15b1163251511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: f3f1113321113, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: 191152cd5513d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 66f13d5811511, Class:  1, CF:0.965416, Len: 13, Fitness_tra: 0
Rule 71: 42b5563c12111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: a341561c2c591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 42bc353551163, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 117e18d551918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 24151d3868511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 244128981555d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 18311116511ce, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: b74e112113112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 2c23211131325, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 4728dc1591112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 2bbc211d31311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 060050e00ddc5, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 83: 0007000d00c8f, Class:  1, CF:0.809298, Len:  5, Fitness_tra: 0
Rule 84: 1b72523d91151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 060c5d000805d, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 86: 712185d1e1913, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0000050de0000, Class:  0, CF:0.963431, Len:  3, Fitness_tra: 0
Rule 88: 0007000d00c2f, Class:  1, CF:0.60181, Len:  5, Fitness_tra: 0
Rule 89: 060c00606000d, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 90: 44b2126311312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 000400005ab00, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 92: 00000000c00e8, Class:  1, CF:0.495555, Len:  3, Fitness_tra: 3
Rule 93: 000a000010022, Class:  0, CF:0.0602227, Len:  4, Fitness_tra: 0
Rule 94: 1501130750b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 000700908d0c2, Class:  0, CF:0.999245, Len:  6, Fitness_tra: 0
Rule 96: 000a001050000, Class:  1, CF:0.501285, Len:  3, Fitness_tra: 0
Rule 97: 00070d00300e5, Class:  0, CF:0.798288, Len:  5, Fitness_tra: 0
Rule 98: 010e00d05194f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0031021060c00, Class:  0, CF:0.992835, Len:  6, Fitness_tra: 0
Rule100: e0010000800c2, Class:  0, CF:0.8171, Len:  5, Fitness_tra: 49
------Current------
Miss_rate(tra)	:3.14254
------Result------
Miss_rate(tra)	:3.14254
Miss_rate(tst)	:4.0404
ARL				:5.15873

------Generation 3000------
Rule  1: 0007000030000, Class:  0, CF:0.835716, Len:  2, Fitness_tra: 125
