------Generation 0------
Rule  1: 13f11c11312c5, Class:  0, CF:  1, Len: 13, Fitness_tra: 3
Rule 11: 2231131115281, Class:  0, CF:0.868858, Len: 13, Fitness_tra: 0
Rule 12: 0004000000de0, Class:  0, CF:0.992135, Len:  3, Fitness_tra: 0
Rule 13: 2561c82163151, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 14: 281213115152c, Class:  0, CF:0.99812, Len: 13, Fitness_tra: 0
Rule 15: 0007920550008, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 16: faa119251812c, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 17: 03f18012c2205, Class:  0, CF:0.36862, Len: 10, Fitness_tra: 0
Rule 18: 3001888305903, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 19: 30018883000e0, Class:  1, CF:0.0914166, Len:  7, Fitness_tra: 0
Rule 20: 2c6c192113d81, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 21: 2561152113e11, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 22: 28f38d51c1d11, Class:  1, CF:0.488293, Len: 13, Fitness_tra: 0
Rule 23: 33f11521311c5, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 24: f1f11511111cc, Class:  0, CF:0.852215, Len: 13, Fitness_tra: 0
Rule 25: 36f1e82111185, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 26: 28a131d14d351, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 27: 6131111151951, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 28: 1d15231c51131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: f94555288535d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 72b5211155515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 71611d1219512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 75a1112181358, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 22b1211591521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 253c5d1e11119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 6fa398183188e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: a11c151538185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 7dfd853151821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: b13819c815351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1111d13112813, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 40: bb78591721132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: a5b15d31ddd18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: afadd5591d153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 617583181cde3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 7249d892158d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: b8111551495c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: ae21d111155dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 772218121851c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 3af5111e8cccd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 3573158d11351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 21ac5d1918153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: b81123e321811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 7569dd818e515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 2215d1e11265e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: b4281e2c8915e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 72151335728d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 362295185e51d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1c15835118131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: b1b2112c83119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 7448c81865158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 4113c1283139d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: a3481551d1915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: a622213518d55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1145211c55313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: a3311d5d55511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 31431282111d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: a6f9121233213, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 67: b11612313511d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: b2b13532195e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 697ce81d19555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: a1fd883219c1e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: aeb55d3311d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1aa11139515c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 3335951d51151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 3162119155211, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 75: 3a1515dd8d821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 4475151123513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: b23c912119311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: b415518181111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 113811e11512e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 2846182d15155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0007000000000, Class:  0, CF:0.799243, Len:  0, Fitness_tra: 0
Rule 82: 00002ce90009c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 0007000530000, Class:  0, CF:0.559847, Len:  3, Fitness_tra: 0
Rule 84: 1631159184c11, Class:  0, CF:0.993106, Len: 13, Fitness_tra: 0
Rule 85: 0004060e0d000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 21723191198a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: f335393182c13, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 88: 0007000000000, Class:  0, CF:0.799243, Len:  0, Fitness_tra: 0
Rule 89: 030bf00dc0080, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 90: a17c15153dd82, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 00aa000040000, Class:  1, CF:0.775846, Len:  3, Fitness_tra: 3
Rule 92: d004001410000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: b81122e33181d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: ae0180ea155dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 41a3113851595, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 6fa3980841883, Class:  0, CF:  1, Len: 12, Fitness_tra: 0
Rule 97: 3af1156d81181, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 98: f00b051011200, Class:  0, CF:0.607539, Len:  7, Fitness_tra: 0
Rule 99: 017792085ed08, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 25a1d52913113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:7.29517
------Result------
Miss_rate(tra)	:7.29517
Miss_rate(tst)	:5.05051
ARL				:8.60526

------Generation 900------
Rule  1: 0004000000000, Class:  0, CF:0.904725, Len:  1, Fitness_tra: 530
Rule  2: 0007000000000, Class:  0, CF:0.799243, Len:  1, Fitness_tra: 158
Rule  3: 0008000c80000, Class:  0, CF:0.989846, Len:  3, Fitness_tra: 19
Rule  4: 0000000030000, Class:  0, CF:0.825094, Len:  1, Fitness_tra: 18
Rule  5: 000700000000d, Class:  0, CF:0.869644, Len:  2, Fitness_tra: 11
Rule  6: 20aa000040000, Class:  1, CF:0.969928, Len:  4, Fitness_tra: 11
Rule  7: 0005608400000, Class:  0, CF:  1, Len:  4, Fitness_tra: 10
Rule  8: 00aa000040000, Class:  1, CF:0.775846, Len:  3, Fitness_tra: 3
Rule  9: 200a000000000, Class:  1, CF:0.579106, Len:  2, Fitness_tra: 2
Rule 10: 000b000000200, Class:  0, CF:0.64732, Len:  2, Fitness_tra: 1
Rule 11: 60030e1412000, Class:  1, CF:0.270455, Len:  7, Fitness_tra: 0
Rule 12: 0004000000de0, Class:  0, CF:0.992135, Len:  3, Fitness_tra: 0
Rule 13: 2561c82163151, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 14: 281213115152c, Class:  0, CF:0.99812, Len: 13, Fitness_tra: 0
Rule 15: 0007920550008, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 16: faa119251812c, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 17: 03f18012c2205, Class:  0, CF:0.36862, Len: 10, Fitness_tra: 0
Rule 18: 3001888305903, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 19: 30018883000e0, Class:  1, CF:0.0914166, Len:  7, Fitness_tra: 0
Rule 20: 2c6c192113d81, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 21: 2561152113e11, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 22: 28f38d51c1d11, Class:  1, CF:0.488293, Len: 13, Fitness_tra: 0
Rule 23: 33f11521311c5, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 24: f1f11511111cc, Class:  0, CF:0.852215, Len: 13, Fitness_tra: 0
Rule 25: 36f1e82111185, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 26: 28a131d14d351, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 27: 6131111151951, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 28: 1d15231c51131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: f94555288535d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 72b5211155515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 71611d1219512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 75a1112181358, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 22b1211591521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 253c5d1e11119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 6fa398183188e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: a11c151538185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 7dfd853151821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: b13819c815351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1111d13112813, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 40: bb78591721132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: a5b15d31ddd18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: afadd5591d153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 617583181cde3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 7249d892158d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: b8111551495c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: ae21d111155dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 772218121851c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 3af5111e8cccd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 3573158d11351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 21ac5d1918153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: b81123e321811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 7569dd818e515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 2215d1e11265e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: b4281e2c8915e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 72151335728d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 362295185e51d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1c15835118131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: b1b2112c83119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 7448c81865158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 4113c1283139d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: a3481551d1915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: a622213518d55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1145211c55313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: a3311d5d55511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 31431282111d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: a6f9121233213, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 67: b11612313511d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: b2b13532195e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 697ce81d19555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: a1fd883219c1e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: aeb55d3311d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1aa11139515c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 3335951d51151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 3162119155211, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 75: 3a1515dd8d821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 4475151123513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: b23c912119311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: b415518181111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 113811e11512e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 2846182d15155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 27b1159511111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 00008ced0003c, Class:  1, CF:0.935656, Len:  6, Fitness_tra: 0
Rule 83: 11425531115f1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00000005e0000, Class:  0, CF:0.724156, Len:  2, Fitness_tra: 0
Rule 85: 11ac953e1821d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 020bf000c0080, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 87: b5f11123193b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: b167f12121881, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 030bf000c0080, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 90: 6e7121393152d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 256c151133d81, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 92: 2bf6d011c2585, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 13a11231551cd, Class:  0, CF:0.396243, Len: 13, Fitness_tra: 0
Rule 94: afa3d8141115e, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 95: b11122313581d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 03111012c5b1d, Class:  0, CF:0.0979124, Len: 11, Fitness_tra: 0
Rule 97: 000a500000000, Class:  1, CF:0.427874, Len:  2, Fitness_tra: 2
Rule 98: 2272419119e5e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0007600400000, Class:  0, CF:0.993142, Len:  3, Fitness_tra: 0
Rule100: 611c111131951, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
------Current------
Miss_rate(tra)	:7.07071
------Result------
Miss_rate(tra)	:7.07071
Miss_rate(tst)	:5.05051
ARL				:8.12195

------Generation 1000------
Rule  1: 0004000000000, Class:  0, CF:0.904725, Len:  1, Fitness_tra: 530
Rule  2: 0007000000000, Class:  0, CF:0.799243, Len:  1, Fitness_tra: 159
Rule  3: 0008000c80000, Class:  0, CF:0.989846, Len:  3, Fitness_tra: 19
Rule  4: 0000000030000, Class:  0, CF:0.825094, Len:  1, Fitness_tra: 18
Rule  5: 000700000000d, Class:  0, CF:0.869644, Len:  2, Fitness_tra: 11
Rule  6: 20aa000040000, Class:  1, CF:0.969928, Len:  4, Fitness_tra: 0
Rule  7: 0005608400000, Class:  0, CF:  1, Len:  4, Fitness_tra: 10
Rule  8: 00aa000040000, Class:  1, CF:0.775846, Len:  3, Fitness_tra: 3
Rule  9: 200a000000000, Class:  1, CF:0.579106, Len:  2, Fitness_tra: 0
Rule 10: 000a500000000, Class:  1, CF:0.427874, Len:  2, Fitness_tra: 2
Rule 11: 000b000000200, Class:  0, CF:0.64732, Len:  2, Fitness_tra: 1
Rule 12: 0004000000de0, Class:  0, CF:0.992135, Len:  3, Fitness_tra: 0
Rule 13: 2561c82163151, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 14: 281213115152c, Class:  0, CF:0.99812, Len: 13, Fitness_tra: 0
Rule 15: 0007920550008, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 16: faa119251812c, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 17: 03f18012c2205, Class:  0, CF:0.36862, Len: 10, Fitness_tra: 0
Rule 18: 3001888305903, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 19: 30018883000e0, Class:  1, CF:0.0914166, Len:  7, Fitness_tra: 0
Rule 20: 2c6c192113d81, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 21: 2561152113e11, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 22: 28f38d51c1d11, Class:  1, CF:0.488293, Len: 13, Fitness_tra: 0
Rule 23: 33f11521311c5, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 24: f1f11511111cc, Class:  0, CF:0.852215, Len: 13, Fitness_tra: 0
Rule 25: 36f1e82111185, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 26: 28a131d14d351, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 27: 6131111151951, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 28: 1d15231c51131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: f94555288535d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 72b5211155515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 71611d1219512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 75a1112181358, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 22b1211591521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 253c5d1e11119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 6fa398183188e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: a11c151538185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 7dfd853151821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: b13819c815351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1111d13112813, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 40: bb78591721132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: a5b15d31ddd18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: afadd5591d153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 617583181cde3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 7249d892158d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: b8111551495c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: ae21d111155dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 772218121851c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 3af5111e8cccd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 3573158d11351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 21ac5d1918153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: b81123e321811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 7569dd818e515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 2215d1e11265e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: b4281e2c8915e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 72151335728d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 362295185e51d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1c15835118131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: b1b2112c83119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 7448c81865158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 4113c1283139d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: a3481551d1915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: a622213518d55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1145211c55313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: a3311d5d55511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 31431282111d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: a6f9121233213, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 67: b11612313511d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: b2b13532195e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 697ce81d19555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: a1fd883219c1e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: aeb55d3311d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1aa11139515c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 3335951d51151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 3162119155211, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 75: 3a1515dd8d821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 4475151123513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: b23c912119311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: b415518181111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 113811e11512e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 2846182d15155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0007000000de0, Class:  0, CF:0.986009, Len:  3, Fitness_tra: 0
Rule 82: ae3c191121112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: b1711115e5119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 61f1195514525, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 66189113128c1, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 86: 030bf00dc0080, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 87: 0000000de0000, Class:  0, CF:0.724156, Len:  2, Fitness_tra: 0
Rule 88: 41b895311e2a9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: bc311351d5118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0004060e0d000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0fa4980031880, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 92: 28035b5001010, Class:  0, CF:0.603624, Len:  8, Fitness_tra: 0
Rule 93: 6975e81c1e513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 36f1e5211118d, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 95: 2c15d1d113651, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 317183830c9e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 2561080160001, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 98: 9138f90010350, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 90aa000000000, Class:  1, CF:0.974409, Len:  3, Fitness_tra: 14
Rule100: b861f1d12d881, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:6.95847
------Result------
Miss_rate(tra)	:6.95847
Miss_rate(tst)	:5.05051
ARL				:7.87179

------Generation 2000------
Rule  1: 0004000000000, Class:  0, CF:0.904725, Len:  1, Fitness_tra: 530
Rule  2: 0007000000000, Class:  0, CF:0.799243, Len:  1, Fitness_tra: 134
Rule  3: 000b000000000, Class:  0, CF:0.633409, Len:  1, Fitness_tra: 28
Rule  4: 0000000030000, Class:  0, CF:0.825094, Len:  1, Fitness_tra: 23
Rule  5: 0008000c80000, Class:  0, CF:0.989846, Len:  3, Fitness_tra: 19
Rule  6: 90aa000000000, Class:  1, CF:0.974409, Len:  3, Fitness_tra: 14
Rule  7: 000700000000d, Class:  0, CF:0.869644, Len:  2, Fitness_tra: 10
Rule  8: 0005608400000, Class:  0, CF:  1, Len:  4, Fitness_tra: 10
Rule  9: 00aa000000000, Class:  1, CF:0.786047, Len:  2, Fitness_tra: 5
Rule 10: 000a400000d30, Class:  1, CF:0.93177, Len:  4, Fitness_tra: 4
Rule 11: 000a500000000, Class:  1, CF:0.427874, Len:  2, Fitness_tra: 0
Rule 12: 000b000000200, Class:  0, CF:0.64732, Len:  2, Fitness_tra: 1
Rule 13: 2561c82163151, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 14: 281213115152c, Class:  0, CF:0.99812, Len: 13, Fitness_tra: 0
Rule 15: 0007920550008, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 16: faa119251812c, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 17: 03f18012c2205, Class:  0, CF:0.36862, Len: 10, Fitness_tra: 0
Rule 18: 3001888305903, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 19: 30018883000e0, Class:  1, CF:0.0914166, Len:  7, Fitness_tra: 0
Rule 20: 2c6c192113d81, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 21: 2561152113e11, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 22: 28f38d51c1d11, Class:  1, CF:0.488293, Len: 13, Fitness_tra: 0
Rule 23: 33f11521311c5, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
