------Generation 0------
Rule  1: e00000000020e00000, Class:  2, CF:0.918184, Len:  3, Fitness_tra: -3
Rule  5: 12d010080010000001, Class:  0, CF:0.600786, Len:  7, Fitness_tra: 22
Rule  6: e00004000000000000, Class:  1, CF:0.723653, Len:  2, Fitness_tra: 15
Rule  7: 0000000e0000000000, Class:  0, CF:0.298091, Len:  1, Fitness_tra: 12
Rule  8: 00000000e00e000000, Class:  2, CF:  1, Len:  2, Fitness_tra: 12
Rule  9: 001410000d03100100, Class:  0, CF:0.649458, Len:  7, Fitness_tra: 11
Rule 10: 00000000c0040c0000, Class:  2, CF:  1, Len:  3, Fitness_tra: 6
Rule 11: 0040000e0000000000, Class:  0, CF:0.45657, Len:  2, Fitness_tra: 0
Rule 12: 0600000040440000c0, Class:  1, CF:0.0565205, Len:  5, Fitness_tra: 3
Rule 13: 0d9030000000060000, Class:  1, CF:0.0945545, Len:  4, Fitness_tra: 0
Rule 14: 00000c000040000000, Class:  2, CF:0.465639, Len:  2, Fitness_tra: 2
Rule 15: 000980000000000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule 16: 000000000000000e00, Class:  1, CF:0.0353982, Len:  1, Fitness_tra: 2
Rule 17: 500800000000004d00, Class:  1, CF:0.433127, Len:  4, Fitness_tra: 3
Rule 18: 0700000004b040e000, Class:  3, CF:0.0282226, Len:  5, Fitness_tra: 1
Rule 19: 00d0000009000c0000, Class:  2, CF:  1, Len:  3, Fitness_tra: 1
Rule 20: 002080000000000000, Class:  0, CF:0.518755, Len:  2, Fitness_tra: 1
Rule 21: 112127111824142191, Class:  2, CF:0.0616944, Len: 18, Fitness_tra: 1
Rule 22: 00e000004040000000, Class:  1, CF:0.0338629, Len:  3, Fitness_tra: 1
Rule 23: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 000000004000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 5a15221731d1925151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 85117c112124521112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 2512b28581c4181217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 009000000d00000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 008000000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 009000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 00000000000000c0d2, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 2cdc2bc141c2c11593, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 51112111221b222c12, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 21dc4149481724c233, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000000000000003000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: d00070000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 133214cdc941141212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 000000000d00007000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1117272545c2121221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1d88c18521c8d21111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 0000b0400000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000000000600000002, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 151287c112c2511136, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 002000000000000008, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000c70000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000000004044000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 851c11114224842b11, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000000500000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: c55211c58581151811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: ee1512519353141153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: c21447891114112211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 000000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 59e241913111311112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 3105bb3b33da022010, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 151cc421252c111511, Class:  1, CF:0.724857, Len: 18, Fitness_tra: 0
Rule 68: 51d811188182114491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 000000000000000d00, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 181147cd2124181114, Class:  2, CF:  1, Len: 18, Fitness_tra: 0
Rule 71: 000000000030000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 31357b3b33ea122112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 030050005000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000000000000080000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0000007eb07b000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 12d811881c18241211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 00e00c500000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000000000080000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 7000000000000000b0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 00d0000000000c00e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 003000000400000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 12d222282c881241e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0000000000000080d2, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000000050000000000, Class:  0, CF:0.0911475, Len:  1, Fitness_tra: 0
Rule 86: 11122725828c22219e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: e1a1213459551251d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0000b0400000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000000008000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 00000000000000d000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: d00000000000080000, Class:  2, CF:  1, Len:  2, Fitness_tra: 0
Rule 92: 000000000000080000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0d0000102000000005, Class:  1, CF:0.254059, Len:  4, Fitness_tra: 1
Rule 94: 000000000004000d0c, Class:  3, CF:0.147395, Len:  3, Fitness_tra: -2
Rule 95: 000004060000000080, Class:  1, CF:0.0107989, Len:  3, Fitness_tra: -3
Rule 96: 000800000000000e00, Class:  3, CF:0.306151, Len:  2, Fitness_tra: 1
Rule 97: 001c111002248a2b01, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 002080000054000000, Class:  0, CF:0.365326, Len:  4, Fitness_tra: 0
Rule 99: 000000000660000d02, Class:  3, CF:0.192915, Len:  4, Fitness_tra: 1
Rule100: 000600010000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:36.6142
------Result------
Miss_rate(tra)	:36.6142
Miss_rate(tst)	:35.7143
ARL				:4.375

------Generation 800------
Rule  1: 0000c0000000000050, Class:  2, CF:  1, Len:  2, Fitness_tra: 31
Rule  2: 0c00000000a00c0000, Class:  2, CF:0.846468, Len:  3, Fitness_tra: 31
Rule  3: 000000000000000003, Class:  2, CF:0.0208078, Len:  1, Fitness_tra: 31
Rule  4: 12d010080010000001, Class:  0, CF:0.600786, Len:  7, Fitness_tra: 22
Rule  5: 00000000090000000c, Class:  3, CF:0.452082, Len:  2, Fitness_tra: 15
Rule  6: e00004000000000000, Class:  1, CF:0.723653, Len:  2, Fitness_tra: 16
Rule  7: 00000000d0000c0000, Class:  2, CF:  1, Len:  2, Fitness_tra: 13
Rule  8: 0000000e0000000000, Class:  0, CF:0.298091, Len:  1, Fitness_tra: 12
Rule  9: 001410000d03100100, Class:  0, CF:0.649458, Len:  7, Fitness_tra: 11
Rule 10: 20000000e000000000, Class:  2, CF:  1, Len:  2, Fitness_tra: 8
Rule 11: 0000000d0000000000, Class:  0, CF:0.0316589, Len:  1, Fitness_tra: 7
Rule 12: 000000000660000d02, Class:  3, CF:0.192915, Len:  4, Fitness_tra: 6
Rule 13: 000000000000000e00, Class:  1, CF:0.0353982, Len:  1, Fitness_tra: 4
Rule 14: 0600000040440000c0, Class:  1, CF:0.0565205, Len:  5, Fitness_tra: 0
Rule 15: d00070000600000002, Class:  2, CF:0.678686, Len:  4, Fitness_tra: 4
Rule 16: 00000000e00e000000, Class:  2, CF:  1, Len:  2, Fitness_tra: 3
Rule 17: 0d0000102000000005, Class:  1, CF:0.254059, Len:  4, Fitness_tra: 4
Rule 18: 00000000c0040c0000, Class:  2, CF:  1, Len:  3, Fitness_tra: 3
Rule 19: 0040000e0000000000, Class:  0, CF:0.45657, Len:  2, Fitness_tra: 3
Rule 20: 00e000004040000000, Class:  1, CF:0.0338629, Len:  3, Fitness_tra: 6
Rule 21: 000980000000000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 22: 400000000600000d01, Class:  1, CF:0.0882379, Len:  4, Fitness_tra: 2
Rule 23: 000800000000000e00, Class:  3, CF:0.306151, Len:  2, Fitness_tra: 2
Rule 24: 00000c000040000000, Class:  2, CF:0.465639, Len:  2, Fitness_tra: 2
Rule 25: 002080000000000000, Class:  0, CF:0.518755, Len:  2, Fitness_tra: 0
Rule 26: 00000000d00000005c, Class:  2, CF:0.538462, Len:  3, Fitness_tra: 1
Rule 27: 8040000e0000000000, Class:  0, CF:0.875451, Len:  3, Fitness_tra: 1
Rule 28: 0700000004b040e000, Class:  3, CF:0.0282226, Len:  5, Fitness_tra: 1
Rule 29: 049000000d0000e000, Class:  1, CF:0.904976, Len:  4, Fitness_tra: 1
Rule 30: 00d0000009000c0000, Class:  2, CF:  1, Len:  3, Fitness_tra: 0
Rule 31: 008000000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 009000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 00000000000000c0d2, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 2cdc2bc141c2c11593, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 51112111221b222c12, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 21dc4149481724c233, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000000000000003000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: d00070000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 133214cdc941141212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 000000000d00007000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1117272545c2121221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1d88c18521c8d21111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 0000b0400000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000000000600000002, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 151287c112c2511136, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 002000000000000008, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000c70000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000000004044000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 851c11114224842b11, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000000500000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: c55211c58581151811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: ee1512519353141153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: c21447891114112211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 000000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 59e241913111311112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 3105bb3b33da022010, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 151cc421252c111511, Class:  1, CF:0.724857, Len: 18, Fitness_tra: 0
Rule 68: 51d811188182114491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 000000000000000d00, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 181147cd2124181114, Class:  2, CF:  1, Len: 18, Fitness_tra: 0
Rule 71: 000000000030000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 31357b3b33ea122112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 030050005000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000000000000080000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0000007eb07b000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 12d811881c18241211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 00e00c500000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000000000080000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 7000000000000000b0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 00d0000000000c00e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 003000000400000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0000000000000008d0, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 009000500000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 044000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 12d010080010000001, Class:  0, CF:0.600786, Len:  0, Fitness_tra: 0
Rule 92: 00d01000004e000006, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 93: 000000000644000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 00d0000009000c0000, Class:  2, CF:  1, Len:  0, Fitness_tra: 0
Rule 95: 00000d000000000000, Class:  0, CF:0.73913, Len:  1, Fitness_tra: 4
Rule 96: 70000000c0000000b0, Class:  3, CF:0.462931, Len:  3, Fitness_tra: 6
Rule 97: 00007000000000010c, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 000000000000000300, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 00000000066000ed02, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 31000000000aa020d2, Class:  0, CF:0.429882, Len:  7, Fitness_tra: -3
------Current------
Miss_rate(tra)	:34.6457
------Result------
Miss_rate(tra)	:34.6457
Miss_rate(tst)	:34.5238
ARL				:3.88889

------Generation 900------
Rule  1: 0000c0000000000050, Class:  2, CF:  1, Len:  2, Fitness_tra: 30
Rule  2: 0c00000000a00c0000, Class:  2, CF:0.846468, Len:  3, Fitness_tra: 31
Rule  3: 000000000000000003, Class:  2, CF:0.0208078, Len:  1, Fitness_tra: 31
Rule  4: 12d010080010000001, Class:  0, CF:0.600786, Len:  7, Fitness_tra: 29
Rule  5: e00004000000000000, Class:  1, CF:0.723653, Len:  2, Fitness_tra: 17
Rule  6: 00000000090000000c, Class:  3, CF:0.452082, Len:  2, Fitness_tra: 15
Rule  7: 00000000d0000c0000, Class:  2, CF:  1, Len:  2, Fitness_tra: 13
Rule  8: 0000000e0000000000, Class:  0, CF:0.298091, Len:  1, Fitness_tra: 12
Rule  9: 001410000d03100100, Class:  0, CF:0.649458, Len:  7, Fitness_tra: 12
Rule 10: 20000000e000000000, Class:  2, CF:  1, Len:  2, Fitness_tra: 8
Rule 11: 0000000d0000000000, Class:  0, CF:0.0316589, Len:  1, Fitness_tra: 8
Rule 12: 000000000660000d02, Class:  3, CF:0.192915, Len:  4, Fitness_tra: 5
Rule 13: 70000000c0000000b0, Class:  3, CF:0.462931, Len:  3, Fitness_tra: 6
Rule 14: 00e000004040000000, Class:  1, CF:0.0338629, Len:  3, Fitness_tra: 6
Rule 15: 000000000000000e00, Class:  1, CF:0.0353982, Len:  1, Fitness_tra: 4
Rule 16: d00070000600000002, Class:  2, CF:0.678686, Len:  4, Fitness_tra: 6
Rule 17: 0d0000102000000005, Class:  1, CF:0.254059, Len:  4, Fitness_tra: 4
Rule 18: 00000d000000000000, Class:  0, CF:0.73913, Len:  1, Fitness_tra: 3
Rule 19: 00000000e00e000000, Class:  2, CF:  1, Len:  2, Fitness_tra: 3
Rule 20: 0040000e0000000000, Class:  0, CF:0.45657, Len:  2, Fitness_tra: 3
Rule 21: 00000000c0040c0000, Class:  2, CF:  1, Len:  3, Fitness_tra: 3
Rule 22: 400000000600000d01, Class:  1, CF:0.0882379, Len:  4, Fitness_tra: 3
Rule 23: 00000c000040000000, Class:  2, CF:0.465639, Len:  2, Fitness_tra: 2
Rule 24: 000800000000000e00, Class:  3, CF:0.306151, Len:  2, Fitness_tra: 2
Rule 25: 00000000d00000005c, Class:  2, CF:0.538462, Len:  3, Fitness_tra: 1
Rule 26: 0700000004b040e000, Class:  3, CF:0.0282226, Len:  5, Fitness_tra: 1
Rule 27: 049000000d0000e000, Class:  1, CF:0.904976, Len:  4, Fitness_tra: 1
Rule 28: 8040000e0000000000, Class:  0, CF:0.875451, Len:  3, Fitness_tra: 1
Rule 29: 0600000040440000c0, Class:  1, CF:0.0565205, Len:  5, Fitness_tra: 1
Rule 30: 00d0000009000c0000, Class:  2, CF:  1, Len:  3, Fitness_tra: 0
Rule 31: 008000000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 009000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 00000000000000c0d2, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 2cdc2bc141c2c11593, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 51112111221b222c12, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 21dc4149481724c233, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000000000000003000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: d00070000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 133214cdc941141212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 000000000d00007000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1117272545c2121221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1d88c18521c8d21111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 0000b0400000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000000000600000002, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 151287c112c2511136, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 002000000000000008, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000c70000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000000004044000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 851c11114224842b11, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000000500000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: c55211c58581151811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: ee1512519353141153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: c21447891114112211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 000000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 59e241913111311112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 3105bb3b33da022010, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 151cc421252c111511, Class:  1, CF:0.724857, Len: 18, Fitness_tra: 0
Rule 68: 51d811188182114491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 000000000000000d00, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 181147cd2124181114, Class:  2, CF:  1, Len: 18, Fitness_tra: 0
Rule 71: 000000000030000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 31357b3b33ea122112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 030050005000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000000000000080000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0000007eb07b000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 12d811881c18241211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 00e00c500000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000000000080000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 7000000000000000b0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 00d0000000000c00e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 030000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 030000000000004000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: c000000000000000c0, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 000000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000000b00000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 58dc211d28212c1139, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0c9010080d10000001, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 92: 101007cd2024081114, Class:  2, CF:0.977188, Len: 13, Fitness_tra: 0
Rule 93: 00000d00d0000c0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 70007b0b30ea020010, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 01d00140080000c203, Class:  2, CF:0.569043, Len:  8, Fitness_tra: 0
Rule 96: 0d0000002000000105, Class:  1, CF:0.257933, Len:  4, Fitness_tra: -3
Rule 97: 0c0004000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 00d000000040000005, Class:  1, CF:0.0194717, Len:  3, Fitness_tra: -1
Rule 99: 1510800e80c2001036, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 12080c080040200211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:33.5958
------Result------
Miss_rate(tra)	:33.5958
Miss_rate(tst)	:34.5238
ARL				:4.2973

------Generation 1000------
Rule  1: 000000000000000003, Class:  2, CF:0.0208078, Len:  1, Fitness_tra: 39
Rule  2: 0c00000000a00c0000, Class:  2, CF:0.846468, Len:  3, Fitness_tra: 31
Rule  3: 0000c0000000000050, Class:  2, CF:  1, Len:  2, Fitness_tra: 30
Rule  4: 12d010080010000001, Class:  0, CF:0.600786, Len:  7, Fitness_tra: -7
Rule  5: e00004000000000000, Class:  1, CF:0.723653, Len:  2, Fitness_tra: 0
Rule  6: 00000000090000000c, Class:  3, CF:0.452082, Len:  2, Fitness_tra: 22
Rule  7: 00000000d0000c0000, Class:  2, CF:  1, Len:  2, Fitness_tra: 13
Rule  8: 0000000e0000000000, Class:  0, CF:0.298091, Len:  1, Fitness_tra: 12
Rule  9: 001410000d03100100, Class:  0, CF:0.649458, Len:  7, Fitness_tra: 0
