------Generation 0------
Rule  1: c5ecd1222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 51e212142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: cce1d7c71, Class:  1, CF:0.539122, Len:  9, Fitness_tra: 0
Rule 36: 11989181c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 251c1bc78, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 2d3151514, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 39: 42e15b17b, Class:  0, CF:0.143913, Len:  9, Fitness_tra: 0
Rule 40: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 8ce8d111c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 251817c22, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 43: 181c14174, Class:  0, CF:0.814622, Len:  9, Fitness_tra: 0
Rule 44: c54311c4b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 181c1117b, Class:  0, CF:0.990453, Len:  9, Fitness_tra: 0
Rule 47: 1de2d41b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 55221b1b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: c1e251112, Class:  0, CF:0.341014, Len:  9, Fitness_tra: 0
Rule 50: 219852847, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: c2e111c42, Class:  1, CF:0.972432, Len:  9, Fitness_tra: 0
Rule 52: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 881881221, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 55: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 831d1755b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 58: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: c8ecd7542, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 111114111, Class:  1, CF:0.0373302, Len:  9, Fitness_tra: 0
Rule 61: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1815522b1, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 65: 116552814, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 66: 8111d417b, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 67: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 124114371, Class:  0, CF:0.951312, Len:  9, Fitness_tra: 0
Rule 69: 00f000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule 70: 12e117c41, Class:  1, CF:0.474714, Len:  9, Fitness_tra: 0
Rule 71: 000000400, Class:  1, CF:0.0173008, Len:  1, Fitness_tra: 0
Rule 72: 111514114, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 73: 289521cbb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000030000, Class:  1, CF:0.0508632, Len:  1, Fitness_tra: 0
Rule 76: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 117e1b11b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 154937212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 000000400, Class:  1, CF:0.0173008, Len:  1, Fitness_tra: 0
Rule 81: 156851842, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 82: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: c261d4c24, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 5112822b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 113197821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1d388b811, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 89: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 009d00000, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 92: 000080000, Class:  0, CF:0.159328, Len:  1, Fitness_tra: -25
Rule 93: 081801220, Class:  0, CF:0.999886, Len:  6, Fitness_tra: 0
Rule 94: 00e0110c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 840100600, Class:  0, CF:0.106988, Len:  4, Fitness_tra: 0
Rule 96: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: c0e077c00, Class:  1, CF:0.0976331, Len:  5, Fitness_tra: 0
Rule 98: 800000600, Class:  0, CF:0.283439, Len:  2, Fitness_tra: 0
Rule 99: 109000000, Class:  1, CF:0.193016, Len:  2, Fitness_tra: 0
Rule100: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:29.9435
------Result------
Miss_rate(tra)	:29.9435
Miss_rate(tst)	:28.5714
ARL				:3.73611

------Generation 800------
Rule  1: 00a000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 40
Rule  2: 000000600, Class:  0, CF:0.249965, Len:  1, Fitness_tra: 5
Rule  3: 009000000, Class:  1, CF:0.18794, Len:  1, Fitness_tra: 0
Rule  4: 0c0000008, Class:  1, CF:0.754246, Len:  2, Fitness_tra: 8
Rule  5: 0c0000000, Class:  1, CF:0.0997223, Len:  1, Fitness_tra: 16
Rule  6: 00000040c, Class:  1, CF:0.602161, Len:  2, Fitness_tra: 6
Rule  7: 830000000, Class:  0, CF:0.81541, Len:  2, Fitness_tra: 5
Rule  8: 000c0a000, Class:  0, CF:0.187545, Len:  2, Fitness_tra: -4
Rule  9: 500000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 3
Rule 10: 000090000, Class:  0, CF:  1, Len:  1, Fitness_tra: 2
Rule 11: 000000d00, Class:  0, CF:  1, Len:  1, Fitness_tra: 2
Rule 12: 800c00100, Class:  0, CF:0.754508, Len:  3, Fitness_tra: 1
Rule 13: 101000010, Class:  0, CF:0.242748, Len:  3, Fitness_tra: 1
Rule 14: 0d0080000, Class:  0, CF:0.987107, Len:  2, Fitness_tra: 0
Rule 15: 0c0090000, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 16: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 183211124, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 18: 513c57221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 211111111, Class:  0, CF:0.0851317, Len:  9, Fitness_tra: 0
Rule 20: 8d3212274, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 8d1112541, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: c5ec1751b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 00000e000, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule 27: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 8ce114441, Class:  1, CF:0.742645, Len:  9, Fitness_tra: 0
Rule 29: 821551272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 000000400, Class:  1, CF:0.0173008, Len:  1, Fitness_tra: 0
Rule 31: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 1814148b2, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 33: 1892d2cb1, Class:  1, CF:0.545285, Len:  9, Fitness_tra: 0
Rule 34: 51e212142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: cce1d7c71, Class:  1, CF:0.539122, Len:  9, Fitness_tra: 0
Rule 36: 11989181c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 251c1bc78, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 2d3151514, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 39: 42e15b17b, Class:  0, CF:0.143913, Len:  9, Fitness_tra: 0
Rule 40: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 8ce8d111c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 251817c22, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 43: 181c14174, Class:  0, CF:0.814622, Len:  9, Fitness_tra: 0
Rule 44: c54311c4b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 181c1117b, Class:  0, CF:0.990453, Len:  9, Fitness_tra: 0
Rule 47: 1de2d41b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 55221b1b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: c1e251112, Class:  0, CF:0.341014, Len:  9, Fitness_tra: 0
Rule 50: 219852847, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: c2e111c42, Class:  1, CF:0.972432, Len:  9, Fitness_tra: 0
Rule 52: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 881881221, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 55: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 831d1755b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 58: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: c8ecd7542, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 111114111, Class:  1, CF:0.0373302, Len:  9, Fitness_tra: 0
Rule 61: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1815522b1, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 65: 116552814, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 66: 8111d417b, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 67: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 124114371, Class:  0, CF:0.951312, Len:  9, Fitness_tra: 0
Rule 69: 00f000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule 70: 12e117c41, Class:  1, CF:0.474714, Len:  9, Fitness_tra: 0
Rule 71: 000000400, Class:  1, CF:0.0173008, Len:  1, Fitness_tra: 0
Rule 72: 111514114, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 73: 289521cbb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000030000, Class:  1, CF:0.0508632, Len:  1, Fitness_tra: 0
Rule 76: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 117e1b11b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 154937212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 000000400, Class:  1, CF:0.0173008, Len:  1, Fitness_tra: 0
Rule 81: 156851842, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 82: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: c261d4c24, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 5112822b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 113197821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1d388b811, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 89: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 009d00000, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 92: 000080000, Class:  0, CF:0.159328, Len:  1, Fitness_tra: -25
Rule 93: 081801220, Class:  0, CF:0.999886, Len:  6, Fitness_tra: 0
Rule 94: 00e0110c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 840100600, Class:  0, CF:0.106988, Len:  4, Fitness_tra: 0
Rule 96: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: c0e077c00, Class:  1, CF:0.0976331, Len:  5, Fitness_tra: 0
Rule 98: 800000600, Class:  0, CF:0.283439, Len:  2, Fitness_tra: 0
Rule 99: 109000000, Class:  1, CF:0.193016, Len:  2, Fitness_tra: 0
Rule100: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:29.9435
------Result------
Miss_rate(tra)	:29.9435
Miss_rate(tst)	:28.5714
ARL				:3.73611

------Generation 900------
Rule  1: 00a000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 40
Rule  2: 000000600, Class:  0, CF:0.249965, Len:  1, Fitness_tra: 5
Rule  3: 009000000, Class:  1, CF:0.18794, Len:  1, Fitness_tra: 0
Rule  4: 0c0000008, Class:  1, CF:0.754246, Len:  2, Fitness_tra: 8
Rule  5: 0c0000000, Class:  1, CF:0.0997223, Len:  1, Fitness_tra: 16
Rule  6: 00000040c, Class:  1, CF:0.602161, Len:  2, Fitness_tra: 6
Rule  7: 830000000, Class:  0, CF:0.81541, Len:  2, Fitness_tra: 5
Rule  8: 000c0a000, Class:  0, CF:0.187545, Len:  2, Fitness_tra: -4
Rule  9: 500000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 3
Rule 10: 000090000, Class:  0, CF:  1, Len:  1, Fitness_tra: 2
Rule 11: 000000d00, Class:  0, CF:  1, Len:  1, Fitness_tra: 2
Rule 12: 800c00100, Class:  0, CF:0.754508, Len:  3, Fitness_tra: 1
Rule 13: 101000010, Class:  0, CF:0.242748, Len:  3, Fitness_tra: 1
Rule 14: 0d0080000, Class:  0, CF:0.987107, Len:  2, Fitness_tra: 0
Rule 15: 0c0090000, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 16: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 183211124, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 18: 513c57221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 211111111, Class:  0, CF:0.0851317, Len:  9, Fitness_tra: 0
Rule 20: 8d3212274, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 8d1112541, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: c5ec1751b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 00000e000, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule 27: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 8ce114441, Class:  1, CF:0.742645, Len:  9, Fitness_tra: 0
Rule 29: 821551272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 000000400, Class:  1, CF:0.0173008, Len:  1, Fitness_tra: 0
Rule 31: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 1814148b2, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 33: 1892d2cb1, Class:  1, CF:0.545285, Len:  9, Fitness_tra: 0
Rule 34: 51e212142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: cce1d7c71, Class:  1, CF:0.539122, Len:  9, Fitness_tra: 0
Rule 36: 11989181c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 251c1bc78, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 2d3151514, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 39: 42e15b17b, Class:  0, CF:0.143913, Len:  9, Fitness_tra: 0
Rule 40: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 8ce8d111c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 251817c22, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 43: 181c14174, Class:  0, CF:0.814622, Len:  9, Fitness_tra: 0
Rule 44: c54311c4b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 181c1117b, Class:  0, CF:0.990453, Len:  9, Fitness_tra: 0
Rule 47: 1de2d41b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 55221b1b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: c1e251112, Class:  0, CF:0.341014, Len:  9, Fitness_tra: 0
Rule 50: 219852847, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: c2e111c42, Class:  1, CF:0.972432, Len:  9, Fitness_tra: 0
Rule 52: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 881881221, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 55: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 831d1755b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 58: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: c8ecd7542, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 111114111, Class:  1, CF:0.0373302, Len:  9, Fitness_tra: 0
Rule 61: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1815522b1, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 65: 116552814, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 66: 8111d417b, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 67: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 124114371, Class:  0, CF:0.951312, Len:  9, Fitness_tra: 0
Rule 69: 00f000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule 70: 12e117c41, Class:  1, CF:0.474714, Len:  9, Fitness_tra: 0
Rule 71: 000000400, Class:  1, CF:0.0173008, Len:  1, Fitness_tra: 0
Rule 72: 111514114, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 73: 289521cbb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000030000, Class:  1, CF:0.0508632, Len:  1, Fitness_tra: 0
Rule 76: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 117e1b11b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 154937212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 000000400, Class:  1, CF:0.0173008, Len:  1, Fitness_tra: 0
Rule 81: 156851842, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 82: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: c261d4c24, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 5112822b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 113197821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1d388b811, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 89: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 009d00000, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 92: 000080000, Class:  0, CF:0.159328, Len:  1, Fitness_tra: -25
Rule 93: 081801220, Class:  0, CF:0.999886, Len:  6, Fitness_tra: 0
Rule 94: 00e0110c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 840100600, Class:  0, CF:0.106988, Len:  4, Fitness_tra: 0
Rule 96: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: c0e077c00, Class:  1, CF:0.0976331, Len:  5, Fitness_tra: 0
Rule 98: 800000600, Class:  0, CF:0.283439, Len:  2, Fitness_tra: 0
Rule 99: 109000000, Class:  1, CF:0.193016, Len:  2, Fitness_tra: 0
Rule100: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:29.9435
------Result------
Miss_rate(tra)	:29.9435
Miss_rate(tst)	:28.5714
ARL				:3.73611

------Generation 1000------
Rule  1: 00a000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 40
Rule  2: 000000600, Class:  0, CF:0.249965, Len:  1, Fitness_tra: 5
Rule  3: 009000000, Class:  1, CF:0.18794, Len:  1, Fitness_tra: 0
Rule  4: 0c0000008, Class:  1, CF:0.754246, Len:  2, Fitness_tra: 8
Rule  5: 0c0000000, Class:  1, CF:0.0997223, Len:  1, Fitness_tra: 16
Rule  6: 00000040c, Class:  1, CF:0.602161, Len:  2, Fitness_tra: 6
Rule  7: 830000000, Class:  0, CF:0.81541, Len:  2, Fitness_tra: 5
Rule  8: 000c0a000, Class:  0, CF:0.187545, Len:  2, Fitness_tra: -4
Rule  9: 500000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 3
Rule 10: 000090000, Class:  0, CF:  1, Len:  1, Fitness_tra: 2
Rule 11: 000000d00, Class:  0, CF:  1, Len:  1, Fitness_tra: 2
Rule 12: 800c00100, Class:  0, CF:0.754508, Len:  3, Fitness_tra: 1
Rule 13: 101000010, Class:  0, CF:0.242748, Len:  3, Fitness_tra: 1
Rule 14: 0d0080000, Class:  0, CF:0.987107, Len:  2, Fitness_tra: 0
Rule 15: 0c0090000, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 16: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 183211124, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 18: 513c57221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 211111111, Class:  0, CF:0.0851317, Len:  9, Fitness_tra: 0
Rule 20: 8d3212274, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 8d1112541, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: c5ec1751b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 00000e000, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule 27: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 8ce114441, Class:  1, CF:0.742645, Len:  9, Fitness_tra: 0
Rule 29: 821551272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 000000400, Class:  1, CF:0.0173008, Len:  1, Fitness_tra: 0
Rule 31: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 1814148b2, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 33: 1892d2cb1, Class:  1, CF:0.545285, Len:  9, Fitness_tra: 0
Rule 34: 51e212142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: cce1d7c71, Class:  1, CF:0.539122, Len:  9, Fitness_tra: 0
Rule 36: 11989181c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 251c1bc78, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 2d3151514, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 39: 42e15b17b, Class:  0, CF:0.143913, Len:  9, Fitness_tra: 0
Rule 40: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 8ce8d111c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 251817c22, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 43: 181c14174, Class:  0, CF:0.814622, Len:  9, Fitness_tra: 0
Rule 44: c54311c4b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 181c1117b, Class:  0, CF:0.990453, Len:  9, Fitness_tra: 0
Rule 47: 1de2d41b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 55221b1b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: c1e251112, Class:  0, CF:0.341014, Len:  9, Fitness_tra: 0
Rule 50: 219852847, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: c2e111c42, Class:  1, CF:0.972432, Len:  9, Fitness_tra: 0
Rule 52: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 881881221, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 55: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 831d1755b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 58: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: c8ecd7542, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 111114111, Class:  1, CF:0.0373302, Len:  9, Fitness_tra: 0
Rule 61: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
