------Generation 0------
Rule  1: 131394cd2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 5541513b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: d134112b8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 11e851221, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 42: 2c183bcb1, Class:  0, CF:0.999739, Len:  9, Fitness_tra: 0
Rule 43: 8532d1277, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 281554121, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 45: 213c128b7, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 46: c11114577, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 8111325c4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 113882272, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 50: c5b592182, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: c81214177, Class:  0, CF:0.403146, Len:  9, Fitness_tra: 0
Rule 52: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 811851225, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 289131111, Class:  1, CF:0.191672, Len:  9, Fitness_tra: 0
Rule 55: 553117522, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1c1cd4141, Class:  0, CF:0.999299, Len:  9, Fitness_tra: 0
Rule 57: c152d1277, Class:  1, CF:0.157501, Len:  9, Fitness_tra: 0
Rule 58: 51e252172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 159192c77, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: c81811544, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 819811112, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 65: 1c3811127, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 66: 5d3254118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 000000400, Class:  1, CF:0.0106437, Len:  1, Fitness_tra: 0
Rule 68: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 213111c11, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 70: c51c178bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1514118b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 52653b141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: c1ec14122, Class:  1, CF:0.908286, Len:  9, Fitness_tra: 0
Rule 74: 15585b824, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 216c11c41, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 76: c592528b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 8511115c7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000030000, Class:  0, CF:0.0255607, Len:  1, Fitness_tra: 0
Rule 80: 2892511b8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 8115d2cbb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 511121121, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 83: c8e21b514, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000000500, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule 85: 00a000000, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 86: 8192215bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: cc923bc72, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 89: 2291d781b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0008520b5, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 92: 119751c00, Class:  0, CF:0.159967, Len:  7, Fitness_tra: 0
Rule 93: 2165341bc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 81521152c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 5591523b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 11521bc11, Class:  1, CF:0.384259, Len:  9, Fitness_tra: 0
Rule 97: 007000009, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 98: 1c0001000, Class:  1, CF:0.133241, Len:  3, Fitness_tra: 0
Rule 99: 503050810, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule100: 060000000, Class:  0, CF:0.58069, Len:  1, Fitness_tra: -7
------Current------
Miss_rate(tra)	:46.8927
------Result------
Miss_rate(tra)	:46.8927
Miss_rate(tst)	:45.4545
ARL				:3.74576

------Generation 800------
Rule  1: 005000000, Class:  1, CF:0.191908, Len:  1, Fitness_tra: 57
Rule  2: 00a000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 38
Rule  3: 0000c0000, Class:  1, CF:0.114386, Len:  1, Fitness_tra: 36
Rule  4: 0000d0000, Class:  0, CF:0.669182, Len:  1, Fitness_tra: 35
Rule  5: 00c000000, Class:  0, CF:0.99789, Len:  1, Fitness_tra: 16
Rule  6: 007000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 8
Rule  7: 0c00160a0, Class:  1, CF:0.241073, Len:  4, Fitness_tra: 7
Rule  8: 000000800, Class:  0, CF:0.741271, Len:  1, Fitness_tra: 5
Rule  9: 00000000d, Class:  1, CF:0.311597, Len:  1, Fitness_tra: 5
Rule 10: 0d0000000, Class:  0, CF:0.809945, Len:  1, Fitness_tra: 3
Rule 11: 003000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 2
Rule 12: 100001009, Class:  0, CF:0.298782, Len:  3, Fitness_tra: 1
Rule 13: 800000000, Class:  0, CF:0.440189, Len:  1, Fitness_tra: 1
Rule 14: 0000200b0, Class:  0, CF:0.776561, Len:  2, Fitness_tra: 2
Rule 15: 000800000, Class:  0, CF:0.696024, Len:  1, Fitness_tra: 1
Rule 16: 001001040, Class:  0, CF:0.972628, Len:  3, Fitness_tra: 0
Rule 17: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 1152db511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 8decd1124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 5518529b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 2165341b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: d16111d41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 18315751b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 26: c832578b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 1d1897221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: c5e257247, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 151cdb877, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 186d511b7, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 33: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: cd9cd4127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 15e114524, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 152554171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 5541513b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: d134112b8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 11e851221, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 42: 2c183bcb1, Class:  0, CF:0.999739, Len:  9, Fitness_tra: 0
Rule 43: 8532d1277, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 281554121, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 45: 213c128b7, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 46: c11114577, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 8111325c4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 113882272, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 50: c5b592182, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: c81214177, Class:  0, CF:0.403146, Len:  9, Fitness_tra: 0
Rule 52: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 811851225, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 289131111, Class:  1, CF:0.191672, Len:  9, Fitness_tra: 0
Rule 55: 553117522, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1c1cd4141, Class:  0, CF:0.999299, Len:  9, Fitness_tra: 0
Rule 57: c152d1277, Class:  1, CF:0.157501, Len:  9, Fitness_tra: 0
Rule 58: 51e252172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 159192c77, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: c81811544, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 819811112, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 65: 1c3811127, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 66: 5d3254118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 000000400, Class:  1, CF:0.0106437, Len:  1, Fitness_tra: 0
Rule 68: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 213111c11, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 70: c51c178bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1514118b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 52653b141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: c1ec14122, Class:  1, CF:0.908286, Len:  9, Fitness_tra: 0
Rule 74: 15585b824, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 216c11c41, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 76: c592528b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 8511115c7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000030000, Class:  0, CF:0.0255607, Len:  1, Fitness_tra: 0
Rule 80: 2892511b8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 8115d2cbb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 511121121, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 83: c8e21b514, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000000500, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule 85: 00a000000, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 86: 8192215bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: cc923bc72, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 89: 2291d781b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0008520b5, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 92: 119751c00, Class:  0, CF:0.159967, Len:  7, Fitness_tra: 0
Rule 93: 2165341bc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 81521152c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 5591523b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 11521bc11, Class:  1, CF:0.384259, Len:  9, Fitness_tra: 0
Rule 97: 007000009, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 98: 1c0001000, Class:  1, CF:0.133241, Len:  3, Fitness_tra: 0
Rule 99: 503050810, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule100: 060000000, Class:  0, CF:0.58069, Len:  1, Fitness_tra: -7
------Current------
Miss_rate(tra)	:46.8927
------Result------
Miss_rate(tra)	:46.8927
Miss_rate(tst)	:45.4545
ARL				:3.74576

------Generation 900------
Rule  1: 005000000, Class:  1, CF:0.191908, Len:  1, Fitness_tra: 57
Rule  2: 00a000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 38
Rule  3: 0000c0000, Class:  1, CF:0.114386, Len:  1, Fitness_tra: 36
Rule  4: 0000d0000, Class:  0, CF:0.669182, Len:  1, Fitness_tra: 35
Rule  5: 00c000000, Class:  0, CF:0.99789, Len:  1, Fitness_tra: 16
Rule  6: 007000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 8
Rule  7: 0c00160a0, Class:  1, CF:0.241073, Len:  4, Fitness_tra: 7
Rule  8: 000000800, Class:  0, CF:0.741271, Len:  1, Fitness_tra: 5
Rule  9: 00000000d, Class:  1, CF:0.311597, Len:  1, Fitness_tra: 5
Rule 10: 0d0000000, Class:  0, CF:0.809945, Len:  1, Fitness_tra: 3
Rule 11: 003000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 2
Rule 12: 100001009, Class:  0, CF:0.298782, Len:  3, Fitness_tra: 1
Rule 13: 800000000, Class:  0, CF:0.440189, Len:  1, Fitness_tra: 1
Rule 14: 0000200b0, Class:  0, CF:0.776561, Len:  2, Fitness_tra: 2
Rule 15: 000800000, Class:  0, CF:0.696024, Len:  1, Fitness_tra: 1
Rule 16: 001001040, Class:  0, CF:0.972628, Len:  3, Fitness_tra: 0
Rule 17: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 1152db511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 8decd1124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 5518529b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 2165341b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: d16111d41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 18315751b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 26: c832578b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 1d1897221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: c5e257247, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 151cdb877, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 186d511b7, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 33: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: cd9cd4127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 15e114524, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 152554171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 5541513b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: d134112b8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 11e851221, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 42: 2c183bcb1, Class:  0, CF:0.999739, Len:  9, Fitness_tra: 0
Rule 43: 8532d1277, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 281554121, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 45: 213c128b7, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 46: c11114577, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 8111325c4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 113882272, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 50: c5b592182, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: c81214177, Class:  0, CF:0.403146, Len:  9, Fitness_tra: 0
Rule 52: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 811851225, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 289131111, Class:  1, CF:0.191672, Len:  9, Fitness_tra: 0
Rule 55: 553117522, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1c1cd4141, Class:  0, CF:0.999299, Len:  9, Fitness_tra: 0
Rule 57: c152d1277, Class:  1, CF:0.157501, Len:  9, Fitness_tra: 0
Rule 58: 51e252172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 159192c77, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: c81811544, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 819811112, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 65: 1c3811127, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 66: 5d3254118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 000000400, Class:  1, CF:0.0106437, Len:  1, Fitness_tra: 0
Rule 68: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 213111c11, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 70: c51c178bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1514118b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 52653b141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: c1ec14122, Class:  1, CF:0.908286, Len:  9, Fitness_tra: 0
Rule 74: 15585b824, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 216c11c41, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 76: c592528b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 8511115c7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000030000, Class:  0, CF:0.0255607, Len:  1, Fitness_tra: 0
Rule 80: 2892511b8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 8115d2cbb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 511121121, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 83: c8e21b514, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000000500, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule 85: 00a000000, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 86: 8192215bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: cc923bc72, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 89: 2291d781b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0008520b5, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 92: 119751c00, Class:  0, CF:0.159967, Len:  7, Fitness_tra: 0
Rule 93: 2165341bc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 81521152c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 5591523b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 11521bc11, Class:  1, CF:0.384259, Len:  9, Fitness_tra: 0
Rule 97: 007000009, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 98: 1c0001000, Class:  1, CF:0.133241, Len:  3, Fitness_tra: 0
Rule 99: 503050810, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule100: 060000000, Class:  0, CF:0.58069, Len:  1, Fitness_tra: -7
------Current------
Miss_rate(tra)	:46.8927
------Result------
Miss_rate(tra)	:46.8927
Miss_rate(tst)	:45.4545
ARL				:3.74576

------Generation 1000------
Rule  1: 005000000, Class:  1, CF:0.191908, Len:  1, Fitness_tra: 57
Rule  2: 00a000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 38
Rule  3: 0000c0000, Class:  1, CF:0.114386, Len:  1, Fitness_tra: 36
Rule  4: 0000d0000, Class:  0, CF:0.669182, Len:  1, Fitness_tra: 35
Rule  5: 00c000000, Class:  0, CF:0.99789, Len:  1, Fitness_tra: 16
Rule  6: 007000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 8
Rule  7: 0c00160a0, Class:  1, CF:0.241073, Len:  4, Fitness_tra: 7
Rule  8: 000000800, Class:  0, CF:0.741271, Len:  1, Fitness_tra: 5
Rule  9: 00000000d, Class:  1, CF:0.311597, Len:  1, Fitness_tra: 5
Rule 10: 0d0000000, Class:  0, CF:0.809945, Len:  1, Fitness_tra: 3
Rule 11: 003000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 2
Rule 12: 100001009, Class:  0, CF:0.298782, Len:  3, Fitness_tra: 1
Rule 13: 800000000, Class:  0, CF:0.440189, Len:  1, Fitness_tra: 1
Rule 14: 0000200b0, Class:  0, CF:0.776561, Len:  2, Fitness_tra: 2
Rule 15: 000800000, Class:  0, CF:0.696024, Len:  1, Fitness_tra: 1
Rule 16: 001001040, Class:  0, CF:0.972628, Len:  3, Fitness_tra: 0
Rule 17: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 1152db511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 8decd1124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 5518529b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 2165341b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: d16111d41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 18315751b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 26: c832578b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 1d1897221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: c5e257247, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 151cdb877, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 186d511b7, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 33: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: cd9cd4127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 15e114524, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 152554171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 5541513b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: d134112b8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 11e851221, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 42: 2c183bcb1, Class:  0, CF:0.999739, Len:  9, Fitness_tra: 0
Rule 43: 8532d1277, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 281554121, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 45: 213c128b7, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 46: c11114577, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 8111325c4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 113882272, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 50: c5b592182, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: c81214177, Class:  0, CF:0.403146, Len:  9, Fitness_tra: 0
Rule 52: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 811851225, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 289131111, Class:  1, CF:0.191672, Len:  9, Fitness_tra: 0
Rule 55: 553117522, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1c1cd4141, Class:  0, CF:0.999299, Len:  9, Fitness_tra: 0
Rule 57: c152d1277, Class:  1, CF:0.157501, Len:  9, Fitness_tra: 0
Rule 58: 51e252172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 159192c77, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: c81811544, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 819811112, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 65: 1c3811127, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 66: 5d3254118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 000000400, Class:  1, CF:0.0106437, Len:  1, Fitness_tra: 0
Rule 68: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
