------Generation 0------
Rule  1: bda855292111e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0

------Generation 700------
Rule  1: 0004c00071002, Class:  0, CF:0.980606, Len:  5, Fitness_tra: 296
Rule  2: 0004800100005, Class:  0, CF:0.992527, Len:  4, Fitness_tra: 65
Rule  3: 200c501000011, Class:  0, CF:  1, Len:  6, Fitness_tra: 50
Rule  4: 0701803000202, Class:  0, CF:  1, Len:  6, Fitness_tra: 31
Rule  5: 0060801101850, Class:  0, CF:  1, Len:  7, Fitness_tra: 24
Rule  6: 0008c0000300c, Class:  0, CF:0.999879, Len:  4, Fitness_tra: 27
Rule  7: 000cc03000008, Class:  0, CF:  1, Len:  4, Fitness_tra: 25
Rule  8: 2560c0100801c, Class:  0, CF:0.999879, Len:  8, Fitness_tra: 21
Rule  9: 0002603000008, Class:  0, CF:0.926129, Len:  4, Fitness_tra: 20
Rule 10: ab00c02080018, Class:  0, CF:0.996308, Len:  7, Fitness_tra: 20
Rule 11: 0002c03000008, Class:  0, CF:  1, Len:  4, Fitness_tra: 18
Rule 12: 000c500000111, Class:  0, CF:  1, Len:  5, Fitness_tra: 18
Rule 13: 000d100100005, Class:  0, CF:0.975728, Len:  4, Fitness_tra: 18
Rule 14: 0002c09000002, Class:  0, CF:0.945617, Len:  4, Fitness_tra: 16
Rule 15: 2500821c01800, Class:  0, CF:0.99591, Len:  8, Fitness_tra: 15
Rule 16: 07e1c0080020c, Class:  0, CF:0.961788, Len:  7, Fitness_tra: 12
Rule 17: 000cc09000008, Class:  0, CF:0.996449, Len:  4, Fitness_tra: 10
Rule 18: 0001c0b00c008, Class:  0, CF:  1, Len:  5, Fitness_tra: 10
Rule 19: 0008c09000002, Class:  0, CF:0.999493, Len:  4, Fitness_tra: 10
Rule 20: 0714a0c021002, Class:  1, CF:0.603735, Len:  8, Fitness_tra: 9
Rule 21: 25a0109051003, Class:  1, CF:0.658979, Len:  8, Fitness_tra: 8
Rule 22: 0008c09000008, Class:  0, CF:  1, Len:  4, Fitness_tra: 7
Rule 23: 0331d01180082, Class:  0, CF:  1, Len:  9, Fitness_tra: 7
Rule 24: 0700818000503, Class:  0, CF:  1, Len:  6, Fitness_tra: 7
Rule 25: 2500810011102, Class:  0, CF:0.994772, Len:  8, Fitness_tra: 7
Rule 26: 006c10c120052, Class:  0, CF:  1, Len:  8, Fitness_tra: 7
Rule 27: 070185b01c000, Class:  0, CF:  1, Len:  7, Fitness_tra: 6
Rule 28: 0914a10081110, Class:  1, CF:0.987251, Len:  9, Fitness_tra: 6
Rule 29: 070085101c210, Class:  0, CF:0.99562, Len:  8, Fitness_tra: 6
Rule 30: 000ac090a0008, Class:  1, CF:0.907871, Len:  5, Fitness_tra: 6
Rule 31: 1704311085111, Class:  1, CF:0.605346, Len: 11, Fitness_tra: 5
Rule 32: 0004a00071005, Class:  1, CF:0.503891, Len:  5, Fitness_tra: 4
Rule 33: 0100101131000, Class:  0, CF:0.976405, Len:  6, Fitness_tra: 5
Rule 34: ab2c12258111d, Class:  1, CF:0.462708, Len: 13, Fitness_tra: 5
Rule 35: 2560811128810, Class:  0, CF:  1, Len: 11, Fitness_tra: 5
Rule 36: 001421e150011, Class:  1, CF:0.527237, Len:  9, Fitness_tra: 5
Rule 37: 0700858000500, Class:  0, CF:  1, Len:  5, Fitness_tra: 4
Rule 38: 0100811031011, Class:  0, CF:0.998971, Len:  8, Fitness_tra: 4
Rule 39: 0002c09000008, Class:  0, CF:0.956283, Len:  4, Fitness_tra: 4
Rule 40: 000c500000005, Class:  0, CF:  1, Len:  3, Fitness_tra: 4
Rule 41: 0700c03000078, Class:  0, CF:  1, Len:  5, Fitness_tra: 4
Rule 42: 0701a50011210, Class:  1, CF:0.699053, Len:  8, Fitness_tra: 2
Rule 43: 0008b09050002, Class:  1, CF:0.155843, Len:  5, Fitness_tra: 3
Rule 44: 0904a10081115, Class:  1, CF:  1, Len:  9, Fitness_tra: 2
Rule 45: 216d10910801c, Class:  1, CF:0.882869, Len: 10, Fitness_tra: 2
Rule 46: a16c122151dc8, Class:  0, CF:0.998348, Len: 13, Fitness_tra: 2
Rule 47: 0710818001500, Class:  0, CF:  1, Len:  7, Fitness_tra: 1
Rule 48: 0714a10081700, Class:  1, CF:0.685907, Len:  8, Fitness_tra: 2
Rule 49: 0709a11088911, Class:  1, CF:0.985174, Len: 10, Fitness_tra: 2
Rule 50: 0700828001501, Class:  0, CF:  1, Len:  7, Fitness_tra: 1
Rule 51: a600811100518, Class:  0, CF:  1, Len:  9, Fitness_tra: 1
Rule 52: 020b9a6800039, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule 53: 1704a11088111, Class:  1, CF:0.784205, Len: 11, Fitness_tra: 1
Rule 54: 0760818000510, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 55: f911131853118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 71f13141d1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 28f91555815d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 332d5312853e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 781121e151411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 354d325515d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 613351951d1d6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1162322513d58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 7b48315111511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 43a1113922c53, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 13ade115131c3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 11b6151311dd8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: fe43211351151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 12b5dd1b51531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: b47d52581d115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: b2a25111e1121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 714251a2c7116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: feb1ed1155311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 4c69551855512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 69212c3133518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 75a6151119181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: bda5d85511889, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 71ad1d9151c13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 72b1531155511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 4831c3e128855, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 363b531111216, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: f3a15a654c1d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 3661231982c13, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 83: b8a1213115c23, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: b8a1815918511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 742e11dd611d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 63a45a3dc22d6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 71f12d5111123, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: f111c1d311551, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 89: 61ab1a6318111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 6664111d2c813, Class:  0, CF:0.930706, Len: 13, Fitness_tra: 0
Rule 91: ab60dc9010028, Class:  0, CF:  1, Len:  9, Fitness_tra: 3
Rule 92: 0008c09000008, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 93: 25c0810011102, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: e1a48e0111005, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 95: 2000101101805, Class:  0, CF:0.968758, Len:  7, Fitness_tra: 0
Rule 96: 28141000b8e00, Class:  0, CF:  1, Len:  8, Fitness_tra: 3
Rule 97: 150d871c03804, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 100c803005008, Class:  0, CF:  1, Len:  6, Fitness_tra: 1
Rule 99: 0301100900005, Class:  1, CF:0.416083, Len:  5, Fitness_tra: 5
Rule100: 010b9a285003e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:1.57127
------Result------
Miss_rate(tra)	:1.57127
Miss_rate(tst)	:2.0202
ARL				:7.2381

------Generation 800------
Rule  1: 0004c00071002, Class:  0, CF:0.980606, Len:  5, Fitness_tra: 296
Rule  2: 0004800100005, Class:  0, CF:0.992527, Len:  4, Fitness_tra: 65
Rule  3: 200c501000011, Class:  0, CF:  1, Len:  6, Fitness_tra: 50
Rule  4: 0701803000202, Class:  0, CF:  1, Len:  6, Fitness_tra: 31
Rule  5: 0060801101850, Class:  0, CF:  1, Len:  7, Fitness_tra: 24
Rule  6: 0008c0000300c, Class:  0, CF:0.999879, Len:  4, Fitness_tra: 27
Rule  7: 000cc03000008, Class:  0, CF:  1, Len:  4, Fitness_tra: 25
Rule  8: 2560c0100801c, Class:  0, CF:0.999879, Len:  8, Fitness_tra: 21
Rule  9: 0002603000008, Class:  0, CF:0.926129, Len:  4, Fitness_tra: 20
Rule 10: ab00c02080018, Class:  0, CF:0.996308, Len:  7, Fitness_tra: 20
Rule 11: 0002c03000008, Class:  0, CF:  1, Len:  4, Fitness_tra: 18
Rule 12: 000c500000111, Class:  0, CF:  1, Len:  5, Fitness_tra: 18
Rule 13: 000d100100005, Class:  0, CF:0.975728, Len:  4, Fitness_tra: 18
Rule 14: 0002c09000002, Class:  0, CF:0.945617, Len:  4, Fitness_tra: 16
Rule 15: 2500821c01800, Class:  0, CF:0.99591, Len:  8, Fitness_tra: 15
Rule 16: 07e1c0080020c, Class:  0, CF:0.961788, Len:  7, Fitness_tra: 12
Rule 17: 000cc09000008, Class:  0, CF:0.996449, Len:  4, Fitness_tra: 10
Rule 18: 0001c0b00c008, Class:  0, CF:  1, Len:  5, Fitness_tra: 10
Rule 19: 0008c09000002, Class:  0, CF:0.999493, Len:  4, Fitness_tra: 10
Rule 20: 0714a0c021002, Class:  1, CF:0.603735, Len:  8, Fitness_tra: 9
Rule 21: 25a0109051003, Class:  1, CF:0.658979, Len:  8, Fitness_tra: 8
Rule 22: 0008c09000008, Class:  0, CF:  1, Len:  4, Fitness_tra: 7
Rule 23: 0331d01180082, Class:  0, CF:  1, Len:  9, Fitness_tra: 7
Rule 24: 0700818000503, Class:  0, CF:  1, Len:  6, Fitness_tra: 7
Rule 25: 2500810011102, Class:  0, CF:0.994772, Len:  8, Fitness_tra: 7
Rule 26: 006c10c120052, Class:  0, CF:  1, Len:  8, Fitness_tra: 7
Rule 27: 070185b01c000, Class:  0, CF:  1, Len:  7, Fitness_tra: 6
Rule 28: 0914a10081110, Class:  1, CF:0.987251, Len:  9, Fitness_tra: 6
Rule 29: 070085101c210, Class:  0, CF:0.99562, Len:  8, Fitness_tra: 6
Rule 30: 000ac090a0008, Class:  1, CF:0.907871, Len:  5, Fitness_tra: 6
Rule 31: 1704311085111, Class:  1, CF:0.605346, Len: 11, Fitness_tra: 5
Rule 32: 0004a00071005, Class:  1, CF:0.503891, Len:  5, Fitness_tra: 4
Rule 33: 0100101131000, Class:  0, CF:0.976405, Len:  6, Fitness_tra: 5
Rule 34: ab2c12258111d, Class:  1, CF:0.462708, Len: 13, Fitness_tra: 5
Rule 35: 2560811128810, Class:  0, CF:  1, Len: 11, Fitness_tra: 5
Rule 36: 001421e150011, Class:  1, CF:0.527237, Len:  9, Fitness_tra: 5
Rule 37: 0700858000500, Class:  0, CF:  1, Len:  5, Fitness_tra: 4
Rule 38: 0100811031011, Class:  0, CF:0.998971, Len:  8, Fitness_tra: 4
Rule 39: 0002c09000008, Class:  0, CF:0.956283, Len:  4, Fitness_tra: 4
Rule 40: 000c500000005, Class:  0, CF:  1, Len:  3, Fitness_tra: 4
Rule 41: 0700c03000078, Class:  0, CF:  1, Len:  5, Fitness_tra: 4
Rule 42: 0701a50011210, Class:  1, CF:0.699053, Len:  8, Fitness_tra: 2
Rule 43: 0008b09050002, Class:  1, CF:0.155843, Len:  5, Fitness_tra: 3
Rule 44: 0904a10081115, Class:  1, CF:  1, Len:  9, Fitness_tra: 2
Rule 45: 216d10910801c, Class:  1, CF:0.882869, Len: 10, Fitness_tra: 2
Rule 46: a16c122151dc8, Class:  0, CF:0.998348, Len: 13, Fitness_tra: 2
Rule 47: 0710818001500, Class:  0, CF:  1, Len:  7, Fitness_tra: 1
Rule 48: 0714a10081700, Class:  1, CF:0.685907, Len:  8, Fitness_tra: 2
Rule 49: 0709a11088911, Class:  1, CF:0.985174, Len: 10, Fitness_tra: 2
Rule 50: 0700828001501, Class:  0, CF:  1, Len:  7, Fitness_tra: 1
Rule 51: a600811100518, Class:  0, CF:  1, Len:  9, Fitness_tra: 1
Rule 52: 020b9a6800039, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule 53: 1704a11088111, Class:  1, CF:0.784205, Len: 11, Fitness_tra: 1
Rule 54: 0760818000510, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 55: f911131853118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 71f13141d1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 28f91555815d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 332d5312853e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 781121e151411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 354d325515d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 613351951d1d6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1162322513d58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 7b48315111511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 43a1113922c53, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 13ade115131c3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 11b6151311dd8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: fe43211351151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 12b5dd1b51531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: b47d52581d115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: b2a25111e1121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 714251a2c7116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: feb1ed1155311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 4c69551855512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 69212c3133518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 75a6151119181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: bda5d85511889, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 71ad1d9151c13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 72b1531155511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 4831c3e128855, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 363b531111216, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: f3a15a654c1d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 3661231982c13, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 83: b8a1213115c23, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: b8a1815918511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 742e11dd611d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 63a45a3dc22d6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 71f12d5111123, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: f111c1d311551, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 89: 61ab1a6318111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 6664111d2c813, Class:  0, CF:0.930706, Len: 13, Fitness_tra: 0
Rule 91: ab60dc9010028, Class:  0, CF:  1, Len:  9, Fitness_tra: 3
Rule 92: 0008c09000008, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 93: 25c0810011102, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: e1a48e0111005, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 95: 2000101101805, Class:  0, CF:0.968758, Len:  7, Fitness_tra: 0
Rule 96: 28141000b8e00, Class:  0, CF:  1, Len:  8, Fitness_tra: 3
Rule 97: 150d871c03804, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 100c803005008, Class:  0, CF:  1, Len:  6, Fitness_tra: 1
Rule 99: 0301100900005, Class:  1, CF:0.416083, Len:  5, Fitness_tra: 5
Rule100: 010b9a285003e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:1.57127
------Result------
Miss_rate(tra)	:1.57127
Miss_rate(tst)	:2.0202
ARL				:7.2381

------Generation 900------
Rule  1: 0004c00071002, Class:  0, CF:0.980606, Len:  5, Fitness_tra: 296
Rule  2: 0004800100005, Class:  0, CF:0.992527, Len:  4, Fitness_tra: 65
Rule  3: 200c501000011, Class:  0, CF:  1, Len:  6, Fitness_tra: 50
Rule  4: 0701803000202, Class:  0, CF:  1, Len:  6, Fitness_tra: 31
Rule  5: 0060801101850, Class:  0, CF:  1, Len:  7, Fitness_tra: 24
Rule  6: 0008c0000300c, Class:  0, CF:0.999879, Len:  4, Fitness_tra: 27
Rule  7: 000cc03000008, Class:  0, CF:  1, Len:  4, Fitness_tra: 25
Rule  8: 2560c0100801c, Class:  0, CF:0.999879, Len:  8, Fitness_tra: 21
Rule  9: 0002603000008, Class:  0, CF:0.926129, Len:  4, Fitness_tra: 20
Rule 10: ab00c02080018, Class:  0, CF:0.996308, Len:  7, Fitness_tra: 20
Rule 11: 0002c03000008, Class:  0, CF:  1, Len:  4, Fitness_tra: 18
Rule 12: 000c500000111, Class:  0, CF:  1, Len:  5, Fitness_tra: 18
Rule 13: 000d100100005, Class:  0, CF:0.975728, Len:  4, Fitness_tra: 18
Rule 14: 0002c09000002, Class:  0, CF:0.945617, Len:  4, Fitness_tra: 16
Rule 15: 2500821c01800, Class:  0, CF:0.99591, Len:  8, Fitness_tra: 15
Rule 16: 07e1c0080020c, Class:  0, CF:0.961788, Len:  7, Fitness_tra: 12
Rule 17: 000cc09000008, Class:  0, CF:0.996449, Len:  4, Fitness_tra: 10
Rule 18: 0001c0b00c008, Class:  0, CF:  1, Len:  5, Fitness_tra: 10
Rule 19: 0008c09000002, Class:  0, CF:0.999493, Len:  4, Fitness_tra: 10
Rule 20: 0714a0c021002, Class:  1, CF:0.603735, Len:  8, Fitness_tra: 9
Rule 21: 25a0109051003, Class:  1, CF:0.658979, Len:  8, Fitness_tra: 8
Rule 22: 0008c09000008, Class:  0, CF:  1, Len:  4, Fitness_tra: 7
Rule 23: 0331d01180082, Class:  0, CF:  1, Len:  9, Fitness_tra: 7
Rule 24: 0700818000503, Class:  0, CF:  1, Len:  6, Fitness_tra: 7
Rule 25: 2500810011102, Class:  0, CF:0.994772, Len:  8, Fitness_tra: 7
Rule 26: 006c10c120052, Class:  0, CF:  1, Len:  8, Fitness_tra: 7
Rule 27: 070185b01c000, Class:  0, CF:  1, Len:  7, Fitness_tra: 6
Rule 28: 0914a10081110, Class:  1, CF:0.987251, Len:  9, Fitness_tra: 6
Rule 29: 070085101c210, Class:  0, CF:0.99562, Len:  8, Fitness_tra: 6
Rule 30: 000ac090a0008, Class:  1, CF:0.907871, Len:  5, Fitness_tra: 6
Rule 31: 1704311085111, Class:  1, CF:0.605346, Len: 11, Fitness_tra: 5
Rule 32: 0004a00071005, Class:  1, CF:0.503891, Len:  5, Fitness_tra: 4
Rule 33: 0100101131000, Class:  0, CF:0.976405, Len:  6, Fitness_tra: 5
Rule 34: ab2c12258111d, Class:  1, CF:0.462708, Len: 13, Fitness_tra: 5
Rule 35: 2560811128810, Class:  0, CF:  1, Len: 11, Fitness_tra: 5
Rule 36: 001421e150011, Class:  1, CF:0.527237, Len:  9, Fitness_tra: 5
Rule 37: 0700858000500, Class:  0, CF:  1, Len:  5, Fitness_tra: 4
Rule 38: 0100811031011, Class:  0, CF:0.998971, Len:  8, Fitness_tra: 4
Rule 39: 0002c09000008, Class:  0, CF:0.956283, Len:  4, Fitness_tra: 4
Rule 40: 000c500000005, Class:  0, CF:  1, Len:  3, Fitness_tra: 4
Rule 41: 0700c03000078, Class:  0, CF:  1, Len:  5, Fitness_tra: 4
Rule 42: 0701a50011210, Class:  1, CF:0.699053, Len:  8, Fitness_tra: 2
Rule 43: 0008b09050002, Class:  1, CF:0.155843, Len:  5, Fitness_tra: 3
Rule 44: 0904a10081115, Class:  1, CF:  1, Len:  9, Fitness_tra: 2
Rule 45: 216d10910801c, Class:  1, CF:0.882869, Len: 10, Fitness_tra: 2
Rule 46: a16c122151dc8, Class:  0, CF:0.998348, Len: 13, Fitness_tra: 2
Rule 47: 0710818001500, Class:  0, CF:  1, Len:  7, Fitness_tra: 1
Rule 48: 0714a10081700, Class:  1, CF:0.685907, Len:  8, Fitness_tra: 2
Rule 49: 0709a11088911, Class:  1, CF:0.985174, Len: 10, Fitness_tra: 2
Rule 50: 0700828001501, Class:  0, CF:  1, Len:  7, Fitness_tra: 1
Rule 51: a600811100518, Class:  0, CF:  1, Len:  9, Fitness_tra: 1
Rule 52: 020b9a6800039, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule 53: 1704a11088111, Class:  1, CF:0.784205, Len: 11, Fitness_tra: 1
Rule 54: 0760818000510, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 55: f911131853118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 71f13141d1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 28f91555815d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 332d5312853e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 781121e151411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 354d325515d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 613351951d1d6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1162322513d58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 7b48315111511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 43a1113922c53, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 13ade115131c3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 11b6151311dd8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: fe43211351151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 12b5dd1b51531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: b47d52581d115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: b2a25111e1121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 714251a2c7116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: feb1ed1155311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 4c69551855512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 69212c3133518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 75a6151119181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: bda5d85511889, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 71ad1d9151c13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 72b1531155511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 4831c3e128855, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 363b531111216, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: f3a15a654c1d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 3661231982c13, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 83: b8a1213115c23, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: b8a1815918511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 742e11dd611d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 63a45a3dc22d6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 71f12d5111123, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: f111c1d311551, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 89: 61ab1a6318111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 6664111d2c813, Class:  0, CF:0.930706, Len: 13, Fitness_tra: 0
Rule 91: ab60dc9010028, Class:  0, CF:  1, Len:  9, Fitness_tra: 3
Rule 92: 0008c09000008, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 93: 25c0810011102, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: e1a48e0111005, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 95: 2000101101805, Class:  0, CF:0.968758, Len:  7, Fitness_tra: 0
Rule 96: 28141000b8e00, Class:  0, CF:  1, Len:  8, Fitness_tra: 3
Rule 97: 150d871c03804, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 100c803005008, Class:  0, CF:  1, Len:  6, Fitness_tra: 1
Rule 99: 0301100900005, Class:  1, CF:0.416083, Len:  5, Fitness_tra: 5
Rule100: 010b9a285003e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:1.57127
------Result------
Miss_rate(tra)	:1.57127
Miss_rate(tst)	:2.0202
ARL				:7.2381

------Generation 1000------
Rule  1: 0004c00071002, Class:  0, CF:0.980606, Len:  5, Fitness_tra: 285
Rule  2: 0004800100005, Class:  0, CF:0.992527, Len:  4, Fitness_tra: 65
Rule  3: 200c501000011, Class:  0, CF:  1, Len:  6, Fitness_tra: 50
Rule  4: 0701803000202, Class:  0, CF:  1, Len:  6, Fitness_tra: 15
Rule  5: 0008c0000300c, Class:  0, CF:0.999879, Len:  4, Fitness_tra: 27
Rule  6: 000cc03000008, Class:  0, CF:  1, Len:  4, Fitness_tra: 23
Rule  7: 0060801101850, Class:  0, CF:  1, Len:  7, Fitness_tra: 23
Rule  8: 2560c0100801c, Class:  0, CF:0.999879, Len:  8, Fitness_tra: 21
Rule  9: 0002603000008, Class:  0, CF:0.926129, Len:  4, Fitness_tra: 22
Rule 10: ab00c02080018, Class:  0, CF:0.996308, Len:  7, Fitness_tra: 20
Rule 11: 000d100100005, Class:  0, CF:0.975728, Len:  4, Fitness_tra: 19
Rule 12: 0002c03000008, Class:  0, CF:  1, Len:  4, Fitness_tra: 17
