------Generation 0------
Rule  1: 28f1c89915c51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: 010018d550600, Class:  1, CF:0.930978, Len:  7, Fitness_tra: 2
Rule  3: 66e1312113119, Class:  1, CF:0.706182, Len: 13, Fitness_tra: 0
Rule  4: 42a131d1c1112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: 2479d21553d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 000040900057c, Class:  0, CF:0.840718, Len:  5, Fitness_tra: 0
Rule  7: 42f1317119121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: b1a1d21553c15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 42415312d1e38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 422124d531385, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 117131d131115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 11771a121851f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 0d00b00006000, Class:  0, CF:0.143295, Len:  3, Fitness_tra: 0
Rule 14: ae71951189111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 1565111121312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: f57591c815131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 7b755c9c58dd2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: f9131958125e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 7221511132152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 25f1511988153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: ae19558525352, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 1b7111818d8ed, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 4138151225111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: b5f2552511129, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 6142e1141359d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1168151113dce, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 27: 7221185818155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 42a26523111bd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: f6a2119385811, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 30: 63f13cd151251, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 31: 75a2691113e51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 45a58111d1152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1175253d15111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 2161213e31241, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 35: 293c831125281, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 36: 1178351281113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 72b5115851d18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 11a8d81125181, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 39: 61f115c13e518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 11611521d5115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 41: 7b28319413de1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 3e135d8188d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: fa3c153952111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: 71bd55181d552, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1115181835911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 7171d11213515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: a118533322851, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 48: 63a19511d42c8, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 49: 1a61932532111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 75f2112185151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 6e1d13d38951c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 123e5d512d519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 4838253e51711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: b125d11111851, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 7b13d92285211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: b415113122191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1172e15131115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1178815d55921, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 41a131218192d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 663115151e5cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 61151111d2d88, Class:  0, CF:0.652916, Len: 13, Fitness_tra: 0
Rule 62: f6a9352211529, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 63: 742d533c1b111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 19b1e215531d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 3a1851151121e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 21b3128d5d1dd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 16fc9511c2885, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 68: 2225951585131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: a632591558d18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 7538338313d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1d2153d185935, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 194255581dd15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: a141111581551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: b86155d115411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 611c181555111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 76: f671511113d1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 2cf5158523145, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1e23551d8d252, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1ca12d3931823, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1615311d15151, Class:  1, CF:0.407532, Len: 13, Fitness_tra: 0
Rule 81: a945181511d22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 020b0a6200599, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 2561191159129, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: a325451d15521, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 85: 39b1111911118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0c007cd960600, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: f3f5111338221, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 88: 0505c0000300c, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 89: 0f00060000000, Class:  0, CF:0.694324, Len:  2, Fitness_tra: 0
Rule 90: 1162251111211, Class:  0, CF:0.986208, Len: 13, Fitness_tra: 0
Rule 91: 71bd55181d582, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 631c181585161, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 93: f27131d111d1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1b7111819d8ed, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 13651cd1d5311, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 96: 4aa1153b821cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 1971e55311515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 66e1919e11211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 2128c51385151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 003210000e500, Class:  1, CF:0.9653, Len:  5, Fitness_tra: 3
------Current------
Miss_rate(tra)	:8.52974
------Result------
Miss_rate(tra)	:8.52974
Miss_rate(tst)	:10.101
ARL				:10.75

------Generation 900------
Rule  1: 0000400000000, Class:  0, CF:0.897263, Len:  1, Fitness_tra: 734
Rule  2: 010018d550600, Class:  1, CF:0.930978, Len:  7, Fitness_tra: 2
Rule  3: 66e1312113119, Class:  1, CF:0.706182, Len: 13, Fitness_tra: 0
Rule  4: 42a131d1c1112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: 2479d21553d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 000040900057c, Class:  0, CF:0.840718, Len:  5, Fitness_tra: 0
Rule  7: 42f1317119121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: b1a1d21553c15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 42415312d1e38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 422124d531385, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 117131d131115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 11771a121851f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 0d00b00006000, Class:  0, CF:0.143295, Len:  3, Fitness_tra: 0
Rule 14: ae71951189111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 1565111121312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: f57591c815131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 7b755c9c58dd2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: f9131958125e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 7221511132152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 25f1511988153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: ae19558525352, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 1b7111818d8ed, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 4138151225111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: b5f2552511129, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 6142e1141359d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1168151113dce, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 27: 7221185818155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 42a26523111bd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: f6a2119385811, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 30: 63f13cd151251, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 31: 75a2691113e51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 45a58111d1152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1175253d15111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 2161213e31241, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 35: 293c831125281, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 36: 1178351281113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 72b5115851d18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 11a8d81125181, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 39: 61f115c13e518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 11611521d5115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 41: 7b28319413de1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 3e135d8188d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: fa3c153952111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: 71bd55181d552, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1115181835911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 7171d11213515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: a118533322851, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 48: 63a19511d42c8, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 49: 1a61932532111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 75f2112185151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 6e1d13d38951c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 123e5d512d519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 4838253e51711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: b125d11111851, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 7b13d92285211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: b415113122191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1172e15131115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1178815d55921, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 41a131218192d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 663115151e5cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 61151111d2d88, Class:  0, CF:0.652916, Len: 13, Fitness_tra: 0
Rule 62: f6a9352211529, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 63: 742d533c1b111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 19b1e215531d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 3a1851151121e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 21b3128d5d1dd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 16fc9511c2885, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 68: 2225951585131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: a632591558d18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 7538338313d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1d2153d185935, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 194255581dd15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: a141111581551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: b86155d115411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 611c181555111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 76: f671511113d1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 2cf5158523145, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1e23551d8d252, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1ca12d3931823, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1615311d15151, Class:  1, CF:0.407532, Len: 13, Fitness_tra: 0
Rule 81: a945181511d22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 020b0a6200599, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 2561191159129, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: a325451d15521, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 85: 39b1111911118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0c007cd960600, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: f3f5111338221, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 88: 0505c0000300c, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 89: 0f00060000000, Class:  0, CF:0.694324, Len:  2, Fitness_tra: 0
Rule 90: 1162251111211, Class:  0, CF:0.986208, Len: 13, Fitness_tra: 0
Rule 91: 71bd55181d582, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 631c181585161, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 93: f27131d111d1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1b7111819d8ed, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 13651cd1d5311, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 96: 4aa1153b821cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 1971e55311515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 66e1919e11211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 2128c51385151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 003210000e500, Class:  1, CF:0.9653, Len:  5, Fitness_tra: 3
------Current------
Miss_rate(tra)	:8.52974
------Result------
Miss_rate(tra)	:8.52974
Miss_rate(tst)	:10.101
ARL				:10.75

------Generation 1000------
Rule  1: 0000400000000, Class:  0, CF:0.897263, Len:  1, Fitness_tra: 734
Rule  2: 010018d550600, Class:  1, CF:0.930978, Len:  7, Fitness_tra: 2
Rule  3: 66e1312113119, Class:  1, CF:0.706182, Len: 13, Fitness_tra: 0
Rule  4: 42a131d1c1112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: 2479d21553d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 000040900057c, Class:  0, CF:0.840718, Len:  5, Fitness_tra: 0
Rule  7: 42f1317119121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: b1a1d21553c15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 42415312d1e38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 422124d531385, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 117131d131115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 11771a121851f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 0d00b00006000, Class:  0, CF:0.143295, Len:  3, Fitness_tra: 0
Rule 14: ae71951189111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 1565111121312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: f57591c815131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 7b755c9c58dd2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: f9131958125e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 7221511132152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 25f1511988153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: ae19558525352, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 1b7111818d8ed, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 4138151225111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: b5f2552511129, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 6142e1141359d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1168151113dce, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 27: 7221185818155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 42a26523111bd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: f6a2119385811, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 30: 63f13cd151251, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 31: 75a2691113e51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 45a58111d1152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1175253d15111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 2161213e31241, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 35: 293c831125281, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 36: 1178351281113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 72b5115851d18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 11a8d81125181, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 39: 61f115c13e518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 11611521d5115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 41: 7b28319413de1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 3e135d8188d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: fa3c153952111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: 71bd55181d552, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1115181835911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 7171d11213515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: a118533322851, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 48: 63a19511d42c8, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 49: 1a61932532111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 75f2112185151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 6e1d13d38951c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 123e5d512d519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 4838253e51711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: b125d11111851, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 7b13d92285211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: b415113122191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1172e15131115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1178815d55921, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 41a131218192d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 663115151e5cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 61151111d2d88, Class:  0, CF:0.652916, Len: 13, Fitness_tra: 0
Rule 62: f6a9352211529, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 63: 742d533c1b111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 19b1e215531d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 3a1851151121e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 21b3128d5d1dd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 16fc9511c2885, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 68: 2225951585131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: a632591558d18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 7538338313d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1d2153d185935, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 194255581dd15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: a141111581551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: b86155d115411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 611c181555111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 76: f671511113d1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 2cf5158523145, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1e23551d8d252, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1ca12d3931823, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1615311d15151, Class:  1, CF:0.407532, Len: 13, Fitness_tra: 0
Rule 81: a945181511d22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 020b0a6200599, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 2561191159129, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: a325451d15521, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 85: 39b1111911118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0c007cd960600, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: f3f5111338221, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 88: 0505c0000300c, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 89: 0f00060000000, Class:  0, CF:0.694324, Len:  2, Fitness_tra: 0
Rule 90: 1162251111211, Class:  0, CF:0.986208, Len: 13, Fitness_tra: 0
Rule 91: 71bd55181d582, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 631c181585161, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 93: f27131d111d1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1b7111819d8ed, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 13651cd1d5311, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 96: 4aa1153b821cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 1971e55311515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 66e1919e11211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 2128c51385151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 003210000e500, Class:  1, CF:0.9653, Len:  5, Fitness_tra: 3
------Current------
Miss_rate(tra)	:8.52974
------Result------
Miss_rate(tra)	:8.52974
Miss_rate(tst)	:10.101
ARL				:10.75

------Generation 2000------
Rule  1: 0000400000000, Class:  0, CF:0.897263, Len:  1, Fitness_tra: 736
Rule  2: 003210000e500, Class:  1, CF:0.9653, Len:  5, Fitness_tra: 2
Rule  3: 010018d550600, Class:  1, CF:0.930978, Len:  7, Fitness_tra: 0
Rule  4: 003010000e800, Class:  1, CF:0.638883, Len:  4, Fitness_tra: 2
Rule  5: 42a131d1c1112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 000040900057c, Class:  0, CF:0.840718, Len:  5, Fitness_tra: 0
Rule  7: 42f1317119121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: b1a1d21553c15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 42415312d1e38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 422124d531385, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 117131d131115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 11771a121851f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 0d00b00006000, Class:  0, CF:0.143295, Len:  3, Fitness_tra: 0
Rule 14: ae71951189111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 1565111121312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: f57591c815131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
