------Generation 0------
Rule  1: a633231112119811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 05000011300000b0, Class:  6, CF:0.387533, Len:  5, Fitness_tra: 19
Rule 10: 00005000070b00f0, Class:  3, CF:0.806251, Len:  4, Fitness_tra: 19
Rule 11: 0000a70000000050, Class:  4, CF:0.822581, Len:  3, Fitness_tra: 17
Rule 12: 00090c10600103e3, Class:  2, CF:0.961426, Len:  8, Fitness_tra: 15
Rule 13: 000007060b000050, Class:  5, CF:0.860078, Len:  4, Fitness_tra: 15
Rule 14: 00000000070b0050, Class:  2, CF:0.267155, Len:  3, Fitness_tra: 15
Rule 15: 010050000d0c0000, Class:  1, CF:0.61074, Len:  4, Fitness_tra: 14
Rule 16: 05003001010000b1, Class:  6, CF:0.315369, Len:  6, Fitness_tra: 13
Rule 17: 0000000b075000c0, Class:  4, CF:0.980131, Len:  4, Fitness_tra: 13
Rule 18: 0509300000000051, Class:  4, CF:0.617097, Len:  5, Fitness_tra: 13
Rule 19: e0050000610010f1, Class:  6, CF:0.719486, Len:  7, Fitness_tra: 12
Rule 20: e905090000000301, Class:  5, CF:0.271353, Len:  6, Fitness_tra: 6
Rule 21: 05000a0050000000, Class:  0, CF:0.984158, Len:  3, Fitness_tra: 12
Rule 22: 6000800000b0000c, Class:  7, CF:0.940697, Len:  4, Fitness_tra: 11
Rule 23: 040e500007301001, Class:  2, CF:0.669329, Len:  7, Fitness_tra: 11
Rule 24: 000070c061000001, Class:  2, CF:0.704384, Len:  5, Fitness_tra: 10
Rule 25: 00005080070b00f0, Class:  3, CF:0.927407, Len:  5, Fitness_tra: 10
Rule 26: 05000016300005b0, Class:  8, CF:0.99961, Len:  6, Fitness_tra: 9
Rule 27: 6000801000b00106, Class:  2, CF:0.540585, Len:  6, Fitness_tra: 9
Rule 28: 090e500003200050, Class:  7, CF:0.85314, Len:  6, Fitness_tra: 9
Rule 29: 00000f0000000ef0, Class:  0, CF:0.872167, Len:  3, Fitness_tra: 9
Rule 30: 040e000007301001, Class:  2, CF:0.492391, Len:  6, Fitness_tra: 9
Rule 31: 0000a78000000020, Class:  4, CF:0.841116, Len:  4, Fitness_tra: 8
Rule 32: 0000a0000001c050, Class:  8, CF:0.886826, Len:  4, Fitness_tra: 8
Rule 33: 0d0eb00000000005, Class:  8, CF:0.843009, Len:  4, Fitness_tra: 8
Rule 34: 0000a000e0200000, Class:  4, CF:0.157515, Len:  3, Fitness_tra: 7
Rule 35: 0000e9000e000003, Class:  9, CF:  1, Len:  4, Fitness_tra: 6
Rule 36: 05fe000000007005, Class:  8, CF:0.992281, Len:  5, Fitness_tra: 6
Rule 37: 0000500607000530, Class:  8, CF:0.999186, Len:  5, Fitness_tra: 6
Rule 38: 0900000600500059, Class:  0, CF:  1, Len:  5, Fitness_tra: 5
Rule 39: 6009a00020200000, Class:  4, CF:0.947023, Len:  5, Fitness_tra: 5
Rule 40: 0009a70070000000, Class:  6, CF:0.410575, Len:  4, Fitness_tra: 5
Rule 41: 0000502007bb0000, Class:  2, CF:0.741173, Len:  5, Fitness_tra: 5
Rule 42: 00007f0000d00030, Class:  0, CF:0.993433, Len:  4, Fitness_tra: 5
Rule 43: 010e500001000005, Class:  8, CF:0.931391, Len:  5, Fitness_tra: 5
Rule 44: 000e300203201001, Class:  6, CF:0.552598, Len:  7, Fitness_tra: 5
Rule 45: 000930000d0c0000, Class:  9, CF:0.585143, Len:  4, Fitness_tra: 5
Rule 46: 00006900e0240000, Class:  9, CF:0.909726, Len:  5, Fitness_tra: 5
Rule 47: 0989504050200100, Class:  3, CF:0.893516, Len:  8, Fitness_tra: 5
Rule 48: 0900004057500050, Class:  4, CF:0.966164, Len:  6, Fitness_tra: 4
Rule 49: 0500600000300000, Class:  8, CF:0.676719, Len:  3, Fitness_tra: 4
Rule 50: 00000f06300000b0, Class:  8, CF:  1, Len:  4, Fitness_tra: 4
Rule 51: 000e8000000b0c08, Class:  7, CF:0.772872, Len:  5, Fitness_tra: 4
Rule 52: 00000f4020000000, Class:  0, CF:0.97726, Len:  3, Fitness_tra: 4
Rule 53: 0500a0e000000000, Class:  4, CF:0.462476, Len:  3, Fitness_tra: 4
Rule 54: 000e5000100b0cf8, Class:  8, CF:0.747047, Len:  7, Fitness_tra: 4
Rule 55: 090000000d000af0, Class:  9, CF:0.473202, Len:  4, Fitness_tra: 4
Rule 56: 6030000000b00040, Class:  7, CF:0.744732, Len:  4, Fitness_tra: 3
Rule 57: 09000000075d0050, Class:  4, CF:  1, Len:  5, Fitness_tra: 3
Rule 58: 00000000070d0050, Class:  5, CF:0.492091, Len:  3, Fitness_tra: 3
Rule 59: 0009508007eb0030, Class:  3, CF:0.966212, Len:  7, Fitness_tra: 3
Rule 60: 0500a00000300000, Class:  8, CF:0.690513, Len:  3, Fitness_tra: 3
Rule 61: 05005006000000b0, Class:  8, CF:0.999586, Len:  4, Fitness_tra: 3
Rule 62: 0000a90000045000, Class:  9, CF:0.710973, Len:  4, Fitness_tra: 3
Rule 63: 000eb00000b00005, Class:  8, CF:0.910634, Len:  4, Fitness_tra: 2
Rule 64: 4000a00607000008, Class:  0, CF:0.999733, Len:  5, Fitness_tra: 3
Rule 65: 01005090e0200306, Class:  1, CF:0.793781, Len:  7, Fitness_tra: 3
Rule 66: 0909500020200c00, Class:  7, CF:0.468695, Len:  6, Fitness_tra: 3
Rule 67: 0009a00007000050, Class:  4, CF:0.669966, Len:  4, Fitness_tra: 3
Rule 68: e000b02000000008, Class:  8, CF:0.920541, Len:  4, Fitness_tra: 3
Rule 69: 00000f5000000ef0, Class:  0, CF:  1, Len:  4, Fitness_tra: 3
Rule 70: 000050000de00030, Class:  9, CF:0.471877, Len:  4, Fitness_tra: 2
Rule 71: 600089000000000c, Class:  7, CF:0.752728, Len:  4, Fitness_tra: 2
Rule 72: 000ea90000000005, Class:  8, CF:0.988074, Len:  4, Fitness_tra: 2
Rule 73: 000010000d0c00f0, Class:  9, CF:0.435566, Len:  4, Fitness_tra: 2
Rule 74: 050029000010000b, Class:  7, CF:0.290892, Len:  5, Fitness_tra: 2
Rule 75: 000f000000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 2
Rule 76: 05090c10600001e3, Class:  2, CF:0.897183, Len:  8, Fitness_tra: 2
Rule 77: 000d000e00305000, Class:  8, CF:0.99261, Len:  4, Fitness_tra: 2
Rule 78: 0900500020300c00, Class:  7, CF:0.934696, Len:  5, Fitness_tra: 2
Rule 79: 0908a00e00200100, Class:  9, CF:  1, Len:  6, Fitness_tra: 2
Rule 80: 0100a0000d000000, Class:  9, CF:0.928512, Len:  3, Fitness_tra: 2
Rule 81: 0060300305057000, Class:  0, CF:0.791228, Len:  6, Fitness_tra: 0
Rule 82: 2a7175311311581b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1671711131653113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0009000000002000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 0000da8000000000, Class:  5, CF:0.445317, Len:  3, Fitness_tra: 0
Rule 86: 1333212111f11741, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1123111569111812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000e0f0603080000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0000000000004000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0000005a20000000, Class:  0, CF:0.711277, Len:  3, Fitness_tra: -2
Rule 91: 0d3ed002030000c1, Class:  7, CF:0.571462, Len:  8, Fitness_tra: 0
Rule 92: 0000b000070b00f0, Class:  5, CF:0.528419, Len:  4, Fitness_tra: 7
Rule 93: 000d058000b00000, Class:  1, CF:0.138063, Len:  4, Fitness_tra: 0
Rule 94: e090bf2020000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0900a0000ab0000c, Class:  8, CF:  1, Len:  5, Fitness_tra: 0
Rule 96: 090030000e000af0, Class:  9, CF:  1, Len:  5, Fitness_tra: 1
Rule 97: 000ea00203200020, Class:  8, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 0310af66e02d0c0b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: e570002630000500, Class:  8, CF:0.999972, Len:  7, Fitness_tra: 1
Rule100: 0000a050e0000000, Class:  4, CF:0.238259, Len:  3, Fitness_tra: 1
------Current------
Miss_rate(tra)	:9.88636
------Result------
Miss_rate(tra)	:9.88636
Miss_rate(tst)	:17.7273
ARL				:4.65556

------Generation 900------
Rule  1: 0000000690e00200, Class:  0, CF:0.934206, Len:  4, Fitness_tra: 41
Rule  2: 0c00290000000001, Class:  1, CF:0.408387, Len:  4, Fitness_tra: 39
Rule  3: 0009500027e00030, Class:  3, CF:0.896928, Len:  6, Fitness_tra: 34
Rule  4: 0000000031001e00, Class:  5, CF:0.931464, Len:  4, Fitness_tra: 30
Rule  5: e00d0000060b0000, Class:  6, CF:0.905767, Len:  4, Fitness_tra: 24
Rule  6: e00000000d000a00, Class:  9, CF:0.821001, Len:  3, Fitness_tra: 17
Rule  7: 0000002000b0000c, Class:  7, CF:0.907311, Len:  3, Fitness_tra: 20
Rule  8: 05000011300000b0, Class:  6, CF:0.387533, Len:  5, Fitness_tra: 19
Rule  9: 05000010e0200700, Class:  4, CF:0.696458, Len:  5, Fitness_tra: 19
Rule 10: 00005000070b00f0, Class:  3, CF:0.806251, Len:  4, Fitness_tra: 19
Rule 11: 0000a70000000050, Class:  4, CF:0.822581, Len:  3, Fitness_tra: 16
Rule 12: 600080000000c05c, Class:  7, CF:  1, Len:  5, Fitness_tra: 15
Rule 13: 00090c10600103e3, Class:  2, CF:0.961426, Len:  8, Fitness_tra: 15
Rule 14: 000007060b000050, Class:  5, CF:0.860078, Len:  4, Fitness_tra: 15
Rule 15: 00000000070b0050, Class:  2, CF:0.267155, Len:  3, Fitness_tra: 15
Rule 16: 0509300000000051, Class:  4, CF:0.617097, Len:  5, Fitness_tra: 14
Rule 17: 05003001010000b1, Class:  6, CF:0.315369, Len:  6, Fitness_tra: 13
Rule 18: e0050000610010f1, Class:  6, CF:0.719486, Len:  7, Fitness_tra: 13
Rule 19: 00008000000b000c, Class:  7, CF:0.934193, Len:  3, Fitness_tra: 11
Rule 20: 05000a0050000000, Class:  0, CF:0.984158, Len:  3, Fitness_tra: 12
Rule 21: 040e500007301001, Class:  2, CF:0.669329, Len:  7, Fitness_tra: 11
Rule 22: 6000800000b0000c, Class:  7, CF:0.940697, Len:  4, Fitness_tra: 10
Rule 23: 00005080070b00f0, Class:  3, CF:0.927407, Len:  5, Fitness_tra: 11
Rule 24: 090e500003200050, Class:  7, CF:0.85314, Len:  6, Fitness_tra: 10
Rule 25: 000070c061000001, Class:  2, CF:0.704384, Len:  5, Fitness_tra: 10
Rule 26: 0d0eb00000000005, Class:  8, CF:0.843009, Len:  4, Fitness_tra: 9
Rule 27: 00000f0000000ef0, Class:  0, CF:0.872167, Len:  3, Fitness_tra: 9
Rule 28: 05000016300005b0, Class:  8, CF:0.99961, Len:  6, Fitness_tra: 9
Rule 29: 010050000d0c0000, Class:  1, CF:0.61074, Len:  4, Fitness_tra: 8
Rule 30: 6000801000b00106, Class:  2, CF:0.540585, Len:  6, Fitness_tra: 9
Rule 31: 0000000b075000c0, Class:  4, CF:0.980131, Len:  4, Fitness_tra: 8
Rule 32: 0000a0000001c050, Class:  8, CF:0.886826, Len:  4, Fitness_tra: 8
Rule 33: 0000b000070b00f0, Class:  5, CF:0.528419, Len:  4, Fitness_tra: 7
Rule 34: 01000000dd400040, Class:  1, CF:0.776526, Len:  5, Fitness_tra: 8
Rule 35: 090000000d000af0, Class:  9, CF:0.473202, Len:  4, Fitness_tra: 5
Rule 36: 040e000007301001, Class:  2, CF:0.492391, Len:  6, Fitness_tra: 9
Rule 37: e905090000000301, Class:  5, CF:0.271353, Len:  6, Fitness_tra: 7
Rule 38: 0000a78000000020, Class:  4, CF:0.841116, Len:  4, Fitness_tra: 7
Rule 39: 0000500607000530, Class:  8, CF:0.999186, Len:  5, Fitness_tra: 6
Rule 40: 000930000d0c0000, Class:  9, CF:0.585143, Len:  4, Fitness_tra: 6
Rule 41: 0000e9000e000003, Class:  9, CF:  1, Len:  4, Fitness_tra: 6
Rule 42: 05fe000000007005, Class:  8, CF:0.992281, Len:  5, Fitness_tra: 6
Rule 43: 0900000600500059, Class:  0, CF:  1, Len:  5, Fitness_tra: 5
Rule 44: 000e300203201001, Class:  6, CF:0.552598, Len:  7, Fitness_tra: 5
Rule 45: 0009a70070000000, Class:  6, CF:0.410575, Len:  4, Fitness_tra: 5
Rule 46: 00006900e0240000, Class:  9, CF:0.909726, Len:  5, Fitness_tra: 5
Rule 47: 010e500001000005, Class:  8, CF:0.931391, Len:  5, Fitness_tra: 5
Rule 48: 0000502007bb0000, Class:  2, CF:0.741173, Len:  5, Fitness_tra: 5
Rule 49: 00007f0000d00030, Class:  0, CF:0.993433, Len:  4, Fitness_tra: 5
Rule 50: 00000f06300000b0, Class:  8, CF:  1, Len:  4, Fitness_tra: 4
Rule 51: 0989504050200100, Class:  3, CF:0.893516, Len:  8, Fitness_tra: 5
Rule 52: 0900004057500050, Class:  4, CF:0.966164, Len:  6, Fitness_tra: 4
Rule 53: 0500a0e000000000, Class:  4, CF:0.462476, Len:  3, Fitness_tra: 4
Rule 54: 000e5000100b0cf8, Class:  8, CF:0.747047, Len:  7, Fitness_tra: 4
Rule 55: 0500a00000300000, Class:  8, CF:0.690513, Len:  3, Fitness_tra: 4
Rule 56: 0500600000300000, Class:  8, CF:0.676719, Len:  3, Fitness_tra: 4
Rule 57: 00000f4020000000, Class:  0, CF:0.97726, Len:  3, Fitness_tra: 4
Rule 58: 6009a00020200000, Class:  4, CF:0.947023, Len:  5, Fitness_tra: 3
Rule 59: 6030000000b00040, Class:  7, CF:0.744732, Len:  4, Fitness_tra: 4
Rule 60: 0009508007eb0030, Class:  3, CF:0.966212, Len:  7, Fitness_tra: 3
Rule 61: 05005006000000b0, Class:  8, CF:0.999586, Len:  4, Fitness_tra: 3
Rule 62: 000eb00000b00005, Class:  8, CF:0.910634, Len:  4, Fitness_tra: 3
Rule 63: 4000a00607000008, Class:  0, CF:0.999733, Len:  5, Fitness_tra: 3
Rule 64: 01005090e0200306, Class:  1, CF:0.793781, Len:  7, Fitness_tra: 3
Rule 65: 0909500020200c00, Class:  7, CF:0.468695, Len:  6, Fitness_tra: 3
Rule 66: 00000000070d0050, Class:  5, CF:0.492091, Len:  3, Fitness_tra: 3
Rule 67: e000b02000000008, Class:  8, CF:0.920541, Len:  4, Fitness_tra: 3
Rule 68: 00000f5000000ef0, Class:  0, CF:  1, Len:  4, Fitness_tra: 3
Rule 69: 0000a90000045000, Class:  9, CF:0.710973, Len:  4, Fitness_tra: 3
Rule 70: 600e800000000008, Class:  7, CF:0.967785, Len:  4, Fitness_tra: 3
Rule 71: 06000000200b0000, Class:  8, CF:  1, Len:  3, Fitness_tra: 2
Rule 72: 000010000d0c00f0, Class:  9, CF:0.435566, Len:  4, Fitness_tra: 1
Rule 73: 050029000010000b, Class:  7, CF:0.290892, Len:  5, Fitness_tra: 2
Rule 74: 000f000000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 2
Rule 75: 05090c10600001e3, Class:  2, CF:0.897183, Len:  8, Fitness_tra: 2
Rule 76: 000d000e00305000, Class:  8, CF:0.99261, Len:  4, Fitness_tra: 2
Rule 77: 0900500020300c00, Class:  7, CF:0.934696, Len:  5, Fitness_tra: 2
Rule 78: 0908a00e00200100, Class:  9, CF:  1, Len:  6, Fitness_tra: 2
Rule 79: 0100a0000d000000, Class:  9, CF:0.928512, Len:  3, Fitness_tra: 1
Rule 80: 0009a00007000050, Class:  4, CF:0.669966, Len:  4, Fitness_tra: 2
Rule 81: 131a1a2113ad5121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 53163a8e1168d222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 0000000000e00000, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0000005620000000, Class:  0, CF:0.652781, Len:  3, Fitness_tra: -3
Rule 85: 5000000000000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 2aaa111313159271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0009000000002000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1323113111115512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 133f1f21111d91b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 435616d12111126b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0000502067bb7000, Class:  2, CF:0.979513, Len:  7, Fitness_tra: 0
Rule 92: 00095770010b0030, Class:  7, CF:0.993407, Len:  7, Fitness_tra: 0
Rule 93: 050000e000200000, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 050930c060000001, Class:  8, CF:0.0737425, Len:  6, Fitness_tra: 0
Rule 95: 000030006d0c3b00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0c00a78000000020, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 97: 000000800d000af0, Class:  9, CF:0.824967, Len:  4, Fitness_tra: 14
Rule 98: 00050000670b10f1, Class:  1, CF:0.941391, Len:  7, Fitness_tra: 1
Rule 99: 05005080000b60ac, Class:  3, CF:  1, Len:  7, Fitness_tra: 0
Rule100: e00930006d0010f0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:9.31818
------Result------
Miss_rate(tra)	:9.31818
Miss_rate(tst)	:17.7273
ARL				:4.72727

------Generation 1000------
Rule  1: 0000000690e00200, Class:  0, CF:0.934206, Len:  4, Fitness_tra: 41
Rule  2: 0c00290000000001, Class:  1, CF:0.408387, Len:  4, Fitness_tra: 41
Rule  3: 0009500027e00030, Class:  3, CF:0.896928, Len:  6, Fitness_tra: 34
Rule  4: 0000000031001e00, Class:  5, CF:0.931464, Len:  4, Fitness_tra: 2
Rule  5: e00d0000060b0000, Class:  6, CF:0.905767, Len:  4, Fitness_tra: 24
Rule  6: 0000002000b0000c, Class:  7, CF:0.907311, Len:  3, Fitness_tra: 20
Rule  7: 00005000070b00f0, Class:  3, CF:0.806251, Len:  4, Fitness_tra: 19
Rule  8: 05000011300000b0, Class:  6, CF:0.387533, Len:  5, Fitness_tra: 19
Rule  9: 05000010e0200700, Class:  4, CF:0.696458, Len:  5, Fitness_tra: 19
Rule 10: e00000000d000a00, Class:  9, CF:0.821001, Len:  3, Fitness_tra: 17
Rule 11: 0000a70000000050, Class:  4, CF:0.822581, Len:  3, Fitness_tra: 17
Rule 12: 00000000070b0050, Class:  2, CF:0.267155, Len:  3, Fitness_tra: 15
Rule 13: 600080000000c05c, Class:  7, CF:  1, Len:  5, Fitness_tra: 15
Rule 14: 000007060b000050, Class:  5, CF:0.860078, Len:  4, Fitness_tra: 1
Rule 15: 00090c10600103e3, Class:  2, CF:0.961426, Len:  8, Fitness_tra: 15
Rule 16: 0509300000000051, Class:  4, CF:0.617097, Len:  5, Fitness_tra: 14
Rule 17: 000000800d000af0, Class:  9, CF:0.824967, Len:  4, Fitness_tra: 14
Rule 18: 05003001010000b1, Class:  6, CF:0.315369, Len:  6, Fitness_tra: 13
Rule 19: e0050000610010f1, Class:  6, CF:0.719486, Len:  7, Fitness_tra: 12
Rule 20: 05000a0050000000, Class:  0, CF:0.984158, Len:  3, Fitness_tra: 11
Rule 21: 00008000000b000c, Class:  7, CF:0.934193, Len:  3, Fitness_tra: 11
Rule 22: 040e500007301001, Class:  2, CF:0.669329, Len:  7, Fitness_tra: 11
Rule 23: 00005080070b00f0, Class:  3, CF:0.927407, Len:  5, Fitness_tra: 11
Rule 24: 6000800000b0000c, Class:  7, CF:0.940697, Len:  4, Fitness_tra: 10
Rule 25: 000070c061000001, Class:  2, CF:0.704384, Len:  5, Fitness_tra: 10
Rule 26: 090e500003200050, Class:  7, CF:0.85314, Len:  6, Fitness_tra: 10
Rule 27: 0d0eb00000000005, Class:  8, CF:0.843009, Len:  4, Fitness_tra: 9
Rule 28: 05000016300005b0, Class:  8, CF:0.99961, Len:  6, Fitness_tra: 9
Rule 29: 00000f0000000ef0, Class:  0, CF:0.872167, Len:  3, Fitness_tra: 9
Rule 30: 6000801000b00106, Class:  2, CF:0.540585, Len:  6, Fitness_tra: 9
Rule 31: 040e000007301001, Class:  2, CF:0.492391, Len:  6, Fitness_tra: 9
Rule 32: 010050000d0c0000, Class:  1, CF:0.61074, Len:  4, Fitness_tra: 9
Rule 33: 0000a0000001c050, Class:  8, CF:0.886826, Len:  4, Fitness_tra: 8
Rule 34: 0000000b075000c0, Class:  4, CF:0.980131, Len:  4, Fitness_tra: 8
Rule 35: 01000000dd400040, Class:  1, CF:0.776526, Len:  5, Fitness_tra: 6
Rule 36: 0000b000070b00f0, Class:  5, CF:0.528419, Len:  4, Fitness_tra: 7
Rule 37: e905090000000301, Class:  5, CF:0.271353, Len:  6, Fitness_tra: 7
Rule 38: 0000a78000000020, Class:  4, CF:0.841116, Len:  4, Fitness_tra: 7
Rule 39: 000930000d0c0000, Class:  9, CF:0.585143, Len:  4, Fitness_tra: 8
Rule 40: 0000500607000530, Class:  8, CF:0.999186, Len:  5, Fitness_tra: 6
Rule 41: 0000e9000e000003, Class:  9, CF:  1, Len:  4, Fitness_tra: 3
Rule 42: 05fe000000007005, Class:  8, CF:0.992281, Len:  5, Fitness_tra: 6
Rule 43: 00006900e0240000, Class:  9, CF:0.909726, Len:  5, Fitness_tra: 6
Rule 44: 0900000600500059, Class:  0, CF:  1, Len:  5, Fitness_tra: 5
Rule 45: 0009a70070000000, Class:  6, CF:0.410575, Len:  4, Fitness_tra: 5
Rule 46: 000e300203201001, Class:  6, CF:0.552598, Len:  7, Fitness_tra: 5
Rule 47: 010e500001000005, Class:  8, CF:0.931391, Len:  5, Fitness_tra: 5
Rule 48: 0000502007bb0000, Class:  2, CF:0.741173, Len:  5, Fitness_tra: 5
Rule 49: 00007f0000d00030, Class:  0, CF:0.993433, Len:  4, Fitness_tra: 5
Rule 50: 0500a0e000000000, Class:  4, CF:0.462476, Len:  3, Fitness_tra: 5
Rule 51: 0989504050200100, Class:  3, CF:0.893516, Len:  8, Fitness_tra: 5
Rule 52: 090000000d000af0, Class:  9, CF:0.473202, Len:  4, Fitness_tra: 4
Rule 53: 00000f06300000b0, Class:  8, CF:  1, Len:  4, Fitness_tra: 4
Rule 54: 000e5000100b0cf8, Class:  8, CF:0.747047, Len:  7, Fitness_tra: 4
Rule 55: 0500a00000300000, Class:  8, CF:0.690513, Len:  3, Fitness_tra: 4
Rule 56: 0500600000300000, Class:  8, CF:0.676719, Len:  3, Fitness_tra: 4
Rule 57: 00000f4020000000, Class:  0, CF:0.97726, Len:  3, Fitness_tra: 4
Rule 58: 0900004057500050, Class:  4, CF:0.966164, Len:  6, Fitness_tra: 4
Rule 59: 6030000000b00040, Class:  7, CF:0.744732, Len:  4, Fitness_tra: 4
Rule 60: 6009a00020200000, Class:  4, CF:0.947023, Len:  5, Fitness_tra: 3
Rule 61: 05005006000000b0, Class:  8, CF:0.999586, Len:  4, Fitness_tra: 3
Rule 62: 000eb00000b00005, Class:  8, CF:0.910634, Len:  4, Fitness_tra: 3
Rule 63: 4000a00607000008, Class:  0, CF:0.999733, Len:  5, Fitness_tra: 3
Rule 64: 01005090e0200306, Class:  1, CF:0.793781, Len:  7, Fitness_tra: 3
Rule 65: 0909500020200c00, Class:  7, CF:0.468695, Len:  6, Fitness_tra: 3
Rule 66: 00000000070d0050, Class:  5, CF:0.492091, Len:  3, Fitness_tra: 0
Rule 67: e000b02000000008, Class:  8, CF:0.920541, Len:  4, Fitness_tra: 3
Rule 68: 00000f5000000ef0, Class:  0, CF:  1, Len:  4, Fitness_tra: 3
Rule 69: 0000a90000045000, Class:  9, CF:0.710973, Len:  4, Fitness_tra: 3
Rule 70: 600e800000000008, Class:  7, CF:0.967785, Len:  4, Fitness_tra: 3
Rule 71: 0009508007eb0030, Class:  3, CF:0.966212, Len:  7, Fitness_tra: 3
Rule 72: 06000000200b0000, Class:  8, CF:  1, Len:  3, Fitness_tra: 2
Rule 73: 050029000010000b, Class:  7, CF:0.290892, Len:  5, Fitness_tra: 2
Rule 74: 000f000000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 2
Rule 75: 05090c10600001e3, Class:  2, CF:0.897183, Len:  8, Fitness_tra: 2
Rule 76: 000d000e00305000, Class:  8, CF:0.99261, Len:  4, Fitness_tra: 2
Rule 77: 0900500020300c00, Class:  7, CF:0.934696, Len:  5, Fitness_tra: 2
Rule 78: 0908a00e00200100, Class:  9, CF:  1, Len:  6, Fitness_tra: 2
Rule 79: 0009a00007000050, Class:  4, CF:0.669966, Len:  4, Fitness_tra: 2
Rule 80: 0600000000000000, Class:  1, CF:0.153731, Len:  1, Fitness_tra: 2
Rule 81: 1113131911a21122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0d00000000000500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 53aa165151315141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00ba000006d30000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 13214812a111121b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0500600000300000, Class:  8, CF:0.676719, Len:  0, Fitness_tra: 0
Rule 87: 11311e311122d212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000e0f0609080000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1fc6b12411a2a133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 131552121119af21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 00000f000d000a00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0100e9112e090161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 00c007000bb00000, Class:  8, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 0000aa0000000000, Class:  0, CF:0.994145, Len:  2, Fitness_tra: 1
Rule 95: 000a5000070b00f0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 600080000c00c05c, Class:  7, CF:  1, Len:  6, Fitness_tra: 0
Rule 97: 000d000e60000000, Class:  9, CF:0.847042, Len:  3, Fitness_tra: 7
Rule 98: 0000000300000e50, Class:  5, CF:0.998457, Len:  3, Fitness_tra: 45
Rule 99: 0000000690e00200, Class:  0, CF:0.934206, Len:  0, Fitness_tra: 0
Rule100: 00000000701000bb, Class:  6, CF:0.102756, Len:  4, Fitness_tra: 0
------Current------
Miss_rate(tra)	:8.75
------Result------
Miss_rate(tra)	:8.75
Miss_rate(tst)	:17.7273
ARL				:4.54118

------Generation 2000------
Rule  1: 0000000300000e50, Class:  5, CF:0.998457, Len:  3, Fitness_tra: 46
Rule  2: 0c00290000000001, Class:  1, CF:0.408387, Len:  4, Fitness_tra: 44
Rule  3: 0000000690e00200, Class:  0, CF:0.934206, Len:  4, Fitness_tra: 32
Rule  4: 0009500027e00030, Class:  3, CF:0.896928, Len:  6, Fitness_tra: 31
Rule  5: 0000004467010053, Class:  2, CF:0.955823, Len:  7, Fitness_tra: 30
Rule  6: e00d0000060b0000, Class:  6, CF:0.905767, Len:  4, Fitness_tra: 25
Rule  7: 00005000070b00f0, Class:  3, CF:0.806251, Len:  4, Fitness_tra: 20
