------Generation 0------
Rule  1: 1381154111ac5221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 000000b505009050, Class:  9, CF:  1, Len:  5, Fitness_tra: 1
Rule 74: 2000e0b01c010666, Class:  5, CF:0.375406, Len:  9, Fitness_tra: 1
Rule 75: 000022b010b1070a, Class:  2, CF:0.506273, Len:  8, Fitness_tra: 1
Rule 76: d000000000009060, Class:  8, CF:0.38747, Len:  3, Fitness_tra: 1
Rule 77: 10000040301706f0, Class:  5, CF:0.692192, Len:  7, Fitness_tra: 1
Rule 78: 0080500001010752, Class:  7, CF:0.944137, Len:  7, Fitness_tra: 0
Rule 79: 0a80900000900000, Class:  8, CF:  1, Len:  4, Fitness_tra: 1
Rule 80: 20c0000080d00066, Class:  5, CF:0.0232191, Len:  6, Fitness_tra: 1
Rule 81: 4a50000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: d000000000080060, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 0f0f900000d02000, Class:  9, CF:  1, Len:  5, Fitness_tra: 1
Rule 84: 000e0f0009080000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 05e00600000000f0, Class:  8, CF:  1, Len:  4, Fitness_tra: 0
Rule 86: 000e000000004800, Class:  8, CF:0.242682, Len:  0, Fitness_tra: 0
Rule 87: 1f11717588983c62, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 111f412514211233, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1313154512116112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 1129113a39151237, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 1500000030070670, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 911550050103006a, Class:  9, CF:0.726575, Len: 10, Fitness_tra: 0
Rule 93: 010080009000075b, Class:  7, CF:  1, Len:  6, Fitness_tra: 1
Rule 94: 00000f1d00000001, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 95: 0004a01000000001, Class:  4, CF:0.144481, Len:  4, Fitness_tra: 8
Rule 96: 0800000000080021, Class:  1, CF:0.00279567, Len:  4, Fitness_tra: -1
Rule 97: 010059000118076a, Class:  1, CF:0.607877, Len:  9, Fitness_tra: 1
Rule 98: 0000e0001e003766, Class:  9, CF:  1, Len:  7, Fitness_tra: 0
Rule 99: 0000004000080520, Class:  5, CF:0.599881, Len:  0, Fitness_tra: 0
Rule100: 0500d0006b90c020, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:10.7955
------Result------
Miss_rate(tra)	:10.7955
Miss_rate(tst)	:18.1818
ARL				:5.42697

------Generation 800------
Rule  1: 120000000000002c, Class:  7, CF:0.85872, Len:  4, Fitness_tra: 62
Rule  2: 00000f0090000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 43
Rule  3: 10000000f1160020, Class:  2, CF:0.958991, Len:  6, Fitness_tra: 41
Rule  4: 000000000000076b, Class:  6, CF:0.860274, Len:  3, Fitness_tra: 34
Rule  5: 1900a00000000081, Class:  4, CF:0.931404, Len:  5, Fitness_tra: 33
Rule  6: 2000500090010660, Class:  3, CF:0.550374, Len:  6, Fitness_tra: 30
Rule  7: 00008005e0000b00, Class:  1, CF:0.744657, Len:  4, Fitness_tra: 28
Rule  8: 0200600000000560, Class:  0, CF:0.994821, Len:  4, Fitness_tra: 24
Rule  9: 0000004000080520, Class:  5, CF:0.599881, Len:  4, Fitness_tra: 18
Rule 10: 0002020000010c09, Class:  8, CF:0.850999, Len:  5, Fitness_tra: 17
Rule 11: e0c0009500000000, Class:  9, CF:0.999882, Len:  4, Fitness_tra: 13
Rule 12: 5800a00000000001, Class:  9, CF:0.684463, Len:  4, Fitness_tra: 13
Rule 13: 011550000191006a, Class:  3, CF:0.892775, Len:  9, Fitness_tra: 11
Rule 14: 10090210902106f6, Class:  3, CF:0.633787, Len: 10, Fitness_tra: 11
Rule 15: 0000000000000767, Class:  6, CF:0.763728, Len:  3, Fitness_tra: 9
Rule 16: 00004b0030100520, Class:  5, CF:0.942227, Len:  6, Fitness_tra: 10
Rule 17: 0500001300000160, Class:  6, CF:0.81402, Len:  5, Fitness_tra: 10
Rule 18: 0000000000900025, Class:  0, CF:0.762195, Len:  3, Fitness_tra: 10
Rule 19: 0500000310060070, Class:  6, CF:0.922438, Len:  5, Fitness_tra: 9
Rule 20: d0000000900c0060, Class:  9, CF:0.916822, Len:  4, Fitness_tra: 9
Rule 21: 0500d00c0b00c000, Class:  2, CF:0.0471362, Len:  5, Fitness_tra: 10
Rule 22: 000e000000004800, Class:  8, CF:0.242682, Len:  3, Fitness_tra: 9
Rule 23: 05007000400c0060, Class:  5, CF:0.222683, Len:  5, Fitness_tra: 9
Rule 24: 2200500060004620, Class:  2, CF:0.9671, Len:  7, Fitness_tra: 8
Rule 25: 1001200210001001, Class:  1, CF:0.109029, Len:  7, Fitness_tra: 9
Rule 26: 0004a01000000001, Class:  4, CF:0.144481, Len:  4, Fitness_tra: 8
Rule 27: 0000a09000000003, Class:  4, CF:0.712796, Len:  3, Fitness_tra: 8
Rule 28: 0000800000000049, Class:  8, CF:0.952749, Len:  3, Fitness_tra: 8
Rule 29: 5000000000000009, Class:  8, CF:0.528432, Len:  2, Fitness_tra: 8
Rule 30: 00000090e00c0b40, Class:  1, CF:0.73683, Len:  5, Fitness_tra: 7
Rule 31: 1009008000210646, Class:  3, CF:0.655844, Len:  8, Fitness_tra: 7
Rule 32: 00a0000090200050, Class:  4, CF:0.811528, Len:  4, Fitness_tra: 7
Rule 33: 0900ab0090000001, Class:  4, CF:0.708116, Len:  5, Fitness_tra: 7
Rule 34: d000000000000005, Class:  8, CF:0.318399, Len:  2, Fitness_tra: 6
Rule 35: 00008095e00c0b40, Class:  1, CF:0.914217, Len:  7, Fitness_tra: 6
Rule 36: 000252150001c05a, Class:  2, CF:0.314011, Len:  9, Fitness_tra: 6
Rule 37: 0000e2b010050706, Class:  9, CF:  1, Len:  7, Fitness_tra: 6
Rule 38: 00c00a0000000000, Class:  8, CF:0.563178, Len:  2, Fitness_tra: 7
Rule 39: 0900a41000000041, Class:  4, CF:0.37294, Len:  6, Fitness_tra: 6
Rule 40: 0000000000900085, Class:  0, CF:0.883275, Len:  3, Fitness_tra: 6
Rule 41: 9010000590030000, Class:  9, CF:0.883155, Len:  5, Fitness_tra: 5
Rule 42: 0000080000080025, Class:  5, CF:0.852784, Len:  4, Fitness_tra: 5
Rule 43: 100000b0e02c06f0, Class:  9, CF:0.824055, Len:  7, Fitness_tra: 5
Rule 44: 0000e000000c0560, Class:  8, CF:  1, Len:  4, Fitness_tra: 6
Rule 45: 0900541001000061, Class:  3, CF:0.257435, Len:  7, Fitness_tra: 4
Rule 46: 2115124411133126, Class:  1, CF:0.797837, Len: 16, Fitness_tra: 4
Rule 47: 0000900d00f40b00, Class:  2, CF:  1, Len:  5, Fitness_tra: 4
Rule 48: 00000090100c0555, Class:  5, CF:0.947892, Len:  6, Fitness_tra: 4
Rule 49: 9005000090030c00, Class:  8, CF:0.998886, Len:  5, Fitness_tra: 4
Rule 50: 00000000f10c0020, Class:  5, CF:0.589298, Len:  4, Fitness_tra: 4
Rule 51: 2060000090030660, Class:  9, CF:0.990182, Len:  6, Fitness_tra: 4
Rule 52: 9000000090ec0003, Class:  9, CF:0.761006, Len:  5, Fitness_tra: 3
Rule 53: 0070e2b00701000a, Class:  3, CF:0.86694, Len:  7, Fitness_tra: 3
Rule 54: 0900a4100b000041, Class:  4, CF:0.796107, Len:  7, Fitness_tra: 3
Rule 55: 05107005400c0000, Class:  7, CF:0.0543777, Len:  6, Fitness_tra: 3
Rule 56: 09000000f0060401, Class:  6, CF:0.663089, Len:  5, Fitness_tra: 3
Rule 57: 00000b0000109060, Class:  8, CF:  1, Len:  4, Fitness_tra: 3
Rule 58: 0000e0000e009000, Class:  9, CF:  1, Len:  3, Fitness_tra: 3
Rule 59: c0001000c09006f6, Class:  5, CF:0.373881, Len:  7, Fitness_tra: 2
Rule 60: b0000005b05c5003, Class:  5, CF:0.716575, Len:  7, Fitness_tra: 2
Rule 61: 001202b01001f00a, Class:  1, CF:  1, Len:  8, Fitness_tra: 2
Rule 62: 0000000000900055, Class:  0, CF:  1, Len:  3, Fitness_tra: 2
Rule 63: 9502000c9b03c000, Class:  5, CF:0.400252, Len:  8, Fitness_tra: 2
Rule 64: 2000a00090090c40, Class:  4, CF:0.991294, Len:  6, Fitness_tra: 2
Rule 65: 00000b000010d060, Class:  8, CF:0.992847, Len:  4, Fitness_tra: 2
Rule 66: 900210029b001001, Class:  5, CF:0.462437, Len:  8, Fitness_tra: 2
Rule 67: d0006000000c0020, Class:  4, CF:0.158792, Len:  4, Fitness_tra: 2
Rule 68: d500000010060070, Class:  6, CF:0.62284, Len:  5, Fitness_tra: 2
Rule 69: d4000000000c0060, Class:  9, CF:0.749016, Len:  4, Fitness_tra: 2
Rule 70: 0200008c000ccb40, Class:  4, CF:0.90479, Len:  7, Fitness_tra: 2
Rule 71: 5000000090080760, Class:  9, CF:0.935728, Len:  5, Fitness_tra: 2
Rule 72: 0009040000000841, Class:  4, CF:0.33751, Len:  5, Fitness_tra: 2
Rule 73: 010050000108076a, Class:  1, CF:0.379837, Len:  7, Fitness_tra: 2
Rule 74: d0000000000c0060, Class:  9, CF:0.480158, Len:  3, Fitness_tra: 2
Rule 75: 2000d0084c00c606, Class:  5, CF:0.205469, Len:  8, Fitness_tra: 2
Rule 76: 000000b505009050, Class:  9, CF:  1, Len:  5, Fitness_tra: 1
Rule 77: 10000040301706f0, Class:  5, CF:0.692192, Len:  7, Fitness_tra: 1
Rule 78: 010059000118076a, Class:  1, CF:0.607877, Len:  9, Fitness_tra: 1
Rule 79: 0a80900000900000, Class:  8, CF:  1, Len:  4, Fitness_tra: 1
Rule 80: 20c0000080d00066, Class:  5, CF:0.0232191, Len:  6, Fitness_tra: 1
Rule 81: 000a0e0600000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 3f1f111111311112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 0a0f900000d08000, Class:  9, CF:  1, Len:  5, Fitness_tra: 0
Rule 84: 11c61a13111254f4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 00000f8e90080000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 2113118111115131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0020400050f70050, Class:  8, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0500000000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000a000000000000, Class:  0, CF:0.799093, Len:  1, Fitness_tra: 1
Rule 90: 0500000050000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0900d0000b000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0000e000000c0560, Class:  8, CF:  1, Len:  0, Fitness_tra: 0
Rule 93: 0000000090030707, Class:  7, CF:0.767006, Len:  4, Fitness_tra: 6
Rule 94: 23805000d00a0660, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0115500001010060, Class:  3, CF:0.0258533, Len:  7, Fitness_tra: 0
Rule 96: 0000000505009020, Class:  1, CF:0.279806, Len:  4, Fitness_tra: -2
Rule 97: 1002a2b000210cf9, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 98: 0510702590080060, Class:  9, CF:0.357181, Len:  8, Fitness_tra: 0
Rule 99: 00000000f0004000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 2500000390080060, Class:  0, CF:0.947491, Len:  6, Fitness_tra: 1
------Current------
Miss_rate(tra)	:10.6818
------Result------
Miss_rate(tra)	:10.6818
Miss_rate(tst)	:17.2727
ARL				:5.38636

------Generation 900------
Rule  1: 120000000000002c, Class:  7, CF:0.85872, Len:  4, Fitness_tra: 62
Rule  2: 00000f0090000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 44
Rule  3: 10000000f1160020, Class:  2, CF:0.958991, Len:  6, Fitness_tra: 40
Rule  4: 000000000000076b, Class:  6, CF:0.860274, Len:  3, Fitness_tra: 33
Rule  5: 1900a00000000081, Class:  4, CF:0.931404, Len:  5, Fitness_tra: 33
Rule  6: 2000500090010660, Class:  3, CF:0.550374, Len:  6, Fitness_tra: 29
Rule  7: 0200600000000560, Class:  0, CF:0.994821, Len:  4, Fitness_tra: 24
Rule  8: 00008005e0000b00, Class:  1, CF:0.744657, Len:  4, Fitness_tra: 18
Rule  9: 0000004000080520, Class:  5, CF:0.599881, Len:  4, Fitness_tra: 18
Rule 10: 0002020000010c09, Class:  8, CF:0.850999, Len:  5, Fitness_tra: 14
Rule 11: e0c0009500000000, Class:  9, CF:0.999882, Len:  4, Fitness_tra: 13
Rule 12: 5800a00000000001, Class:  9, CF:0.684463, Len:  4, Fitness_tra: 13
Rule 13: 000252150001c05a, Class:  2, CF:0.314011, Len:  9, Fitness_tra: 12
Rule 14: 10090210902106f6, Class:  3, CF:0.633787, Len: 10, Fitness_tra: 12
Rule 15: d0000000900c0060, Class:  9, CF:0.916822, Len:  4, Fitness_tra: 10
Rule 16: 011550000191006a, Class:  3, CF:0.892775, Len:  9, Fitness_tra: 10
Rule 17: 0500001300000160, Class:  6, CF:0.81402, Len:  5, Fitness_tra: 10
Rule 18: 0000000000900025, Class:  0, CF:0.762195, Len:  3, Fitness_tra: 10
Rule 19: 00004b0030100520, Class:  5, CF:0.942227, Len:  6, Fitness_tra: 10
Rule 20: 00000095000c0090, Class:  1, CF:0.98807, Len:  4, Fitness_tra: 10
Rule 21: 0000000000000767, Class:  6, CF:0.763728, Len:  3, Fitness_tra: 10
Rule 22: 000d520000011050, Class:  1, CF:0.2863, Len:  6, Fitness_tra: 10
Rule 23: 05007000400c0060, Class:  5, CF:0.222683, Len:  5, Fitness_tra: 8
Rule 24: 00a0000090200050, Class:  4, CF:0.811528, Len:  4, Fitness_tra: 9
Rule 25: 0200d4100b00c001, Class:  2, CF:0.272456, Len:  7, Fitness_tra: 1
Rule 26: 0500000310060070, Class:  6, CF:0.922438, Len:  5, Fitness_tra: 8
Rule 27: 0000a09000000003, Class:  4, CF:0.712796, Len:  3, Fitness_tra: 8
Rule 28: 0000800000000049, Class:  8, CF:0.952749, Len:  3, Fitness_tra: 7
Rule 29: 5000000000000009, Class:  8, CF:0.528432, Len:  2, Fitness_tra: 8
Rule 30: 0004a01000000001, Class:  4, CF:0.144481, Len:  4, Fitness_tra: 8
Rule 31: 00000c00000000a5, Class:  8, CF:0.759977, Len:  3, Fitness_tra: 8
Rule 32: 000e000000004800, Class:  8, CF:0.242682, Len:  3, Fitness_tra: 7
Rule 33: 020064100b000041, Class:  4, CF:0.750989, Len:  7, Fitness_tra: 7
Rule 34: 0004a000e0000001, Class:  4, CF:0.50228, Len:  4, Fitness_tra: 7
Rule 35: 1009008000210646, Class:  3, CF:0.655844, Len:  8, Fitness_tra: 7
Rule 36: 0900ab0090000001, Class:  4, CF:0.708116, Len:  5, Fitness_tra: 6
Rule 37: 00008095e00c0b40, Class:  1, CF:0.914217, Len:  7, Fitness_tra: 6
Rule 38: 0000000000900085, Class:  0, CF:0.883275, Len:  3, Fitness_tra: 6
Rule 39: 0000000090030707, Class:  7, CF:0.767006, Len:  4, Fitness_tra: 6
Rule 40: 00c00a0000000000, Class:  8, CF:0.563178, Len:  2, Fitness_tra: 6
Rule 41: 0000e2b010050706, Class:  9, CF:  1, Len:  7, Fitness_tra: 6
Rule 42: 2200500060004620, Class:  2, CF:0.9671, Len:  7, Fitness_tra: 5
Rule 43: 01c00015000001e0, Class:  1, CF:0.210338, Len:  6, Fitness_tra: 5
Rule 44: 9010000590030000, Class:  9, CF:0.883155, Len:  5, Fitness_tra: 7
Rule 45: 100000b0e02c06f0, Class:  9, CF:0.824055, Len:  7, Fitness_tra: 5
Rule 46: 0000080000080025, Class:  5, CF:0.852784, Len:  4, Fitness_tra: 5
Rule 47: d000000000000005, Class:  8, CF:0.318399, Len:  2, Fitness_tra: 5
Rule 48: 00000000f10c0020, Class:  5, CF:0.589298, Len:  4, Fitness_tra: 6
Rule 49: 0000e000000c0560, Class:  8, CF:  1, Len:  4, Fitness_tra: 5
Rule 50: 008090b505009000, Class:  9, CF:0.923531, Len:  6, Fitness_tra: 4
Rule 51: 2060000090030660, Class:  9, CF:0.990182, Len:  6, Fitness_tra: 4
Rule 52: 10c0009500000070, Class:  1, CF:0.779557, Len:  5, Fitness_tra: 4
Rule 53: 00000090e00c0b40, Class:  1, CF:0.73683, Len:  5, Fitness_tra: 4
Rule 54: 00000090100c0555, Class:  5, CF:0.947892, Len:  6, Fitness_tra: 4
Rule 55: 02000c0030000007, Class:  6, CF:0.587284, Len:  4, Fitness_tra: 5
Rule 56: 9005000090030c00, Class:  8, CF:0.998886, Len:  5, Fitness_tra: 4
Rule 57: 0900a41000000041, Class:  4, CF:0.37294, Len:  6, Fitness_tra: 3
Rule 58: 0500d00c0b00c000, Class:  2, CF:0.0471362, Len:  5, Fitness_tra: 2
Rule 59: 9000000090ec0003, Class:  9, CF:0.761006, Len:  5, Fitness_tra: 3
Rule 60: 2000d0084c00c606, Class:  5, CF:0.205469, Len:  8, Fitness_tra: 3
Rule 61: c0001000c09006f6, Class:  5, CF:0.373881, Len:  7, Fitness_tra: 3
Rule 62: 05107005400c0000, Class:  7, CF:0.0543777, Len:  6, Fitness_tra: 3
Rule 63: 0900541001000061, Class:  3, CF:0.257435, Len:  7, Fitness_tra: 3
Rule 64: 0000900d00f40b00, Class:  2, CF:  1, Len:  5, Fitness_tra: 3
Rule 65: 1001200210001001, Class:  1, CF:0.109029, Len:  7, Fitness_tra: 2
Rule 66: d500000010060070, Class:  6, CF:0.62284, Len:  5, Fitness_tra: 2
Rule 67: 5000000090080760, Class:  9, CF:0.935728, Len:  5, Fitness_tra: 2
Rule 68: 0070e2b00701000a, Class:  3, CF:0.86694, Len:  7, Fitness_tra: 2
Rule 69: b0000005b05c5003, Class:  5, CF:0.716575, Len:  7, Fitness_tra: 2
Rule 70: 9502000c9b03c000, Class:  5, CF:0.400252, Len:  8, Fitness_tra: 1
Rule 71: 001202b01001f00a, Class:  1, CF:  1, Len:  8, Fitness_tra: 2
Rule 72: 0000000000900055, Class:  0, CF:  1, Len:  3, Fitness_tra: 2
Rule 73: d4000000000c0060, Class:  9, CF:0.749016, Len:  4, Fitness_tra: 2
Rule 74: 2000a00090090c40, Class:  4, CF:0.991294, Len:  6, Fitness_tra: 2
Rule 75: 900210029b001001, Class:  5, CF:0.462437, Len:  8, Fitness_tra: 0
Rule 76: 0000e0000e009000, Class:  9, CF:  1, Len:  3, Fitness_tra: 2
Rule 77: 0002000090010c09, Class:  8, CF:0.973291, Len:  5, Fitness_tra: 2
Rule 78: d0000000009c0060, Class:  9, CF:0.594185, Len:  4, Fitness_tra: 2
Rule 79: 0005080090080720, Class:  4, CF:0.522696, Len:  6, Fitness_tra: 2
Rule 80: 0a80900000900000, Class:  8, CF:  1, Len:  4, Fitness_tra: 1
Rule 81: 31165113a13c5b74, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000a0e0600000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 11161395921251f8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1611311711151f11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 0000000000007000, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000e0a0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 369f115115121171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0030000000004000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0f00e00000000000, Class:  9, CF:  1, Len:  2, Fitness_tra: 1
Rule 90: 83369552721151a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0000a29000050706, Class:  4, CF:0.829326, Len:  6, Fitness_tra: 0
Rule 92: 5500020000000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 9500900d0004c000, Class:  9, CF:0.780827, Len:  6, Fitness_tra: 0
Rule 94: c000600000000560, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 95: 9002007090030061, Class:  5, CF:0.572659, Len:  7, Fitness_tra: 5
Rule 96: 0200d41030a00001, Class:  2, CF:0.735908, Len:  7, Fitness_tra: 11
Rule 97: a900d4100b00c041, Class:  3, CF:  1, Len:  9, Fitness_tra: 0
Rule 98: 0004a00000f40001, Class:  1, CF:0.950691, Len:  5, Fitness_tra: 1
Rule 99: 00000c0000400005, Class:  8, CF:0.252986, Len:  3, Fitness_tra: 2
Rule100: 1000e2b0f8060e26, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:9.65909
------Result------
Miss_rate(tra)	:9.65909
Miss_rate(tst)	:15.9091
ARL				:5.16854

------Generation 1000------
Rule  1: 120000000000002c, Class:  7, CF:0.85872, Len:  4, Fitness_tra: 62
Rule  2: 00000f0090000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 44
Rule  3: 10000000f1160020, Class:  2, CF:0.958991, Len:  6, Fitness_tra: 40
Rule  4: 000000000000076b, Class:  6, CF:0.860274, Len:  3, Fitness_tra: 33
Rule  5: 1900a00000000081, Class:  4, CF:0.931404, Len:  5, Fitness_tra: 33
Rule  6: 2000500090010660, Class:  3, CF:0.550374, Len:  6, Fitness_tra: 29
Rule  7: 0200600000000560, Class:  0, CF:0.994821, Len:  4, Fitness_tra: 24
Rule  8: 00008005e0000b00, Class:  1, CF:0.744657, Len:  4, Fitness_tra: 18
Rule  9: 0000004000080520, Class:  5, CF:0.599881, Len:  4, Fitness_tra: 18
Rule 10: 0002020000010c09, Class:  8, CF:0.850999, Len:  5, Fitness_tra: 14
Rule 11: e0c0009500000000, Class:  9, CF:0.999882, Len:  4, Fitness_tra: 13
Rule 12: 5800a00000000001, Class:  9, CF:0.684463, Len:  4, Fitness_tra: 13
Rule 13: 000252150001c05a, Class:  2, CF:0.314011, Len:  9, Fitness_tra: 12
Rule 14: 10090210902106f6, Class:  3, CF:0.633787, Len: 10, Fitness_tra: 12
Rule 15: d0000000900c0060, Class:  9, CF:0.916822, Len:  4, Fitness_tra: 10
Rule 16: 011550000191006a, Class:  3, CF:0.892775, Len:  9, Fitness_tra: 10
Rule 17: 0500001300000160, Class:  6, CF:0.81402, Len:  5, Fitness_tra: 10
Rule 18: 0000000000900025, Class:  0, CF:0.762195, Len:  3, Fitness_tra: 10
Rule 19: 00004b0030100520, Class:  5, CF:0.942227, Len:  6, Fitness_tra: 10
Rule 20: 00000095000c0090, Class:  1, CF:0.98807, Len:  4, Fitness_tra: 10
Rule 21: 0000000000000767, Class:  6, CF:0.763728, Len:  3, Fitness_tra: 10
Rule 22: 000d520000011050, Class:  1, CF:0.2863, Len:  6, Fitness_tra: 10
Rule 23: 05007000400c0060, Class:  5, CF:0.222683, Len:  5, Fitness_tra: 8
Rule 24: 00a0000090200050, Class:  4, CF:0.811528, Len:  4, Fitness_tra: 9
Rule 25: 0200d4100b00c001, Class:  2, CF:0.272456, Len:  7, Fitness_tra: 1
Rule 26: 0500000310060070, Class:  6, CF:0.922438, Len:  5, Fitness_tra: 8
Rule 27: 0000a09000000003, Class:  4, CF:0.712796, Len:  3, Fitness_tra: 8
Rule 28: 0000800000000049, Class:  8, CF:0.952749, Len:  3, Fitness_tra: 7
Rule 29: 5000000000000009, Class:  8, CF:0.528432, Len:  2, Fitness_tra: 8
Rule 30: 0004a01000000001, Class:  4, CF:0.144481, Len:  4, Fitness_tra: 8
Rule 31: 00000c00000000a5, Class:  8, CF:0.759977, Len:  3, Fitness_tra: 8
Rule 32: 000e000000004800, Class:  8, CF:0.242682, Len:  3, Fitness_tra: 7
Rule 33: 020064100b000041, Class:  4, CF:0.750989, Len:  7, Fitness_tra: 7
Rule 34: 0004a000e0000001, Class:  4, CF:0.50228, Len:  4, Fitness_tra: 7
Rule 35: 1009008000210646, Class:  3, CF:0.655844, Len:  8, Fitness_tra: 7
Rule 36: 0900ab0090000001, Class:  4, CF:0.708116, Len:  5, Fitness_tra: 6
Rule 37: 00008095e00c0b40, Class:  1, CF:0.914217, Len:  7, Fitness_tra: 6
Rule 38: 0000000000900085, Class:  0, CF:0.883275, Len:  3, Fitness_tra: 6
Rule 39: 0000000090030707, Class:  7, CF:0.767006, Len:  4, Fitness_tra: 6
Rule 40: 00c00a0000000000, Class:  8, CF:0.563178, Len:  2, Fitness_tra: 6
Rule 41: 0000e2b010050706, Class:  9, CF:  1, Len:  7, Fitness_tra: 6
Rule 42: 2200500060004620, Class:  2, CF:0.9671, Len:  7, Fitness_tra: 5
Rule 43: 01c00015000001e0, Class:  1, CF:0.210338, Len:  6, Fitness_tra: 5
Rule 44: 9010000590030000, Class:  9, CF:0.883155, Len:  5, Fitness_tra: 7
Rule 45: 100000b0e02c06f0, Class:  9, CF:0.824055, Len:  7, Fitness_tra: 5
Rule 46: 0000080000080025, Class:  5, CF:0.852784, Len:  4, Fitness_tra: 5
Rule 47: d000000000000005, Class:  8, CF:0.318399, Len:  2, Fitness_tra: 5
Rule 48: 00000000f10c0020, Class:  5, CF:0.589298, Len:  4, Fitness_tra: 6
Rule 49: 0000e000000c0560, Class:  8, CF:  1, Len:  4, Fitness_tra: 5
Rule 50: 008090b505009000, Class:  9, CF:0.923531, Len:  6, Fitness_tra: 4
Rule 51: 2060000090030660, Class:  9, CF:0.990182, Len:  6, Fitness_tra: 4
Rule 52: 10c0009500000070, Class:  1, CF:0.779557, Len:  5, Fitness_tra: 4
Rule 53: 00000090e00c0b40, Class:  1, CF:0.73683, Len:  5, Fitness_tra: 4
Rule 54: 00000090100c0555, Class:  5, CF:0.947892, Len:  6, Fitness_tra: 4
Rule 55: 02000c0030000007, Class:  6, CF:0.587284, Len:  4, Fitness_tra: 5
Rule 56: 9005000090030c00, Class:  8, CF:0.998886, Len:  5, Fitness_tra: 4
Rule 57: 0900a41000000041, Class:  4, CF:0.37294, Len:  6, Fitness_tra: 3
Rule 58: 0500d00c0b00c000, Class:  2, CF:0.0471362, Len:  5, Fitness_tra: 2
Rule 59: 9000000090ec0003, Class:  9, CF:0.761006, Len:  5, Fitness_tra: 3
Rule 60: 2000d0084c00c606, Class:  5, CF:0.205469, Len:  8, Fitness_tra: 3
Rule 61: c0001000c09006f6, Class:  5, CF:0.373881, Len:  7, Fitness_tra: 3
Rule 62: 05107005400c0000, Class:  7, CF:0.0543777, Len:  6, Fitness_tra: 3
Rule 63: 0900541001000061, Class:  3, CF:0.257435, Len:  7, Fitness_tra: 3
Rule 64: 0000900d00f40b00, Class:  2, CF:  1, Len:  5, Fitness_tra: 3
Rule 65: 1001200210001001, Class:  1, CF:0.109029, Len:  7, Fitness_tra: 2
Rule 66: d500000010060070, Class:  6, CF:0.62284, Len:  5, Fitness_tra: 2
Rule 67: 5000000090080760, Class:  9, CF:0.935728, Len:  5, Fitness_tra: 2
Rule 68: 0070e2b00701000a, Class:  3, CF:0.86694, Len:  7, Fitness_tra: 2
Rule 69: b0000005b05c5003, Class:  5, CF:0.716575, Len:  7, Fitness_tra: 2
Rule 70: 9502000c9b03c000, Class:  5, CF:0.400252, Len:  8, Fitness_tra: 1
Rule 71: 001202b01001f00a, Class:  1, CF:  1, Len:  8, Fitness_tra: 2
Rule 72: 0000000000900055, Class:  0, CF:  1, Len:  3, Fitness_tra: 2
