------Generation 0------
Rule  1: b11336195d525212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 0510d0000a004000, Class:  7, CF:0.0460737, Len:  5, Fitness_tra: 4
Rule 53: 00f0660000004030, Class:  0, CF:  1, Len:  5, Fitness_tra: 3
Rule 54: 051e105000100005, Class:  8, CF:0.998288, Len:  7, Fitness_tra: 2
Rule 55: 050c000d40000010, Class:  9, CF:0.853925, Len:  5, Fitness_tra: 2
Rule 56: 00000500f9000000, Class:  9, CF:  1, Len:  3, Fitness_tra: 2
Rule 57: 60fe10000c100021, Class:  2, CF:0.616642, Len:  8, Fitness_tra: 2
Rule 58: 000060d008000000, Class:  4, CF:0.320996, Len:  3, Fitness_tra: 2
Rule 59: 031c00e04e000010, Class:  1, CF:  1, Len:  7, Fitness_tra: 2
Rule 60: 6015150e4701001b, Class:  8, CF:0.0101328, Len: 11, Fitness_tra: 2
Rule 61: 000990000e000000, Class:  9, CF:0.830545, Len:  3, Fitness_tra: 2
Rule 62: 000e000000040015, Class:  8, CF:0.447086, Len:  4, Fitness_tra: 2
Rule 63: b005e42141030f20, Class:  2, CF:  1, Len: 11, Fitness_tra: 2
Rule 64: 00096000000e0c0a, Class:  4, CF:0.995642, Len:  5, Fitness_tra: 2
Rule 65: 3500042151001f50, Class:  1, CF:0.418969, Len: 10, Fitness_tra: 2
Rule 66: 15b0530017110002, Class:  5, CF:0.293418, Len: 10, Fitness_tra: 1
Rule 67: 1500c30047110012, Class:  8, CF:  1, Len: 10, Fitness_tra: 2
Rule 68: 000e00480954d000, Class:  9, CF:0.869738, Len:  7, Fitness_tra: 1
Rule 69: 321009e000a40000, Class:  2, CF:0.549791, Len:  7, Fitness_tra: 1
Rule 70: ff00000000000000, Class:  9, CF:  1, Len:  2, Fitness_tra: 1
Rule 71: 55001d0028020703, Class:  9, CF:0.598911, Len:  9, Fitness_tra: 1
Rule 72: 6000002061010028, Class:  7, CF:0.880477, Len:  7, Fitness_tra: 1
Rule 73: 0000660000004038, Class:  0, CF:  1, Len:  5, Fitness_tra: 1
Rule 74: 1111122128116626, Class:  1, CF:0.8451, Len: 16, Fitness_tra: 1
Rule 75: 120e0000f8010300, Class:  5, CF:0.89442, Len:  7, Fitness_tra: 1
Rule 76: 0c0010001c006020, Class:  1, CF:0.843027, Len:  6, Fitness_tra: 1
Rule 77: 5200942000000005, Class:  8, CF:0.970252, Len:  6, Fitness_tra: 1
Rule 78: e000e0000811002b, Class:  8, CF:  1, Len:  7, Fitness_tra: 1
Rule 79: 5200960000020005, Class:  8, CF:  1, Len:  6, Fitness_tra: 1
Rule 80: b010140042000fa0, Class:  3, CF:0.410991, Len:  8, Fitness_tra: 1
Rule 81: 4a1631f391151111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1125515bb44311a3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 050e00000000e550, Class:  8, CF:0.182887, Len:  5, Fitness_tra: 0
Rule 84: 0000000050000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1111111333111141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 26811c14114156a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 131936261e15322b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0000000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 131325421411a113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 11139f13a1122422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0010900c020000a0, Class:  3, CF:0.947387, Len:  5, Fitness_tra: 55
Rule 92: e000840003030063, Class:  6, CF:0.763999, Len:  7, Fitness_tra: 1
Rule 93: 060e00000e0000a6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 0000100200034005, Class:  8, CF:0.930227, Len:  5, Fitness_tra: 1
Rule 95: 0400009057001500, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 96: 001e000008000001, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 600090e0010080a0, Class:  3, CF:0.636217, Len:  6, Fitness_tra: 5
Rule 98: 0009600008000000, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 1000000001000300, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0500000a67000005, Class:  5, CF:0.357167, Len:  5, Fitness_tra: 18
------Current------
Miss_rate(tra)	:11.8182
------Result------
Miss_rate(tra)	:11.8182
Miss_rate(tst)	:13.6364
ARL				:5.90805

------Generation 900------
Rule  1: 0000340003030061, Class:  6, CF:0.984072, Len:  6, Fitness_tra: 48
Rule  2: 001e9001080303a6, Class:  3, CF:0.956312, Len:  9, Fitness_tra: 5
Rule  3: 10000000f1000300, Class:  2, CF:0.821433, Len:  4, Fitness_tra: 43
Rule  4: 0000600707000001, Class:  4, CF:0.869716, Len:  4, Fitness_tra: 38
Rule  5: 0500060050000000, Class:  0, CF:0.952871, Len:  3, Fitness_tra: 37
Rule  6: 0c0d000000000000, Class:  1, CF:0.538716, Len:  2, Fitness_tra: 35
Rule  7: 6000d00001004028, Class:  7, CF:0.905669, Len:  6, Fitness_tra: 30
Rule  8: 0000000050005005, Class:  0, CF:0.876241, Len:  3, Fitness_tra: 25
Rule  9: 6510e0002011002b, Class:  7, CF:0.951358, Len:  9, Fitness_tra: 22
Rule 10: 05600000f0000000, Class:  5, CF:0.410481, Len:  3, Fitness_tra: 11
Rule 11: 00006007000000d1, Class:  4, CF:0.923905, Len:  4, Fitness_tra: 19
Rule 12: 0000000060005005, Class:  8, CF:0.811381, Len:  3, Fitness_tra: 20
Rule 13: 50101000220000a1, Class:  9, CF:0.548083, Len:  7, Fitness_tra: 15
Rule 14: e00e100000004005, Class:  8, CF:0.965086, Len:  5, Fitness_tra: 13
Rule 15: 0c0c00000e000000, Class:  1, CF:0.917852, Len:  3, Fitness_tra: 12
Rule 16: 3210d50047004050, Class:  2, CF:0.488663, Len:  9, Fitness_tra: 12
Rule 17: 0500d00207004000, Class:  3, CF:0.0300763, Len:  5, Fitness_tra: 1
Rule 18: 0006000000000000, Class:  0, CF:0.791439, Len:  1, Fitness_tra: 10
Rule 19: e500140003001700, Class:  6, CF:0.776462, Len:  7, Fitness_tra: 10
Rule 20: e000140003030763, Class:  6, CF:0.991837, Len:  8, Fitness_tra: 6
Rule 21: 0500002a57000000, Class:  0, CF:0.949613, Len:  5, Fitness_tra: 9
Rule 22: 005e10b0080100a1, Class:  5, CF:0.512361, Len:  8, Fitness_tra: 9
Rule 23: 651000002a009000, Class:  7, CF:0.740078, Len:  6, Fitness_tra: 8
Rule 24: 00f0000060000000, Class:  5, CF:0.322604, Len:  2, Fitness_tra: 6
Rule 25: 1500c000e7010000, Class:  3, CF:0.692846, Len:  6, Fitness_tra: 7
Rule 26: 05f9000000000005, Class:  8, CF:0.804486, Len:  4, Fitness_tra: 7
Rule 27: 6000e01001110028, Class:  7, CF:0.998358, Len:  8, Fitness_tra: 7
Rule 28: 0000990000a00b00, Class:  2, CF:0.256094, Len:  4, Fitness_tra: 7
Rule 29: 00600000f3000000, Class:  5, CF:0.353571, Len:  3, Fitness_tra: 7
Rule 30: e01e000008040000, Class:  9, CF:0.466599, Len:  5, Fitness_tra: 5
Rule 31: 050d000009001600, Class:  9, CF:0.370709, Len:  5, Fitness_tra: 5
Rule 32: 000e00000e000000, Class:  9, CF:0.571099, Len:  2, Fitness_tra: 5
Rule 33: 005e001118010300, Class:  5, CF:0.505804, Len:  8, Fitness_tra: 4
Rule 34: 000060e008000000, Class:  4, CF:0.799409, Len:  3, Fitness_tra: 5
Rule 35: 001e90e0080003a0, Class:  3, CF:0.474446, Len:  7, Fitness_tra: -1
Rule 36: 051000000a009001, Class:  6, CF:0.328707, Len:  5, Fitness_tra: 5
Rule 37: 051e105000a00005, Class:  8, CF:0.999966, Len:  7, Fitness_tra: 4
Rule 38: 00f9600008004000, Class:  4, CF:0.872532, Len:  5, Fitness_tra: 4
Rule 39: 0dfe000000000005, Class:  8, CF:0.952005, Len:  4, Fitness_tra: 4
Rule 40: 0000100200004005, Class:  8, CF:0.63694, Len:  4, Fitness_tra: 3
Rule 41: 15b0c30017110002, Class:  5, CF:0.910086, Len: 10, Fitness_tra: 1
Rule 42: 000e042207000000, Class:  3, CF:0.0202207, Len:  5, Fitness_tra: 1
Rule 43: 005e1000280100a1, Class:  9, CF:0.150169, Len:  8, Fitness_tra: 3
Rule 44: 0053200007021030, Class:  8, CF:  1, Len:  7, Fitness_tra: 3
Rule 45: bc05142146060021, Class:  1, CF:0.731153, Len: 12, Fitness_tra: 3
Rule 46: 000000006e000000, Class:  9, CF:  1, Len:  2, Fitness_tra: 3
Rule 47: e00004000e000703, Class:  9, CF:0.777155, Len:  5, Fitness_tra: 3
Rule 48: 321e00e048010350, Class:  2, CF:0.936134, Len: 10, Fitness_tra: 3
Rule 49: 0050600108000000, Class:  9, CF:0.590843, Len:  4, Fitness_tra: 3
Rule 50: 351e000000000015, Class:  8, CF:0.830554, Len:  6, Fitness_tra: 3
Rule 51: 0009000050004005, Class:  8, CF:0.464036, Len:  4, Fitness_tra: 3
Rule 52: 0510d0000a004000, Class:  7, CF:0.0460737, Len:  5, Fitness_tra: 4
Rule 53: 00f0660000004030, Class:  0, CF:  1, Len:  5, Fitness_tra: 3
Rule 54: 051e105000100005, Class:  8, CF:0.998288, Len:  7, Fitness_tra: 2
Rule 55: 050c000d40000010, Class:  9, CF:0.853925, Len:  5, Fitness_tra: 2
Rule 56: 00000500f9000000, Class:  9, CF:  1, Len:  3, Fitness_tra: 2
Rule 57: 60fe10000c100021, Class:  2, CF:0.616642, Len:  8, Fitness_tra: 2
Rule 58: 000060d008000000, Class:  4, CF:0.320996, Len:  3, Fitness_tra: 2
Rule 59: 031c00e04e000010, Class:  1, CF:  1, Len:  7, Fitness_tra: 2
Rule 60: 6015150e4701001b, Class:  8, CF:0.0101328, Len: 11, Fitness_tra: 2
Rule 61: 000990000e000000, Class:  9, CF:0.830545, Len:  3, Fitness_tra: 2
Rule 62: 000e000000040015, Class:  8, CF:0.447086, Len:  4, Fitness_tra: 2
Rule 63: b005e42141030f20, Class:  2, CF:  1, Len: 11, Fitness_tra: 2
Rule 64: 00096000000e0c0a, Class:  4, CF:0.995642, Len:  5, Fitness_tra: 2
Rule 65: 3500042151001f50, Class:  1, CF:0.418969, Len: 10, Fitness_tra: 2
Rule 66: 15b0530017110002, Class:  5, CF:0.293418, Len: 10, Fitness_tra: 1
Rule 67: 1500c30047110012, Class:  8, CF:  1, Len: 10, Fitness_tra: 2
Rule 68: 000e00480954d000, Class:  9, CF:0.869738, Len:  7, Fitness_tra: 1
Rule 69: 321009e000a40000, Class:  2, CF:0.549791, Len:  7, Fitness_tra: 1
Rule 70: ff00000000000000, Class:  9, CF:  1, Len:  2, Fitness_tra: 1
Rule 71: 55001d0028020703, Class:  9, CF:0.598911, Len:  9, Fitness_tra: 1
Rule 72: 6000002061010028, Class:  7, CF:0.880477, Len:  7, Fitness_tra: 1
Rule 73: 0000660000004038, Class:  0, CF:  1, Len:  5, Fitness_tra: 1
Rule 74: 1111122128116626, Class:  1, CF:0.8451, Len: 16, Fitness_tra: 1
Rule 75: 120e0000f8010300, Class:  5, CF:0.89442, Len:  7, Fitness_tra: 1
Rule 76: 0c0010001c006020, Class:  1, CF:0.843027, Len:  6, Fitness_tra: 1
Rule 77: 5200942000000005, Class:  8, CF:0.970252, Len:  6, Fitness_tra: 1
Rule 78: e000e0000811002b, Class:  8, CF:  1, Len:  7, Fitness_tra: 1
Rule 79: 5200960000020005, Class:  8, CF:  1, Len:  6, Fitness_tra: 1
Rule 80: b010140042000fa0, Class:  3, CF:0.410991, Len:  8, Fitness_tra: 1
Rule 81: 4a1631f391151111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1125515bb44311a3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 050e00000000e550, Class:  8, CF:0.182887, Len:  5, Fitness_tra: 0
Rule 84: 0000000050000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1111111333111141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 26811c14114156a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 131936261e15322b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0000000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 131325421411a113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 11139f13a1122422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0010900c020000a0, Class:  3, CF:0.947387, Len:  5, Fitness_tra: 55
Rule 92: e000840003030063, Class:  6, CF:0.763999, Len:  7, Fitness_tra: 1
Rule 93: 060e00000e0000a6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 0000100200034005, Class:  8, CF:0.930227, Len:  5, Fitness_tra: 1
Rule 95: 0400009057001500, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 96: 001e000008000001, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 600090e0010080a0, Class:  3, CF:0.636217, Len:  6, Fitness_tra: 5
Rule 98: 0009600008000000, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 1000000001000300, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0500000a67000005, Class:  5, CF:0.357167, Len:  5, Fitness_tra: 18
------Current------
Miss_rate(tra)	:11.8182
------Result------
Miss_rate(tra)	:11.8182
Miss_rate(tst)	:13.6364
ARL				:5.90805

------Generation 1000------
Rule  1: 0010900c020000a0, Class:  3, CF:0.947387, Len:  5, Fitness_tra: 55
Rule  2: 0000340003030061, Class:  6, CF:0.984072, Len:  6, Fitness_tra: 47
Rule  3: 10000000f1000300, Class:  2, CF:0.821433, Len:  4, Fitness_tra: 43
Rule  4: 0000600707000001, Class:  4, CF:0.869716, Len:  4, Fitness_tra: 38
Rule  5: 0500060050000000, Class:  0, CF:0.952871, Len:  3, Fitness_tra: 37
Rule  6: 0c0d000000000000, Class:  1, CF:0.538716, Len:  2, Fitness_tra: 35
Rule  7: 6000d00001004028, Class:  7, CF:0.905669, Len:  6, Fitness_tra: 30
Rule  8: 0000000050005005, Class:  0, CF:0.876241, Len:  3, Fitness_tra: 25
Rule  9: 6510e0002011002b, Class:  7, CF:0.951358, Len:  9, Fitness_tra: 22
Rule 10: 0000000060005005, Class:  8, CF:0.811381, Len:  3, Fitness_tra: 20
Rule 11: 00006007000000d1, Class:  4, CF:0.923905, Len:  4, Fitness_tra: 19
Rule 12: 0500000a67000005, Class:  5, CF:0.357167, Len:  5, Fitness_tra: 18
Rule 13: 50101000220000a1, Class:  9, CF:0.548083, Len:  7, Fitness_tra: 15
Rule 14: e00e100000004005, Class:  8, CF:0.965086, Len:  5, Fitness_tra: 13
Rule 15: 0c0c00000e000000, Class:  1, CF:0.917852, Len:  3, Fitness_tra: 12
Rule 16: 3210d50047004050, Class:  2, CF:0.488663, Len:  9, Fitness_tra: 12
Rule 17: 05600000f0000000, Class:  5, CF:0.410481, Len:  3, Fitness_tra: 11
Rule 18: 0006000000000000, Class:  0, CF:0.791439, Len:  1, Fitness_tra: 10
Rule 19: e500140003001700, Class:  6, CF:0.776462, Len:  7, Fitness_tra: 10
Rule 20: 005e10b0080100a1, Class:  5, CF:0.512361, Len:  8, Fitness_tra: 9
Rule 21: 0500002a57000000, Class:  0, CF:0.949613, Len:  5, Fitness_tra: 9
Rule 22: 651000002a009000, Class:  7, CF:0.740078, Len:  6, Fitness_tra: 8
Rule 23: 00600000f3000000, Class:  5, CF:0.353571, Len:  3, Fitness_tra: 7
Rule 24: 1500c000e7010000, Class:  3, CF:0.692846, Len:  6, Fitness_tra: 8
Rule 25: 05f9000000000005, Class:  8, CF:0.804486, Len:  4, Fitness_tra: 7
Rule 26: 6000e01001110028, Class:  7, CF:0.998358, Len:  8, Fitness_tra: 7
Rule 27: 0000990000a00b00, Class:  2, CF:0.256094, Len:  4, Fitness_tra: 7
Rule 28: e000140003030763, Class:  6, CF:0.991837, Len:  8, Fitness_tra: 9
Rule 29: 00f0000060000000, Class:  5, CF:0.322604, Len:  2, Fitness_tra: 6
Rule 30: e01e000008040000, Class:  9, CF:0.466599, Len:  5, Fitness_tra: 4
Rule 31: 050d000009001600, Class:  9, CF:0.370709, Len:  5, Fitness_tra: 3
Rule 32: 000e00000e000000, Class:  9, CF:0.571099, Len:  2, Fitness_tra: 5
Rule 33: 600090e0010080a0, Class:  3, CF:0.636217, Len:  6, Fitness_tra: 6
Rule 34: 000060e008000000, Class:  4, CF:0.799409, Len:  3, Fitness_tra: 5
Rule 35: 051000000a009001, Class:  6, CF:0.328707, Len:  5, Fitness_tra: 5
Rule 36: 001e9001080303a6, Class:  3, CF:0.956312, Len:  9, Fitness_tra: 5
Rule 37: 005e001118010300, Class:  5, CF:0.505804, Len:  8, Fitness_tra: 2
Rule 38: 00f9600008004000, Class:  4, CF:0.872532, Len:  5, Fitness_tra: 5
Rule 39: 0dfe000000000005, Class:  8, CF:0.952005, Len:  4, Fitness_tra: 4
Rule 40: 051e105000a00005, Class:  8, CF:0.999966, Len:  7, Fitness_tra: 4
Rule 41: 0510d0000a004000, Class:  7, CF:0.0460737, Len:  5, Fitness_tra: 4
Rule 42: 0000100200004005, Class:  8, CF:0.63694, Len:  4, Fitness_tra: 4
Rule 43: 005e1000280100a1, Class:  9, CF:0.150169, Len:  8, Fitness_tra: 3
Rule 44: 0053200007021030, Class:  8, CF:  1, Len:  7, Fitness_tra: 3
Rule 45: bc05142146060021, Class:  1, CF:0.731153, Len: 12, Fitness_tra: 3
Rule 46: 000000006e000000, Class:  9, CF:  1, Len:  2, Fitness_tra: 3
Rule 47: e00004000e000703, Class:  9, CF:0.777155, Len:  5, Fitness_tra: 3
Rule 48: 321e00e048010350, Class:  2, CF:0.936134, Len: 10, Fitness_tra: 3
Rule 49: 0050600108000000, Class:  9, CF:0.590843, Len:  4, Fitness_tra: 3
Rule 50: 351e000000000015, Class:  8, CF:0.830554, Len:  6, Fitness_tra: 3
Rule 51: 0009000050004005, Class:  8, CF:0.464036, Len:  4, Fitness_tra: 3
Rule 52: 00f0660000004030, Class:  0, CF:  1, Len:  5, Fitness_tra: 3
Rule 53: 1500c30047110012, Class:  8, CF:  1, Len: 10, Fitness_tra: 2
Rule 54: 051e105000100005, Class:  8, CF:0.998288, Len:  7, Fitness_tra: 2
Rule 55: 050c000d40000010, Class:  9, CF:0.853925, Len:  5, Fitness_tra: 2
Rule 56: 00000500f9000000, Class:  9, CF:  1, Len:  3, Fitness_tra: 2
Rule 57: 60fe10000c100021, Class:  2, CF:0.616642, Len:  8, Fitness_tra: 2
Rule 58: 000060d008000000, Class:  4, CF:0.320996, Len:  3, Fitness_tra: 2
Rule 59: 031c00e04e000010, Class:  1, CF:  1, Len:  7, Fitness_tra: 2
Rule 60: 6015150e4701001b, Class:  8, CF:0.0101328, Len: 11, Fitness_tra: 2
Rule 61: 000990000e000000, Class:  9, CF:0.830545, Len:  3, Fitness_tra: 2
Rule 62: 000e000000040015, Class:  8, CF:0.447086, Len:  4, Fitness_tra: 2
Rule 63: b005e42141030f20, Class:  2, CF:  1, Len: 11, Fitness_tra: 2
Rule 64: 00096000000e0c0a, Class:  4, CF:0.995642, Len:  5, Fitness_tra: 2
Rule 65: 3500042151001f50, Class:  1, CF:0.418969, Len: 10, Fitness_tra: 2
Rule 66: 15b0c30017110002, Class:  5, CF:0.910086, Len: 10, Fitness_tra: 1
Rule 67: 15b0530017110002, Class:  5, CF:0.293418, Len: 10, Fitness_tra: 1
Rule 68: 000e00480954d000, Class:  9, CF:0.869738, Len:  7, Fitness_tra: 1
Rule 69: 321009e000a40000, Class:  2, CF:0.549791, Len:  7, Fitness_tra: 1
Rule 70: ff00000000000000, Class:  9, CF:  1, Len:  2, Fitness_tra: 1
Rule 71: 55001d0028020703, Class:  9, CF:0.598911, Len:  9, Fitness_tra: 1
Rule 72: 6000002061010028, Class:  7, CF:0.880477, Len:  7, Fitness_tra: 1
Rule 73: 0000660000004038, Class:  0, CF:  1, Len:  5, Fitness_tra: 1
Rule 74: 1111122128116626, Class:  1, CF:0.8451, Len: 16, Fitness_tra: 1
Rule 75: 120e0000f8010300, Class:  5, CF:0.89442, Len:  7, Fitness_tra: 1
Rule 76: 0c0010001c006020, Class:  1, CF:0.843027, Len:  6, Fitness_tra: 1
Rule 77: 5200942000000005, Class:  8, CF:0.970252, Len:  6, Fitness_tra: 1
Rule 78: e000e0000811002b, Class:  8, CF:  1, Len:  7, Fitness_tra: 1
Rule 79: 5200960000020005, Class:  8, CF:  1, Len:  6, Fitness_tra: 1
Rule 80: b010140042000fa0, Class:  3, CF:0.410991, Len:  8, Fitness_tra: 1
Rule 81: 1313163391111c27, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 00090f0005000900, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 0500d00207004000, Class:  3, CF:0.0300763, Len:  5, Fitness_tra: 2
Rule 84: 619fc61911141177, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 00000000008000d8, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 131f113d1c722132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 21115a21122214f1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: af111315113c12b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 4616d1581411156d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: f6d3212821171128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0500c0e0e7010200, Class:  0, CF:0.731155, Len:  7, Fitness_tra: 0
Rule 92: 0509000a67000005, Class:  8, CF:0.54652, Len:  6, Fitness_tra: 0
Rule 93: 031062e048000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 03000000f1000300, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 95: 000e00000e00c000, Class:  9, CF:0.593276, Len:  3, Fitness_tra: 0
Rule 96: 00fe1002080100a1, Class:  9, CF:0.915982, Len:  8, Fitness_tra: 2
Rule 97: 1000004051000802, Class:  0, CF:0.389028, Len:  6, Fitness_tra: 0
Rule 98: 000e000008000010, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 3019100003300713, Class:  2, CF:  1, Len:  9, Fitness_tra: 0
Rule100: e000600703080000, Class:  4, CF:0.367582, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:11.8182
------Result------
Miss_rate(tra)	:11.8182
Miss_rate(tst)	:14.0909
ARL				:5.92135

------Generation 2000------
Rule  1: 0000600707000001, Class:  4, CF:0.869716, Len:  4, Fitness_tra: 46
Rule  2: 000060000a000001, Class:  6, CF:0.798451, Len:  3, Fitness_tra: 41
Rule  3: 02000000000045e0, Class:  5, CF:0.863867, Len:  4, Fitness_tra: 41
Rule  4: 10000000f1000300, Class:  2, CF:0.821433, Len:  4, Fitness_tra: 38
Rule  5: 0010900c020000a0, Class:  3, CF:0.947387, Len:  5, Fitness_tra: 35
Rule  6: 0500000a50000005, Class:  0, CF:0.995442, Len:  4, Fitness_tra: 33
Rule  7: 0500060050000000, Class:  0, CF:0.952871, Len:  3, Fitness_tra: 28
Rule  8: a510500043010020, Class:  7, CF:0.799152, Len:  8, Fitness_tra: 25
Rule  9: 09009007079000a1, Class:  3, CF:0.997687, Len:  7, Fitness_tra: 21
Rule 10: 00006007000000d1, Class:  4, CF:0.923905, Len:  4, Fitness_tra: 21
Rule 11: 000e000400000005, Class:  8, CF:0.829923, Len:  3, Fitness_tra: 20
Rule 12: 0c00800000000700, Class:  1, CF:0.753514, Len:  3, Fitness_tra: 20
Rule 13: 5500000551000000, Class:  9, CF:0.699297, Len:  5, Fitness_tra: 17
Rule 14: 0000000060005005, Class:  8, CF:0.811381, Len:  3, Fitness_tra: 17
Rule 15: e00e00000c000060, Class:  5, CF:0.212846, Len:  4, Fitness_tra: 15
Rule 16: 50101000220000a1, Class:  9, CF:0.548083, Len:  7, Fitness_tra: 13
Rule 17: 00101400030007a0, Class:  6, CF:0.952309, Len:  6, Fitness_tra: 12
Rule 18: 000909d000a00300, Class:  2, CF:0.645651, Len:  5, Fitness_tra: 11
Rule 19: 0c0d005000070000, Class:  1, CF:0.926387, Len:  4, Fitness_tra: 12
Rule 20: 0d0000a000005005, Class:  8, CF:0.789566, Len:  4, Fitness_tra: 10
Rule 21: a000e00001010028, Class:  7, CF:0.997916, Len:  6, Fitness_tra: 10
Rule 22: 6000d00701000008, Class:  7, CF:0.913768, Len:  5, Fitness_tra: 11
Rule 23: 0c0d000000000000, Class:  1, CF:0.538716, Len:  2, Fitness_tra: 8
Rule 24: 6000d00001004028, Class:  7, CF:0.905669, Len:  6, Fitness_tra: 9
Rule 25: 090050500c0b0000, Class:  3, CF:0.23448, Len:  5, Fitness_tra: 11
Rule 26: 00000000b000400d, Class:  8, CF:0.854784, Len:  3, Fitness_tra: 9
Rule 27: 0006000000000000, Class:  0, CF:0.791439, Len:  1, Fitness_tra: 8
Rule 28: 0000900000a003d1, Class:  2, CF:0.835277, Len:  5, Fitness_tra: 8
Rule 29: a000000a00000025, Class:  5, CF:0.774595, Len:  4, Fitness_tra: 8
Rule 30: e000140003030763, Class:  6, CF:0.991837, Len:  8, Fitness_tra: 8
Rule 31: 1500c000e7010000, Class:  3, CF:0.692846, Len:  6, Fitness_tra: 8
Rule 32: 0000340003030061, Class:  6, CF:0.984072, Len:  6, Fitness_tra: 8
Rule 33: 005e10b0080100a1, Class:  5, CF:0.512361, Len:  8, Fitness_tra: 7
Rule 34: 651000e000010b00, Class:  7, CF:0.298156, Len:  6, Fitness_tra: 7
Rule 35: a910505003010000, Class:  7, CF:0.807519, Len:  7, Fitness_tra: 8
Rule 36: 07c000ee00000b00, Class:  1, CF:  1, Len:  5, Fitness_tra: 6
Rule 37: 0c0c00005e000000, Class:  1, CF:0.973356, Len:  4, Fitness_tra: 6
Rule 38: 000900000e000060, Class:  9, CF:0.912098, Len:  3, Fitness_tra: 6
Rule 39: 0e18d00008004000, Class:  9, CF:0.568503, Len:  6, Fitness_tra: 6
Rule 40: e01e000008040000, Class:  9, CF:0.466599, Len:  5, Fitness_tra: 6
Rule 41: 000099d000a00300, Class:  2, CF:0.765456, Len:  5, Fitness_tra: 5
Rule 42: 000e0000b8000000, Class:  5, CF:0.331663, Len:  3, Fitness_tra: 6
Rule 43: 600090e0010080a0, Class:  3, CF:0.636217, Len:  6, Fitness_tra: 5
Rule 44: 00f9600008004000, Class:  4, CF:0.872532, Len:  5, Fitness_tra: 5
Rule 45: a2109050030100e0, Class:  7, CF:0.807815, Len:  8, Fitness_tra: 5
Rule 46: 0310009000000b00, Class:  1, CF:0.996989, Len:  4, Fitness_tra: 4
Rule 47: 05f9000000000005, Class:  8, CF:0.804486, Len:  4, Fitness_tra: 4
Rule 48: 5550000000006000, Class:  1, CF:0.777684, Len:  4, Fitness_tra: 4
Rule 49: e00004000e000703, Class:  9, CF:0.777155, Len:  5, Fitness_tra: 4
Rule 50: 0500002a57000000, Class:  0, CF:0.949613, Len:  5, Fitness_tra: 3
Rule 51: 0000000050005005, Class:  0, CF:0.876241, Len:  3, Fitness_tra: 4
Rule 52: 000090000e0000a0, Class:  9, CF:0.926908, Len:  3, Fitness_tra: 4
