------Generation 0------
Rule  1: 111f111121b7d212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 0e00000e757000a0, Class:  5, CF:0.998243, Len:  6, Fitness_tra: 2
Rule 79: 0e70300200079086, Class:  4, CF:0.998953, Len:  8, Fitness_tra: 2
Rule 80: 05f9000000007005, Class:  8, CF:0.828587, Len:  5, Fitness_tra: 2
Rule 81: 0500560000000000, Class:  8, CF:0.704, Len:  0, Fitness_tra: 0
Rule 82: 0bd06c000000d6ae, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000000000000b030, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0000000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 0f00005d02000000, Class:  9, CF:  1, Len:  4, Fitness_tra: 1
Rule 86: 304900000000e085, Class:  8, CF:0.745985, Len:  6, Fitness_tra: 0
Rule 87: 133a161151111147, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 111316e311325141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1111522121116186, Class:  2, CF:0.66831, Len: 16, Fitness_tra: 0
Rule 90: 262f3331121151a5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0d200c050d0000a3, Class:  9, CF:  1, Len:  7, Fitness_tra: 1
Rule 92: 200800000000ee05, Class:  8, CF:0.605916, Len:  5, Fitness_tra: 7
Rule 93: a20550d0c000001d, Class:  8, CF:0.996346, Len:  8, Fitness_tra: 0
Rule 94: 0e00000e007900a0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 222050020b015013, Class:  3, CF:0.196737, Len: 10, Fitness_tra: 0
Rule 96: a505a000004a0003, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 70450000b0080e40, Class:  8, CF:0.877192, Len:  7, Fitness_tra: 0
Rule 98: 0e005110d000404f, Class:  3, CF:0.922364, Len:  8, Fitness_tra: 1
Rule 99: 900900000509002a, Class:  4, CF:0.986446, Len:  6, Fitness_tra: 0
Rule100: a00ea0d0d8900040, Class:  4, CF:  1, Len:  8, Fitness_tra: 0
------Current------
Miss_rate(tra)	:8.97727
------Result------
Miss_rate(tra)	:8.97727
Miss_rate(tst)	:14.0909
ARL				:5.83516

------Generation 800------
Rule  1: 0e000c0003000063, Class:  6, CF:0.954079, Len:  5, Fitness_tra: 52
Rule  2: 0d00000c00600003, Class:  2, CF:0.585345, Len:  4, Fitness_tra: 45
Rule  3: 0500060050000000, Class:  0, CF:0.979697, Len:  3, Fitness_tra: 42
Rule  4: a50550000091401f, Class:  3, CF:0.930284, Len:  9, Fitness_tra: 29
Rule  5: 0000400000004525, Class:  5, CF:0.846833, Len:  5, Fitness_tra: 30
Rule  6: 0905080000010427, Class:  7, CF:0.717753, Len:  7, Fitness_tra: 28
Rule  7: 0e003002005090e6, Class:  4, CF:0.999488, Len:  7, Fitness_tra: 24
Rule  8: 0905080010010417, Class:  6, CF:0.754701, Len:  8, Fitness_tra: 21
Rule  9: 020000d0c000000c, Class:  7, CF:0.86846, Len:  4, Fitness_tra: 20
Rule 10: 0b00000000000000, Class:  1, CF:0.697641, Len:  1, Fitness_tra: 19
Rule 11: 0e004e1000002003, Class:  5, CF:0.173636, Len:  6, Fitness_tra: 18
Rule 12: 222050020b01c013, Class:  3, CF:0.908061, Len: 10, Fitness_tra: 16
Rule 13: 000800000000b005, Class:  5, CF:0.811353, Len:  3, Fitness_tra: 15
Rule 14: 0001a00000000005, Class:  0, CF:0.985028, Len:  3, Fitness_tra: 15
Rule 15: 0520000100302003, Class:  2, CF:0.491654, Len:  6, Fitness_tra: 14
Rule 16: 0009000000004025, Class:  8, CF:0.652175, Len:  4, Fitness_tra: 12
Rule 17: 052050020b811010, Class:  3, CF:0.766202, Len:  9, Fitness_tra: 11
Rule 18: 500e0c0008000060, Class:  9, CF:0.89994, Len:  5, Fitness_tra: 11
Rule 19: 7005000000080040, Class:  4, CF:0.280062, Len:  4, Fitness_tra: 10
Rule 20: 0e00700000000086, Class:  4, CF:0.85796, Len:  4, Fitness_tra: 10
Rule 21: 000ea00000600000, Class:  8, CF:0.868946, Len:  3, Fitness_tra: 10
Rule 22: 100800900090d303, Class:  1, CF:0.628075, Len:  7, Fitness_tra: 9
Rule 23: 8e0000000098d046, Class:  4, CF:0.858455, Len:  7, Fitness_tra: 9
Rule 24: 990800000d0001a0, Class:  9, CF:0.86531, Len:  6, Fitness_tra: 9
Rule 25: a50510900040010f, Class:  7, CF:0.593123, Len:  8, Fitness_tra: 8
Rule 26: 0e00a0700b000083, Class:  4, CF:  1, Len:  6, Fitness_tra: 8
Rule 27: 000800ec00080000, Class:  4, CF:0.950746, Len:  4, Fitness_tra: 8
Rule 28: 000550d0c090400f, Class:  3, CF:0.835547, Len:  7, Fitness_tra: 8
Rule 29: 00000f0000000000, Class:  0, CF:0.53147, Len:  1, Fitness_tra: 7
Rule 30: 0e00a00000000085, Class:  0, CF:0.634235, Len:  4, Fitness_tra: 7
Rule 31: 0001000000804040, Class:  1, CF:0.108528, Len:  4, Fitness_tra: 6
Rule 32: 000900000000b005, Class:  8, CF:0.795799, Len:  3, Fitness_tra: 6
Rule 33: 500ea000d8900043, Class:  9, CF:0.812546, Len:  8, Fitness_tra: 6
Rule 34: 02c020d00010000c, Class:  7, CF:0.976404, Len:  6, Fitness_tra: 6
Rule 35: 000800200570b000, Class:  1, CF:0.343521, Len:  5, Fitness_tra: 6
Rule 36: 1008109000400100, Class:  1, CF:0.331547, Len:  6, Fitness_tra: 6
Rule 37: 0905088010010b07, Class:  7, CF:0.962108, Len:  8, Fitness_tra: 6
Rule 38: 0009700000004009, Class:  8, CF:0.843609, Len:  4, Fitness_tra: 6
Rule 39: 200000000b00ee05, Class:  8, CF:0.704858, Len:  5, Fitness_tra: 3
Rule 40: 650000000ae0000c, Class:  7, CF:0.921099, Len:  5, Fitness_tra: 5
Rule 41: 022070d000810000, Class:  9, CF:0.488903, Len:  6, Fitness_tra: 5
Rule 42: 0020200100002009, Class:  8, CF:0.521873, Len:  5, Fitness_tra: 4
Rule 43: 0008d00a01000030, Class:  8, CF:0.990587, Len:  5, Fitness_tra: 3
Rule 44: 050000d00000000c, Class:  7, CF:0.47359, Len:  3, Fitness_tra: 5
Rule 45: d520000e050001a0, Class:  9, CF:0.842901, Len:  7, Fitness_tra: 4
Rule 46: 020000d0c000000d, Class:  8, CF:0.89835, Len:  4, Fitness_tra: 4
Rule 47: 000e000000090040, Class:  4, CF:0.978651, Len:  3, Fitness_tra: 4
Rule 48: 092808000d0000a0, Class:  9, CF:0.973169, Len:  6, Fitness_tra: 4
Rule 49: 00000c000160700c, Class:  7, CF:0.772122, Len:  5, Fitness_tra: 4
Rule 50: 0e000002004090e6, Class:  4, CF:0.931263, Len:  6, Fitness_tra: 4
Rule 51: 0e0140000d0020a0, Class:  9, CF:0.755198, Len:  6, Fitness_tra: 4
Rule 52: a00e0000d8900040, Class:  3, CF:0.795695, Len:  6, Fitness_tra: 4
Rule 53: 0905080010010437, Class:  6, CF:0.785625, Len:  8, Fitness_tra: 4
Rule 54: 802800000000d0a6, Class:  9, CF:0.807403, Len:  6, Fitness_tra: 4
Rule 55: 0509300000508009, Class:  0, CF:0.999863, Len:  6, Fitness_tra: 4
Rule 56: 0500000e00982043, Class:  9, CF:0.65414, Len:  7, Fitness_tra: 4
Rule 57: 80000e0000902046, Class:  9, CF:0.982603, Len:  6, Fitness_tra: 4
Rule 58: 0000400000d0d0d6, Class:  1, CF:0.549386, Len:  5, Fitness_tra: 3
Rule 59: 05200007090001a0, Class:  9, CF:0.844993, Len:  6, Fitness_tra: 3
Rule 60: 050555000161400f, Class:  2, CF:0.725402, Len:  9, Fitness_tra: 3
Rule 61: 020000001a010407, Class:  6, CF:0.151457, Len:  6, Fitness_tra: 3
Rule 62: 0b00000000080040, Class:  1, CF:0.98634, Len:  3, Fitness_tra: 3
Rule 63: 0509000000002009, Class:  8, CF:0.250612, Len:  4, Fitness_tra: 3
Rule 64: 097500d000600003, Class:  2, CF:0.449759, Len:  6, Fitness_tra: 3
Rule 65: 0c0508000a010027, Class:  2, CF:0.391368, Len:  7, Fitness_tra: 3
Rule 66: 0902080010b30437, Class:  6, CF:0.999317, Len:  9, Fitness_tra: 3
Rule 67: 0521000e010000a0, Class:  9, CF:0.88196, Len:  6, Fitness_tra: 3
Rule 68: 002e00000163a0a0, Class:  1, CF:  1, Len:  7, Fitness_tra: 3
Rule 69: 1508000000300303, Class:  1, CF:0.496756, Len:  6, Fitness_tra: 3
Rule 70: d500600007000140, Class:  4, CF:0.926839, Len:  6, Fitness_tra: 3
Rule 71: 000e0000d80d0000, Class:  9, CF:0.482379, Len:  4, Fitness_tra: 3
Rule 72: 0e20000e750000a0, Class:  5, CF:0.167087, Len:  6, Fitness_tra: 3
Rule 73: 0200300000610003, Class:  1, CF:0.648437, Len:  5, Fitness_tra: 3
Rule 74: 2000000e0098d043, Class:  9, CF:0.799039, Len:  7, Fitness_tra: 3
Rule 75: 800000000b98de05, Class:  0, CF:0.651951, Len:  7, Fitness_tra: 3
Rule 76: 0500560000000000, Class:  8, CF:0.704, Len:  3, Fitness_tra: 2
Rule 77: 05005002005090e0, Class:  1, CF:0.412487, Len:  6, Fitness_tra: 2
Rule 78: 0e00000e757000a0, Class:  5, CF:0.998243, Len:  6, Fitness_tra: 2
Rule 79: 0e70300200079086, Class:  4, CF:0.998953, Len:  8, Fitness_tra: 2
Rule 80: 05f9000000007005, Class:  8, CF:0.828587, Len:  5, Fitness_tra: 2
Rule 81: 0500560000000000, Class:  8, CF:0.704, Len:  0, Fitness_tra: 0
Rule 82: 0bd06c000000d6ae, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000000000000b030, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0000000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 0f00005d02000000, Class:  9, CF:  1, Len:  4, Fitness_tra: 1
Rule 86: 304900000000e085, Class:  8, CF:0.745985, Len:  6, Fitness_tra: 0
Rule 87: 133a161151111147, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 111316e311325141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1111522121116186, Class:  2, CF:0.66831, Len: 16, Fitness_tra: 0
Rule 90: 262f3331121151a5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0d200c050d0000a3, Class:  9, CF:  1, Len:  7, Fitness_tra: 1
Rule 92: 200800000000ee05, Class:  8, CF:0.605916, Len:  5, Fitness_tra: 7
Rule 93: a20550d0c000001d, Class:  8, CF:0.996346, Len:  8, Fitness_tra: 0
Rule 94: 0e00000e007900a0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 222050020b015013, Class:  3, CF:0.196737, Len: 10, Fitness_tra: 0
Rule 96: a505a000004a0003, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 70450000b0080e40, Class:  8, CF:0.877192, Len:  7, Fitness_tra: 0
Rule 98: 0e005110d000404f, Class:  3, CF:0.922364, Len:  8, Fitness_tra: 1
Rule 99: 900900000509002a, Class:  4, CF:0.986446, Len:  6, Fitness_tra: 0
Rule100: a00ea0d0d8900040, Class:  4, CF:  1, Len:  8, Fitness_tra: 0
------Current------
Miss_rate(tra)	:8.97727
------Result------
Miss_rate(tra)	:8.97727
Miss_rate(tst)	:14.0909
ARL				:5.83516

------Generation 900------
Rule  1: 0e000c0003000063, Class:  6, CF:0.954079, Len:  5, Fitness_tra: 52
Rule  2: 0d00000c00600003, Class:  2, CF:0.585345, Len:  4, Fitness_tra: 45
Rule  3: 0500060050000000, Class:  0, CF:0.979697, Len:  3, Fitness_tra: 42
Rule  4: a50550000091401f, Class:  3, CF:0.930284, Len:  9, Fitness_tra: 29
Rule  5: 0000400000004525, Class:  5, CF:0.846833, Len:  5, Fitness_tra: 30
Rule  6: 0905080000010427, Class:  7, CF:0.717753, Len:  7, Fitness_tra: 28
Rule  7: 0e003002005090e6, Class:  4, CF:0.999488, Len:  7, Fitness_tra: 24
Rule  8: 0905080010010417, Class:  6, CF:0.754701, Len:  8, Fitness_tra: 21
Rule  9: 020000d0c000000c, Class:  7, CF:0.86846, Len:  4, Fitness_tra: 20
Rule 10: 0b00000000000000, Class:  1, CF:0.697641, Len:  1, Fitness_tra: 19
Rule 11: 0e004e1000002003, Class:  5, CF:0.173636, Len:  6, Fitness_tra: 18
Rule 12: 222050020b01c013, Class:  3, CF:0.908061, Len: 10, Fitness_tra: 16
Rule 13: 000800000000b005, Class:  5, CF:0.811353, Len:  3, Fitness_tra: 15
Rule 14: 0001a00000000005, Class:  0, CF:0.985028, Len:  3, Fitness_tra: 15
Rule 15: 0520000100302003, Class:  2, CF:0.491654, Len:  6, Fitness_tra: 14
Rule 16: 0009000000004025, Class:  8, CF:0.652175, Len:  4, Fitness_tra: 12
Rule 17: 052050020b811010, Class:  3, CF:0.766202, Len:  9, Fitness_tra: 11
Rule 18: 500e0c0008000060, Class:  9, CF:0.89994, Len:  5, Fitness_tra: 11
Rule 19: 7005000000080040, Class:  4, CF:0.280062, Len:  4, Fitness_tra: 10
Rule 20: 0e00700000000086, Class:  4, CF:0.85796, Len:  4, Fitness_tra: 10
Rule 21: 000ea00000600000, Class:  8, CF:0.868946, Len:  3, Fitness_tra: 10
Rule 22: 100800900090d303, Class:  1, CF:0.628075, Len:  7, Fitness_tra: 9
Rule 23: 8e0000000098d046, Class:  4, CF:0.858455, Len:  7, Fitness_tra: 9
Rule 24: 990800000d0001a0, Class:  9, CF:0.86531, Len:  6, Fitness_tra: 9
Rule 25: a50510900040010f, Class:  7, CF:0.593123, Len:  8, Fitness_tra: 8
Rule 26: 0e00a0700b000083, Class:  4, CF:  1, Len:  6, Fitness_tra: 8
Rule 27: 000800ec00080000, Class:  4, CF:0.950746, Len:  4, Fitness_tra: 8
Rule 28: 000550d0c090400f, Class:  3, CF:0.835547, Len:  7, Fitness_tra: 8
Rule 29: 00000f0000000000, Class:  0, CF:0.53147, Len:  1, Fitness_tra: 7
Rule 30: 0e00a00000000085, Class:  0, CF:0.634235, Len:  4, Fitness_tra: 7
Rule 31: 0001000000804040, Class:  1, CF:0.108528, Len:  4, Fitness_tra: 6
Rule 32: 000900000000b005, Class:  8, CF:0.795799, Len:  3, Fitness_tra: 6
Rule 33: 500ea000d8900043, Class:  9, CF:0.812546, Len:  8, Fitness_tra: 6
Rule 34: 02c020d00010000c, Class:  7, CF:0.976404, Len:  6, Fitness_tra: 6
Rule 35: 000800200570b000, Class:  1, CF:0.343521, Len:  5, Fitness_tra: 6
Rule 36: 1008109000400100, Class:  1, CF:0.331547, Len:  6, Fitness_tra: 6
Rule 37: 0905088010010b07, Class:  7, CF:0.962108, Len:  8, Fitness_tra: 6
Rule 38: 0009700000004009, Class:  8, CF:0.843609, Len:  4, Fitness_tra: 6
Rule 39: 200000000b00ee05, Class:  8, CF:0.704858, Len:  5, Fitness_tra: 3
Rule 40: 650000000ae0000c, Class:  7, CF:0.921099, Len:  5, Fitness_tra: 5
Rule 41: 022070d000810000, Class:  9, CF:0.488903, Len:  6, Fitness_tra: 5
Rule 42: 0020200100002009, Class:  8, CF:0.521873, Len:  5, Fitness_tra: 4
Rule 43: 0008d00a01000030, Class:  8, CF:0.990587, Len:  5, Fitness_tra: 3
Rule 44: 050000d00000000c, Class:  7, CF:0.47359, Len:  3, Fitness_tra: 5
Rule 45: d520000e050001a0, Class:  9, CF:0.842901, Len:  7, Fitness_tra: 4
Rule 46: 020000d0c000000d, Class:  8, CF:0.89835, Len:  4, Fitness_tra: 4
Rule 47: 000e000000090040, Class:  4, CF:0.978651, Len:  3, Fitness_tra: 4
Rule 48: 092808000d0000a0, Class:  9, CF:0.973169, Len:  6, Fitness_tra: 4
Rule 49: 00000c000160700c, Class:  7, CF:0.772122, Len:  5, Fitness_tra: 4
Rule 50: 0e000002004090e6, Class:  4, CF:0.931263, Len:  6, Fitness_tra: 4
Rule 51: 0e0140000d0020a0, Class:  9, CF:0.755198, Len:  6, Fitness_tra: 4
Rule 52: a00e0000d8900040, Class:  3, CF:0.795695, Len:  6, Fitness_tra: 4
Rule 53: 0905080010010437, Class:  6, CF:0.785625, Len:  8, Fitness_tra: 4
Rule 54: 802800000000d0a6, Class:  9, CF:0.807403, Len:  6, Fitness_tra: 4
Rule 55: 0509300000508009, Class:  0, CF:0.999863, Len:  6, Fitness_tra: 4
Rule 56: 0500000e00982043, Class:  9, CF:0.65414, Len:  7, Fitness_tra: 4
Rule 57: 80000e0000902046, Class:  9, CF:0.982603, Len:  6, Fitness_tra: 4
Rule 58: 0000400000d0d0d6, Class:  1, CF:0.549386, Len:  5, Fitness_tra: 3
Rule 59: 05200007090001a0, Class:  9, CF:0.844993, Len:  6, Fitness_tra: 3
Rule 60: 050555000161400f, Class:  2, CF:0.725402, Len:  9, Fitness_tra: 3
Rule 61: 020000001a010407, Class:  6, CF:0.151457, Len:  6, Fitness_tra: 3
Rule 62: 0b00000000080040, Class:  1, CF:0.98634, Len:  3, Fitness_tra: 3
Rule 63: 0509000000002009, Class:  8, CF:0.250612, Len:  4, Fitness_tra: 3
Rule 64: 097500d000600003, Class:  2, CF:0.449759, Len:  6, Fitness_tra: 3
Rule 65: 0c0508000a010027, Class:  2, CF:0.391368, Len:  7, Fitness_tra: 3
Rule 66: 0902080010b30437, Class:  6, CF:0.999317, Len:  9, Fitness_tra: 3
Rule 67: 0521000e010000a0, Class:  9, CF:0.88196, Len:  6, Fitness_tra: 3
Rule 68: 002e00000163a0a0, Class:  1, CF:  1, Len:  7, Fitness_tra: 3
Rule 69: 1508000000300303, Class:  1, CF:0.496756, Len:  6, Fitness_tra: 3
Rule 70: d500600007000140, Class:  4, CF:0.926839, Len:  6, Fitness_tra: 3
Rule 71: 000e0000d80d0000, Class:  9, CF:0.482379, Len:  4, Fitness_tra: 3
Rule 72: 0e20000e750000a0, Class:  5, CF:0.167087, Len:  6, Fitness_tra: 3
Rule 73: 0200300000610003, Class:  1, CF:0.648437, Len:  5, Fitness_tra: 3
Rule 74: 2000000e0098d043, Class:  9, CF:0.799039, Len:  7, Fitness_tra: 3
Rule 75: 800000000b98de05, Class:  0, CF:0.651951, Len:  7, Fitness_tra: 3
Rule 76: 0500560000000000, Class:  8, CF:0.704, Len:  3, Fitness_tra: 2
Rule 77: 05005002005090e0, Class:  1, CF:0.412487, Len:  6, Fitness_tra: 2
Rule 78: 0e00000e757000a0, Class:  5, CF:0.998243, Len:  6, Fitness_tra: 2
Rule 79: 0e70300200079086, Class:  4, CF:0.998953, Len:  8, Fitness_tra: 2
Rule 80: 05f9000000007005, Class:  8, CF:0.828587, Len:  5, Fitness_tra: 2
Rule 81: 0500560000000000, Class:  8, CF:0.704, Len:  0, Fitness_tra: 0
Rule 82: 0bd06c000000d6ae, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000000000000b030, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0000000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 0f00005d02000000, Class:  9, CF:  1, Len:  4, Fitness_tra: 1
Rule 86: 304900000000e085, Class:  8, CF:0.745985, Len:  6, Fitness_tra: 0
Rule 87: 133a161151111147, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 111316e311325141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1111522121116186, Class:  2, CF:0.66831, Len: 16, Fitness_tra: 0
Rule 90: 262f3331121151a5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0d200c050d0000a3, Class:  9, CF:  1, Len:  7, Fitness_tra: 1
Rule 92: 200800000000ee05, Class:  8, CF:0.605916, Len:  5, Fitness_tra: 7
Rule 93: a20550d0c000001d, Class:  8, CF:0.996346, Len:  8, Fitness_tra: 0
Rule 94: 0e00000e007900a0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 222050020b015013, Class:  3, CF:0.196737, Len: 10, Fitness_tra: 0
Rule 96: a505a000004a0003, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 70450000b0080e40, Class:  8, CF:0.877192, Len:  7, Fitness_tra: 0
Rule 98: 0e005110d000404f, Class:  3, CF:0.922364, Len:  8, Fitness_tra: 1
Rule 99: 900900000509002a, Class:  4, CF:0.986446, Len:  6, Fitness_tra: 0
Rule100: a00ea0d0d8900040, Class:  4, CF:  1, Len:  8, Fitness_tra: 0
------Current------
Miss_rate(tra)	:8.97727
------Result------
Miss_rate(tra)	:8.97727
Miss_rate(tst)	:14.0909
ARL				:5.83516

------Generation 1000------
Rule  1: 0e000c0003000063, Class:  6, CF:0.954079, Len:  5, Fitness_tra: 52
Rule  2: 0d00000c00600003, Class:  2, CF:0.585345, Len:  4, Fitness_tra: 45
Rule  3: 0500060050000000, Class:  0, CF:0.979697, Len:  3, Fitness_tra: 42
Rule  4: 0000400000004525, Class:  5, CF:0.846833, Len:  5, Fitness_tra: 29
Rule  5: a50550000091401f, Class:  3, CF:0.930284, Len:  9, Fitness_tra: 29
Rule  6: 0905080000010427, Class:  7, CF:0.717753, Len:  7, Fitness_tra: 28
Rule  7: 0e003002005090e6, Class:  4, CF:0.999488, Len:  7, Fitness_tra: 24
Rule  8: 0905080010010417, Class:  6, CF:0.754701, Len:  8, Fitness_tra: 21
Rule  9: 020000d0c000000c, Class:  7, CF:0.86846, Len:  4, Fitness_tra: 20
Rule 10: 0b00000000000000, Class:  1, CF:0.697641, Len:  1, Fitness_tra: 19
Rule 11: 0e004e1000002003, Class:  5, CF:0.173636, Len:  6, Fitness_tra: 18
Rule 12: 222050020b01c013, Class:  3, CF:0.908061, Len: 10, Fitness_tra: 16
Rule 13: 000800000000b005, Class:  5, CF:0.811353, Len:  3, Fitness_tra: 15
Rule 14: 0001a00000000005, Class:  0, CF:0.985028, Len:  3, Fitness_tra: 15
Rule 15: 0520000100302003, Class:  2, CF:0.491654, Len:  6, Fitness_tra: 14
Rule 16: 0009000000004025, Class:  8, CF:0.652175, Len:  4, Fitness_tra: 12
Rule 17: 052050020b811010, Class:  3, CF:0.766202, Len:  9, Fitness_tra: 11
Rule 18: 500e0c0008000060, Class:  9, CF:0.89994, Len:  5, Fitness_tra: 11
Rule 19: 7005000000080040, Class:  4, CF:0.280062, Len:  4, Fitness_tra: 10
Rule 20: 0e00700000000086, Class:  4, CF:0.85796, Len:  4, Fitness_tra: 10
Rule 21: 000ea00000600000, Class:  8, CF:0.868946, Len:  3, Fitness_tra: 10
Rule 22: 100800900090d303, Class:  1, CF:0.628075, Len:  7, Fitness_tra: 10
Rule 23: 8e0000000098d046, Class:  4, CF:0.858455, Len:  7, Fitness_tra: 9
Rule 24: 990800000d0001a0, Class:  9, CF:0.86531, Len:  6, Fitness_tra: 9
Rule 25: a50510900040010f, Class:  7, CF:0.593123, Len:  8, Fitness_tra: 8
Rule 26: 0e00a0700b000083, Class:  4, CF:  1, Len:  6, Fitness_tra: 8
Rule 27: 000800ec00080000, Class:  4, CF:0.950746, Len:  4, Fitness_tra: 8
Rule 28: 000550d0c090400f, Class:  3, CF:0.835547, Len:  7, Fitness_tra: 8
Rule 29: 00000f0000000000, Class:  0, CF:0.53147, Len:  1, Fitness_tra: 7
Rule 30: 0e00a00000000085, Class:  0, CF:0.634235, Len:  4, Fitness_tra: 7
Rule 31: 200800000000ee05, Class:  8, CF:0.605916, Len:  5, Fitness_tra: 7
Rule 32: 0001000000804040, Class:  1, CF:0.108528, Len:  4, Fitness_tra: 7
Rule 33: 500ea000d8900043, Class:  9, CF:0.812546, Len:  8, Fitness_tra: 5
Rule 34: 02c020d00010000c, Class:  7, CF:0.976404, Len:  6, Fitness_tra: 6
Rule 35: 000800200570b000, Class:  1, CF:0.343521, Len:  5, Fitness_tra: 6
Rule 36: 1008109000400100, Class:  1, CF:0.331547, Len:  6, Fitness_tra: 6
Rule 37: 0905088010010b07, Class:  7, CF:0.962108, Len:  8, Fitness_tra: 6
Rule 38: 0009700000004009, Class:  8, CF:0.843609, Len:  4, Fitness_tra: 6
Rule 39: 000900000000b005, Class:  8, CF:0.795799, Len:  3, Fitness_tra: 6
Rule 40: 650000000ae0000c, Class:  7, CF:0.921099, Len:  5, Fitness_tra: 5
Rule 41: 022070d000810000, Class:  9, CF:0.488903, Len:  6, Fitness_tra: 5
Rule 42: 050000d00000000c, Class:  7, CF:0.47359, Len:  3, Fitness_tra: 5
Rule 43: 0020200100002009, Class:  8, CF:0.521873, Len:  5, Fitness_tra: 4
Rule 44: d520000e050001a0, Class:  9, CF:0.842901, Len:  7, Fitness_tra: 4
Rule 45: 020000d0c000000d, Class:  8, CF:0.89835, Len:  4, Fitness_tra: 4
Rule 46: 000e000000090040, Class:  4, CF:0.978651, Len:  3, Fitness_tra: 4
Rule 47: 092808000d0000a0, Class:  9, CF:0.973169, Len:  6, Fitness_tra: 3
Rule 48: 00000c000160700c, Class:  7, CF:0.772122, Len:  5, Fitness_tra: 4
Rule 49: 0e000002004090e6, Class:  4, CF:0.931263, Len:  6, Fitness_tra: 4
Rule 50: 0e0140000d0020a0, Class:  9, CF:0.755198, Len:  6, Fitness_tra: 4
Rule 51: a00e0000d8900040, Class:  3, CF:0.795695, Len:  6, Fitness_tra: 4
Rule 52: 0905080010010437, Class:  6, CF:0.785625, Len:  8, Fitness_tra: 4
Rule 53: 802800000000d0a6, Class:  9, CF:0.807403, Len:  6, Fitness_tra: 4
Rule 54: 0509300000508009, Class:  0, CF:0.999863, Len:  6, Fitness_tra: 4
Rule 55: 0500000e00982043, Class:  9, CF:0.65414, Len:  7, Fitness_tra: 4
Rule 56: 80000e0000902046, Class:  9, CF:0.982603, Len:  6, Fitness_tra: 2
Rule 57: 200000000b00ee05, Class:  8, CF:0.704858, Len:  5, Fitness_tra: 3
Rule 58: 0000400000d0d0d6, Class:  1, CF:0.549386, Len:  5, Fitness_tra: 3
Rule 59: 05200007090001a0, Class:  9, CF:0.844993, Len:  6, Fitness_tra: 3
Rule 60: 050555000161400f, Class:  2, CF:0.725402, Len:  9, Fitness_tra: 3
Rule 61: 020000001a010407, Class:  6, CF:0.151457, Len:  6, Fitness_tra: 3
Rule 62: 0b00000000080040, Class:  1, CF:0.98634, Len:  3, Fitness_tra: 3
Rule 63: 0509000000002009, Class:  8, CF:0.250612, Len:  4, Fitness_tra: 3
Rule 64: 097500d000600003, Class:  2, CF:0.449759, Len:  6, Fitness_tra: 3
Rule 65: 0c0508000a010027, Class:  2, CF:0.391368, Len:  7, Fitness_tra: 3
Rule 66: 0902080010b30437, Class:  6, CF:0.999317, Len:  9, Fitness_tra: 3
Rule 67: 0521000e010000a0, Class:  9, CF:0.88196, Len:  6, Fitness_tra: 1
Rule 68: 002e00000163a0a0, Class:  1, CF:  1, Len:  7, Fitness_tra: 3
Rule 69: 1508000000300303, Class:  1, CF:0.496756, Len:  6, Fitness_tra: 3
Rule 70: d500600007000140, Class:  4, CF:0.926839, Len:  6, Fitness_tra: 3
Rule 71: 000e0000d80d0000, Class:  9, CF:0.482379, Len:  4, Fitness_tra: 3
Rule 72: 0e20000e750000a0, Class:  5, CF:0.167087, Len:  6, Fitness_tra: 3
Rule 73: 0200300000610003, Class:  1, CF:0.648437, Len:  5, Fitness_tra: 3
Rule 74: 2000000e0098d043, Class:  9, CF:0.799039, Len:  7, Fitness_tra: 3
Rule 75: 800000000b98de05, Class:  0, CF:0.651951, Len:  7, Fitness_tra: 3
