------Generation 0------
Rule  1: 313f21b122313c21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000000008006b, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 1001010340090100, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: ed08000000000091, Class:  9, CF:  1, Len:  5, Fitness_tra: 1
Rule 93: 150002000000c010, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 0d000d00c0000083, Class:  2, CF:0.423497, Len:  5, Fitness_tra: 2
Rule 95: 7e012000000c6500, Class:  5, CF:  1, Len:  7, Fitness_tra: 0
Rule 96: 1300020030000000, Class:  1, CF:0.253062, Len:  4, Fitness_tra: 0
Rule 97: 0e00d0d050010780, Class:  7, CF:0.991263, Len:  7, Fitness_tra: 0
Rule 98: 000a0200000ce700, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0200d00780e10500, Class:  8, CF:  1, Len:  7, Fitness_tra: 0
Rule100: 1d000000300b0050, Class:  2, CF:0.641971, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:8.97727
------Result------
Miss_rate(tra)	:8.97727
Miss_rate(tst)	:15.9091
ARL				:5.41758

------Generation 900------
Rule  1: 0c00000900000000, Class:  1, CF:0.739056, Len:  2, Fitness_tra: 46
Rule  2: 05400000000000ec, Class:  7, CF:0.937102, Len:  4, Fitness_tra: 45
Rule  3: 1d00000030000053, Class:  2, CF:0.798058, Len:  5, Fitness_tra: 40
Rule  4: 09081030000107a0, Class:  6, CF:0.980233, Len:  7, Fitness_tra: 34
Rule  5: 050001006000c005, Class:  5, CF:0.914992, Len:  5, Fitness_tra: 30
Rule  6: 7e000000000c0740, Class:  4, CF:0.95899, Len:  5, Fitness_tra: 32
Rule  7: 1d00900090007011, Class:  3, CF:0.732246, Len:  7, Fitness_tra: 31
Rule  8: 0500060050000000, Class:  0, CF:0.955689, Len:  3, Fitness_tra: 31
Rule  9: 9280020730010010, Class:  6, CF:0.989683, Len:  8, Fitness_tra: 28
Rule 10: 05003000015c0500, Class:  0, CF:0.986684, Len:  6, Fitness_tra: 27
Rule 11: 580010000d000001, Class:  9, CF:0.936607, Len:  5, Fitness_tra: 26
Rule 12: 1d092000b0000053, Class:  2, CF:0.724173, Len:  7, Fitness_tra: 16
Rule 13: 0500060050000060, Class:  0, CF:0.995268, Len:  4, Fitness_tra: 16
Rule 14: 0501300051000700, Class:  4, CF:0.823749, Len:  6, Fitness_tra: 16
Rule 15: 0500000e000b0060, Class:  9, CF:0.71828, Len:  4, Fitness_tra: 14
Rule 16: 050000000000105c, Class:  7, CF:0.926319, Len:  4, Fitness_tra: 14
Rule 17: b980900040000010, Class:  3, CF:0.43143, Len:  6, Fitness_tra: 12
Rule 18: 0201210000000050, Class:  5, CF:0.859497, Len:  5, Fitness_tra: 11
Rule 19: 01009000000b0060, Class:  3, CF:0.342729, Len:  4, Fitness_tra: 9
Rule 20: 050000003000e007, Class:  6, CF:0.711978, Len:  4, Fitness_tra: 9
Rule 21: 02001040d04103a3, Class:  5, CF:0.719362, Len:  9, Fitness_tra: 8
Rule 22: 10e01030000000a0, Class:  5, CF:0.572827, Len:  5, Fitness_tra: 8
Rule 23: 1508000e00000060, Class:  9, CF:0.817, Len:  5, Fitness_tra: 8
Rule 24: 1d009000000b0050, Class:  2, CF:0.419308, Len:  5, Fitness_tra: 7
Rule 25: 0500d000015c0500, Class:  8, CF:  1, Len:  6, Fitness_tra: 5
Rule 26: e2001000d00103a3, Class:  5, CF:0.23617, Len:  8, Fitness_tra: 7
Rule 27: 4021060000000000, Class:  8, CF:0.421169, Len:  4, Fitness_tra: 7
Rule 28: 050e0000b0000500, Class:  8, CF:0.804908, Len:  4, Fitness_tra: 7
Rule 29: 10010e0000060000, Class:  1, CF:0.280465, Len:  4, Fitness_tra: 6
Rule 30: 0d0000d006000068, Class:  8, CF:0.845991, Len:  5, Fitness_tra: 6
Rule 31: 0000000400090100, Class:  4, CF:0.351151, Len:  3, Fitness_tra: 6
Rule 32: 1001910300000010, Class:  8, CF:  1, Len:  6, Fitness_tra: 6
Rule 33: 000a000000000000, Class:  0, CF:0.803306, Len:  1, Fitness_tra: 6
Rule 34: 050000000000c085, Class:  8, CF:  1, Len:  4, Fitness_tra: 5
Rule 35: 1970500090000010, Class:  3, CF:0.455432, Len:  6, Fitness_tra: 5
Rule 36: 85400004010000e2, Class:  8, CF:0.663133, Len:  7, Fitness_tra: 5
Rule 37: 9e000000000c0740, Class:  4, CF:0.64412, Len:  5, Fitness_tra: 5
Rule 38: 05fe000000007005, Class:  8, CF:0.983772, Len:  5, Fitness_tra: 5
Rule 39: 019000000b007110, Class:  3, CF:0.83555, Len:  6, Fitness_tra: 5
Rule 40: 05000090000ce500, Class:  8, CF:  1, Len:  5, Fitness_tra: 2
Rule 41: 0500003030801051, Class:  4, CF:0.81966, Len:  7, Fitness_tra: 5
Rule 42: 0e00d0d050000700, Class:  7, CF:0.682226, Len:  5, Fitness_tra: 4
Rule 43: 0900505d0c074000, Class:  3, CF:0.31012, Len:  7, Fitness_tra: 4
Rule 44: 0550d0d750000000, Class:  3, CF:0.814365, Len:  6, Fitness_tra: 4
Rule 45: 1d000000c0000053, Class:  2, CF:0.234293, Len:  5, Fitness_tra: 4
Rule 46: 050010d005010060, Class:  9, CF:0.901071, Len:  6, Fitness_tra: 4
Rule 47: 1970500040000080, Class:  7, CF:0.555528, Len:  6, Fitness_tra: 4
Rule 48: 0500560000000000, Class:  8, CF:0.725401, Len:  3, Fitness_tra: 4
Rule 49: 00050000000e0100, Class:  4, CF:0.627346, Len:  3, Fitness_tra: 3
Rule 50: 1d080200d0e00010, Class:  9, CF:0.344145, Len:  7, Fitness_tra: 3
Rule 51: 7500000042020740, Class:  4, CF:0.833674, Len:  7, Fitness_tra: 3
Rule 52: 720002d7d0e10000, Class:  3, CF:0.763171, Len:  8, Fitness_tra: 3
Rule 53: 9200020770010740, Class:  6, CF:0.666657, Len:  8, Fitness_tra: 3
Rule 54: 1970900040007043, Class:  7, CF:0.254209, Len:  8, Fitness_tra: 3
Rule 55: be8900a0400000a0, Class:  5, CF:0.741342, Len:  7, Fitness_tra: 3
Rule 56: 12701030d0e00053, Class:  4, CF:0.989543, Len:  9, Fitness_tra: 3
Rule 57: 5509002400606601, Class:  1, CF:0.810106, Len:  9, Fitness_tra: 3
Rule 58: 009000000000100c, Class:  8, CF:0.451382, Len:  3, Fitness_tra: 3
Rule 59: 0df9000000004005, Class:  8, CF:0.826518, Len:  5, Fitness_tra: 3
Rule 60: e008004000e00010, Class:  9, CF:0.283296, Len:  5, Fitness_tra: 3
Rule 61: 0100000004610681, Class:  2, CF:0.737513, Len:  7, Fitness_tra: 2
Rule 62: 05fe000040007005, Class:  8, CF:  1, Len:  6, Fitness_tra: 2
Rule 63: 9000000090030c00, Class:  8, CF:0.79505, Len:  4, Fitness_tra: 2
Rule 64: 9040000b07000700, Class:  4, CF:0.520512, Len:  5, Fitness_tra: 2
Rule 65: 0150d0d000000080, Class:  1, CF:  1, Len:  5, Fitness_tra: 2
Rule 66: 120002003b700010, Class:  8, CF:0.812158, Len:  7, Fitness_tra: 2
Rule 67: 12080000d0e00053, Class:  4, CF:0.619946, Len:  7, Fitness_tra: 2
Rule 68: 05f90000b0e00053, Class:  4, CF:  1, Len:  7, Fitness_tra: 2
Rule 69: 0008003f000007a0, Class:  6, CF:0.99635, Len:  5, Fitness_tra: 2
Rule 70: 05f90000b0000053, Class:  4, CF:0.135718, Len:  6, Fitness_tra: 2
Rule 71: 1000910300000040, Class:  8, CF:0.69091, Len:  5, Fitness_tra: 2
Rule 72: 0e0900af000007a1, Class:  6, CF:  1, Len:  7, Fitness_tra: 2
Rule 73: 11010100000900a0, Class:  0, CF:0.922892, Len:  6, Fitness_tra: 2
Rule 74: 0000020f00000740, Class:  6, CF:0.461967, Len:  4, Fitness_tra: 2
Rule 75: 000f000000000000, Class:  0, CF:0.813103, Len:  1, Fitness_tra: 2
Rule 76: 1300000000007701, Class:  1, CF:0.983305, Len:  5, Fitness_tra: 2
Rule 77: 0300000000500700, Class:  1, CF:0.907831, Len:  3, Fitness_tra: 2
Rule 78: 0d000d00c0000083, Class:  2, CF:0.423497, Len:  5, Fitness_tra: 2
Rule 79: 090810300001d7a0, Class:  6, CF:0.98702, Len:  8, Fitness_tra: 1
Rule 80: 0c0900a0400000a0, Class:  9, CF:  1, Len:  5, Fitness_tra: 1
Rule 81: 0500060050000000, Class:  0, CF:0.955689, Len:  0, Fitness_tra: 0
Rule 82: 0600000006690800, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: ba00000000000002, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 020000000000000c, Class:  7, CF:0.106375, Len:  2, Fitness_tra: 1
Rule 85: 2121132118153812, Class:  0, CF:  1, Len: 16, Fitness_tra: 0
Rule 86: 1a1a21141b611116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 030600000000c000, Class:  9, CF:0.908576, Len:  3, Fitness_tra: 1
Rule 88: 000e0070d00d0000, Class:  9, CF:0.09059, Len:  4, Fitness_tra: 0
Rule 89: 0000000d04005d03, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 3111211512225163, Class:  9, CF:0.00303686, Len: 16, Fitness_tra: 0
Rule 91: 05009000600bc000, Class:  2, CF:0.689377, Len:  5, Fitness_tra: 0
Rule 92: 9500a000500c0040, Class:  9, CF:0.522063, Len:  6, Fitness_tra: 0
Rule 93: 03a001006050c005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 0509000000001d5c, Class:  7, CF:  1, Len:  6, Fitness_tra: 0
Rule 95: 720802d7d0e14000, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 96: b500d00001000600, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 05f000503000e005, Class:  8, CF:  1, Len:  6, Fitness_tra: 5
Rule 98: 1005000000000000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 020024d000000080, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0500060030000050, Class:  5, CF:  1, Len:  4, Fitness_tra: 3
------Current------
Miss_rate(tra)	:8.97727
------Result------
Miss_rate(tra)	:8.97727
Miss_rate(tst)	:16.3636
ARL				:5.64835

------Generation 1000------
Rule  1: 0c00000900000000, Class:  1, CF:0.739056, Len:  2, Fitness_tra: 46
Rule  2: 05400000000000ec, Class:  7, CF:0.937102, Len:  4, Fitness_tra: 45
Rule  3: 1d00000030000053, Class:  2, CF:0.798058, Len:  5, Fitness_tra: 40
Rule  4: 09081030000107a0, Class:  6, CF:0.980233, Len:  7, Fitness_tra: 36
Rule  5: 1d00900090007011, Class:  3, CF:0.732246, Len:  7, Fitness_tra: 31
Rule  6: 0500060050000000, Class:  0, CF:0.955689, Len:  3, Fitness_tra: 31
Rule  7: 050001006000c005, Class:  5, CF:0.914992, Len:  5, Fitness_tra: 30
Rule  8: 05003000015c0500, Class:  0, CF:0.986684, Len:  6, Fitness_tra: 27
Rule  9: 9280020730010010, Class:  6, CF:0.989683, Len:  8, Fitness_tra: 28
Rule 10: 580010000d000001, Class:  9, CF:0.936607, Len:  5, Fitness_tra: 28
Rule 11: 7e000000000c0740, Class:  4, CF:0.95899, Len:  5, Fitness_tra: 23
Rule 12: 1d092000b0000053, Class:  2, CF:0.724173, Len:  7, Fitness_tra: 16
Rule 13: 0500060050000060, Class:  0, CF:0.995268, Len:  4, Fitness_tra: 16
Rule 14: 0e000017000c0740, Class:  4, CF:0.995666, Len:  6, Fitness_tra: 16
Rule 15: 7500000400020440, Class:  4, CF:0.875433, Len:  6, Fitness_tra: 14
Rule 16: 0500000e000b0060, Class:  9, CF:0.71828, Len:  4, Fitness_tra: 14
Rule 17: 050000000000105c, Class:  7, CF:0.926319, Len:  4, Fitness_tra: 14
Rule 18: 0501300051000700, Class:  4, CF:0.823749, Len:  6, Fitness_tra: 12
Rule 19: 0201210000000050, Class:  5, CF:0.859497, Len:  5, Fitness_tra: 12
Rule 20: b980900040000010, Class:  3, CF:0.43143, Len:  6, Fitness_tra: 12
Rule 21: 01009000000b0060, Class:  3, CF:0.342729, Len:  4, Fitness_tra: 9
Rule 22: 050000003000e007, Class:  6, CF:0.711978, Len:  4, Fitness_tra: 8
Rule 23: 10e01030000000a0, Class:  5, CF:0.572827, Len:  5, Fitness_tra: 8
Rule 24: 02001040d04103a3, Class:  5, CF:0.719362, Len:  9, Fitness_tra: 8
Rule 25: 1508000e00000060, Class:  9, CF:0.817, Len:  5, Fitness_tra: 8
Rule 26: 1d009000000b0050, Class:  2, CF:0.419308, Len:  5, Fitness_tra: 7
Rule 27: e2001000d00103a3, Class:  5, CF:0.23617, Len:  8, Fitness_tra: 7
Rule 28: 050e0000b0000500, Class:  8, CF:0.804908, Len:  4, Fitness_tra: 7
Rule 29: 4021060000000000, Class:  8, CF:0.421169, Len:  4, Fitness_tra: 7
Rule 30: 0d0000d006000068, Class:  8, CF:0.845991, Len:  5, Fitness_tra: 5
Rule 31: 10010e0000060000, Class:  1, CF:0.280465, Len:  4, Fitness_tra: 7
Rule 32: 1001910300000010, Class:  8, CF:  1, Len:  6, Fitness_tra: 6
Rule 33: 000a000000000000, Class:  0, CF:0.803306, Len:  1, Fitness_tra: 6
Rule 34: 0500020060019915, Class:  8, CF:  1, Len:  8, Fitness_tra: 6
Rule 35: 050000000000c085, Class:  8, CF:  1, Len:  4, Fitness_tra: 5
Rule 36: 85400004010000e2, Class:  8, CF:0.663133, Len:  7, Fitness_tra: 5
Rule 37: 05fe000000007005, Class:  8, CF:0.983772, Len:  5, Fitness_tra: 5
Rule 38: 019000000b007110, Class:  3, CF:0.83555, Len:  6, Fitness_tra: 5
Rule 39: 0500003030801051, Class:  4, CF:0.81966, Len:  7, Fitness_tra: 5
Rule 40: 1970500090000010, Class:  3, CF:0.455432, Len:  6, Fitness_tra: 5
Rule 41: 0500d000015c0500, Class:  8, CF:  1, Len:  6, Fitness_tra: 4
Rule 42: 0900505d0c074000, Class:  3, CF:0.31012, Len:  7, Fitness_tra: 4
Rule 43: 0550d0d750000000, Class:  3, CF:0.814365, Len:  6, Fitness_tra: 4
Rule 44: 1d000000c0000053, Class:  2, CF:0.234293, Len:  5, Fitness_tra: 4
Rule 45: 050010d005010060, Class:  9, CF:0.901071, Len:  6, Fitness_tra: 4
Rule 46: 1970500040000080, Class:  7, CF:0.555528, Len:  6, Fitness_tra: 4
Rule 47: 05f000503000e005, Class:  8, CF:  1, Len:  6, Fitness_tra: 4
Rule 48: 0e00d0d050000700, Class:  7, CF:0.682226, Len:  5, Fitness_tra: 5
Rule 49: 0000000400090100, Class:  4, CF:0.351151, Len:  3, Fitness_tra: 3
Rule 50: 1d080200d0e00010, Class:  9, CF:0.344145, Len:  7, Fitness_tra: 3
Rule 51: 0500060030000050, Class:  5, CF:  1, Len:  4, Fitness_tra: 3
Rule 52: 720002d7d0e10000, Class:  3, CF:0.763171, Len:  8, Fitness_tra: 3
Rule 53: 9200020770010740, Class:  6, CF:0.666657, Len:  8, Fitness_tra: 3
Rule 54: 1970900040007043, Class:  7, CF:0.254209, Len:  8, Fitness_tra: 3
Rule 55: be8900a0400000a0, Class:  5, CF:0.741342, Len:  7, Fitness_tra: 3
Rule 56: 12701030d0e00053, Class:  4, CF:0.989543, Len:  9, Fitness_tra: 3
Rule 57: 5509002400606601, Class:  1, CF:0.810106, Len:  9, Fitness_tra: 3
Rule 58: 009000000000100c, Class:  8, CF:0.451382, Len:  3, Fitness_tra: 2
Rule 59: 0df9000000004005, Class:  8, CF:0.826518, Len:  5, Fitness_tra: 3
Rule 60: e008004000e00010, Class:  9, CF:0.283296, Len:  5, Fitness_tra: 3
Rule 61: 0500560000000000, Class:  8, CF:0.725401, Len:  3, Fitness_tra: 3
Rule 62: 05000090000ce500, Class:  8, CF:  1, Len:  5, Fitness_tra: 2
Rule 63: 9000000090030c00, Class:  8, CF:0.79505, Len:  4, Fitness_tra: 2
Rule 64: 9040000b07000700, Class:  4, CF:0.520512, Len:  5, Fitness_tra: 2
Rule 65: 0150d0d000000080, Class:  1, CF:  1, Len:  5, Fitness_tra: 2
Rule 66: 0008003f000007a0, Class:  6, CF:0.99635, Len:  5, Fitness_tra: 2
Rule 67: 05f90000b0000053, Class:  4, CF:0.135718, Len:  6, Fitness_tra: 2
Rule 68: 0e0900af000007a1, Class:  6, CF:  1, Len:  7, Fitness_tra: 2
Rule 69: 11010100000900a0, Class:  0, CF:0.922892, Len:  6, Fitness_tra: 2
Rule 70: 0000020f00000740, Class:  6, CF:0.461967, Len:  4, Fitness_tra: 2
Rule 71: 000f000000000000, Class:  0, CF:0.813103, Len:  1, Fitness_tra: 2
Rule 72: 1300000000007701, Class:  1, CF:0.983305, Len:  5, Fitness_tra: 2
Rule 73: 0300000000500700, Class:  1, CF:0.907831, Len:  3, Fitness_tra: 2
Rule 74: 0d000d00c0000083, Class:  2, CF:0.423497, Len:  5, Fitness_tra: 2
Rule 75: 05fe000040007005, Class:  8, CF:  1, Len:  6, Fitness_tra: 2
Rule 76: 0100000004610681, Class:  2, CF:0.737513, Len:  7, Fitness_tra: 2
Rule 77: 00050000000e0100, Class:  4, CF:0.627346, Len:  3, Fitness_tra: 1
Rule 78: 05f90000b0e00053, Class:  4, CF:  1, Len:  7, Fitness_tra: 1
Rule 79: 1000910300000040, Class:  8, CF:0.69091, Len:  5, Fitness_tra: 1
Rule 80: 030600000000c000, Class:  9, CF:0.908576, Len:  3, Fitness_tra: 1
Rule 81: 73263f13395d1814, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0030005020030000, Class:  8, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 131a1921211214f7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 16c611211ba21311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 020900060000000c, Class:  7, CF:0.0864421, Len:  4, Fitness_tra: 1
Rule 86: 431611a613152252, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: bf5090000008000d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 43161f3e15121414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 26163683d1311112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0605000020030000, Class:  8, CF:  1, Len:  4, Fitness_tra: 0
Rule 91: 0500060150e00053, Class:  4, CF:  1, Len:  7, Fitness_tra: 0
Rule 92: 1d002000b10000e3, Class:  2, CF:0.645545, Len:  7, Fitness_tra: 0
Rule 93: 0580000900000080, Class:  9, CF:0.179308, Len:  4, Fitness_tra: 0
Rule 94: 0557100085010060, Class:  9, CF:  1, Len:  8, Fitness_tra: 0
Rule 95: 1d070000c00d0053, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 580400000d004801, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: e1001000d00103a3, Class:  9, CF:0.774965, Len:  8, Fitness_tra: 0
Rule 98: 0000000006060068, Class:  8, CF:0.30816, Len:  4, Fitness_tra: 0
Rule 99: 0000000400090100, Class:  4, CF:0.351151, Len:  0, Fitness_tra: 0
Rule100: 0ea00b0400020440, Class:  4, CF:0.988028, Len:  7, Fitness_tra: 1
------Current------
Miss_rate(tra)	:8.75
------Result------
Miss_rate(tra)	:8.75
Miss_rate(tst)	:16.8182
ARL				:5.42697

------Generation 2000------
Rule  1: 0c00000900000000, Class:  1, CF:0.739056, Len:  2, Fitness_tra: 45
Rule  2: 05400000000000ec, Class:  7, CF:0.937102, Len:  4, Fitness_tra: 45
Rule  3: 09081030000107a0, Class:  6, CF:0.980233, Len:  7, Fitness_tra: 40
Rule  4: 1d00000030000053, Class:  2, CF:0.798058, Len:  5, Fitness_tra: 37
Rule  5: 0500060050000000, Class:  0, CF:0.955689, Len:  3, Fitness_tra: 33
Rule  6: 1d00900090007011, Class:  3, CF:0.732246, Len:  7, Fitness_tra: 31
Rule  7: 050001006000c005, Class:  5, CF:0.914992, Len:  5, Fitness_tra: 30
Rule  8: 580010000d000001, Class:  9, CF:0.936607, Len:  5, Fitness_tra: 28
Rule  9: 9280020730010010, Class:  6, CF:0.989683, Len:  8, Fitness_tra: 28
Rule 10: 05003000015c0500, Class:  0, CF:0.986684, Len:  6, Fitness_tra: 26
Rule 11: 0500010060000015, Class:  8, CF:0.998511, Len:  5, Fitness_tra: 19
Rule 12: 7e000000000c0740, Class:  4, CF:0.95899, Len:  5, Fitness_tra: 18
Rule 13: 0500060050000060, Class:  0, CF:0.995268, Len:  4, Fitness_tra: 18
Rule 14: 050000000000105c, Class:  7, CF:0.926319, Len:  4, Fitness_tra: 18
Rule 15: 1d092000b0000053, Class:  2, CF:0.724173, Len:  7, Fitness_tra: 17
Rule 16: 0e000017000c0740, Class:  4, CF:0.995666, Len:  6, Fitness_tra: 16
Rule 17: 1570d000000b0010, Class:  3, CF:0.363338, Len:  6, Fitness_tra: 15
Rule 18: 0500000e000b0060, Class:  9, CF:0.71828, Len:  4, Fitness_tra: 15
Rule 19: 0501300051000700, Class:  4, CF:0.823749, Len:  6, Fitness_tra: 11
Rule 20: b980900040000010, Class:  3, CF:0.43143, Len:  6, Fitness_tra: 11
Rule 21: 0201210000000250, Class:  5, CF:0.94202, Len:  6, Fitness_tra: 9
Rule 22: 050000003000e007, Class:  6, CF:0.711978, Len:  4, Fitness_tra: 9
Rule 23: 7e00000000020440, Class:  4, CF:0.753442, Len:  5, Fitness_tra: 8
Rule 24: 10010e0000060000, Class:  1, CF:0.280465, Len:  4, Fitness_tra: 8
Rule 25: 10e01000000000a0, Class:  5, CF:0.405988, Len:  4, Fitness_tra: 9
Rule 26: 1d009000000b0050, Class:  2, CF:0.419308, Len:  5, Fitness_tra: 7
Rule 27: 7500000400020440, Class:  4, CF:0.875433, Len:  6, Fitness_tra: 7
Rule 28: e2001000d00103a3, Class:  5, CF:0.23617, Len:  8, Fitness_tra: 7
Rule 29: e2001040d04103a3, Class:  5, CF:0.726404, Len: 10, Fitness_tra: 7
Rule 30: 1508000e00000060, Class:  9, CF:0.817, Len:  5, Fitness_tra: 7
Rule 31: 0100000000061008, Class:  8, CF:0.699698, Len:  4, Fitness_tra: 6
Rule 32: 0d0000d006000068, Class:  8, CF:0.845991, Len:  5, Fitness_tra: 6
Rule 33: 0e00d0d0500a0700, Class:  7, CF:0.947251, Len:  6, Fitness_tra: 3
Rule 34: 000a000000000000, Class:  0, CF:0.803306, Len:  1, Fitness_tra: 6
Rule 35: 050e0000b0000500, Class:  8, CF:0.804908, Len:  4, Fitness_tra: 5
Rule 36: 050000000000c085, Class:  8, CF:  1, Len:  4, Fitness_tra: 5
Rule 37: 019000000b007110, Class:  3, CF:0.83555, Len:  6, Fitness_tra: 5
Rule 38: 4021060000000000, Class:  8, CF:0.421169, Len:  4, Fitness_tra: 5
Rule 39: 0e40d0000000001c, Class:  7, CF:0.993593, Len:  5, Fitness_tra: 5
Rule 40: 7e000400000c0740, Class:  4, CF:0.991068, Len:  6, Fitness_tra: 5
Rule 41: 0000000400090100, Class:  4, CF:0.351151, Len:  3, Fitness_tra: 5
Rule 42: 1001910300000010, Class:  8, CF:  1, Len:  6, Fitness_tra: 6
Rule 43: 85400004010000e2, Class:  8, CF:0.663133, Len:  7, Fitness_tra: 5
Rule 44: 0201210000000050, Class:  5, CF:0.859497, Len:  5, Fitness_tra: 3
Rule 45: 0900505d0c074000, Class:  3, CF:0.31012, Len:  7, Fitness_tra: 4
Rule 46: 050010d005010060, Class:  9, CF:0.901071, Len:  6, Fitness_tra: 4
Rule 47: 1d000000c0000053, Class:  2, CF:0.234293, Len:  5, Fitness_tra: 4
Rule 48: 0500020060009053, Class:  4, CF:0.309663, Len:  6, Fitness_tra: 4
Rule 49: 05fe000000007005, Class:  8, CF:0.983772, Len:  5, Fitness_tra: 5
Rule 50: 0500003030801051, Class:  4, CF:0.81966, Len:  7, Fitness_tra: 4
Rule 51: 1db0000030000053, Class:  2, CF:0.832986, Len:  6, Fitness_tra: 4
Rule 52: 090000000007e00e, Class:  0, CF:0.18629, Len:  4, Fitness_tra: 3
Rule 53: 9200020770010740, Class:  6, CF:0.666657, Len:  8, Fitness_tra: 3
Rule 54: 1500000e000c6000, Class:  7, CF:0.318745, Len:  5, Fitness_tra: 3
Rule 55: be8900a0400000a0, Class:  5, CF:0.741342, Len:  7, Fitness_tra: 3
Rule 56: 12701030d0e00053, Class:  4, CF:0.989543, Len:  9, Fitness_tra: 3
Rule 57: 5509002400606601, Class:  1, CF:0.810106, Len:  9, Fitness_tra: 3
Rule 58: 0df9000000004005, Class:  8, CF:0.826518, Len:  5, Fitness_tra: 3
Rule 59: e008004000e00010, Class:  9, CF:0.283296, Len:  5, Fitness_tra: 3
Rule 60: 054090000000001c, Class:  7, CF:0.595567, Len:  5, Fitness_tra: 3
Rule 61: 0500000e700b0060, Class:  5, CF:0.918841, Len:  5, Fitness_tra: 3
Rule 62: 0500d00e000b0060, Class:  9, CF:0.830746, Len:  5, Fitness_tra: 3
Rule 63: 0500060030000050, Class:  5, CF:  1, Len:  4, Fitness_tra: 3
Rule 64: 0550d0d750000000, Class:  3, CF:0.814365, Len:  6, Fitness_tra: 3
Rule 65: 05003027500c0740, Class:  4, CF:0.98645, Len:  8, Fitness_tra: 3
Rule 66: 01009000000b0060, Class:  3, CF:0.342729, Len:  4, Fitness_tra: 3
Rule 67: 720002d7d0e10000, Class:  3, CF:0.763171, Len:  8, Fitness_tra: 3
Rule 68: 0500d000015c0500, Class:  8, CF:  1, Len:  6, Fitness_tra: 4
Rule 69: 0400060030000915, Class:  8, CF:  1, Len:  6, Fitness_tra: 2
Rule 70: 0000020f00000740, Class:  6, CF:0.461967, Len:  4, Fitness_tra: 2
Rule 71: 000f000000000000, Class:  0, CF:0.813103, Len:  1, Fitness_tra: 2
Rule 72: 1300000000007701, Class:  1, CF:0.983305, Len:  5, Fitness_tra: 2
Rule 73: 0300000000500700, Class:  1, CF:0.907831, Len:  3, Fitness_tra: 2
Rule 74: 1970900040007043, Class:  7, CF:0.254209, Len:  8, Fitness_tra: 2
Rule 75: 05fe000040007005, Class:  8, CF:  1, Len:  6, Fitness_tra: 2
Rule 76: 9040000b07000700, Class:  4, CF:0.520512, Len:  5, Fitness_tra: 2
Rule 77: 600800100d000010, Class:  9, CF:0.623814, Len:  5, Fitness_tra: 2
Rule 78: 009000000000100c, Class:  8, CF:0.451382, Len:  3, Fitness_tra: 2
Rule 79: 0100000004610681, Class:  2, CF:0.737513, Len:  7, Fitness_tra: 2
Rule 80: 1d080040000b0010, Class:  9, CF:0.545967, Len:  6, Fitness_tra: 2
Rule 81: 030600000000c000, Class:  9, CF:0.908576, Len:  3, Fitness_tra: 1
Rule 82: 0900505d0c074000, Class:  3, CF:0.31012, Len:  0, Fitness_tra: 0
Rule 83: 13565621124217f1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: f11341551128111a, Class:  1, CF:  1, Len: 16, Fitness_tra: 0
Rule 85: 040d00060000000c, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 86: 0000000050000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 04d06c000000d0ae, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: f000000000e20000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0000000000000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: e040050000006008, Class:  8, CF:  1, Len:  5, Fitness_tra: 0
