------Generation 0------
Rule  1: 1313f3ed3112d727, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 9000000090090c00, Class:  4, CF:0.937595, Len:  4, Fitness_tra: 2
Rule 17: 112e41186113111b, Class:  6, CF:  1, Len: 16, Fitness_tra: 1
Rule 18: 111d122415331621, Class:  7, CF:  1, Len: 16, Fitness_tra: 0
Rule 19: ff00000000000000, Class:  9, CF:  1, Len:  2, Fitness_tra: 1
Rule 20: 09005fd700000000, Class:  0, CF:  1, Len:  5, Fitness_tra: 1
Rule 21: 0081051905185011, Class:  9, CF:0.975764, Len: 11, Fitness_tra: -1
Rule 22: 13111242112356aa, Class:  8, CF:  1, Len: 16, Fitness_tra: 0
Rule 23: 21111f531112a462, Class:  0, CF:  1, Len: 16, Fitness_tra: 0
Rule 24: 16106fd5002071e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 2313111135611741, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 4156915118621b22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 1113218132225561, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: b116335157111131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1351111857645511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 2a214111f1151111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 5a83151211fcd221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 214151a1f9161321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: cf43bd3561351134, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 163a331561a41211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1f511571311d3811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 23d1191c17211165, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 8196511221245434, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 135f3f1e11115114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: f136c97824141111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 215a3695111181b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1311333951212414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 136f112951311224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 5321718234619a11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 33d1cd7124545c22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1316111212125512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 0500500000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: d11a315938612211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 11131e3581b11114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 111f1115121121a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1321119133123112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 761f1315db525118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 118f3e18d4125cfc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 000060a002075c65, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 23115e511b251d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 3111111161311112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 13311a1911125771, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 0000000000c00000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 6111133f19321247, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 2393135131a1db41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: f1e15911111b1422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 131685121b211136, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 4113313e11115212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 731333e151113121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1116234521316212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 11b11b1161332f45, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 231f1f3311525112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1321b1cbe4156353, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 23212232a59a1312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1e23a63935611444, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1113191311a1d474, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 6316191521111218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: a311211311351114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 6191219133311272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 135333151c771112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: d3232d1c61651c12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1a56116615182274, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: b55331fa6111111b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1a112811a1e19111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1a217232a1113837, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 2175149215665319, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 131f313168641272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1e1116111c772bf7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 092e0000000dc800, Class:  4, CF:0.576102, Len:  6, Fitness_tra: 2
Rule 84: b15311e512121211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 3166511333625721, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0000003005000000, Class:  9, CF:0.32476, Len:  2, Fitness_tra: -6
Rule 87: 1333631d18122441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1115111715111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: af331119353222b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: b113366ff1151432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 1a5111c6e4186274, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0500500000b00000, Class:  7, CF:0.342708, Len:  3, Fitness_tra: -24
Rule 93: 05ce41116111110b, Class:  2, CF:0.238426, Len: 14, Fitness_tra: -20
Rule 94: 612122b1a31113a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 00006f0000700069, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 004105a1f5165311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 01b0601001002065, Class:  0, CF:  1, Len:  8, Fitness_tra: 2
Rule 98: 1042901d00fc1b03, Class:  2, CF:  1, Len: 11, Fitness_tra: 0
Rule 99: 6111133f19327247, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 090000c000000065, Class:  0, CF:0.518181, Len:  4, Fitness_tra: -10
------Current------
Miss_rate(tra)	:62.2727
------Result------
Miss_rate(tra)	:62.2727
Miss_rate(tst)	:60.9091
ARL				:8.5

------Generation 800------
Rule  1: 000060c000000065, Class:  0, CF:  1, Len:  4, Fitness_tra: 37
Rule  2: 0511110161014005, Class:  5, CF:0.956031, Len: 11, Fitness_tra: 15
Rule  3: 1e11111728111111, Class:  4, CF:0.9998, Len: 16, Fitness_tra: 24
Rule  4: 11009500101121f3, Class:  3, CF:0.172717, Len: 11, Fitness_tra: 21
Rule  5: 05fe000000004005, Class:  8, CF:0.950729, Len:  5, Fitness_tra: 12
Rule  6: 0111110111015002, Class:  8, CF:0.271437, Len: 11, Fitness_tra: 10
Rule  7: 0060050905980000, Class:  1, CF:0.0655024, Len:  6, Fitness_tra: 12
Rule  8: 0000900d00f40b00, Class:  2, CF:  1, Len:  5, Fitness_tra: 6
Rule  9: 25110f5000424462, Class:  0, CF:  1, Len: 12, Fitness_tra: 9
Rule 10: 1141955111112163, Class:  1, CF:0.625891, Len: 16, Fitness_tra: 3
Rule 11: 0009f00f00000020, Class:  0, CF:0.782215, Len:  4, Fitness_tra: 3
Rule 12: 09000f0000000059, Class:  5, CF:0.955426, Len:  4, Fitness_tra: 3
Rule 13: 0100313801005212, Class:  6, CF:0.267742, Len: 10, Fitness_tra: 1
Rule 14: 0000a0e000000000, Class:  4, CF:0.140998, Len:  2, Fitness_tra: 3
Rule 15: 09000f00000000f9, Class:  0, CF:0.844307, Len:  4, Fitness_tra: 2
Rule 16: 9000000090090c00, Class:  4, CF:0.937595, Len:  4, Fitness_tra: 2
Rule 17: 112e41186113111b, Class:  6, CF:  1, Len: 16, Fitness_tra: 1
Rule 18: 111d122415331621, Class:  7, CF:  1, Len: 16, Fitness_tra: 0
Rule 19: ff00000000000000, Class:  9, CF:  1, Len:  2, Fitness_tra: 1
Rule 20: 09005fd700000000, Class:  0, CF:  1, Len:  5, Fitness_tra: 1
Rule 21: 0081051905185011, Class:  9, CF:0.975764, Len: 11, Fitness_tra: -1
Rule 22: 13111242112356aa, Class:  8, CF:  1, Len: 16, Fitness_tra: 0
Rule 23: 21111f531112a462, Class:  0, CF:  1, Len: 16, Fitness_tra: 0
Rule 24: 16106fd5002071e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 2313111135611741, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 4156915118621b22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 1113218132225561, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: b116335157111131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1351111857645511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 2a214111f1151111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 5a83151211fcd221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 214151a1f9161321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: cf43bd3561351134, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 163a331561a41211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1f511571311d3811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 23d1191c17211165, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 8196511221245434, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 135f3f1e11115114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: f136c97824141111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 215a3695111181b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1311333951212414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 136f112951311224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 5321718234619a11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 33d1cd7124545c22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1316111212125512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 0500500000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: d11a315938612211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 11131e3581b11114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 111f1115121121a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1321119133123112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 761f1315db525118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 118f3e18d4125cfc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 000060a002075c65, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 23115e511b251d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 3111111161311112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 13311a1911125771, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 0000000000c00000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 6111133f19321247, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 2393135131a1db41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: f1e15911111b1422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 131685121b211136, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 4113313e11115212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 731333e151113121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1116234521316212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 11b11b1161332f45, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 231f1f3311525112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1321b1cbe4156353, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 23212232a59a1312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1e23a63935611444, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1113191311a1d474, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 6316191521111218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: a311211311351114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 6191219133311272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 135333151c771112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: d3232d1c61651c12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1a56116615182274, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: b55331fa6111111b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1a112811a1e19111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1a217232a1113837, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 2175149215665319, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 131f313168641272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1e1116111c772bf7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 092e0000000dc800, Class:  4, CF:0.576102, Len:  6, Fitness_tra: 2
Rule 84: b15311e512121211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 3166511333625721, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0000003005000000, Class:  9, CF:0.32476, Len:  2, Fitness_tra: -6
Rule 87: 1333631d18122441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1115111715111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: af331119353222b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: b113366ff1151432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 1a5111c6e4186274, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0500500000b00000, Class:  7, CF:0.342708, Len:  3, Fitness_tra: -24
Rule 93: 05ce41116111110b, Class:  2, CF:0.238426, Len: 14, Fitness_tra: -20
Rule 94: 612122b1a31113a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 00006f0000700069, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 004105a1f5165311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 01b0601001002065, Class:  0, CF:  1, Len:  8, Fitness_tra: 2
Rule 98: 1042901d00fc1b03, Class:  2, CF:  1, Len: 11, Fitness_tra: 0
Rule 99: 6111133f19327247, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 090000c000000065, Class:  0, CF:0.518181, Len:  4, Fitness_tra: -10
------Current------
Miss_rate(tra)	:62.2727
------Result------
Miss_rate(tra)	:62.2727
Miss_rate(tst)	:60.9091
ARL				:8.5

------Generation 900------
Rule  1: 000060c000000065, Class:  0, CF:  1, Len:  4, Fitness_tra: 37
Rule  2: 0511110161014005, Class:  5, CF:0.956031, Len: 11, Fitness_tra: 15
Rule  3: 1e11111728111111, Class:  4, CF:0.9998, Len: 16, Fitness_tra: 24
Rule  4: 11009500101121f3, Class:  3, CF:0.172717, Len: 11, Fitness_tra: 21
Rule  5: 05fe000000004005, Class:  8, CF:0.950729, Len:  5, Fitness_tra: 12
Rule  6: 0111110111015002, Class:  8, CF:0.271437, Len: 11, Fitness_tra: 10
Rule  7: 0060050905980000, Class:  1, CF:0.0655024, Len:  6, Fitness_tra: 12
Rule  8: 0000900d00f40b00, Class:  2, CF:  1, Len:  5, Fitness_tra: 6
Rule  9: 25110f5000424462, Class:  0, CF:  1, Len: 12, Fitness_tra: 9
Rule 10: 1141955111112163, Class:  1, CF:0.625891, Len: 16, Fitness_tra: 3
Rule 11: 0009f00f00000020, Class:  0, CF:0.782215, Len:  4, Fitness_tra: 3
Rule 12: 09000f0000000059, Class:  5, CF:0.955426, Len:  4, Fitness_tra: 3
Rule 13: 0100313801005212, Class:  6, CF:0.267742, Len: 10, Fitness_tra: 1
Rule 14: 0000a0e000000000, Class:  4, CF:0.140998, Len:  2, Fitness_tra: 3
Rule 15: 09000f00000000f9, Class:  0, CF:0.844307, Len:  4, Fitness_tra: 2
Rule 16: 9000000090090c00, Class:  4, CF:0.937595, Len:  4, Fitness_tra: 2
Rule 17: 112e41186113111b, Class:  6, CF:  1, Len: 16, Fitness_tra: 1
Rule 18: 111d122415331621, Class:  7, CF:  1, Len: 16, Fitness_tra: 0
Rule 19: ff00000000000000, Class:  9, CF:  1, Len:  2, Fitness_tra: 1
Rule 20: 09005fd700000000, Class:  0, CF:  1, Len:  5, Fitness_tra: 1
Rule 21: 0081051905185011, Class:  9, CF:0.975764, Len: 11, Fitness_tra: -1
Rule 22: 13111242112356aa, Class:  8, CF:  1, Len: 16, Fitness_tra: 0
Rule 23: 21111f531112a462, Class:  0, CF:  1, Len: 16, Fitness_tra: 0
Rule 24: 16106fd5002071e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 2313111135611741, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 4156915118621b22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 1113218132225561, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: b116335157111131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1351111857645511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 2a214111f1151111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 5a83151211fcd221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 214151a1f9161321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: cf43bd3561351134, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 163a331561a41211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1f511571311d3811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 23d1191c17211165, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 8196511221245434, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 135f3f1e11115114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: f136c97824141111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 215a3695111181b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1311333951212414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 136f112951311224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 5321718234619a11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 33d1cd7124545c22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1316111212125512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 0500500000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: d11a315938612211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 11131e3581b11114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 111f1115121121a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1321119133123112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 761f1315db525118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 118f3e18d4125cfc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 000060a002075c65, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 23115e511b251d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 3111111161311112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 13311a1911125771, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 0000000000c00000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 6111133f19321247, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 2393135131a1db41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: f1e15911111b1422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 131685121b211136, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 4113313e11115212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 731333e151113121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1116234521316212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 11b11b1161332f45, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 231f1f3311525112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1321b1cbe4156353, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 23212232a59a1312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1e23a63935611444, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1113191311a1d474, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 6316191521111218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: a311211311351114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 6191219133311272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 135333151c771112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: d3232d1c61651c12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1a56116615182274, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: b55331fa6111111b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1a112811a1e19111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1a217232a1113837, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 2175149215665319, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 131f313168641272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1e1116111c772bf7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 092e0000000dc800, Class:  4, CF:0.576102, Len:  6, Fitness_tra: 2
Rule 84: b15311e512121211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 3166511333625721, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0000003005000000, Class:  9, CF:0.32476, Len:  2, Fitness_tra: -6
Rule 87: 1333631d18122441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1115111715111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: af331119353222b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: b113366ff1151432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 1a5111c6e4186274, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0500500000b00000, Class:  7, CF:0.342708, Len:  3, Fitness_tra: -24
Rule 93: 05ce41116111110b, Class:  2, CF:0.238426, Len: 14, Fitness_tra: -20
Rule 94: 612122b1a31113a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 00006f0000700069, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 004105a1f5165311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 01b0601001002065, Class:  0, CF:  1, Len:  8, Fitness_tra: 2
Rule 98: 1042901d00fc1b03, Class:  2, CF:  1, Len: 11, Fitness_tra: 0
Rule 99: 6111133f19327247, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 090000c000000065, Class:  0, CF:0.518181, Len:  4, Fitness_tra: -10
------Current------
Miss_rate(tra)	:62.2727
------Result------
Miss_rate(tra)	:62.2727
Miss_rate(tst)	:60.9091
ARL				:8.5

------Generation 1000------
Rule  1: 000060c000000065, Class:  0, CF:  1, Len:  4, Fitness_tra: 37
Rule  2: 0511110161014005, Class:  5, CF:0.956031, Len: 11, Fitness_tra: 15
Rule  3: 1e11111728111111, Class:  4, CF:0.9998, Len: 16, Fitness_tra: 24
Rule  4: 11009500101121f3, Class:  3, CF:0.172717, Len: 11, Fitness_tra: 21
Rule  5: 05fe000000004005, Class:  8, CF:0.950729, Len:  5, Fitness_tra: 12
Rule  6: 0111110111015002, Class:  8, CF:0.271437, Len: 11, Fitness_tra: 10
Rule  7: 0060050905980000, Class:  1, CF:0.0655024, Len:  6, Fitness_tra: 12
Rule  8: 0000900d00f40b00, Class:  2, CF:  1, Len:  5, Fitness_tra: 6
Rule  9: 25110f5000424462, Class:  0, CF:  1, Len: 12, Fitness_tra: 9
Rule 10: 1141955111112163, Class:  1, CF:0.625891, Len: 16, Fitness_tra: 3
Rule 11: 0009f00f00000020, Class:  0, CF:0.782215, Len:  4, Fitness_tra: 3
Rule 12: 09000f0000000059, Class:  5, CF:0.955426, Len:  4, Fitness_tra: 3
Rule 13: 0100313801005212, Class:  6, CF:0.267742, Len: 10, Fitness_tra: 1
Rule 14: 0000a0e000000000, Class:  4, CF:0.140998, Len:  2, Fitness_tra: 3
Rule 15: 09000f00000000f9, Class:  0, CF:0.844307, Len:  4, Fitness_tra: 2
Rule 16: 9000000090090c00, Class:  4, CF:0.937595, Len:  4, Fitness_tra: 2
Rule 17: 112e41186113111b, Class:  6, CF:  1, Len: 16, Fitness_tra: 1
Rule 18: 111d122415331621, Class:  7, CF:  1, Len: 16, Fitness_tra: 0
Rule 19: ff00000000000000, Class:  9, CF:  1, Len:  2, Fitness_tra: 1
Rule 20: 09005fd700000000, Class:  0, CF:  1, Len:  5, Fitness_tra: 1
Rule 21: 0081051905185011, Class:  9, CF:0.975764, Len: 11, Fitness_tra: -1
Rule 22: 13111242112356aa, Class:  8, CF:  1, Len: 16, Fitness_tra: 0
