------Generation 0------
Rule  1: 125511125c115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 75: 1255c58111114, Class:  0, CF:0.911615, Len: 13, Fitness_tra: 0
Rule 76: 11111d8181531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 311511211112c, Class:  1, CF:0.947282, Len: 13, Fitness_tra: 0
Rule 78: 1812211251193, Class:  1, CF:0.99397, Len: 13, Fitness_tra: 0
Rule 79: 300800d008005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 313351111922c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0006e60000e00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0700000000052, Class:  0, CF:0.731956, Len:  3, Fitness_tra: 0
Rule 83: 8000008000004, Class:  0, CF:0.915779, Len:  0, Fitness_tra: 0
Rule 84: 2000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000000b0c0400, Class:  1, CF:0.627269, Len:  0, Fitness_tra: 0
Rule 86: 02e0507040000, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 87: 3151811111118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 38111121112c8, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 89: 0000400000052, Class:  0, CF:0.805795, Len:  0, Fitness_tra: 0
Rule 90: 3400041000400, Class:  1, CF:0.83367, Len:  5, Fitness_tra: 0
Rule 91: 38121111c1551, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 92: 91511521191c1, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 93: 1d90009112004, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 0109118080550, Class:  1, CF:0.893693, Len:  8, Fitness_tra: 0
Rule 95: 3000100100004, Class:  1, CF:0.78134, Len:  4, Fitness_tra: 3
Rule 96: 121010a100204, Class:  2, CF:0.687516, Len:  8, Fitness_tra: 0
Rule 97: 8115211811117, Class:  2, CF:0.897263, Len: 13, Fitness_tra: 0
Rule 98: 1210101110104, Class:  2, CF:0.258818, Len:  9, Fitness_tra: 0
Rule 99: 21b5122114111, Class:  1, CF:0.967681, Len: 13, Fitness_tra: 0
Rule100: 1211221819298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:5.6338
------Result------
Miss_rate(tra)	:5.6338
Miss_rate(tst)	:8.33333
ARL				:10.2429

------Generation 800------
Rule  1: 3000041000400, Class:  1, CF:0.895565, Len:  4, Fitness_tra: 20
Rule  2: 400000a000004, Class:  2, CF:0.817215, Len:  3, Fitness_tra: 21
Rule  3: 800000c000004, Class:  0, CF:0.877785, Len:  3, Fitness_tra: 17
Rule  4: 000000b0c0400, Class:  1, CF:0.627269, Len:  3, Fitness_tra: 13
Rule  5: 8000008000004, Class:  0, CF:0.915779, Len:  3, Fitness_tra: 11
Rule  6: 2000030004000, Class:  2, CF:0.664318, Len:  3, Fitness_tra: 10
Rule  7: 000000b000044, Class:  1, CF:0.43733, Len:  3, Fitness_tra: 8
Rule  8: 80000cc000004, Class:  0, CF:0.941701, Len:  4, Fitness_tra: 7
Rule  9: 2b00000000002, Class:  0, CF:0.671968, Len:  3, Fitness_tra: 7
Rule 10: 4d0000a000004, Class:  2, CF:0.997092, Len:  4, Fitness_tra: 3
Rule 11: 3000100100004, Class:  1, CF:0.78134, Len:  4, Fitness_tra: 2
Rule 12: 6000008000004, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 13: 000000c070500, Class:  1, CF:0.168106, Len:  3, Fitness_tra: 0
Rule 14: 0070d0b000004, Class:  1, CF:0.871363, Len:  4, Fitness_tra: 1
Rule 15: 800000b0c9100, Class:  2, CF:  1, Len:  5, Fitness_tra: 1
Rule 16: 0000400000052, Class:  0, CF:0.805795, Len:  3, Fitness_tra: 2
Rule 17: c000000087500, Class:  1, CF:0.614476, Len:  4, Fitness_tra: 0
Rule 18: 1591127148128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 1c51119111151, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 20: 8151215811517, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 21: 211d115114111, Class:  1, CF:0.901946, Len: 13, Fitness_tra: 0
Rule 22: 21151d2281111, Class:  1, CF:0.647809, Len: 13, Fitness_tra: 0
Rule 23: 18d2291511551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 1515142111112, Class:  1, CF:0.254936, Len: 13, Fitness_tra: 0
Rule 25: 115511b323211, Class:  1, CF:0.862125, Len: 13, Fitness_tra: 0
Rule 26: 2115111581112, Class:  1, CF:0.400914, Len: 13, Fitness_tra: 0
Rule 27: 1451855111111, Class:  0, CF:0.140499, Len: 13, Fitness_tra: 0
Rule 28: 3c3c5311d1831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 11558115cd12c, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 30: 115119d1551e1, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 31: 1115c2711511c, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 32: 1151251112117, Class:  0, CF:0.259848, Len: 13, Fitness_tra: 0
Rule 33: 4000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 2119118181511, Class:  1, CF:0.997735, Len: 13, Fitness_tra: 0
Rule 35: 1531214183211, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 36: 1111c5d111115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: 9111121111121, Class:  0, CF:0.916794, Len: 13, Fitness_tra: 0
Rule 38: c111411122511, Class:  1, CF:0.352829, Len: 13, Fitness_tra: 0
Rule 39: 2211118112112, Class:  0, CF:0.975167, Len: 13, Fitness_tra: 0
Rule 40: 2259212151151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 12d1121384111, Class:  0, CF:0.447559, Len: 13, Fitness_tra: 0
Rule 42: 1131533111191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1215151111132, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: 35111111c9121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1115142111412, Class:  1, CF:0.864713, Len: 13, Fitness_tra: 0
Rule 46: 2451112112512, Class:  0, CF:0.929947, Len: 13, Fitness_tra: 0
Rule 47: 000040c000059, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 48: 121d251812192, Class:  1, CF:0.824618, Len: 13, Fitness_tra: 0
Rule 49: 1111221519212, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 50: 1195511521111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 51: 95111c2119221, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 52: 1151115111113, Class:  1, CF:0.781522, Len: 13, Fitness_tra: 0
Rule 53: 12151351d1131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 3191112151211, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 55: 5111817111112, Class:  0, CF:0.497398, Len: 13, Fitness_tra: 0
Rule 56: 1591212511242, Class:  1, CF:0.902023, Len: 13, Fitness_tra: 0
Rule 57: 1115211114192, Class:  1, CF:0.930867, Len: 13, Fitness_tra: 0
Rule 58: 1111c12111111, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 1c51cd5112515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 60: 1295119112135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 3291139212815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 3451155152511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 141c531451115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 115511c112151, Class:  0, CF:0.0509853, Len: 13, Fitness_tra: 0
Rule 65: 9c58251111111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 66: 1291535151831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 5315827111121, Class:  1, CF:0.667972, Len: 13, Fitness_tra: 0
Rule 68: 129142c182112, Class:  0, CF:0.909536, Len: 13, Fitness_tra: 0
Rule 69: 8121251212112, Class:  0, CF:0.714553, Len: 13, Fitness_tra: 0
Rule 70: 2000000030002, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 111152122111c, Class:  1, CF:0.945333, Len: 13, Fitness_tra: 0
Rule 72: 1151513155511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 311825d8515d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1211255112112, Class:  0, CF:0.936302, Len: 13, Fitness_tra: 0
Rule 75: 1255c58111114, Class:  0, CF:0.911615, Len: 13, Fitness_tra: 0
Rule 76: 11111d8181531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 311511211112c, Class:  1, CF:0.947282, Len: 13, Fitness_tra: 0
Rule 78: 1812211251193, Class:  1, CF:0.99397, Len: 13, Fitness_tra: 0
Rule 79: 300800d008005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 313351111922c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 840000c000500, Class:  0, CF:0.618484, Len:  4, Fitness_tra: 0
Rule 82: 000a660000e00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 800000c000004, Class:  0, CF:0.877785, Len:  0, Fitness_tra: 0
Rule 84: 4000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: e151211113121, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 86: 0000400000052, Class:  0, CF:0.805795, Len:  0, Fitness_tra: 0
Rule 87: 1111c11131c11, Class:  1, CF:0.782947, Len: 13, Fitness_tra: 0
Rule 88: 4000002000028, Class:  0, CF:0.904209, Len:  4, Fitness_tra: 0
Rule 89: 300800d008005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 119511255122c, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 91: 105119d0c0401, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 92: 800000c030004, Class:  0, CF:0.883869, Len:  4, Fitness_tra: 0
Rule 93: 1290005151031, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1451d17112517, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 95: 2050012100514, Class:  0, CF:0.456349, Len:  8, Fitness_tra: 0
Rule 96: 3b00000000004, Class:  1, CF:0.881243, Len:  3, Fitness_tra: 6
Rule 97: 1211855042100, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 98: 00011171a1e11, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 99: a000100000004, Class:  1, CF:  1, Len:  3, Fitness_tra: 2
Rule100: 211d115111131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:3.52113
------Result------
Miss_rate(tra)	:3.52113
Miss_rate(tst)	:8.33333
ARL				:9.80822

------Generation 900------
Rule  1: 3000041000400, Class:  1, CF:0.895565, Len:  4, Fitness_tra: 20
Rule  2: 400000a000004, Class:  2, CF:0.817215, Len:  3, Fitness_tra: 21
Rule  3: 800000c000004, Class:  0, CF:0.877785, Len:  3, Fitness_tra: 17
Rule  4: 000000b0c0400, Class:  1, CF:0.627269, Len:  3, Fitness_tra: 13
Rule  5: 8000008000004, Class:  0, CF:0.915779, Len:  3, Fitness_tra: 11
Rule  6: 2000030004000, Class:  2, CF:0.664318, Len:  3, Fitness_tra: 10
Rule  7: 000000b000044, Class:  1, CF:0.43733, Len:  3, Fitness_tra: 8
Rule  8: 80000cc000004, Class:  0, CF:0.941701, Len:  4, Fitness_tra: 7
Rule  9: 2b00000000002, Class:  0, CF:0.671968, Len:  3, Fitness_tra: 7
Rule 10: 4d0000a000004, Class:  2, CF:0.997092, Len:  4, Fitness_tra: 3
Rule 11: 3000100100004, Class:  1, CF:0.78134, Len:  4, Fitness_tra: 2
Rule 12: 6000008000004, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 13: 000000c070500, Class:  1, CF:0.168106, Len:  3, Fitness_tra: 0
Rule 14: 0070d0b000004, Class:  1, CF:0.871363, Len:  4, Fitness_tra: 1
Rule 15: 800000b0c9100, Class:  2, CF:  1, Len:  5, Fitness_tra: 1
Rule 16: 0000400000052, Class:  0, CF:0.805795, Len:  3, Fitness_tra: 2
Rule 17: c000000087500, Class:  1, CF:0.614476, Len:  4, Fitness_tra: 0
Rule 18: 1591127148128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 1c51119111151, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 20: 8151215811517, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 21: 211d115114111, Class:  1, CF:0.901946, Len: 13, Fitness_tra: 0
Rule 22: 21151d2281111, Class:  1, CF:0.647809, Len: 13, Fitness_tra: 0
Rule 23: 18d2291511551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 1515142111112, Class:  1, CF:0.254936, Len: 13, Fitness_tra: 0
Rule 25: 115511b323211, Class:  1, CF:0.862125, Len: 13, Fitness_tra: 0
Rule 26: 2115111581112, Class:  1, CF:0.400914, Len: 13, Fitness_tra: 0
Rule 27: 1451855111111, Class:  0, CF:0.140499, Len: 13, Fitness_tra: 0
Rule 28: 3c3c5311d1831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 11558115cd12c, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 30: 115119d1551e1, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 31: 1115c2711511c, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 32: 1151251112117, Class:  0, CF:0.259848, Len: 13, Fitness_tra: 0
Rule 33: 4000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 2119118181511, Class:  1, CF:0.997735, Len: 13, Fitness_tra: 0
Rule 35: 1531214183211, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 36: 1111c5d111115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: 9111121111121, Class:  0, CF:0.916794, Len: 13, Fitness_tra: 0
Rule 38: c111411122511, Class:  1, CF:0.352829, Len: 13, Fitness_tra: 0
Rule 39: 2211118112112, Class:  0, CF:0.975167, Len: 13, Fitness_tra: 0
Rule 40: 2259212151151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 12d1121384111, Class:  0, CF:0.447559, Len: 13, Fitness_tra: 0
Rule 42: 1131533111191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1215151111132, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: 35111111c9121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1115142111412, Class:  1, CF:0.864713, Len: 13, Fitness_tra: 0
Rule 46: 2451112112512, Class:  0, CF:0.929947, Len: 13, Fitness_tra: 0
Rule 47: 000040c000059, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 48: 121d251812192, Class:  1, CF:0.824618, Len: 13, Fitness_tra: 0
Rule 49: 1111221519212, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 50: 1195511521111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 51: 95111c2119221, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 52: 1151115111113, Class:  1, CF:0.781522, Len: 13, Fitness_tra: 0
Rule 53: 12151351d1131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 3191112151211, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 55: 5111817111112, Class:  0, CF:0.497398, Len: 13, Fitness_tra: 0
Rule 56: 1591212511242, Class:  1, CF:0.902023, Len: 13, Fitness_tra: 0
Rule 57: 1115211114192, Class:  1, CF:0.930867, Len: 13, Fitness_tra: 0
Rule 58: 1111c12111111, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 1c51cd5112515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 60: 1295119112135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 3291139212815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 3451155152511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 141c531451115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 115511c112151, Class:  0, CF:0.0509853, Len: 13, Fitness_tra: 0
Rule 65: 9c58251111111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 66: 1291535151831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 5315827111121, Class:  1, CF:0.667972, Len: 13, Fitness_tra: 0
Rule 68: 129142c182112, Class:  0, CF:0.909536, Len: 13, Fitness_tra: 0
Rule 69: 8121251212112, Class:  0, CF:0.714553, Len: 13, Fitness_tra: 0
Rule 70: 2000000030002, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 111152122111c, Class:  1, CF:0.945333, Len: 13, Fitness_tra: 0
Rule 72: 1151513155511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 311825d8515d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1211255112112, Class:  0, CF:0.936302, Len: 13, Fitness_tra: 0
Rule 75: 1255c58111114, Class:  0, CF:0.911615, Len: 13, Fitness_tra: 0
Rule 76: 11111d8181531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 311511211112c, Class:  1, CF:0.947282, Len: 13, Fitness_tra: 0
Rule 78: 1812211251193, Class:  1, CF:0.99397, Len: 13, Fitness_tra: 0
Rule 79: 300800d008005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 313351111922c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 840000c000500, Class:  0, CF:0.618484, Len:  4, Fitness_tra: 0
Rule 82: 000a660000e00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 800000c000004, Class:  0, CF:0.877785, Len:  0, Fitness_tra: 0
Rule 84: 4000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: e151211113121, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 86: 0000400000052, Class:  0, CF:0.805795, Len:  0, Fitness_tra: 0
Rule 87: 1111c11131c11, Class:  1, CF:0.782947, Len: 13, Fitness_tra: 0
Rule 88: 4000002000028, Class:  0, CF:0.904209, Len:  4, Fitness_tra: 0
Rule 89: 300800d008005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 119511255122c, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 91: 105119d0c0401, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 92: 800000c030004, Class:  0, CF:0.883869, Len:  4, Fitness_tra: 0
Rule 93: 1290005151031, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1451d17112517, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 95: 2050012100514, Class:  0, CF:0.456349, Len:  8, Fitness_tra: 0
Rule 96: 3b00000000004, Class:  1, CF:0.881243, Len:  3, Fitness_tra: 6
Rule 97: 1211855042100, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 98: 00011171a1e11, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 99: a000100000004, Class:  1, CF:  1, Len:  3, Fitness_tra: 2
Rule100: 211d115111131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:3.52113
------Result------
Miss_rate(tra)	:3.52113
Miss_rate(tst)	:8.33333
ARL				:9.80822

------Generation 1000------
Rule  1: 400000a000004, Class:  2, CF:0.817215, Len:  3, Fitness_tra: 21
Rule  2: 3000041000400, Class:  1, CF:0.895565, Len:  4, Fitness_tra: 13
Rule  3: 800000c000004, Class:  0, CF:0.877785, Len:  3, Fitness_tra: 15
Rule  4: 000000b0c0400, Class:  1, CF:0.627269, Len:  3, Fitness_tra: 12
Rule  5: 8000008000004, Class:  0, CF:0.915779, Len:  3, Fitness_tra: 11
Rule  6: 2000030004000, Class:  2, CF:0.664318, Len:  3, Fitness_tra: 11
Rule  7: 000000b000044, Class:  1, CF:0.43733, Len:  3, Fitness_tra: 8
Rule  8: 80000cc000004, Class:  0, CF:0.941701, Len:  4, Fitness_tra: 6
Rule  9: 2b00000000002, Class:  0, CF:0.671968, Len:  3, Fitness_tra: 5
Rule 10: 3b00000000004, Class:  1, CF:0.881243, Len:  3, Fitness_tra: 6
Rule 11: 4d0000a000004, Class:  2, CF:0.997092, Len:  4, Fitness_tra: 3
Rule 12: a000100000004, Class:  1, CF:  1, Len:  3, Fitness_tra: 2
Rule 13: 0000400000052, Class:  0, CF:0.805795, Len:  3, Fitness_tra: 1
Rule 14: 3000100100004, Class:  1, CF:0.78134, Len:  4, Fitness_tra: 1
Rule 15: 6000008000004, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 16: 800000b0c9100, Class:  2, CF:  1, Len:  5, Fitness_tra: 1
Rule 17: 0070d0b000004, Class:  1, CF:0.871363, Len:  4, Fitness_tra: 1
Rule 18: 000000c070500, Class:  1, CF:0.168106, Len:  3, Fitness_tra: 0
Rule 19: 1c51119111151, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 20: 8151215811517, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 21: 211d115114111, Class:  1, CF:0.901946, Len: 13, Fitness_tra: 0
Rule 22: 21151d2281111, Class:  1, CF:0.647809, Len: 13, Fitness_tra: 0
Rule 23: 18d2291511551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 1515142111112, Class:  1, CF:0.254936, Len: 13, Fitness_tra: 0
Rule 25: 115511b323211, Class:  1, CF:0.862125, Len: 13, Fitness_tra: 0
Rule 26: 2115111581112, Class:  1, CF:0.400914, Len: 13, Fitness_tra: 0
Rule 27: 1451855111111, Class:  0, CF:0.140499, Len: 13, Fitness_tra: 0
Rule 28: 3c3c5311d1831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 11558115cd12c, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 30: 115119d1551e1, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 31: 1115c2711511c, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 32: 1151251112117, Class:  0, CF:0.259848, Len: 13, Fitness_tra: 0
Rule 33: 4000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 2119118181511, Class:  1, CF:0.997735, Len: 13, Fitness_tra: 0
Rule 35: 1531214183211, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 36: 1111c5d111115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: 9111121111121, Class:  0, CF:0.916794, Len: 13, Fitness_tra: 0
Rule 38: c111411122511, Class:  1, CF:0.352829, Len: 13, Fitness_tra: 0
Rule 39: 2211118112112, Class:  0, CF:0.975167, Len: 13, Fitness_tra: 0
Rule 40: 2259212151151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 12d1121384111, Class:  0, CF:0.447559, Len: 13, Fitness_tra: 0
Rule 42: 1131533111191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1215151111132, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: 35111111c9121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1115142111412, Class:  1, CF:0.864713, Len: 13, Fitness_tra: 0
Rule 46: 2451112112512, Class:  0, CF:0.929947, Len: 13, Fitness_tra: 0
Rule 47: 000040c000059, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 48: 121d251812192, Class:  1, CF:0.824618, Len: 13, Fitness_tra: 0
Rule 49: 1111221519212, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 50: 1195511521111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 51: 95111c2119221, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 52: 1151115111113, Class:  1, CF:0.781522, Len: 13, Fitness_tra: 0
Rule 53: 12151351d1131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 3191112151211, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 55: 5111817111112, Class:  0, CF:0.497398, Len: 13, Fitness_tra: 0
Rule 56: 1591212511242, Class:  1, CF:0.902023, Len: 13, Fitness_tra: 0
Rule 57: 1115211114192, Class:  1, CF:0.930867, Len: 13, Fitness_tra: 0
Rule 58: 1111c12111111, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 1c51cd5112515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 60: 1295119112135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 3291139212815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 3451155152511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 141c531451115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 115511c112151, Class:  0, CF:0.0509853, Len: 13, Fitness_tra: 0
Rule 65: 9c58251111111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 66: 1291535151831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 5315827111121, Class:  1, CF:0.667972, Len: 13, Fitness_tra: 0
Rule 68: 129142c182112, Class:  0, CF:0.909536, Len: 13, Fitness_tra: 0
Rule 69: 8121251212112, Class:  0, CF:0.714553, Len: 13, Fitness_tra: 0
Rule 70: 2000000030002, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 111152122111c, Class:  1, CF:0.945333, Len: 13, Fitness_tra: 0
Rule 72: 1151513155511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 311825d8515d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1211255112112, Class:  0, CF:0.936302, Len: 13, Fitness_tra: 0
Rule 75: 1255c58111114, Class:  0, CF:0.911615, Len: 13, Fitness_tra: 0
Rule 76: 11111d8181531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 311511211112c, Class:  1, CF:0.947282, Len: 13, Fitness_tra: 0
Rule 78: 1812211251193, Class:  1, CF:0.99397, Len: 13, Fitness_tra: 0
Rule 79: 300800d008005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 313351111922c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 840000c000500, Class:  0, CF:0.618484, Len:  4, Fitness_tra: 0
Rule 82: 000f660000e00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 800000c000004, Class:  0, CF:0.877785, Len:  0, Fitness_tra: 0
Rule 84: e19121115122c, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 85: 0000400000052, Class:  0, CF:0.805795, Len:  0, Fitness_tra: 0
Rule 86: 50108e7e10152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 10512511c2117, Class:  0, CF:0.477605, Len: 12, Fitness_tra: 0
Rule 88: e1002c1010021, Class:  0, CF:0.82925, Len:  8, Fitness_tra: 0
Rule 89: 2c5111511a139, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
