------Generation 0------
Rule  1: 000fe60000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 000008c084550, Class:  0, CF:0.120792, Len:  6, Fitness_tra: 0
Rule 47: 1211221122112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 11531111c1241, Class:  1, CF:0.125314, Len: 13, Fitness_tra: 0
Rule 49: 1139111981511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1215115812111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 315815d558531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 51d112112121c, Class:  0, CF:0.98947, Len: 13, Fitness_tra: 0
Rule 53: 1112293211115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 31111191d1135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1219151587111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 56: e1dc5e1111835, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000d000000092, Class:  0, CF:0.0430923, Len:  3, Fitness_tra: 0
Rule 58: 31122111d1d11, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 59: 11d1882111442, Class:  0, CF:0.999776, Len: 13, Fitness_tra: 0
Rule 60: 2211251111831, Class:  0, CF:0.639191, Len: 13, Fitness_tra: 0
Rule 61: 51d1111115471, Class:  2, CF:0.999161, Len: 13, Fitness_tra: 0
Rule 62: 1c1113d111191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1111255111112, Class:  0, CF:0.94005, Len: 13, Fitness_tra: 0
Rule 64: 1112511112211, Class:  1, CF:0.547097, Len: 13, Fitness_tra: 0
Rule 65: c800000007500, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 66: 000fe60000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1111115151111, Class:  0, CF:0.172663, Len: 13, Fitness_tra: 0
Rule 68: 1111211211591, Class:  1, CF:0.87298, Len: 13, Fitness_tra: 0
Rule 69: 51151cb121422, Class:  1, CF:0.960878, Len: 13, Fitness_tra: 0
Rule 70: 1111811311128, Class:  0, CF:0.764515, Len: 13, Fitness_tra: 0
Rule 71: 300200d005005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1211815154531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 551d1121c3121, Class:  1, CF:0.999677, Len: 13, Fitness_tra: 0
Rule 74: 5215211512812, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 75: 1c11115155115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 315c255228533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1125158254592, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1111121511218, Class:  0, CF:0.0628032, Len: 13, Fitness_tra: 0
Rule 79: 1151111584191, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 80: 511181b31112c, Class:  0, CF:0.994707, Len: 13, Fitness_tra: 0
Rule 81: 5111112224552, Class:  0, CF:0.987927, Len: 13, Fitness_tra: 0
Rule 82: 000000b0c0400, Class:  1, CF:0.724252, Len:  0, Fitness_tra: 0
Rule 83: 1211c11152111, Class:  0, CF:0.479625, Len: 13, Fitness_tra: 0
Rule 84: 2111151514291, Class:  1, CF:0.960836, Len: 13, Fitness_tra: 0
Rule 85: 1111117321442, Class:  1, CF:0.180691, Len: 13, Fitness_tra: 0
Rule 86: 1c11111512114, Class:  2, CF:0.935488, Len: 13, Fitness_tra: 2
Rule 87: 0080000000092, Class:  0, CF:0.74432, Len:  3, Fitness_tra: 1
Rule 88: 2000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1151811212111, Class:  2, CF:0.720607, Len: 13, Fitness_tra: 0
Rule 90: 000f660000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 115c2552d1512, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 92: 1c1cee1510815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 5211184322122, Class:  0, CF:0.99529, Len: 13, Fitness_tra: 0
Rule 94: 0010508200510, Class:  1, CF:0.997121, Len:  6, Fitness_tra: 0
Rule 95: 315015d758091, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0800507780040, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 97: 1775817811113, Class:  1, CF:0.742247, Len: 13, Fitness_tra: 0
Rule 98: 0a500001000e5, Class:  0, CF:0.94585, Len:  5, Fitness_tra: 0
Rule 99: 021000500020c, Class:  0, CF:0.94788, Len:  5, Fitness_tra: 0
Rule100: 000500b110420, Class:  1, CF:0.840015, Len:  6, Fitness_tra: 1
------Current------
Miss_rate(tra)	:11.1888
------Result------
Miss_rate(tra)	:11.1888
Miss_rate(tst)	:22.8571
ARL				:10.1781

------Generation 1000------
Rule  1: 0000008004000, Class:  0, CF:0.754888, Len:  2, Fitness_tra: 33
Rule  2: 000000b0c0400, Class:  1, CF:0.724252, Len:  3, Fitness_tra: 27
Rule  3: 000d000005003, Class:  2, CF:  1, Len:  3, Fitness_tra: 9
Rule  4: 040d000000002, Class:  2, CF:0.322849, Len:  3, Fitness_tra: 9
Rule  5: 000000c000500, Class:  1, CF:0.433506, Len:  2, Fitness_tra: 7
Rule  6: 1001011015101, Class:  2, CF:0.998051, Len:  8, Fitness_tra: 7
Rule  7: 1411211212131, Class:  2, CF:0.896489, Len: 13, Fitness_tra: 2
Rule  8: 000d80b000000, Class:  2, CF:0.619052, Len:  3, Fitness_tra: 3
Rule  9: 3111111111121, Class:  1, CF:0.936291, Len: 13, Fitness_tra: 3
Rule 10: 1111112514811, Class:  1, CF:0.982909, Len: 13, Fitness_tra: 2
Rule 11: 0020000000052, Class:  0, CF:0.708037, Len:  3, Fitness_tra: 0
Rule 12: 0000700700092, Class:  0, CF:0.832368, Len:  4, Fitness_tra: 1
Rule 13: 1421c11111111, Class:  2, CF:0.500682, Len: 13, Fitness_tra: 1
Rule 14: 0020000000090, Class:  0, CF:0.513626, Len:  2, Fitness_tra: 0
Rule 15: 2211121511214, Class:  2, CF:0.466952, Len: 13, Fitness_tra: 1
Rule 16: 11dc133111111, Class:  2, CF:0.285536, Len: 13, Fitness_tra: 1
Rule 17: 2000010015401, Class:  2, CF:0.919775, Len:  6, Fitness_tra: 1
Rule 18: 5111115c11111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: 11518c7519112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 121515d11151d, Class:  0, CF:0.857312, Len: 13, Fitness_tra: 0
Rule 21: 9211819151513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 0000807e40000, Class:  1, CF:0.365098, Len:  4, Fitness_tra: 0
Rule 23: 0020000050500, Class:  0, CF:0.0174407, Len:  3, Fitness_tra: 0
Rule 24: 91318111581d5, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 25: 1c51819115591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 2121115251532, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 51d111411341c, Class:  0, CF:0.998518, Len: 13, Fitness_tra: 0
Rule 28: 1151124141211, Class:  1, CF:0.174141, Len: 13, Fitness_tra: 0
Rule 29: 5551887121121, Class:  0, CF:0.998262, Len: 13, Fitness_tra: 0
Rule 30: 1211111222d92, Class:  0, CF:0.251191, Len: 13, Fitness_tra: 0
Rule 31: c111212151111, Class:  1, CF:0.667074, Len: 13, Fitness_tra: 0
Rule 32: 14d5199155111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 3c1511d118d31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1111839115151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 0000708050000, Class:  0, CF:0.701479, Len:  3, Fitness_tra: 0
Rule 36: 2cd5118314112, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: 1235122111151, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 38: 1121118811d14, Class:  0, CF:0.0314364, Len: 13, Fitness_tra: 0
Rule 39: 115111d1111e5, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 40: 11151c1129121, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 41: 2255111111591, Class:  1, CF:0.915417, Len: 13, Fitness_tra: 0
Rule 42: 11111c7123125, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 43: 1111814111121, Class:  1, CF:0.109914, Len: 13, Fitness_tra: 0
Rule 44: 2cd1122124111, Class:  0, CF:0.725598, Len: 13, Fitness_tra: 0
Rule 45: 5135111528115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 000008c084550, Class:  0, CF:0.120792, Len:  6, Fitness_tra: 0
Rule 47: 1211221122112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 11531111c1241, Class:  1, CF:0.125314, Len: 13, Fitness_tra: 0
Rule 49: 1139111981511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1215115812111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 315815d558531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 51d112112121c, Class:  0, CF:0.98947, Len: 13, Fitness_tra: 0
Rule 53: 1112293211115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 31111191d1135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1219151587111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 56: e1dc5e1111835, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000d000000092, Class:  0, CF:0.0430923, Len:  3, Fitness_tra: 0
Rule 58: 31122111d1d11, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 59: 11d1882111442, Class:  0, CF:0.999776, Len: 13, Fitness_tra: 0
Rule 60: 2211251111831, Class:  0, CF:0.639191, Len: 13, Fitness_tra: 0
Rule 61: 51d1111115471, Class:  2, CF:0.999161, Len: 13, Fitness_tra: 0
Rule 62: 1c1113d111191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1111255111112, Class:  0, CF:0.94005, Len: 13, Fitness_tra: 0
Rule 64: 1112511112211, Class:  1, CF:0.547097, Len: 13, Fitness_tra: 0
Rule 65: c800000007500, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 66: 000fe60000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1111115151111, Class:  0, CF:0.172663, Len: 13, Fitness_tra: 0
Rule 68: 1111211211591, Class:  1, CF:0.87298, Len: 13, Fitness_tra: 0
Rule 69: 51151cb121422, Class:  1, CF:0.960878, Len: 13, Fitness_tra: 0
Rule 70: 1111811311128, Class:  0, CF:0.764515, Len: 13, Fitness_tra: 0
Rule 71: 300200d005005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1211815154531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 551d1121c3121, Class:  1, CF:0.999677, Len: 13, Fitness_tra: 0
Rule 74: 5215211512812, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 75: 1c11115155115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 315c255228533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1125158254592, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1111121511218, Class:  0, CF:0.0628032, Len: 13, Fitness_tra: 0
Rule 79: 1151111584191, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 80: 511181b31112c, Class:  0, CF:0.994707, Len: 13, Fitness_tra: 0
Rule 81: 5111112224552, Class:  0, CF:0.987927, Len: 13, Fitness_tra: 0
Rule 82: 000000b0c0400, Class:  1, CF:0.724252, Len:  0, Fitness_tra: 0
Rule 83: 1211c11152111, Class:  0, CF:0.479625, Len: 13, Fitness_tra: 0
Rule 84: 2111151514291, Class:  1, CF:0.960836, Len: 13, Fitness_tra: 0
Rule 85: 1111117321442, Class:  1, CF:0.180691, Len: 13, Fitness_tra: 0
Rule 86: 1c11111512114, Class:  2, CF:0.935488, Len: 13, Fitness_tra: 2
Rule 87: 0080000000092, Class:  0, CF:0.74432, Len:  3, Fitness_tra: 1
Rule 88: 2000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1151811212111, Class:  2, CF:0.720607, Len: 13, Fitness_tra: 0
Rule 90: 000f660000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 115c2552d1512, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 92: 1c1cee1510815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 5211184322122, Class:  0, CF:0.99529, Len: 13, Fitness_tra: 0
Rule 94: 0010508200510, Class:  1, CF:0.997121, Len:  6, Fitness_tra: 0
Rule 95: 315015d758091, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0800507780040, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 97: 1775817811113, Class:  1, CF:0.742247, Len: 13, Fitness_tra: 0
Rule 98: 0a500001000e5, Class:  0, CF:0.94585, Len:  5, Fitness_tra: 0
Rule 99: 021000500020c, Class:  0, CF:0.94788, Len:  5, Fitness_tra: 0
Rule100: 000500b110420, Class:  1, CF:0.840015, Len:  6, Fitness_tra: 1
------Current------
Miss_rate(tra)	:11.1888
------Result------
Miss_rate(tra)	:11.1888
Miss_rate(tst)	:22.8571
ARL				:10.1781

------Generation 2000------
Rule  1: 0000008004000, Class:  0, CF:0.754888, Len:  2, Fitness_tra: 33
Rule  2: 000000b0c0400, Class:  1, CF:0.724252, Len:  3, Fitness_tra: 27
Rule  3: 000d000005003, Class:  2, CF:  1, Len:  3, Fitness_tra: 9
Rule  4: 040d000000002, Class:  2, CF:0.322849, Len:  3, Fitness_tra: 9
Rule  5: 000000c000500, Class:  1, CF:0.433506, Len:  2, Fitness_tra: 7
Rule  6: 1001011015101, Class:  2, CF:0.998051, Len:  8, Fitness_tra: 7
Rule  7: 1411211212131, Class:  2, CF:0.896489, Len: 13, Fitness_tra: 2
Rule  8: 000d80b000000, Class:  2, CF:0.619052, Len:  3, Fitness_tra: 3
Rule  9: 3111111111121, Class:  1, CF:0.936291, Len: 13, Fitness_tra: 3
Rule 10: 1111112514811, Class:  1, CF:0.982909, Len: 13, Fitness_tra: 2
Rule 11: 0020000000052, Class:  0, CF:0.708037, Len:  3, Fitness_tra: 0
Rule 12: 0000700700092, Class:  0, CF:0.832368, Len:  4, Fitness_tra: 1
Rule 13: 1421c11111111, Class:  2, CF:0.500682, Len: 13, Fitness_tra: 1
Rule 14: 0020000000090, Class:  0, CF:0.513626, Len:  2, Fitness_tra: 0
Rule 15: 2211121511214, Class:  2, CF:0.466952, Len: 13, Fitness_tra: 1
Rule 16: 11dc133111111, Class:  2, CF:0.285536, Len: 13, Fitness_tra: 1
Rule 17: 2000010015401, Class:  2, CF:0.919775, Len:  6, Fitness_tra: 1
Rule 18: 5111115c11111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: 11518c7519112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 121515d11151d, Class:  0, CF:0.857312, Len: 13, Fitness_tra: 0
Rule 21: 9211819151513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 0000807e40000, Class:  1, CF:0.365098, Len:  4, Fitness_tra: 0
Rule 23: 0020000050500, Class:  0, CF:0.0174407, Len:  3, Fitness_tra: 0
Rule 24: 91318111581d5, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 25: 1c51819115591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 2121115251532, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 51d111411341c, Class:  0, CF:0.998518, Len: 13, Fitness_tra: 0
Rule 28: 1151124141211, Class:  1, CF:0.174141, Len: 13, Fitness_tra: 0
Rule 29: 5551887121121, Class:  0, CF:0.998262, Len: 13, Fitness_tra: 0
Rule 30: 1211111222d92, Class:  0, CF:0.251191, Len: 13, Fitness_tra: 0
Rule 31: c111212151111, Class:  1, CF:0.667074, Len: 13, Fitness_tra: 0
Rule 32: 14d5199155111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 3c1511d118d31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1111839115151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 0000708050000, Class:  0, CF:0.701479, Len:  3, Fitness_tra: 0
Rule 36: 2cd5118314112, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: 1235122111151, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 38: 1121118811d14, Class:  0, CF:0.0314364, Len: 13, Fitness_tra: 0
Rule 39: 115111d1111e5, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 40: 11151c1129121, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 41: 2255111111591, Class:  1, CF:0.915417, Len: 13, Fitness_tra: 0
Rule 42: 11111c7123125, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 43: 1111814111121, Class:  1, CF:0.109914, Len: 13, Fitness_tra: 0
Rule 44: 2cd1122124111, Class:  0, CF:0.725598, Len: 13, Fitness_tra: 0
Rule 45: 5135111528115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 000008c084550, Class:  0, CF:0.120792, Len:  6, Fitness_tra: 0
Rule 47: 1211221122112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 11531111c1241, Class:  1, CF:0.125314, Len: 13, Fitness_tra: 0
Rule 49: 1139111981511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1215115812111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 315815d558531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 51d112112121c, Class:  0, CF:0.98947, Len: 13, Fitness_tra: 0
Rule 53: 1112293211115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 31111191d1135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1219151587111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 56: e1dc5e1111835, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000d000000092, Class:  0, CF:0.0430923, Len:  3, Fitness_tra: 0
Rule 58: 31122111d1d11, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 59: 11d1882111442, Class:  0, CF:0.999776, Len: 13, Fitness_tra: 0
Rule 60: 2211251111831, Class:  0, CF:0.639191, Len: 13, Fitness_tra: 0
Rule 61: 51d1111115471, Class:  2, CF:0.999161, Len: 13, Fitness_tra: 0
Rule 62: 1c1113d111191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1111255111112, Class:  0, CF:0.94005, Len: 13, Fitness_tra: 0
Rule 64: 1112511112211, Class:  1, CF:0.547097, Len: 13, Fitness_tra: 0
Rule 65: c800000007500, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 66: 000fe60000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1111115151111, Class:  0, CF:0.172663, Len: 13, Fitness_tra: 0
Rule 68: 1111211211591, Class:  1, CF:0.87298, Len: 13, Fitness_tra: 0
Rule 69: 51151cb121422, Class:  1, CF:0.960878, Len: 13, Fitness_tra: 0
Rule 70: 1111811311128, Class:  0, CF:0.764515, Len: 13, Fitness_tra: 0
Rule 71: 300200d005005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1211815154531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 551d1121c3121, Class:  1, CF:0.999677, Len: 13, Fitness_tra: 0
Rule 74: 5215211512812, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 75: 1c11115155115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 315c255228533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1125158254592, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1111121511218, Class:  0, CF:0.0628032, Len: 13, Fitness_tra: 0
Rule 79: 1151111584191, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 80: 511181b31112c, Class:  0, CF:0.994707, Len: 13, Fitness_tra: 0
Rule 81: 5111112224552, Class:  0, CF:0.987927, Len: 13, Fitness_tra: 0
Rule 82: 000000b0c0400, Class:  1, CF:0.724252, Len:  0, Fitness_tra: 0
Rule 83: 1211c11152111, Class:  0, CF:0.479625, Len: 13, Fitness_tra: 0
Rule 84: 2111151514291, Class:  1, CF:0.960836, Len: 13, Fitness_tra: 0
Rule 85: 1111117321442, Class:  1, CF:0.180691, Len: 13, Fitness_tra: 0
Rule 86: 1c11111512114, Class:  2, CF:0.935488, Len: 13, Fitness_tra: 2
Rule 87: 0080000000092, Class:  0, CF:0.74432, Len:  3, Fitness_tra: 1
Rule 88: 2000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1151811212111, Class:  2, CF:0.720607, Len: 13, Fitness_tra: 0
Rule 90: 000f660000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 115c2552d1512, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 92: 1c1cee1510815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 5211184322122, Class:  0, CF:0.99529, Len: 13, Fitness_tra: 0
Rule 94: 0010508200510, Class:  1, CF:0.997121, Len:  6, Fitness_tra: 0
Rule 95: 315015d758091, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0800507780040, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 97: 1775817811113, Class:  1, CF:0.742247, Len: 13, Fitness_tra: 0
Rule 98: 0a500001000e5, Class:  0, CF:0.94585, Len:  5, Fitness_tra: 0
Rule 99: 021000500020c, Class:  0, CF:0.94788, Len:  5, Fitness_tra: 0
Rule100: 000500b110420, Class:  1, CF:0.840015, Len:  6, Fitness_tra: 1
------Current------
Miss_rate(tra)	:11.1888
------Result------
Miss_rate(tra)	:11.1888
Miss_rate(tst)	:22.8571
ARL				:10.1781

------Generation 3000------
Rule  1: 0000008004000, Class:  0, CF:0.754888, Len:  2, Fitness_tra: 35
Rule  2: 000000b0c0400, Class:  1, CF:0.724252, Len:  3, Fitness_tra: 25
Rule  3: 0001001005001, Class:  2, CF:0.975504, Len:  4, Fitness_tra: 16
Rule  4: 000060c000000, Class:  1, CF:0.563785, Len:  2, Fitness_tra: 10
Rule  5: 040d000000002, Class:  2, CF:0.322849, Len:  3, Fitness_tra: 9
Rule  6: 3111111111121, Class:  1, CF:0.936291, Len: 13, Fitness_tra: 1
Rule  7: 000000c000500, Class:  1, CF:0.433506, Len:  2, Fitness_tra: 3
Rule  8: 000d80b000000, Class:  2, CF:0.619052, Len:  3, Fitness_tra: 3
Rule  9: 000d000005003, Class:  2, CF:  1, Len:  3, Fitness_tra: 2
Rule 10: 1200021002102, Class:  2, CF:0.2587, Len:  7, Fitness_tra: 2
Rule 11: 1c11111512114, Class:  2, CF:0.935488, Len: 13, Fitness_tra: 2
Rule 12: 1411211212131, Class:  2, CF:0.896489, Len: 13, Fitness_tra: 1
Rule 13: 1421c11111111, Class:  2, CF:0.500682, Len: 13, Fitness_tra: 2
Rule 14: 141c216112116, Class:  2, CF:0.935166, Len: 13, Fitness_tra: 1
Rule 15: 0000700700092, Class:  0, CF:0.832368, Len:  4, Fitness_tra: 1
Rule 16: 0080000000092, Class:  0, CF:0.74432, Len:  3, Fitness_tra: 1
Rule 17: 1111112514811, Class:  1, CF:0.982909, Len: 13, Fitness_tra: 1
Rule 18: c000000004500, Class:  1, CF:0.61768, Len:  3, Fitness_tra: 0
Rule 19: 1001011015101, Class:  2, CF:0.998051, Len:  8, Fitness_tra: 0
Rule 20: 2211121511214, Class:  2, CF:0.466952, Len: 13, Fitness_tra: 0
Rule 21: 9211819151513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 0000807e40000, Class:  1, CF:0.365098, Len:  4, Fitness_tra: 0
Rule 23: 0020000050500, Class:  0, CF:0.0174407, Len:  3, Fitness_tra: 0
Rule 24: 91318111581d5, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 25: 1c51819115591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 2121115251532, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 51d111411341c, Class:  0, CF:0.998518, Len: 13, Fitness_tra: 0
Rule 28: 1151124141211, Class:  1, CF:0.174141, Len: 13, Fitness_tra: 0
Rule 29: 5551887121121, Class:  0, CF:0.998262, Len: 13, Fitness_tra: 0
Rule 30: 1211111222d92, Class:  0, CF:0.251191, Len: 13, Fitness_tra: 0
Rule 31: c111212151111, Class:  1, CF:0.667074, Len: 13, Fitness_tra: 0
Rule 32: 14d5199155111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 3c1511d118d31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1111839115151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 0000708050000, Class:  0, CF:0.701479, Len:  3, Fitness_tra: 0
Rule 36: 2cd5118314112, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: 1235122111151, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 38: 1121118811d14, Class:  0, CF:0.0314364, Len: 13, Fitness_tra: 0
Rule 39: 115111d1111e5, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 40: 11151c1129121, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 41: 2255111111591, Class:  1, CF:0.915417, Len: 13, Fitness_tra: 0
Rule 42: 11111c7123125, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 43: 1111814111121, Class:  1, CF:0.109914, Len: 13, Fitness_tra: 0
Rule 44: 2cd1122124111, Class:  0, CF:0.725598, Len: 13, Fitness_tra: 0
Rule 45: 5135111528115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 000008c084550, Class:  0, CF:0.120792, Len:  6, Fitness_tra: 0
Rule 47: 1211221122112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 11531111c1241, Class:  1, CF:0.125314, Len: 13, Fitness_tra: 0
Rule 49: 1139111981511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1215115812111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 315815d558531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 51d112112121c, Class:  0, CF:0.98947, Len: 13, Fitness_tra: 0
Rule 53: 1112293211115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 31111191d1135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1219151587111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 56: e1dc5e1111835, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000d000000092, Class:  0, CF:0.0430923, Len:  3, Fitness_tra: 0
Rule 58: 31122111d1d11, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
