------Generation 0------
Rule  1: 11312c73c9122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1c581132d5831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 1007110000210, Class:  1, CF:0.370403, Len:  6, Fitness_tra: 0
Rule100: 00090000c0004, Class:  1, CF:0.682346, Len:  3, Fitness_tra: 2
------Current------
Miss_rate(tra)	:1.40845
------Result------
Miss_rate(tra)	:1.40845
Miss_rate(tst)	:0
ARL				:8.14286

------Generation 800------
Rule  1: 2000000000002, Class:  0, CF:0.410935, Len:  2, Fitness_tra: 15
Rule  2: b300000100001, Class:  1, CF:0.947366, Len:  4, Fitness_tra: 14
Rule  3: 8000000007004, Class:  0, CF:0.460613, Len:  3, Fitness_tra: 14
Rule  4: 000000b000000, Class:  1, CF:0.253248, Len:  1, Fitness_tra: 14
Rule  5: 8000060000100, Class:  2, CF:0.854205, Len:  3, Fitness_tra: 9
Rule  6: c000060000000, Class:  2, CF:0.560375, Len:  2, Fitness_tra: 7
Rule  7: 00d000000040c, Class:  0, CF:0.722674, Len:  3, Fitness_tra: 7
Rule  8: 00b000b000080, Class:  1, CF:0.946036, Len:  3, Fitness_tra: 6
Rule  9: 8000001010107, Class:  2, CF:0.536792, Len:  5, Fitness_tra: 6
Rule 10: 0100000004a10, Class:  2, CF:0.971973, Len:  4, Fitness_tra: 6
Rule 11: 000000b0c0400, Class:  1, CF:0.679613, Len:  3, Fitness_tra: 5
Rule 12: b000000c00004, Class:  1, CF:0.906259, Len:  3, Fitness_tra: 5
Rule 13: 00008040c0000, Class:  0, CF:0.701819, Len:  3, Fitness_tra: 6
Rule 14: 000000d048000, Class:  0, CF:0.994259, Len:  3, Fitness_tra: 5
Rule 15: 0000000000500, Class:  1, CF:0.511853, Len:  1, Fitness_tra: 4
Rule 16: 0000030004004, Class:  2, CF:0.619226, Len:  3, Fitness_tra: 4
Rule 17: 00000040c000b, Class:  1, CF:0.321831, Len:  3, Fitness_tra: 3
Rule 18: 010008b000a00, Class:  2, CF:0.990434, Len:  4, Fitness_tra: 2
Rule 19: 0000060000000, Class:  2, CF:0.423606, Len:  1, Fitness_tra: 1
Rule 20: 0009000007004, Class:  1, CF:0.497977, Len:  3, Fitness_tra: 0
Rule 21: a000000007b04, Class:  1, CF:  1, Len:  4, Fitness_tra: 1
Rule 22: 800001b005000, Class:  2, CF:  1, Len:  4, Fitness_tra: 1
Rule 23: b000100004004, Class:  1, CF:0.327223, Len:  4, Fitness_tra: 1
Rule 24: 00d00000000ec, Class:  0, CF:0.733638, Len:  3, Fitness_tra: 0
Rule 25: 0000804940000, Class:  0, CF:0.450276, Len:  4, Fitness_tra: 0
Rule 26: 15158c1511211, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 27: 0700400000d50, Class:  0, CF:0.0159857, Len:  4, Fitness_tra: 0
Rule 28: 000000b00000c, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 311111411341c, Class:  1, CF:0.95591, Len: 13, Fitness_tra: 0
Rule 30: 111121b321228, Class:  1, CF:0.235312, Len: 13, Fitness_tra: 0
Rule 31: 1458131251215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 11d111b925112, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 33: 5115811121428, Class:  1, CF:0.348719, Len: 13, Fitness_tra: 0
Rule 34: 1c588132d5831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 21d31c1311552, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 36: 5111c12111152, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: 1551814112c18, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 38: c200c08004000, Class:  0, CF:0.924481, Len:  5, Fitness_tra: 0
Rule 39: 115111112121c, Class:  0, CF:0.719261, Len: 13, Fitness_tra: 0
Rule 40: 000000c0b0500, Class:  1, CF:0.16682, Len:  3, Fitness_tra: 0
Rule 41: 1251115115513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: e211191251511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 43: 1111119cd1535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: d03000004840c, Class:  0, CF:0.997823, Len:  6, Fitness_tra: 0
Rule 45: 00008070c0000, Class:  0, CF:0.431178, Len:  3, Fitness_tra: 0
Rule 46: 2115211311111, Class:  2, CF:0.696575, Len: 13, Fitness_tra: 0
Rule 47: 8411188182111, Class:  0, CF:0.811408, Len: 13, Fitness_tra: 0
Rule 48: 1412533111531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 900000d008005, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 50: 1151811111553, Class:  0, CF:0.973518, Len: 13, Fitness_tra: 0
Rule 51: 1cd1111111193, Class:  0, CF:0.0215204, Len: 13, Fitness_tra: 0
Rule 52: 81111151821e1, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 53: 211111c552112, Class:  0, CF:0.9332, Len: 13, Fitness_tra: 0
Rule 54: 1199112111112, Class:  1, CF:0.170561, Len: 13, Fitness_tra: 0
Rule 55: 1238811121115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 56: 15118121c3118, Class:  0, CF:0.572081, Len: 13, Fitness_tra: 0
Rule 57: 1c35511115531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: e21c113211111, Class:  2, CF:0.997496, Len: 13, Fitness_tra: 0
Rule 59: 9115118121111, Class:  1, CF:0.723912, Len: 13, Fitness_tra: 0
Rule 60: 3111515511531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: e2911318111d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1211117321211, Class:  1, CF:0.635041, Len: 13, Fitness_tra: 0
Rule 63: 8185152121112, Class:  0, CF:0.308701, Len: 13, Fitness_tra: 0
Rule 64: 511112c821422, Class:  0, CF:0.998739, Len: 13, Fitness_tra: 0
Rule 65: 1211551118533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 311211128c115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1c51851818533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 121d115151831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 111855d851115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1155814111118, Class:  0, CF:0.0346828, Len: 13, Fitness_tra: 0
Rule 71: 0c0300c004550, Class:  1, CF:0.479697, Len:  6, Fitness_tra: 0
Rule 72: 111111151c131, Class:  2, CF:0.753299, Len: 13, Fitness_tra: 0
Rule 73: 1121112222511, Class:  1, CF:0.782033, Len: 13, Fitness_tra: 0
Rule 74: 00d000b00040c, Class:  0, CF:0.371645, Len:  4, Fitness_tra: 0
Rule 75: 5221215512512, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 76: 1481412211132, Class:  2, CF:0.564058, Len: 13, Fitness_tra: 0
Rule 77: 11315111c1441, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 78: 2211c11321152, Class:  0, CF:0.96722, Len: 13, Fitness_tra: 0
Rule 79: 11111114d8235, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0700400000d50, Class:  0, CF:0.0159857, Len:  0, Fitness_tra: 0
Rule 81: 0000060000000, Class:  2, CF:0.423606, Len:  0, Fitness_tra: 0
Rule 82: 115142c114511, Class:  0, CF:0.167804, Len: 13, Fitness_tra: 0
Rule 83: 1151111121141, Class:  1, CF:0.525773, Len: 13, Fitness_tra: 0
Rule 84: e50181e0c3008, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 311d1151518b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: b300000110001, Class:  1, CF:0.935401, Len:  5, Fitness_tra: 0
Rule 87: 0000000000b04, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 11151111b3211, Class:  1, CF:0.891734, Len: 13, Fitness_tra: 0
Rule 89: c0008a0000000, Class:  2, CF:0.946723, Len:  3, Fitness_tra: 0
Rule 90: 10d1a10010513, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 91: 0bd000b0b040c, Class:  0, CF:0.544032, Len:  6, Fitness_tra: 0
Rule 92: 2c51115111193, Class:  0, CF:0.757825, Len: 13, Fitness_tra: 0
Rule 93: 0009000907018, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1012503001501, Class:  1, CF:0.999834, Len:  8, Fitness_tra: 0
Rule 95: 00080032b7831, Class:  1, CF:0.811713, Len:  8, Fitness_tra: 0
Rule 96: 4000c6d041800, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 16d1112111193, Class:  0, CF:0.374241, Len: 13, Fitness_tra: 0
Rule 98: 1c581132d5831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 1007110000210, Class:  1, CF:0.370403, Len:  6, Fitness_tra: 0
Rule100: 00090000c0004, Class:  1, CF:0.682346, Len:  3, Fitness_tra: 2
------Current------
Miss_rate(tra)	:1.40845
------Result------
Miss_rate(tra)	:1.40845
Miss_rate(tst)	:0
ARL				:8.14286

------Generation 900------
Rule  1: 2000000000002, Class:  0, CF:0.410935, Len:  2, Fitness_tra: 15
Rule  2: b300000100001, Class:  1, CF:0.947366, Len:  4, Fitness_tra: 14
Rule  3: 8000000007004, Class:  0, CF:0.460613, Len:  3, Fitness_tra: 14
Rule  4: 000000b000000, Class:  1, CF:0.253248, Len:  1, Fitness_tra: 15
Rule  5: 8000060000100, Class:  2, CF:0.854205, Len:  3, Fitness_tra: 6
Rule  6: c000060000000, Class:  2, CF:0.560375, Len:  2, Fitness_tra: 2
Rule  7: 00d000000040c, Class:  0, CF:0.722674, Len:  3, Fitness_tra: 7
Rule  8: 00b000b000080, Class:  1, CF:0.946036, Len:  3, Fitness_tra: 6
Rule  9: 8000001010107, Class:  2, CF:0.536792, Len:  5, Fitness_tra: 5
Rule 10: 0100000004a10, Class:  2, CF:0.971973, Len:  4, Fitness_tra: 4
Rule 11: 00008040c0000, Class:  0, CF:0.701819, Len:  3, Fitness_tra: 6
Rule 12: 000000b0c0400, Class:  1, CF:0.679613, Len:  3, Fitness_tra: 5
Rule 13: b000000c00004, Class:  1, CF:0.906259, Len:  3, Fitness_tra: 5
Rule 14: 000000d048000, Class:  0, CF:0.994259, Len:  3, Fitness_tra: 5
Rule 15: 0000000000500, Class:  1, CF:0.511853, Len:  1, Fitness_tra: 4
Rule 16: 0000030004004, Class:  2, CF:0.619226, Len:  3, Fitness_tra: 4
Rule 17: 00000040c000b, Class:  1, CF:0.321831, Len:  3, Fitness_tra: 3
Rule 18: 010008b000a00, Class:  2, CF:0.990434, Len:  4, Fitness_tra: 2
Rule 19: 00090000c0004, Class:  1, CF:0.682346, Len:  3, Fitness_tra: 2
Rule 20: 0000060000000, Class:  2, CF:0.423606, Len:  1, Fitness_tra: 0
Rule 21: a000000007b04, Class:  1, CF:  1, Len:  4, Fitness_tra: 1
Rule 22: 800001b005000, Class:  2, CF:  1, Len:  4, Fitness_tra: 1
Rule 23: b000100004004, Class:  1, CF:0.327223, Len:  4, Fitness_tra: 1
Rule 24: 00d00000000ec, Class:  0, CF:0.733638, Len:  3, Fitness_tra: 0
Rule 25: 0000804940000, Class:  0, CF:0.450276, Len:  4, Fitness_tra: 0
Rule 26: 15158c1511211, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 27: 0700400000d50, Class:  0, CF:0.0159857, Len:  4, Fitness_tra: 0
Rule 28: 000000b00000c, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 311111411341c, Class:  1, CF:0.95591, Len: 13, Fitness_tra: 0
Rule 30: 111121b321228, Class:  1, CF:0.235312, Len: 13, Fitness_tra: 0
Rule 31: 1458131251215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 11d111b925112, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 33: 5115811121428, Class:  1, CF:0.348719, Len: 13, Fitness_tra: 0
Rule 34: 1c588132d5831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 21d31c1311552, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 36: 5111c12111152, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: 1551814112c18, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 38: c200c08004000, Class:  0, CF:0.924481, Len:  5, Fitness_tra: 0
Rule 39: 115111112121c, Class:  0, CF:0.719261, Len: 13, Fitness_tra: 0
Rule 40: 000000c0b0500, Class:  1, CF:0.16682, Len:  3, Fitness_tra: 0
Rule 41: 1251115115513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: e211191251511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 43: 1111119cd1535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: d03000004840c, Class:  0, CF:0.997823, Len:  6, Fitness_tra: 0
Rule 45: 00008070c0000, Class:  0, CF:0.431178, Len:  3, Fitness_tra: 0
Rule 46: 2115211311111, Class:  2, CF:0.696575, Len: 13, Fitness_tra: 0
Rule 47: 8411188182111, Class:  0, CF:0.811408, Len: 13, Fitness_tra: 0
Rule 48: 1412533111531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 900000d008005, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 50: 1151811111553, Class:  0, CF:0.973518, Len: 13, Fitness_tra: 0
Rule 51: 1cd1111111193, Class:  0, CF:0.0215204, Len: 13, Fitness_tra: 0
Rule 52: 81111151821e1, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 53: 211111c552112, Class:  0, CF:0.9332, Len: 13, Fitness_tra: 0
Rule 54: 1199112111112, Class:  1, CF:0.170561, Len: 13, Fitness_tra: 0
Rule 55: 1238811121115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 56: 15118121c3118, Class:  0, CF:0.572081, Len: 13, Fitness_tra: 0
Rule 57: 1c35511115531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: e21c113211111, Class:  2, CF:0.997496, Len: 13, Fitness_tra: 0
Rule 59: 9115118121111, Class:  1, CF:0.723912, Len: 13, Fitness_tra: 0
Rule 60: 3111515511531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: e2911318111d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1211117321211, Class:  1, CF:0.635041, Len: 13, Fitness_tra: 0
Rule 63: 8185152121112, Class:  0, CF:0.308701, Len: 13, Fitness_tra: 0
Rule 64: 511112c821422, Class:  0, CF:0.998739, Len: 13, Fitness_tra: 0
Rule 65: 1211551118533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 311211128c115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1c51851818533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 121d115151831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 111855d851115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1155814111118, Class:  0, CF:0.0346828, Len: 13, Fitness_tra: 0
Rule 71: 0c0300c004550, Class:  1, CF:0.479697, Len:  6, Fitness_tra: 0
Rule 72: 111111151c131, Class:  2, CF:0.753299, Len: 13, Fitness_tra: 0
Rule 73: 1121112222511, Class:  1, CF:0.782033, Len: 13, Fitness_tra: 0
Rule 74: 00d000b00040c, Class:  0, CF:0.371645, Len:  4, Fitness_tra: 0
Rule 75: 5221215512512, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 76: 1481412211132, Class:  2, CF:0.564058, Len: 13, Fitness_tra: 0
Rule 77: 11315111c1441, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 78: 2211c11321152, Class:  0, CF:0.96722, Len: 13, Fitness_tra: 0
Rule 79: 11111114d8235, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0700400000d50, Class:  0, CF:0.0159857, Len:  0, Fitness_tra: 0
Rule 81: 2c11428154111, Class:  1, CF:0.453773, Len: 13, Fitness_tra: 0
Rule 82: 1111511121122, Class:  1, CF:0.805762, Len: 13, Fitness_tra: 0
Rule 83: d03000000b00c, Class:  0, CF:0.836235, Len:  4, Fitness_tra: 0
Rule 84: 0000000000b00, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 2c0010001a093, Class:  1, CF:0.998737, Len:  7, Fitness_tra: 0
Rule 86: 5321005550012, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 87: 01314111c1440, Class:  1, CF:0.723188, Len: 11, Fitness_tra: 0
Rule 88: 001865d251131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0401008987011, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 90: 85111151831e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 16001121101a3, Class:  2, CF:0.638624, Len: 10, Fitness_tra: 0
Rule 92: 1195332121112, Class:  1, CF:0.646341, Len: 13, Fitness_tra: 0
Rule 93: 00090136d7011, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 070040b0c0d50, Class:  1, CF:0.831776, Len:  6, Fitness_tra: 0
Rule 95: 07c0000000a10, Class:  2, CF:0.965968, Len:  4, Fitness_tra: 5
Rule 96: a01080a127708, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0000060000060, Class:  2, CF:0.879504, Len:  2, Fitness_tra: 8
Rule 98: 315142c214511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 99: 2c51c11b11192, Class:  0, CF:0.987365, Len: 13, Fitness_tra: 0
Rule100: 3c3151111b5a3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:0.704225
------Result------
Miss_rate(tra)	:0.704225
Miss_rate(tst)	:0
ARL				:8.20513

------Generation 1000------
Rule  1: 2000000000002, Class:  0, CF:0.410935, Len:  2, Fitness_tra: 15
Rule  2: b300000100001, Class:  1, CF:0.947366, Len:  4, Fitness_tra: 14
Rule  3: 8000000007004, Class:  0, CF:0.460613, Len:  3, Fitness_tra: 14
Rule  4: 000000b000000, Class:  1, CF:0.253248, Len:  1, Fitness_tra: 15
Rule  5: 8000060000100, Class:  2, CF:0.854205, Len:  3, Fitness_tra: 6
Rule  6: c000060000000, Class:  2, CF:0.560375, Len:  2, Fitness_tra: 2
Rule  7: 00d000000040c, Class:  0, CF:0.722674, Len:  3, Fitness_tra: 7
Rule  8: 00b000b000080, Class:  1, CF:0.946036, Len:  3, Fitness_tra: 6
Rule  9: 8000001010107, Class:  2, CF:0.536792, Len:  5, Fitness_tra: 5
Rule 10: 0100000004a10, Class:  2, CF:0.971973, Len:  4, Fitness_tra: 4
Rule 11: 00008040c0000, Class:  0, CF:0.701819, Len:  3, Fitness_tra: 6
Rule 12: 000000b0c0400, Class:  1, CF:0.679613, Len:  3, Fitness_tra: 5
Rule 13: b000000c00004, Class:  1, CF:0.906259, Len:  3, Fitness_tra: 5
Rule 14: 000000d048000, Class:  0, CF:0.994259, Len:  3, Fitness_tra: 5
Rule 15: 0000000000500, Class:  1, CF:0.511853, Len:  1, Fitness_tra: 4
Rule 16: 0000030004004, Class:  2, CF:0.619226, Len:  3, Fitness_tra: 4
Rule 17: 00000040c000b, Class:  1, CF:0.321831, Len:  3, Fitness_tra: 3
Rule 18: 010008b000a00, Class:  2, CF:0.990434, Len:  4, Fitness_tra: 2
Rule 19: 00090000c0004, Class:  1, CF:0.682346, Len:  3, Fitness_tra: 2
Rule 20: 0000060000000, Class:  2, CF:0.423606, Len:  1, Fitness_tra: 0
Rule 21: a000000007b04, Class:  1, CF:  1, Len:  4, Fitness_tra: 1
Rule 22: 800001b005000, Class:  2, CF:  1, Len:  4, Fitness_tra: 1
Rule 23: b000100004004, Class:  1, CF:0.327223, Len:  4, Fitness_tra: 1
Rule 24: 00d00000000ec, Class:  0, CF:0.733638, Len:  3, Fitness_tra: 0
Rule 25: 0000804940000, Class:  0, CF:0.450276, Len:  4, Fitness_tra: 0
Rule 26: 15158c1511211, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 27: 0700400000d50, Class:  0, CF:0.0159857, Len:  4, Fitness_tra: 0
Rule 28: 000000b00000c, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 311111411341c, Class:  1, CF:0.95591, Len: 13, Fitness_tra: 0
Rule 30: 111121b321228, Class:  1, CF:0.235312, Len: 13, Fitness_tra: 0
Rule 31: 1458131251215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 11d111b925112, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 33: 5115811121428, Class:  1, CF:0.348719, Len: 13, Fitness_tra: 0
Rule 34: 1c588132d5831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 21d31c1311552, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 36: 5111c12111152, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: 1551814112c18, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 38: c200c08004000, Class:  0, CF:0.924481, Len:  5, Fitness_tra: 0
Rule 39: 115111112121c, Class:  0, CF:0.719261, Len: 13, Fitness_tra: 0
Rule 40: 000000c0b0500, Class:  1, CF:0.16682, Len:  3, Fitness_tra: 0
Rule 41: 1251115115513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: e211191251511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 43: 1111119cd1535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: d03000004840c, Class:  0, CF:0.997823, Len:  6, Fitness_tra: 0
Rule 45: 00008070c0000, Class:  0, CF:0.431178, Len:  3, Fitness_tra: 0
Rule 46: 2115211311111, Class:  2, CF:0.696575, Len: 13, Fitness_tra: 0
Rule 47: 8411188182111, Class:  0, CF:0.811408, Len: 13, Fitness_tra: 0
Rule 48: 1412533111531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 900000d008005, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 50: 1151811111553, Class:  0, CF:0.973518, Len: 13, Fitness_tra: 0
Rule 51: 1cd1111111193, Class:  0, CF:0.0215204, Len: 13, Fitness_tra: 0
Rule 52: 81111151821e1, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 53: 211111c552112, Class:  0, CF:0.9332, Len: 13, Fitness_tra: 0
Rule 54: 1199112111112, Class:  1, CF:0.170561, Len: 13, Fitness_tra: 0
Rule 55: 1238811121115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 56: 15118121c3118, Class:  0, CF:0.572081, Len: 13, Fitness_tra: 0
Rule 57: 1c35511115531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: e21c113211111, Class:  2, CF:0.997496, Len: 13, Fitness_tra: 0
Rule 59: 9115118121111, Class:  1, CF:0.723912, Len: 13, Fitness_tra: 0
Rule 60: 3111515511531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: e2911318111d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1211117321211, Class:  1, CF:0.635041, Len: 13, Fitness_tra: 0
Rule 63: 8185152121112, Class:  0, CF:0.308701, Len: 13, Fitness_tra: 0
Rule 64: 511112c821422, Class:  0, CF:0.998739, Len: 13, Fitness_tra: 0
Rule 65: 1211551118533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 311211128c115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1c51851818533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 121d115151831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 111855d851115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1155814111118, Class:  0, CF:0.0346828, Len: 13, Fitness_tra: 0
Rule 71: 0c0300c004550, Class:  1, CF:0.479697, Len:  6, Fitness_tra: 0
Rule 72: 111111151c131, Class:  2, CF:0.753299, Len: 13, Fitness_tra: 0
Rule 73: 1121112222511, Class:  1, CF:0.782033, Len: 13, Fitness_tra: 0
Rule 74: 00d000b00040c, Class:  0, CF:0.371645, Len:  4, Fitness_tra: 0
Rule 75: 5221215512512, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 76: 1481412211132, Class:  2, CF:0.564058, Len: 13, Fitness_tra: 0
Rule 77: 11315111c1441, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 78: 2211c11321152, Class:  0, CF:0.96722, Len: 13, Fitness_tra: 0
Rule 79: 11111114d8235, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0700400000d50, Class:  0, CF:0.0159857, Len:  0, Fitness_tra: 0
Rule 81: 2c11428154111, Class:  1, CF:0.453773, Len: 13, Fitness_tra: 0
Rule 82: 1111511121122, Class:  1, CF:0.805762, Len: 13, Fitness_tra: 0
Rule 83: d03000000b00c, Class:  0, CF:0.836235, Len:  4, Fitness_tra: 0
Rule 84: 0000000000b00, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 2c0010001a093, Class:  1, CF:0.998737, Len:  7, Fitness_tra: 0
Rule 86: 5321005550012, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 87: 01314111c1440, Class:  1, CF:0.723188, Len: 11, Fitness_tra: 0
Rule 88: 001865d251131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0401008987011, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 90: 85111151831e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 16001121101a3, Class:  2, CF:0.638624, Len: 10, Fitness_tra: 0
Rule 92: 1195332121112, Class:  1, CF:0.646341, Len: 13, Fitness_tra: 0
Rule 93: 00090136d7011, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 070040b0c0d50, Class:  1, CF:0.831776, Len:  6, Fitness_tra: 0
Rule 95: 07c0000000a10, Class:  2, CF:0.965968, Len:  4, Fitness_tra: 5
Rule 96: a01080a127708, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0000060000060, Class:  2, CF:0.879504, Len:  2, Fitness_tra: 8
Rule 98: 315142c214511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 99: 2c51c11b11192, Class:  0, CF:0.987365, Len: 13, Fitness_tra: 0
Rule100: 3c3151111b5a3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:0.704225
------Result------
Miss_rate(tra)	:0.704225
Miss_rate(tst)	:0
ARL				:8.20513

------Generation 2000------
Rule  1: 2000000000002, Class:  0, CF:0.410935, Len:  2, Fitness_tra: 15
Rule  2: 000000b000000, Class:  1, CF:0.253248, Len:  1, Fitness_tra: 9
Rule  3: b300000100001, Class:  1, CF:0.947366, Len:  4, Fitness_tra: 11
Rule  4: 8000000007004, Class:  0, CF:0.460613, Len:  3, Fitness_tra: 14
Rule  5: 0000060000060, Class:  2, CF:0.879504, Len:  2, Fitness_tra: 8
Rule  6: 00d000000040c, Class:  0, CF:0.722674, Len:  3, Fitness_tra: 7
Rule  7: 8000060000100, Class:  2, CF:0.854205, Len:  3, Fitness_tra: 6
