------Generation 0------
Rule  1: 50e00000002008000d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 511517554421124131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 111422151581581112, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 79: 800000000000000000, Class:  0, CF:0.334868, Len:  1, Fitness_tra: 0
Rule 80: 525112211142221411, Class:  0, CF:0.204254, Len: 18, Fitness_tra: 0
Rule 81: 500000000000008000, Class:  1, CF:0.223958, Len:  2, Fitness_tra: 0
Rule 82: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 83: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 84: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 85: 000000005000000000, Class:  0, CF:0.409091, Len:  0, Fitness_tra: 0
Rule 86: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 87: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 88: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 89: 000070000000000000, Class:  0, CF:0.490436, Len:  1, Fitness_tra: 0
Rule 90: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 91: 993182154391dc22c4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 080000004000000000, Class:  0, CF:0.237454, Len:  0, Fitness_tra: 0
Rule 93: 96f11157539aa12814, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 000000000005080000, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 95: e00000d00040000000, Class:  1, CF:0.756482, Len:  3, Fitness_tra: 0
Rule 96: 0000000b000007d000, Class:  1, CF:0.3674, Len:  3, Fitness_tra: 0
Rule 97: 000000000000000003, Class:  0, CF:0.706078, Len:  0, Fitness_tra: 0
Rule 98: 0000030030000c0000, Class:  0, CF:0.695868, Len:  3, Fitness_tra: 0
Rule 99: e000000000400000c0, Class:  1, CF:0.811878, Len:  3, Fitness_tra: 2
Rule100: 000000000000010030, Class:  0, CF:0.602031, Len:  2, Fitness_tra: 0
------Current------
Miss_rate(tra)	:25.0656
------Result------
Miss_rate(tra)	:25.0656
Miss_rate(tst)	:22.619
ARL				:3.91892

------Generation 900------
Rule  1: 0000000000b0000000, Class:  0, CF:0.609934, Len:  1, Fitness_tra: 84
Rule  2: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 69
Rule  3: 0c0000000000000000, Class:  0, CF:0.661058, Len:  1, Fitness_tra: 66
Rule  4: 000000000000000003, Class:  0, CF:0.706078, Len:  1, Fitness_tra: 64
Rule  5: 000000000000000600, Class:  0, CF:0.589542, Len:  1, Fitness_tra: 30
Rule  6: 000000000b00000000, Class:  0, CF:0.557482, Len:  1, Fitness_tra: 17
Rule  7: 0000000000000b0000, Class:  0, CF:0.538192, Len:  1, Fitness_tra: 13
Rule  8: 000000003000000002, Class:  0, CF:0.628653, Len:  2, Fitness_tra: 10
Rule  9: 00000000000d000003, Class:  0, CF:0.986978, Len:  2, Fitness_tra: 7
Rule 10: 0000000000000000d0, Class:  0, CF:0.546185, Len:  1, Fitness_tra: 6
Rule 11: 000000000000000700, Class:  0, CF:0.537347, Len:  1, Fitness_tra: 5
Rule 12: 0d9000000000009000, Class:  1, CF:0.929933, Len:  3, Fitness_tra: 2
Rule 13: 00000000000000000a, Class:  0, CF:0.747467, Len:  1, Fitness_tra: 2
Rule 14: e00000000040000000, Class:  1, CF:0.688527, Len:  2, Fitness_tra: 0
Rule 15: 000000000000080004, Class:  0, CF:0.979577, Len:  2, Fitness_tra: 1
Rule 16: 0000000000b0000770, Class:  0, CF:0.682773, Len:  3, Fitness_tra: 1
Rule 17: 080000004000009100, Class:  1, CF:0.627847, Len:  4, Fitness_tra: 1
Rule 18: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 19: 000000000d000c0030, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 20: 000000000000050800, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 21: 000000000600000002, Class:  0, CF:0.383954, Len:  2, Fitness_tra: 0
Rule 22: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 23: 8112b2c148c2557174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 91324211115d5151d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 00000c0000400800c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 2d14b221c1121c2182, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 27: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 28: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 29: 080000004000000000, Class:  0, CF:0.237454, Len:  2, Fitness_tra: 0
Rule 30: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 31: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 32: 5111175c5515122831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 133744cd25c22c2182, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 00000000000000000d, Class:  0, CF:0.325349, Len:  1, Fitness_tra: 0
Rule 35: 96f14117339aa11114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 5258141521c4141111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 581821111212812261, Class:  0, CF:0.885455, Len: 18, Fitness_tra: 0
Rule 38: 000000005000000000, Class:  0, CF:0.409091, Len:  1, Fitness_tra: 0
Rule 39: 8511211525845111c1, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 40: 2811221d1821881144, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 41: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 42: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 43: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 44: 03f000000000000000, Class:  0, CF:0.291003, Len:  2, Fitness_tra: 0
Rule 45: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 46: 00000c004040009c00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: c85217c1c844524281, Class:  0, CF:0.196112, Len: 18, Fitness_tra: 0
Rule 48: 82c44b2111212c5121, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 49: 0000000005000c0020, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 50: d000000005000c0020, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 51: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 52: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 53: 00000000060000d002, Class:  0, CF:0.46508, Len:  3, Fitness_tra: 0
Rule 54: 000800000000000000, Class:  0, CF:0.236759, Len:  1, Fitness_tra: 0
Rule 55: 0000b0000000000000, Class:  0, CF:0.479638, Len:  1, Fitness_tra: 0
Rule 56: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 57: 5c58172515c21212e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 0000000030000c8002, Class:  0, CF:0.288144, Len:  4, Fitness_tra: 0
Rule 59: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 60: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 61: 0000000be00e000000, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 62: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 63: 591182c54311dc22c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 288417194241822117, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 65: 82c414812541581441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 12527213782b221111, Class:  0, CF:0.220978, Len: 18, Fitness_tra: 0
Rule 67: 581247c1412481c822, Class:  0, CF:0.0177187, Len: 18, Fitness_tra: 0
Rule 68: 0c0000000000000000, Class:  0, CF:0.661058, Len:  1, Fitness_tra: 0
Rule 69: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 70: 0700000004b040e000, Class:  0, CF:0.865704, Len:  5, Fitness_tra: 0
Rule 71: 500040000000000002, Class:  1, CF:0.156407, Len:  3, Fitness_tra: 0
Rule 72: e00000000020e00000, Class:  0, CF:0.876801, Len:  3, Fitness_tra: 0
Rule 73: 0000000cd00d000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 75: 00000c0040400b000e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 000000005000000000, Class:  0, CF:0.409091, Len:  1, Fitness_tra: 0
Rule 77: 511517554421124131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 111422151581581112, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 79: 800000000000000000, Class:  0, CF:0.334868, Len:  1, Fitness_tra: 0
Rule 80: 525112211142221411, Class:  0, CF:0.204254, Len: 18, Fitness_tra: 0
Rule 81: 500000000000008000, Class:  1, CF:0.223958, Len:  2, Fitness_tra: 0
Rule 82: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 83: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 84: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 85: 000000005000000000, Class:  0, CF:0.409091, Len:  0, Fitness_tra: 0
Rule 86: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 87: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 88: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 89: 000070000000000000, Class:  0, CF:0.490436, Len:  1, Fitness_tra: 0
Rule 90: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 91: 993182154391dc22c4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 080000004000000000, Class:  0, CF:0.237454, Len:  0, Fitness_tra: 0
Rule 93: 96f11157539aa12814, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 000000000005080000, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 95: e00000d00040000000, Class:  1, CF:0.756482, Len:  3, Fitness_tra: 0
Rule 96: 0000000b000007d000, Class:  1, CF:0.3674, Len:  3, Fitness_tra: 0
Rule 97: 000000000000000003, Class:  0, CF:0.706078, Len:  0, Fitness_tra: 0
Rule 98: 0000030030000c0000, Class:  0, CF:0.695868, Len:  3, Fitness_tra: 0
Rule 99: e000000000400000c0, Class:  1, CF:0.811878, Len:  3, Fitness_tra: 2
Rule100: 000000000000010030, Class:  0, CF:0.602031, Len:  2, Fitness_tra: 0
------Current------
Miss_rate(tra)	:25.0656
------Result------
Miss_rate(tra)	:25.0656
Miss_rate(tst)	:22.619
ARL				:3.91892

------Generation 1000------
Rule  1: 0000000000b0000000, Class:  0, CF:0.609934, Len:  1, Fitness_tra: 84
Rule  2: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 69
Rule  3: 0c0000000000000000, Class:  0, CF:0.661058, Len:  1, Fitness_tra: 66
Rule  4: 000000000000000003, Class:  0, CF:0.706078, Len:  1, Fitness_tra: 64
Rule  5: 000000000000000600, Class:  0, CF:0.589542, Len:  1, Fitness_tra: 30
Rule  6: 000000000b00000000, Class:  0, CF:0.557482, Len:  1, Fitness_tra: 17
Rule  7: 0000000000000b0000, Class:  0, CF:0.538192, Len:  1, Fitness_tra: 13
Rule  8: 000000003000000002, Class:  0, CF:0.628653, Len:  2, Fitness_tra: 10
Rule  9: 00000000000d000003, Class:  0, CF:0.986978, Len:  2, Fitness_tra: 7
Rule 10: 0000000000000000d0, Class:  0, CF:0.546185, Len:  1, Fitness_tra: 6
Rule 11: 000000000000000700, Class:  0, CF:0.537347, Len:  1, Fitness_tra: 5
Rule 12: 0d9000000000009000, Class:  1, CF:0.929933, Len:  3, Fitness_tra: 2
Rule 13: 00000000000000000a, Class:  0, CF:0.747467, Len:  1, Fitness_tra: 2
Rule 14: e00000000040000000, Class:  1, CF:0.688527, Len:  2, Fitness_tra: 0
Rule 15: 000000000000080004, Class:  0, CF:0.979577, Len:  2, Fitness_tra: 1
Rule 16: 0000000000b0000770, Class:  0, CF:0.682773, Len:  3, Fitness_tra: 1
Rule 17: 080000004000009100, Class:  1, CF:0.627847, Len:  4, Fitness_tra: 1
Rule 18: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 19: 000000000d000c0030, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 20: 000000000000050800, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 21: 000000000600000002, Class:  0, CF:0.383954, Len:  2, Fitness_tra: 0
Rule 22: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 23: 8112b2c148c2557174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 91324211115d5151d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 00000c0000400800c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 2d14b221c1121c2182, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 27: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 28: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 29: 080000004000000000, Class:  0, CF:0.237454, Len:  2, Fitness_tra: 0
Rule 30: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 31: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 32: 5111175c5515122831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 133744cd25c22c2182, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 00000000000000000d, Class:  0, CF:0.325349, Len:  1, Fitness_tra: 0
Rule 35: 96f14117339aa11114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 5258141521c4141111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 581821111212812261, Class:  0, CF:0.885455, Len: 18, Fitness_tra: 0
Rule 38: 000000005000000000, Class:  0, CF:0.409091, Len:  1, Fitness_tra: 0
Rule 39: 8511211525845111c1, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 40: 2811221d1821881144, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 41: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 42: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 43: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 44: 03f000000000000000, Class:  0, CF:0.291003, Len:  2, Fitness_tra: 0
Rule 45: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 46: 00000c004040009c00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: c85217c1c844524281, Class:  0, CF:0.196112, Len: 18, Fitness_tra: 0
Rule 48: 82c44b2111212c5121, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 49: 0000000005000c0020, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 50: d000000005000c0020, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 51: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 52: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 53: 00000000060000d002, Class:  0, CF:0.46508, Len:  3, Fitness_tra: 0
Rule 54: 000800000000000000, Class:  0, CF:0.236759, Len:  1, Fitness_tra: 0
Rule 55: 0000b0000000000000, Class:  0, CF:0.479638, Len:  1, Fitness_tra: 0
Rule 56: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 57: 5c58172515c21212e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 0000000030000c8002, Class:  0, CF:0.288144, Len:  4, Fitness_tra: 0
Rule 59: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 60: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 61: 0000000be00e000000, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 62: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 63: 591182c54311dc22c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 288417194241822117, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 65: 82c414812541581441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 12527213782b221111, Class:  0, CF:0.220978, Len: 18, Fitness_tra: 0
Rule 67: 581247c1412481c822, Class:  0, CF:0.0177187, Len: 18, Fitness_tra: 0
Rule 68: 0c0000000000000000, Class:  0, CF:0.661058, Len:  1, Fitness_tra: 0
Rule 69: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 70: 0700000004b040e000, Class:  0, CF:0.865704, Len:  5, Fitness_tra: 0
Rule 71: 500040000000000002, Class:  1, CF:0.156407, Len:  3, Fitness_tra: 0
Rule 72: e00000000020e00000, Class:  0, CF:0.876801, Len:  3, Fitness_tra: 0
Rule 73: 0000000cd00d000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 75: 00000c0040400b000e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 000000005000000000, Class:  0, CF:0.409091, Len:  1, Fitness_tra: 0
Rule 77: 511517554421124131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 111422151581581112, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 79: 800000000000000000, Class:  0, CF:0.334868, Len:  1, Fitness_tra: 0
Rule 80: 525112211142221411, Class:  0, CF:0.204254, Len: 18, Fitness_tra: 0
Rule 81: 500000000000008000, Class:  1, CF:0.223958, Len:  2, Fitness_tra: 0
Rule 82: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 83: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 84: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 85: 000000005000000000, Class:  0, CF:0.409091, Len:  0, Fitness_tra: 0
Rule 86: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 87: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 88: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 89: 000070000000000000, Class:  0, CF:0.490436, Len:  1, Fitness_tra: 0
Rule 90: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 91: 993182154391dc22c4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 080000004000000000, Class:  0, CF:0.237454, Len:  0, Fitness_tra: 0
Rule 93: 96f11157539aa12814, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 000000000005080000, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 95: e00000d00040000000, Class:  1, CF:0.756482, Len:  3, Fitness_tra: 0
Rule 96: 0000000b000007d000, Class:  1, CF:0.3674, Len:  3, Fitness_tra: 0
Rule 97: 000000000000000003, Class:  0, CF:0.706078, Len:  0, Fitness_tra: 0
Rule 98: 0000030030000c0000, Class:  0, CF:0.695868, Len:  3, Fitness_tra: 0
Rule 99: e000000000400000c0, Class:  1, CF:0.811878, Len:  3, Fitness_tra: 2
Rule100: 000000000000010030, Class:  0, CF:0.602031, Len:  2, Fitness_tra: 0
------Current------
Miss_rate(tra)	:25.0656
------Result------
Miss_rate(tra)	:25.0656
Miss_rate(tst)	:22.619
ARL				:3.91892

------Generation 2000------
Rule  1: 0000000000b0000000, Class:  0, CF:0.609934, Len:  1, Fitness_tra: 84
Rule  2: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 70
Rule  3: 0c0000000000000000, Class:  0, CF:0.661058, Len:  1, Fitness_tra: 66
Rule  4: 000000000000000003, Class:  0, CF:0.706078, Len:  1, Fitness_tra: 59
Rule  5: 000000000000000600, Class:  0, CF:0.589542, Len:  1, Fitness_tra: 30
Rule  6: 000000000b00000000, Class:  0, CF:0.557482, Len:  1, Fitness_tra: 17
Rule  7: 0000000000000b0000, Class:  0, CF:0.538192, Len:  1, Fitness_tra: 13
Rule  8: 000000003000000002, Class:  0, CF:0.628653, Len:  2, Fitness_tra: 10
Rule  9: 00000000000d000003, Class:  0, CF:0.986978, Len:  2, Fitness_tra: 7
Rule 10: 0000000000000000d0, Class:  0, CF:0.546185, Len:  1, Fitness_tra: 6
Rule 11: 000000000000000700, Class:  0, CF:0.537347, Len:  1, Fitness_tra: 5
Rule 12: 0d9000000000009000, Class:  1, CF:0.929933, Len:  3, Fitness_tra: 2
Rule 13: 00000000000000000a, Class:  0, CF:0.747467, Len:  1, Fitness_tra: 2
Rule 14: e000000000400000c0, Class:  1, CF:0.811878, Len:  3, Fitness_tra: 2
Rule 15: 000000000000080004, Class:  0, CF:0.979577, Len:  2, Fitness_tra: 1
Rule 16: 0000000000b0000770, Class:  0, CF:0.682773, Len:  3, Fitness_tra: 1
Rule 17: 080000004000009100, Class:  1, CF:0.627847, Len:  4, Fitness_tra: 1
Rule 18: e00000000040000000, Class:  1, CF:0.688527, Len:  2, Fitness_tra: 0
Rule 19: 000000000d000c0030, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 20: 000000000000050800, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 21: 000000000600000002, Class:  0, CF:0.383954, Len:  2, Fitness_tra: 0
Rule 22: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 23: 8112b2c148c2557174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 91324211115d5151d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 00000c0000400800c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 2d14b221c1121c2182, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 27: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 28: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 29: 080000004000000000, Class:  0, CF:0.237454, Len:  2, Fitness_tra: 0
Rule 30: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 31: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 32: 5111175c5515122831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 133744cd25c22c2182, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 00000000000000000d, Class:  0, CF:0.325349, Len:  1, Fitness_tra: 0
Rule 35: 96f14117339aa11114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 5258141521c4141111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 581821111212812261, Class:  0, CF:0.885455, Len: 18, Fitness_tra: 0
Rule 38: 000000005000000000, Class:  0, CF:0.409091, Len:  1, Fitness_tra: 0
Rule 39: 8511211525845111c1, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 40: 2811221d1821881144, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 41: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 42: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 43: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 44: 03f000000000000000, Class:  0, CF:0.291003, Len:  2, Fitness_tra: 0
Rule 45: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 46: 00000c004040009c00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: c85217c1c844524281, Class:  0, CF:0.196112, Len: 18, Fitness_tra: 0
Rule 48: 82c44b2111212c5121, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 49: 0000000005000c0020, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 50: d000000005000c0020, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 51: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 52: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 53: 00000000060000d002, Class:  0, CF:0.46508, Len:  3, Fitness_tra: 0
Rule 54: 000800000000000000, Class:  0, CF:0.236759, Len:  1, Fitness_tra: 0
Rule 55: 0000b0000000000000, Class:  0, CF:0.479638, Len:  1, Fitness_tra: 0
Rule 56: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 57: 5c58172515c21212e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 0000000030000c8002, Class:  0, CF:0.288144, Len:  4, Fitness_tra: 0
Rule 59: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 60: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 61: 0000000be00e000000, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 62: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 63: 591182c54311dc22c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 288417194241822117, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 65: 82c414812541581441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 12527213782b221111, Class:  0, CF:0.220978, Len: 18, Fitness_tra: 0
Rule 67: 581247c1412481c822, Class:  0, CF:0.0177187, Len: 18, Fitness_tra: 0
Rule 68: 0c0000000000000000, Class:  0, CF:0.661058, Len:  1, Fitness_tra: 0
Rule 69: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 70: 0700000004b040e000, Class:  0, CF:0.865704, Len:  5, Fitness_tra: 0
Rule 71: 500040000000000002, Class:  1, CF:0.156407, Len:  3, Fitness_tra: 0
Rule 72: e00000000020e00000, Class:  0, CF:0.876801, Len:  3, Fitness_tra: 0
Rule 73: 0000000cd00d000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 75: 00000c0040400b000e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 000000005000000000, Class:  0, CF:0.409091, Len:  1, Fitness_tra: 0
Rule 77: 511517554421124131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
