------Generation 0------
Rule  1: 61ad8191c1816, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 59: 31a8e3d55c512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1515112811521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 422cd15155152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: a1b1266d15c11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 7531219613111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 3e48355115911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: b219518185d58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1249581251112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: a121c81d63522, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 68: 11f1982136515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: 3111111d13911, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 70: 61b9815195551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 7215131c12533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 21b15911532e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: f972153131595, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 21a4391925511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: b1241531538e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 15f21125dd511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1511219e2c885, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 72b12912e5199, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 12441e1893815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: b2b551156d15d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: b11219d511515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 474739589d89e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 111251d111111, Class:  0, CF:0.539536, Len: 13, Fitness_tra: -2
Rule 84: fa1c313351581, Class:  1, CF:0.86918, Len: 13, Fitness_tra: 0
Rule 85: 4d14116518593, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 3f141e191b58d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0004000082000, Class:  0, CF:0.334539, Len:  3, Fitness_tra: -468
Rule 88: 7162311351312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 456b961112511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 153216515d381, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 2d43359492e1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 11fd311893115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 93: a834581d63522, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 0208239022225, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 95: b80c00e590115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: b519b15115d5d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 45041e15595d4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 9542312dd318d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 2942199995111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 411511191d821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:13.7654
------Result------
Miss_rate(tra)	:13.7654
Miss_rate(tst)	:12.1212
ARL				:10.75

------Generation 800------
Rule  1: 0008000020000, Class:  0, CF:0.976554, Len:  2, Fitness_tra: 467
Rule  2: 090c000200000, Class:  0, CF:0.844239, Len:  3, Fitness_tra: 57
Rule  3: 0000000000900, Class:  0, CF:0.759702, Len:  1, Fitness_tra: 36
Rule  4: 1811d11111511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule  5: 1131d51211151, Class:  1, CF:0.444475, Len: 13, Fitness_tra: 6
Rule  6: 331111155111d, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule  7: 3343518151115, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule  8: 000d0c0c000d0, Class:  0, CF:  1, Len:  4, Fitness_tra: 5
Rule  9: 0500ecd00000c, Class:  1, CF:  1, Len:  5, Fitness_tra: 4
Rule 10: 4131115851181, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 11: 71f31d1d115c1, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 12: 11f2d1131118e, Class:  0, CF:0.824238, Len: 13, Fitness_tra: 0
Rule 13: 113451115d511, Class:  1, CF:0.57044, Len: 13, Fitness_tra: 0
Rule 14: a14b133111553, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 15: 61ad8191c1816, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: 411c853318883, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 15b2911511191, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 18: 2279532881935, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 7171599519515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 7235239122225, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: b141821111e15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 75f1318125e51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: b423551551532, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 24: 7728131219151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 71b25edd521e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1479d1515d131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 22712c59eee18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 11111515e5131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 4da3398421e2c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: a144e1589551d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 3542319dd356d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 4712121938191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 71f2311155111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: b8658de595115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 777388e115151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: b8492815599d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 11b2331515531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: aa1d321589853, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 39: 1c7113329d113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 2242159295113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: a3b7c31d28286, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 42: 283d551156558, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 636de81131181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: fa1d31d355c2a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: a52511581513d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: b2615d238912d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: b41115e812115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 0d050000d0009, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 49: 15141e1118581, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 50: a668c16122286, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 51: 221211155d515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 4cb8811591e13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 42be5811e25c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 411211191d811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 124815951156d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 4111111555112, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 57: a631111321116, Class:  0, CF:0.962596, Len: 13, Fitness_tra: 0
Rule 58: 1817931e59918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 31a8e3d55c512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1515112811521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 422cd15155152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: a1b1266d15c11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 7531219613111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 3e48355115911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: b219518185d58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1249581251112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: a121c81d63522, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 68: 11f1982136515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: 3111111d13911, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 70: 61b9815195551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 7215131c12533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 21b15911532e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: f972153131595, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 21a4391925511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: b1241531538e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 15f21125dd511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1511219e2c885, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 72b12912e5199, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 12441e1893815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: b2b551156d15d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: b11219d511515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 474739589d89e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 111251d111111, Class:  0, CF:0.539536, Len: 13, Fitness_tra: -2
Rule 84: fa1c313351581, Class:  1, CF:0.86918, Len: 13, Fitness_tra: 0
Rule 85: 4d14116518593, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 3f141e191b58d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0004000082000, Class:  0, CF:0.334539, Len:  3, Fitness_tra: -468
Rule 88: 7162311351312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 456b961112511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 153216515d381, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 2d43359492e1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 11fd311893115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 93: a834581d63522, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 0208239022225, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 95: b80c00e590115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: b519b15115d5d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 45041e15595d4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 9542312dd318d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 2942199995111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 411511191d821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:13.7654
------Result------
Miss_rate(tra)	:13.7654
Miss_rate(tst)	:12.1212
ARL				:10.75

------Generation 900------
Rule  1: 0008000020000, Class:  0, CF:0.976554, Len:  2, Fitness_tra: 467
Rule  2: 090c000200000, Class:  0, CF:0.844239, Len:  3, Fitness_tra: 57
Rule  3: 0000000000900, Class:  0, CF:0.759702, Len:  1, Fitness_tra: 36
Rule  4: 1811d11111511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule  5: 1131d51211151, Class:  1, CF:0.444475, Len: 13, Fitness_tra: 6
Rule  6: 331111155111d, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule  7: 3343518151115, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule  8: 000d0c0c000d0, Class:  0, CF:  1, Len:  4, Fitness_tra: 5
Rule  9: 0500ecd00000c, Class:  1, CF:  1, Len:  5, Fitness_tra: 4
Rule 10: 4131115851181, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 11: 71f31d1d115c1, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 12: 11f2d1131118e, Class:  0, CF:0.824238, Len: 13, Fitness_tra: 0
Rule 13: 113451115d511, Class:  1, CF:0.57044, Len: 13, Fitness_tra: 0
Rule 14: a14b133111553, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 15: 61ad8191c1816, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: 411c853318883, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 15b2911511191, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 18: 2279532881935, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 7171599519515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 7235239122225, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: b141821111e15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 75f1318125e51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: b423551551532, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 24: 7728131219151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 71b25edd521e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1479d1515d131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 22712c59eee18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 11111515e5131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 4da3398421e2c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: a144e1589551d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 3542319dd356d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 4712121938191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 71f2311155111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: b8658de595115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 777388e115151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: b8492815599d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 11b2331515531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: aa1d321589853, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 39: 1c7113329d113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 2242159295113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: a3b7c31d28286, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 42: 283d551156558, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 636de81131181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: fa1d31d355c2a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: a52511581513d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: b2615d238912d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: b41115e812115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 0d050000d0009, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 49: 15141e1118581, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 50: a668c16122286, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 51: 221211155d515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 4cb8811591e13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 42be5811e25c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 411211191d811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 124815951156d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 4111111555112, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 57: a631111321116, Class:  0, CF:0.962596, Len: 13, Fitness_tra: 0
Rule 58: 1817931e59918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 31a8e3d55c512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1515112811521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 422cd15155152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: a1b1266d15c11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 7531219613111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 3e48355115911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: b219518185d58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1249581251112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: a121c81d63522, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 68: 11f1982136515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: 3111111d13911, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 70: 61b9815195551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 7215131c12533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 21b15911532e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: f972153131595, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 21a4391925511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: b1241531538e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 15f21125dd511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1511219e2c885, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 72b12912e5199, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 12441e1893815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: b2b551156d15d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: b11219d511515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 474739589d89e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 111251d111111, Class:  0, CF:0.539536, Len: 13, Fitness_tra: -2
Rule 84: fa1c313351581, Class:  1, CF:0.86918, Len: 13, Fitness_tra: 0
Rule 85: 4d14116518593, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 3f141e191b58d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0004000082000, Class:  0, CF:0.334539, Len:  3, Fitness_tra: -468
Rule 88: 7162311351312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 456b961112511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 153216515d381, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 2d43359492e1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 11fd311893115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 93: a834581d63522, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 0208239022225, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 95: b80c00e590115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: b519b15115d5d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 45041e15595d4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 9542312dd318d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 2942199995111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 411511191d821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:13.7654
------Result------
Miss_rate(tra)	:13.7654
Miss_rate(tst)	:12.1212
ARL				:10.75

------Generation 1000------
Rule  1: 0008000020000, Class:  0, CF:0.976554, Len:  2, Fitness_tra: 467
Rule  2: 090c000200000, Class:  0, CF:0.844239, Len:  3, Fitness_tra: 57
Rule  3: 0000000000900, Class:  0, CF:0.759702, Len:  1, Fitness_tra: 36
Rule  4: 1811d11111511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule  5: 1131d51211151, Class:  1, CF:0.444475, Len: 13, Fitness_tra: 6
Rule  6: 331111155111d, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule  7: 3343518151115, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule  8: 000d0c0c000d0, Class:  0, CF:  1, Len:  4, Fitness_tra: 5
Rule  9: 0500ecd00000c, Class:  1, CF:  1, Len:  5, Fitness_tra: 4
Rule 10: 4131115851181, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 11: 71f31d1d115c1, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 12: 11f2d1131118e, Class:  0, CF:0.824238, Len: 13, Fitness_tra: 0
Rule 13: 113451115d511, Class:  1, CF:0.57044, Len: 13, Fitness_tra: 0
Rule 14: a14b133111553, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 15: 61ad8191c1816, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: 411c853318883, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 15b2911511191, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 18: 2279532881935, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 7171599519515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 7235239122225, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: b141821111e15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 75f1318125e51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: b423551551532, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 24: 7728131219151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 71b25edd521e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1479d1515d131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 22712c59eee18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 11111515e5131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 4da3398421e2c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: a144e1589551d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 3542319dd356d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 4712121938191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 71f2311155111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: b8658de595115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 777388e115151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: b8492815599d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 11b2331515531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: aa1d321589853, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 39: 1c7113329d113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 2242159295113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: a3b7c31d28286, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 42: 283d551156558, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 636de81131181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: fa1d31d355c2a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: a52511581513d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: b2615d238912d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: b41115e812115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 0d050000d0009, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 49: 15141e1118581, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 50: a668c16122286, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 51: 221211155d515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 4cb8811591e13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 42be5811e25c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 411211191d811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 124815951156d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 4111111555112, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 57: a631111321116, Class:  0, CF:0.962596, Len: 13, Fitness_tra: 0
Rule 58: 1817931e59918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 31a8e3d55c512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1515112811521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 422cd15155152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: a1b1266d15c11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 7531219613111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 3e48355115911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: b219518185d58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1249581251112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: a121c81d63522, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 68: 11f1982136515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: 3111111d13911, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 70: 61b9815195551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 7215131c12533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 21b15911532e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: f972153131595, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 21a4391925511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: b1241531538e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
