------Generation 0------
Rule  1: 1412c6bb42, Class:  0, CF:0.47118, Len: 10, Fitness_tra: 0
Rule 86: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 87: 2711637b12, Class:  4, CF:0.846677, Len: 10, Fitness_tra: 0
Rule 88: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 89: b1726f4b14, Class:  4, CF:0.959862, Len: 10, Fitness_tra: 0
Rule 90: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 91: 00000d0000, Class:  0, CF:0.94092, Len:  1, Fitness_tra: 656
Rule 92: 0000c20000, Class:  0, CF:0.842882, Len:  2, Fitness_tra: 10
Rule 93: b1b4410721, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: b14181e27b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 000c080600, Class:  1, CF:0.993029, Len:  3, Fitness_tra: 4
Rule 96: 41b1c3b474, Class:  0, CF:0.475761, Len: 10, Fitness_tra: 0
Rule 97: 21441d7724, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 2b4b1f24a1, Class:  4, CF:0.906289, Len: 10, Fitness_tra: 0
Rule 99: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule100: 4ccbc1b244, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:9.52707
------Result------
Miss_rate(tra)	:9.52707
Miss_rate(tst)	:9.68037
ARL				:7.1125

------Generation 900------
Rule  1: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 2090
Rule  2: 00000d0000, Class:  0, CF:0.94092, Len:  1, Fitness_tra: 656
Rule  3: 0000080000, Class:  0, CF:0.904949, Len:  1, Fitness_tra: 533
Rule  4: 0000020000, Class:  0, CF:0.805045, Len:  1, Fitness_tra: 129
Rule  5: 0000040000, Class:  0, CF:0.833992, Len:  1, Fitness_tra: 82
Rule  6: 000c000000, Class:  1, CF:0.835834, Len:  1, Fitness_tra: 15
Rule  7: 0000c00000, Class:  0, CF:0.813655, Len:  1, Fitness_tra: 14
Rule  8: 0000c20000, Class:  0, CF:0.842882, Len:  2, Fitness_tra: 10
Rule  9: 000c080600, Class:  1, CF:0.993029, Len:  3, Fitness_tra: 4
Rule 10: 0050300000, Class:  4, CF:0.940397, Len:  2, Fitness_tra: 3
Rule 11: 0004520010, Class:  1, CF:0.908552, Len:  4, Fitness_tra: 3
Rule 12: 0000000800, Class:  2, CF:0.924533, Len:  1, Fitness_tra: 1
Rule 13: 5000000000, Class:  3, CF:  1, Len:  1, Fitness_tra: 1
Rule 14: 00000000d0, Class:  2, CF:0.997743, Len:  1, Fitness_tra: 1
Rule 15: 0000040050, Class:  2, CF:0.999832, Len:  2, Fitness_tra: 1
Rule 16: 00000000e0, Class:  2, CF:  1, Len:  1, Fitness_tra: 1
Rule 17: 005000a000, Class:  4, CF:0.833901, Len:  2, Fitness_tra: 0
Rule 18: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 19: 4cbbc11244, Class:  2, CF:0.349181, Len: 10, Fitness_tra: 0
Rule 20: b1b71eb121, Class:  0, CF:0.0877078, Len: 10, Fitness_tra: 0
Rule 21: 42241e7b17, Class:  0, CF:0.670288, Len: 10, Fitness_tra: 0
Rule 22: 221b511721, Class:  1, CF:0.0999004, Len: 10, Fitness_tra: 0
Rule 23: 2d41ceb242, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 24: b4b71e1777, Class:  0, CF:0.713817, Len: 10, Fitness_tra: 0
Rule 25: 211b5f2474, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 44141ebb77, Class:  0, CF:0.828784, Len: 10, Fitness_tra: 0
Rule 27: 71b78612b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: bc4bb8227b, Class:  4, CF:0.337463, Len: 10, Fitness_tra: 0
Rule 29: 22b12342b2, Class:  4, CF:0.845923, Len: 10, Fitness_tra: 0
Rule 30: b1bb417177, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: b2415f2b14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: b114c62277, Class:  0, CF:0.569932, Len: 10, Fitness_tra: 0
Rule 33: 414216b474, Class:  4, CF:0.997307, Len: 10, Fitness_tra: 0
Rule 34: bbb22322b1, Class:  0, CF:0.477864, Len: 10, Fitness_tra: 0
Rule 35: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 36: 2842c17771, Class:  0, CF:0.455427, Len: 10, Fitness_tra: 0
Rule 37: 21411e147b, Class:  2, CF:0.57127, Len: 10, Fitness_tra: 0
Rule 38: 7471132247, Class:  4, CF:0.946224, Len: 10, Fitness_tra: 0
Rule 39: 4114c92274, Class:  0, CF:0.202816, Len: 10, Fitness_tra: 0
Rule 40: b4b4c1172b, Class:  0, CF:0.511787, Len: 10, Fitness_tra: 0
Rule 41: b14181774b, Class:  2, CF:0.684949, Len: 10, Fitness_tra: 0
Rule 42: 2144132724, Class:  4, CF:0.94262, Len: 10, Fitness_tra: 0
Rule 43: 7122111b74, Class:  4, CF:0.727257, Len: 10, Fitness_tra: 0
Rule 44: 1174231b4b, Class:  4, CF:0.337503, Len: 10, Fitness_tra: 0
Rule 45: 4b148a41b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 4227214717, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 4777ce1b21, Class:  0, CF:0.255804, Len: 10, Fitness_tra: 0
Rule 48: 4347197211, Class:  2, CF:0.507146, Len: 10, Fitness_tra: 0
Rule 49: 121b291111, Class:  1, CF:0.329706, Len: 10, Fitness_tra: 0
Rule 50: 7274534127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 7414231b12, Class:  4, CF:0.258621, Len: 10, Fitness_tra: 0
Rule 52: b41b187bb1, Class:  0, CF:0.562308, Len: 10, Fitness_tra: 0
Rule 53: 71721fb742, Class:  4, CF:0.998858, Len: 10, Fitness_tra: 0
Rule 54: 442b131b2b, Class:  4, CF:0.890883, Len: 10, Fitness_tra: 0
Rule 55: b171232bbb, Class:  4, CF:0.831395, Len: 10, Fitness_tra: 0
Rule 56: 4bb2531471, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1b41867422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 7b27d12117, Class:  2, CF:0.58688, Len: 10, Fitness_tra: 0
Rule 59: b714c94412, Class:  0, CF:0.324982, Len: 10, Fitness_tra: 0
Rule 60: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 61: b471194b12, Class:  0, CF:0.0786346, Len: 10, Fitness_tra: 0
Rule 62: 1114297bb2, Class:  0, CF:0.645632, Len: 10, Fitness_tra: 0
Rule 63: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 64: 2e17832224, Class:  2, CF:0.999817, Len: 10, Fitness_tra: 0
Rule 65: b1b4412b21, Class:  0, CF:0.188332, Len: 10, Fitness_tra: 0
Rule 66: 7c7713447b, Class:  4, CF:0.923254, Len: 10, Fitness_tra: 0
Rule 67: 1b171311b1, Class:  0, CF:0.514014, Len: 10, Fitness_tra: 0
Rule 68: 12b185bb7b, Class:  0, CF:0.336664, Len: 10, Fitness_tra: 0
Rule 69: 4724114172, Class:  4, CF:0.146584, Len: 10, Fitness_tra: 0
Rule 70: 7477751121, Class:  0, CF:0.582695, Len: 10, Fitness_tra: 0
Rule 71: b1b1194124, Class:  2, CF:0.8467, Len: 10, Fitness_tra: 0
Rule 72: 487181b414, Class:  2, CF:0.228258, Len: 10, Fitness_tra: 0
Rule 73: 227bc14bb2, Class:  0, CF:0.711399, Len: 10, Fitness_tra: 0
Rule 74: 21b48eb471, Class:  2, CF:0.459138, Len: 10, Fitness_tra: 0
Rule 75: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 76: 00005d0330, Class:  0, CF:0.478283, Len:  4, Fitness_tra: 0
Rule 77: 4c41c91421, Class:  2, CF:0.302018, Len: 10, Fitness_tra: 0
Rule 78: b27b814444, Class:  2, CF:0.383938, Len: 10, Fitness_tra: 0
Rule 79: 4b27234b11, Class:  0, CF:0.468883, Len: 10, Fitness_tra: 0
Rule 80: 2212197417, Class:  0, CF:0.552111, Len: 10, Fitness_tra: 0
Rule 81: 00c0000000, Class:  2, CF:0.299441, Len:  1, Fitness_tra: 0
Rule 82: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 83: 141b1fb11b, Class:  1, CF:0.222461, Len: 10, Fitness_tra: 0
Rule 84: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 85: 1474a14bb7, Class:  4, CF:0.872907, Len: 10, Fitness_tra: 0
Rule 86: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 87: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 88: 00c0000880, Class:  2, CF:  1, Len:  3, Fitness_tra: 0
Rule 89: 1414ea24b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: bbb7661bb4, Class:  4, CF:0.996487, Len: 10, Fitness_tra: 0
Rule 91: 0209521110, Class:  1, CF:  1, Len:  7, Fitness_tra: 1
Rule 92: 0004020270, Class:  0, CF:0.618338, Len:  4, Fitness_tra: 0
Rule 93: 2741637212, Class:  4, CF:0.964083, Len: 10, Fitness_tra: 0
Rule 94: 7127862217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: b11bc95277, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: cc41867242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 004010b400, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 480182b414, Class:  0, CF:0.510189, Len:  9, Fitness_tra: 0
Rule 99: 0104c90030, Class:  0, CF:0.307945, Len:  5, Fitness_tra: 0
Rule100: 20012340b2, Class:  4, CF:0.505541, Len:  7, Fitness_tra: 0
------Current------
Miss_rate(tra)	:9.50423
------Result------
Miss_rate(tra)	:9.50423
Miss_rate(tst)	:9.68037
ARL				:7.13415

------Generation 1000------
Rule  1: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 2025
Rule  2: 00000d0000, Class:  0, CF:0.94092, Len:  1, Fitness_tra: 652
Rule  3: 0000080000, Class:  0, CF:0.904949, Len:  1, Fitness_tra: 531
Rule  4: 0000020000, Class:  0, CF:0.805045, Len:  1, Fitness_tra: 119
Rule  5: 0000040000, Class:  0, CF:0.833992, Len:  1, Fitness_tra: 85
Rule  6: 020c000000, Class:  1, CF:0.909253, Len:  2, Fitness_tra: 17
Rule  7: 0000c00000, Class:  0, CF:0.813655, Len:  1, Fitness_tra: 0
Rule  8: 0000c20000, Class:  0, CF:0.842882, Len:  2, Fitness_tra: 0
Rule  9: 0090000000, Class:  4, CF:  1, Len:  1, Fitness_tra: 3
Rule 10: 0004520010, Class:  1, CF:0.908552, Len:  4, Fitness_tra: 3
Rule 11: 000c080600, Class:  1, CF:0.993029, Len:  3, Fitness_tra: 3
Rule 12: 0000000800, Class:  2, CF:0.924533, Len:  1, Fitness_tra: 1
Rule 13: 00000000d0, Class:  2, CF:0.997743, Len:  1, Fitness_tra: 1
Rule 14: 0000040050, Class:  2, CF:0.999832, Len:  2, Fitness_tra: 1
Rule 15: 00000000e0, Class:  2, CF:  1, Len:  1, Fitness_tra: 1
Rule 16: 0209521110, Class:  1, CF:  1, Len:  7, Fitness_tra: 1
Rule 17: 5000000000, Class:  3, CF:  1, Len:  1, Fitness_tra: 1
Rule 18: 000c000000, Class:  1, CF:0.835834, Len:  1, Fitness_tra: 0
Rule 19: 4cbbc11244, Class:  2, CF:0.349181, Len: 10, Fitness_tra: 0
Rule 20: b1b71eb121, Class:  0, CF:0.0877078, Len: 10, Fitness_tra: 0
Rule 21: 42241e7b17, Class:  0, CF:0.670288, Len: 10, Fitness_tra: 0
Rule 22: 221b511721, Class:  1, CF:0.0999004, Len: 10, Fitness_tra: 0
Rule 23: 2d41ceb242, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 24: b4b71e1777, Class:  0, CF:0.713817, Len: 10, Fitness_tra: 0
Rule 25: 211b5f2474, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 44141ebb77, Class:  0, CF:0.828784, Len: 10, Fitness_tra: 0
Rule 27: 71b78612b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: bc4bb8227b, Class:  4, CF:0.337463, Len: 10, Fitness_tra: 0
Rule 29: 22b12342b2, Class:  4, CF:0.845923, Len: 10, Fitness_tra: 0
Rule 30: b1bb417177, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: b2415f2b14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: b114c62277, Class:  0, CF:0.569932, Len: 10, Fitness_tra: 0
Rule 33: 414216b474, Class:  4, CF:0.997307, Len: 10, Fitness_tra: 0
Rule 34: bbb22322b1, Class:  0, CF:0.477864, Len: 10, Fitness_tra: 0
Rule 35: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 36: 2842c17771, Class:  0, CF:0.455427, Len: 10, Fitness_tra: 0
Rule 37: 21411e147b, Class:  2, CF:0.57127, Len: 10, Fitness_tra: 0
Rule 38: 7471132247, Class:  4, CF:0.946224, Len: 10, Fitness_tra: 0
Rule 39: 4114c92274, Class:  0, CF:0.202816, Len: 10, Fitness_tra: 0
Rule 40: b4b4c1172b, Class:  0, CF:0.511787, Len: 10, Fitness_tra: 0
Rule 41: b14181774b, Class:  2, CF:0.684949, Len: 10, Fitness_tra: 0
Rule 42: 2144132724, Class:  4, CF:0.94262, Len: 10, Fitness_tra: 0
Rule 43: 7122111b74, Class:  4, CF:0.727257, Len: 10, Fitness_tra: 0
Rule 44: 1174231b4b, Class:  4, CF:0.337503, Len: 10, Fitness_tra: 0
Rule 45: 4b148a41b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 4227214717, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 4777ce1b21, Class:  0, CF:0.255804, Len: 10, Fitness_tra: 0
Rule 48: 4347197211, Class:  2, CF:0.507146, Len: 10, Fitness_tra: 0
Rule 49: 121b291111, Class:  1, CF:0.329706, Len: 10, Fitness_tra: 0
Rule 50: 7274534127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 7414231b12, Class:  4, CF:0.258621, Len: 10, Fitness_tra: 0
Rule 52: b41b187bb1, Class:  0, CF:0.562308, Len: 10, Fitness_tra: 0
Rule 53: 71721fb742, Class:  4, CF:0.998858, Len: 10, Fitness_tra: 0
Rule 54: 442b131b2b, Class:  4, CF:0.890883, Len: 10, Fitness_tra: 0
Rule 55: b171232bbb, Class:  4, CF:0.831395, Len: 10, Fitness_tra: 0
Rule 56: 4bb2531471, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1b41867422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 7b27d12117, Class:  2, CF:0.58688, Len: 10, Fitness_tra: 0
Rule 59: b714c94412, Class:  0, CF:0.324982, Len: 10, Fitness_tra: 0
Rule 60: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 61: b471194b12, Class:  0, CF:0.0786346, Len: 10, Fitness_tra: 0
Rule 62: 1114297bb2, Class:  0, CF:0.645632, Len: 10, Fitness_tra: 0
Rule 63: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 64: 2e17832224, Class:  2, CF:0.999817, Len: 10, Fitness_tra: 0
Rule 65: b1b4412b21, Class:  0, CF:0.188332, Len: 10, Fitness_tra: 0
Rule 66: 7c7713447b, Class:  4, CF:0.923254, Len: 10, Fitness_tra: 0
Rule 67: 1b171311b1, Class:  0, CF:0.514014, Len: 10, Fitness_tra: 0
Rule 68: 12b185bb7b, Class:  0, CF:0.336664, Len: 10, Fitness_tra: 0
Rule 69: 4724114172, Class:  4, CF:0.146584, Len: 10, Fitness_tra: 0
Rule 70: 7477751121, Class:  0, CF:0.582695, Len: 10, Fitness_tra: 0
Rule 71: b1b1194124, Class:  2, CF:0.8467, Len: 10, Fitness_tra: 0
Rule 72: 487181b414, Class:  2, CF:0.228258, Len: 10, Fitness_tra: 0
Rule 73: 227bc14bb2, Class:  0, CF:0.711399, Len: 10, Fitness_tra: 0
Rule 74: 21b48eb471, Class:  2, CF:0.459138, Len: 10, Fitness_tra: 0
Rule 75: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 76: 00005d0330, Class:  0, CF:0.478283, Len:  4, Fitness_tra: 0
Rule 77: 4c41c91421, Class:  2, CF:0.302018, Len: 10, Fitness_tra: 0
Rule 78: b27b814444, Class:  2, CF:0.383938, Len: 10, Fitness_tra: 0
Rule 79: 4b27234b11, Class:  0, CF:0.468883, Len: 10, Fitness_tra: 0
Rule 80: 2212197417, Class:  0, CF:0.552111, Len: 10, Fitness_tra: 0
Rule 81: 0000400000, Class:  0, CF:0.84945, Len:  1, Fitness_tra: 104
Rule 82: 2318c8b44b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 83: ba721817bb, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 85: 24b4f67774, Class:  4, CF:0.981461, Len: 10, Fitness_tra: 0
Rule 86: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 87: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 88: b11228717b, Class:  0, CF:0.46936, Len: 10, Fitness_tra: 0
Rule 89: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 90: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 91: 7c7019446b, Class:  0, CF:0.947828, Len:  9, Fitness_tra: 0
Rule 92: b7b4c14721, Class:  0, CF:0.342458, Len: 10, Fitness_tra: 0
Rule 93: 440014100b, Class:  0, CF:0.629022, Len:  6, Fitness_tra: 0
Rule 94: 0017500001, Class:  1, CF:0.88685, Len:  4, Fitness_tra: 1
Rule 95: 00e2117077, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: bb41000b04, Class:  2, CF:0.340088, Len:  6, Fitness_tra: 0
Rule 97: 407104b010, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 4c77234417, Class:  4, CF:0.859712, Len: 10, Fitness_tra: 0
Rule 99: 4cb253227b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 010c5f2400, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:9.45853
------Result------
Miss_rate(tra)	:9.45853
Miss_rate(tst)	:9.68037
ARL				:7.2963

------Generation 2000------
Rule  1: 0000006000, Class:  0, CF:0.798382, Len:  1, Fitness_tra: 1974
Rule  2: 00000d0000, Class:  0, CF:0.94092, Len:  1, Fitness_tra: 652
Rule  3: 0000080000, Class:  0, CF:0.904949, Len:  1, Fitness_tra: 516
Rule  4: 0000400000, Class:  0, CF:0.84945, Len:  1, Fitness_tra: 103
Rule  5: 0000020000, Class:  0, CF:0.805045, Len:  1, Fitness_tra: 102
Rule  6: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 91
Rule  7: 0000040000, Class:  0, CF:0.833992, Len:  1, Fitness_tra: 80
Rule  8: 020c000000, Class:  1, CF:0.909253, Len:  2, Fitness_tra: 17
Rule  9: 0004520010, Class:  1, CF:0.908552, Len:  4, Fitness_tra: 3
Rule 10: 000c080600, Class:  1, CF:0.993029, Len:  3, Fitness_tra: 3
Rule 11: 0090000000, Class:  4, CF:  1, Len:  1, Fitness_tra: 3
Rule 12: 0017500001, Class:  1, CF:0.88685, Len:  4, Fitness_tra: 0
Rule 13: 0000040050, Class:  2, CF:0.999832, Len:  2, Fitness_tra: 1
Rule 14: 00000000e0, Class:  2, CF:  1, Len:  1, Fitness_tra: 1
Rule 15: 0209521110, Class:  1, CF:  1, Len:  7, Fitness_tra: 1
Rule 16: 5000000000, Class:  3, CF:  1, Len:  1, Fitness_tra: 1
Rule 17: 0000000800, Class:  2, CF:0.924533, Len:  1, Fitness_tra: 1
Rule 18: 000d520010, Class:  1, CF:  1, Len:  4, Fitness_tra: 1
Rule 19: 00000000d0, Class:  2, CF:0.997743, Len:  1, Fitness_tra: 1
Rule 20: 0000c00000, Class:  0, CF:0.813655, Len:  1, Fitness_tra: 0
Rule 21: 42241e7b17, Class:  0, CF:0.670288, Len: 10, Fitness_tra: 0
Rule 22: 221b511721, Class:  1, CF:0.0999004, Len: 10, Fitness_tra: 0
Rule 23: 2d41ceb242, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 24: b4b71e1777, Class:  0, CF:0.713817, Len: 10, Fitness_tra: 0
Rule 25: 211b5f2474, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 44141ebb77, Class:  0, CF:0.828784, Len: 10, Fitness_tra: 0
Rule 27: 71b78612b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: bc4bb8227b, Class:  4, CF:0.337463, Len: 10, Fitness_tra: 0
Rule 29: 22b12342b2, Class:  4, CF:0.845923, Len: 10, Fitness_tra: 0
Rule 30: b1bb417177, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: b2415f2b14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: b114c62277, Class:  0, CF:0.569932, Len: 10, Fitness_tra: 0
Rule 33: 414216b474, Class:  4, CF:0.997307, Len: 10, Fitness_tra: 0
Rule 34: bbb22322b1, Class:  0, CF:0.477864, Len: 10, Fitness_tra: 0
Rule 35: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 36: 2842c17771, Class:  0, CF:0.455427, Len: 10, Fitness_tra: 0
Rule 37: 21411e147b, Class:  2, CF:0.57127, Len: 10, Fitness_tra: 0
Rule 38: 7471132247, Class:  4, CF:0.946224, Len: 10, Fitness_tra: 0
Rule 39: 4114c92274, Class:  0, CF:0.202816, Len: 10, Fitness_tra: 0
Rule 40: b4b4c1172b, Class:  0, CF:0.511787, Len: 10, Fitness_tra: 0
Rule 41: b14181774b, Class:  2, CF:0.684949, Len: 10, Fitness_tra: 0
Rule 42: 2144132724, Class:  4, CF:0.94262, Len: 10, Fitness_tra: 0
Rule 43: 7122111b74, Class:  4, CF:0.727257, Len: 10, Fitness_tra: 0
Rule 44: 1174231b4b, Class:  4, CF:0.337503, Len: 10, Fitness_tra: 0
Rule 45: 4b148a41b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 4227214717, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 4777ce1b21, Class:  0, CF:0.255804, Len: 10, Fitness_tra: 0
Rule 48: 4347197211, Class:  2, CF:0.507146, Len: 10, Fitness_tra: 0
Rule 49: 121b291111, Class:  1, CF:0.329706, Len: 10, Fitness_tra: 0
Rule 50: 7274534127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 7414231b12, Class:  4, CF:0.258621, Len: 10, Fitness_tra: 0
Rule 52: b41b187bb1, Class:  0, CF:0.562308, Len: 10, Fitness_tra: 0
Rule 53: 71721fb742, Class:  4, CF:0.998858, Len: 10, Fitness_tra: 0
Rule 54: 442b131b2b, Class:  4, CF:0.890883, Len: 10, Fitness_tra: 0
Rule 55: b171232bbb, Class:  4, CF:0.831395, Len: 10, Fitness_tra: 0
Rule 56: 4bb2531471, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1b41867422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 7b27d12117, Class:  2, CF:0.58688, Len: 10, Fitness_tra: 0
Rule 59: b714c94412, Class:  0, CF:0.324982, Len: 10, Fitness_tra: 0
Rule 60: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 61: b471194b12, Class:  0, CF:0.0786346, Len: 10, Fitness_tra: 0
Rule 62: 1114297bb2, Class:  0, CF:0.645632, Len: 10, Fitness_tra: 0
Rule 63: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 64: 2e17832224, Class:  2, CF:0.999817, Len: 10, Fitness_tra: 0
Rule 65: b1b4412b21, Class:  0, CF:0.188332, Len: 10, Fitness_tra: 0
Rule 66: 7c7713447b, Class:  4, CF:0.923254, Len: 10, Fitness_tra: 0
Rule 67: 1b171311b1, Class:  0, CF:0.514014, Len: 10, Fitness_tra: 0
Rule 68: 12b185bb7b, Class:  0, CF:0.336664, Len: 10, Fitness_tra: 0
Rule 69: 4724114172, Class:  4, CF:0.146584, Len: 10, Fitness_tra: 0
Rule 70: 7477751121, Class:  0, CF:0.582695, Len: 10, Fitness_tra: 0
Rule 71: b1b1194124, Class:  2, CF:0.8467, Len: 10, Fitness_tra: 0
Rule 72: 487181b414, Class:  2, CF:0.228258, Len: 10, Fitness_tra: 0
Rule 73: 227bc14bb2, Class:  0, CF:0.711399, Len: 10, Fitness_tra: 0
Rule 74: 21b48eb471, Class:  2, CF:0.459138, Len: 10, Fitness_tra: 0
Rule 75: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 76: 00005d0330, Class:  0, CF:0.478283, Len:  4, Fitness_tra: 0
Rule 77: 4c41c91421, Class:  2, CF:0.302018, Len: 10, Fitness_tra: 0
Rule 78: b27b814444, Class:  2, CF:0.383938, Len: 10, Fitness_tra: 0
Rule 79: 4b27234b11, Class:  0, CF:0.468883, Len: 10, Fitness_tra: 0
Rule 80: 2212197417, Class:  0, CF:0.552111, Len: 10, Fitness_tra: 0
Rule 81: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 82: b1716f1241, Class:  4, CF:0.978387, Len: 10, Fitness_tra: 0
Rule 83: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 84: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 85: 1672c17141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1178f32211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 88: 7cb7511177, Class:  0, CF:0.883765, Len: 10, Fitness_tra: 0
Rule 89: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 90: 1721317b24, Class:  4, CF:0.600652, Len: 10, Fitness_tra: 0
Rule 91: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 92: b1b8131bb7, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 93: 4020110170, Class:  4, CF:0.905206, Len:  6, Fitness_tra: 0
Rule 94: 4b00084000, Class:  0, CF:0.176301, Len:  4, Fitness_tra: 0
Rule 95: 5570051020, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: e027034b01, Class:  3, CF:  1, Len:  7, Fitness_tra: 0
Rule 97: 2111197967, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 2e14862220, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 48b185b41b, Class:  0, CF:0.722159, Len: 10, Fitness_tra: 0
