------Generation 0------
Rule  1: 27b28a7b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 2141214b77, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 772281bb72, Class:  0, CF:0.427524, Len: 10, Fitness_tra: 0
Rule 49: 2274d11277, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 75178122b4, Class:  1, CF:0.108648, Len: 10, Fitness_tra: 0
Rule 51: 2b4219b72b, Class:  0, CF:0.36971, Len: 10, Fitness_tra: 0
Rule 52: 2b118e7b21, Class:  0, CF:0.180246, Len: 10, Fitness_tra: 0
Rule 53: 4717132b11, Class:  4, CF:0.0982926, Len: 10, Fitness_tra: 0
Rule 54: 7b47d62b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 411b8eb712, Class:  0, CF:0.526823, Len: 10, Fitness_tra: 0
Rule 56: 47b2c32b72, Class:  0, CF:0.866422, Len: 10, Fitness_tra: 0
Rule 57: 2db22e142b, Class:  0, CF:0.746265, Len: 10, Fitness_tra: 0
Rule 58: 717bd11b72, Class:  2, CF:0.050506, Len: 10, Fitness_tra: 0
Rule 59: b274d67121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 71b7291b4b, Class:  0, CF:0.919984, Len: 10, Fitness_tra: 0
Rule 61: 47411141b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: b47b517171, Class:  0, CF:0.028018, Len: 10, Fitness_tra: 0
Rule 63: b12b257277, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 65: 117453244c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 7142417411, Class:  0, CF:0.332512, Len: 10, Fitness_tra: 0
Rule 67: bb2781741b, Class:  2, CF:0.566343, Len: 10, Fitness_tra: 0
Rule 68: 2244212144, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: b1b12d4b77, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1b121e4b72, Class:  0, CF:0.758226, Len: 10, Fitness_tra: 0
Rule 71: 7c41c372b2, Class:  0, CF:0.985598, Len: 10, Fitness_tra: 0
Rule 72: 44b71a12b1, Class:  4, CF:0.921888, Len: 10, Fitness_tra: 0
Rule 73: 27711321b7, Class:  4, CF:0.219266, Len: 10, Fitness_tra: 0
Rule 74: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 75: 1ab128b447, Class:  2, CF:0.385994, Len: 10, Fitness_tra: 0
Rule 76: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 77: 4411c61721, Class:  0, CF:0.363532, Len: 10, Fitness_tra: 0
Rule 78: 4242191127, Class:  0, CF:0.861635, Len: 10, Fitness_tra: 0
Rule 79: 4c24161217, Class:  0, CF:0.347359, Len: 10, Fitness_tra: 0
Rule 80: 117b814b77, Class:  0, CF:0.676788, Len: 10, Fitness_tra: 0
Rule 81: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 82: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 83: 7bb23a172b, Class:  4, CF:0.953304, Len: 10, Fitness_tra: 0
Rule 84: 78b236727b, Class:  4, CF:0.98436, Len: 10, Fitness_tra: 0
Rule 85: 71421141bb, Class:  4, CF:0.0855298, Len: 10, Fitness_tra: 0
Rule 86: 4124a32221, Class:  4, CF:0.990055, Len: 10, Fitness_tra: 0
Rule 87: 41126f1b2b, Class:  4, CF:0.989532, Len: 10, Fitness_tra: 0
Rule 88: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 89: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 90: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 91: 0172192b07, Class:  0, CF:0.848343, Len:  8, Fitness_tra: 0
Rule 92: 71412a4200, Class:  4, CF:0.978056, Len:  8, Fitness_tra: 0
Rule 93: 0a1210b077, Class:  0, CF:0.843301, Len:  7, Fitness_tra: 0
Rule 94: 0007900000, Class:  1, CF:0.891153, Len:  2, Fitness_tra: 1
Rule 95: 002080b102, Class:  0, CF:0.0398626, Len:  5, Fitness_tra: 0
Rule 96: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 97: 4717132b11, Class:  4, CF:0.0982926, Len:  0, Fitness_tra: 0
Rule 98: 7004c10101, Class:  0, CF:0.429101, Len:  6, Fitness_tra: 0
Rule 99: 0d00c00b07, Class:  0, CF:0.868846, Len:  4, Fitness_tra: 0
Rule100: 77108000b0, Class:  0, CF:0.360166, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:9.41069
------Result------
Miss_rate(tra)	:9.41069
Miss_rate(tst)	:9.87203
ARL				:7.32432

------Generation 800------
Rule  1: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 3461
Rule  2: 0c00000000, Class:  0, CF:0.835, Len:  1, Fitness_tra: 59
Rule  3: 000c000000, Class:  1, CF:0.850316, Len:  1, Fitness_tra: 21
Rule  4: 0090000000, Class:  4, CF:  1, Len:  1, Fitness_tra: 3
Rule  5: 00000000d0, Class:  2, CF:0.998328, Len:  1, Fitness_tra: 2
Rule  6: 000c900000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule  7: 0000000900, Class:  2, CF:  1, Len:  1, Fitness_tra: 1
Rule  8: 0000000050, Class:  2, CF:0.999354, Len:  1, Fitness_tra: 1
Rule  9: 000d500000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 10: 5000000000, Class:  3, CF:  1, Len:  1, Fitness_tra: 1
Rule 11: 0080a00000, Class:  4, CF:  1, Len:  2, Fitness_tra: 1
Rule 12: 0e00500001, Class:  1, CF:0.998774, Len:  3, Fitness_tra: 1
Rule 13: 0007900000, Class:  1, CF:0.891153, Len:  2, Fitness_tra: 1
Rule 14: 27b28a7b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 4212c142b2, Class:  0, CF:0.617572, Len: 10, Fitness_tra: 0
Rule 16: 44278117b1, Class:  0, CF:0.708693, Len: 10, Fitness_tra: 0
Rule 17: b241c62b17, Class:  0, CF:0.672953, Len: 10, Fitness_tra: 0
Rule 18: 75b71e7217, Class:  0, CF:0.362065, Len: 10, Fitness_tra: 0
Rule 19: 00c0000000, Class:  2, CF:0.462503, Len:  1, Fitness_tra: 0
Rule 20: 2121534212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 144413b477, Class:  4, CF:0.734759, Len: 10, Fitness_tra: 0
Rule 22: b1b7192227, Class:  2, CF:0.384178, Len: 10, Fitness_tra: 0
Rule 23: b744cfb4bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: b2bb152747, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 12bb492212, Class:  0, CF:0.410812, Len: 10, Fitness_tra: 0
Rule 26: 111451b424, Class:  0, CF:0.21059, Len: 10, Fitness_tra: 0
Rule 27: b17219bb27, Class:  0, CF:0.54845, Len: 10, Fitness_tra: 0
Rule 28: b7718a4b72, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 74741f7122, Class:  4, CF:0.968193, Len: 10, Fitness_tra: 0
Rule 30: 717bcab422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 71715f7111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: b4b2294b41, Class:  0, CF:0.475649, Len: 10, Fitness_tra: 0
Rule 33: 22b4152b22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: b12489114b, Class:  0, CF:0.795958, Len: 10, Fitness_tra: 0
Rule 35: 2a1215bb77, Class:  0, CF:0.00604539, Len: 10, Fitness_tra: 0
Rule 36: 212186b2b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 7442937b44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 224bce4741, Class:  0, CF:0.66552, Len: 10, Fitness_tra: 0
Rule 39: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 40: 2747892242, Class:  2, CF:0.896136, Len: 10, Fitness_tra: 0
Rule 41: b22bc17224, Class:  2, CF:0.991283, Len: 10, Fitness_tra: 0
Rule 42: 274759b124, Class:  2, CF:0.152407, Len: 10, Fitness_tra: 0
Rule 43: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 44: 4d42257471, Class:  1, CF:0.0222084, Len: 10, Fitness_tra: 0
Rule 45: 2172192117, Class:  0, CF:0.81443, Len: 10, Fitness_tra: 0
Rule 46: 74b4c17121, Class:  0, CF:0.686496, Len: 10, Fitness_tra: 0
Rule 47: 2141214b77, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 772281bb72, Class:  0, CF:0.427524, Len: 10, Fitness_tra: 0
Rule 49: 2274d11277, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 75178122b4, Class:  1, CF:0.108648, Len: 10, Fitness_tra: 0
Rule 51: 2b4219b72b, Class:  0, CF:0.36971, Len: 10, Fitness_tra: 0
Rule 52: 2b118e7b21, Class:  0, CF:0.180246, Len: 10, Fitness_tra: 0
Rule 53: 4717132b11, Class:  4, CF:0.0982926, Len: 10, Fitness_tra: 0
Rule 54: 7b47d62b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 411b8eb712, Class:  0, CF:0.526823, Len: 10, Fitness_tra: 0
Rule 56: 47b2c32b72, Class:  0, CF:0.866422, Len: 10, Fitness_tra: 0
Rule 57: 2db22e142b, Class:  0, CF:0.746265, Len: 10, Fitness_tra: 0
Rule 58: 717bd11b72, Class:  2, CF:0.050506, Len: 10, Fitness_tra: 0
Rule 59: b274d67121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 71b7291b4b, Class:  0, CF:0.919984, Len: 10, Fitness_tra: 0
Rule 61: 47411141b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: b47b517171, Class:  0, CF:0.028018, Len: 10, Fitness_tra: 0
Rule 63: b12b257277, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 65: 117453244c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 7142417411, Class:  0, CF:0.332512, Len: 10, Fitness_tra: 0
Rule 67: bb2781741b, Class:  2, CF:0.566343, Len: 10, Fitness_tra: 0
Rule 68: 2244212144, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: b1b12d4b77, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1b121e4b72, Class:  0, CF:0.758226, Len: 10, Fitness_tra: 0
Rule 71: 7c41c372b2, Class:  0, CF:0.985598, Len: 10, Fitness_tra: 0
Rule 72: 44b71a12b1, Class:  4, CF:0.921888, Len: 10, Fitness_tra: 0
Rule 73: 27711321b7, Class:  4, CF:0.219266, Len: 10, Fitness_tra: 0
Rule 74: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 75: 1ab128b447, Class:  2, CF:0.385994, Len: 10, Fitness_tra: 0
Rule 76: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 77: 4411c61721, Class:  0, CF:0.363532, Len: 10, Fitness_tra: 0
Rule 78: 4242191127, Class:  0, CF:0.861635, Len: 10, Fitness_tra: 0
Rule 79: 4c24161217, Class:  0, CF:0.347359, Len: 10, Fitness_tra: 0
Rule 80: 117b814b77, Class:  0, CF:0.676788, Len: 10, Fitness_tra: 0
Rule 81: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 82: 1224a12714, Class:  4, CF:0.799912, Len: 10, Fitness_tra: 0
Rule 83: 4121161444, Class:  4, CF:0.996651, Len: 10, Fitness_tra: 0
Rule 84: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 85: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 86: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 87: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 88: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 89: b72b364b27, Class:  4, CF:0.930007, Len: 10, Fitness_tra: 0
Rule 90: 7277661211, Class:  4, CF:0.725978, Len: 10, Fitness_tra: 0
Rule 91: 45274122b4, Class:  4, CF:0.158113, Len: 10, Fitness_tra: 0
Rule 92: 000c500000, Class:  1, CF:0.99975, Len:  2, Fitness_tra: 2
Rule 93: 74146f1122, Class:  4, CF:0.963145, Len: 10, Fitness_tra: 0
Rule 94: 044410b457, Class:  2, CF:  1, Len:  8, Fitness_tra: 0
Rule 95: 010b810000, Class:  1, CF:0.0535262, Len:  4, Fitness_tra: 0
Rule 96: 2040060000, Class:  4, CF:0.508924, Len:  3, Fitness_tra: 0
Rule 97: 0080a03000, Class:  4, CF:  1, Len:  3, Fitness_tra: 0
Rule 98: 2111192717, Class:  0, CF:0.313814, Len: 10, Fitness_tra: 0
Rule 99: 772281bb7c, Class:  2, CF:0.0917523, Len: 10, Fitness_tra: 0
Rule100: 700cc10111, Class:  1, CF:0.989522, Len:  7, Fitness_tra: 0
------Current------
Miss_rate(tra)	:9.38785
------Result------
Miss_rate(tra)	:9.38785
Miss_rate(tst)	:9.87203
ARL				:7.28

------Generation 900------
Rule  1: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 3461
Rule  2: 0c00000000, Class:  0, CF:0.835, Len:  1, Fitness_tra: 59
Rule  3: 000c000000, Class:  1, CF:0.850316, Len:  1, Fitness_tra: 21
Rule  4: 0090000000, Class:  4, CF:  1, Len:  1, Fitness_tra: 3
Rule  5: 00000000d0, Class:  2, CF:0.998328, Len:  1, Fitness_tra: 2
Rule  6: 000c900000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule  7: 0000000900, Class:  2, CF:  1, Len:  1, Fitness_tra: 1
Rule  8: 0000000050, Class:  2, CF:0.999354, Len:  1, Fitness_tra: 1
Rule  9: 000d500000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 10: 5000000000, Class:  3, CF:  1, Len:  1, Fitness_tra: 1
Rule 11: 0080a00000, Class:  4, CF:  1, Len:  2, Fitness_tra: 1
Rule 12: 0e00500001, Class:  1, CF:0.998774, Len:  3, Fitness_tra: 1
Rule 13: 0007900000, Class:  1, CF:0.891153, Len:  2, Fitness_tra: 1
Rule 14: 27b28a7b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 4212c142b2, Class:  0, CF:0.617572, Len: 10, Fitness_tra: 0
Rule 16: 44278117b1, Class:  0, CF:0.708693, Len: 10, Fitness_tra: 0
Rule 17: b241c62b17, Class:  0, CF:0.672953, Len: 10, Fitness_tra: 0
Rule 18: 75b71e7217, Class:  0, CF:0.362065, Len: 10, Fitness_tra: 0
Rule 19: 00c0000000, Class:  2, CF:0.462503, Len:  1, Fitness_tra: 0
Rule 20: 2121534212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 144413b477, Class:  4, CF:0.734759, Len: 10, Fitness_tra: 0
Rule 22: b1b7192227, Class:  2, CF:0.384178, Len: 10, Fitness_tra: 0
Rule 23: b744cfb4bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: b2bb152747, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 12bb492212, Class:  0, CF:0.410812, Len: 10, Fitness_tra: 0
Rule 26: 111451b424, Class:  0, CF:0.21059, Len: 10, Fitness_tra: 0
Rule 27: b17219bb27, Class:  0, CF:0.54845, Len: 10, Fitness_tra: 0
Rule 28: b7718a4b72, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 74741f7122, Class:  4, CF:0.968193, Len: 10, Fitness_tra: 0
Rule 30: 717bcab422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 71715f7111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: b4b2294b41, Class:  0, CF:0.475649, Len: 10, Fitness_tra: 0
Rule 33: 22b4152b22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: b12489114b, Class:  0, CF:0.795958, Len: 10, Fitness_tra: 0
Rule 35: 2a1215bb77, Class:  0, CF:0.00604539, Len: 10, Fitness_tra: 0
Rule 36: 212186b2b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 7442937b44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 224bce4741, Class:  0, CF:0.66552, Len: 10, Fitness_tra: 0
Rule 39: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 40: 2747892242, Class:  2, CF:0.896136, Len: 10, Fitness_tra: 0
Rule 41: b22bc17224, Class:  2, CF:0.991283, Len: 10, Fitness_tra: 0
Rule 42: 274759b124, Class:  2, CF:0.152407, Len: 10, Fitness_tra: 0
Rule 43: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 44: 4d42257471, Class:  1, CF:0.0222084, Len: 10, Fitness_tra: 0
Rule 45: 2172192117, Class:  0, CF:0.81443, Len: 10, Fitness_tra: 0
Rule 46: 74b4c17121, Class:  0, CF:0.686496, Len: 10, Fitness_tra: 0
Rule 47: 2141214b77, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 772281bb72, Class:  0, CF:0.427524, Len: 10, Fitness_tra: 0
Rule 49: 2274d11277, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 75178122b4, Class:  1, CF:0.108648, Len: 10, Fitness_tra: 0
Rule 51: 2b4219b72b, Class:  0, CF:0.36971, Len: 10, Fitness_tra: 0
Rule 52: 2b118e7b21, Class:  0, CF:0.180246, Len: 10, Fitness_tra: 0
Rule 53: 4717132b11, Class:  4, CF:0.0982926, Len: 10, Fitness_tra: 0
Rule 54: 7b47d62b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 411b8eb712, Class:  0, CF:0.526823, Len: 10, Fitness_tra: 0
Rule 56: 47b2c32b72, Class:  0, CF:0.866422, Len: 10, Fitness_tra: 0
Rule 57: 2db22e142b, Class:  0, CF:0.746265, Len: 10, Fitness_tra: 0
Rule 58: 717bd11b72, Class:  2, CF:0.050506, Len: 10, Fitness_tra: 0
Rule 59: b274d67121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 71b7291b4b, Class:  0, CF:0.919984, Len: 10, Fitness_tra: 0
Rule 61: 47411141b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: b47b517171, Class:  0, CF:0.028018, Len: 10, Fitness_tra: 0
Rule 63: b12b257277, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 65: 117453244c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 7142417411, Class:  0, CF:0.332512, Len: 10, Fitness_tra: 0
Rule 67: bb2781741b, Class:  2, CF:0.566343, Len: 10, Fitness_tra: 0
Rule 68: 2244212144, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: b1b12d4b77, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1b121e4b72, Class:  0, CF:0.758226, Len: 10, Fitness_tra: 0
Rule 71: 7c41c372b2, Class:  0, CF:0.985598, Len: 10, Fitness_tra: 0
Rule 72: 44b71a12b1, Class:  4, CF:0.921888, Len: 10, Fitness_tra: 0
Rule 73: 27711321b7, Class:  4, CF:0.219266, Len: 10, Fitness_tra: 0
Rule 74: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 75: 1ab128b447, Class:  2, CF:0.385994, Len: 10, Fitness_tra: 0
Rule 76: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 77: 4411c61721, Class:  0, CF:0.363532, Len: 10, Fitness_tra: 0
Rule 78: 4242191127, Class:  0, CF:0.861635, Len: 10, Fitness_tra: 0
Rule 79: 4c24161217, Class:  0, CF:0.347359, Len: 10, Fitness_tra: 0
Rule 80: 117b814b77, Class:  0, CF:0.676788, Len: 10, Fitness_tra: 0
Rule 81: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 82: 1224a12714, Class:  4, CF:0.799912, Len: 10, Fitness_tra: 0
Rule 83: 4121161444, Class:  4, CF:0.996651, Len: 10, Fitness_tra: 0
Rule 84: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 85: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 86: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 87: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 88: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 89: b72b364b27, Class:  4, CF:0.930007, Len: 10, Fitness_tra: 0
Rule 90: 7277661211, Class:  4, CF:0.725978, Len: 10, Fitness_tra: 0
Rule 91: 45274122b4, Class:  4, CF:0.158113, Len: 10, Fitness_tra: 0
Rule 92: 000c500000, Class:  1, CF:0.99975, Len:  2, Fitness_tra: 2
Rule 93: 74146f1122, Class:  4, CF:0.963145, Len: 10, Fitness_tra: 0
Rule 94: 044410b457, Class:  2, CF:  1, Len:  8, Fitness_tra: 0
Rule 95: 010b810000, Class:  1, CF:0.0535262, Len:  4, Fitness_tra: 0
Rule 96: 2040060000, Class:  4, CF:0.508924, Len:  3, Fitness_tra: 0
Rule 97: 0080a03000, Class:  4, CF:  1, Len:  3, Fitness_tra: 0
Rule 98: 2111192717, Class:  0, CF:0.313814, Len: 10, Fitness_tra: 0
Rule 99: 772281bb7c, Class:  2, CF:0.0917523, Len: 10, Fitness_tra: 0
Rule100: 700cc10111, Class:  1, CF:0.989522, Len:  7, Fitness_tra: 0
------Current------
Miss_rate(tra)	:9.38785
------Result------
Miss_rate(tra)	:9.38785
Miss_rate(tst)	:9.87203
ARL				:7.28

------Generation 1000------
Rule  1: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 3461
Rule  2: 0c00000000, Class:  0, CF:0.835, Len:  1, Fitness_tra: 59
Rule  3: 000c000000, Class:  1, CF:0.850316, Len:  1, Fitness_tra: 21
Rule  4: 0090000000, Class:  4, CF:  1, Len:  1, Fitness_tra: 3
Rule  5: 00000000d0, Class:  2, CF:0.998328, Len:  1, Fitness_tra: 2
Rule  6: 000c900000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule  7: 0000000900, Class:  2, CF:  1, Len:  1, Fitness_tra: 1
Rule  8: 0000000050, Class:  2, CF:0.999354, Len:  1, Fitness_tra: 1
Rule  9: 000d500000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 10: 5000000000, Class:  3, CF:  1, Len:  1, Fitness_tra: 1
Rule 11: 0080a00000, Class:  4, CF:  1, Len:  2, Fitness_tra: 1
Rule 12: 0e00500001, Class:  1, CF:0.998774, Len:  3, Fitness_tra: 1
Rule 13: 0007900000, Class:  1, CF:0.891153, Len:  2, Fitness_tra: 1
Rule 14: 27b28a7b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 4212c142b2, Class:  0, CF:0.617572, Len: 10, Fitness_tra: 0
Rule 16: 44278117b1, Class:  0, CF:0.708693, Len: 10, Fitness_tra: 0
Rule 17: b241c62b17, Class:  0, CF:0.672953, Len: 10, Fitness_tra: 0
Rule 18: 75b71e7217, Class:  0, CF:0.362065, Len: 10, Fitness_tra: 0
Rule 19: 00c0000000, Class:  2, CF:0.462503, Len:  1, Fitness_tra: 0
Rule 20: 2121534212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 144413b477, Class:  4, CF:0.734759, Len: 10, Fitness_tra: 0
Rule 22: b1b7192227, Class:  2, CF:0.384178, Len: 10, Fitness_tra: 0
Rule 23: b744cfb4bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: b2bb152747, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 12bb492212, Class:  0, CF:0.410812, Len: 10, Fitness_tra: 0
Rule 26: 111451b424, Class:  0, CF:0.21059, Len: 10, Fitness_tra: 0
Rule 27: b17219bb27, Class:  0, CF:0.54845, Len: 10, Fitness_tra: 0
Rule 28: b7718a4b72, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 74741f7122, Class:  4, CF:0.968193, Len: 10, Fitness_tra: 0
Rule 30: 717bcab422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 71715f7111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: b4b2294b41, Class:  0, CF:0.475649, Len: 10, Fitness_tra: 0
Rule 33: 22b4152b22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: b12489114b, Class:  0, CF:0.795958, Len: 10, Fitness_tra: 0
Rule 35: 2a1215bb77, Class:  0, CF:0.00604539, Len: 10, Fitness_tra: 0
Rule 36: 212186b2b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 7442937b44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 224bce4741, Class:  0, CF:0.66552, Len: 10, Fitness_tra: 0
Rule 39: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 40: 2747892242, Class:  2, CF:0.896136, Len: 10, Fitness_tra: 0
Rule 41: b22bc17224, Class:  2, CF:0.991283, Len: 10, Fitness_tra: 0
Rule 42: 274759b124, Class:  2, CF:0.152407, Len: 10, Fitness_tra: 0
Rule 43: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 44: 4d42257471, Class:  1, CF:0.0222084, Len: 10, Fitness_tra: 0
Rule 45: 2172192117, Class:  0, CF:0.81443, Len: 10, Fitness_tra: 0
Rule 46: 74b4c17121, Class:  0, CF:0.686496, Len: 10, Fitness_tra: 0
Rule 47: 2141214b77, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 772281bb72, Class:  0, CF:0.427524, Len: 10, Fitness_tra: 0
Rule 49: 2274d11277, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 75178122b4, Class:  1, CF:0.108648, Len: 10, Fitness_tra: 0
Rule 51: 2b4219b72b, Class:  0, CF:0.36971, Len: 10, Fitness_tra: 0
Rule 52: 2b118e7b21, Class:  0, CF:0.180246, Len: 10, Fitness_tra: 0
Rule 53: 4717132b11, Class:  4, CF:0.0982926, Len: 10, Fitness_tra: 0
Rule 54: 7b47d62b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 411b8eb712, Class:  0, CF:0.526823, Len: 10, Fitness_tra: 0
Rule 56: 47b2c32b72, Class:  0, CF:0.866422, Len: 10, Fitness_tra: 0
Rule 57: 2db22e142b, Class:  0, CF:0.746265, Len: 10, Fitness_tra: 0
Rule 58: 717bd11b72, Class:  2, CF:0.050506, Len: 10, Fitness_tra: 0
Rule 59: b274d67121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 71b7291b4b, Class:  0, CF:0.919984, Len: 10, Fitness_tra: 0
