------Generation 0------
Rule  1: 00005000a0000000000000000000000000ee00090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 113111a333116313311131e111196113391393313616, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 11e1111331e61113331313e1191313111e33611336e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 11111511313131511953311555111113113313115151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 3113113363fa1199331663313319133339319e311111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 00d00000000000d0000000000000090905f000090500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 000000000000000000000000ddd80090000000f090d0, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 45: 931e1919311311133e13e199e119111193911e111331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 111155111111111121133111119111161e1111211151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: e3e59931e16311363e333e13131131311e6111136133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 3119111ee161111a3633339e1331a1e1111153131331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 313399e636113a3336d11916ee3511313131931f1131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 00000000e0005000005e600060006a00000009000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 05d000000000000000000000006000000000009e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: e13199113e1131136611391311a31191151113631163, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 0000000000000f00a000000000005000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 11511111113111111511119115111211131111111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1e3e11331e1311e313511e316911611fee3e13333111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 63ee11133ef11111311e3e136e31a66f393333e39156, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 11115111121113111113111111112113115211121111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: e000000000000000f000006000000eee000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 0000500500a0550ee000000000060000000020090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 3e3e1511111133961111111331191136e9e136311131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 00000000fa00090000000000000d0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 161611919e1131131e89991eee9d163a1111111a3116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 91913913311111513111911551313131191133131951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 191e13611e111136e311e119e3351116311e3ee61333, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 933931311361a6166e53ee39ee1911665361313116e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 000000600000000000006000006e6a00600000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: a0000000fa0000f0a0af09a000000050d00000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 31166e6aa331361136366e3919919e6f3e111a13e951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 11111131316313156311391115111116111111115551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: f00000000fe00500000000000000000000f000a00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 00590000000050000000000500000090000a00000009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 531e11311366ae13169111e91131313a991113116e31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 0000f60f000000f00000000a00000ef000f000990000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 3333e961fa1a16396a93e95331ee3613133361933e96, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 333331a6633191a31e33361311113e1a3e1e51133e91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 331e336111313ea313133651331ee66363e193116111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 0000000005000d050500a00d00a00f0000f0f0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 111115111231315111133119111111111e2211211115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000000000a0009000fc0000055000009000000000000, Class:  1, CF:  1, Len:  7, Fitness_tra: 0
Rule 80: 11111511116199111151133155111131131131111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 00000000000000000000000a00060009000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: a000f0000000f0f00f0000000000fe990000000ef005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000f000000000005a0000000000000ee00000000f000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0000a000a00000000000000af0a60009000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: d0000600000000055d0000f000a0500e00000000000f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 00050000000a0000f0000000000000000000000000d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0050000a00000900a00000550000000000f000a00500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 311511313313e3111333111151311e3331a111e11153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000000000500000000f0000000000009000000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 90: 000055af5000000000000c6000000e90000000f0a000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 3000f130000a10f00300003003090ef00930903b4001, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 00000000000000000d0001000000000000000d000000, Class:  1, CF:0.0108955, Len:  3, Fitness_tra: 0
Rule 93: 00dd0d0500000009050000000000000000000000b000, Class:  1, CF:  1, Len:  7, Fitness_tra: 0
Rule 94: 03000c0000000000000001000000e00000002d000000, Class:  1, CF:  1, Len:  6, Fitness_tra: 0
Rule 95: 91333133361363336156139933951a63e36ad9136333, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0000000000000d05000000cd00000f00000000000000, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 97: 00000d00a0000000000000000a00000000200000f000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 000000000000000000000000070000e000000d000000, Class:  1, CF:0.981733, Len:  3, Fitness_tra: 8
Rule 99: 3e0301a000309100003006631110001a3e1001033001, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0b3010000311001900c101e11100601039130d300610, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:16.7539
------Result------
Miss_rate(tra)	:16.7539
Miss_rate(tst)	:44.4444
ARL				:3.25

------Generation 900------
Rule  1: 00dd0d00000000000000000000000000000000000000, Class:  0, CF:0.420016, Len:  3, Fitness_tra: 81
Rule  2: 00000d000000090000000000000000000000000e0000, Class:  0, CF:0.610378, Len:  3, Fitness_tra: 44
Rule  3: 0000000000000000000000000000000200000000c000, Class:  1, CF:0.963927, Len:  2, Fitness_tra: 37
Rule  4: 0000000000000000000000000000000000000d000070, Class:  1, CF:0.680291, Len:  2, Fitness_tra: 23
Rule  5: 00000c0000000000000001000000000000000d000000, Class:  1, CF:0.417208, Len:  3, Fitness_tra: 4
Rule  6: 00000000000000000000000000000000000000b00000, Class:  1, CF:  1, Len:  1, Fitness_tra: 11
Rule  7: 000000000000090000000000000d000000000d000000, Class:  0, CF:0.376358, Len:  3, Fitness_tra: 7
Rule  8: 000000000000000000000000070000e000000d000000, Class:  1, CF:0.981733, Len:  3, Fitness_tra: 6
Rule  9: 000000000000000000000000000000000005000d0000, Class:  1, CF:0.0698532, Len:  2, Fitness_tra: 2
Rule 10: 0b00000000000000000000000000000000000d000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 3
Rule 11: 00000d00000000000000000000030000000000000000, Class:  1, CF:0.857479, Len:  2, Fitness_tra: 2
Rule 12: 0007000000002d050000000d00000000009000000000, Class:  1, CF:0.576088, Len:  6, Fitness_tra: 3
Rule 13: 00000000a00000000000000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule 14: 00000000000000000dc000000a00000000000000f00f, Class:  1, CF:  1, Len:  5, Fitness_tra: 1
Rule 15: 0000000000000a000000000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule 16: 0300000000000000000000000000000000002d000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 17: 00000d05000000000500a00000000000000000000000, Class:  1, CF:  1, Len:  4, Fitness_tra: 1
Rule 18: 00000000000000000000006000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 19: 0000000000000f000000000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 0
Rule 20: 000000000000500000000a0000000000009000000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 21: e6eee3331313e11663116331136f6a16e93159e33991, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 11311531363111133199191511113663513e19e31151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 1131313336111313661e139131951163e36a31133331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 953e116e15111f3133391311139111333913593a66e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 11113ee131161aa363133135e3e116369e311366313e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 00000066000000506e800e0050000060000600000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 31191516611ae3e9319e6ee31e6911619399333a3313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 01510011300100510953300500006110010310015001, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 0d60a0a000ff000000000a00000000000000000e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 19139131e33161116691913e11e9131f111111113193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 9113333331336331615633193393aa331e61d9336133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 0050069900000000090000000000000006ff00e00009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 3691ee96e31e931331591536ee933336ee31311a1193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: a000f0000000f0f00f0000000000fe990000000ef005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 11111115111119111119333115111113315111111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 131ee1633e36e63131111e31911136139e3631361613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 00000000600000000e00000a00000de0000000000060, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 9919e9e1391936163391133e11e9116193119e963e53, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 113111a333116313311131e111196113391393313616, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 11e1111331e61113331313e1191313111e33611336e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 11111511313131511953311555111113113313115151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 3113113363fa1199331663313319133339319e311111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 00d00000000000d0000000000000090905f000090500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 000000000000000000000000ddd80090000000f090d0, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 45: 931e1919311311133e13e199e119111193911e111331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 111155111111111121133111119111161e1111211151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: e3e59931e16311363e333e13131131311e6111136133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 3119111ee161111a3633339e1331a1e1111153131331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 313399e636113a3336d11916ee3511313131931f1131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 00000000e0005000005e600060006a00000009000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 05d000000000000000000000006000000000009e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: e13199113e1131136611391311a31191151113631163, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 0000000000000f00a000000000005000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 11511111113111111511119115111211131111111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1e3e11331e1311e313511e316911611fee3e13333111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 63ee11133ef11111311e3e136e31a66f393333e39156, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 11115111121113111113111111112113115211121111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: e000000000000000f000006000000eee000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 0000500500a0550ee000000000060000000020090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 3e3e1511111133961111111331191136e9e136311131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 00000000fa00090000000000000d0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 161611919e1131131e89991eee9d163a1111111a3116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 91913913311111513111911551313131191133131951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 191e13611e111136e311e119e3351116311e3ee61333, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 933931311361a6166e53ee39ee1911665361313116e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 000000600000000000006000006e6a00600000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: a0000000fa0000f0a0af09a000000050d00000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 31166e6aa331361136366e3919919e6f3e111a13e951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 11111131316313156311391115111116111111115551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: f00000000fe00500000000000000000000f000a00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 00590000000050000000000500000090000a00000009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 531e11311366ae13169111e91131313a991113116e31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 0000f60f000000f00000000a00000ef000f000990000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 3333e961fa1a16396a93e95331ee3613133361933e96, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 333331a6633191a31e33361311113e1a3e1e51133e91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 331e336111313ea313133651331ee66363e193116111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 0000000005000d050500a00d00a00f0000f0f0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 111115111231315111133119111111111e2211211115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000000000a0009000fc0000055000009000000000000, Class:  1, CF:  1, Len:  7, Fitness_tra: 0
Rule 80: 11111511116199111151133155111131131131111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: a000f0000000f0f00f0000000000fe990000000ef005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000500000000000d5050000000ef0000f0d090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000a000000000005a0000000000000ee00000000f000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000000000000000000000000ddd20090000000f090d0, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 85: 0050000a00000900a00000550000000000f000a00500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 050006a0000000000f0000050050500e05f00050000d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 006000000000000fea0d000000000000000900f00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0d60a0a000ff000000000a00000000000000000e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 36399111e1361ee13e11131e6111a61ae1631936e913, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 13316113393a3ae1111113113131196a193355a63311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 313300663900003066800916d03511600001901f1000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 00300000000000000e00000000000de0000c030d0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 00000c000000000000000000000000000000000d0000, Class:  1, CF:0.368875, Len:  2, Fitness_tra: 33
Rule 94: 903e110e00011f3003091360139d0030091009000600, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 005d0600000000000000000000000000060000000009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0113c330303063016156300030006a030e0103030000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 00dd0000000000006000000000000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 930001000000a6060003e130e019006000603d3010e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 11111561311111111953311511111113115311121151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0300000000000d05000000000000000000002d000000, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:15.445
------Result------
Miss_rate(tra)	:15.445
Miss_rate(tst)	:44.4444
ARL				:3.24

------Generation 1000------
Rule  1: 00dd0d00000000000000000000000000000000000000, Class:  0, CF:0.420016, Len:  3, Fitness_tra: 82
Rule  2: 00000d000000090000000000000000000000000e0000, Class:  0, CF:0.610378, Len:  3, Fitness_tra: 44
Rule  3: 0000000000000000000000000000000200000000c000, Class:  1, CF:0.963927, Len:  2, Fitness_tra: 37
Rule  4: 00000c000000000000000000000000000000000d0000, Class:  1, CF:0.368875, Len:  2, Fitness_tra: 34
Rule  5: 0000000000000000000000000000000000000d000070, Class:  1, CF:0.680291, Len:  2, Fitness_tra: 24
Rule  6: 00000000000000000000000000000000000000b00000, Class:  1, CF:  1, Len:  1, Fitness_tra: 11
Rule  7: 000000000000090000000000000d000000000d000000, Class:  0, CF:0.376358, Len:  3, Fitness_tra: 6
Rule  8: 000000000000000000000000070000e000000d000000, Class:  1, CF:0.981733, Len:  3, Fitness_tra: 6
Rule  9: 00000c0000000000000001000000000000000d000000, Class:  1, CF:0.417208, Len:  3, Fitness_tra: 3
Rule 10: 0b00000000000000000000000000000000000d000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 3
Rule 11: 0007000000002d050000000d00000000009000000000, Class:  1, CF:0.576088, Len:  6, Fitness_tra: 3
Rule 12: 000000000000000000000000000000000005000d0000, Class:  1, CF:0.0698532, Len:  2, Fitness_tra: 2
Rule 13: 00000000a00000000000000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule 14: 00000d00000000000000000000030000000000000000, Class:  1, CF:0.857479, Len:  2, Fitness_tra: 2
Rule 15: 0000000000000a000000000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule 16: 00000000000000000dc000000a00000000000000f00f, Class:  1, CF:  1, Len:  5, Fitness_tra: 1
Rule 17: 00000d05000000000500a00000000000000000000000, Class:  1, CF:  1, Len:  4, Fitness_tra: 1
Rule 18: 00000000000000000000006000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 19: 0300000000000000000000000000000000002d000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 20: 0000000000000f000000000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 0
Rule 21: e6eee3331313e11663116331136f6a16e93159e33991, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 11311531363111133199191511113663513e19e31151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 1131313336111313661e139131951163e36a31133331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 953e116e15111f3133391311139111333913593a66e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 11113ee131161aa363133135e3e116369e311366313e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 00000066000000506e800e0050000060000600000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 31191516611ae3e9319e6ee31e6911619399333a3313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 01510011300100510953300500006110010310015001, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 0d60a0a000ff000000000a00000000000000000e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 19139131e33161116691913e11e9131f111111113193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 9113333331336331615633193393aa331e61d9336133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 0050069900000000090000000000000006ff00e00009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 3691ee96e31e931331591536ee933336ee31311a1193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: a000f0000000f0f00f0000000000fe990000000ef005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 11111115111119111119333115111113315111111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 131ee1633e36e63131111e31911136139e3631361613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 00000000600000000e00000a00000de0000000000060, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 9919e9e1391936163391133e11e9116193119e963e53, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 113111a333116313311131e111196113391393313616, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 11e1111331e61113331313e1191313111e33611336e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 11111511313131511953311555111113113313115151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 3113113363fa1199331663313319133339319e311111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 00d00000000000d0000000000000090905f000090500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 000000000000000000000000ddd80090000000f090d0, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 45: 931e1919311311133e13e199e119111193911e111331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 111155111111111121133111119111161e1111211151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: e3e59931e16311363e333e13131131311e6111136133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 3119111ee161111a3633339e1331a1e1111153131331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 313399e636113a3336d11916ee3511313131931f1131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 00000000e0005000005e600060006a00000009000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 05d000000000000000000000006000000000009e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: e13199113e1131136611391311a31191151113631163, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 0000000000000f00a000000000005000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 11511111113111111511119115111211131111111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1e3e11331e1311e313511e316911611fee3e13333111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 63ee11133ef11111311e3e136e31a66f393333e39156, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 11115111121113111113111111112113115211121111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: e000000000000000f000006000000eee000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 0000500500a0550ee000000000060000000020090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 3e3e1511111133961111111331191136e9e136311131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 00000000fa00090000000000000d0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 161611919e1131131e89991eee9d163a1111111a3116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 91913913311111513111911551313131191133131951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 191e13611e111136e311e119e3351116311e3ee61333, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 933931311361a6166e53ee39ee1911665361313116e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 000000600000000000006000006e6a00600000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: a0000000fa0000f0a0af09a000000050d00000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 31166e6aa331361136366e3919919e6f3e111a13e951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 11111131316313156311391115111116111111115551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: f00000000fe00500000000000000000000f000a00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 00590000000050000000000500000090000a00000009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 531e11311366ae13169111e91131313a991113116e31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 0000f60f000000f00000000a00000ef000f000990000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 3333e961fa1a16396a93e95331ee3613133361933e96, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 333331a6633191a31e33361311113e1a3e1e51133e91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 331e336111313ea313133651331ee66363e193116111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 0000000005000d050500a00d00a00f0000f0f0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 111115111231315111133119111111111e2211211115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000000000a0009000fc0000055000009000000000000, Class:  1, CF:  1, Len:  7, Fitness_tra: 0
Rule 80: 11111511116199111151133155111131131131111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: e3161113611a91ee3ee69e163139966313e116136113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0000000000000500000000000000090000000d000000, Class:  0, CF:0.346132, Len:  3, Fitness_tra: 1
Rule 83: 939e311311116e133311e996e1913a6339633113e313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0000000000a00f0000000000f000f00e000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
