------Generation 0------
Rule  1: 315e91e1e3619e13169115e33e311fe3311693666191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: e31193e131119e3111913161e1613691156611163333, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: e11633e3111693e33111e11116391661e611111f1331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 00000000000050000000f000fa0600000000000e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 31553e163113361aa39e1999ee19111a313a11113193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 11115511121111511113111911111211118111211111, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 81: 000a00000000a000000500a0aa02a000f00005550000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 008d0d0e00000000000f000000000dd00000000e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000f0005a0000005a00f0a00050d000e00000000f900, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00000000009000000900000000000000000000000e00, Class:  0, CF:0.378235, Len:  3, Fitness_tra: -1
Rule 85: 500000905000000000000500000500000e0000000000, Class:  0, CF:0.716071, Len:  6, Fitness_tra: 0
Rule 86: 1355351313619131393311993e9e363e111111116111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1111133661161331a35131e116311163ee1311633193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0000000000f0090000000000000000000000000e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 00000600000000055d0505f500a0500e00050000000f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 1311633133af319ea333e151e9e191119913e6113e33, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 00316e03006098a001110060001106009e0011e30303, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 003000000000000000d000000000600000000d090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: e1311e11136a6e9139151e1111311131113116111e11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 00000000000000400000f002fa060000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 319100663636361a3091099ee019e1c0030a01116190, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 00000000000000400000000c00000000000000a00000, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 97: e131113133163316361315e1391913631e1e31333339, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 000000000000004000000c0000000000000000000009, Class:  0, CF:0.0216978, Len:  3, Fitness_tra: 0
Rule 99: 0000000000000000000000000d0300000800000e0005, Class:  1, CF:0.783609, Len:  5, Fitness_tra: 0
Rule100: 0005000ae0000000000900f000a00a9000000e000009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:14.9215
------Result------
Miss_rate(tra)	:14.9215
Miss_rate(tst)	:37.037
ARL				:6.52174

------Generation 900------
Rule  1: 0000000000000000000000000d0000000000000e00d5, Class:  0, CF:0.63274, Len:  4, Fitness_tra: 80
Rule  2: 00000000000000400000000c00000000000000000000, Class:  1, CF:0.653558, Len:  2, Fitness_tra: 57
Rule  3: 000d0d00000000000000000005000000500000000000, Class:  0, CF:0.540163, Len:  4, Fitness_tra: 34
Rule  4: 0000000000000000000000000d0000000005000e0005, Class:  0, CF:0.609069, Len:  4, Fitness_tra: 20
Rule  5: 000000000000004000000c0000000000000000000000, Class:  1, CF:0.432016, Len:  2, Fitness_tra: 16
Rule  6: 00000000000000000000000000000000000000000006, Class:  1, CF:  1, Len:  1, Fitness_tra: 15
Rule  7: 00000000000000400000000000000000000000000000, Class:  1, CF:0.132174, Len:  1, Fitness_tra: 10
Rule  8: 00000000000000000000000000030000000000000000, Class:  1, CF:0.97, Len:  1, Fitness_tra: 10
Rule  9: 000000050000000000e0000000000000000500000000, Class:  1, CF:0.470863, Len:  3, Fitness_tra: 9
Rule 10: 00000000000008400000000000040000000000000000, Class:  1, CF:0.264926, Len:  3, Fitness_tra: 8
Rule 11: 00000001000000000000000000040000000000000000, Class:  1, CF:0.231784, Len:  2, Fitness_tra: 3
Rule 12: 00000000000000000000000a00000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule 13: 00000000000055000a00000000000000000000000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 2
Rule 14: 00000000000000400000000000040000000000000000, Class:  1, CF:0.14526, Len:  2, Fitness_tra: 1
Rule 15: 09000000000000005d00000000000050050500009000, Class:  0, CF:0.599516, Len:  7, Fitness_tra: 1
Rule 16: 00000000000000000000000000a00000050000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 17: 96910061163600413011010e1009e1c00303001063e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 31931133366a36366691613199e9331111319a611611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 1191391e316391e6631e3915313166311633593336e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 0e600000000006e0e00009000000000000005e900000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 1911e333e1e631331351913e16e1616311a13e61113e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 61311911331393163693151139e91313111633313313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 3e93931639611663f613e1133311313199ea11133616, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 000000500000000000d5050000000ea0000f0d090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1111511111133111333111111311911111611e393151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 600050000005000000af000000009e00d0000d090f0a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 311133e11331365e9111311959191136e19e11e61131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: e9131113e393661139911336661311131e6159163636, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 99113163131113161313613e393311e16e333e336111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 1111e133116e331119511199313131e1393311613611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 31131533111111136311331515133116116111191581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: e113391a196a6e6111d11e1911ee1311111aea113333, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 3ee33113113366ee3e931e11e119316611331e36e393, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 33311131331111333193331151113311151311e13111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 0050009000900000000e00000000000006fa00000009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 0055000ae0000000000900f000a06a9005000ef00009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 5013ed00e013000009010109150003105000103e0650, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 115999933139996331916519e9133613e6331116a3e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: e6911316f66a163163e11391911e31611e11111163e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1391e9316e61916ea15113e16311631e91e33116aa16, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 0d00006000000000002d006000000e00500000a00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 96316ee1666f91aa3111a3631e1116669e6a11e313e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: e111113633663331191611e33319136aee3e31636139, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 000f00000000000500000000050d0000050500000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 3151619ae51e1e161e99159119351a11111313e61111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 11191111113631111159311111311136111111151115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 11111111133151111151111211131311151313131111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 600000000000000000000000000060000000000e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 0000000000000000a00000550000000000f000a00500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: e1339e1a136a6e9119311e1111311a31131396113e33, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 05000000a000e00000000e00600000000000e0000900, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 9e133911e936116161d1eee96eee3311113aea1fa313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 11311511e11635111151111d11311111111111111115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 0060f000000000f00000000000000009000000f0f005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 3131153113311151195111555d111331196111113111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: e1133336316ee6136331111e63f11666931e3111e999, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 5513ee33e113311a1911119916e933113361113e3651, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 96911361163696613313113e1e39e1633333131663ea, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 00000060000000000000006000000e00500000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1191933166f661116191e19133e113169e3111ee9111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 33313133133131553111119111e1113113113116e111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 11311131116131553111133155119113911113111151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: d5200050e000d00000005050d500d0500f0f00000500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 33111511113311113915111111311151113111111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 131111e66113ee661313e11336ee131eee6131611691, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: e9913e161311e1636631133136663333ee1111131e51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 0600e000009000000000000000000e000e0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1111e1111366119961919119513131169311361e1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 0000000000f000000009000500956000000e0000008d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 16e1e31313111133615199e11e99613a991191161353, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: f0000000000000009000000000009900000900090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 11111211111133111111111111111111111111111211, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 73: e191e39133aa3e13119333e1311133e1136113e1e13e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 93131533e111135331e36e31eee9961a391e133a6331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 131163e3116361e11e1119391e3e16e333361e163611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: e31193e131119e3111913161e1613691156611163333, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: e11633e3111693e33111e11116391661e611111f1331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 00000000000050000000f000fa0600000000000e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 31553e163113361aa39e1999ee19111a313a11113193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 11115511121111511113111911111211118111211111, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 81: 000a00000000a000000500a0aa02a000f00005550000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 008d0d0e00000000000f000000000dd00000000e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000f0005a0000005a00f0a00050d000e00000000f900, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00000000009000000900000000000000000000000e00, Class:  0, CF:0.378235, Len:  3, Fitness_tra: -1
Rule 85: 500000905000000000000500000500000e0000000000, Class:  0, CF:0.716071, Len:  6, Fitness_tra: 0
Rule 86: 1355351313619131393311993e9e363e111111116111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1111133661161331a35131e116311163ee1311633193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0000000000f0090000000000000000000000000e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 00000600000000055d0505f500a0500e00050000000f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 1311633133af319ea333e151e9e191119913e6113e33, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 00316e03006098a001110060001106009e0011e30303, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 003000000000000000d000000000600000000d090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: e1311e11136a6e9139151e1111311131113116111e11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 00000000000000400000f002fa060000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 319100663636361a3091099ee019e1c0030a01116190, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 00000000000000400000000c00000000000000a00000, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 97: e131113133163316361315e1391913631e1e31333339, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 000000000000004000000c0000000000000000000009, Class:  0, CF:0.0216978, Len:  3, Fitness_tra: 0
Rule 99: 0000000000000000000000000d0300000800000e0005, Class:  1, CF:0.783609, Len:  5, Fitness_tra: 0
Rule100: 0005000ae0000000000900f000a00a9000000e000009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:14.9215
------Result------
Miss_rate(tra)	:14.9215
Miss_rate(tst)	:37.037
ARL				:6.52174

------Generation 1000------
Rule  1: 0000000000000000000000000d0000000000000e00d5, Class:  0, CF:0.63274, Len:  4, Fitness_tra: 80
Rule  2: 00000000000000400000000c00000000000000000000, Class:  1, CF:0.653558, Len:  2, Fitness_tra: 57
Rule  3: 000d0d00000000000000000005000000500000000000, Class:  0, CF:0.540163, Len:  4, Fitness_tra: 34
Rule  4: 0000000000000000000000000d0000000005000e0005, Class:  0, CF:0.609069, Len:  4, Fitness_tra: 20
Rule  5: 000000000000004000000c0000000000000000000000, Class:  1, CF:0.432016, Len:  2, Fitness_tra: 16
Rule  6: 00000000000000000000000000000000000000000006, Class:  1, CF:  1, Len:  1, Fitness_tra: 15
Rule  7: 00000000000000400000000000000000000000000000, Class:  1, CF:0.132174, Len:  1, Fitness_tra: 10
Rule  8: 00000000000000000000000000030000000000000000, Class:  1, CF:0.97, Len:  1, Fitness_tra: 10
Rule  9: 000000050000000000e0000000000000000500000000, Class:  1, CF:0.470863, Len:  3, Fitness_tra: 9
Rule 10: 00000000000008400000000000040000000000000000, Class:  1, CF:0.264926, Len:  3, Fitness_tra: 8
Rule 11: 00000001000000000000000000040000000000000000, Class:  1, CF:0.231784, Len:  2, Fitness_tra: 3
Rule 12: 00000000000000000000000a00000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule 13: 00000000000055000a00000000000000000000000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 2
Rule 14: 00000000000000400000000000040000000000000000, Class:  1, CF:0.14526, Len:  2, Fitness_tra: 1
Rule 15: 09000000000000005d00000000000050050500009000, Class:  0, CF:0.599516, Len:  7, Fitness_tra: 1
Rule 16: 00000000000000000000000000a00000050000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 17: 96910061163600413011010e1009e1c00303001063e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 31931133366a36366691613199e9331111319a611611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 1191391e316391e6631e3915313166311633593336e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 0e600000000006e0e00009000000000000005e900000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 1911e333e1e631331351913e16e1616311a13e61113e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 61311911331393163693151139e91313111633313313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 3e93931639611663f613e1133311313199ea11133616, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 000000500000000000d5050000000ea0000f0d090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1111511111133111333111111311911111611e393151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 600050000005000000af000000009e00d0000d090f0a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 311133e11331365e9111311959191136e19e11e61131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: e9131113e393661139911336661311131e6159163636, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 99113163131113161313613e393311e16e333e336111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 1111e133116e331119511199313131e1393311613611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 31131533111111136311331515133116116111191581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: e113391a196a6e6111d11e1911ee1311111aea113333, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 3ee33113113366ee3e931e11e119316611331e36e393, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 33311131331111333193331151113311151311e13111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 0050009000900000000e00000000000006fa00000009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 0055000ae0000000000900f000a06a9005000ef00009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 5013ed00e013000009010109150003105000103e0650, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 115999933139996331916519e9133613e6331116a3e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: e6911316f66a163163e11391911e31611e11111163e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1391e9316e61916ea15113e16311631e91e33116aa16, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 0d00006000000000002d006000000e00500000a00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 96316ee1666f91aa3111a3631e1116669e6a11e313e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: e111113633663331191611e33319136aee3e31636139, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 000f00000000000500000000050d0000050500000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 3151619ae51e1e161e99159119351a11111313e61111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 11191111113631111159311111311136111111151115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 11111111133151111151111211131311151313131111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 600000000000000000000000000060000000000e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 0000000000000000a00000550000000000f000a00500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: e1339e1a136a6e9119311e1111311a31131396113e33, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 05000000a000e00000000e00600000000000e0000900, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 9e133911e936116161d1eee96eee3311113aea1fa313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 11311511e11635111151111d11311111111111111115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 0060f000000000f00000000000000009000000f0f005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 3131153113311151195111555d111331196111113111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: e1133336316ee6136331111e63f11666931e3111e999, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 5513ee33e113311a1911119916e933113361113e3651, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 96911361163696613313113e1e39e1633333131663ea, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 00000060000000000000006000000e00500000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1191933166f661116191e19133e113169e3111ee9111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 33313133133131553111119111e1113113113116e111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 11311131116131553111133155119113911113111151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: d5200050e000d00000005050d500d0500f0f00000500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 33111511113311113915111111311151113111111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 131111e66113ee661313e11336ee131eee6131611691, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: e9913e161311e1636631133136663333ee1111131e51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 0600e000009000000000000000000e000e0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1111e1111366119961919119513131169311361e1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 0000000000f000000009000500956000000e0000008d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 16e1e31313111133615199e11e99613a991191161353, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: f0000000000000009000000000009900000900090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 11111211111133111111111111111111111111111211, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 73: e191e39133aa3e13119333e1311133e1136113e1e13e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 93131533e111135331e36e31eee9961a391e133a6331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 131163e3116361e11e1119391e3e16e333361e163611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: e31193e131119e3111913161e1613691156611163333, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: e11633e3111693e33111e11116391661e611111f1331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 00000000000050000000f000fa0600000000000e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 31553e163113361aa39e1999ee19111a313a11113193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 11115511121111511113111911111211118111211111, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 81: 000a00000000a000000500a0aa02a000f00005550000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 008d0d0e00000000000f000000000dd00000000e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000f0005a0000005a00f0a00050d000e00000000f900, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00000000009000000900000000000000000000000e00, Class:  0, CF:0.378235, Len:  3, Fitness_tra: -1
Rule 85: 500000905000000000000500000500000e0000000000, Class:  0, CF:0.716071, Len:  6, Fitness_tra: 0
Rule 86: 1355351313619131393311993e9e363e111111116111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1111133661161331a35131e116311163ee1311633193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0000000000f0090000000000000000000000000e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 00000600000000055d0505f500a0500e00050000000f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 1311633133af319ea333e151e9e191119913e6113e33, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 00316e03006098a001110060001106009e0011e30303, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 003000000000000000d000000000600000000d090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: e1311e11136a6e9139151e1111311131113116111e11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 00000000000000400000f002fa060000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 319100663636361a3091099ee019e1c0030a01116190, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 00000000000000400000000c00000000000000a00000, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 97: e131113133163316361315e1391913631e1e31333339, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 000000000000004000000c0000000000000000000009, Class:  0, CF:0.0216978, Len:  3, Fitness_tra: 0
Rule 99: 0000000000000000000000000d0300000800000e0005, Class:  1, CF:0.783609, Len:  5, Fitness_tra: 0
Rule100: 0005000ae0000000000900f000a00a9000000e000009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:14.9215
------Result------
Miss_rate(tra)	:14.9215
Miss_rate(tst)	:37.037
ARL				:6.52174

------Generation 2000------
Rule  1: 0000000000000000000000000d0000000000000e00d0, Class:  0, CF:0.60996, Len:  3, Fitness_tra: 84
Rule  2: 0000000000000800000000000c000000000000000000, Class:  1, CF:0.938105, Len:  2, Fitness_tra: 1
Rule  3: 0000000000000000000000000d0000000000000e000d, Class:  0, CF:0.538547, Len:  3, Fitness_tra: 39
Rule  4: 000000000000000000000000000000000000000000b0, Class:  1, CF:0.963917, Len:  1, Fitness_tra: 22
Rule  5: 000d0d00000000000000000005000000500000000000, Class:  0, CF:0.540163, Len:  4, Fitness_tra: 26
Rule  6: 00000000000000400000000c00000000000000000000, Class:  1, CF:0.653558, Len:  2, Fitness_tra: 16
Rule  7: 00000000000008000080000000000000000000080000, Class:  1, CF:0.245612, Len:  3, Fitness_tra: 9
Rule  8: 000000000000004000000c0000000000000000000000, Class:  1, CF:0.432016, Len:  2, Fitness_tra: 4
Rule  9: 00000000000000000000000000030000000000000000, Class:  1, CF:0.97, Len:  1, Fitness_tra: 6
Rule 10: 00000000000000000000000000000000000000000006, Class:  1, CF:  1, Len:  1, Fitness_tra: 7
Rule 11: 00000000000008400000000000000000000000000000, Class:  1, CF:0.248935, Len:  2, Fitness_tra: 4
Rule 12: 07000000000000000000000000000000500000000000, Class:  1, CF:0.557542, Len:  2, Fitness_tra: 4
Rule 13: 00000000000008000000000000000000000030000000, Class:  1, CF:0.818107, Len:  2, Fitness_tra: 2
Rule 14: 00000000000008000030000000000000000000000000, Class:  1, CF:0.818507, Len:  2, Fitness_tra: 2
Rule 15: 00000000000008000000000000000000000000000000, Class:  1, CF:0.0893383, Len:  1, Fitness_tra: 2
Rule 16: 000000050000000000e0000000000000000500000000, Class:  1, CF:0.470863, Len:  3, Fitness_tra: 2
Rule 17: 00000000000055000a00000000000000000000000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 18: 00090000000000000000000000000000000000000000, Class:  0, CF:0.115879, Len:  1, Fitness_tra: 2
Rule 19: 0000000000000000000000000d0000000005000e0005, Class:  0, CF:0.609069, Len:  4, Fitness_tra: 1
Rule 20: 00000000000000000000000a00000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
