------Generation 0------
Rule  1: 9355393e3113e113339111e111e93f13ee6139936193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 9eee6111e936e3166151333363613316e63339361111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 13139ee1e311936a1e39991913613a11313699319e39, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 3391313133111e363151131ee3e913939e31163136e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 300005011000000000001003300139e3010000030010, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 33336131e11693361959199311319613911e15316a96, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 3153191131a661e33693111151113e11531691313115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: e313e1111936113313e111136a33aff3e1311333613e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 00000000000000000000000000000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 00000d0000005d050009000d00a0000005f0f0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 3111191133111511a111113331111111911333931113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 5911156e3561f3e66116331e11e1161319ee596a3333, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: e691e1e1333113136111313e1361633613311aa66111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 15111231111311111151311112311111511119111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 6131356a636311136631331519e13313133361331953, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 0000000000f00000a000000000000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 3111311e3361366619113e313e6e61919e1111a6ff11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 131319111e639ee33e5111111115a1311e6ee9e66e31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 00a000000000000500000a0005000000000500000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1a95131a61311636339e313e933131311131611661e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: e19199113633e1111e31e1e31661631f161311363313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 9311151a1311e65111331316933191331113e3131313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 00000d0000005d050009000d00a0000005f0a0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 00000f05f00000000f05000000000009000000000a00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 00000df000005000000f00000f000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: d20000f500000000000f000000000900ff0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: e333191161331193133131e19111113113363116e339, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0000000000f000f00005050a00000000000fcd00006f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 00000d050000f0000d600000aa0000000055f0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0000000000000000000000000000500000000f00a000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000500000000000d5950000000ea0000f0d090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 05005000fa00000000000000000df000000900000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 031360000e000000301000ee030000000e0e000610d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: c00d00a0e4900500f00d00080000090000a000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 000000000000e5000000000000000000000000000000, Class:  0, CF:0.113598, Len:  2, Fitness_tra: 1
Rule 94: e1001bf63113e0aa300935000f113a113031e0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 3e14191136131111a63112e33161111f161331331313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 13131e3e93366ae1311131e313353336ee1e113311e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0500000000a0050000000008000009090000000d0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 00000d01000000050000000d00a130000100f0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0000000000050000000000000080000e0000800000e0, Class:  0, CF:0.151042, Len:  5, Fitness_tra: 0
Rule100: 00000000000000000f0500000200000000000d000ad0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:15.5263
------Result------
Miss_rate(tra)	:15.5263
Miss_rate(tst)	:48.1481
ARL				:2.5

------Generation 1000------
Rule  1: 000000000000000000000000000000000000020000d0, Class:  0, CF:0.312489, Len:  2, Fitness_tra: 61
Rule  2: 000000000000000000000000c0000000000000000000, Class:  1, CF:0.693767, Len:  1, Fitness_tra: 47
Rule  3: 00000000000000000080000000000900000000000500, Class:  0, CF:0.496952, Len:  3, Fitness_tra: 36
Rule  4: 00070000000000000000000000000000000000000000, Class:  1, CF:0.817682, Len:  1, Fitness_tra: 28
Rule  5: 000000000000000000000000020000000000000000d0, Class:  0, CF:0.323222, Len:  2, Fitness_tra: 30
Rule  6: 00000000000000000000000000000000000000000100, Class:  1, CF:0.32903, Len:  1, Fitness_tra: 16
Rule  7: 00000000000000000000000007000008000000000000, Class:  1, CF:0.959889, Len:  2, Fitness_tra: 11
Rule  8: 000000000000000000000000000000000000000c00d0, Class:  1, CF:0.99915, Len:  2, Fitness_tra: 7
Rule  9: 050d0d00000005000000000000000900000000000000, Class:  0, CF:0.60073, Len:  5, Fitness_tra: 7
Rule 10: 000000000000000000000a0000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 3
Rule 11: 00000000000000000740000002000000000000000000, Class:  1, CF:0.953042, Len:  3, Fitness_tra: 2
Rule 12: 00000000007000000000000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule 13: 0000000000000000004000b0000000000000000d0000, Class:  1, CF:  1, Len:  3, Fitness_tra: 2
Rule 14: 000007000000050000000000000000000000000d0000, Class:  1, CF:0.685532, Len:  3, Fitness_tra: 2
Rule 15: 000007000000000000400000020000000000000d0000, Class:  1, CF:0.780851, Len:  4, Fitness_tra: 1
Rule 16: 00000000000000000000000a00000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 17: 00000000000000000060000000000000009000000500, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 18: 00000000000000000080000000000900009000000500, Class:  0, CF:0.495669, Len:  4, Fitness_tra: 0
Rule 19: 00000070f00000000000000000800000000000000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 20: 0000a000004000000020000000000000500000000000, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 21: 000000a005000000000000000000d000000000000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 22: 96191133316131136156933e139113311e13e6611316, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 133e3e161316ea1366913e61116e311f9363e3e1e939, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 911331636333916611513131961e1a61133333613a9a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: e65e1161313113133113613333116af319131e313e51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 91111eeeff3331133113113e3ee1ea1331a33e313e3e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 313311131133e116111111e913393613361a1a6116ee, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: e19e13363113e3aa3199351339113a113331e3366191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 11e191e66eae96336e9919e1ee131a1391619333e991, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 11511eee13999e16619e11e13115ea13316331911699, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 133611111e63e311ee131e113ee313619e1e9e1f1331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 00000000f00000000000a00000000900000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 00500000000e00f000000000a0a60059000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 9e99eee113319331aa11e1311131131e3e1a33616313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1311353111f31315111111151215111e111111151111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 311e959113166113311313933e3131e3116611336e11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 0e6000066e0000000e006000000000e0000000060000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 33e11e313111313e1131e93136313a6a3936111a3953, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 633313161ea3331e19113e911133e6131e1133631913, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: d20000f500000000000f000000000900ff0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000000006e0a09e0000000500d00000f0000000000d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 11613e16331f6633335e161313931111e11115113611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 00000f05f00000000f05000000000009000000000a00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 169e311ae1113e61f33ee59e1939163ee13a61aa1361, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1311931131a61699113131e139111111313336133111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 11919361e316916319916e1331666a333e16163a3391, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 0000000000f000000000005000000e0f000e00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 000000a00d900000f00d00000000000000a000f00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1691e31a111331e311e13911e139ea6693311ae61e9e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 165e1933663e1311311663116e3163f3316311ea6e93, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 313e193361a1e116319313e13163111a3e6111161119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 3e313331e1633361119e3311911331165e6166f31691, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 11113513913311113311111151111111111111131111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1313199e936e61e1613e3e136135133f3e13991311e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: e33111e61111116a13911333161933666e1691633356, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 00000005000a00000500a00000000000050500000009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 13391531131319113651111251331333131611191511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 111119331613166aa6e331ee31eee6e1391f13e3611e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 139e33e9a331111a199a3111136e33e1e1113366113e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 9eee6111e936e3166151333363613316e63339361111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 13139ee1e311936a1e39991913613a11313699319e39, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 3391313133111e363151131ee3e913939e31163136e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 300005011000000000001003300139e3010000030010, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 33336131e11693361959199311319613911e15316a96, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 3153191131a661e33693111151113e11531691313115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: e313e1111936113313e111136a33aff3e1311333613e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 00000000000000000000000000000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 00000d0000005d050009000d00a0000005f0f0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 3111191133111511a111113331111111911333931113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 5911156e3561f3e66116331e11e1161319ee596a3333, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: e691e1e1333113136111313e1361633613311aa66111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 15111231111311111151311112311111511119111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 6131356a636311136631331519e13313133361331953, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 0000000000f00000a000000000000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 3111311e3361366619113e313e6e61919e1111a6ff11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 131319111e639ee33e5111111115a1311e6ee9e66e31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 00a000000000000500000a0005000000000500000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1a95131a61311636339e313e933131311131611661e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: e19199113633e1111e31e1e31661631f161311363313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 9311151a1311e65111331316933191331113e3131313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: d20000f500000000000f000000000900ff0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 02d500006000e0000005f50000a0900000ff000000d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 0000000000f000000000005000000e0f000e00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 006000000000a0000000000000000000000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 85: 00000000000000000000000000000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 60000005000000005d00dd0000000050050500000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 11196e3333361e116393e33e313566913e1631316613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0f00000000000000a00000550500000000fa00a00500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000000a005000000a0f50000000000090000e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0000000000f000f00005050a00000000000fc200006f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 950deee0000105010a0700000101131e0e1a36016313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 919135e1333f6531a311e61113911111e11a33616313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: e1613ee6311f663333511333161913116e1115133311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 00000d000000000000600b0000090900000800000500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 005100ee35019e100116031e1101e6030160316c3333, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: d80000a00d000000f05f0000000000000f0000e00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 00000000070000000000000000000000000000000000, Class:  1, CF:0.718873, Len:  1, Fitness_tra: 11
Rule 98: e300e10109001103130011a3ca300f00e1011333013e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 13101f051e009ee03e01110001050109106e09066a00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 080001f500000000000f0a5000040900000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:14.7368
------Result------
Miss_rate(tra)	:14.7368
Miss_rate(tst)	:40.7407
ARL				:2.29167

------Generation 2000------
Rule  1: 000000000000000000000000000000000000020000d0, Class:  0, CF:0.312489, Len:  2, Fitness_tra: 61
Rule  2: 000000000000000000000000c0000000000000000000, Class:  1, CF:0.693767, Len:  1, Fitness_tra: 48
Rule  3: 00000000000000000080000000000900000000000500, Class:  0, CF:0.496952, Len:  3, Fitness_tra: 35
Rule  4: 000000000000000000000000020000000000000000d0, Class:  0, CF:0.323222, Len:  2, Fitness_tra: 31
Rule  5: 00070000000000000000000000000000000000000000, Class:  1, CF:0.817682, Len:  1, Fitness_tra: 28
Rule  6: 00000000000000000000000000000000000000000100, Class:  1, CF:0.32903, Len:  1, Fitness_tra: 17
Rule  7: 00000000000000000000000007000008000000000000, Class:  1, CF:0.959889, Len:  2, Fitness_tra: 11
Rule  8: 00000000070000000000000000000000000000000000, Class:  1, CF:0.718873, Len:  1, Fitness_tra: 11
Rule  9: 000000000000000000000000000000000000000c00d0, Class:  1, CF:0.99915, Len:  2, Fitness_tra: 7
Rule 10: 050d0d00000005000000000000000900000000000000, Class:  0, CF:0.60073, Len:  5, Fitness_tra: 7
Rule 11: 000000000000000000000a0000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 3
Rule 12: 00000000007000000000000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule 13: 0000000000000000004000b0000000000000000d0000, Class:  1, CF:  1, Len:  3, Fitness_tra: 2
Rule 14: 000007000000050000000000000000000000000d0000, Class:  1, CF:0.685532, Len:  3, Fitness_tra: 2
Rule 15: 00000000000000000740000002000000000000000000, Class:  1, CF:0.953042, Len:  3, Fitness_tra: 2
Rule 16: 000007000000000000400000020000000000000d0000, Class:  1, CF:0.780851, Len:  4, Fitness_tra: 1
Rule 17: 00000000000000000060000000000000009000000500, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 18: 00000000000000000000000a00000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 19: 000000000000000000000000000000000000000d0000, Class:  1, CF:0.0977884, Len:  1, Fitness_tra: 1
Rule 20: 050000000000050000000000000009000000000000d0, Class:  0, CF:0.5935, Len:  4, Fitness_tra: 1
Rule 21: 00000000000000000080000000000900009000000500, Class:  0, CF:0.495669, Len:  4, Fitness_tra: 0
Rule 22: 96191133316131136156933e139113311e13e6611316, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 133e3e161316ea1366913e61116e311f9363e3e1e939, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 911331636333916611513131961e1a61133333613a9a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: e65e1161313113133113613333116af319131e313e51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 91111eeeff3331133113113e3ee1ea1331a33e313e3e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 313311131133e116111111e913393613361a1a6116ee, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: e19e13363113e3aa3199351339113a113331e3366191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 11e191e66eae96336e9919e1ee131a1391619333e991, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 11511eee13999e16619e11e13115ea13316331911699, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 133611111e63e311ee131e113ee313619e1e9e1f1331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 00000000f00000000000a00000000900000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 00500000000e00f000000000a0a60059000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 9e99eee113319331aa11e1311131131e3e1a33616313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1311353111f31315111111151215111e111111151111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 311e959113166113311313933e3131e3116611336e11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 0e6000066e0000000e006000000000e0000000060000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 33e11e313111313e1131e93136313a6a3936111a3953, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 633313161ea3331e19113e911133e6131e1133631913, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: d20000f500000000000f000000000900ff0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000000006e0a09e0000000500d00000f0000000000d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 11613e16331f6633335e161313931111e11115113611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 00000f05f00000000f05000000000009000000000a00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 169e311ae1113e61f33ee59e1939163ee13a61aa1361, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1311931131a61699113131e139111111313336133111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 11919361e316916319916e1331666a333e16163a3391, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 0000000000f000000000005000000e0f000e00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 000000a00d900000f00d00000000000000a000f00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1691e31a111331e311e13911e139ea6693311ae61e9e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 165e1933663e1311311663116e3163f3316311ea6e93, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 313e193361a1e116319313e13163111a3e6111161119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 3e313331e1633361119e3311911331165e6166f31691, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 11113513913311113311111151111111111111131111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1313199e936e61e1613e3e136135133f3e13991311e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: e33111e61111116a13911333161933666e1691633356, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 00000005000a00000500a00000000000050500000009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 13391531131319113651111251331333131611191511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 111119331613166aa6e331ee31eee6e1391f13e3611e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 139e33e9a331111a199a3111136e33e1e1113366113e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 9eee6111e936e3166151333363613316e63339361111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 13139ee1e311936a1e39991913613a11313699319e39, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 3391313133111e363151131ee3e913939e31163136e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 300005011000000000001003300139e3010000030010, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 33336131e11693361959199311319613911e15316a96, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 3153191131a661e33693111151113e11531691313115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: e313e1111936113313e111136a33aff3e1311333613e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 00000000000000000000000000000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 00000d0000005d050009000d00a0000005f0f0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 3111191133111511a111113331111111911333931113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 5911156e3561f3e66116331e11e1161319ee596a3333, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: e691e1e1333113136111313e1361633613311aa66111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 15111231111311111151311112311111511119111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 6131356a636311136631331519e13313133361331953, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 0000000000f00000a000000000000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 3111311e3361366619113e313e6e61919e1111a6ff11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 131319111e639ee33e5111111115a1311e6ee9e66e31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 00a000000000000500000a0005000000000500000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1a95131a61311636339e313e933131311131611661e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: e19199113633e1111e31e1e31661631f161311363313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 9311151a1311e65111331316933191331113e3131313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 00000a05f00000000f05000000000009000000000a00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 50a00000f5005f000000ad500500000e000900f0a50d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 03090050009000000033005009e00fa6ee0000900000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00a000000000000500000a0005000000000500000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 050a000009000000000500a0aa080000f00000550000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 5000a0f000e0f06000000f0500000900000000090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 6d05500a00059900006ff00000a6900ed0af0d9900da, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 00000d00a00005000000000000000000500000000500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 116111133e6f36313313331e31111111531111163611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: e116396a1311eeee6e5331e1e1e5163311e311911e53, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0000002000d000000080000000000000000000000000, Class:  0, CF:0.168674, Len:  3, Fitness_tra: 0
Rule 92: 00000000000005000040000002000000000000000000, Class:  0, CF:0.230542, Len:  3, Fitness_tra: 2
Rule 93: 000000500000060000800000000a00000000b0000e00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1301005000999e160a9300e031100aa9e10000911609, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 633003001003331019113000003300130e04306d1003, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 000000000000000000000000020000000000000000d0, Class:  0, CF:0.323222, Len:  0, Fitness_tra: 0
Rule 97: 00000f05f00006003f05000000000000000000000ad0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 5d11506e3505f9000016f01001a6901310fe54990033, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 1ea300e613909010019e11e100500f133e6001010099, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 000000000000e02000e00000000000000000000d00d0, Class:  1, CF:0.319585, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:13.9474
------Result------
Miss_rate(tra)	:13.9474
Miss_rate(tst)	:40.7407
ARL				:2.36

------Generation 3000------
Rule  1: 000000000000000000000000000009000000000000d0, Class:  0, CF:0.465404, Len:  2, Fitness_tra: 87
