------Generation 0------
Rule  1: 2111721d15815115c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: 00000000000000000a, Class:  0, CF:0.498149, Len:  1, Fitness_tra: 26
Rule  6: 007000000000000000, Class:  0, CF:0.269316, Len:  1, Fitness_tra: 24
Rule  7: 000000000000000500, Class:  1, CF:0.363805, Len:  1, Fitness_tra: 11
Rule  8: 00900000000000000a, Class:  0, CF:  1, Len:  2, Fitness_tra: 15
Rule  9: 000000000000000006, Class:  0, CF:0.440549, Len:  1, Fitness_tra: -2
Rule 10: 0d000b000000000000, Class:  1, CF:0.454322, Len:  2, Fitness_tra: 10
Rule 11: 000000004000000009, Class:  1, CF:0.378389, Len:  2, Fitness_tra: 5
Rule 12: 00000000000000dd00, Class:  1, CF:0.847698, Len:  2, Fitness_tra: 7
Rule 13: 009c00000000000000, Class:  1, CF:0.459597, Len:  2, Fitness_tra: 7
Rule 14: 009000000000009000, Class:  1, CF:0.935716, Len:  2, Fitness_tra: 7
Rule 15: e00000000000000000, Class:  1, CF:0.741019, Len:  1, Fitness_tra: 6
Rule 16: 000080000000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 4
Rule 17: 000000000000000900, Class:  1, CF:0.399049, Len:  1, Fitness_tra: 1
Rule 18: 000000000000008000, Class:  1, CF:0.260555, Len:  1, Fitness_tra: 4
Rule 19: 00000c000000004000, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule 20: 000000000000080000, Class:  0, CF:0.917349, Len:  1, Fitness_tra: 2
Rule 21: 0000000000000009d0, Class:  1, CF:0.677743, Len:  2, Fitness_tra: 2
Rule 22: 000500000000000000, Class:  0, CF:0.536808, Len:  1, Fitness_tra: 1
Rule 23: 000000000000050000, Class:  0, CF:  1, Len:  1, Fitness_tra: 1
Rule 24: 000000000e000b0000, Class:  0, CF:0.485725, Len:  2, Fitness_tra: 1
Rule 25: 500000000000000000, Class:  1, CF:0.44662, Len:  1, Fitness_tra: 0
Rule 26: 0000c0000000000300, Class:  0, CF:0.830446, Len:  2, Fitness_tra: 0
Rule 27: 0000000000000000d0, Class:  0, CF:0.112416, Len:  1, Fitness_tra: 1
Rule 28: 000000000000000c00, Class:  1, CF:0.102157, Len:  1, Fitness_tra: -1
Rule 29: 0000000500c0000000, Class:  1, CF:0.523706, Len:  2, Fitness_tra: 0
Rule 30: d00b00000000000007, Class:  1, CF:0.103265, Len:  3, Fitness_tra: 0
Rule 31: 1112149195d1173115, Class:  1, CF:0.750894, Len: 18, Fitness_tra: 0
Rule 32: 1132c4521319127111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000500d00e06060000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1417212e114211c277, Class:  1, CF:0.80912, Len: 18, Fitness_tra: 0
Rule 35: 91a81c929555921485, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 0c0000400000000000, Class:  0, CF:0.134187, Len:  2, Fitness_tra: 0
Rule 37: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 0e20073c3650c00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000080000000000025, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 40: 90000000d000008000, Class:  1, CF:0.667581, Len:  3, Fitness_tra: 0
Rule 41: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1118419191d5e24185, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 43: 825c22232c1251c211, Class:  1, CF:0.559334, Len: 18, Fitness_tra: 0
Rule 44: 913144173113312214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: d03080000000000800, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 0e0000000000000000, Class:  0, CF:0.138267, Len:  1, Fitness_tra: 0
Rule 49: 0000000007000000c7, Class:  0, CF:0.0656557, Len:  3, Fitness_tra: 0
Rule 50: 13652c921113341159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 81512481c9425878c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 811c12811221c22511, Class:  1, CF:0.398909, Len: 18, Fitness_tra: 0
Rule 53: 815113c11112111181, Class:  1, CF:0.150164, Len: 18, Fitness_tra: 0
Rule 54: 800000005000002000, Class:  1, CF:0.185605, Len:  3, Fitness_tra: 0
Rule 55: 313111973359121511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 821144232c27521113, Class:  0, CF:0.927146, Len: 18, Fitness_tra: 0
Rule 57: 1d8424212821122122, Class:  1, CF:0.538384, Len: 18, Fitness_tra: 0
Rule 58: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 51528ccd1181815151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 115422214541841121, Class:  1, CF:0.388866, Len: 18, Fitness_tra: 0
Rule 62: 000000000000200000, Class:  1, CF:0.0545297, Len:  1, Fitness_tra: 0
Rule 63: 00000b0d4004000000, Class:  0, CF:0.168165, Len:  4, Fitness_tra: 0
Rule 64: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1e62149791515cd289, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 0020000040000cb0e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 080000000050800000, Class:  0, CF:0.336662, Len:  3, Fitness_tra: 0
Rule 68: 000c70000000007000, Class:  1, CF:0.0761267, Len:  3, Fitness_tra: 0
Rule 69: 28521bcdc22455122b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 3e1d1ce45e55311111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 0000b00be00e000000, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 72: 0000000005000c0020, Class:  0, CF:0.999176, Len:  3, Fitness_tra: 0
Rule 73: 000007000000000000, Class:  1, CF:0.072766, Len:  1, Fitness_tra: 0
Rule 74: 81582b8511118cc111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 516d14121ed9121251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 000000005000000400, Class:  1, CF:0.10773, Len:  2, Fitness_tra: 0
Rule 77: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: c0e00b00500000c000, Class:  0, CF:0.381191, Len:  5, Fitness_tra: 0
Rule 79: 0a00000b003e000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: eef54c121e5391d111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000000000000000e00, Class:  1, CF:0.435926, Len:  1, Fitness_tra: 3
Rule 82: 9e62c4115ed932b155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: e33d445231dd121459, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000000003000000002, Class:  0, CF:0.194603, Len:  2, Fitness_tra: 0
Rule 85: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 00000000000000d800, Class:  1, CF:0.708449, Len:  2, Fitness_tra: 5
Rule 87: 9e324ce23911329289, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 9968211c55d331e125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 39151194d1d331818d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0008000020080b5036, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 00000b000004049000, Class:  1, CF:0.77054, Len:  4, Fitness_tra: 0
Rule 92: 0a000b0000b0000706, Class:  1, CF:0.482111, Len:  5, Fitness_tra: 0
Rule 93: 101801350dd5e24085, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: e10000119010d39000, Class:  1, CF:0.789637, Len:  9, Fitness_tra: 0
Rule 95: d00000070000000000, Class:  1, CF:0.493757, Len:  2, Fitness_tra: 1
Rule 96: 00c000000000000000, Class:  0, CF:0.251783, Len:  1, Fitness_tra: -8
Rule 97: 00942401200110800a, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 98: 800140000c27021113, Class:  0, CF:0.648321, Len: 11, Fitness_tra: 0
Rule 99: e03580900913121003, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0c0000000000000050, Class:  0, CF:0.163993, Len:  2, Fitness_tra: 0
------Current------
Miss_rate(tra)	:36.8375
------Result------
Miss_rate(tra)	:36.8375
Miss_rate(tst)	:34.5238
ARL				:4.05479

------Generation 2000------
Rule  1: d00000000000000000, Class:  1, CF:0.406965, Len:  1, Fitness_tra: 96
Rule  2: bc0000000000000000, Class:  0, CF:0.659568, Len:  2, Fitness_tra: 94
Rule  3: 0c0000000000000000, Class:  0, CF:0.26085, Len:  1, Fitness_tra: 28
Rule  4: 009000000000000000, Class:  1, CF:0.412935, Len:  1, Fitness_tra: 25
Rule  5: 00000000000000000a, Class:  0, CF:0.498149, Len:  1, Fitness_tra: 26
Rule  6: 007000000000000000, Class:  0, CF:0.269316, Len:  1, Fitness_tra: 24
Rule  7: 000000000000000500, Class:  1, CF:0.363805, Len:  1, Fitness_tra: 11
Rule  8: 00900000000000000a, Class:  0, CF:  1, Len:  2, Fitness_tra: 15
Rule  9: 000000000000000006, Class:  0, CF:0.440549, Len:  1, Fitness_tra: -2
Rule 10: 0d000b000000000000, Class:  1, CF:0.454322, Len:  2, Fitness_tra: 10
Rule 11: 000000004000000009, Class:  1, CF:0.378389, Len:  2, Fitness_tra: 5
Rule 12: 00000000000000dd00, Class:  1, CF:0.847698, Len:  2, Fitness_tra: 7
Rule 13: 009c00000000000000, Class:  1, CF:0.459597, Len:  2, Fitness_tra: 7
Rule 14: 009000000000009000, Class:  1, CF:0.935716, Len:  2, Fitness_tra: 7
Rule 15: e00000000000000000, Class:  1, CF:0.741019, Len:  1, Fitness_tra: 6
Rule 16: 000080000000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 4
Rule 17: 000000000000000900, Class:  1, CF:0.399049, Len:  1, Fitness_tra: 1
Rule 18: 000000000000008000, Class:  1, CF:0.260555, Len:  1, Fitness_tra: 4
Rule 19: 00000c000000004000, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule 20: 000000000000080000, Class:  0, CF:0.917349, Len:  1, Fitness_tra: 2
Rule 21: 0000000000000009d0, Class:  1, CF:0.677743, Len:  2, Fitness_tra: 2
Rule 22: 000500000000000000, Class:  0, CF:0.536808, Len:  1, Fitness_tra: 1
Rule 23: 000000000000050000, Class:  0, CF:  1, Len:  1, Fitness_tra: 1
Rule 24: 000000000e000b0000, Class:  0, CF:0.485725, Len:  2, Fitness_tra: 1
Rule 25: 500000000000000000, Class:  1, CF:0.44662, Len:  1, Fitness_tra: 0
Rule 26: 0000c0000000000300, Class:  0, CF:0.830446, Len:  2, Fitness_tra: 0
Rule 27: 0000000000000000d0, Class:  0, CF:0.112416, Len:  1, Fitness_tra: 1
Rule 28: 000000000000000c00, Class:  1, CF:0.102157, Len:  1, Fitness_tra: -1
Rule 29: 0000000500c0000000, Class:  1, CF:0.523706, Len:  2, Fitness_tra: 0
Rule 30: d00b00000000000007, Class:  1, CF:0.103265, Len:  3, Fitness_tra: 0
Rule 31: 1112149195d1173115, Class:  1, CF:0.750894, Len: 18, Fitness_tra: 0
Rule 32: 1132c4521319127111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000500d00e06060000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1417212e114211c277, Class:  1, CF:0.80912, Len: 18, Fitness_tra: 0
Rule 35: 91a81c929555921485, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 0c0000400000000000, Class:  0, CF:0.134187, Len:  2, Fitness_tra: 0
Rule 37: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 0e20073c3650c00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000080000000000025, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 40: 90000000d000008000, Class:  1, CF:0.667581, Len:  3, Fitness_tra: 0
Rule 41: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1118419191d5e24185, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 43: 825c22232c1251c211, Class:  1, CF:0.559334, Len: 18, Fitness_tra: 0
Rule 44: 913144173113312214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: d03080000000000800, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 0e0000000000000000, Class:  0, CF:0.138267, Len:  1, Fitness_tra: 0
Rule 49: 0000000007000000c7, Class:  0, CF:0.0656557, Len:  3, Fitness_tra: 0
Rule 50: 13652c921113341159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 81512481c9425878c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 811c12811221c22511, Class:  1, CF:0.398909, Len: 18, Fitness_tra: 0
Rule 53: 815113c11112111181, Class:  1, CF:0.150164, Len: 18, Fitness_tra: 0
Rule 54: 800000005000002000, Class:  1, CF:0.185605, Len:  3, Fitness_tra: 0
Rule 55: 313111973359121511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 821144232c27521113, Class:  0, CF:0.927146, Len: 18, Fitness_tra: 0
Rule 57: 1d8424212821122122, Class:  1, CF:0.538384, Len: 18, Fitness_tra: 0
Rule 58: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 51528ccd1181815151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 115422214541841121, Class:  1, CF:0.388866, Len: 18, Fitness_tra: 0
Rule 62: 000000000000200000, Class:  1, CF:0.0545297, Len:  1, Fitness_tra: 0
Rule 63: 00000b0d4004000000, Class:  0, CF:0.168165, Len:  4, Fitness_tra: 0
Rule 64: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1e62149791515cd289, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 0020000040000cb0e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 080000000050800000, Class:  0, CF:0.336662, Len:  3, Fitness_tra: 0
Rule 68: 000c70000000007000, Class:  1, CF:0.0761267, Len:  3, Fitness_tra: 0
Rule 69: 28521bcdc22455122b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 3e1d1ce45e55311111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 0000b00be00e000000, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 72: 0000000005000c0020, Class:  0, CF:0.999176, Len:  3, Fitness_tra: 0
Rule 73: 000007000000000000, Class:  1, CF:0.072766, Len:  1, Fitness_tra: 0
Rule 74: 81582b8511118cc111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 516d14121ed9121251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 000000005000000400, Class:  1, CF:0.10773, Len:  2, Fitness_tra: 0
Rule 77: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: c0e00b00500000c000, Class:  0, CF:0.381191, Len:  5, Fitness_tra: 0
Rule 79: 0a00000b003e000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: eef54c121e5391d111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000000000000000e00, Class:  1, CF:0.435926, Len:  1, Fitness_tra: 3
Rule 82: 9e62c4115ed932b155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: e33d445231dd121459, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000000003000000002, Class:  0, CF:0.194603, Len:  2, Fitness_tra: 0
Rule 85: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 00000000000000d800, Class:  1, CF:0.708449, Len:  2, Fitness_tra: 5
Rule 87: 9e324ce23911329289, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 9968211c55d331e125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 39151194d1d331818d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0008000020080b5036, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 00000b000004049000, Class:  1, CF:0.77054, Len:  4, Fitness_tra: 0
Rule 92: 0a000b0000b0000706, Class:  1, CF:0.482111, Len:  5, Fitness_tra: 0
Rule 93: 101801350dd5e24085, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: e10000119010d39000, Class:  1, CF:0.789637, Len:  9, Fitness_tra: 0
Rule 95: d00000070000000000, Class:  1, CF:0.493757, Len:  2, Fitness_tra: 1
Rule 96: 00c000000000000000, Class:  0, CF:0.251783, Len:  1, Fitness_tra: -8
Rule 97: 00942401200110800a, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 98: 800140000c27021113, Class:  0, CF:0.648321, Len: 11, Fitness_tra: 0
Rule 99: e03580900913121003, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0c0000000000000050, Class:  0, CF:0.163993, Len:  2, Fitness_tra: 0
------Current------
Miss_rate(tra)	:36.8375
------Result------
Miss_rate(tra)	:36.8375
Miss_rate(tst)	:34.5238
ARL				:4.05479

------Generation 3000------
Rule  1: d00000000000000000, Class:  1, CF:0.406965, Len:  1, Fitness_tra: 96
Rule  2: bc0000000000000000, Class:  0, CF:0.659568, Len:  2, Fitness_tra: 94
Rule  3: 0c0000000000000000, Class:  0, CF:0.26085, Len:  1, Fitness_tra: 28
Rule  4: 009000000000000000, Class:  1, CF:0.412935, Len:  1, Fitness_tra: 25
Rule  5: 00000000000000000a, Class:  0, CF:0.498149, Len:  1, Fitness_tra: 26
Rule  6: 007000000000000000, Class:  0, CF:0.269316, Len:  1, Fitness_tra: 24
Rule  7: 000000000000000500, Class:  1, CF:0.363805, Len:  1, Fitness_tra: 11
Rule  8: 00900000000000000a, Class:  0, CF:  1, Len:  2, Fitness_tra: 15
Rule  9: 000000000000000006, Class:  0, CF:0.440549, Len:  1, Fitness_tra: -2
Rule 10: 0d000b000000000000, Class:  1, CF:0.454322, Len:  2, Fitness_tra: 10
Rule 11: 000000004000000009, Class:  1, CF:0.378389, Len:  2, Fitness_tra: 5
Rule 12: 00000000000000dd00, Class:  1, CF:0.847698, Len:  2, Fitness_tra: 7
Rule 13: 009c00000000000000, Class:  1, CF:0.459597, Len:  2, Fitness_tra: 7
Rule 14: 009000000000009000, Class:  1, CF:0.935716, Len:  2, Fitness_tra: 7
Rule 15: e00000000000000000, Class:  1, CF:0.741019, Len:  1, Fitness_tra: 6
Rule 16: 000080000000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 4
Rule 17: 000000000000000900, Class:  1, CF:0.399049, Len:  1, Fitness_tra: 1
Rule 18: 000000000000008000, Class:  1, CF:0.260555, Len:  1, Fitness_tra: 4
Rule 19: 00000c000000004000, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule 20: 000000000000080000, Class:  0, CF:0.917349, Len:  1, Fitness_tra: 2
Rule 21: 0000000000000009d0, Class:  1, CF:0.677743, Len:  2, Fitness_tra: 2
Rule 22: 000500000000000000, Class:  0, CF:0.536808, Len:  1, Fitness_tra: 1
Rule 23: 000000000000050000, Class:  0, CF:  1, Len:  1, Fitness_tra: 1
Rule 24: 000000000e000b0000, Class:  0, CF:0.485725, Len:  2, Fitness_tra: 1
Rule 25: 500000000000000000, Class:  1, CF:0.44662, Len:  1, Fitness_tra: 0
Rule 26: 0000c0000000000300, Class:  0, CF:0.830446, Len:  2, Fitness_tra: 0
Rule 27: 0000000000000000d0, Class:  0, CF:0.112416, Len:  1, Fitness_tra: 1
Rule 28: 000000000000000c00, Class:  1, CF:0.102157, Len:  1, Fitness_tra: -1
Rule 29: 0000000500c0000000, Class:  1, CF:0.523706, Len:  2, Fitness_tra: 0
Rule 30: d00b00000000000007, Class:  1, CF:0.103265, Len:  3, Fitness_tra: 0
Rule 31: 1112149195d1173115, Class:  1, CF:0.750894, Len: 18, Fitness_tra: 0
Rule 32: 1132c4521319127111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000500d00e06060000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1417212e114211c277, Class:  1, CF:0.80912, Len: 18, Fitness_tra: 0
Rule 35: 91a81c929555921485, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 0c0000400000000000, Class:  0, CF:0.134187, Len:  2, Fitness_tra: 0
Rule 37: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 0e20073c3650c00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000080000000000025, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 40: 90000000d000008000, Class:  1, CF:0.667581, Len:  3, Fitness_tra: 0
Rule 41: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1118419191d5e24185, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 43: 825c22232c1251c211, Class:  1, CF:0.559334, Len: 18, Fitness_tra: 0
Rule 44: 913144173113312214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: d03080000000000800, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 0e0000000000000000, Class:  0, CF:0.138267, Len:  1, Fitness_tra: 0
Rule 49: 0000000007000000c7, Class:  0, CF:0.0656557, Len:  3, Fitness_tra: 0
Rule 50: 13652c921113341159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 81512481c9425878c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 811c12811221c22511, Class:  1, CF:0.398909, Len: 18, Fitness_tra: 0
Rule 53: 815113c11112111181, Class:  1, CF:0.150164, Len: 18, Fitness_tra: 0
Rule 54: 800000005000002000, Class:  1, CF:0.185605, Len:  3, Fitness_tra: 0
Rule 55: 313111973359121511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 821144232c27521113, Class:  0, CF:0.927146, Len: 18, Fitness_tra: 0
Rule 57: 1d8424212821122122, Class:  1, CF:0.538384, Len: 18, Fitness_tra: 0
Rule 58: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 51528ccd1181815151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 115422214541841121, Class:  1, CF:0.388866, Len: 18, Fitness_tra: 0
Rule 62: 000000000000200000, Class:  1, CF:0.0545297, Len:  1, Fitness_tra: 0
Rule 63: 00000b0d4004000000, Class:  0, CF:0.168165, Len:  4, Fitness_tra: 0
Rule 64: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1e62149791515cd289, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 0020000040000cb0e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 080000000050800000, Class:  0, CF:0.336662, Len:  3, Fitness_tra: 0
Rule 68: 000c70000000007000, Class:  1, CF:0.0761267, Len:  3, Fitness_tra: 0
Rule 69: 28521bcdc22455122b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 3e1d1ce45e55311111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 0000b00be00e000000, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 72: 0000000005000c0020, Class:  0, CF:0.999176, Len:  3, Fitness_tra: 0
Rule 73: 000007000000000000, Class:  1, CF:0.072766, Len:  1, Fitness_tra: 0
Rule 74: 81582b8511118cc111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 516d14121ed9121251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 000000005000000400, Class:  1, CF:0.10773, Len:  2, Fitness_tra: 0
Rule 77: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: c0e00b00500000c000, Class:  0, CF:0.381191, Len:  5, Fitness_tra: 0
Rule 79: 0a00000b003e000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: eef54c121e5391d111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000000000000000e00, Class:  1, CF:0.435926, Len:  1, Fitness_tra: 3
Rule 82: 9e62c4115ed932b155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: e33d445231dd121459, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000000003000000002, Class:  0, CF:0.194603, Len:  2, Fitness_tra: 0
Rule 85: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 00000000000000d800, Class:  1, CF:0.708449, Len:  2, Fitness_tra: 5
Rule 87: 9e324ce23911329289, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 9968211c55d331e125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 39151194d1d331818d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0008000020080b5036, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 00000b000004049000, Class:  1, CF:0.77054, Len:  4, Fitness_tra: 0
Rule 92: 0a000b0000b0000706, Class:  1, CF:0.482111, Len:  5, Fitness_tra: 0
Rule 93: 101801350dd5e24085, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: e10000119010d39000, Class:  1, CF:0.789637, Len:  9, Fitness_tra: 0
Rule 95: d00000070000000000, Class:  1, CF:0.493757, Len:  2, Fitness_tra: 1
Rule 96: 00c000000000000000, Class:  0, CF:0.251783, Len:  1, Fitness_tra: -8
Rule 97: 00942401200110800a, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 98: 800140000c27021113, Class:  0, CF:0.648321, Len: 11, Fitness_tra: 0
Rule 99: e03580900913121003, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0c0000000000000050, Class:  0, CF:0.163993, Len:  2, Fitness_tra: 0
------Current------
Miss_rate(tra)	:36.8375
------Result------
Miss_rate(tra)	:36.8375
Miss_rate(tst)	:34.5238
ARL				:4.05479

------Generation 4000------
Rule  1: d00000000000000000, Class:  1, CF:0.406965, Len:  1, Fitness_tra: 96
Rule  2: bc0000000000000000, Class:  0, CF:0.659568, Len:  2, Fitness_tra: 94
Rule  3: 0c0000000000000000, Class:  0, CF:0.26085, Len:  1, Fitness_tra: 28
Rule  4: 009000000000000000, Class:  1, CF:0.412935, Len:  1, Fitness_tra: 25
