------Generation 0------
Rule  1: 400cad200, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: dd0000d00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 41b994121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000020000, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000000400, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 000000400, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 00000000c, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 116282221, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 43: 81611b27b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 85b15b254, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 231557857, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 000500000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1579148c7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 000f000e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: c11d51117, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 67: 000000400, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 0b0000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: c9bd3b811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1d1181571, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 0049a71c7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: e00000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 0
Rule 78: 000c00000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 230050050, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0c00e0000, Class:  5, CF:0.827798, Len:  2, Fitness_tra: 0
Rule 81: 18e117c12, Class:  2, CF:0.723089, Len:  9, Fitness_tra: -10
Rule 82: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: bc0a2a470, Class:  1, CF:  1, Len:  7, Fitness_tra: 0
Rule 84: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000d00000, Class:  6, CF:0.468931, Len:  0, Fitness_tra: 0
Rule 86: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 000020000, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 183537221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 000000400, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 05c1a0000, Class:  6, CF:  1, Len:  4, Fitness_tra: 1
Rule 93: 000d00000, Class:  6, CF:0.468931, Len:  0, Fitness_tra: 0
Rule 94: 051851102, Class:  6, CF:  1, Len:  7, Fitness_tra: 0
Rule 95: 101000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 530000d00, Class:  1, CF:0.831803, Len:  3, Fitness_tra: 0
Rule 97: 00a4500b0, Class:  6, CF:  1, Len:  4, Fitness_tra: 0
Rule 98: 007c00700, Class:  5, CF:0.120491, Len:  3, Fitness_tra: -7
Rule 99: 020000500, Class:  4, CF:0.214502, Len:  2, Fitness_tra: 0
Rule100: 0000c3300, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:64.3275
------Result------
Miss_rate(tra)	:64.3275
Miss_rate(tst)	:72.093
ARL				:4.39286

------Generation 700------
Rule  1: 06e054000, Class:  0, CF:0.124644, Len:  4, Fitness_tra: 9
Rule  2: 00a4000b0, Class:  6, CF:  1, Len:  3, Fitness_tra: 7
Rule  3: 0da020000, Class:  6, CF:0.568138, Len:  3, Fitness_tra: 4
Rule  4: d00000d00, Class:  1, CF:0.601113, Len:  2, Fitness_tra: 3
Rule  5: 000000d00, Class:  4, CF:0.411405, Len:  1, Fitness_tra: 3
Rule  6: c24257c1b, Class:  0, CF:0.306507, Len:  9, Fitness_tra: 0
Rule  7: 000d00000, Class:  6, CF:0.468931, Len:  1, Fitness_tra: 2
Rule  8: 7c0ac37b0, Class:  1, CF:  1, Len:  7, Fitness_tra: 1
Rule  9: 0300000d0, Class:  4, CF:  1, Len:  2, Fitness_tra: 1
Rule 10: e00000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 11: 006000050, Class:  6, CF:  1, Len:  2, Fitness_tra: 1
Rule 12: 00d1a0000, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 13: 00e132804, Class:  0, CF:0.0149083, Len:  6, Fitness_tra: 0
Rule 14: 00a4200b0, Class:  6, CF:  1, Len:  4, Fitness_tra: 0
Rule 15: 1d1100510, Class:  5, CF:0.815601, Len:  6, Fitness_tra: 0
Rule 16: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: c141971c7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 112557211, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 20: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 5112d2c47, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 00a000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 400000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: c8e592841, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: dd0000d00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 41b994121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000020000, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000000400, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 000000400, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 00000000c, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 116282221, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 43: 81611b27b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 85b15b254, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 231557857, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 000500000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1579148c7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 000f000e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: c11d51117, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 67: 000000400, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 0b0000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: c9bd3b811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1d1181571, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 0049a71c7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: e00000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 0
Rule 78: 000c00000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 230050050, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0c00e0000, Class:  5, CF:0.827798, Len:  2, Fitness_tra: 0
Rule 81: 18e117c12, Class:  2, CF:0.723089, Len:  9, Fitness_tra: -10
Rule 82: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: bc0a2a470, Class:  1, CF:  1, Len:  7, Fitness_tra: 0
Rule 84: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000d00000, Class:  6, CF:0.468931, Len:  0, Fitness_tra: 0
Rule 86: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 000020000, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 183537221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 000000400, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 05c1a0000, Class:  6, CF:  1, Len:  4, Fitness_tra: 1
Rule 93: 000d00000, Class:  6, CF:0.468931, Len:  0, Fitness_tra: 0
Rule 94: 051851102, Class:  6, CF:  1, Len:  7, Fitness_tra: 0
Rule 95: 101000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 530000d00, Class:  1, CF:0.831803, Len:  3, Fitness_tra: 0
Rule 97: 00a4500b0, Class:  6, CF:  1, Len:  4, Fitness_tra: 0
Rule 98: 007c00700, Class:  5, CF:0.120491, Len:  3, Fitness_tra: -7
Rule 99: 020000500, Class:  4, CF:0.214502, Len:  2, Fitness_tra: 0
Rule100: 0000c3300, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:64.3275
------Result------
Miss_rate(tra)	:64.3275
Miss_rate(tst)	:72.093
ARL				:4.39286

------Generation 800------
Rule  1: 06e054000, Class:  0, CF:0.124644, Len:  4, Fitness_tra: 9
Rule  2: 00a4000b0, Class:  6, CF:  1, Len:  3, Fitness_tra: 7
Rule  3: 0da020000, Class:  6, CF:0.568138, Len:  3, Fitness_tra: 4
Rule  4: d00000d00, Class:  1, CF:0.601113, Len:  2, Fitness_tra: 3
Rule  5: 000000d00, Class:  4, CF:0.411405, Len:  1, Fitness_tra: 3
Rule  6: c24257c1b, Class:  0, CF:0.306507, Len:  9, Fitness_tra: 0
Rule  7: 000d00000, Class:  6, CF:0.468931, Len:  1, Fitness_tra: 2
Rule  8: 7c0ac37b0, Class:  1, CF:  1, Len:  7, Fitness_tra: 1
Rule  9: 0300000d0, Class:  4, CF:  1, Len:  2, Fitness_tra: 1
Rule 10: e00000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 11: 006000050, Class:  6, CF:  1, Len:  2, Fitness_tra: 1
Rule 12: 00d1a0000, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 13: 00e132804, Class:  0, CF:0.0149083, Len:  6, Fitness_tra: 0
Rule 14: 00a4200b0, Class:  6, CF:  1, Len:  4, Fitness_tra: 0
Rule 15: 1d1100510, Class:  5, CF:0.815601, Len:  6, Fitness_tra: 0
Rule 16: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: c141971c7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 112557211, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 20: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 5112d2c47, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 00a000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 400000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: c8e592841, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: dd0000d00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 41b994121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000020000, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000000400, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 000000400, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 00000000c, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 116282221, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 43: 81611b27b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 85b15b254, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 231557857, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 000500000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1579148c7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 000f000e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: c11d51117, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 67: 000000400, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 0b0000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: c9bd3b811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1d1181571, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 0049a71c7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: e00000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 0
Rule 78: 000c00000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 230050050, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0c00e0000, Class:  5, CF:0.827798, Len:  2, Fitness_tra: 0
Rule 81: 18e117c12, Class:  2, CF:0.723089, Len:  9, Fitness_tra: -10
Rule 82: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: bc0a2a470, Class:  1, CF:  1, Len:  7, Fitness_tra: 0
Rule 84: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000d00000, Class:  6, CF:0.468931, Len:  0, Fitness_tra: 0
Rule 86: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 000020000, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 183537221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 000000400, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 05c1a0000, Class:  6, CF:  1, Len:  4, Fitness_tra: 1
Rule 93: 000d00000, Class:  6, CF:0.468931, Len:  0, Fitness_tra: 0
Rule 94: 051851102, Class:  6, CF:  1, Len:  7, Fitness_tra: 0
Rule 95: 101000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 530000d00, Class:  1, CF:0.831803, Len:  3, Fitness_tra: 0
Rule 97: 00a4500b0, Class:  6, CF:  1, Len:  4, Fitness_tra: 0
Rule 98: 007c00700, Class:  5, CF:0.120491, Len:  3, Fitness_tra: -7
Rule 99: 020000500, Class:  4, CF:0.214502, Len:  2, Fitness_tra: 0
Rule100: 0000c3300, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:64.3275
------Result------
Miss_rate(tra)	:64.3275
Miss_rate(tst)	:72.093
ARL				:4.39286

------Generation 900------
Rule  1: 06e054000, Class:  0, CF:0.124644, Len:  4, Fitness_tra: 9
Rule  2: 00a4000b0, Class:  6, CF:  1, Len:  3, Fitness_tra: 7
Rule  3: 0da020000, Class:  6, CF:0.568138, Len:  3, Fitness_tra: 4
Rule  4: d00000d00, Class:  1, CF:0.601113, Len:  2, Fitness_tra: 3
Rule  5: 000000d00, Class:  4, CF:0.411405, Len:  1, Fitness_tra: 3
Rule  6: c24257c1b, Class:  0, CF:0.306507, Len:  9, Fitness_tra: 0
Rule  7: 000d00000, Class:  6, CF:0.468931, Len:  1, Fitness_tra: 2
Rule  8: 7c0ac37b0, Class:  1, CF:  1, Len:  7, Fitness_tra: 1
Rule  9: 0300000d0, Class:  4, CF:  1, Len:  2, Fitness_tra: 1
Rule 10: e00000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 11: 006000050, Class:  6, CF:  1, Len:  2, Fitness_tra: 1
Rule 12: 00d1a0000, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 13: 00e132804, Class:  0, CF:0.0149083, Len:  6, Fitness_tra: 0
Rule 14: 00a4200b0, Class:  6, CF:  1, Len:  4, Fitness_tra: 0
Rule 15: 1d1100510, Class:  5, CF:0.815601, Len:  6, Fitness_tra: 0
Rule 16: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: c141971c7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 112557211, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 20: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 5112d2c47, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 00a000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 400000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: c8e592841, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: dd0000d00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 41b994121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000020000, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000000400, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 000000400, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 00000000c, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 116282221, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 43: 81611b27b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 85b15b254, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 231557857, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 000500000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1579148c7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
