------Generation 0------
Rule  1: ee417795, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 8811279c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 6344bb12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 121c729c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: ee281711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: e3427112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 19814b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 93112b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 95cc1294, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 5c512111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 13117b5c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: e9cc71e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 61114b15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 11517291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: ee8cb414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1988b791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: a984425c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: d1d24291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 39c11795, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 612c2112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 138274e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 15152791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 21144791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 9158b112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: e58c4718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 8d227492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 918c2411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 111c7711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 93211412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: e1c82be4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: e1c21b55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: e5214be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 15c82754, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 11c54298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: e624b2e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: ee221415, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 11221151, Class:  0, CF:0.712228, Len:  8, Fitness_tra: 0
Rule 89: 31c217ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 91127b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 40000000, Class:  0, CF:0.215677, Len:  1, Fitness_tra: -28
Rule 92: 90002000, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule 93: e6e12ae2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 11517291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: c0d04001, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 39787191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 15b00018, Class:  1, CF:0.463962, Len:  5, Fitness_tra: 0
Rule 98: 1981b792, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: ee281711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 06c00009, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
------Current------
Miss_rate(tra)	:38.417
------Result------
Miss_rate(tra)	:38.417
Miss_rate(tst)	:3.3557
ARL				:3.23529

------Generation 800------
Rule  1: 90000000, Class:  1, CF:0.873871, Len:  1, Fitness_tra: 955
Rule  2: c0000000, Class:  0, CF:0.761201, Len:  1, Fitness_tra: 456
Rule  3: 00c00000, Class:  0, CF:0.727587, Len:  1, Fitness_tra: 452
Rule  4: 01011000, Class:  0, CF:0.349847, Len:  3, Fitness_tra: 60
Rule  5: 00d00000, Class:  0, CF:  1, Len:  1, Fitness_tra: 8
Rule  6: 31221111, Class:  0, CF:  1, Len:  8, Fitness_tra: 2
Rule  7: 10020000, Class:  0, CF:0.365889, Len:  2, Fitness_tra: 2
Rule  8: 10c10000, Class:  0, CF:0.883652, Len:  3, Fitness_tra: 1
Rule  9: 112c113c, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 10: 11211412, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 11: 115c4119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 39811b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 5551b755, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 13c17b14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 11cc425c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 5c144192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 61111235, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 12114b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: ee8c1492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 11c2b214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 181cbbec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 185c273c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 1c181b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 66222711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 39782791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 31c51b38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 552444e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 11817b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 18c24b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 1581411c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: e344b1ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1d187119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 85227b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 15117b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1251723c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 2d22bb11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 3e521792, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1881b252, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 51812291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 51851211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: e982bb12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 91c8411c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 35421498, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 51d21be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 12187112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: e14124e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1811b71c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: c21277e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 51184b94, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 9e7277e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 8811279c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 6344bb12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 121c729c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: ee281711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: e3427112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 19814b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 93112b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 95cc1294, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 5c512111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 13117b5c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: e9cc71e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 61114b15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 11517291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: ee8cb414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1988b791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: a984425c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: d1d24291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 39c11795, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 612c2112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 138274e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 15152791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 21144791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 9158b112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: e58c4718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 8d227492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 918c2411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 111c7711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 93211412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: e1c82be4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: e1c21b55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: e5214be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 15c82754, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 11c54298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: e624b2e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: ee221415, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 11221151, Class:  0, CF:0.712228, Len:  8, Fitness_tra: 0
Rule 89: 31c217ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 91127b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 40000000, Class:  0, CF:0.215677, Len:  1, Fitness_tra: -28
Rule 92: 90002000, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule 93: e6e12ae2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 11517291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: c0d04001, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 39787191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 15b00018, Class:  1, CF:0.463962, Len:  5, Fitness_tra: 0
Rule 98: 1981b792, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: ee281711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 06c00009, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
------Current------
Miss_rate(tra)	:38.417
------Result------
Miss_rate(tra)	:38.417
Miss_rate(tst)	:3.3557
ARL				:3.23529

------Generation 900------
Rule  1: 90000000, Class:  1, CF:0.873871, Len:  1, Fitness_tra: 955
Rule  2: c0000000, Class:  0, CF:0.761201, Len:  1, Fitness_tra: 456
Rule  3: 00c00000, Class:  0, CF:0.727587, Len:  1, Fitness_tra: 452
Rule  4: 01011000, Class:  0, CF:0.349847, Len:  3, Fitness_tra: 60
Rule  5: 00d00000, Class:  0, CF:  1, Len:  1, Fitness_tra: 8
Rule  6: 31221111, Class:  0, CF:  1, Len:  8, Fitness_tra: 2
Rule  7: 10020000, Class:  0, CF:0.365889, Len:  2, Fitness_tra: 2
Rule  8: 10c10000, Class:  0, CF:0.883652, Len:  3, Fitness_tra: 1
Rule  9: 112c113c, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 10: 11211412, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 11: 115c4119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 39811b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 5551b755, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 13c17b14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 11cc425c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 5c144192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 61111235, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 12114b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: ee8c1492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 11c2b214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 181cbbec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 185c273c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 1c181b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 66222711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 39782791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 31c51b38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 552444e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 11817b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 18c24b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 1581411c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: e344b1ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1d187119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 85227b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 15117b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1251723c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 2d22bb11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 3e521792, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1881b252, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 51812291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 51851211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: e982bb12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 91c8411c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 35421498, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 51d21be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 12187112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: e14124e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1811b71c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: c21277e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 51184b94, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 9e7277e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 8811279c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 6344bb12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 121c729c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: ee281711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: e3427112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 19814b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 93112b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 95cc1294, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 5c512111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 13117b5c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: e9cc71e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 61114b15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 11517291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: ee8cb414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1988b791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: a984425c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: d1d24291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 39c11795, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 612c2112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 138274e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 15152791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 21144791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 9158b112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: e58c4718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 8d227492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 918c2411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 111c7711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 93211412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: e1c82be4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: e1c21b55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: e5214be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 15c82754, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 11c54298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: e624b2e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: ee221415, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 11221151, Class:  0, CF:0.712228, Len:  8, Fitness_tra: 0
Rule 89: 31c217ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 91127b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 40000000, Class:  0, CF:0.215677, Len:  1, Fitness_tra: -28
Rule 92: 90002000, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule 93: e6e12ae2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 11517291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: c0d04001, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 39787191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 15b00018, Class:  1, CF:0.463962, Len:  5, Fitness_tra: 0
Rule 98: 1981b792, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: ee281711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 06c00009, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
------Current------
Miss_rate(tra)	:38.417
------Result------
Miss_rate(tra)	:38.417
Miss_rate(tst)	:3.3557
ARL				:3.23529

------Generation 1000------
Rule  1: 90000000, Class:  1, CF:0.873871, Len:  1, Fitness_tra: 955
Rule  2: c0000000, Class:  0, CF:0.761201, Len:  1, Fitness_tra: 456
Rule  3: 00c00000, Class:  0, CF:0.727587, Len:  1, Fitness_tra: 452
Rule  4: 01011000, Class:  0, CF:0.349847, Len:  3, Fitness_tra: 60
Rule  5: 00d00000, Class:  0, CF:  1, Len:  1, Fitness_tra: 8
Rule  6: 31221111, Class:  0, CF:  1, Len:  8, Fitness_tra: 2
Rule  7: 10020000, Class:  0, CF:0.365889, Len:  2, Fitness_tra: 2
Rule  8: 10c10000, Class:  0, CF:0.883652, Len:  3, Fitness_tra: 1
Rule  9: 112c113c, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 10: 11211412, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 11: 115c4119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 39811b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 5551b755, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 13c17b14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 11cc425c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 5c144192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 61111235, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 12114b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: ee8c1492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 11c2b214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 181cbbec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 185c273c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 1c181b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 66222711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 39782791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 31c51b38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 552444e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 11817b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 18c24b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 1581411c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: e344b1ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1d187119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 85227b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 15117b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1251723c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 2d22bb11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 3e521792, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1881b252, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 51812291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 51851211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: e982bb12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 91c8411c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 35421498, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 51d21be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 12187112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: e14124e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1811b71c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: c21277e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 51184b94, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 9e7277e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 8811279c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 6344bb12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 121c729c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: ee281711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: e3427112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 19814b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 93112b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 95cc1294, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 5c512111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 13117b5c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: e9cc71e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 61114b15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 11517291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: ee8cb414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1988b791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: a984425c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: d1d24291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 39c11795, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 612c2112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 138274e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 15152791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 21144791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 9158b112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: e58c4718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 8d227492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 918c2411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 111c7711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 93211412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: e1c82be4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: e1c21b55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: e5214be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 15c82754, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
