------Generation 0------
Rule  1: b11336195d525212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 05f900e00d000006, Class:  7, CF:0.329495, Len:  6, Fitness_tra: 4
Rule 50: 001001a00c158205, Class:  5, CF:0.99624, Len:  9, Fitness_tra: 4
Rule 51: 0005000000030800, Class:  8, CF:0.15073, Len:  3, Fitness_tra: 4
Rule 52: 600d007005204000, Class:  9, CF:0.635807, Len:  6, Fitness_tra: 2
Rule 53: 500000001300a00a, Class:  1, CF:0.938803, Len:  5, Fitness_tra: 4
Rule 54: 012000000001000e, Class:  8, CF:0.377207, Len:  4, Fitness_tra: 4
Rule 55: 00f000002824d006, Class:  4, CF:0.652315, Len:  7, Fitness_tra: 3
Rule 56: 309900000d540000, Class:  5, CF:0.954103, Len:  6, Fitness_tra: 3
Rule 57: 00099000005b0005, Class:  8, CF:  1, Len:  5, Fitness_tra: 3
Rule 58: 2009000700560200, Class:  6, CF:0.782401, Len:  6, Fitness_tra: 3
Rule 59: 0515502048500006, Class:  3, CF:0.383955, Len:  9, Fitness_tra: 3
Rule 60: 0094000000540502, Class:  8, CF:  1, Len:  6, Fitness_tra: 3
Rule 61: 0500060050007000, Class:  0, CF:0.991598, Len:  4, Fitness_tra: 3
Rule 62: 09390000f0000005, Class:  8, CF:0.516307, Len:  5, Fitness_tra: 3
Rule 63: 0079000009500000, Class:  9, CF:0.869813, Len:  4, Fitness_tra: 2
Rule 64: 020e00002000000e, Class:  8, CF:0.462513, Len:  4, Fitness_tra: 3
Rule 65: 800d508200004013, Class:  9, CF:0.844141, Len:  8, Fitness_tra: 3
Rule 66: 0009f0070000d252, Class:  8, CF:0.998692, Len:  7, Fitness_tra: 2
Rule 67: e0000de00d200000, Class:  9, CF:0.990928, Len:  5, Fitness_tra: 2
Rule 68: 80090006002d4000, Class:  0, CF:0.872582, Len:  6, Fitness_tra: 2
Rule 69: 09fe0000f0000005, Class:  8, CF:  1, Len:  5, Fitness_tra: 2
Rule 70: 0009003600074000, Class:  6, CF:0.449657, Len:  5, Fitness_tra: 2
Rule 71: 0020101004213000, Class:  5, CF:0.100778, Len:  7, Fitness_tra: 2
Rule 72: 0500d00c0700c000, Class:  3, CF:0.190624, Len:  5, Fitness_tra: 2
Rule 73: 010800302000010b, Class:  8, CF:0.684539, Len:  6, Fitness_tra: 2
Rule 74: a000600128500000, Class:  4, CF:0.566886, Len:  6, Fitness_tra: 2
Rule 75: 200950c050500000, Class:  3, CF:0.779873, Len:  6, Fitness_tra: 2
Rule 76: 00090d00130b3000, Class:  7, CF:0.461986, Len:  6, Fitness_tra: 2
Rule 77: 00595081a1304000, Class:  2, CF:0.994683, Len:  9, Fitness_tra: 2
Rule 78: 000900e0bd000700, Class:  3, CF:0.968257, Len:  5, Fitness_tra: 2
Rule 79: 001020a003040500, Class:  8, CF:0.386449, Len:  6, Fitness_tra: 1
Rule 80: 0010151c14225003, Class:  4, CF:0.723163, Len: 11, Fitness_tra: 1
Rule 81: 1151115111111217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0000000d54040008, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1113251138611111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 298e3a6165e5121b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1311762113311112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1313134111f1111b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 111f535274141231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0050800000000000, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1143521142556a13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 1a1941126111159b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0020501018900000, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0018510080503005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 000900700e500000, Class:  9, CF:0.97777, Len:  4, Fitness_tra: 2
Rule 94: 000520700003c000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 01095080006c001a, Class:  1, CF:0.555959, Len:  8, Fitness_tra: 0
Rule 96: 00600000f3000000, Class:  5, CF:0.344456, Len:  0, Fitness_tra: 0
Rule 97: 000000000d500000, Class:  9, CF:0.0742989, Len:  2, Fitness_tra: 7
Rule 98: 5060200000610000, Class:  8, CF:0.925812, Len:  5, Fitness_tra: 2
Rule 99: e50000e10800d000, Class:  9, CF:  1, Len:  6, Fitness_tra: 0
Rule100: 84090006002d4000, Class:  0, CF:0.811914, Len:  7, Fitness_tra: 0
------Current------
Miss_rate(tra)	:7.61364
------Result------
Miss_rate(tra)	:7.61364
Miss_rate(tst)	:15
ARL				:5.2907

------Generation 800------
Rule  1: 0500060050000000, Class:  0, CF:0.953661, Len:  3, Fitness_tra: 54
Rule  2: 000000a1060a0000, Class:  6, CF:0.905094, Len:  4, Fitness_tra: 53
Rule  3: 020000000000000c, Class:  7, CF:0.135765, Len:  2, Fitness_tra: 48
Rule  4: 010800000001000a, Class:  1, CF:0.562931, Len:  4, Fitness_tra: 44
Rule  5: 0019500050500000, Class:  3, CF:0.618045, Len:  5, Fitness_tra: 35
Rule  6: 010950000060000a, Class:  2, CF:0.812974, Len:  5, Fitness_tra: 28
Rule  7: 800005000d200000, Class:  9, CF:0.875479, Len:  4, Fitness_tra: 23
Rule  8: 050000010b50d006, Class:  4, CF:0.805673, Len:  6, Fitness_tra: 24
Rule  9: 010900000000002a, Class:  2, CF:0.33273, Len:  4, Fitness_tra: 21
Rule 10: 2009500050500000, Class:  3, CF:0.689648, Len:  5, Fitness_tra: 20
Rule 11: 000000a006270007, Class:  6, CF:0.996516, Len:  5, Fitness_tra: 16
Rule 12: 09f9000000000005, Class:  8, CF:0.7868, Len:  4, Fitness_tra: 14
Rule 13: 02600000f3000000, Class:  5, CF:0.379418, Len:  4, Fitness_tra: 14
Rule 14: 00006001280000c0, Class:  4, CF:0.905597, Len:  5, Fitness_tra: 13
Rule 15: e0090de00d000000, Class:  9, CF:0.994754, Len:  5, Fitness_tra: 12
Rule 16: 0000000200034005, Class:  8, CF:0.895329, Len:  4, Fitness_tra: 12
Rule 17: 00092070b700c000, Class:  2, CF:0.762506, Len:  6, Fitness_tra: 12
Rule 18: 000000001300a007, Class:  7, CF:0.772215, Len:  4, Fitness_tra: 11
Rule 19: 0008010000013205, Class:  5, CF:0.880277, Len:  6, Fitness_tra: 11
Rule 20: 0039000000500005, Class:  0, CF:0.778723, Len:  4, Fitness_tra: 11
Rule 21: 01080000000100ba, Class:  1, CF:0.826187, Len:  5, Fitness_tra: 10
Rule 22: 800000000d204000, Class:  9, CF:0.667383, Len:  4, Fitness_tra: 9
Rule 23: 00900000c0540000, Class:  5, CF:0.677598, Len:  4, Fitness_tra: 9
Rule 24: 0006000000000000, Class:  0, CF:0.805766, Len:  1, Fitness_tra: 9
Rule 25: 0019500050000020, Class:  7, CF:0.368083, Len:  5, Fitness_tra: 9
Rule 26: 05000600c0500000, Class:  8, CF:0.938212, Len:  4, Fitness_tra: 9
Rule 27: 0000191c042b3000, Class:  5, CF:0.787739, Len:  8, Fitness_tra: 9
Rule 28: 000700000e500000, Class:  1, CF:0.908926, Len:  3, Fitness_tra: 8
Rule 29: 05f0002028004006, Class:  4, CF:0.614159, Len:  7, Fitness_tra: 8
Rule 30: 0900000100403b20, Class:  7, CF:0.882177, Len:  6, Fitness_tra: 8
Rule 31: 050060212800d006, Class:  4, CF:0.883269, Len:  8, Fitness_tra: 7
Rule 32: 000000000d500000, Class:  9, CF:0.0742989, Len:  2, Fitness_tra: 7
Rule 33: 8059508000004013, Class:  3, CF:0.61387, Len:  8, Fitness_tra: 7
Rule 34: 00600000f3000000, Class:  5, CF:0.344456, Len:  3, Fitness_tra: 7
Rule 35: 00090000005b0005, Class:  0, CF:0.692627, Len:  4, Fitness_tra: 7
Rule 36: 02600000f7000000, Class:  5, CF:0.262539, Len:  4, Fitness_tra: 7
Rule 37: 0020101018000000, Class:  5, CF:0.132503, Len:  5, Fitness_tra: 6
Rule 38: 000060e028000000, Class:  4, CF:0.808823, Len:  4, Fitness_tra: 5
Rule 39: 5000200000010500, Class:  8, CF:0.919236, Len:  4, Fitness_tra: 6
Rule 40: 0019100100060a2a, Class:  2, CF:0.466712, Len:  8, Fitness_tra: 6
Rule 41: 05f000202800d006, Class:  4, CF:0.781926, Len:  7, Fitness_tra: 5
Rule 42: 000900000e500000, Class:  9, CF:0.800474, Len:  3, Fitness_tra: 4
Rule 43: 080e00002000002e, Class:  8, CF:0.925584, Len:  5, Fitness_tra: 5
Rule 44: 0019f0002000d020, Class:  4, CF:0.416046, Len:  6, Fitness_tra: 4
Rule 45: 0019f0000000d020, Class:  4, CF:0.346153, Len:  5, Fitness_tra: 4
Rule 46: 012000000001000e, Class:  8, CF:0.377207, Len:  4, Fitness_tra: 4
Rule 47: 0019f00000000020, Class:  4, CF:0.104469, Len:  4, Fitness_tra: 4
Rule 48: 000d900015224001, Class:  9, CF:0.717272, Len:  8, Fitness_tra: 4
Rule 49: 05f900e00d000006, Class:  7, CF:0.329495, Len:  6, Fitness_tra: 4
Rule 50: 001001a00c158205, Class:  5, CF:0.99624, Len:  9, Fitness_tra: 4
Rule 51: 0005000000030800, Class:  8, CF:0.15073, Len:  3, Fitness_tra: 4
Rule 52: 500000001300a00a, Class:  1, CF:0.938803, Len:  5, Fitness_tra: 4
Rule 53: 00100b000020402a, Class:  4, CF:0.947567, Len:  6, Fitness_tra: 3
Rule 54: 0050000009000000, Class:  9, CF:0.664033, Len:  2, Fitness_tra: 3
Rule 55: 00f000002824d006, Class:  4, CF:0.652315, Len:  7, Fitness_tra: 4
Rule 56: 309900000d540000, Class:  5, CF:0.954103, Len:  6, Fitness_tra: 3
Rule 57: 00099000005b0005, Class:  8, CF:  1, Len:  5, Fitness_tra: 3
Rule 58: 2009000700560200, Class:  6, CF:0.782401, Len:  6, Fitness_tra: 3
Rule 59: 0515502048500006, Class:  3, CF:0.383955, Len:  9, Fitness_tra: 3
Rule 60: 0094000000540502, Class:  8, CF:  1, Len:  6, Fitness_tra: 3
Rule 61: 0500060050007000, Class:  0, CF:0.991598, Len:  4, Fitness_tra: 3
Rule 62: 09390000f0000005, Class:  8, CF:0.516307, Len:  5, Fitness_tra: 3
Rule 63: 800d508200004013, Class:  9, CF:0.844141, Len:  8, Fitness_tra: 3
Rule 64: 020e00002000000e, Class:  8, CF:0.462513, Len:  4, Fitness_tra: 3
Rule 65: 0079000009500000, Class:  9, CF:0.869813, Len:  4, Fitness_tra: 3
Rule 66: 0009f0070000d252, Class:  8, CF:0.998692, Len:  7, Fitness_tra: 2
Rule 67: e0000de00d200000, Class:  9, CF:0.990928, Len:  5, Fitness_tra: 2
Rule 68: 80090006002d4000, Class:  0, CF:0.872582, Len:  6, Fitness_tra: 2
Rule 69: 09fe0000f0000005, Class:  8, CF:  1, Len:  5, Fitness_tra: 2
Rule 70: 0009003600074000, Class:  6, CF:0.449657, Len:  5, Fitness_tra: 2
Rule 71: 0020101004213000, Class:  5, CF:0.100778, Len:  7, Fitness_tra: 2
Rule 72: 0500d00c0700c000, Class:  3, CF:0.190624, Len:  5, Fitness_tra: 2
Rule 73: 010800302000010b, Class:  8, CF:0.684539, Len:  6, Fitness_tra: 2
Rule 74: a000600128500000, Class:  4, CF:0.566886, Len:  6, Fitness_tra: 2
Rule 75: 200950c050500000, Class:  3, CF:0.779873, Len:  6, Fitness_tra: 2
Rule 76: 00090d00130b3000, Class:  7, CF:0.461986, Len:  6, Fitness_tra: 2
Rule 77: 00595081a1304000, Class:  2, CF:0.994683, Len:  9, Fitness_tra: 2
Rule 78: 000900e0bd000700, Class:  3, CF:0.968257, Len:  5, Fitness_tra: 2
Rule 79: 5060200000610000, Class:  8, CF:0.925812, Len:  5, Fitness_tra: 2
Rule 80: 000900700e500000, Class:  9, CF:0.97777, Len:  4, Fitness_tra: 1
Rule 81: 2311a1c3113111b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1313195127115563, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1931211112221113, Class:  9, CF:0.983173, Len: 16, Fitness_tra: 0
Rule 84: 0000000000000c00, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0550000050000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: a1168e2122175112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1111511721136153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0009000000002000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0e00700000000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0000581c046b300a, Class:  2, CF:0.138253, Len:  9, Fitness_tra: 0
Rule 92: 0000a0000e000000, Class:  9, CF:0.29523, Len:  2, Fitness_tra: 2
Rule 93: 800025000700c000, Class:  3, CF:0.223593, Len:  5, Fitness_tra: 0
Rule 94: 869a0000000040a3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 800d503000500003, Class:  9, CF:  1, Len:  6, Fitness_tra: 0
Rule 96: 0519502008000005, Class:  8, CF:  1, Len:  7, Fitness_tra: 0
Rule 97: 0039d00000500005, Class:  8, CF:  1, Len:  5, Fitness_tra: 0
Rule 98: 8019f0a000270007, Class:  6, CF:  1, Len:  8, Fitness_tra: 0
Rule 99: 0008010000013205, Class:  5, CF:0.880277, Len:  0, Fitness_tra: 0
Rule100: 00006000080030a0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:7.38636
------Result------
Miss_rate(tra)	:7.38636
Miss_rate(tst)	:15.9091
ARL				:5.31818

------Generation 900------
Rule  1: 0500060050000000, Class:  0, CF:0.953661, Len:  3, Fitness_tra: 54
Rule  2: 000000a1060a0000, Class:  6, CF:0.905094, Len:  4, Fitness_tra: 53
Rule  3: 020000000000000c, Class:  7, CF:0.135765, Len:  2, Fitness_tra: 48
Rule  4: 010800000001000a, Class:  1, CF:0.562931, Len:  4, Fitness_tra: 44
Rule  5: 0019500050500000, Class:  3, CF:0.618045, Len:  5, Fitness_tra: 35
Rule  6: 010950000060000a, Class:  2, CF:0.812974, Len:  5, Fitness_tra: 28
Rule  7: 050000010b50d006, Class:  4, CF:0.805673, Len:  6, Fitness_tra: 24
Rule  8: 800005000d200000, Class:  9, CF:0.875479, Len:  4, Fitness_tra: 23
Rule  9: 010900000000002a, Class:  2, CF:0.33273, Len:  4, Fitness_tra: 21
Rule 10: 2009500050500000, Class:  3, CF:0.689648, Len:  5, Fitness_tra: 20
Rule 11: 000000a006270007, Class:  6, CF:0.996516, Len:  5, Fitness_tra: 16
Rule 12: 09f9000000000005, Class:  8, CF:0.7868, Len:  4, Fitness_tra: 14
Rule 13: 02600000f3000000, Class:  5, CF:0.379418, Len:  4, Fitness_tra: 14
Rule 14: 00006001280000c0, Class:  4, CF:0.905597, Len:  5, Fitness_tra: 13
Rule 15: e0090de00d000000, Class:  9, CF:0.994754, Len:  5, Fitness_tra: 12
Rule 16: 0000000200034005, Class:  8, CF:0.895329, Len:  4, Fitness_tra: 12
Rule 17: 00092070b700c000, Class:  2, CF:0.762506, Len:  6, Fitness_tra: 12
Rule 18: 000000001300a007, Class:  7, CF:0.772215, Len:  4, Fitness_tra: 11
Rule 19: 0008010000013205, Class:  5, CF:0.880277, Len:  6, Fitness_tra: 11
Rule 20: 0039000000500005, Class:  0, CF:0.778723, Len:  4, Fitness_tra: 11
Rule 21: 01080000000100ba, Class:  1, CF:0.826187, Len:  5, Fitness_tra: 10
Rule 22: 800000000d204000, Class:  9, CF:0.667383, Len:  4, Fitness_tra: 9
Rule 23: 00900000c0540000, Class:  5, CF:0.677598, Len:  4, Fitness_tra: 9
Rule 24: 0006000000000000, Class:  0, CF:0.805766, Len:  1, Fitness_tra: 9
Rule 25: 0019500050000020, Class:  7, CF:0.368083, Len:  5, Fitness_tra: 9
Rule 26: 05000600c0500000, Class:  8, CF:0.938212, Len:  4, Fitness_tra: 9
Rule 27: 0000191c042b3000, Class:  5, CF:0.787739, Len:  8, Fitness_tra: 9
Rule 28: 000700000e500000, Class:  1, CF:0.908926, Len:  3, Fitness_tra: 8
Rule 29: 05f0002028004006, Class:  4, CF:0.614159, Len:  7, Fitness_tra: 8
Rule 30: 0900000100403b20, Class:  7, CF:0.882177, Len:  6, Fitness_tra: 8
Rule 31: 050060212800d006, Class:  4, CF:0.883269, Len:  8, Fitness_tra: 7
Rule 32: 000000000d500000, Class:  9, CF:0.0742989, Len:  2, Fitness_tra: 7
Rule 33: 8059508000004013, Class:  3, CF:0.61387, Len:  8, Fitness_tra: 7
Rule 34: 00600000f3000000, Class:  5, CF:0.344456, Len:  3, Fitness_tra: 7
Rule 35: 00090000005b0005, Class:  0, CF:0.692627, Len:  4, Fitness_tra: 7
Rule 36: 02600000f7000000, Class:  5, CF:0.262539, Len:  4, Fitness_tra: 7
Rule 37: 0020101018000000, Class:  5, CF:0.132503, Len:  5, Fitness_tra: 6
Rule 38: 0019100100060a2a, Class:  2, CF:0.466712, Len:  8, Fitness_tra: 6
Rule 39: 5000200000010500, Class:  8, CF:0.919236, Len:  4, Fitness_tra: 6
Rule 40: 000060e028000000, Class:  4, CF:0.808823, Len:  4, Fitness_tra: 5
Rule 41: 05f000202800d006, Class:  4, CF:0.781926, Len:  7, Fitness_tra: 5
Rule 42: 080e00002000002e, Class:  8, CF:0.925584, Len:  5, Fitness_tra: 5
Rule 43: 000900000e500000, Class:  9, CF:0.800474, Len:  3, Fitness_tra: 5
Rule 44: 0019f0002000d020, Class:  4, CF:0.416046, Len:  6, Fitness_tra: 4
Rule 45: 0019f0000000d020, Class:  4, CF:0.346153, Len:  5, Fitness_tra: 4
Rule 46: 012000000001000e, Class:  8, CF:0.377207, Len:  4, Fitness_tra: 4
Rule 47: 0019f00000000020, Class:  4, CF:0.104469, Len:  4, Fitness_tra: 4
Rule 48: 000d900015224001, Class:  9, CF:0.717272, Len:  8, Fitness_tra: 4
Rule 49: 05f900e00d000006, Class:  7, CF:0.329495, Len:  6, Fitness_tra: 4
Rule 50: 001001a00c158205, Class:  5, CF:0.99624, Len:  9, Fitness_tra: 4
Rule 51: 0005000000030800, Class:  8, CF:0.15073, Len:  3, Fitness_tra: 4
Rule 52: 500000001300a00a, Class:  1, CF:0.938803, Len:  5, Fitness_tra: 4
Rule 53: 00f000002824d006, Class:  4, CF:0.652315, Len:  7, Fitness_tra: 4
Rule 54: 00100b000020402a, Class:  4, CF:0.947567, Len:  6, Fitness_tra: 3
Rule 55: 0050000009000000, Class:  9, CF:0.664033, Len:  2, Fitness_tra: 3
Rule 56: 309900000d540000, Class:  5, CF:0.954103, Len:  6, Fitness_tra: 3
Rule 57: 00099000005b0005, Class:  8, CF:  1, Len:  5, Fitness_tra: 3
Rule 58: 2009000700560200, Class:  6, CF:0.782401, Len:  6, Fitness_tra: 3
Rule 59: 0515502048500006, Class:  3, CF:0.383955, Len:  9, Fitness_tra: 3
Rule 60: 0094000000540502, Class:  8, CF:  1, Len:  6, Fitness_tra: 3
Rule 61: 0500060050007000, Class:  0, CF:0.991598, Len:  4, Fitness_tra: 3
Rule 62: 09390000f0000005, Class:  8, CF:0.516307, Len:  5, Fitness_tra: 3
Rule 63: 800d508200004013, Class:  9, CF:0.844141, Len:  8, Fitness_tra: 3
Rule 64: 020e00002000000e, Class:  8, CF:0.462513, Len:  4, Fitness_tra: 3
Rule 65: 0079000009500000, Class:  9, CF:0.869813, Len:  4, Fitness_tra: 3
Rule 66: 0009f0070000d252, Class:  8, CF:0.998692, Len:  7, Fitness_tra: 2
Rule 67: e0000de00d200000, Class:  9, CF:0.990928, Len:  5, Fitness_tra: 2
Rule 68: 80090006002d4000, Class:  0, CF:0.872582, Len:  6, Fitness_tra: 2
Rule 69: 09fe0000f0000005, Class:  8, CF:  1, Len:  5, Fitness_tra: 2
Rule 70: 0009003600074000, Class:  6, CF:0.449657, Len:  5, Fitness_tra: 2
Rule 71: 0020101004213000, Class:  5, CF:0.100778, Len:  7, Fitness_tra: 2
Rule 72: 0500d00c0700c000, Class:  3, CF:0.190624, Len:  5, Fitness_tra: 3
Rule 73: 010800302000010b, Class:  8, CF:0.684539, Len:  6, Fitness_tra: 2
Rule 74: a000600128500000, Class:  4, CF:0.566886, Len:  6, Fitness_tra: 2
Rule 75: 200950c050500000, Class:  3, CF:0.779873, Len:  6, Fitness_tra: 2
Rule 76: 00090d00130b3000, Class:  7, CF:0.461986, Len:  6, Fitness_tra: 2
Rule 77: 00595081a1304000, Class:  2, CF:0.994683, Len:  9, Fitness_tra: 2
Rule 78: 000900e0bd000700, Class:  3, CF:0.968257, Len:  5, Fitness_tra: 2
Rule 79: 5060200000610000, Class:  8, CF:0.925812, Len:  5, Fitness_tra: 2
Rule 80: 0000a0000e000000, Class:  9, CF:0.29523, Len:  2, Fitness_tra: 2
Rule 81: 0000500000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: b11a151122281165, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 3613111115325127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 3111711111111812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 3a16131911118442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 2f11221261333214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0500060050000000, Class:  0, CF:0.953661, Len:  0, Fitness_tra: 0
Rule 88: 313a111111211531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1329111b2253ff11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 1111111421431a13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 093900000000e005, Class:  8, CF:0.15351, Len:  5, Fitness_tra: 0
Rule 92: 0009d0300000d03b, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 92000040c00000cc, Class:  8, CF:  1, Len:  6, Fitness_tra: 0
Rule 94: 00092007b057c005, Class:  8, CF:  1, Len:  8, Fitness_tra: 0
Rule 95: 05f000a009008205, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 05f900e00d004006, Class:  7, CF:0.248533, Len:  7, Fitness_tra: 0
Rule 97: 0119000000010a2e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: e00900e00d500005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 7009d08ca700c000, Class:  2, CF:  1, Len:  8, Fitness_tra: 1
Rule100: 700000000d20c000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:7.27273
------Result------
Miss_rate(tra)	:7.27273
Miss_rate(tst)	:15.9091
ARL				:5.2

------Generation 1000------
Rule  1: 0500060050000000, Class:  0, CF:0.953661, Len:  3, Fitness_tra: 54
Rule  2: 000000a1060a0000, Class:  6, CF:0.905094, Len:  4, Fitness_tra: 53
Rule  3: 020000000000000c, Class:  7, CF:0.135765, Len:  2, Fitness_tra: 49
Rule  4: 0019500050500000, Class:  3, CF:0.618045, Len:  5, Fitness_tra: 42
Rule  5: 010800000001000a, Class:  1, CF:0.562931, Len:  4, Fitness_tra: 36
Rule  6: 010950000060000a, Class:  2, CF:0.812974, Len:  5, Fitness_tra: 28
Rule  7: 010900000000002a, Class:  2, CF:0.33273, Len:  4, Fitness_tra: 16
Rule  8: 800005000d200000, Class:  9, CF:0.875479, Len:  4, Fitness_tra: 23
Rule  9: 050000010b50d006, Class:  4, CF:0.805673, Len:  6, Fitness_tra: 21
Rule 10: 2009500050500000, Class:  3, CF:0.689648, Len:  5, Fitness_tra: 20
Rule 11: 000000a006270007, Class:  6, CF:0.996516, Len:  5, Fitness_tra: 16
Rule 12: 010000002000002a, Class:  1, CF:0.405342, Len:  4, Fitness_tra: 16
Rule 13: 09f9000000000005, Class:  8, CF:0.7868, Len:  4, Fitness_tra: 14
Rule 14: 02600000f3000000, Class:  5, CF:0.379418, Len:  4, Fitness_tra: 14
Rule 15: e0090de00d000000, Class:  9, CF:0.994754, Len:  5, Fitness_tra: 12
Rule 16: 00092070b700c000, Class:  2, CF:0.762506, Len:  6, Fitness_tra: 11
Rule 17: 0000000200034005, Class:  8, CF:0.895329, Len:  4, Fitness_tra: 12
Rule 18: 000000001300a007, Class:  7, CF:0.772215, Len:  4, Fitness_tra: 11
Rule 19: 0008010000013205, Class:  5, CF:0.880277, Len:  6, Fitness_tra: 11
Rule 20: 0039000000500005, Class:  0, CF:0.778723, Len:  4, Fitness_tra: 11
Rule 21: 00006000000100ca, Class:  4, CF:0.591729, Len:  4, Fitness_tra: 10
Rule 22: 01080000000100ba, Class:  1, CF:0.826187, Len:  5, Fitness_tra: 10
Rule 23: 00006001280000c0, Class:  4, CF:0.905597, Len:  5, Fitness_tra: 9
Rule 24: 0006000000000000, Class:  0, CF:0.805766, Len:  1, Fitness_tra: 9
Rule 25: 0019500050000020, Class:  7, CF:0.368083, Len:  5, Fitness_tra: 6
Rule 26: 05000600c0500000, Class:  8, CF:0.938212, Len:  4, Fitness_tra: 9
Rule 27: 0000191c042b3000, Class:  5, CF:0.787739, Len:  8, Fitness_tra: 9
Rule 28: 00900000c0540000, Class:  5, CF:0.677598, Len:  4, Fitness_tra: 9
Rule 29: 800000000d204000, Class:  9, CF:0.667383, Len:  4, Fitness_tra: 9
Rule 30: 05f0002028004006, Class:  4, CF:0.614159, Len:  7, Fitness_tra: 8
Rule 31: 0900000100403b20, Class:  7, CF:0.882177, Len:  6, Fitness_tra: 8
Rule 32: 050060212800d006, Class:  4, CF:0.883269, Len:  8, Fitness_tra: 7
Rule 33: 8059508000004013, Class:  3, CF:0.61387, Len:  8, Fitness_tra: 7
Rule 34: 00600000f3000000, Class:  5, CF:0.344456, Len:  3, Fitness_tra: 8
Rule 35: 00090000005b0005, Class:  0, CF:0.692627, Len:  4, Fitness_tra: 7
Rule 36: 02600000f7000000, Class:  5, CF:0.262539, Len:  4, Fitness_tra: 7
Rule 37: 000000000d500000, Class:  9, CF:0.0742989, Len:  2, Fitness_tra: 7
Rule 38: 0020101018000000, Class:  5, CF:0.132503, Len:  5, Fitness_tra: 6
Rule 39: 5000200000010500, Class:  8, CF:0.919236, Len:  4, Fitness_tra: 6
Rule 40: 0019100100060a2a, Class:  2, CF:0.466712, Len:  8, Fitness_tra: 3
Rule 41: 000060e028000000, Class:  4, CF:0.808823, Len:  4, Fitness_tra: 5
Rule 42: 080e00002000002e, Class:  8, CF:0.925584, Len:  5, Fitness_tra: 5
Rule 43: 000900000e500000, Class:  9, CF:0.800474, Len:  3, Fitness_tra: 5
Rule 44: 05f000202800d006, Class:  4, CF:0.781926, Len:  7, Fitness_tra: 5
Rule 45: 0019f0002000d020, Class:  4, CF:0.416046, Len:  6, Fitness_tra: 5
Rule 46: 000700000e500000, Class:  1, CF:0.908926, Len:  3, Fitness_tra: 4
Rule 47: 0019f00000000020, Class:  4, CF:0.104469, Len:  4, Fitness_tra: 4
Rule 48: 000d900015224001, Class:  9, CF:0.717272, Len:  8, Fitness_tra: 4
Rule 49: 05f900e00d000006, Class:  7, CF:0.329495, Len:  6, Fitness_tra: 2
Rule 50: 001001a00c158205, Class:  5, CF:0.99624, Len:  9, Fitness_tra: 4
