------Generation 0------
Rule  1: 111f111121b7d212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 0500e00000000005, Class:  8, CF:0.435055, Len:  3, Fitness_tra: 6
Rule 29: 0200000061d00500, Class:  8, CF:  1, Len:  5, Fitness_tra: 5
Rule 30: 0960003000000800, Class:  0, CF:0.393954, Len:  4, Fitness_tra: 5
Rule 31: 0105200001f38000, Class:  2, CF:0.50335, Len:  7, Fitness_tra: 5
Rule 32: 050030300d010131, Class:  5, CF:0.316274, Len:  8, Fitness_tra: 5
Rule 33: 0301000000000b20, Class:  1, CF:0.912182, Len:  4, Fitness_tra: 5
Rule 34: 0000000020030c08, Class:  8, CF:0.32023, Len:  4, Fitness_tra: 5
Rule 35: 5500001d01d10000, Class:  5, CF:0.502114, Len:  7, Fitness_tra: 4
Rule 36: 02f5000000000005, Class:  8, CF:0.283232, Len:  4, Fitness_tra: 4
Rule 37: 0000200000002c18, Class:  8, CF:0.577257, Len:  5, Fitness_tra: 4
Rule 38: 02c000d00000000c, Class:  7, CF:0.904958, Len:  4, Fitness_tra: 4
Rule 39: 0000005620d00000, Class:  0, CF:0.941805, Len:  4, Fitness_tra: 4
Rule 40: 0500560000000200, Class:  8, CF:0.708873, Len:  4, Fitness_tra: 4
Rule 41: 050834040d010100, Class:  4, CF:0.989643, Len:  8, Fitness_tra: 4
Rule 42: 05020600c0000000, Class:  8, CF:0.859625, Len:  4, Fitness_tra: 3
Rule 43: 00004000f00d0010, Class:  8, CF:0.998847, Len:  4, Fitness_tra: 3
Rule 44: 3e0000000b011630, Class:  3, CF:0.93155, Len:  7, Fitness_tra: 3
Rule 45: 000a000000000000, Class:  0, CF:0.777778, Len:  1, Fitness_tra: 3
Rule 46: 05005000000009b0, Class:  8, CF:  1, Len:  4, Fitness_tra: 3
Rule 47: 00000000e00000d8, Class:  8, CF:0.911632, Len:  3, Fitness_tra: 3
Rule 48: 000e60000e000000, Class:  9, CF:0.734321, Len:  3, Fitness_tra: 3
Rule 49: 020500d000f0000e, Class:  8, CF:0.481245, Len:  5, Fitness_tra: 3
Rule 50: 000000300d000b30, Class:  9, CF:0.469117, Len:  4, Fitness_tra: 3
Rule 51: 0500de920b804000, Class:  7, CF:0.904603, Len:  8, Fitness_tra: 2
Rule 52: 00000e300dd00000, Class:  5, CF:0.184697, Len:  4, Fitness_tra: 2
Rule 53: 0800600e20000303, Class:  9, CF:0.874073, Len:  6, Fitness_tra: 3
Rule 54: 00054000fa0c0210, Class:  8, CF:  1, Len:  7, Fitness_tra: 2
Rule 55: 0500570000000918, Class:  8, CF:  1, Len:  6, Fitness_tra: 2
Rule 56: 0170200b66430003, Class:  2, CF:0.973837, Len:  9, Fitness_tra: 2
Rule 57: c00d200d60010000, Class:  9, CF:0.896119, Len:  6, Fitness_tra: 2
Rule 58: 0d00020070004068, Class:  8, CF:0.937923, Len:  6, Fitness_tra: 2
Rule 59: 050000040ed00000, Class:  4, CF:0.396406, Len:  4, Fitness_tra: 2
Rule 60: 0508e00000014008, Class:  8, CF:0.565582, Len:  6, Fitness_tra: 2
Rule 61: 0e050000fd000600, Class:  5, CF:0.805401, Len:  5, Fitness_tra: 2
Rule 62: 0d05000071014068, Class:  8, CF:0.934645, Len:  8, Fitness_tra: 2
Rule 63: 001c070020000303, Class:  4, CF:0.83377, Len:  6, Fitness_tra: 2
Rule 64: 000060000af10250, Class:  8, CF:0.928573, Len:  6, Fitness_tra: 2
Rule 65: 000e00000e000000, Class:  9, CF:0.453953, Len:  2, Fitness_tra: 2
Rule 66: 017022002b41100a, Class:  1, CF:0.518905, Len: 10, Fitness_tra: 2
Rule 67: 090000010e000040, Class:  4, CF:0.328997, Len:  4, Fitness_tra: 1
Rule 68: a0006000f0000000, Class:  1, CF:0.737447, Len:  3, Fitness_tra: 1
Rule 69: 000a600000000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 70: 0100200007f38000, Class:  2, CF:0.761413, Len:  6, Fitness_tra: 1
Rule 71: c00d2000d0006003, Class:  1, CF:0.590074, Len:  6, Fitness_tra: 1
Rule 72: 0d7d200000000068, Class:  8, CF:0.918562, Len:  6, Fitness_tra: 1
Rule 73: 090560000a010910, Class:  0, CF:0.907792, Len:  7, Fitness_tra: 1
Rule 74: 0000004000bc6003, Class:  1, CF:0.976454, Len:  5, Fitness_tra: 1
Rule 75: 020e1000000d000d, Class:  0, CF:0.627343, Len:  5, Fitness_tra: 1
Rule 76: 0ac0e00000000000, Class:  8, CF:0.660194, Len:  3, Fitness_tra: 1
Rule 77: 0555b2002b01100a, Class:  5, CF:0.455316, Len: 10, Fitness_tra: 1
Rule 78: 000c0540f0000301, Class:  9, CF:0.88644, Len:  6, Fitness_tra: 1
Rule 79: 0500000051000507, Class:  0, CF:  1, Len:  5, Fitness_tra: 1
Rule 80: e205001001d10005, Class:  0, CF:0.741199, Len:  8, Fitness_tra: 1
Rule 81: 199a311112441b6b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 2a66134311351422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: af3f81833d1c117b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000a000000000000, Class:  0, CF:0.777778, Len:  0, Fitness_tra: 0
Rule 86: 361a56191d12117b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 00603609050c7000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0500060050000000, Class:  0, CF:0.980226, Len:  0, Fitness_tra: 0
Rule 89: 132336a61e212c81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000d000002000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 3000000020000020, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0200000000d00000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0500600000300000, Class:  8, CF:0.618257, Len:  0, Fitness_tra: 0
Rule 94: 0edc003021000303, Class:  9, CF:0.578257, Len:  8, Fitness_tra: 0
Rule 95: 0500500000010605, Class:  8, CF:  1, Len:  5, Fitness_tra: 0
Rule 96: 0106200007d30000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0d09000070094068, Class:  8, CF:  1, Len:  7, Fitness_tra: 0
Rule 98: 05c050000d00013c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 3000001000036003, Class:  1, CF:0.647849, Len:  5, Fitness_tra: 7
Rule100: 0000240d00010e00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:7.95455
------Result------
Miss_rate(tra)	:7.95455
Miss_rate(tst)	:13.6364
ARL				:5.16667

------Generation 1000------
Rule  1: 1500500000010630, Class:  3, CF:0.582842, Len:  6, Fitness_tra: 66
Rule  2: 0e00003001000b30, Class:  6, CF:0.865618, Len:  5, Fitness_tra: 62
Rule  3: 320000000000000c, Class:  7, CF:0.584278, Len:  3, Fitness_tra: 55
Rule  4: 0000000000100e25, Class:  5, CF:0.901867, Len:  4, Fitness_tra: 47
Rule  5: a00000000d0c0b20, Class:  1, CF:0.653655, Len:  5, Fitness_tra: 38
Rule  6: 0500060050000000, Class:  0, CF:0.980226, Len:  3, Fitness_tra: 30
Rule  7: 050060002001d00a, Class:  4, CF:0.480327, Len:  6, Fitness_tra: 28
Rule  8: a0050000f0000600, Class:  2, CF:0.820921, Len:  4, Fitness_tra: 26
Rule  9: 0e00000051000505, Class:  0, CF:0.96042, Len:  5, Fitness_tra: 23
Rule 10: 05000a0050000000, Class:  0, CF:0.995856, Len:  3, Fitness_tra: 19
Rule 11: 080060002d000000, Class:  9, CF:0.901415, Len:  4, Fitness_tra: 19
Rule 12: 3500001400b10600, Class:  2, CF:0.706011, Len:  7, Fitness_tra: 19
Rule 13: 1500600001010050, Class:  4, CF:0.431268, Len:  6, Fitness_tra: 17
Rule 14: 02c050000000000c, Class:  7, CF:0.91873, Len:  4, Fitness_tra: 13
Rule 15: 020000300000000c, Class:  6, CF:0.625083, Len:  3, Fitness_tra: 13
Rule 16: 0500003007020740, Class:  4, CF:0.979037, Len:  6, Fitness_tra: 13
Rule 17: 0100200007330000, Class:  2, CF:0.467616, Len:  5, Fitness_tra: 12
Rule 18: 0500600000300000, Class:  8, CF:0.618257, Len:  3, Fitness_tra: 13
Rule 19: 000d290000e10160, Class:  9, CF:0.886382, Len:  7, Fitness_tra: 13
Rule 20: 0e00000e0d000000, Class:  9, CF:0.298101, Len:  3, Fitness_tra: 12
Rule 21: 020910002009000a, Class:  4, CF:0.941567, Len:  6, Fitness_tra: 12
Rule 22: 520000d000d00000, Class:  9, CF:0.319799, Len:  4, Fitness_tra: 10
Rule 23: 05fe000000004005, Class:  8, CF:0.972389, Len:  5, Fitness_tra: 9
Rule 24: 300d0000d0006003, Class:  1, CF:0.937524, Len:  5, Fitness_tra: 9
Rule 25: 05f8300400014000, Class:  4, CF:0.767932, Len:  7, Fitness_tra: 8
Rule 26: 05005000000006d0, Class:  2, CF:0.407777, Len:  4, Fitness_tra: 8
Rule 27: 3000001000036003, Class:  1, CF:0.647849, Len:  5, Fitness_tra: 8
Rule 28: 0500e00000000005, Class:  8, CF:0.435055, Len:  3, Fitness_tra: 6
Rule 29: 0200000061d00500, Class:  8, CF:  1, Len:  5, Fitness_tra: 5
Rule 30: 0960003000000800, Class:  0, CF:0.393954, Len:  4, Fitness_tra: 5
Rule 31: 0105200001f38000, Class:  2, CF:0.50335, Len:  7, Fitness_tra: 5
Rule 32: 5500001d01d10000, Class:  5, CF:0.502114, Len:  7, Fitness_tra: 5
Rule 33: 0301000000000b20, Class:  1, CF:0.912182, Len:  4, Fitness_tra: 5
Rule 34: 0000000020030c08, Class:  8, CF:0.32023, Len:  4, Fitness_tra: 4
Rule 35: 050030300d010131, Class:  5, CF:0.316274, Len:  8, Fitness_tra: 4
Rule 36: 02f5000000000005, Class:  8, CF:0.283232, Len:  4, Fitness_tra: 4
Rule 37: 0000200000002c18, Class:  8, CF:0.577257, Len:  5, Fitness_tra: 4
Rule 38: 02c000d00000000c, Class:  7, CF:0.904958, Len:  4, Fitness_tra: 4
Rule 39: 0000005620d00000, Class:  0, CF:0.941805, Len:  4, Fitness_tra: 4
Rule 40: 000000300d000b30, Class:  9, CF:0.469117, Len:  4, Fitness_tra: 4
Rule 41: 050834040d010100, Class:  4, CF:0.989643, Len:  8, Fitness_tra: 4
Rule 42: 0500560000000200, Class:  8, CF:0.708873, Len:  4, Fitness_tra: 4
Rule 43: 00004000f00d0010, Class:  8, CF:0.998847, Len:  4, Fitness_tra: 3
Rule 44: 3e0000000b011630, Class:  3, CF:0.93155, Len:  7, Fitness_tra: 3
Rule 45: 000a000000000000, Class:  0, CF:0.777778, Len:  1, Fitness_tra: 3
Rule 46: 0500c0300d010131, Class:  5, CF:0.609978, Len:  8, Fitness_tra: 3
Rule 47: 00000000e00000d8, Class:  8, CF:0.911632, Len:  3, Fitness_tra: 2
Rule 48: 000e60000e000000, Class:  9, CF:0.734321, Len:  3, Fitness_tra: 3
Rule 49: 020500d000f0000e, Class:  8, CF:0.481245, Len:  5, Fitness_tra: 3
Rule 50: 05020600c0000000, Class:  8, CF:0.859625, Len:  4, Fitness_tra: 3
Rule 51: 0800600e20000303, Class:  9, CF:0.874073, Len:  6, Fitness_tra: 2
Rule 52: 05005000000009b0, Class:  8, CF:  1, Len:  4, Fitness_tra: 2
Rule 53: 00000e300dd00000, Class:  5, CF:0.184697, Len:  4, Fitness_tra: 2
Rule 54: 00054000fa0c0210, Class:  8, CF:  1, Len:  7, Fitness_tra: 2
Rule 55: 0500570000000918, Class:  8, CF:  1, Len:  6, Fitness_tra: 2
Rule 56: 0170200b66430003, Class:  2, CF:0.973837, Len:  9, Fitness_tra: 2
Rule 57: c00d200d60010000, Class:  9, CF:0.896119, Len:  6, Fitness_tra: 2
Rule 58: 0d00020070004068, Class:  8, CF:0.937923, Len:  6, Fitness_tra: 2
Rule 59: 050000040ed00000, Class:  4, CF:0.396406, Len:  4, Fitness_tra: 2
Rule 60: 0508e00000014008, Class:  8, CF:0.565582, Len:  6, Fitness_tra: 1
Rule 61: 0e050000fd000600, Class:  5, CF:0.805401, Len:  5, Fitness_tra: 2
Rule 62: 0d05000071014068, Class:  8, CF:0.934645, Len:  8, Fitness_tra: 2
Rule 63: 001c070020000303, Class:  4, CF:0.83377, Len:  6, Fitness_tra: 2
Rule 64: 000060000af10250, Class:  8, CF:0.928573, Len:  6, Fitness_tra: 1
Rule 65: 0500de920b804000, Class:  7, CF:0.904603, Len:  8, Fitness_tra: 2
Rule 66: 017022002b41100a, Class:  1, CF:0.518905, Len: 10, Fitness_tra: 2
Rule 67: 000e00000e000000, Class:  9, CF:0.453953, Len:  2, Fitness_tra: 1
Rule 68: a0006000f0000000, Class:  1, CF:0.737447, Len:  3, Fitness_tra: 1
Rule 69: 000a600000000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 70: 0100200007f38000, Class:  2, CF:0.761413, Len:  6, Fitness_tra: 1
Rule 71: c00d2000d0006003, Class:  1, CF:0.590074, Len:  6, Fitness_tra: 1
Rule 72: 0d7d200000000068, Class:  8, CF:0.918562, Len:  6, Fitness_tra: 1
Rule 73: 090560000a010910, Class:  0, CF:0.907792, Len:  7, Fitness_tra: 1
Rule 74: 0000004000bc6003, Class:  1, CF:0.976454, Len:  5, Fitness_tra: 3
Rule 75: 020e1000000d000d, Class:  0, CF:0.627343, Len:  5, Fitness_tra: 1
Rule 76: 0ac0e00000000000, Class:  8, CF:0.660194, Len:  3, Fitness_tra: 1
Rule 77: 0555b2002b01100a, Class:  5, CF:0.455316, Len: 10, Fitness_tra: 2
Rule 78: 000c0540f0000301, Class:  9, CF:0.88644, Len:  6, Fitness_tra: 1
Rule 79: 0500000051000507, Class:  0, CF:  1, Len:  5, Fitness_tra: 1
Rule 80: e205001001d10005, Class:  0, CF:0.741199, Len:  8, Fitness_tra: 0
Rule 81: 0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000a000000000000, Class:  0, CF:0.777778, Len:  0, Fitness_tra: 0
Rule 83: 13aa1ac155611471, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: c3631121d1111411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1a13111d13531514, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1113165393112247, Class:  0, CF:  1, Len: 16, Fitness_tra: 0
Rule 87: 0000002000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 3a3683d111122111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: b1161fa316191857, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000300e0c0740, Class:  9, CF:  1, Len:  5, Fitness_tra: 1
Rule 91: 7260003000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 050066000000d00a, Class:  4, CF:  1, Len:  5, Fitness_tra: 0
Rule 93: 050eb8000000000d, Class:  8, CF:0.85387, Len:  5, Fitness_tra: 3
Rule 94: 05f8300000014000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0000040000000825, Class:  8, CF:0.119842, Len:  4, Fitness_tra: 0
Rule 96: c0005000000001b0, Class:  8, CF:0.944053, Len:  4, Fitness_tra: 2
Rule 97: 0500073067020000, Class:  5, CF:0.700814, Len:  6, Fitness_tra: 0
Rule 98: 80005000f0000910, Class:  8, CF:  1, Len:  5, Fitness_tra: 1
Rule 99: 0500e00000000805, Class:  8, CF:0.177891, Len:  4, Fitness_tra: 0
Rule100: 000746002a000200, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
------Current------
Miss_rate(tra)	:7.72727
------Result------
Miss_rate(tra)	:7.72727
Miss_rate(tst)	:13.1818
ARL				:5.25556

------Generation 2000------
Rule  1: 0e00003001000b30, Class:  6, CF:0.865618, Len:  5, Fitness_tra: 67
Rule  2: 1500500000010630, Class:  3, CF:0.582842, Len:  6, Fitness_tra: 55
Rule  3: 320000000000000c, Class:  7, CF:0.584278, Len:  3, Fitness_tra: 49
Rule  4: 0000000000100e25, Class:  5, CF:0.901867, Len:  4, Fitness_tra: 46
Rule  5: a00000000d0c0b20, Class:  1, CF:0.653655, Len:  5, Fitness_tra: 40
Rule  6: 0500060050000000, Class:  0, CF:0.980226, Len:  3, Fitness_tra: 29
Rule  7: a0050000f0000600, Class:  2, CF:0.820921, Len:  4, Fitness_tra: 26
Rule  8: 0e00000051000505, Class:  0, CF:0.96042, Len:  5, Fitness_tra: 23
Rule  9: 050060002001d00a, Class:  4, CF:0.480327, Len:  6, Fitness_tra: 22
Rule 10: 05f0300400004000, Class:  4, CF:0.634623, Len:  5, Fitness_tra: 22
Rule 11: 3500001400b10650, Class:  2, CF:0.729141, Len:  8, Fitness_tra: 19
Rule 12: 05000a0050000000, Class:  0, CF:0.995856, Len:  3, Fitness_tra: 19
Rule 13: 0100200007330000, Class:  2, CF:0.467616, Len:  5, Fitness_tra: 16
Rule 14: 080060002d000000, Class:  9, CF:0.901415, Len:  4, Fitness_tra: 14
Rule 15: 3005400404010610, Class:  3, CF:0.721124, Len:  8, Fitness_tra: 15
Rule 16: 1500600001010050, Class:  4, CF:0.431268, Len:  6, Fitness_tra: 14
Rule 17: 000d290000e10160, Class:  9, CF:0.886382, Len:  7, Fitness_tra: 14
Rule 18: 020000300000000c, Class:  6, CF:0.625083, Len:  3, Fitness_tra: 13
Rule 19: 02c050000000000c, Class:  7, CF:0.91873, Len:  4, Fitness_tra: 13
Rule 20: 0500003007020740, Class:  4, CF:0.979037, Len:  6, Fitness_tra: 12
Rule 21: 0e00000e0d000000, Class:  9, CF:0.298101, Len:  3, Fitness_tra: 11
Rule 22: 0500600000300000, Class:  8, CF:0.618257, Len:  3, Fitness_tra: 11
Rule 23: 520000d000d00000, Class:  9, CF:0.319799, Len:  4, Fitness_tra: 10
Rule 24: 05fe000000004005, Class:  8, CF:0.972389, Len:  5, Fitness_tra: 9
Rule 25: 05005000000006d0, Class:  2, CF:0.407777, Len:  4, Fitness_tra: 9
Rule 26: 0101000000000b20, Class:  1, CF:0.726097, Len:  4, Fitness_tra: 9
Rule 27: 300d0000d0006003, Class:  1, CF:0.937524, Len:  5, Fitness_tra: 8
Rule 28: 00000e30c0000000, Class:  5, CF:0.380574, Len:  3, Fitness_tra: 7
Rule 29: 0108000007030020, Class:  1, CF:0.576523, Len:  5, Fitness_tra: 7
Rule 30: 0105200001f38000, Class:  2, CF:0.50335, Len:  7, Fitness_tra: 7
Rule 31: 0960003000000800, Class:  0, CF:0.393954, Len:  4, Fitness_tra: 6
Rule 32: 0500e00000000005, Class:  8, CF:0.435055, Len:  3, Fitness_tra: 6
Rule 33: 0200000061d00500, Class:  8, CF:  1, Len:  5, Fitness_tra: 6
Rule 34: a005800b00b00000, Class:  7, CF:0.567713, Len:  5, Fitness_tra: 6
Rule 35: 3000001000036003, Class:  1, CF:0.647849, Len:  5, Fitness_tra: 6
Rule 36: 0500300400014630, Class:  5, CF:0.129934, Len:  7, Fitness_tra: 5
Rule 37: 0000000000006003, Class:  1, CF:0.189086, Len:  2, Fitness_tra: 5
Rule 38: 020910002009000a, Class:  4, CF:0.941567, Len:  6, Fitness_tra: 4
Rule 39: 050034809d0d0000, Class:  4, CF:0.976004, Len:  7, Fitness_tra: 4
Rule 40: 080060002d000600, Class:  9, CF:0.972478, Len:  5, Fitness_tra: 4
Rule 41: 000a000000000000, Class:  0, CF:0.777778, Len:  1, Fitness_tra: 4
Rule 42: 0000200000002c18, Class:  8, CF:0.577257, Len:  5, Fitness_tra: 4
Rule 43: 0500560000000200, Class:  8, CF:0.708873, Len:  4, Fitness_tra: 4
Rule 44: 02c000d00000000c, Class:  7, CF:0.904958, Len:  4, Fitness_tra: 4
Rule 45: 5500001d01d10000, Class:  5, CF:0.502114, Len:  7, Fitness_tra: 4
Rule 46: 050eb8000000000d, Class:  8, CF:0.85387, Len:  5, Fitness_tra: 3
Rule 47: 02f5000000000005, Class:  8, CF:0.283232, Len:  4, Fitness_tra: 4
Rule 48: 350e100c000d000a, Class:  4, CF:0.987957, Len:  7, Fitness_tra: 3
Rule 49: 000e60000e000000, Class:  9, CF:0.734321, Len:  3, Fitness_tra: 3
Rule 50: 00004000f00d0010, Class:  8, CF:0.998847, Len:  4, Fitness_tra: 3
Rule 51: 05020600c0000000, Class:  8, CF:0.859625, Len:  4, Fitness_tra: 3
Rule 52: 000000300d000b30, Class:  9, CF:0.469117, Len:  4, Fitness_tra: 2
Rule 53: 0800600e20000303, Class:  9, CF:0.874073, Len:  6, Fitness_tra: 2
Rule 54: 050000000d060000, Class:  9, CF:0.249759, Len:  3, Fitness_tra: 3
Rule 55: 020500d000f0000e, Class:  8, CF:0.481245, Len:  5, Fitness_tra: 3
Rule 56: 0500600000a00025, Class:  8, CF:0.905949, Len:  5, Fitness_tra: 3
Rule 57: 0500570000000918, Class:  8, CF:  1, Len:  6, Fitness_tra: 3
Rule 58: 0000005620d00000, Class:  0, CF:0.941805, Len:  4, Fitness_tra: 3
Rule 59: 0500de920b804000, Class:  7, CF:0.904603, Len:  8, Fitness_tra: 3
Rule 60: 08fe000e20004003, Class:  7, CF:0.85296, Len:  7, Fitness_tra: 3
Rule 61: 15006000b101d05a, Class:  4, CF:0.995456, Len:  9, Fitness_tra: 2
Rule 62: c00d200d60010000, Class:  9, CF:0.896119, Len:  6, Fitness_tra: 2
Rule 63: 00054000fa0c0210, Class:  8, CF:  1, Len:  7, Fitness_tra: 2
Rule 64: c0005000000001b0, Class:  8, CF:0.944053, Len:  4, Fitness_tra: 2
Rule 65: 0170200b66430003, Class:  2, CF:0.973837, Len:  9, Fitness_tra: 2
Rule 66: 01000d0020000008, Class:  8, CF:0.588927, Len:  4, Fitness_tra: 2
Rule 67: 3500001000c1000a, Class:  2, CF:0.0444224, Len:  6, Fitness_tra: 1
Rule 68: 0000000020030c08, Class:  8, CF:0.32023, Len:  4, Fitness_tra: 2
Rule 69: 00000000e00000d8, Class:  8, CF:0.911632, Len:  3, Fitness_tra: 2
Rule 70: a00000000b0006b6, Class:  3, CF:0.995952, Len:  5, Fitness_tra: 2
Rule 71: 0d05000071014068, Class:  8, CF:0.934645, Len:  8, Fitness_tra: 2
Rule 72: 0d00020070004068, Class:  8, CF:0.937923, Len:  6, Fitness_tra: 2
Rule 73: 000e00000e000000, Class:  9, CF:0.453953, Len:  2, Fitness_tra: 2
Rule 74: 0e050000fd000600, Class:  5, CF:0.805401, Len:  5, Fitness_tra: 2
Rule 75: 9c00001000c10000, Class:  0, CF:0.669017, Len:  5, Fitness_tra: 2
Rule 76: 00000000e0090c00, Class:  4, CF:0.457419, Len:  3, Fitness_tra: 2
Rule 77: 050000040ed00000, Class:  4, CF:0.396406, Len:  4, Fitness_tra: 1
Rule 78: 0500000051000507, Class:  0, CF:  1, Len:  5, Fitness_tra: 1
Rule 79: 80005000f0000910, Class:  8, CF:  1, Len:  5, Fitness_tra: 1
Rule 80: 020e1000000d000d, Class:  0, CF:0.627343, Len:  5, Fitness_tra: 1
Rule 81: b3211af313111252, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 111f1111911dc154, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 462611661111112b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000000300e0c0740, Class:  9, CF:  1, Len:  5, Fitness_tra: 1
Rule 86: 060f000000000000, Class:  9, CF:  1, Len:  2, Fitness_tra: 0
Rule 87: 0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000e0000d80d0000, Class:  9, CF:0.454109, Len:  4, Fitness_tra: 0
Rule 89: 304900000000e085, Class:  8, CF:0.725119, Len:  6, Fitness_tra: 0
Rule 90: 0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: d20eb800e000010d, Class:  8, CF:  1, Len:  8, Fitness_tra: 0
Rule 92: 30051000f0000c00, Class:  7, CF:0.876739, Len:  5, Fitness_tra: 1
Rule 93: 5580b01d0100000b, Class:  5, CF:0.671766, Len:  8, Fitness_tra: 0
Rule 94: 0005000071014000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 3200000000c0001a, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 050066005101c00a, Class:  4, CF:0.988802, Len:  8, Fitness_tra: 0
Rule 97: 000000700d000b30, Class:  9, CF:0.434885, Len:  4, Fitness_tra: 3
Rule 98: 520000900100000c, Class:  8, CF:  1, Len:  5, Fitness_tra: 1
Rule 99: 00fe000ec0004003, Class:  7, CF:0.934756, Len:  6, Fitness_tra: 1
Rule100: 0000003000102e25, Class:  5, CF:0.800614, Len:  6, Fitness_tra: 0
------Current------
Miss_rate(tra)	:6.02273
------Result------
Miss_rate(tra)	:6.02273
Miss_rate(tst)	:11.3636
ARL				:5

------Generation 3000------
Rule  1: 0e00003001000b30, Class:  6, CF:0.865618, Len:  5, Fitness_tra: 65
Rule  2: 1500500000010630, Class:  3, CF:0.582842, Len:  6, Fitness_tra: 56
Rule  3: 320000000000000c, Class:  7, CF:0.584278, Len:  3, Fitness_tra: 50
Rule  4: 0000000000100e25, Class:  5, CF:0.901867, Len:  4, Fitness_tra: 47
Rule  5: a00000000d0c0b20, Class:  1, CF:0.653655, Len:  5, Fitness_tra: 41
Rule  6: 0500060050000000, Class:  0, CF:0.980226, Len:  3, Fitness_tra: 28
Rule  7: a0050000f0000600, Class:  2, CF:0.820921, Len:  4, Fitness_tra: 26
Rule  8: 0e00000051000505, Class:  0, CF:0.96042, Len:  5, Fitness_tra: 23
Rule  9: 05f0300400004000, Class:  4, CF:0.634623, Len:  5, Fitness_tra: 21
Rule 10: 08000a0050000000, Class:  0, CF:0.991206, Len:  3, Fitness_tra: 21
Rule 11: 050060002001d00a, Class:  4, CF:0.480327, Len:  6, Fitness_tra: 16
Rule 12: 3500001400b10650, Class:  2, CF:0.729141, Len:  8, Fitness_tra: 19
Rule 13: 0100200007330000, Class:  2, CF:0.467616, Len:  5, Fitness_tra: 16
Rule 14: 3005400404010610, Class:  3, CF:0.721124, Len:  8, Fitness_tra: 15
Rule 15: 1500600001020750, Class:  4, CF:0.946705, Len:  7, Fitness_tra: 15
Rule 16: e000000c00007003, Class:  5, CF:0.236328, Len:  4, Fitness_tra: 14
Rule 17: 080060002d000000, Class:  9, CF:0.901415, Len:  4, Fitness_tra: 13
Rule 18: 020000300000000c, Class:  6, CF:0.625083, Len:  3, Fitness_tra: 13
Rule 19: 02c050000000000c, Class:  7, CF:0.91873, Len:  4, Fitness_tra: 13
Rule 20: 000d290000e10160, Class:  9, CF:0.886382, Len:  7, Fitness_tra: 12
Rule 21: 0500003007020740, Class:  4, CF:0.979037, Len:  6, Fitness_tra: 11
Rule 22: 0500600000300000, Class:  8, CF:0.618257, Len:  3, Fitness_tra: 11
Rule 23: 0e00000e0d000000, Class:  9, CF:0.298101, Len:  3, Fitness_tra: 11
Rule 24: 05000a0050000000, Class:  0, CF:0.995856, Len:  3, Fitness_tra: 10
Rule 25: 05fe000000004005, Class:  8, CF:0.972389, Len:  5, Fitness_tra: 9
Rule 26: 05005000000006d0, Class:  2, CF:0.407777, Len:  4, Fitness_tra: 9
Rule 27: 0101000000000b20, Class:  1, CF:0.726097, Len:  4, Fitness_tra: 9
