------Generation 0------
Rule  1: 313f21b122313c21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0e30060003090000, Class:  0, CF:0.876198, Len:  5, Fitness_tra: 0
Rule 91: 00830000e5300002, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 615f000a19000700, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 050f00000c030000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 901000c00d0100a1, Class:  9, CF:0.645257, Len:  7, Fitness_tra: 1
Rule 95: 200a3a370e21044a, Class:  0, CF:  1, Len: 12, Fitness_tra: 0
Rule 96: 0e82020211300052, Class:  7, CF:0.839802, Len:  0, Fitness_tra: 0
Rule 97: 001024600e0c0041, Class:  9, CF:  1, Len:  8, Fitness_tra: 0
Rule 98: 021260591bb38110, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 058202b28430e050, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0f02005002000004, Class:  9, CF:  1, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:21.1364
------Result------
Miss_rate(tra)	:21.1364
Miss_rate(tst)	:29.5455
ARL				:6.06757

------Generation 900------
Rule  1: 0500060050000000, Class:  0, CF:0.95646, Len:  3, Fitness_tra: 56
Rule  2: a000005000010004, Class:  7, CF:0.845399, Len:  4, Fitness_tra: 44
Rule  3: 0500000000900080, Class:  4, CF:0.436102, Len:  3, Fitness_tra: 37
Rule  4: 1002221210332051, Class:  2, CF:0.562422, Len: 12, Fitness_tra: 33
Rule  5: e200000070000030, Class:  6, CF:0.595356, Len:  4, Fitness_tra: 32
Rule  6: a7000250000c000a, Class:  1, CF:0.9957, Len:  6, Fitness_tra: 28
Rule  7: 00100060000300a1, Class:  6, CF:0.786573, Len:  5, Fitness_tra: 27
Rule  8: 1555000054000000, Class:  3, CF:0.396552, Len:  6, Fitness_tra: 21
Rule  9: 0010dc0000000590, Class:  5, CF:0.94069, Len:  5, Fitness_tra: 19
Rule 10: 000800b000007920, Class:  5, CF:0.998335, Len:  5, Fitness_tra: 15
Rule 11: a0000290000c0000, Class:  1, CF:0.61883, Len:  4, Fitness_tra: 16
Rule 12: 1019220210900001, Class:  3, CF:0.307852, Len:  9, Fitness_tra: 14
Rule 13: 0008003005000000, Class:  9, CF:0.867092, Len:  3, Fitness_tra: 12
Rule 14: a502025200b0005a, Class:  2, CF:0.903467, Len:  9, Fitness_tra: 12
Rule 15: 1555000054000001, Class:  3, CF:0.412242, Len:  7, Fitness_tra: 12
Rule 16: 000e00b000000900, Class:  0, CF:0.885207, Len:  3, Fitness_tra: 10
Rule 17: 155505b014201000, Class:  5, CF:0.807479, Len: 10, Fitness_tra: 0
Rule 18: 050502d00000020d, Class:  8, CF:0.678868, Len:  6, Fitness_tra: 10
Rule 19: 05000000b000e050, Class:  4, CF:0.591904, Len:  4, Fitness_tra: 9
Rule 20: 1100221010030021, Class:  2, CF:0.33193, Len:  9, Fitness_tra: 9
Rule 21: 150505b064001000, Class:  2, CF:0.720935, Len:  8, Fitness_tra: 8
Rule 22: e225050950000000, Class:  9, CF:0.954976, Len:  7, Fitness_tra: 8
Rule 23: 0e82020211300052, Class:  7, CF:0.839802, Len: 10, Fitness_tra: 8
Rule 24: 75000000b000e502, Class:  8, CF:  1, Len:  6, Fitness_tra: 4
Rule 25: 00500000e9000000, Class:  9, CF:0.998451, Len:  3, Fitness_tra: 7
Rule 26: 0d000807000000c5, Class:  8, CF:0.799259, Len:  5, Fitness_tra: 7
Rule 27: a500005000b00004, Class:  7, CF:0.981936, Len:  5, Fitness_tra: 6
Rule 28: 050c050000900000, Class:  9, CF:0.920619, Len:  4, Fitness_tra: 6
Rule 29: 000a000000000000, Class:  0, CF:0.816901, Len:  1, Fitness_tra: 5
Rule 30: 0500005000010059, Class:  8, CF:0.29138, Len:  5, Fitness_tra: 5
Rule 31: 0500600900000000, Class:  9, CF:0.632247, Len:  3, Fitness_tra: 5
Rule 32: 00000100d050e303, Class:  4, CF:0.372792, Len:  6, Fitness_tra: 5
Rule 33: 05010807500000c0, Class:  4, CF:0.957546, Len:  6, Fitness_tra: 5
Rule 34: 050c000064000050, Class:  5, CF:0.992608, Len:  5, Fitness_tra: 5
Rule 35: 0005000000030500, Class:  8, CF:0.251229, Len:  3, Fitness_tra: 4
Rule 36: d119000000900300, Class:  9, CF:0.642924, Len:  6, Fitness_tra: 4
Rule 37: 050c00101400e532, Class:  8, CF:0.979588, Len:  9, Fitness_tra: 4
Rule 38: e505050050000006, Class:  9, CF:0.293926, Len:  6, Fitness_tra: 4
Rule 39: 0900505d0c0b4000, Class:  3, CF:0.289483, Len:  7, Fitness_tra: 5
Rule 40: 072505095000000a, Class:  1, CF:0.991835, Len:  7, Fitness_tra: 4
Rule 41: 00102c000d510110, Class:  9, CF:0.961562, Len:  8, Fitness_tra: 4
Rule 42: 010020100060000c, Class:  7, CF:0.436534, Len:  5, Fitness_tra: 4
Rule 43: 00000c070e000440, Class:  4, CF:  1, Len:  5, Fitness_tra: 3
Rule 44: 0500560000000000, Class:  8, CF:0.717159, Len:  3, Fitness_tra: 2
Rule 45: 00000600b0800030, Class:  8, CF:  1, Len:  4, Fitness_tra: 2
Rule 46: 0510101111001140, Class:  6, CF:0.462221, Len: 10, Fitness_tra: 3
Rule 47: 050006007000e030, Class:  8, CF:  1, Len:  5, Fitness_tra: 2
Rule 48: e550d00050000000, Class:  9, CF:0.865816, Len:  5, Fitness_tra: 3
Rule 49: 0000000000050303, Class:  4, CF:0.0536529, Len:  3, Fitness_tra: 3
Rule 50: 055502005000100d, Class:  8, CF:0.999639, Len:  7, Fitness_tra: 3
Rule 51: 050c60e000000000, Class:  4, CF:0.86759, Len:  4, Fitness_tra: 3
Rule 52: 0d00680900200000, Class:  9, CF:0.959662, Len:  5, Fitness_tra: 3
Rule 53: 0501050000000500, Class:  5, CF:0.885365, Len:  4, Fitness_tra: 2
Rule 54: 00e0000000000035, Class:  8, CF:  1, Len:  3, Fitness_tra: 2
Rule 55: 0105201310035021, Class:  2, CF:0.845966, Len: 10, Fitness_tra: 2
Rule 56: 1500060050000000, Class:  0, CF:0.968658, Len:  4, Fitness_tra: 2
Rule 57: 0051d00000000500, Class:  8, CF:0.985635, Len:  4, Fitness_tra: 2
Rule 58: 000401100000e534, Class:  8, CF:0.953805, Len:  7, Fitness_tra: 2
Rule 59: c50000101440e530, Class:  8, CF:  1, Len:  9, Fitness_tra: 2
Rule 60: 5050100001009730, Class:  6, CF:0.868493, Len:  7, Fitness_tra: 2
Rule 61: 0900200c00d0e000, Class:  7, CF:0.511119, Len:  5, Fitness_tra: 2
Rule 62: 0105c01310035021, Class:  2, CF:0.803567, Len: 10, Fitness_tra: 2
Rule 63: 9082020211330051, Class:  8, CF:0.742005, Len: 11, Fitness_tra: 2
Rule 64: 052505095000000a, Class:  9, CF:0.237196, Len:  7, Fitness_tra: 2
Rule 65: 0500706900000000, Class:  5, CF:0.730288, Len:  4, Fitness_tra: 1
Rule 66: 051411101000e532, Class:  8, CF:0.781653, Len: 11, Fitness_tra: 2
Rule 67: 050c050010100006, Class:  1, CF:0.515704, Len:  6, Fitness_tra: 1
Rule 68: 050c000064000550, Class:  5, CF:  1, Len:  6, Fitness_tra: 2
Rule 69: 100500b050607021, Class:  8, CF:0.999015, Len:  8, Fitness_tra: 2
Rule 70: b0042c0004000110, Class:  4, CF:0.91032, Len:  7, Fitness_tra: 2
Rule 71: 000f000000000000, Class:  0, CF:0.826087, Len:  1, Fitness_tra: 2
Rule 72: 0508003e05000000, Class:  9, CF:0.9766, Len:  5, Fitness_tra: 2
Rule 73: e000000090090c00, Class:  4, CF:0.870603, Len:  4, Fitness_tra: 2
Rule 74: 0000ee00020000ad, Class:  8, CF:  1, Len:  5, Fitness_tra: 1
Rule 75: 05500000b0b01000, Class:  1, CF:0.496586, Len:  5, Fitness_tra: 1
Rule 76: 05000b00b700e54d, Class:  8, CF:  1, Len:  8, Fitness_tra: 1
Rule 77: 0d0000b000d10184, Class:  8, CF:0.877526, Len:  7, Fitness_tra: 1
Rule 78: 0015001060510014, Class:  6, CF:0.810033, Len:  8, Fitness_tra: 1
Rule 79: 09000001b700e000, Class:  8, CF:0.304546, Len:  5, Fitness_tra: 1
Rule 80: 0025051060030204, Class:  6, CF:0.522868, Len:  8, Fitness_tra: 1
Rule 81: 13c3114731153316, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0900505d0c074000, Class:  3, CF:0.286812, Len:  7, Fitness_tra: 0
Rule 83: 000a000000000000, Class:  0, CF:0.816901, Len:  0, Fitness_tra: 0
Rule 84: 111311153d311c52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 0f0050050d085400, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0bd06c000000d06e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1a16254214f5a113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: f6165e5911342421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 00102c070d010110, Class:  4, CF:0.965456, Len:  8, Fitness_tra: 0
Rule 92: 0550053014200000, Class:  5, CF:0.515707, Len:  7, Fitness_tra: 13
Rule 93: 708200001833e002, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 00100c020051201e, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 95: 05000600b000e502, Class:  8, CF:  1, Len:  6, Fitness_tra: 4
Rule 96: 050cd04064000450, Class:  5, CF:0.929772, Len:  8, Fitness_tra: 0
Rule 97: 050c00b004000930, Class:  8, CF:0.59085, Len:  6, Fitness_tra: 1
Rule 98: 00090008400b0500, Class:  8, CF:0.659961, Len:  5, Fitness_tra: 0
Rule 99: c106000e00900300, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 1019220210900e01, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:14.5455
------Result------
Miss_rate(tra)	:14.5455
Miss_rate(tst)	:21.3636
ARL				:5.98864

------Generation 1000------
Rule  1: 0500000000900080, Class:  4, CF:0.436102, Len:  3, Fitness_tra: 44
Rule  2: 0500060650000000, Class:  0, CF:0.975293, Len:  4, Fitness_tra: 39
Rule  3: a000005000010004, Class:  7, CF:0.845399, Len:  4, Fitness_tra: 38
Rule  4: e200000070000030, Class:  6, CF:0.595356, Len:  4, Fitness_tra: 32
Rule  5: 0010000201330051, Class:  2, CF:0.207219, Len:  7, Fitness_tra: 32
Rule  6: a7000250000c000a, Class:  1, CF:0.9957, Len:  6, Fitness_tra: 27
Rule  7: 00100060000300a1, Class:  6, CF:0.786573, Len:  5, Fitness_tra: 27
Rule  8: 10090208103b2051, Class:  2, CF:0.841565, Len: 10, Fitness_tra: 19
Rule  9: 0500060050000000, Class:  0, CF:0.95646, Len:  3, Fitness_tra: 19
Rule 10: 1555000054000000, Class:  3, CF:0.396552, Len:  6, Fitness_tra: 18
Rule 11: 0010dc0000000590, Class:  5, CF:0.94069, Len:  5, Fitness_tra: 18
Rule 12: 000002d00000000d, Class:  8, CF:0.621543, Len:  3, Fitness_tra: 17
Rule 13: a0000290000c0000, Class:  1, CF:0.61883, Len:  4, Fitness_tra: 15
Rule 14: 1019220210900001, Class:  3, CF:0.307852, Len:  9, Fitness_tra: 15
Rule 15: a500505000000004, Class:  7, CF:0.949177, Len:  5, Fitness_tra: 9
Rule 16: 0000700300007990, Class:  5, CF:  1, Len:  5, Fitness_tra: 11
Rule 17: 0008003005000000, Class:  9, CF:0.867092, Len:  3, Fitness_tra: 10
Rule 18: 000e00b000000900, Class:  0, CF:0.885207, Len:  3, Fitness_tra: 10
Rule 19: 0550053014200000, Class:  5, CF:0.515707, Len:  7, Fitness_tra: 10
Rule 20: d00ee00000900000, Class:  3, CF:0.812381, Len:  4, Fitness_tra: 9
Rule 21: 05000000b000e050, Class:  4, CF:0.591904, Len:  4, Fitness_tra: 9
Rule 22: 14000600c0000000, Class:  8, CF:0.986936, Len:  4, Fitness_tra: 8
Rule 23: 000800b000007920, Class:  5, CF:0.998335, Len:  5, Fitness_tra: 9
Rule 24: e225050950000000, Class:  9, CF:0.954976, Len:  7, Fitness_tra: 8
Rule 25: 0e82020211300052, Class:  7, CF:0.839802, Len: 10, Fitness_tra: 8
Rule 26: 1555000054000001, Class:  3, CF:0.412242, Len:  7, Fitness_tra: 7
Rule 27: 00500000e9000000, Class:  9, CF:0.998451, Len:  3, Fitness_tra: 7
Rule 28: a502025200b0005a, Class:  2, CF:0.903467, Len:  9, Fitness_tra: 7
Rule 29: 0900505d0c0b4000, Class:  3, CF:0.289483, Len:  7, Fitness_tra: 7
Rule 30: 0508000e05000000, Class:  9, CF:0.574363, Len:  4, Fitness_tra: 6
Rule 31: 050c050000900000, Class:  9, CF:0.920619, Len:  4, Fitness_tra: 6
Rule 32: a500005000b00004, Class:  7, CF:0.981936, Len:  5, Fitness_tra: 6
Rule 33: 0500600900000000, Class:  9, CF:0.632247, Len:  3, Fitness_tra: 6
Rule 34: c550000072000030, Class:  5, CF:0.893555, Len:  6, Fitness_tra: 5
Rule 35: 050c000064000050, Class:  5, CF:0.992608, Len:  5, Fitness_tra: 5
Rule 36: 05010807500000c0, Class:  4, CF:0.957546, Len:  6, Fitness_tra: 5
Rule 37: d119000700000490, Class:  8, CF:0.982186, Len:  7, Fitness_tra: 5
Rule 38: 000a000000000000, Class:  0, CF:0.816901, Len:  1, Fitness_tra: 5
Rule 39: 0500005000010059, Class:  8, CF:0.29138, Len:  5, Fitness_tra: 4
Rule 40: 00000100d050e303, Class:  4, CF:0.372792, Len:  6, Fitness_tra: 4
Rule 41: 010020100060000c, Class:  7, CF:0.436534, Len:  5, Fitness_tra: 4
Rule 42: 05000600b000e502, Class:  8, CF:  1, Len:  6, Fitness_tra: 4
Rule 43: 072505095000000a, Class:  1, CF:0.991835, Len:  7, Fitness_tra: 4
Rule 44: d119000000900300, Class:  9, CF:0.642924, Len:  6, Fitness_tra: 4
Rule 45: 75000000b000e502, Class:  8, CF:  1, Len:  6, Fitness_tra: 4
Rule 46: e505050050000006, Class:  9, CF:0.293926, Len:  6, Fitness_tra: 4
Rule 47: 0500000000900059, Class:  0, CF:  1, Len:  4, Fitness_tra: 4
Rule 48: 0d000807000000c5, Class:  8, CF:0.799259, Len:  5, Fitness_tra: 4
Rule 49: 050c60e000000000, Class:  4, CF:0.86759, Len:  4, Fitness_tra: 3
Rule 50: 0d00680900200000, Class:  9, CF:0.959662, Len:  5, Fitness_tra: 3
Rule 51: 0510101111001140, Class:  6, CF:0.462221, Len: 10, Fitness_tra: 3
Rule 52: e550d00050000000, Class:  9, CF:0.865816, Len:  5, Fitness_tra: 3
Rule 53: 00000c070e000440, Class:  4, CF:  1, Len:  5, Fitness_tra: 3
Rule 54: 0105201310035021, Class:  2, CF:0.845966, Len: 10, Fitness_tra: 3
Rule 55: 050c00101400e532, Class:  8, CF:0.979588, Len:  9, Fitness_tra: 3
Rule 56: 000000b000000980, Class:  0, CF:0.825762, Len:  3, Fitness_tra: 3
Rule 57: 0005000000030500, Class:  8, CF:0.251229, Len:  3, Fitness_tra: 3
Rule 58: 150505b064001000, Class:  2, CF:0.720935, Len:  8, Fitness_tra: 3
Rule 59: 5050100001009730, Class:  6, CF:0.868493, Len:  7, Fitness_tra: 2
Rule 60: 055502005000100d, Class:  8, CF:0.999639, Len:  7, Fitness_tra: 2
Rule 61: 0105c01310035021, Class:  2, CF:0.803567, Len: 10, Fitness_tra: 2
Rule 62: 9082020211330051, Class:  8, CF:0.742005, Len: 11, Fitness_tra: 2
Rule 63: 051411101000e532, Class:  8, CF:0.781653, Len: 11, Fitness_tra: 2
Rule 64: 050c000064000550, Class:  5, CF:  1, Len:  6, Fitness_tra: 2
Rule 65: 0500560000000000, Class:  8, CF:0.717159, Len:  3, Fitness_tra: 2
Rule 66: b0042c0004000110, Class:  4, CF:0.91032, Len:  7, Fitness_tra: 2
Rule 67: 000f000000000000, Class:  0, CF:0.826087, Len:  1, Fitness_tra: 2
Rule 68: 0508003e05000000, Class:  9, CF:0.9766, Len:  5, Fitness_tra: 2
Rule 69: e000000090090c00, Class:  4, CF:0.870603, Len:  4, Fitness_tra: 2
Rule 70: 0000000000050303, Class:  4, CF:0.0536529, Len:  3, Fitness_tra: 2
Rule 71: 00102c000d510110, Class:  9, CF:0.961562, Len:  8, Fitness_tra: 2
Rule 72: e000000030030800, Class:  8, CF:0.35345, Len:  4, Fitness_tra: 2
Rule 73: a5000050000e005a, Class:  4, CF:  1, Len:  6, Fitness_tra: 2
Rule 74: 09000001b700e000, Class:  8, CF:0.304546, Len:  5, Fitness_tra: 2
Rule 75: c50000101440e530, Class:  8, CF:  1, Len:  9, Fitness_tra: 2
Rule 76: 0900200c00d0e000, Class:  7, CF:0.511119, Len:  5, Fitness_tra: 1
Rule 77: 0050700050007000, Class:  9, CF:0.0681613, Len:  4, Fitness_tra: 1
Rule 78: 00e0000000000035, Class:  8, CF:  1, Len:  3, Fitness_tra: 1
Rule 79: 100500b050607021, Class:  8, CF:0.999015, Len:  8, Fitness_tra: 1
Rule 80: 05500000b0b01000, Class:  1, CF:0.496586, Len:  5, Fitness_tra: 1
Rule 81: 000f000000000000, Class:  0, CF:0.826087, Len:  0, Fitness_tra: 0
Rule 82: 51661f8e5d1154b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 25261615111b5111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 11211f1951611412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 0a00005008000000, Class:  9, CF:0.821782, Len:  3, Fitness_tra: 0
Rule 86: 0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: a3132911351c5bb1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 07d06c000000d06e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 611a231311e21442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 215a135138f15242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: d510620900000000, Class:  9, CF:  1, Len:  6, Fitness_tra: 0
Rule 92: 100b900210c00050, Class:  9, CF:  1, Len:  7, Fitness_tra: 0
Rule 93: aa07005000d00904, Class:  9, CF:  1, Len:  7, Fitness_tra: 0
Rule 94: 0500003000000050, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 000500106703e204, Class:  6, CF:0.515708, Len:  8, Fitness_tra: 0
Rule 96: 155500005400d000, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 010020100090008c, Class:  8, CF:0.636133, Len:  6, Fitness_tra: 1
Rule 98: 9483369231340071, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: ae00505000010004, Class:  7, CF:0.988845, Len:  6, Fitness_tra: 2
Rule100: c00020007200003d, Class:  8, CF:  1, Len:  6, Fitness_tra: 1
------Current------
Miss_rate(tra)	:13.0682
------Result------
Miss_rate(tra)	:13.0682
Miss_rate(tst)	:20
ARL				:5.63636

------Generation 2000------
Rule  1: 0500000000900080, Class:  4, CF:0.436102, Len:  3, Fitness_tra: 35
Rule  2: a000005000010054, Class:  7, CF:0.956525, Len:  5, Fitness_tra: 34
Rule  3: 0500000000900009, Class:  0, CF:0.818831, Len:  3, Fitness_tra: 32
Rule  4: 0500060650000000, Class:  0, CF:0.975293, Len:  4, Fitness_tra: 27
Rule  5: e200000070000030, Class:  6, CF:0.595356, Len:  4, Fitness_tra: 26
Rule  6: a7000250000c000a, Class:  1, CF:0.9957, Len:  6, Fitness_tra: 25
Rule  7: 0015006000030007, Class:  6, CF:0.896205, Len:  5, Fitness_tra: 22
Rule  8: 00100060000300a1, Class:  6, CF:0.786573, Len:  5, Fitness_tra: 21
Rule  9: 0500060050000000, Class:  0, CF:0.95646, Len:  3, Fitness_tra: 19
Rule 10: a0000290000c0000, Class:  1, CF:0.61883, Len:  4, Fitness_tra: 16
Rule 11: 1555000054000000, Class:  3, CF:0.396552, Len:  6, Fitness_tra: 16
Rule 12: a000005000010004, Class:  7, CF:0.845399, Len:  4, Fitness_tra: 13
Rule 13: a000000811010051, Class:  2, CF:0.22745, Len:  7, Fitness_tra: 13
Rule 14: 0508100005000001, Class:  4, CF:0.27275, Len:  5, Fitness_tra: 12
Rule 15: 0010dc0000000590, Class:  5, CF:0.94069, Len:  5, Fitness_tra: 12
Rule 16: 2209000070000095, Class:  8, CF:0.794791, Len:  6, Fitness_tra: 11
Rule 17: 0510000000900080, Class:  4, CF:0.472789, Len:  4, Fitness_tra: 11
Rule 18: 000002d00000000d, Class:  8, CF:0.621543, Len:  3, Fitness_tra: 12
Rule 19: 0008003005000000, Class:  9, CF:0.867092, Len:  3, Fitness_tra: 11
Rule 20: 0010000201330051, Class:  2, CF:0.207219, Len:  7, Fitness_tra: 12
Rule 21: 05000000b000e050, Class:  4, CF:0.591904, Len:  4, Fitness_tra: 10
Rule 22: a500000000960000, Class:  3, CF:0.186245, Len:  4, Fitness_tra: 10
Rule 23: 1045e200e0900300, Class:  3, CF:0.684935, Len:  8, Fitness_tra: 10
Rule 24: 052007001000e002, Class:  8, CF:0.611815, Len:  6, Fitness_tra: 10
Rule 25: e225050950000000, Class:  9, CF:0.954976, Len:  7, Fitness_tra: 9
Rule 26: 10020208c0a00021, Class:  2, CF:0.27821, Len:  8, Fitness_tra: 8
Rule 27: 0007003000200000, Class:  8, CF:0.696663, Len:  3, Fitness_tra: 8
Rule 28: 1015e20010900300, Class:  3, CF:0.503672, Len:  8, Fitness_tra: 8
Rule 29: 000800b000007920, Class:  5, CF:0.998335, Len:  5, Fitness_tra: 8
Rule 30: d00ee00000900000, Class:  3, CF:0.812381, Len:  4, Fitness_tra: 8
Rule 31: a500505000000004, Class:  7, CF:0.949177, Len:  5, Fitness_tra: 8
Rule 32: 0e82020211300052, Class:  7, CF:0.839802, Len: 10, Fitness_tra: 8
Rule 33: 0508000e05000000, Class:  9, CF:0.574363, Len:  4, Fitness_tra: 8
Rule 34: 0000700300007990, Class:  5, CF:  1, Len:  5, Fitness_tra: 8
Rule 35: 0000200010035020, Class:  2, CF:0.199734, Len:  5, Fitness_tra: 8
Rule 36: 0002020811302051, Class:  2, CF:0.465707, Len:  9, Fitness_tra: 6
Rule 37: 2109000000000095, Class:  8, CF:0.897955, Len:  5, Fitness_tra: 8
Rule 38: d109000000900300, Class:  9, CF:0.544046, Len:  5, Fitness_tra: 8
Rule 39: 10090208103b2051, Class:  2, CF:0.841565, Len: 10, Fitness_tra: 4
Rule 40: 00500000e9000000, Class:  9, CF:0.998451, Len:  3, Fitness_tra: 7
Rule 41: 000c000004030050, Class:  1, CF:0.957008, Len:  4, Fitness_tra: 7
Rule 42: 1505c00064000050, Class:  2, CF:0.382274, Len:  7, Fitness_tra: 7
Rule 43: 0550053014200000, Class:  5, CF:0.515707, Len:  7, Fitness_tra: 7
Rule 44: 1555000054000001, Class:  3, CF:0.412242, Len:  7, Fitness_tra: 6
Rule 45: 0500600900000000, Class:  9, CF:0.632247, Len:  3, Fitness_tra: 6
Rule 46: 050c000064000050, Class:  5, CF:0.992608, Len:  5, Fitness_tra: 6
Rule 47: 0dfe000000004005, Class:  8, CF:0.904034, Len:  5, Fitness_tra: 6
Rule 48: 050c050000900000, Class:  9, CF:0.920619, Len:  4, Fitness_tra: 6
Rule 49: 000a000000000000, Class:  0, CF:0.816901, Len:  1, Fitness_tra: 5
Rule 50: 0500d00a0000c550, Class:  5, CF:0.999484, Len:  6, Fitness_tra: 5
Rule 51: a00000001101045d, Class:  7, CF:0.995825, Len:  7, Fitness_tra: 5
Rule 52: 050006000000e500, Class:  8, CF:0.770145, Len:  4, Fitness_tra: 5
Rule 53: 05000c00b0000590, Class:  5, CF:0.812101, Len:  5, Fitness_tra: 5
Rule 54: 00000100d050e303, Class:  4, CF:0.372792, Len:  6, Fitness_tra: 5
Rule 55: e505050050000006, Class:  9, CF:0.293926, Len:  6, Fitness_tra: 3
Rule 56: 14000600c0000000, Class:  8, CF:0.986936, Len:  4, Fitness_tra: 4
Rule 57: a502025200b0005a, Class:  2, CF:0.903467, Len:  9, Fitness_tra: 4
Rule 58: 1019220210900001, Class:  3, CF:0.307852, Len:  9, Fitness_tra: 4
Rule 59: 0008000005000051, Class:  1, CF:0.166092, Len:  4, Fitness_tra: 4
Rule 60: 0900505d0c0b4000, Class:  3, CF:0.289483, Len:  7, Fitness_tra: 4
Rule 61: 0005000000030500, Class:  8, CF:0.251229, Len:  3, Fitness_tra: 5
Rule 62: a500005000b00004, Class:  7, CF:0.981936, Len:  5, Fitness_tra: 4
Rule 63: c550000072000030, Class:  5, CF:0.893555, Len:  6, Fitness_tra: 3
Rule 64: 0d00680900200000, Class:  9, CF:0.959662, Len:  5, Fitness_tra: 3
Rule 65: e550d00050000000, Class:  9, CF:0.865816, Len:  5, Fitness_tra: 3
Rule 66: 05000000009e0080, Class:  4, CF:0.776158, Len:  4, Fitness_tra: 3
Rule 67: 000e00b000000900, Class:  0, CF:0.885207, Len:  3, Fitness_tra: 3
Rule 68: a000000070000034, Class:  7, CF:0.195545, Len:  4, Fitness_tra: 4
Rule 69: 100e620000900000, Class:  4, CF:0.0726398, Len:  5, Fitness_tra: 3
Rule 70: b519000000000080, Class:  4, CF:0.719247, Len:  5, Fitness_tra: 3
Rule 71: 6550000002900030, Class:  5, CF:0.278962, Len:  6, Fitness_tra: 3
Rule 72: 000f000000000000, Class:  0, CF:0.826087, Len:  1, Fitness_tra: 2
Rule 73: 0500560000000000, Class:  8, CF:0.717159, Len:  3, Fitness_tra: 2
Rule 74: 0508003e05000000, Class:  9, CF:0.9766, Len:  5, Fitness_tra: 2
Rule 75: 75000000b000e502, Class:  8, CF:  1, Len:  6, Fitness_tra: 2
Rule 76: ae00505000010004, Class:  7, CF:0.988845, Len:  6, Fitness_tra: 2
Rule 77: 1400000300007990, Class:  5, CF:  1, Len:  6, Fitness_tra: 2
Rule 78: 050000001060e300, Class:  8, CF:0.672723, Len:  5, Fitness_tra: 2
Rule 79: 0900505d0c074000, Class:  3, CF:0.286812, Len:  7, Fitness_tra: 2
Rule 80: 7550000972000030, Class:  5, CF:0.911675, Len:  7, Fitness_tra: 2
Rule 81: 0500560000000000, Class:  8, CF:0.717159, Len:  0, Fitness_tra: 0
Rule 82: 71131f1313115414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 07d06c000000d0fe, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1311991117221135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 0000000000800000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 665111119d1c5b74, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 008f00090d0c5040, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0000000000004000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 00095f0003000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0000a00300005990, Class:  8, CF:0.149654, Len:  5, Fitness_tra: 0
Rule 92: a00060000001045d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
