------Generation 0------
Rule  1: 1313f3ed3112d727, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0000050000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 0000905000000000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 6a5f212155311b74, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0ac0e00000d00000, Class:  9, CF:  1, Len:  4, Fitness_tra: 0
Rule 88: 0000008050080000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: ff00000000000000, Class:  9, CF:  1, Len:  2, Fitness_tra: 1
Rule 90: 3ad1111111615272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0000907d00000ba0, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0000502000020430, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0200100160a01020, Class:  5, CF:0.340636, Len:  7, Fitness_tra: 7
Rule 94: 008000a000e70c60, Class:  6, CF:0.997595, Len:  6, Fitness_tra: 0
Rule 95: 5ec9000030300802, Class:  8, CF:  1, Len:  8, Fitness_tra: 0
Rule 96: 0001900d50000300, Class:  1, CF:0.241855, Len:  5, Fitness_tra: 2
Rule 97: 00005000090304a0, Class:  9, CF:0.80837, Len:  5, Fitness_tra: 0
Rule 98: 000000e500d30080, Class:  1, CF:0.483914, Len:  5, Fitness_tra: 0
Rule 99: 05f0000000000b05, Class:  8, CF:  1, Len:  4, Fitness_tra: 0
Rule100: 0d10001028000061, Class:  9, CF:0.0727448, Len:  7, Fitness_tra: 0
------Current------
Miss_rate(tra)	:11.4773
------Result------
Miss_rate(tra)	:11.4773
Miss_rate(tst)	:21.8182
ARL				:5.27778

------Generation 700------
Rule  1: 5900000000000407, Class:  6, CF:0.985238, Len:  4, Fitness_tra: 55
Rule  2: 5000000058000100, Class:  9, CF:0.697261, Len:  4, Fitness_tra: 36
Rule  3: 00000a00500000a0, Class:  0, CF:0.994233, Len:  3, Fitness_tra: 31
Rule  4: 0909000060a01621, Class:  2, CF:0.993995, Len:  8, Fitness_tra: 30
Rule  5: 70000c0000e80b00, Class:  4, CF:  1, Len:  5, Fitness_tra: 30
Rule  6: 000000e500d00080, Class:  1, CF:0.863354, Len:  4, Fitness_tra: 25
Rule  7: 0000900000000b0c, Class:  7, CF:0.881475, Len:  3, Fitness_tra: 26
Rule  8: 0d10901d00010060, Class:  3, CF:0.794196, Len:  7, Fitness_tra: 25
Rule  9: 000000000000040c, Class:  7, CF:0.325352, Len:  2, Fitness_tra: 24
Rule 10: 000990d000000022, Class:  7, CF:0.954537, Len:  5, Fitness_tra: 21
Rule 11: 0908080060a00020, Class:  5, CF:0.933103, Len:  6, Fitness_tra: 19
Rule 12: 000000a000570c60, Class:  6, CF:0.995577, Len:  5, Fitness_tra: 15
Rule 13: 000900d000a01021, Class:  2, CF:0.265163, Len:  6, Fitness_tra: 15
Rule 14: 0010100000805019, Class:  8, CF:0.905415, Len:  6, Fitness_tra: 15
Rule 15: 4000000000b30000, Class:  2, CF:0.174095, Len:  3, Fitness_tra: 13
Rule 16: 0940a06000020420, Class:  4, CF:0.526216, Len:  7, Fitness_tra: 13
Rule 17: 001c000258000000, Class:  1, CF:0.425102, Len:  5, Fitness_tra: 13
Rule 18: 0501030050000005, Class:  0, CF:0.99509, Len:  5, Fitness_tra: 12
Rule 19: 0000900d00000ba0, Class:  3, CF:0.346582, Len:  4, Fitness_tra: 12
Rule 20: 4009000000030c00, Class:  8, CF:0.370457, Len:  4, Fitness_tra: 10
Rule 21: 0009f00f00000020, Class:  0, CF:0.79858, Len:  4, Fitness_tra: 10
Rule 22: 0e19904002000010, Class:  3, CF:0.514499, Len:  7, Fitness_tra: 10
Rule 23: 1009006208001000, Class:  5, CF:0.266394, Len:  6, Fitness_tra: 10
Rule 24: 05000f0050000000, Class:  0, CF:0.995693, Len:  3, Fitness_tra: 10
Rule 25: 0010a00058000c80, Class:  4, CF:0.956083, Len:  6, Fitness_tra: 9
Rule 26: 1d10001028010061, Class:  3, CF:0.317827, Len:  9, Fitness_tra: 9
Rule 27: 0d00900000020212, Class:  8, CF:0.924098, Len:  6, Fitness_tra: 9
Rule 28: 0000904000020a10, Class:  3, CF:0.143914, Len:  5, Fitness_tra: 8
Rule 29: 05000a0050000000, Class:  0, CF:0.984544, Len:  3, Fitness_tra: 8
Rule 30: 00a9000000000800, Class:  8, CF:0.675098, Len:  3, Fitness_tra: 8
Rule 31: 0009100002b05000, Class:  2, CF:0.515537, Len:  5, Fitness_tra: 8
Rule 32: 0000000f0000090c, Class:  0, CF:0.972023, Len:  3, Fitness_tra: 8
Rule 33: 0200100160a01020, Class:  5, CF:0.340636, Len:  7, Fitness_tra: 7
Rule 34: 0000900f00000020, Class:  5, CF:0.678659, Len:  3, Fitness_tra: 7
Rule 35: 5000000000000407, Class:  6, CF:0.965309, Len:  3, Fitness_tra: 6
Rule 36: 5e09000030300802, Class:  8, CF:0.994927, Len:  7, Fitness_tra: 6
Rule 37: f700002520030003, Class:  1, CF:0.73366, Len:  7, Fitness_tra: 6
Rule 38: 000000000d000050, Class:  1, CF:0.234376, Len:  2, Fitness_tra: 4
Rule 39: 0000900d00f00b00, Class:  2, CF:  1, Len:  4, Fitness_tra: 5
Rule 40: 7000000500030020, Class:  1, CF:0.194815, Len:  4, Fitness_tra: 5
Rule 41: 608000d000e00000, Class:  3, CF:0.0306181, Len:  4, Fitness_tra: 4
Rule 42: 1940a00040000081, Class:  4, CF:0.68474, Len:  7, Fitness_tra: 4
Rule 43: 6000f0d000000000, Class:  4, CF:0.646531, Len:  3, Fitness_tra: 4
Rule 44: 000090b002025010, Class:  9, CF:0.365232, Len:  6, Fitness_tra: 4
Rule 45: 0009900060f01600, Class:  2, CF:0.904027, Len:  6, Fitness_tra: 4
Rule 46: 0909006000021420, Class:  4, CF:0.625054, Len:  7, Fitness_tra: 4
Rule 47: 0009107002b05000, Class:  2, CF:0.784862, Len:  6, Fitness_tra: 3
Rule 48: 00e0000000000c00, Class:  8, CF:0.445746, Len:  2, Fitness_tra: 3
Rule 49: d00000005d000700, Class:  9, CF:0.556446, Len:  4, Fitness_tra: 3
Rule 50: 6000f03000100020, Class:  4, CF:  1, Len:  5, Fitness_tra: 3
Rule 51: 19a0a00000000c81, Class:  4, CF:0.988502, Len:  7, Fitness_tra: 3
Rule 52: 0500fa0f50000000, Class:  0, CF:  1, Len:  5, Fitness_tra: 3
Rule 53: 0000a0e000000000, Class:  4, CF:0.178645, Len:  2, Fitness_tra: 3
Rule 54: 4009000000030800, Class:  8, CF:0.558736, Len:  4, Fitness_tra: 3
Rule 55: 0001900d50000300, Class:  1, CF:0.241855, Len:  5, Fitness_tra: 3
Rule 56: 090110b070a00020, Class:  1, CF:0.290898, Len:  7, Fitness_tra: 2
Rule 57: 05fe000000007005, Class:  8, CF:0.974747, Len:  5, Fitness_tra: 2
Rule 58: 00a0000000d00c80, Class:  4, CF:0.79501, Len:  4, Fitness_tra: 2
Rule 59: 4001000070b00020, Class:  5, CF:0.521629, Len:  5, Fitness_tra: 2
Rule 60: 00005060090204a0, Class:  9, CF:0.941839, Len:  6, Fitness_tra: 2
Rule 61: 001000000d00e060, Class:  9, CF:0.973477, Len:  4, Fitness_tra: 2
Rule 62: 0df9000e90000000, Class:  7, CF:0.527801, Len:  5, Fitness_tra: 2
Rule 63: 050d05a258000000, Class:  9, CF:0.752993, Len:  7, Fitness_tra: 2
Rule 64: 7010dce000110160, Class:  3, CF:  1, Len:  9, Fitness_tra: 2
Rule 65: 5000000048000100, Class:  5, CF:0.012931, Len:  4, Fitness_tra: 2
Rule 66: 9e00000780131800, Class:  8, CF:0.986924, Len:  8, Fitness_tra: 2
Rule 67: f700900000070203, Class:  1, CF:  1, Len:  6, Fitness_tra: 2
Rule 68: 000090df00000020, Class:  5, CF:0.84917, Len:  4, Fitness_tra: 1
Rule 69: 0909000160a01021, Class:  2, CF:0.692465, Len:  8, Fitness_tra: 1
Rule 70: 0000900d00000ba7, Class:  8, CF:  1, Len:  5, Fitness_tra: 1
Rule 71: 212918cb71431f66, Class:  6, CF:  1, Len: 16, Fitness_tra: 1
Rule 72: 050910005000a005, Class:  8, CF:  1, Len:  6, Fitness_tra: 1
Rule 73: 0000000d60a01620, Class:  2, CF:0.46439, Len:  6, Fitness_tra: 1
Rule 74: 00a0000000d00cd0, Class:  4, CF:0.976966, Len:  4, Fitness_tra: 1
Rule 75: 0a00e00000000000, Class:  8, CF:0.583333, Len:  2, Fitness_tra: 1
Rule 76: 000900e000000921, Class:  8, CF:  1, Len:  5, Fitness_tra: 1
Rule 77: 0009140062b00010, Class:  6, CF:0.81763, Len:  7, Fitness_tra: 1
Rule 78: 0019a0d050000021, Class:  4, CF:0.86002, Len:  7, Fitness_tra: 1
Rule 79: 00a000000d000c00, Class:  4, CF:0.562578, Len:  3, Fitness_tra: 1
Rule 80: 0e09004062a00010, Class:  1, CF:0.406674, Len:  7, Fitness_tra: 1
Rule 81: 1343411be1351651, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1a2145111531381b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000000000d000050, Class:  1, CF:0.234376, Len:  0, Fitness_tra: 0
Rule 84: 1616113115141bb2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 0a00e00000000000, Class:  8, CF:0.583333, Len:  0, Fitness_tra: 0
Rule 86: 000e0000d00d0000, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 00e0000000000c00, Class:  8, CF:0.445746, Len:  0, Fitness_tra: 0
Rule 88: 291613111c21241b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1512521263911121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0000000080000000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0e1990400200a019, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 02e0100100000c20, Class:  8, CF:0.198362, Len:  6, Fitness_tra: 0
Rule 93: 715008c071433021, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 0005900d00000ca0, Class:  8, CF:  1, Len:  5, Fitness_tra: 1
Rule 95: 0000000004b30900, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 608000d000e00000, Class:  3, CF:0.0306181, Len:  0, Fitness_tra: 0
Rule 97: 0000000050030c00, Class:  8, CF:0.151157, Len:  3, Fitness_tra: 2
Rule 98: 0201033000100004, Class:  8, CF:0.667502, Len:  6, Fitness_tra: 0
Rule 99: 00a0000000131880, Class:  8, CF:0.988778, Len:  6, Fitness_tra: 0
Rule100: 00a0900000f50cd0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:11.3636
------Result------
Miss_rate(tra)	:11.3636
Miss_rate(tst)	:21.8182
ARL				:5.2

------Generation 800------
Rule  1: 5900000000000407, Class:  6, CF:0.985238, Len:  4, Fitness_tra: 55
Rule  2: 5000000058000100, Class:  9, CF:0.697261, Len:  4, Fitness_tra: 36
Rule  3: 00000a00500000a0, Class:  0, CF:0.994233, Len:  3, Fitness_tra: 30
Rule  4: 70000c0000e80b00, Class:  4, CF:  1, Len:  5, Fitness_tra: 30
Rule  5: 0909000060a01621, Class:  2, CF:0.993995, Len:  8, Fitness_tra: 27
Rule  6: 0000900000000b0c, Class:  7, CF:0.881475, Len:  3, Fitness_tra: 24
Rule  7: 000000e500d00080, Class:  1, CF:0.863354, Len:  4, Fitness_tra: 25
Rule  8: 0d10901d00010060, Class:  3, CF:0.794196, Len:  7, Fitness_tra: 25
Rule  9: 000000000000040c, Class:  7, CF:0.325352, Len:  2, Fitness_tra: 23
Rule 10: 000990d000000022, Class:  7, CF:0.954537, Len:  5, Fitness_tra: 21
Rule 11: 0908080060a00020, Class:  5, CF:0.933103, Len:  6, Fitness_tra: 19
Rule 12: 000000a000570c60, Class:  6, CF:0.995577, Len:  5, Fitness_tra: 15
Rule 13: 000900d000a01021, Class:  2, CF:0.265163, Len:  6, Fitness_tra: 15
Rule 14: 0010100000805019, Class:  8, CF:0.905415, Len:  6, Fitness_tra: 15
Rule 15: 001c000258000000, Class:  1, CF:0.425102, Len:  5, Fitness_tra: 13
Rule 16: 0940a06000020420, Class:  4, CF:0.526216, Len:  7, Fitness_tra: 13
Rule 17: 4000000000b30000, Class:  2, CF:0.174095, Len:  3, Fitness_tra: 12
Rule 18: 0501030050000005, Class:  0, CF:0.99509, Len:  5, Fitness_tra: 0
Rule 19: 0000900d00000ba0, Class:  3, CF:0.346582, Len:  4, Fitness_tra: 12
Rule 20: 0200100160a01020, Class:  5, CF:0.340636, Len:  7, Fitness_tra: 11
Rule 21: 4009000000030c00, Class:  8, CF:0.370457, Len:  4, Fitness_tra: 10
Rule 22: 0e19904002000010, Class:  3, CF:0.514499, Len:  7, Fitness_tra: 10
Rule 23: 1009006208001000, Class:  5, CF:0.266394, Len:  6, Fitness_tra: 10
Rule 24: 05000f0050000000, Class:  0, CF:0.995693, Len:  3, Fitness_tra: 10
Rule 25: 0010a00058000c80, Class:  4, CF:0.956083, Len:  6, Fitness_tra: 9
Rule 26: 1d10001028010061, Class:  3, CF:0.317827, Len:  9, Fitness_tra: 9
Rule 27: 0200080060a00020, Class:  2, CF:0.118055, Len:  5, Fitness_tra: 9
Rule 28: 0d00900000020212, Class:  8, CF:0.924098, Len:  6, Fitness_tra: 9
Rule 29: 05000a0050000000, Class:  0, CF:0.984544, Len:  3, Fitness_tra: 8
Rule 30: 00a9000000000800, Class:  8, CF:0.675098, Len:  3, Fitness_tra: 8
Rule 31: 0009100002b05000, Class:  2, CF:0.515537, Len:  5, Fitness_tra: 8
Rule 32: 0000000f0000090c, Class:  0, CF:0.972023, Len:  3, Fitness_tra: 8
Rule 33: 0009f00f00000020, Class:  0, CF:0.79858, Len:  4, Fitness_tra: 7
Rule 34: 0000904000020a10, Class:  3, CF:0.143914, Len:  5, Fitness_tra: 8
Rule 35: 0000900f00000020, Class:  5, CF:0.678659, Len:  3, Fitness_tra: 7
Rule 36: 5000000000000407, Class:  6, CF:0.965309, Len:  3, Fitness_tra: 6
Rule 37: f700002520030003, Class:  1, CF:0.73366, Len:  7, Fitness_tra: 6
Rule 38: 5e09000030300802, Class:  8, CF:0.994927, Len:  7, Fitness_tra: 6
Rule 39: 0000900d00f00b00, Class:  2, CF:  1, Len:  4, Fitness_tra: 5
Rule 40: 7000000500030020, Class:  1, CF:0.194815, Len:  4, Fitness_tra: 5
Rule 41: 000000000d000050, Class:  1, CF:0.234376, Len:  2, Fitness_tra: 4
Rule 42: 1940a00040000081, Class:  4, CF:0.68474, Len:  7, Fitness_tra: 4
Rule 43: 6000f0d000000000, Class:  4, CF:0.646531, Len:  3, Fitness_tra: 4
Rule 44: 000090b002025010, Class:  9, CF:0.365232, Len:  6, Fitness_tra: 4
Rule 45: 0009900060f01600, Class:  2, CF:0.904027, Len:  6, Fitness_tra: 4
Rule 46: 0909006000021420, Class:  4, CF:0.625054, Len:  7, Fitness_tra: 4
Rule 47: 608000d000e00000, Class:  3, CF:0.0306181, Len:  4, Fitness_tra: 4
Rule 48: 0009107002b05000, Class:  2, CF:0.784862, Len:  6, Fitness_tra: 3
Rule 49: d00000005d000700, Class:  9, CF:0.556446, Len:  4, Fitness_tra: 3
Rule 50: 6000f03000100020, Class:  4, CF:  1, Len:  5, Fitness_tra: 3
Rule 51: 19a0a00000000c81, Class:  4, CF:0.988502, Len:  7, Fitness_tra: 3
Rule 52: 0500fa0f50000000, Class:  0, CF:  1, Len:  5, Fitness_tra: 2
Rule 53: 0000a0e000000000, Class:  4, CF:0.178645, Len:  2, Fitness_tra: 3
Rule 54: 4009000000030800, Class:  8, CF:0.558736, Len:  4, Fitness_tra: 3
Rule 55: 0001900d50000300, Class:  1, CF:0.241855, Len:  5, Fitness_tra: 3
Rule 56: 090110b070a00020, Class:  1, CF:0.290898, Len:  7, Fitness_tra: 2
Rule 57: 05fe000000007005, Class:  8, CF:0.974747, Len:  5, Fitness_tra: 2
Rule 58: 00a0000000d00c80, Class:  4, CF:0.79501, Len:  4, Fitness_tra: 2
Rule 59: 4001000070b00020, Class:  5, CF:0.521629, Len:  5, Fitness_tra: 2
Rule 60: 00005060090204a0, Class:  9, CF:0.941839, Len:  6, Fitness_tra: 2
Rule 61: 001000000d00e060, Class:  9, CF:0.973477, Len:  4, Fitness_tra: 2
Rule 62: 0df9000e90000000, Class:  7, CF:0.527801, Len:  5, Fitness_tra: 2
Rule 63: 050d05a258000000, Class:  9, CF:0.752993, Len:  7, Fitness_tra: 2
Rule 64: 7010dce000110160, Class:  3, CF:  1, Len:  9, Fitness_tra: 2
Rule 65: 5000000048000100, Class:  5, CF:0.012931, Len:  4, Fitness_tra: 2
Rule 66: 9e00000780131800, Class:  8, CF:0.986924, Len:  8, Fitness_tra: 2
Rule 67: f700900000070203, Class:  1, CF:  1, Len:  6, Fitness_tra: 2
Rule 68: 0000000050030c00, Class:  8, CF:0.151157, Len:  3, Fitness_tra: 2
Rule 69: 00e0000000000c00, Class:  8, CF:0.445746, Len:  2, Fitness_tra: 3
Rule 70: 000090df00000020, Class:  5, CF:0.84917, Len:  4, Fitness_tra: 1
Rule 71: 212918cb71431f66, Class:  6, CF:  1, Len: 16, Fitness_tra: 1
Rule 72: 050910005000a005, Class:  8, CF:  1, Len:  6, Fitness_tra: 1
Rule 73: 0000000d60a01620, Class:  2, CF:0.46439, Len:  6, Fitness_tra: 1
Rule 74: 00a0000000d00cd0, Class:  4, CF:0.976966, Len:  4, Fitness_tra: 1
Rule 75: 0a00e00000000000, Class:  8, CF:0.583333, Len:  2, Fitness_tra: 1
Rule 76: 000900e000000921, Class:  8, CF:  1, Len:  5, Fitness_tra: 1
Rule 77: 0009140062b00010, Class:  6, CF:0.81763, Len:  7, Fitness_tra: 1
Rule 78: 0019a0d050000021, Class:  4, CF:0.86002, Len:  7, Fitness_tra: 1
Rule 79: 00a000000d000c00, Class:  4, CF:0.562578, Len:  3, Fitness_tra: 1
Rule 80: 0e09004062a00010, Class:  1, CF:0.406674, Len:  7, Fitness_tra: 1
Rule 81: 13151124111e1613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 313361353211d1b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 613a212515121b21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 3116195114211133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 0f0000500905d000, Class:  9, CF:  1, Len:  5, Fitness_tra: 0
Rule 86: 000060a002075c68, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1321b22b11f11183, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 161f3611116114b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0000905000000000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0050200000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 770000252b030000, Class:  1, CF:0.120679, Len:  7, Fitness_tra: 0
Rule 92: 070900d50003002e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0d10900100f00b60, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 0009003000a01421, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 00000a0050570c06, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0b00000053030000, Class:  1, CF:0.261394, Len:  4, Fitness_tra: 0
Rule 97: 0501000050000005, Class:  0, CF:0.986989, Len:  4, Fitness_tra: 17
Rule 98: 5000904000000400, Class:  8, CF:0.245779, Len:  4, Fitness_tra: 0
Rule 99: 17a000a50b040003, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0909000060a0042c, Class:  7, CF:0.956219, Len:  7, Fitness_tra: 1
------Current------
Miss_rate(tra)	:11.1364
------Result------
Miss_rate(tra)	:11.1364
Miss_rate(tst)	:20.9091
ARL				:5.13953

------Generation 900------
Rule  1: 5900000000000407, Class:  6, CF:0.985238, Len:  4, Fitness_tra: 55
Rule  2: 5000000058000100, Class:  9, CF:0.697261, Len:  4, Fitness_tra: 39
Rule  3: 70000c0000e80b00, Class:  4, CF:  1, Len:  5, Fitness_tra: 19
Rule  4: 0909000060a01621, Class:  2, CF:0.993995, Len:  8, Fitness_tra: 27
Rule  5: 00000a00500000a0, Class:  0, CF:0.994233, Len:  3, Fitness_tra: 26
Rule  6: 000000000000040c, Class:  7, CF:0.325352, Len:  2, Fitness_tra: 26
Rule  7: 0d10901d00010060, Class:  3, CF:0.794196, Len:  7, Fitness_tra: 25
Rule  8: 0000900000000b0c, Class:  7, CF:0.881475, Len:  3, Fitness_tra: 24
Rule  9: 000000e500d00080, Class:  1, CF:0.863354, Len:  4, Fitness_tra: 24
Rule 10: 000990d000000022, Class:  7, CF:0.954537, Len:  5, Fitness_tra: 20
Rule 11: 0500060050000000, Class:  0, CF:0.958548, Len:  3, Fitness_tra: 20
Rule 12: 4001000000b00020, Class:  5, CF:0.742194, Len:  4, Fitness_tra: 16
Rule 13: 000000a000570c60, Class:  6, CF:0.995577, Len:  5, Fitness_tra: 15
Rule 14: 000900d000a01021, Class:  2, CF:0.265163, Len:  6, Fitness_tra: 15
Rule 15: 0010100000805019, Class:  8, CF:0.905415, Len:  6, Fitness_tra: 15
Rule 16: 0908080060a00020, Class:  5, CF:0.933103, Len:  6, Fitness_tra: 13
Rule 17: 00090e6008001600, Class:  5, CF:0.660988, Len:  6, Fitness_tra: 12
Rule 18: 001c000258000000, Class:  1, CF:0.425102, Len:  5, Fitness_tra: 13
Rule 19: 4000000000b30000, Class:  2, CF:0.174095, Len:  3, Fitness_tra: 12
Rule 20: 0501000050000005, Class:  0, CF:0.986989, Len:  4, Fitness_tra: 12
Rule 21: 0940a06000020420, Class:  4, CF:0.526216, Len:  7, Fitness_tra: 10
Rule 22: 0000900d00000ba0, Class:  3, CF:0.346582, Len:  4, Fitness_tra: 12
Rule 23: 0e19904002000010, Class:  3, CF:0.514499, Len:  7, Fitness_tra: 10
Rule 24: 05000f0050000000, Class:  0, CF:0.995693, Len:  3, Fitness_tra: 10
Rule 25: 00a9000000000800, Class:  8, CF:0.675098, Len:  3, Fitness_tra: 10
Rule 26: 1d10001028010061, Class:  3, CF:0.317827, Len:  9, Fitness_tra: 9
Rule 27: 0200080060a00020, Class:  2, CF:0.118055, Len:  5, Fitness_tra: 9
Rule 28: 0d00900000020212, Class:  8, CF:0.924098, Len:  6, Fitness_tra: 9
Rule 29: 0009100002b05000, Class:  2, CF:0.515537, Len:  5, Fitness_tra: 8
Rule 30: 0000904000020a10, Class:  3, CF:0.143914, Len:  5, Fitness_tra: 8
Rule 31: 4009000000030c00, Class:  8, CF:0.370457, Len:  4, Fitness_tra: 8
Rule 32: 000000000d000050, Class:  1, CF:0.234376, Len:  2, Fitness_tra: 8
Rule 33: 0000000f0000090c, Class:  0, CF:0.972023, Len:  3, Fitness_tra: 7
Rule 34: 0009f00f00000020, Class:  0, CF:0.79858, Len:  4, Fitness_tra: 8
Rule 35: 2009000000030800, Class:  8, CF:0.527636, Len:  4, Fitness_tra: 7
Rule 36: f700002520030003, Class:  1, CF:0.73366, Len:  7, Fitness_tra: 7
Rule 37: 0010a0d000d00021, Class:  4, CF:0.91643, Len:  6, Fitness_tra: 5
Rule 38: e0000c0000080b00, Class:  4, CF:0.712864, Len:  4, Fitness_tra: 6
Rule 39: 0000900f00000020, Class:  5, CF:0.678659, Len:  3, Fitness_tra: 6
Rule 40: 5000000000000407, Class:  6, CF:0.965309, Len:  3, Fitness_tra: 6
Rule 41: 0010a00058000c80, Class:  4, CF:0.956083, Len:  6, Fitness_tra: 2
Rule 42: 7000000500030020, Class:  1, CF:0.194815, Len:  4, Fitness_tra: 5
Rule 43: 0000900d00f00b00, Class:  2, CF:  1, Len:  4, Fitness_tra: 5
Rule 44: 00bcf0005000000a, Class:  4, CF:0.582815, Len:  5, Fitness_tra: 3
Rule 45: 0200100160a01020, Class:  5, CF:0.340636, Len:  7, Fitness_tra: 4
Rule 46: 608000d000e00000, Class:  3, CF:0.0306181, Len:  4, Fitness_tra: 4
Rule 47: 0009900060f01600, Class:  2, CF:0.904027, Len:  6, Fitness_tra: 4
Rule 48: 0001900d50000300, Class:  1, CF:0.241855, Len:  5, Fitness_tra: 4
Rule 49: 6000f0d000000000, Class:  4, CF:0.646531, Len:  3, Fitness_tra: 3
Rule 50: 6000f03000100020, Class:  4, CF:  1, Len:  5, Fitness_tra: 3
Rule 51: 0000900008020c80, Class:  9, CF:0.981941, Len:  5, Fitness_tra: 3
Rule 52: 00e0000000000c00, Class:  8, CF:0.445746, Len:  2, Fitness_tra: 3
Rule 53: 0009107002b05000, Class:  2, CF:0.784862, Len:  6, Fitness_tra: 3
Rule 54: d00000005d000700, Class:  9, CF:0.556446, Len:  4, Fitness_tra: 3
Rule 55: 5000000050030020, Class:  8, CF:0.777241, Len:  4, Fitness_tra: 3
Rule 56: 5e09000030300802, Class:  8, CF:0.994927, Len:  7, Fitness_tra: 3
Rule 57: 000090b002025010, Class:  9, CF:0.365232, Len:  6, Fitness_tra: 3
Rule 58: 1940a00040000081, Class:  4, CF:0.68474, Len:  7, Fitness_tra: 3
Rule 59: 0df9000e90000000, Class:  7, CF:0.527801, Len:  5, Fitness_tra: 2
Rule 60: 0909006000021420, Class:  4, CF:0.625054, Len:  7, Fitness_tra: 2
Rule 61: 00a0000000d00c80, Class:  4, CF:0.79501, Len:  4, Fitness_tra: 2
Rule 62: 050d05a258000000, Class:  9, CF:0.752993, Len:  7, Fitness_tra: 2
Rule 63: 7010dce000110160, Class:  3, CF:  1, Len:  9, Fitness_tra: 2
Rule 64: 05fe000000007005, Class:  8, CF:0.974747, Len:  5, Fitness_tra: 2
Rule 65: f700900000070203, Class:  1, CF:  1, Len:  6, Fitness_tra: 2
Rule 66: 090110b070a00020, Class:  1, CF:0.290898, Len:  7, Fitness_tra: 2
Rule 67: 050d90a208000b00, Class:  9, CF:0.999703, Len:  7, Fitness_tra: 2
Rule 68: 4009000000030800, Class:  8, CF:0.558736, Len:  4, Fitness_tra: 2
Rule 69: 0000a0e000000000, Class:  4, CF:0.178645, Len:  2, Fitness_tra: 2
Rule 70: 19a0a00000000c81, Class:  4, CF:0.988502, Len:  7, Fitness_tra: 1
Rule 71: 0009000000000500, Class:  8, CF:0.105404, Len:  2, Fitness_tra: 2
Rule 72: 00a000000d000c00, Class:  4, CF:0.562578, Len:  3, Fitness_tra: 1
Rule 73: 1009006208001000, Class:  5, CF:0.266394, Len:  6, Fitness_tra: 1
Rule 74: 0009140062b00010, Class:  6, CF:0.81763, Len:  7, Fitness_tra: 1
Rule 75: 000090df00000020, Class:  5, CF:0.84917, Len:  4, Fitness_tra: 1
Rule 76: 0e09004062a00010, Class:  1, CF:0.406674, Len:  7, Fitness_tra: 1
Rule 77: 001000000d00e060, Class:  9, CF:0.973477, Len:  4, Fitness_tra: 1
Rule 78: 00a0000000d00cd0, Class:  4, CF:0.976966, Len:  4, Fitness_tra: 1
Rule 79: 0a00e00000000000, Class:  8, CF:0.583333, Len:  2, Fitness_tra: 1
Rule 80: f000e02502b30000, Class:  7, CF:0.212207, Len:  7, Fitness_tra: 1
Rule 81: 432a1f1691112c82, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
