------Generation 0------
Rule  1: b7748a2b41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 714163b1b4, Class:  0, CF:0.964269, Len: 10, Fitness_tra: 2
Rule 17: 22b11344b1, Class:  0, CF:0.425379, Len: 10, Fitness_tra: 0
Rule 18: 2174c51b22, Class:  1, CF:0.996327, Len: 10, Fitness_tra: 1
Rule 19: b241261721, Class:  0, CF:0.977558, Len: 10, Fitness_tra: 4
Rule 20: 142b4111b7, Class:  0, CF:0.246956, Len: 10, Fitness_tra: 0
Rule 21: 7b41994471, Class:  1, CF:0.999892, Len: 10, Fitness_tra: 0
Rule 22: b122d91b72, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 23: b44211b242, Class:  1, CF:0.994264, Len: 10, Fitness_tra: 0
Rule 24: 764b5f7212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 27bb514744, Class:  1, CF:0.998645, Len: 10, Fitness_tra: 0
Rule 26: 217416b222, Class:  0, CF:0.991063, Len: 10, Fitness_tra: 0
Rule 27: 17b75a1214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 21b4564bb2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 48b81f2122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 4d771a7b24, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 31: 17771a4bb1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 32: 47222e2111, Class:  1, CF:0.924989, Len: 10, Fitness_tra: 0
Rule 33: 11bd5144b1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 34: 48b81e717b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 18b82fbbb2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1b11d67744, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 41bb59bb4b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 38: b771da24b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 214b314442, Class:  1, CF:0.975487, Len: 10, Fitness_tra: 0
Rule 40: 11c2c94288, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 771133447b, Class:  0, CF:0.0830027, Len: 10, Fitness_tra: 0
Rule 42: 22278a14bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 47b2562474, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 2474184412, Class:  1, CF:0.982388, Len: 10, Fitness_tra: 0
Rule 45: b427567127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 242bc6442b, Class:  1, CF:0.782219, Len: 10, Fitness_tra: 0
Rule 47: 4472c94b42, Class:  1, CF:0.989527, Len: 10, Fitness_tra: 0
Rule 48: 1c71234122, Class:  0, CF:0.499323, Len: 10, Fitness_tra: 0
Rule 49: b4bb13471b, Class:  0, CF:0.280547, Len: 10, Fitness_tra: 0
Rule 50: 2224892442, Class:  1, CF:0.992446, Len: 10, Fitness_tra: 0
Rule 51: 12b111d404, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 222783870b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: b7748a2b41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 2524c3b142, Class:  1, CF:0.999976, Len: 10, Fitness_tra: 0
Rule 55: 1b4b834b72, Class:  1, CF:0.898725, Len: 10, Fitness_tra: 0
Rule 56: 24b4427777, Class:  1, CF:0.96174, Len: 10, Fitness_tra: 0
Rule 57: 221b13b2b4, Class:  0, CF:0.395147, Len: 10, Fitness_tra: 0
Rule 58: b2b2114242, Class:  1, CF:0.986741, Len: 10, Fitness_tra: 0
Rule 59: 11b4561212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 4141267144, Class:  0, CF:0.839558, Len: 10, Fitness_tra: 0
Rule 61: 7427157224, Class:  1, CF:0.996633, Len: 10, Fitness_tra: 0
Rule 62: 77b15f7222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: bb422e7474, Class:  1, CF:0.999697, Len: 10, Fitness_tra: 0
Rule 64: b4b2ce2772, Class:  1, CF:0.987026, Len: 10, Fitness_tra: 0
Rule 65: 224285b427, Class:  1, CF:0.99005, Len: 10, Fitness_tra: 0
Rule 66: 41741a2b71, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 67: 244226712b, Class:  0, CF:0.972044, Len: 10, Fitness_tra: 0
Rule 68: 777b5f2272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 74b219242b, Class:  1, CF:0.990235, Len: 10, Fitness_tra: 0
Rule 70: 7bb445227b, Class:  1, CF:0.999631, Len: 10, Fitness_tra: 0
Rule 71: 72228e2477, Class:  1, CF:0.967565, Len: 10, Fitness_tra: 0
Rule 72: 224219212b, Class:  1, CF:0.806193, Len: 10, Fitness_tra: 0
Rule 73: 42b7262b12, Class:  0, CF:0.957707, Len: 10, Fitness_tra: 0
Rule 74: 117226b217, Class:  0, CF:0.637855, Len: 10, Fitness_tra: 0
Rule 75: 4227f1424b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 76: b1b45e777b, Class:  1, CF:0.965444, Len: 10, Fitness_tra: 0
Rule 77: 7c22c57144, Class:  1, CF:0.978304, Len: 10, Fitness_tra: 0
Rule 78: 44718a1442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 7844232b12, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: 71b4412222, Class:  1, CF:0.99442, Len: 10, Fitness_tra: 0
Rule 81: 2712514b12, Class:  1, CF:0.919346, Len: 10, Fitness_tra: 0
Rule 82: 7144d1717b, Class:  1, CF:0.996269, Len: 10, Fitness_tra: 0
Rule 83: 41772d4112, Class:  1, CF:0.971177, Len: 10, Fitness_tra: 0
Rule 84: 41b41d4bbb, Class:  1, CF:0.903991, Len: 10, Fitness_tra: 0
Rule 85: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 177211124b, Class:  1, CF:0.909792, Len: 10, Fitness_tra: 0
Rule 87: 1b41114274, Class:  1, CF:0.991769, Len: 10, Fitness_tra: 0
Rule 88: 21474171b2, Class:  1, CF:0.929093, Len: 10, Fitness_tra: 0
Rule 89: 1747197117, Class:  1, CF:0.403203, Len: 10, Fitness_tra: -1
Rule 90: b17114b1bb, Class:  1, CF:0.963045, Len: 10, Fitness_tra: -190
Rule 91: 15a4c94148, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 7944232b12, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 93: 642b41712b, Class:  1, CF:0.773105, Len: 10, Fitness_tra: 0
Rule 94: 292783870b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 41b2d62b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 21422e4410, Class:  1, CF:0.989057, Len:  9, Fitness_tra: -16
Rule 97: 1574d91424, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 98: 41712a2144, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 99: 12b1114404, Class:  1, CF:0.97184, Len:  9, Fitness_tra: -8
Rule100: 277b5a4244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:7.20812
------Result------
Miss_rate(tra)	:7.20812
Miss_rate(tst)	:5.85009
ARL				:9.72727

------Generation 900------
Rule  1: 42114e1bb7, Class:  0, CF:0.999985, Len: 10, Fitness_tra: 2075
Rule  2: 642b4111b7, Class:  0, CF:0.434901, Len: 10, Fitness_tra: 1338
Rule  3: 7214f11411, Class:  0, CF:  1, Len: 10, Fitness_tra: 674
Rule  4: 17422e4111, Class:  0, CF:0.536195, Len: 10, Fitness_tra: 397
Rule  5: 1574d11411, Class:  0, CF:  1, Len: 10, Fitness_tra: 14
Rule  6: 0000000880, Class:  1, CF:0.99971, Len:  2, Fitness_tra: 9
Rule  7: 1c71231121, Class:  0, CF:0.312384, Len: 10, Fitness_tra: 21
Rule  8: 157b581410, Class:  0, CF:  1, Len:  9, Fitness_tra: 7
Rule  9: 12b4111b24, Class:  0, CF:0.324477, Len: 10, Fitness_tra: 8
Rule 10: 1574d91411, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 11: 2711664712, Class:  0, CF:0.889198, Len: 10, Fitness_tra: 1
Rule 12: 1e71de1221, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 13: 152bd911b1, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 14: b241112221, Class:  1, CF:0.99775, Len: 10, Fitness_tra: -4
Rule 15: 6e748112b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 16: 714163b1b4, Class:  0, CF:0.964269, Len: 10, Fitness_tra: 2
Rule 17: 22b11344b1, Class:  0, CF:0.425379, Len: 10, Fitness_tra: 0
Rule 18: 2174c51b22, Class:  1, CF:0.996327, Len: 10, Fitness_tra: 1
Rule 19: b241261721, Class:  0, CF:0.977558, Len: 10, Fitness_tra: 4
Rule 20: 142b4111b7, Class:  0, CF:0.246956, Len: 10, Fitness_tra: 0
Rule 21: 7b41994471, Class:  1, CF:0.999892, Len: 10, Fitness_tra: 0
Rule 22: b122d91b72, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 23: b44211b242, Class:  1, CF:0.994264, Len: 10, Fitness_tra: 0
Rule 24: 764b5f7212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 27bb514744, Class:  1, CF:0.998645, Len: 10, Fitness_tra: 0
Rule 26: 217416b222, Class:  0, CF:0.991063, Len: 10, Fitness_tra: 0
Rule 27: 17b75a1214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 21b4564bb2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 48b81f2122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 4d771a7b24, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 31: 17771a4bb1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 32: 47222e2111, Class:  1, CF:0.924989, Len: 10, Fitness_tra: 0
Rule 33: 11bd5144b1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 34: 48b81e717b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 18b82fbbb2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1b11d67744, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 41bb59bb4b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 38: b771da24b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 214b314442, Class:  1, CF:0.975487, Len: 10, Fitness_tra: 0
Rule 40: 11c2c94288, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 771133447b, Class:  0, CF:0.0830027, Len: 10, Fitness_tra: 0
Rule 42: 22278a14bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 47b2562474, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 2474184412, Class:  1, CF:0.982388, Len: 10, Fitness_tra: 0
Rule 45: b427567127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 242bc6442b, Class:  1, CF:0.782219, Len: 10, Fitness_tra: 0
Rule 47: 4472c94b42, Class:  1, CF:0.989527, Len: 10, Fitness_tra: 0
Rule 48: 1c71234122, Class:  0, CF:0.499323, Len: 10, Fitness_tra: 0
Rule 49: b4bb13471b, Class:  0, CF:0.280547, Len: 10, Fitness_tra: 0
Rule 50: 2224892442, Class:  1, CF:0.992446, Len: 10, Fitness_tra: 0
Rule 51: 12b111d404, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 222783870b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: b7748a2b41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 2524c3b142, Class:  1, CF:0.999976, Len: 10, Fitness_tra: 0
Rule 55: 1b4b834b72, Class:  1, CF:0.898725, Len: 10, Fitness_tra: 0
Rule 56: 24b4427777, Class:  1, CF:0.96174, Len: 10, Fitness_tra: 0
Rule 57: 221b13b2b4, Class:  0, CF:0.395147, Len: 10, Fitness_tra: 0
Rule 58: b2b2114242, Class:  1, CF:0.986741, Len: 10, Fitness_tra: 0
Rule 59: 11b4561212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 4141267144, Class:  0, CF:0.839558, Len: 10, Fitness_tra: 0
Rule 61: 7427157224, Class:  1, CF:0.996633, Len: 10, Fitness_tra: 0
Rule 62: 77b15f7222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: bb422e7474, Class:  1, CF:0.999697, Len: 10, Fitness_tra: 0
Rule 64: b4b2ce2772, Class:  1, CF:0.987026, Len: 10, Fitness_tra: 0
Rule 65: 224285b427, Class:  1, CF:0.99005, Len: 10, Fitness_tra: 0
Rule 66: 41741a2b71, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 67: 244226712b, Class:  0, CF:0.972044, Len: 10, Fitness_tra: 0
Rule 68: 777b5f2272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 74b219242b, Class:  1, CF:0.990235, Len: 10, Fitness_tra: 0
Rule 70: 7bb445227b, Class:  1, CF:0.999631, Len: 10, Fitness_tra: 0
Rule 71: 72228e2477, Class:  1, CF:0.967565, Len: 10, Fitness_tra: 0
Rule 72: 224219212b, Class:  1, CF:0.806193, Len: 10, Fitness_tra: 0
Rule 73: 42b7262b12, Class:  0, CF:0.957707, Len: 10, Fitness_tra: 0
Rule 74: 117226b217, Class:  0, CF:0.637855, Len: 10, Fitness_tra: 0
Rule 75: 4227f1424b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 76: b1b45e777b, Class:  1, CF:0.965444, Len: 10, Fitness_tra: 0
Rule 77: 7c22c57144, Class:  1, CF:0.978304, Len: 10, Fitness_tra: 0
Rule 78: 44718a1442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 7844232b12, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: 71b4412222, Class:  1, CF:0.99442, Len: 10, Fitness_tra: 0
Rule 81: 2712514b12, Class:  1, CF:0.919346, Len: 10, Fitness_tra: 0
Rule 82: 7144d1717b, Class:  1, CF:0.996269, Len: 10, Fitness_tra: 0
Rule 83: 41772d4112, Class:  1, CF:0.971177, Len: 10, Fitness_tra: 0
Rule 84: 41b41d4bbb, Class:  1, CF:0.903991, Len: 10, Fitness_tra: 0
Rule 85: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 177211124b, Class:  1, CF:0.909792, Len: 10, Fitness_tra: 0
Rule 87: 1b41114274, Class:  1, CF:0.991769, Len: 10, Fitness_tra: 0
Rule 88: 21474171b2, Class:  1, CF:0.929093, Len: 10, Fitness_tra: 0
Rule 89: 1747197117, Class:  1, CF:0.403203, Len: 10, Fitness_tra: -1
Rule 90: b17114b1bb, Class:  1, CF:0.963045, Len: 10, Fitness_tra: -190
Rule 91: 15a4c94148, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 7944232b12, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 93: 642b41712b, Class:  1, CF:0.773105, Len: 10, Fitness_tra: 0
Rule 94: 292783870b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 41b2d62b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 21422e4410, Class:  1, CF:0.989057, Len:  9, Fitness_tra: -16
Rule 97: 1574d91424, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 98: 41712a2144, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 99: 12b1114404, Class:  1, CF:0.97184, Len:  9, Fitness_tra: -8
Rule100: 277b5a4244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:7.20812
------Result------
Miss_rate(tra)	:7.20812
Miss_rate(tst)	:5.85009
ARL				:9.72727

------Generation 1000------
Rule  1: 42114e1bb7, Class:  0, CF:0.999985, Len: 10, Fitness_tra: 2075
Rule  2: 642b4111b7, Class:  0, CF:0.434901, Len: 10, Fitness_tra: 1338
Rule  3: 7214f11411, Class:  0, CF:  1, Len: 10, Fitness_tra: 674
Rule  4: 17422e4111, Class:  0, CF:0.536195, Len: 10, Fitness_tra: 397
Rule  5: 1574d11411, Class:  0, CF:  1, Len: 10, Fitness_tra: 14
Rule  6: 0000000880, Class:  1, CF:0.99971, Len:  2, Fitness_tra: 9
Rule  7: 1c71231121, Class:  0, CF:0.312384, Len: 10, Fitness_tra: 21
Rule  8: 157b581410, Class:  0, CF:  1, Len:  9, Fitness_tra: 7
Rule  9: 12b4111b24, Class:  0, CF:0.324477, Len: 10, Fitness_tra: 8
Rule 10: 1574d91411, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 11: 2711664712, Class:  0, CF:0.889198, Len: 10, Fitness_tra: 1
Rule 12: 1e71de1221, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 13: 152bd911b1, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 14: b241112221, Class:  1, CF:0.99775, Len: 10, Fitness_tra: -4
Rule 15: 6e748112b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 16: 714163b1b4, Class:  0, CF:0.964269, Len: 10, Fitness_tra: 2
Rule 17: 22b11344b1, Class:  0, CF:0.425379, Len: 10, Fitness_tra: 0
Rule 18: 2174c51b22, Class:  1, CF:0.996327, Len: 10, Fitness_tra: 1
Rule 19: b241261721, Class:  0, CF:0.977558, Len: 10, Fitness_tra: 4
Rule 20: 142b4111b7, Class:  0, CF:0.246956, Len: 10, Fitness_tra: 0
Rule 21: 7b41994471, Class:  1, CF:0.999892, Len: 10, Fitness_tra: 0
Rule 22: b122d91b72, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 23: b44211b242, Class:  1, CF:0.994264, Len: 10, Fitness_tra: 0
Rule 24: 764b5f7212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 27bb514744, Class:  1, CF:0.998645, Len: 10, Fitness_tra: 0
Rule 26: 217416b222, Class:  0, CF:0.991063, Len: 10, Fitness_tra: 0
Rule 27: 17b75a1214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 21b4564bb2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 48b81f2122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 4d771a7b24, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 31: 17771a4bb1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 32: 47222e2111, Class:  1, CF:0.924989, Len: 10, Fitness_tra: 0
Rule 33: 11bd5144b1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 34: 48b81e717b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 18b82fbbb2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1b11d67744, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 41bb59bb4b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 38: b771da24b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 214b314442, Class:  1, CF:0.975487, Len: 10, Fitness_tra: 0
Rule 40: 11c2c94288, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 771133447b, Class:  0, CF:0.0830027, Len: 10, Fitness_tra: 0
Rule 42: 22278a14bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 47b2562474, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 2474184412, Class:  1, CF:0.982388, Len: 10, Fitness_tra: 0
Rule 45: b427567127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 242bc6442b, Class:  1, CF:0.782219, Len: 10, Fitness_tra: 0
Rule 47: 4472c94b42, Class:  1, CF:0.989527, Len: 10, Fitness_tra: 0
Rule 48: 1c71234122, Class:  0, CF:0.499323, Len: 10, Fitness_tra: 0
Rule 49: b4bb13471b, Class:  0, CF:0.280547, Len: 10, Fitness_tra: 0
Rule 50: 2224892442, Class:  1, CF:0.992446, Len: 10, Fitness_tra: 0
Rule 51: 12b111d404, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 222783870b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: b7748a2b41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 2524c3b142, Class:  1, CF:0.999976, Len: 10, Fitness_tra: 0
Rule 55: 1b4b834b72, Class:  1, CF:0.898725, Len: 10, Fitness_tra: 0
Rule 56: 24b4427777, Class:  1, CF:0.96174, Len: 10, Fitness_tra: 0
Rule 57: 221b13b2b4, Class:  0, CF:0.395147, Len: 10, Fitness_tra: 0
Rule 58: b2b2114242, Class:  1, CF:0.986741, Len: 10, Fitness_tra: 0
Rule 59: 11b4561212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 4141267144, Class:  0, CF:0.839558, Len: 10, Fitness_tra: 0
Rule 61: 7427157224, Class:  1, CF:0.996633, Len: 10, Fitness_tra: 0
Rule 62: 77b15f7222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: bb422e7474, Class:  1, CF:0.999697, Len: 10, Fitness_tra: 0
Rule 64: b4b2ce2772, Class:  1, CF:0.987026, Len: 10, Fitness_tra: 0
Rule 65: 224285b427, Class:  1, CF:0.99005, Len: 10, Fitness_tra: 0
Rule 66: 41741a2b71, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 67: 244226712b, Class:  0, CF:0.972044, Len: 10, Fitness_tra: 0
Rule 68: 777b5f2272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 74b219242b, Class:  1, CF:0.990235, Len: 10, Fitness_tra: 0
Rule 70: 7bb445227b, Class:  1, CF:0.999631, Len: 10, Fitness_tra: 0
Rule 71: 72228e2477, Class:  1, CF:0.967565, Len: 10, Fitness_tra: 0
Rule 72: 224219212b, Class:  1, CF:0.806193, Len: 10, Fitness_tra: 0
Rule 73: 42b7262b12, Class:  0, CF:0.957707, Len: 10, Fitness_tra: 0
Rule 74: 117226b217, Class:  0, CF:0.637855, Len: 10, Fitness_tra: 0
Rule 75: 4227f1424b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 76: b1b45e777b, Class:  1, CF:0.965444, Len: 10, Fitness_tra: 0
Rule 77: 7c22c57144, Class:  1, CF:0.978304, Len: 10, Fitness_tra: 0
Rule 78: 44718a1442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 7844232b12, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: 71b4412222, Class:  1, CF:0.99442, Len: 10, Fitness_tra: 0
Rule 81: 2712514b12, Class:  1, CF:0.919346, Len: 10, Fitness_tra: 0
Rule 82: 7144d1717b, Class:  1, CF:0.996269, Len: 10, Fitness_tra: 0
Rule 83: 41772d4112, Class:  1, CF:0.971177, Len: 10, Fitness_tra: 0
Rule 84: 41b41d4bbb, Class:  1, CF:0.903991, Len: 10, Fitness_tra: 0
Rule 85: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 177211124b, Class:  1, CF:0.909792, Len: 10, Fitness_tra: 0
Rule 87: 1b41114274, Class:  1, CF:0.991769, Len: 10, Fitness_tra: 0
Rule 88: 21474171b2, Class:  1, CF:0.929093, Len: 10, Fitness_tra: 0
Rule 89: 1747197117, Class:  1, CF:0.403203, Len: 10, Fitness_tra: -1
Rule 90: b17114b1bb, Class:  1, CF:0.963045, Len: 10, Fitness_tra: -190
Rule 91: 15a4c94148, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 7944232b12, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 93: 642b41712b, Class:  1, CF:0.773105, Len: 10, Fitness_tra: 0
Rule 94: 292783870b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 41b2d62b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 21422e4410, Class:  1, CF:0.989057, Len:  9, Fitness_tra: -16
Rule 97: 1574d91424, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 98: 41712a2144, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 99: 12b1114404, Class:  1, CF:0.97184, Len:  9, Fitness_tra: -8
Rule100: 277b5a4244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:7.20812
------Result------
Miss_rate(tra)	:7.20812
Miss_rate(tst)	:5.85009
ARL				:9.72727

------Generation 2000------
Rule  1: 42114e1bb7, Class:  0, CF:0.999985, Len: 10, Fitness_tra: 2084
Rule  2: 642b4111b7, Class:  0, CF:0.434901, Len: 10, Fitness_tra: 1432
Rule  3: 7214f11411, Class:  0, CF:  1, Len: 10, Fitness_tra: 676
Rule  4: 17422e4111, Class:  0, CF:0.536195, Len: 10, Fitness_tra: 400
Rule  5: 1c71231121, Class:  0, CF:0.312384, Len: 10, Fitness_tra: 21
Rule  6: 1574d11411, Class:  0, CF:  1, Len: 10, Fitness_tra: 14
Rule  7: 0000000880, Class:  1, CF:0.99971, Len:  2, Fitness_tra: 9
Rule  8: 12b4111b24, Class:  0, CF:0.324477, Len: 10, Fitness_tra: 5
Rule  9: 157b581410, Class:  0, CF:  1, Len:  9, Fitness_tra: 7
Rule 10: b241261721, Class:  0, CF:0.977558, Len: 10, Fitness_tra: 0
Rule 11: 1574d91411, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 12: 714163b1b4, Class:  0, CF:0.964269, Len: 10, Fitness_tra: 2
Rule 13: 1e71de1221, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 14: 2711664712, Class:  0, CF:0.889198, Len: 10, Fitness_tra: 1
Rule 15: 152bd911b1, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 16: 2174c51b22, Class:  1, CF:0.996327, Len: 10, Fitness_tra: 0
Rule 17: 277b5a4244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 6e748112b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 19: 22b11344b1, Class:  0, CF:0.425379, Len: 10, Fitness_tra: 0
Rule 20: 142b4111b7, Class:  0, CF:0.246956, Len: 10, Fitness_tra: 0
Rule 21: 7b41994471, Class:  1, CF:0.999892, Len: 10, Fitness_tra: 0
Rule 22: b122d91b72, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 23: b44211b242, Class:  1, CF:0.994264, Len: 10, Fitness_tra: 0
Rule 24: 764b5f7212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 27bb514744, Class:  1, CF:0.998645, Len: 10, Fitness_tra: 0
Rule 26: 217416b222, Class:  0, CF:0.991063, Len: 10, Fitness_tra: 0
Rule 27: 17b75a1214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 21b4564bb2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 48b81f2122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
