------Generation 0------
Rule  1: 12b12f7141, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 66: b71bc61772, Class:  1, CF:0.704552, Len: 10, Fitness_tra: 0
Rule 67: bc12c6b167, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 68: 4b22c52214, Class:  1, CF:0.997711, Len: 10, Fitness_tra: 0
Rule 69: b74249b74b, Class:  1, CF:0.982469, Len: 10, Fitness_tra: 0
Rule 70: 414281bb1c, Class:  1, CF:0.989655, Len: 10, Fitness_tra: 0
Rule 71: 7cb9ce1b74, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: b51bd57797, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 2db419b412, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 74: 71b78e2b27, Class:  1, CF:0.566591, Len: 10, Fitness_tra: 0
Rule 75: b71493bb4b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: b172ceb222, Class:  1, CF:0.993815, Len: 10, Fitness_tra: 0
Rule 77: 1274c67221, Class:  1, CF:0.831499, Len: 10, Fitness_tra: 0
Rule 78: 74778e72b2, Class:  1, CF:0.944753, Len: 10, Fitness_tra: 0
Rule 79: 2771912bb2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: 41b153474b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 7bb1912241, Class:  1, CF:0.999988, Len: 10, Fitness_tra: 0
Rule 82: 41b71624b1, Class:  0, CF:0.713232, Len: 10, Fitness_tra: 0
Rule 83: 7b1141b222, Class:  1, CF:0.998366, Len: 10, Fitness_tra: 2
Rule 84: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 4271af117b, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 86: 211121b121, Class:  1, CF:0.985607, Len: 10, Fitness_tra: -32
Rule 87: 12723f4217, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 88: 7c1116277b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 89: 427b1a1417, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 90: b1721a41b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 91: 72b283b412, Class:  1, CF:0.571044, Len: 10, Fitness_tra: 0
Rule 92: b7b2164b74, Class:  0, CF:0.989358, Len: 10, Fitness_tra: 0
Rule 93: 4141314741, Class:  1, CF:0.464486, Len: 10, Fitness_tra: 0
Rule 94: b24b6e122b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 95: b444c6ab4b, Class:  1, CF:0.325872, Len: 10, Fitness_tra: 0
Rule 96: 4c12552db4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 7b7210647b, Class:  1, CF:0.993769, Len:  9, Fitness_tra: -6
Rule 98: 2b27517274, Class:  1, CF:0.999871, Len: 10, Fitness_tra: 0
Rule 99: 74271f77b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule100: 20b7174417, Class:  1, CF:0.944905, Len:  9, Fitness_tra: 0
------Current------
Miss_rate(tra)	:7.41117
------Result------
Miss_rate(tra)	:7.41117
Miss_rate(tst)	:8.04388
ARL				:9.85542

------Generation 700------
Rule  1: 121b117111, Class:  0, CF:0.666916, Len: 10, Fitness_tra: 4048
Rule  2: 41b27e112b, Class:  0, CF:0.999964, Len: 10, Fitness_tra: 253
Rule  3: 1c41ce1b1b, Class:  0, CF:  1, Len: 10, Fitness_tra: 79
Rule  4: 7414161111, Class:  0, CF:0.781494, Len: 10, Fitness_tra: 78
Rule  5: 7db11112b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 21
Rule  6: b441ceab7b, Class:  0, CF:0.999995, Len: 10, Fitness_tra: 22
Rule  7: 4c415e3b3b, Class:  0, CF:  1, Len: 10, Fitness_tra: 20
Rule  8: b412197bbb, Class:  0, CF:0.99968, Len: 10, Fitness_tra: 0
Rule  9: 7db11112b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 10: 1441314222, Class:  1, CF:0.996842, Len: 10, Fitness_tra: 4
Rule 11: 2427132772, Class:  0, CF:0.921967, Len: 10, Fitness_tra: 1
Rule 12: 7bb78e4421, Class:  1, CF:0.999773, Len: 10, Fitness_tra: 0
Rule 13: 4d271112b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 14: 2721331717, Class:  0, CF:0.350889, Len: 10, Fitness_tra: 1
Rule 15: 11211314bb, Class:  0, CF:0.0885959, Len: 10, Fitness_tra: 4
Rule 16: 74b13a14b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 17: 21b1f17444, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 18: 414471b442, Class:  1, CF:0.993284, Len: 10, Fitness_tra: 0
Rule 19: bc4b837722, Class:  0, CF:0.554095, Len: 10, Fitness_tra: 0
Rule 20: 12b12f7141, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 21: 721156b21b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: b517da4747, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: b41283b152, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 24: 7bbb862441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 24b7132214, Class:  0, CF:0.277898, Len: 10, Fitness_tra: 0
Rule 26: 72241f77b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 27: b1b453b411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 41bbd34417, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 744b167222, Class:  0, CF:0.998817, Len: 10, Fitness_tra: 0
Rule 30: b1772612b2, Class:  0, CF:0.996222, Len: 10, Fitness_tra: 0
Rule 31: 441b866111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 27b756b74b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: b222297447, Class:  1, CF:0.983889, Len: 10, Fitness_tra: 0
Rule 34: b11416b274, Class:  0, CF:0.90756, Len: 10, Fitness_tra: 0
Rule 35: 412789212b, Class:  1, CF:0.99187, Len: 10, Fitness_tra: 0
Rule 36: 2d14ce2271, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 37: b74b83b71b, Class:  1, CF:0.780692, Len: 10, Fitness_tra: 0
Rule 38: 417b8a11b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 172b1a24b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 40: 41741f1217, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 41: 7b7253b472, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: b42719bb47, Class:  0, CF:0.568702, Len: 10, Fitness_tra: 0
Rule 43: 79b2ce71bc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: b7b2164177, Class:  0, CF:0.952472, Len: 10, Fitness_tra: 0
Rule 45: b4271ebb47, Class:  0, CF:0.509078, Len: 10, Fitness_tra: 0
Rule 46: bc7b1ab217, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 47: 2dbc11421b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 48: bb72267b14, Class:  0, CF:0.456567, Len: 10, Fitness_tra: 0
Rule 49: 412b161124, Class:  0, CF:0.999421, Len: 10, Fitness_tra: 0
Rule 50: 74b2c67b74, Class:  1, CF:0.782162, Len: 10, Fitness_tra: 0
Rule 51: b7122ab2b1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 52: 18b4262214, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 53: 41bbd31404, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 7b72161244, Class:  0, CF:0.99577, Len: 10, Fitness_tra: 0
Rule 55: b27b834227, Class:  1, CF:0.996012, Len: 10, Fitness_tra: 0
Rule 56: 1b2223447b, Class:  1, CF:0.755009, Len: 10, Fitness_tra: 0
Rule 57: 4d22c112b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 58: 71471a7271, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 59: 72742a7b72, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 60: 41b75a1147, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 2241c9b777, Class:  1, CF:0.000926209, Len: 10, Fitness_tra: 0
Rule 62: 11241a24bb, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 63: 2b2b137422, Class:  1, CF:0.212508, Len: 10, Fitness_tra: 0
Rule 64: 722283b421, Class:  1, CF:0.942788, Len: 10, Fitness_tra: 0
Rule 65: 7824b52227, Class:  1, CF:0.987427, Len: 10, Fitness_tra: 0
Rule 66: b71bc61772, Class:  1, CF:0.704552, Len: 10, Fitness_tra: 0
Rule 67: bc12c6b167, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 68: 4b22c52214, Class:  1, CF:0.997711, Len: 10, Fitness_tra: 0
Rule 69: b74249b74b, Class:  1, CF:0.982469, Len: 10, Fitness_tra: 0
Rule 70: 414281bb1c, Class:  1, CF:0.989655, Len: 10, Fitness_tra: 0
Rule 71: 7cb9ce1b74, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: b51bd57797, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 2db419b412, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 74: 71b78e2b27, Class:  1, CF:0.566591, Len: 10, Fitness_tra: 0
Rule 75: b71493bb4b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: b172ceb222, Class:  1, CF:0.993815, Len: 10, Fitness_tra: 0
Rule 77: 1274c67221, Class:  1, CF:0.831499, Len: 10, Fitness_tra: 0
Rule 78: 74778e72b2, Class:  1, CF:0.944753, Len: 10, Fitness_tra: 0
Rule 79: 2771912bb2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: 41b153474b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 7bb1912241, Class:  1, CF:0.999988, Len: 10, Fitness_tra: 0
Rule 82: 41b71624b1, Class:  0, CF:0.713232, Len: 10, Fitness_tra: 0
Rule 83: 7b1141b222, Class:  1, CF:0.998366, Len: 10, Fitness_tra: 2
Rule 84: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 4271af117b, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 86: 211121b121, Class:  1, CF:0.985607, Len: 10, Fitness_tra: -32
Rule 87: 12723f4217, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 88: 7c1116277b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 89: 427b1a1417, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 90: b1721a41b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 91: 72b283b412, Class:  1, CF:0.571044, Len: 10, Fitness_tra: 0
Rule 92: b7b2164b74, Class:  0, CF:0.989358, Len: 10, Fitness_tra: 0
Rule 93: 4141314741, Class:  1, CF:0.464486, Len: 10, Fitness_tra: 0
Rule 94: b24b6e122b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 95: b444c6ab4b, Class:  1, CF:0.325872, Len: 10, Fitness_tra: 0
Rule 96: 4c12552db4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 7b7210647b, Class:  1, CF:0.993769, Len:  9, Fitness_tra: -6
Rule 98: 2b27517274, Class:  1, CF:0.999871, Len: 10, Fitness_tra: 0
Rule 99: 74271f77b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule100: 20b7174417, Class:  1, CF:0.944905, Len:  9, Fitness_tra: 0
------Current------
Miss_rate(tra)	:7.41117
------Result------
Miss_rate(tra)	:7.41117
Miss_rate(tst)	:8.04388
ARL				:9.85542

------Generation 800------
Rule  1: 121b117111, Class:  0, CF:0.666916, Len: 10, Fitness_tra: 4048
Rule  2: 41b27e112b, Class:  0, CF:0.999964, Len: 10, Fitness_tra: 253
Rule  3: 1c41ce1b1b, Class:  0, CF:  1, Len: 10, Fitness_tra: 79
Rule  4: 7414161111, Class:  0, CF:0.781494, Len: 10, Fitness_tra: 78
Rule  5: 7db11112b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 21
Rule  6: b441ceab7b, Class:  0, CF:0.999995, Len: 10, Fitness_tra: 22
Rule  7: 4c415e3b3b, Class:  0, CF:  1, Len: 10, Fitness_tra: 20
Rule  8: b412197bbb, Class:  0, CF:0.99968, Len: 10, Fitness_tra: 0
Rule  9: 7db11112b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 10: 1441314222, Class:  1, CF:0.996842, Len: 10, Fitness_tra: 4
Rule 11: 2427132772, Class:  0, CF:0.921967, Len: 10, Fitness_tra: 1
Rule 12: 7bb78e4421, Class:  1, CF:0.999773, Len: 10, Fitness_tra: 0
Rule 13: 4d271112b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 14: 2721331717, Class:  0, CF:0.350889, Len: 10, Fitness_tra: 1
Rule 15: 11211314bb, Class:  0, CF:0.0885959, Len: 10, Fitness_tra: 4
Rule 16: 74b13a14b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 17: 21b1f17444, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 18: 414471b442, Class:  1, CF:0.993284, Len: 10, Fitness_tra: 0
Rule 19: bc4b837722, Class:  0, CF:0.554095, Len: 10, Fitness_tra: 0
Rule 20: 12b12f7141, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 21: 721156b21b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: b517da4747, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: b41283b152, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 24: 7bbb862441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 24b7132214, Class:  0, CF:0.277898, Len: 10, Fitness_tra: 0
Rule 26: 72241f77b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 27: b1b453b411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 41bbd34417, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 744b167222, Class:  0, CF:0.998817, Len: 10, Fitness_tra: 0
Rule 30: b1772612b2, Class:  0, CF:0.996222, Len: 10, Fitness_tra: 0
Rule 31: 441b866111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 27b756b74b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: b222297447, Class:  1, CF:0.983889, Len: 10, Fitness_tra: 0
Rule 34: b11416b274, Class:  0, CF:0.90756, Len: 10, Fitness_tra: 0
Rule 35: 412789212b, Class:  1, CF:0.99187, Len: 10, Fitness_tra: 0
Rule 36: 2d14ce2271, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 37: b74b83b71b, Class:  1, CF:0.780692, Len: 10, Fitness_tra: 0
Rule 38: 417b8a11b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 172b1a24b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 40: 41741f1217, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 41: 7b7253b472, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: b42719bb47, Class:  0, CF:0.568702, Len: 10, Fitness_tra: 0
Rule 43: 79b2ce71bc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: b7b2164177, Class:  0, CF:0.952472, Len: 10, Fitness_tra: 0
Rule 45: b4271ebb47, Class:  0, CF:0.509078, Len: 10, Fitness_tra: 0
Rule 46: bc7b1ab217, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 47: 2dbc11421b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 48: bb72267b14, Class:  0, CF:0.456567, Len: 10, Fitness_tra: 0
Rule 49: 412b161124, Class:  0, CF:0.999421, Len: 10, Fitness_tra: 0
Rule 50: 74b2c67b74, Class:  1, CF:0.782162, Len: 10, Fitness_tra: 0
Rule 51: b7122ab2b1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 52: 18b4262214, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 53: 41bbd31404, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 7b72161244, Class:  0, CF:0.99577, Len: 10, Fitness_tra: 0
Rule 55: b27b834227, Class:  1, CF:0.996012, Len: 10, Fitness_tra: 0
Rule 56: 1b2223447b, Class:  1, CF:0.755009, Len: 10, Fitness_tra: 0
Rule 57: 4d22c112b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 58: 71471a7271, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 59: 72742a7b72, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 60: 41b75a1147, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 2241c9b777, Class:  1, CF:0.000926209, Len: 10, Fitness_tra: 0
Rule 62: 11241a24bb, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 63: 2b2b137422, Class:  1, CF:0.212508, Len: 10, Fitness_tra: 0
Rule 64: 722283b421, Class:  1, CF:0.942788, Len: 10, Fitness_tra: 0
Rule 65: 7824b52227, Class:  1, CF:0.987427, Len: 10, Fitness_tra: 0
Rule 66: b71bc61772, Class:  1, CF:0.704552, Len: 10, Fitness_tra: 0
Rule 67: bc12c6b167, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 68: 4b22c52214, Class:  1, CF:0.997711, Len: 10, Fitness_tra: 0
Rule 69: b74249b74b, Class:  1, CF:0.982469, Len: 10, Fitness_tra: 0
Rule 70: 414281bb1c, Class:  1, CF:0.989655, Len: 10, Fitness_tra: 0
Rule 71: 7cb9ce1b74, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: b51bd57797, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 2db419b412, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 74: 71b78e2b27, Class:  1, CF:0.566591, Len: 10, Fitness_tra: 0
Rule 75: b71493bb4b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: b172ceb222, Class:  1, CF:0.993815, Len: 10, Fitness_tra: 0
Rule 77: 1274c67221, Class:  1, CF:0.831499, Len: 10, Fitness_tra: 0
Rule 78: 74778e72b2, Class:  1, CF:0.944753, Len: 10, Fitness_tra: 0
Rule 79: 2771912bb2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: 41b153474b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 7bb1912241, Class:  1, CF:0.999988, Len: 10, Fitness_tra: 0
Rule 82: 41b71624b1, Class:  0, CF:0.713232, Len: 10, Fitness_tra: 0
Rule 83: 7b1141b222, Class:  1, CF:0.998366, Len: 10, Fitness_tra: 2
Rule 84: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 4271af117b, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 86: 211121b121, Class:  1, CF:0.985607, Len: 10, Fitness_tra: -32
Rule 87: 12723f4217, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 88: 7c1116277b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 89: 427b1a1417, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 90: b1721a41b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 91: 72b283b412, Class:  1, CF:0.571044, Len: 10, Fitness_tra: 0
Rule 92: b7b2164b74, Class:  0, CF:0.989358, Len: 10, Fitness_tra: 0
Rule 93: 4141314741, Class:  1, CF:0.464486, Len: 10, Fitness_tra: 0
Rule 94: b24b6e122b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 95: b444c6ab4b, Class:  1, CF:0.325872, Len: 10, Fitness_tra: 0
Rule 96: 4c12552db4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 7b7210647b, Class:  1, CF:0.993769, Len:  9, Fitness_tra: -6
Rule 98: 2b27517274, Class:  1, CF:0.999871, Len: 10, Fitness_tra: 0
Rule 99: 74271f77b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule100: 20b7174417, Class:  1, CF:0.944905, Len:  9, Fitness_tra: 0
------Current------
Miss_rate(tra)	:7.41117
------Result------
Miss_rate(tra)	:7.41117
Miss_rate(tst)	:8.04388
ARL				:9.85542

------Generation 900------
Rule  1: 121b117111, Class:  0, CF:0.666916, Len: 10, Fitness_tra: 4039
Rule  2: 41b27e112b, Class:  0, CF:0.999964, Len: 10, Fitness_tra: 57
Rule  3: 1c41ce1b1b, Class:  0, CF:  1, Len: 10, Fitness_tra: 78
Rule  4: 7414161111, Class:  0, CF:0.781494, Len: 10, Fitness_tra: 77
Rule  5: b441ceab7b, Class:  0, CF:0.999995, Len: 10, Fitness_tra: 11
Rule  6: 7db11112b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 21
Rule  7: 4c415e3b3b, Class:  0, CF:  1, Len: 10, Fitness_tra: 20
Rule  8: 11211314bb, Class:  0, CF:0.0885959, Len: 10, Fitness_tra: 4
Rule  9: 1441314222, Class:  1, CF:0.996842, Len: 10, Fitness_tra: 2
Rule 10: 4271af117b, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 11: 7b1141b222, Class:  1, CF:0.998366, Len: 10, Fitness_tra: 6
Rule 12: 4d271112b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 13: 7db11112b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 14: 74b13a14b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 15: 2427132772, Class:  0, CF:0.921967, Len: 10, Fitness_tra: 1
Rule 16: 2721331717, Class:  0, CF:0.350889, Len: 10, Fitness_tra: 2
Rule 17: b412197bbb, Class:  0, CF:0.99968, Len: 10, Fitness_tra: 6
Rule 18: 414471b442, Class:  1, CF:0.993284, Len: 10, Fitness_tra: 0
Rule 19: bc4b837722, Class:  0, CF:0.554095, Len: 10, Fitness_tra: 0
Rule 20: 12b12f7141, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 21: 721156b21b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: b517da4747, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: b41283b152, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 24: 7bbb862441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 24b7132214, Class:  0, CF:0.277898, Len: 10, Fitness_tra: 0
Rule 26: 72241f77b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 27: b1b453b411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 41bbd34417, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 744b167222, Class:  0, CF:0.998817, Len: 10, Fitness_tra: 0
Rule 30: b1772612b2, Class:  0, CF:0.996222, Len: 10, Fitness_tra: 0
Rule 31: 441b866111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 27b756b74b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: b222297447, Class:  1, CF:0.983889, Len: 10, Fitness_tra: 0
Rule 34: b11416b274, Class:  0, CF:0.90756, Len: 10, Fitness_tra: 0
Rule 35: 412789212b, Class:  1, CF:0.99187, Len: 10, Fitness_tra: 0
Rule 36: 2d14ce2271, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 37: b74b83b71b, Class:  1, CF:0.780692, Len: 10, Fitness_tra: 0
Rule 38: 417b8a11b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 172b1a24b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 40: 41741f1217, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 41: 7b7253b472, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: b42719bb47, Class:  0, CF:0.568702, Len: 10, Fitness_tra: 0
Rule 43: 79b2ce71bc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: b7b2164177, Class:  0, CF:0.952472, Len: 10, Fitness_tra: 0
Rule 45: b4271ebb47, Class:  0, CF:0.509078, Len: 10, Fitness_tra: 0
Rule 46: bc7b1ab217, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 47: 2dbc11421b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 48: bb72267b14, Class:  0, CF:0.456567, Len: 10, Fitness_tra: 0
Rule 49: 412b161124, Class:  0, CF:0.999421, Len: 10, Fitness_tra: 0
Rule 50: 74b2c67b74, Class:  1, CF:0.782162, Len: 10, Fitness_tra: 0
Rule 51: b7122ab2b1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 52: 18b4262214, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 53: 41bbd31404, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 7b72161244, Class:  0, CF:0.99577, Len: 10, Fitness_tra: 0
Rule 55: b27b834227, Class:  1, CF:0.996012, Len: 10, Fitness_tra: 0
Rule 56: 1b2223447b, Class:  1, CF:0.755009, Len: 10, Fitness_tra: 0
Rule 57: 4d22c112b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 58: 71471a7271, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 59: 72742a7b72, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 60: 41b75a1147, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 2241c9b777, Class:  1, CF:0.000926209, Len: 10, Fitness_tra: 0
Rule 62: 11241a24bb, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 63: 2b2b137422, Class:  1, CF:0.212508, Len: 10, Fitness_tra: 0
Rule 64: 722283b421, Class:  1, CF:0.942788, Len: 10, Fitness_tra: 0
Rule 65: 7824b52227, Class:  1, CF:0.987427, Len: 10, Fitness_tra: 0
Rule 66: b71bc61772, Class:  1, CF:0.704552, Len: 10, Fitness_tra: 0
Rule 67: bc12c6b167, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 68: 4b22c52214, Class:  1, CF:0.997711, Len: 10, Fitness_tra: 0
Rule 69: b74249b74b, Class:  1, CF:0.982469, Len: 10, Fitness_tra: 0
Rule 70: 414281bb1c, Class:  1, CF:0.989655, Len: 10, Fitness_tra: 0
Rule 71: 7cb9ce1b74, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: b51bd57797, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 2db419b412, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 74: 71b78e2b27, Class:  1, CF:0.566591, Len: 10, Fitness_tra: 0
Rule 75: b71493bb4b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: b172ceb222, Class:  1, CF:0.993815, Len: 10, Fitness_tra: 0
Rule 77: 1274c67221, Class:  1, CF:0.831499, Len: 10, Fitness_tra: 0
Rule 78: 74778e72b2, Class:  1, CF:0.944753, Len: 10, Fitness_tra: 0
Rule 79: 2771912bb2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
