------Generation 0------
Rule  1: 217711147b, Class:  1, CF:0.934495, Len: 10, Fitness_tra: 0
Rule 83: 7b2121772b, Class:  1, CF:0.995872, Len: 10, Fitness_tra: 1
Rule 84: 271bf11422, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 85: b222af7bb2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 86: 727b114741, Class:  1, CF:0.893953, Len: 10, Fitness_tra: 0
Rule 87: 72b11572b1, Class:  1, CF:0.989564, Len: 10, Fitness_tra: 1
Rule 88: b1472a27b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 89: 422c264b22, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 90: 447236b444, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 91: b2171a4241, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 92: b072214441, Class:  1, CF:0.985988, Len:  9, Fitness_tra: 0
Rule 93: 21d43612bb, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 94: 7111c84721, Class:  1, CF:0.991945, Len: 10, Fitness_tra: -82
Rule 95: 4271c5272b, Class:  1, CF:0.990435, Len: 10, Fitness_tra: 0
Rule 96: 4e72ee2451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 7bb46642b4, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 98: 4425134e24, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 13412a4a31, Class:  0, CF:  1, Len: 10, Fitness_tra: 28
Rule100: 2bd1f617b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:7.33144
------Result------
Miss_rate(tra)	:7.33144
Miss_rate(tst)	:7.84672
ARL				:9.97403

------Generation 800------
Rule  1: 4427c51a11, Class:  0, CF:0.508943, Len: 10, Fitness_tra: 2667
Rule  2: 617b6112bb, Class:  0, CF:  1, Len: 10, Fitness_tra: 1502
Rule  3: 12b72e7b21, Class:  0, CF:0.805642, Len: 10, Fitness_tra: 126
Rule  4: 1224811b11, Class:  0, CF:0.224309, Len: 10, Fitness_tra: 98
Rule  5: 0641164731, Class:  0, CF:  1, Len:  9, Fitness_tra: 24
Rule  6: 14b4161717, Class:  0, CF:  1, Len: 10, Fitness_tra: 39
Rule  7: b2113e24bb, Class:  0, CF:0.999996, Len: 10, Fitness_tra: 13
Rule  8: b924251a12, Class:  0, CF:  1, Len: 10, Fitness_tra: 12
Rule  9: 69442e142b, Class:  0, CF:  1, Len: 10, Fitness_tra: 8
Rule 10: 7b713a1b21, Class:  0, CF:  1, Len: 10, Fitness_tra: 6
Rule 11: 2421134171, Class:  0, CF:0.158001, Len: 10, Fitness_tra: 2
Rule 12: 412b161b74, Class:  0, CF:  1, Len: 10, Fitness_tra: 4
Rule 13: be4713bb71, Class:  0, CF:  1, Len: 10, Fitness_tra: 4
Rule 14: be77117242, Class:  1, CF:0.999555, Len: 10, Fitness_tra: 2
Rule 15: 442b114e24, Class:  1, CF:  1, Len: 10, Fitness_tra: 2
Rule 16: 7141164771, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 17: 42142e7b21, Class:  0, CF:0.524521, Len: 10, Fitness_tra: 1
Rule 18: 11441fb171, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 19: 2bb1f61bb4, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 20: 4e74ee2411, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 21: 4212c927b1, Class:  0, CF:0.850112, Len: 10, Fitness_tra: 0
Rule 22: bc1483bb44, Class:  0, CF:0.29925, Len: 10, Fitness_tra: 0
Rule 23: b1b1861174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 4b22814214, Class:  1, CF:0.998672, Len: 10, Fitness_tra: 0
Rule 25: 4174c6b21b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 26: 41b48a7772, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 421783417b, Class:  1, CF:0.751974, Len: 10, Fitness_tra: 0
Rule 28: 7b776a4224, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 29: 71b7214477, Class:  1, CF:0.990074, Len: 10, Fitness_tra: 0
Rule 30: 712bd6b71b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 7212cfb722, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: b21b2a4441, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 33: 4b745174b4, Class:  1, CF:0.99959, Len: 10, Fitness_tra: 0
Rule 34: 4b2281b2b4, Class:  1, CF:0.998467, Len: 10, Fitness_tra: 0
Rule 35: 7447514221, Class:  1, CF:0.997189, Len: 10, Fitness_tra: 0
Rule 36: 4b1186bb42, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 472bee2772, Class:  1, CF:0.971101, Len: 10, Fitness_tra: 0
Rule 38: 7b258312bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 7b45837112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 4141534721, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 7b2183bbb2, Class:  1, CF:0.939705, Len: 10, Fitness_tra: 0
Rule 42: 24275e4471, Class:  1, CF:0.98009, Len: 10, Fitness_tra: 1
Rule 43: b211137477, Class:  0, CF:0.203536, Len: 10, Fitness_tra: 0
Rule 44: b421134744, Class:  0, CF:0.745213, Len: 10, Fitness_tra: 0
Rule 45: 2b17d6b7b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 21243612bb, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 47: b3248ab242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: b77223441b, Class:  1, CF:0.521822, Len: 10, Fitness_tra: 0
Rule 49: 2b72511b7b, Class:  1, CF:0.998414, Len: 10, Fitness_tra: 0
Rule 50: 42742122bb, Class:  1, CF:0.939102, Len: 10, Fitness_tra: 0
Rule 51: 217ba62b74, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 52: 2477212272, Class:  1, CF:0.98785, Len: 10, Fitness_tra: 0
Rule 53: b2bb8a4b22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 724b81b444, Class:  1, CF:0.99633, Len: 10, Fitness_tra: 0
Rule 55: 4427831411, Class:  1, CF:0.743313, Len: 10, Fitness_tra: 0
Rule 56: 41141ab272, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 57: 752b7327b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 58: b74183b427, Class:  1, CF:0.755547, Len: 10, Fitness_tra: 0
Rule 59: 442b114e24, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule 60: 42725324b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 22bb21b127, Class:  1, CF:0.965121, Len: 10, Fitness_tra: 0
Rule 62: 4c411942b1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 63: 77278a7112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 27128a4bbb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 274216b442, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 66: 7b24192244, Class:  1, CF:0.999908, Len: 10, Fitness_tra: 0
Rule 67: 4211c6b222, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 68: bd471e7441, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 69: 282bca722b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 44b1867721, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 7262c927bb, Class:  0, CF:0.999872, Len: 10, Fitness_tra: 0
Rule 72: 4db7ceb174, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 73: 211413bb22, Class:  1, CF:0.440724, Len: 10, Fitness_tra: 0
Rule 74: 72b253b1b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: b942c54111, Class:  0, CF:0.939206, Len: 10, Fitness_tra: 0
Rule 76: b121e34b41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: bb7781b2b2, Class:  1, CF:0.998467, Len: 10, Fitness_tra: 0
Rule 78: 454b15b188, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 79: 7bb45127b2, Class:  1, CF:0.999144, Len: 10, Fitness_tra: 0
Rule 80: 7711d31744, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 7b473e4b44, Class:  1, CF:0.999364, Len: 10, Fitness_tra: 0
Rule 82: b1743a4171, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 83: 7b2121772b, Class:  1, CF:0.995872, Len: 10, Fitness_tra: 1
Rule 84: 271bf11422, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 85: b222af7bb2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 86: 727b114741, Class:  1, CF:0.893953, Len: 10, Fitness_tra: 0
Rule 87: 72b11572b1, Class:  1, CF:0.989564, Len: 10, Fitness_tra: 1
Rule 88: b1472a27b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 89: 422c264b22, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 90: 447236b444, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 91: b2171a4241, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 92: b072214441, Class:  1, CF:0.985988, Len:  9, Fitness_tra: 0
Rule 93: 21d43612bb, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 94: 7111c84721, Class:  1, CF:0.991945, Len: 10, Fitness_tra: -82
Rule 95: 4271c5272b, Class:  1, CF:0.990435, Len: 10, Fitness_tra: 0
Rule 96: 4e72ee2451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 7bb46642b4, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 98: 4425134e24, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 13412a4a31, Class:  0, CF:  1, Len: 10, Fitness_tra: 28
Rule100: 2bd1f617b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:7.33144
------Result------
Miss_rate(tra)	:7.33144
Miss_rate(tst)	:7.84672
ARL				:9.97403

------Generation 900------
Rule  1: 4427c51a11, Class:  0, CF:0.508943, Len: 10, Fitness_tra: 2667
Rule  2: 617b6112bb, Class:  0, CF:  1, Len: 10, Fitness_tra: 1502
Rule  3: 12b72e7b21, Class:  0, CF:0.805642, Len: 10, Fitness_tra: 126
Rule  4: 1224811b11, Class:  0, CF:0.224309, Len: 10, Fitness_tra: 98
Rule  5: 0641164731, Class:  0, CF:  1, Len:  9, Fitness_tra: 24
Rule  6: 14b4161717, Class:  0, CF:  1, Len: 10, Fitness_tra: 39
Rule  7: b2113e24bb, Class:  0, CF:0.999996, Len: 10, Fitness_tra: 13
Rule  8: b924251a12, Class:  0, CF:  1, Len: 10, Fitness_tra: 12
Rule  9: 69442e142b, Class:  0, CF:  1, Len: 10, Fitness_tra: 8
Rule 10: 7b713a1b21, Class:  0, CF:  1, Len: 10, Fitness_tra: 6
Rule 11: 2421134171, Class:  0, CF:0.158001, Len: 10, Fitness_tra: 2
Rule 12: 412b161b74, Class:  0, CF:  1, Len: 10, Fitness_tra: 4
Rule 13: be4713bb71, Class:  0, CF:  1, Len: 10, Fitness_tra: 4
Rule 14: be77117242, Class:  1, CF:0.999555, Len: 10, Fitness_tra: 2
Rule 15: 442b114e24, Class:  1, CF:  1, Len: 10, Fitness_tra: 2
Rule 16: 7141164771, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 17: 42142e7b21, Class:  0, CF:0.524521, Len: 10, Fitness_tra: 1
Rule 18: 11441fb171, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 19: 2bb1f61bb4, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 20: 4e74ee2411, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 21: 4212c927b1, Class:  0, CF:0.850112, Len: 10, Fitness_tra: 0
Rule 22: bc1483bb44, Class:  0, CF:0.29925, Len: 10, Fitness_tra: 0
Rule 23: b1b1861174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 4b22814214, Class:  1, CF:0.998672, Len: 10, Fitness_tra: 0
Rule 25: 4174c6b21b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 26: 41b48a7772, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 421783417b, Class:  1, CF:0.751974, Len: 10, Fitness_tra: 0
Rule 28: 7b776a4224, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 29: 71b7214477, Class:  1, CF:0.990074, Len: 10, Fitness_tra: 0
Rule 30: 712bd6b71b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 7212cfb722, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: b21b2a4441, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 33: 4b745174b4, Class:  1, CF:0.99959, Len: 10, Fitness_tra: 0
Rule 34: 4b2281b2b4, Class:  1, CF:0.998467, Len: 10, Fitness_tra: 0
Rule 35: 7447514221, Class:  1, CF:0.997189, Len: 10, Fitness_tra: 0
Rule 36: 4b1186bb42, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 472bee2772, Class:  1, CF:0.971101, Len: 10, Fitness_tra: 0
Rule 38: 7b258312bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 7b45837112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 4141534721, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 7b2183bbb2, Class:  1, CF:0.939705, Len: 10, Fitness_tra: 0
Rule 42: 24275e4471, Class:  1, CF:0.98009, Len: 10, Fitness_tra: 1
Rule 43: b211137477, Class:  0, CF:0.203536, Len: 10, Fitness_tra: 0
Rule 44: b421134744, Class:  0, CF:0.745213, Len: 10, Fitness_tra: 0
Rule 45: 2b17d6b7b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 21243612bb, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 47: b3248ab242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: b77223441b, Class:  1, CF:0.521822, Len: 10, Fitness_tra: 0
Rule 49: 2b72511b7b, Class:  1, CF:0.998414, Len: 10, Fitness_tra: 0
Rule 50: 42742122bb, Class:  1, CF:0.939102, Len: 10, Fitness_tra: 0
Rule 51: 217ba62b74, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 52: 2477212272, Class:  1, CF:0.98785, Len: 10, Fitness_tra: 0
Rule 53: b2bb8a4b22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 724b81b444, Class:  1, CF:0.99633, Len: 10, Fitness_tra: 0
Rule 55: 4427831411, Class:  1, CF:0.743313, Len: 10, Fitness_tra: 0
Rule 56: 41141ab272, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 57: 752b7327b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 58: b74183b427, Class:  1, CF:0.755547, Len: 10, Fitness_tra: 0
Rule 59: 442b114e24, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule 60: 42725324b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 22bb21b127, Class:  1, CF:0.965121, Len: 10, Fitness_tra: 0
Rule 62: 4c411942b1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 63: 77278a7112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 27128a4bbb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 274216b442, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 66: 7b24192244, Class:  1, CF:0.999908, Len: 10, Fitness_tra: 0
Rule 67: 4211c6b222, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 68: bd471e7441, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 69: 282bca722b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 44b1867721, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 7262c927bb, Class:  0, CF:0.999872, Len: 10, Fitness_tra: 0
Rule 72: 4db7ceb174, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 73: 211413bb22, Class:  1, CF:0.440724, Len: 10, Fitness_tra: 0
Rule 74: 72b253b1b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: b942c54111, Class:  0, CF:0.939206, Len: 10, Fitness_tra: 0
Rule 76: b121e34b41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: bb7781b2b2, Class:  1, CF:0.998467, Len: 10, Fitness_tra: 0
Rule 78: 454b15b188, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 79: 7bb45127b2, Class:  1, CF:0.999144, Len: 10, Fitness_tra: 0
Rule 80: 7711d31744, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 7b473e4b44, Class:  1, CF:0.999364, Len: 10, Fitness_tra: 0
Rule 82: b1743a4171, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 83: 7b2121772b, Class:  1, CF:0.995872, Len: 10, Fitness_tra: 1
Rule 84: 271bf11422, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 85: b222af7bb2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 86: 727b114741, Class:  1, CF:0.893953, Len: 10, Fitness_tra: 0
Rule 87: 72b11572b1, Class:  1, CF:0.989564, Len: 10, Fitness_tra: 1
Rule 88: b1472a27b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 89: 422c264b22, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 90: 447236b444, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 91: b2171a4241, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 92: b072214441, Class:  1, CF:0.985988, Len:  9, Fitness_tra: 0
Rule 93: 21d43612bb, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 94: 7111c84721, Class:  1, CF:0.991945, Len: 10, Fitness_tra: -82
Rule 95: 4271c5272b, Class:  1, CF:0.990435, Len: 10, Fitness_tra: 0
Rule 96: 4e72ee2451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 7bb46642b4, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 98: 4425134e24, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 13412a4a31, Class:  0, CF:  1, Len: 10, Fitness_tra: 28
Rule100: 2bd1f617b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:7.33144
------Result------
Miss_rate(tra)	:7.33144
Miss_rate(tst)	:7.84672
ARL				:9.97403

------Generation 1000------
Rule  1: 4427c51a11, Class:  0, CF:0.508943, Len: 10, Fitness_tra: 2667
Rule  2: 617b6112bb, Class:  0, CF:  1, Len: 10, Fitness_tra: 1502
Rule  3: 12b72e7b21, Class:  0, CF:0.805642, Len: 10, Fitness_tra: 126
Rule  4: 1224811b11, Class:  0, CF:0.224309, Len: 10, Fitness_tra: 98
Rule  5: 0641164731, Class:  0, CF:  1, Len:  9, Fitness_tra: 24
Rule  6: 14b4161717, Class:  0, CF:  1, Len: 10, Fitness_tra: 39
Rule  7: b2113e24bb, Class:  0, CF:0.999996, Len: 10, Fitness_tra: 13
Rule  8: b924251a12, Class:  0, CF:  1, Len: 10, Fitness_tra: 12
Rule  9: 69442e142b, Class:  0, CF:  1, Len: 10, Fitness_tra: 8
Rule 10: 7b713a1b21, Class:  0, CF:  1, Len: 10, Fitness_tra: 6
Rule 11: 2421134171, Class:  0, CF:0.158001, Len: 10, Fitness_tra: 2
Rule 12: 412b161b74, Class:  0, CF:  1, Len: 10, Fitness_tra: 4
Rule 13: be4713bb71, Class:  0, CF:  1, Len: 10, Fitness_tra: 4
Rule 14: be77117242, Class:  1, CF:0.999555, Len: 10, Fitness_tra: 2
Rule 15: 442b114e24, Class:  1, CF:  1, Len: 10, Fitness_tra: 2
Rule 16: 7141164771, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 17: 42142e7b21, Class:  0, CF:0.524521, Len: 10, Fitness_tra: 1
Rule 18: 11441fb171, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 19: 2bb1f61bb4, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 20: 4e74ee2411, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 21: 4212c927b1, Class:  0, CF:0.850112, Len: 10, Fitness_tra: 0
Rule 22: bc1483bb44, Class:  0, CF:0.29925, Len: 10, Fitness_tra: 0
Rule 23: b1b1861174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 4b22814214, Class:  1, CF:0.998672, Len: 10, Fitness_tra: 0
Rule 25: 4174c6b21b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 26: 41b48a7772, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 421783417b, Class:  1, CF:0.751974, Len: 10, Fitness_tra: 0
Rule 28: 7b776a4224, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 29: 71b7214477, Class:  1, CF:0.990074, Len: 10, Fitness_tra: 0
Rule 30: 712bd6b71b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 7212cfb722, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: b21b2a4441, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 33: 4b745174b4, Class:  1, CF:0.99959, Len: 10, Fitness_tra: 0
Rule 34: 4b2281b2b4, Class:  1, CF:0.998467, Len: 10, Fitness_tra: 0
Rule 35: 7447514221, Class:  1, CF:0.997189, Len: 10, Fitness_tra: 0
Rule 36: 4b1186bb42, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 472bee2772, Class:  1, CF:0.971101, Len: 10, Fitness_tra: 0
Rule 38: 7b258312bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 7b45837112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 4141534721, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 7b2183bbb2, Class:  1, CF:0.939705, Len: 10, Fitness_tra: 0
Rule 42: 24275e4471, Class:  1, CF:0.98009, Len: 10, Fitness_tra: 1
Rule 43: b211137477, Class:  0, CF:0.203536, Len: 10, Fitness_tra: 0
Rule 44: b421134744, Class:  0, CF:0.745213, Len: 10, Fitness_tra: 0
Rule 45: 2b17d6b7b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 21243612bb, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 47: b3248ab242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: b77223441b, Class:  1, CF:0.521822, Len: 10, Fitness_tra: 0
Rule 49: 2b72511b7b, Class:  1, CF:0.998414, Len: 10, Fitness_tra: 0
Rule 50: 42742122bb, Class:  1, CF:0.939102, Len: 10, Fitness_tra: 0
Rule 51: 217ba62b74, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 52: 2477212272, Class:  1, CF:0.98785, Len: 10, Fitness_tra: 0
Rule 53: b2bb8a4b22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 724b81b444, Class:  1, CF:0.99633, Len: 10, Fitness_tra: 0
Rule 55: 4427831411, Class:  1, CF:0.743313, Len: 10, Fitness_tra: 0
Rule 56: 41141ab272, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 57: 752b7327b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 58: b74183b427, Class:  1, CF:0.755547, Len: 10, Fitness_tra: 0
Rule 59: 442b114e24, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule 60: 42725324b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 22bb21b127, Class:  1, CF:0.965121, Len: 10, Fitness_tra: 0
Rule 62: 4c411942b1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 63: 77278a7112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 27128a4bbb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 274216b442, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 66: 7b24192244, Class:  1, CF:0.999908, Len: 10, Fitness_tra: 0
Rule 67: 4211c6b222, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 68: bd471e7441, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 69: 282bca722b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 44b1867721, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 7262c927bb, Class:  0, CF:0.999872, Len: 10, Fitness_tra: 0
Rule 72: 4db7ceb174, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 73: 211413bb22, Class:  1, CF:0.440724, Len: 10, Fitness_tra: 0
Rule 74: 72b253b1b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: b942c54111, Class:  0, CF:0.939206, Len: 10, Fitness_tra: 0
Rule 76: b121e34b41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: bb7781b2b2, Class:  1, CF:0.998467, Len: 10, Fitness_tra: 0
Rule 78: 454b15b188, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 79: 7bb45127b2, Class:  1, CF:0.999144, Len: 10, Fitness_tra: 0
Rule 80: 7711d31744, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 7b473e4b44, Class:  1, CF:0.999364, Len: 10, Fitness_tra: 0
Rule 82: b1743a4171, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 83: 7b2121772b, Class:  1, CF:0.995872, Len: 10, Fitness_tra: 1
Rule 84: 271bf11422, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 85: b222af7bb2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 86: 727b114741, Class:  1, CF:0.893953, Len: 10, Fitness_tra: 0
Rule 87: 72b11572b1, Class:  1, CF:0.989564, Len: 10, Fitness_tra: 1
Rule 88: b1472a27b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 89: 422c264b22, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 90: 447236b444, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 91: b2171a4241, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 92: b072214441, Class:  1, CF:0.985988, Len:  9, Fitness_tra: 0
Rule 93: 21d43612bb, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 94: 7111c84721, Class:  1, CF:0.991945, Len: 10, Fitness_tra: -82
Rule 95: 4271c5272b, Class:  1, CF:0.990435, Len: 10, Fitness_tra: 0
Rule 96: 4e72ee2451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 7bb46642b4, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 98: 4425134e24, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
