------Generation 0------
Rule  1: b221cd471b, Class:  1, CF:0.990904, Len: 10, Fitness_tra: 0
Rule 49: 7c14794744, Class:  1, CF:0.931283, Len: 10, Fitness_tra: 0
Rule 50: 22141db174, Class:  1, CF:0.675562, Len: 10, Fitness_tra: 0
Rule 51: 28b1814274, Class:  1, CF:0.98641, Len: 10, Fitness_tra: 0
Rule 52: 447b167174, Class:  0, CF:0.989904, Len: 10, Fitness_tra: 0
Rule 53: 11b1c614b4, Class:  1, CF:0.831932, Len: 10, Fitness_tra: 0
Rule 54: 4212aa2b44, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 55: 1d7d1324e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 244756272b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 2172c3b72c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 147213172b, Class:  0, CF:0.608745, Len: 10, Fitness_tra: 0
Rule 59: 77223f1127, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 60: 11b2c12b27, Class:  1, CF:0.899721, Len: 10, Fitness_tra: 0
Rule 61: b721362b27, Class:  0, CF:0.993026, Len: 10, Fitness_tra: 0
Rule 62: 15b1c34274, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 63: b12b1a4244, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 64: 77b1df44b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 2422132417, Class:  1, CF:0.392262, Len: 10, Fitness_tra: 0
Rule 66: b222c9b7bb, Class:  0, CF:0.999992, Len: 10, Fitness_tra: 0
Rule 67: bb4bce4742, Class:  1, CF:0.999855, Len: 10, Fitness_tra: 0
Rule 68: 1c441f2472, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 69: b4741f421b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 70: 72718f2447, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 411b167b7b, Class:  0, CF:0.86717, Len: 10, Fitness_tra: 0
Rule 72: 4d221324b1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 73: 11441a7724, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 74: 7147561bb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 74411f741b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 76: 7842812117, Class:  1, CF:0.859917, Len: 10, Fitness_tra: 0
Rule 77: b171137712, Class:  0, CF:0.0511298, Len: 10, Fitness_tra: 0
Rule 78: 717b514474, Class:  1, CF:0.998435, Len: 10, Fitness_tra: 0
Rule 79: 72219ab214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 744b834271, Class:  1, CF:0.19742, Len: 10, Fitness_tra: 0
Rule 81: 2b1121bb7b, Class:  1, CF:0.992288, Len: 10, Fitness_tra: -7
Rule 82: 714216474b, Class:  0, CF:0.991499, Len: 10, Fitness_tra: 0
Rule 83: 42225e12bb, Class:  1, CF:0.413098, Len: 10, Fitness_tra: 0
Rule 84: 4727e3b117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 77442e2277, Class:  1, CF:0.998515, Len: 10, Fitness_tra: 0
Rule 86: 77b111147b, Class:  1, CF:0.979671, Len: 10, Fitness_tra: -29
Rule 87: 7121532144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: bb47512b74, Class:  1, CF:0.998196, Len: 10, Fitness_tra: 0
Rule 89: 127b8a77bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 17471342b2, Class:  1, CF:0.0552115, Len: 10, Fitness_tra: 0
Rule 91: 744b132771, Class:  0, CF:0.615145, Len: 10, Fitness_tra: 5
Rule 92: 72708f1227, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 31241e7244, Class:  1, CF:0.98903, Len: 10, Fitness_tra: -23
Rule 94: 12b721bb72, Class:  1, CF:0.391739, Len: 10, Fitness_tra: 0
Rule 95: 7c471f2b77, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 96: bb141a4277, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 97: 15cbea2423, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 22222177b4, Class:  1, CF:0.836891, Len: 10, Fitness_tra: 0
Rule 99: b22283bb44, Class:  1, CF:0.369817, Len: 10, Fitness_tra: 0
Rule100: ccb7231774, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:15.4518
------Result------
Miss_rate(tra)	:15.4518
Miss_rate(tst)	:15.1737
ARL				:10

------Generation 800------
Rule  1: 14741111bb, Class:  0, CF:0.722248, Len: 10, Fitness_tra: 3861
Rule  2: 1271612117, Class:  0, CF:0.756664, Len: 10, Fitness_tra: 168
Rule  3: 181421bb1b, Class:  0, CF:  1, Len: 10, Fitness_tra: 32
Rule  4: b2111a411b, Class:  0, CF:  1, Len: 10, Fitness_tra: 26
Rule  5: b142de1b4b, Class:  0, CF:  1, Len: 10, Fitness_tra: 25
Rule  6: 181431bbb1, Class:  0, CF:  1, Len: 10, Fitness_tra: 8
Rule  7: 72212e7bbb, Class:  0, CF:  1, Len: 10, Fitness_tra: 7
Rule  8: 22411f1127, Class:  0, CF:  1, Len: 10, Fitness_tra: 3
Rule  9: b4b181b24b, Class:  1, CF:0.998591, Len: 10, Fitness_tra: 0
Rule 10: 4517111222, Class:  1, CF:0.998303, Len: 10, Fitness_tra: 2
Rule 11: 78214eb111, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 12: 4b77211472, Class:  1, CF:0.998342, Len: 10, Fitness_tra: 3
Rule 13: 4141114247, Class:  1, CF:0.988032, Len: 10, Fitness_tra: 0
Rule 14: b541137bb4, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 15: 2171137714, Class:  0, CF:0.0673788, Len: 10, Fitness_tra: 1
Rule 16: 44721f2bb1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 17: 15cb1e241c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 27123a4bb7, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 19: 7721df12b6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 4bb7132774, Class:  1, CF:0.324124, Len: 10, Fitness_tra: 0
Rule 21: 24745341b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: b741837b44, Class:  1, CF:0.801408, Len: 10, Fitness_tra: 0
Rule 23: 277243b242, Class:  0, CF:0.0122358, Len: 10, Fitness_tra: 0
Rule 24: 7cbbc62212, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 25: b4bb512777, Class:  1, CF:0.989845, Len: 10, Fitness_tra: 0
Rule 26: 2217162427, Class:  0, CF:0.990871, Len: 10, Fitness_tra: 0
Rule 27: 2472194727, Class:  1, CF:0.969431, Len: 10, Fitness_tra: 0
Rule 28: 2124ce7744, Class:  1, CF:0.997737, Len: 10, Fitness_tra: 0
Rule 29: 4d1bc1b272, Class:  1, CF:0.973868, Len: 10, Fitness_tra: 0
Rule 30: 117b234122, Class:  1, CF:0.87577, Len: 10, Fitness_tra: 0
Rule 31: 4a4d1322b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 224211b247, Class:  1, CF:0.997104, Len: 10, Fitness_tra: 0
Rule 33: bcb4292414, Class:  1, CF:0.833563, Len: 10, Fitness_tra: 0
Rule 34: 47718f122b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 72b7c31b72, Class:  1, CF:0.810813, Len: 10, Fitness_tra: 0
Rule 36: 247743117b, Class:  0, CF:0.0623662, Len: 10, Fitness_tra: 0
Rule 37: 112283bb77, Class:  1, CF:0.649165, Len: 10, Fitness_tra: 0
Rule 38: b41b167277, Class:  0, CF:0.981673, Len: 10, Fitness_tra: 0
Rule 39: 441421b772, Class:  1, CF:0.942841, Len: 10, Fitness_tra: 0
Rule 40: 2242ceb772, Class:  1, CF:0.932453, Len: 10, Fitness_tra: 0
Rule 41: 47475f2217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 48b4c14b11, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 43: 2b171a7277, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 44: 21b286b241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 21d2834bbb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: b212cab471, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 2212167474, Class:  0, CF:0.992036, Len: 10, Fitness_tra: 0
Rule 48: 2277617117, Class:  0, CF:0.732412, Len: 10, Fitness_tra: 0
Rule 49: 7c14794744, Class:  1, CF:0.931283, Len: 10, Fitness_tra: 0
Rule 50: 22141db174, Class:  1, CF:0.675562, Len: 10, Fitness_tra: 0
Rule 51: 28b1814274, Class:  1, CF:0.98641, Len: 10, Fitness_tra: 0
Rule 52: 447b167174, Class:  0, CF:0.989904, Len: 10, Fitness_tra: 0
Rule 53: 11b1c614b4, Class:  1, CF:0.831932, Len: 10, Fitness_tra: 0
Rule 54: 4212aa2b44, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 55: 1d7d1324e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 244756272b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 2172c3b72c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 147213172b, Class:  0, CF:0.608745, Len: 10, Fitness_tra: 0
Rule 59: 77223f1127, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 60: 11b2c12b27, Class:  1, CF:0.899721, Len: 10, Fitness_tra: 0
Rule 61: b721362b27, Class:  0, CF:0.993026, Len: 10, Fitness_tra: 0
Rule 62: 15b1c34274, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 63: b12b1a4244, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 64: 77b1df44b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 2422132417, Class:  1, CF:0.392262, Len: 10, Fitness_tra: 0
Rule 66: b222c9b7bb, Class:  0, CF:0.999992, Len: 10, Fitness_tra: 0
Rule 67: bb4bce4742, Class:  1, CF:0.999855, Len: 10, Fitness_tra: 0
Rule 68: 1c441f2472, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 69: b4741f421b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 70: 72718f2447, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 411b167b7b, Class:  0, CF:0.86717, Len: 10, Fitness_tra: 0
Rule 72: 4d221324b1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 73: 11441a7724, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 74: 7147561bb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 74411f741b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 76: 7842812117, Class:  1, CF:0.859917, Len: 10, Fitness_tra: 0
Rule 77: b171137712, Class:  0, CF:0.0511298, Len: 10, Fitness_tra: 0
Rule 78: 717b514474, Class:  1, CF:0.998435, Len: 10, Fitness_tra: 0
Rule 79: 72219ab214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 744b834271, Class:  1, CF:0.19742, Len: 10, Fitness_tra: 0
Rule 81: 2b1121bb7b, Class:  1, CF:0.992288, Len: 10, Fitness_tra: -7
Rule 82: 714216474b, Class:  0, CF:0.991499, Len: 10, Fitness_tra: 0
Rule 83: 42225e12bb, Class:  1, CF:0.413098, Len: 10, Fitness_tra: 0
Rule 84: 4727e3b117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 77442e2277, Class:  1, CF:0.998515, Len: 10, Fitness_tra: 0
Rule 86: 77b111147b, Class:  1, CF:0.979671, Len: 10, Fitness_tra: -29
Rule 87: 7121532144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: bb47512b74, Class:  1, CF:0.998196, Len: 10, Fitness_tra: 0
Rule 89: 127b8a77bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 17471342b2, Class:  1, CF:0.0552115, Len: 10, Fitness_tra: 0
Rule 91: 744b132771, Class:  0, CF:0.615145, Len: 10, Fitness_tra: 5
Rule 92: 72708f1227, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 31241e7244, Class:  1, CF:0.98903, Len: 10, Fitness_tra: -23
Rule 94: 12b721bb72, Class:  1, CF:0.391739, Len: 10, Fitness_tra: 0
Rule 95: 7c471f2b77, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 96: bb141a4277, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 97: 15cbea2423, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 22222177b4, Class:  1, CF:0.836891, Len: 10, Fitness_tra: 0
Rule 99: b22283bb44, Class:  1, CF:0.369817, Len: 10, Fitness_tra: 0
Rule100: ccb7231774, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:15.4518
------Result------
Miss_rate(tra)	:15.4518
Miss_rate(tst)	:15.1737
ARL				:10

------Generation 900------
Rule  1: 14741111bb, Class:  0, CF:0.722248, Len: 10, Fitness_tra: 3861
Rule  2: 1271612117, Class:  0, CF:0.756664, Len: 10, Fitness_tra: 168
Rule  3: 181421bb1b, Class:  0, CF:  1, Len: 10, Fitness_tra: 32
Rule  4: b2111a411b, Class:  0, CF:  1, Len: 10, Fitness_tra: 26
Rule  5: b142de1b4b, Class:  0, CF:  1, Len: 10, Fitness_tra: 25
Rule  6: 181431bbb1, Class:  0, CF:  1, Len: 10, Fitness_tra: 8
Rule  7: 72212e7bbb, Class:  0, CF:  1, Len: 10, Fitness_tra: 7
Rule  8: 22411f1127, Class:  0, CF:  1, Len: 10, Fitness_tra: 3
Rule  9: b4b181b24b, Class:  1, CF:0.998591, Len: 10, Fitness_tra: 0
Rule 10: 4517111222, Class:  1, CF:0.998303, Len: 10, Fitness_tra: 2
Rule 11: 78214eb111, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 12: 4b77211472, Class:  1, CF:0.998342, Len: 10, Fitness_tra: 3
Rule 13: 4141114247, Class:  1, CF:0.988032, Len: 10, Fitness_tra: 0
Rule 14: b541137bb4, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 15: 2171137714, Class:  0, CF:0.0673788, Len: 10, Fitness_tra: 1
Rule 16: 44721f2bb1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 17: 15cb1e241c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 27123a4bb7, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 19: 7721df12b6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 4bb7132774, Class:  1, CF:0.324124, Len: 10, Fitness_tra: 0
Rule 21: 24745341b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: b741837b44, Class:  1, CF:0.801408, Len: 10, Fitness_tra: 0
Rule 23: 277243b242, Class:  0, CF:0.0122358, Len: 10, Fitness_tra: 0
Rule 24: 7cbbc62212, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 25: b4bb512777, Class:  1, CF:0.989845, Len: 10, Fitness_tra: 0
Rule 26: 2217162427, Class:  0, CF:0.990871, Len: 10, Fitness_tra: 0
Rule 27: 2472194727, Class:  1, CF:0.969431, Len: 10, Fitness_tra: 0
Rule 28: 2124ce7744, Class:  1, CF:0.997737, Len: 10, Fitness_tra: 0
Rule 29: 4d1bc1b272, Class:  1, CF:0.973868, Len: 10, Fitness_tra: 0
Rule 30: 117b234122, Class:  1, CF:0.87577, Len: 10, Fitness_tra: 0
Rule 31: 4a4d1322b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 224211b247, Class:  1, CF:0.997104, Len: 10, Fitness_tra: 0
Rule 33: bcb4292414, Class:  1, CF:0.833563, Len: 10, Fitness_tra: 0
Rule 34: 47718f122b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 72b7c31b72, Class:  1, CF:0.810813, Len: 10, Fitness_tra: 0
Rule 36: 247743117b, Class:  0, CF:0.0623662, Len: 10, Fitness_tra: 0
Rule 37: 112283bb77, Class:  1, CF:0.649165, Len: 10, Fitness_tra: 0
Rule 38: b41b167277, Class:  0, CF:0.981673, Len: 10, Fitness_tra: 0
Rule 39: 441421b772, Class:  1, CF:0.942841, Len: 10, Fitness_tra: 0
Rule 40: 2242ceb772, Class:  1, CF:0.932453, Len: 10, Fitness_tra: 0
Rule 41: 47475f2217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 48b4c14b11, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 43: 2b171a7277, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 44: 21b286b241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 21d2834bbb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: b212cab471, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 2212167474, Class:  0, CF:0.992036, Len: 10, Fitness_tra: 0
Rule 48: 2277617117, Class:  0, CF:0.732412, Len: 10, Fitness_tra: 0
Rule 49: 7c14794744, Class:  1, CF:0.931283, Len: 10, Fitness_tra: 0
Rule 50: 22141db174, Class:  1, CF:0.675562, Len: 10, Fitness_tra: 0
Rule 51: 28b1814274, Class:  1, CF:0.98641, Len: 10, Fitness_tra: 0
Rule 52: 447b167174, Class:  0, CF:0.989904, Len: 10, Fitness_tra: 0
Rule 53: 11b1c614b4, Class:  1, CF:0.831932, Len: 10, Fitness_tra: 0
Rule 54: 4212aa2b44, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 55: 1d7d1324e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 244756272b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 2172c3b72c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 147213172b, Class:  0, CF:0.608745, Len: 10, Fitness_tra: 0
Rule 59: 77223f1127, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 60: 11b2c12b27, Class:  1, CF:0.899721, Len: 10, Fitness_tra: 0
Rule 61: b721362b27, Class:  0, CF:0.993026, Len: 10, Fitness_tra: 0
Rule 62: 15b1c34274, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 63: b12b1a4244, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 64: 77b1df44b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 2422132417, Class:  1, CF:0.392262, Len: 10, Fitness_tra: 0
Rule 66: b222c9b7bb, Class:  0, CF:0.999992, Len: 10, Fitness_tra: 0
Rule 67: bb4bce4742, Class:  1, CF:0.999855, Len: 10, Fitness_tra: 0
Rule 68: 1c441f2472, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 69: b4741f421b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 70: 72718f2447, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 411b167b7b, Class:  0, CF:0.86717, Len: 10, Fitness_tra: 0
Rule 72: 4d221324b1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 73: 11441a7724, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 74: 7147561bb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 74411f741b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 76: 7842812117, Class:  1, CF:0.859917, Len: 10, Fitness_tra: 0
Rule 77: b171137712, Class:  0, CF:0.0511298, Len: 10, Fitness_tra: 0
Rule 78: 717b514474, Class:  1, CF:0.998435, Len: 10, Fitness_tra: 0
Rule 79: 72219ab214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 744b834271, Class:  1, CF:0.19742, Len: 10, Fitness_tra: 0
Rule 81: 2b1121bb7b, Class:  1, CF:0.992288, Len: 10, Fitness_tra: -7
Rule 82: 714216474b, Class:  0, CF:0.991499, Len: 10, Fitness_tra: 0
Rule 83: 42225e12bb, Class:  1, CF:0.413098, Len: 10, Fitness_tra: 0
Rule 84: 4727e3b117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 77442e2277, Class:  1, CF:0.998515, Len: 10, Fitness_tra: 0
Rule 86: 77b111147b, Class:  1, CF:0.979671, Len: 10, Fitness_tra: -29
Rule 87: 7121532144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: bb47512b74, Class:  1, CF:0.998196, Len: 10, Fitness_tra: 0
Rule 89: 127b8a77bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 17471342b2, Class:  1, CF:0.0552115, Len: 10, Fitness_tra: 0
Rule 91: 744b132771, Class:  0, CF:0.615145, Len: 10, Fitness_tra: 5
Rule 92: 72708f1227, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 31241e7244, Class:  1, CF:0.98903, Len: 10, Fitness_tra: -23
Rule 94: 12b721bb72, Class:  1, CF:0.391739, Len: 10, Fitness_tra: 0
Rule 95: 7c471f2b77, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 96: bb141a4277, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 97: 15cbea2423, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 22222177b4, Class:  1, CF:0.836891, Len: 10, Fitness_tra: 0
Rule 99: b22283bb44, Class:  1, CF:0.369817, Len: 10, Fitness_tra: 0
Rule100: ccb7231774, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:15.4518
------Result------
Miss_rate(tra)	:15.4518
Miss_rate(tst)	:15.1737
ARL				:10

------Generation 1000------
Rule  1: 14741111bb, Class:  0, CF:0.722248, Len: 10, Fitness_tra: 3861
Rule  2: 1271612117, Class:  0, CF:0.756664, Len: 10, Fitness_tra: 168
Rule  3: 181421bb1b, Class:  0, CF:  1, Len: 10, Fitness_tra: 32
Rule  4: b2111a411b, Class:  0, CF:  1, Len: 10, Fitness_tra: 26
Rule  5: b142de1b4b, Class:  0, CF:  1, Len: 10, Fitness_tra: 25
Rule  6: 181431bbb1, Class:  0, CF:  1, Len: 10, Fitness_tra: 8
Rule  7: 72212e7bbb, Class:  0, CF:  1, Len: 10, Fitness_tra: 7
Rule  8: 22411f1127, Class:  0, CF:  1, Len: 10, Fitness_tra: 3
Rule  9: b4b181b24b, Class:  1, CF:0.998591, Len: 10, Fitness_tra: 0
Rule 10: 4517111222, Class:  1, CF:0.998303, Len: 10, Fitness_tra: 2
Rule 11: 78214eb111, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 12: 4b77211472, Class:  1, CF:0.998342, Len: 10, Fitness_tra: 3
Rule 13: 4141114247, Class:  1, CF:0.988032, Len: 10, Fitness_tra: 0
Rule 14: b541137bb4, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 15: 2171137714, Class:  0, CF:0.0673788, Len: 10, Fitness_tra: 1
Rule 16: 44721f2bb1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 17: 15cb1e241c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 27123a4bb7, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 19: 7721df12b6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 4bb7132774, Class:  1, CF:0.324124, Len: 10, Fitness_tra: 0
Rule 21: 24745341b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: b741837b44, Class:  1, CF:0.801408, Len: 10, Fitness_tra: 0
Rule 23: 277243b242, Class:  0, CF:0.0122358, Len: 10, Fitness_tra: 0
Rule 24: 7cbbc62212, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 25: b4bb512777, Class:  1, CF:0.989845, Len: 10, Fitness_tra: 0
Rule 26: 2217162427, Class:  0, CF:0.990871, Len: 10, Fitness_tra: 0
Rule 27: 2472194727, Class:  1, CF:0.969431, Len: 10, Fitness_tra: 0
Rule 28: 2124ce7744, Class:  1, CF:0.997737, Len: 10, Fitness_tra: 0
Rule 29: 4d1bc1b272, Class:  1, CF:0.973868, Len: 10, Fitness_tra: 0
Rule 30: 117b234122, Class:  1, CF:0.87577, Len: 10, Fitness_tra: 0
Rule 31: 4a4d1322b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 224211b247, Class:  1, CF:0.997104, Len: 10, Fitness_tra: 0
Rule 33: bcb4292414, Class:  1, CF:0.833563, Len: 10, Fitness_tra: 0
Rule 34: 47718f122b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 72b7c31b72, Class:  1, CF:0.810813, Len: 10, Fitness_tra: 0
Rule 36: 247743117b, Class:  0, CF:0.0623662, Len: 10, Fitness_tra: 0
Rule 37: 112283bb77, Class:  1, CF:0.649165, Len: 10, Fitness_tra: 0
Rule 38: b41b167277, Class:  0, CF:0.981673, Len: 10, Fitness_tra: 0
Rule 39: 441421b772, Class:  1, CF:0.942841, Len: 10, Fitness_tra: 0
Rule 40: 2242ceb772, Class:  1, CF:0.932453, Len: 10, Fitness_tra: 0
Rule 41: 47475f2217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 48b4c14b11, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 43: 2b171a7277, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 44: 21b286b241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 21d2834bbb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: b212cab471, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 2212167474, Class:  0, CF:0.992036, Len: 10, Fitness_tra: 0
Rule 48: 2277617117, Class:  0, CF:0.732412, Len: 10, Fitness_tra: 0
Rule 49: 7c14794744, Class:  1, CF:0.931283, Len: 10, Fitness_tra: 0
Rule 50: 22141db174, Class:  1, CF:0.675562, Len: 10, Fitness_tra: 0
Rule 51: 28b1814274, Class:  1, CF:0.98641, Len: 10, Fitness_tra: 0
Rule 52: 447b167174, Class:  0, CF:0.989904, Len: 10, Fitness_tra: 0
Rule 53: 11b1c614b4, Class:  1, CF:0.831932, Len: 10, Fitness_tra: 0
Rule 54: 4212aa2b44, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 55: 1d7d1324e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 244756272b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 2172c3b72c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 147213172b, Class:  0, CF:0.608745, Len: 10, Fitness_tra: 0
Rule 59: 77223f1127, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 60: 11b2c12b27, Class:  1, CF:0.899721, Len: 10, Fitness_tra: 0
Rule 61: b721362b27, Class:  0, CF:0.993026, Len: 10, Fitness_tra: 0
Rule 62: 15b1c34274, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 63: b12b1a4244, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
