------Generation 0------
Rule  1: b5122544bb, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule  8: 1711f31772, Class:  0, CF:  1, Len: 10, Fitness_tra: 32
Rule  9: 1d32014b24, Class:  0, CF:  1, Len:  9, Fitness_tra: 20
Rule 10: 141b1f1712, Class:  0, CF:  1, Len: 10, Fitness_tra: 6
Rule 11: 0000000880, Class:  1, CF:0.999668, Len:  2, Fitness_tra: 7
Rule 12: 18712e41b4, Class:  0, CF:  1, Len: 10, Fitness_tra: 5
Rule 13: 181b2341b4, Class:  0, CF:  1, Len: 10, Fitness_tra: 3
Rule 14: b221f1b4b4, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 15: 14121a1142, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 16: 1244137714, Class:  0, CF:0.638827, Len: 10, Fitness_tra: 2
Rule 17: 722b112224, Class:  1, CF:0.999555, Len: 10, Fitness_tra: 1
Rule 18: 244b260114, Class:  0, CF:0.982793, Len:  9, Fitness_tra: 0
Rule 19: bd47111b44, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 20: 71111f4127, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 21: bd41871b74, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 22: 18748e4444, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 23: b1b71a17b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 24: 7bb119427b, Class:  1, CF:0.999921, Len: 10, Fitness_tra: 0
Rule 25: b147a4142b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 26: 4824117b22, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 27: 7271167772, Class:  0, CF:0.998396, Len: 10, Fitness_tra: 0
Rule 28: b211137174, Class:  0, CF:0.0354055, Len: 10, Fitness_tra: 0
Rule 29: 41115db444, Class:  1, CF:0.999758, Len: 10, Fitness_tra: 0
Rule 30: b212a3147b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 31: b127ce1b27, Class:  1, CF:0.972665, Len: 10, Fitness_tra: 0
Rule 32: 41411dbb44, Class:  1, CF:0.98042, Len: 10, Fitness_tra: 0
Rule 33: 1d32911b44, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 34: 47221a4414, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 35: 72b7857bb7, Class:  1, CF:0.103702, Len: 10, Fitness_tra: 0
Rule 36: 11142f44bb, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 37: 25411972b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 38: 7272162b74, Class:  0, CF:0.999003, Len: 10, Fitness_tra: 0
Rule 39: 441223271b, Class:  1, CF:0.579998, Len: 10, Fitness_tra: 0
Rule 40: 1eb7261b7d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 72b4137224, Class:  0, CF:0.647777, Len: 10, Fitness_tra: 0
Rule 42: 7bb18ab1b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 4144ca2177, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 12b4864227, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 272bc34b77, Class:  1, CF:0.847293, Len: 10, Fitness_tra: 0
Rule 46: 711b5f4117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 21122347bb, Class:  1, CF:0.631649, Len: 10, Fitness_tra: 0
Rule 48: 22241f4b1b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 49: bd711e4bb2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 50: 2422857b07, Class:  1, CF:0.774342, Len:  9, Fitness_tra: 0
Rule 51: b271864442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: bd2b297b1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 4514164221, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 54: 717bc67417, Class:  1, CF:0.965826, Len: 10, Fitness_tra: 0
Rule 55: 241726441b, Class:  0, CF:0.702426, Len: 10, Fitness_tra: 0
Rule 56: 41272a11b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 57: 4b17261724, Class:  0, CF:0.928905, Len: 10, Fitness_tra: 0
Rule 58: 224b1a7721, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 59: 11bbd67172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 244b162174, Class:  0, CF:0.993858, Len: 10, Fitness_tra: 0
Rule 61: 42bb51b742, Class:  1, CF:0.960249, Len: 10, Fitness_tra: 0
Rule 62: 4bb18a7b72, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1b27c14224, Class:  1, CF:0.994941, Len: 10, Fitness_tra: 0
Rule 64: 46727a1242, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 65: 1721137444, Class:  0, CF:0.102761, Len: 10, Fitness_tra: 0
Rule 66: 24148377bb, Class:  1, CF:0.504791, Len: 10, Fitness_tra: 0
Rule 67: 784c217b44, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 68: 71b7864b2b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: b24451271b, Class:  1, CF:0.883698, Len: 10, Fitness_tra: 0
Rule 70: 78b21172b4, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 71: b271864442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 22bb25bb47, Class:  1, CF:0.467357, Len: 10, Fitness_tra: 0
Rule 73: b12b8e4242, Class:  1, CF:0.999489, Len: 10, Fitness_tra: 0
Rule 74: 1812234222, Class:  1, CF:0.969742, Len: 10, Fitness_tra: 0
Rule 75: bbbb664177, Class:  0, CF:0.942804, Len: 10, Fitness_tra: 0
Rule 76: 44b7267274, Class:  0, CF:0.993203, Len: 10, Fitness_tra: 0
Rule 77: 4772c32247, Class:  1, CF:0.818657, Len: 10, Fitness_tra: 0
Rule 78: 1b228a4127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 12b4e62717, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: b117f12414, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 81: b51bf3b222, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 82: 411b811425, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 83: 71211112b1, Class:  1, CF:0.845449, Len: 10, Fitness_tra: -96
Rule 84: 12b4f647b4, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 85: 274466bb22, Class:  0, CF:0.998282, Len: 10, Fitness_tra: 0
Rule 86: 0000000880, Class:  1, CF:0.999668, Len:  0, Fitness_tra: 0
Rule 87: 22b2d37711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 23121a2212, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 89: 4abb111128, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 90: 7c7b561117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: b126ae4244, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 92: 44b7267444, Class:  0, CF:0.993203, Len: 10, Fitness_tra: 0
Rule 93: 221423441b, Class:  1, CF:0.812291, Len: 10, Fitness_tra: 0
Rule 94: bb2b602274, Class:  0, CF:0.984258, Len:  9, Fitness_tra: 0
Rule 95: 7422d17ad7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 2411fa1b05, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 97: 7872162b74, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 98: 771e6114b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: b1b7ca1b77, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0221fa14b7, Class:  0, CF:  1, Len:  9, Fitness_tra: 5
------Current------
Miss_rate(tra)	:4.4467
------Result------
Miss_rate(tra)	:4.4467
Miss_rate(tst)	:4.20475
ARL				:9.79012

------Generation 800------
Rule  1: 4217191711, Class:  0, CF:0.156675, Len: 10, Fitness_tra: 1839
Rule  2: b41b1111b7, Class:  0, CF:0.245379, Len: 10, Fitness_tra: 1746
Rule  3: 100bd97101, Class:  0, CF:0.889621, Len:  7, Fitness_tra: 462
Rule  4: b1471e1b16, Class:  0, CF:0.999452, Len: 10, Fitness_tra: 263
Rule  5: 1117f17411, Class:  0, CF:  1, Len: 10, Fitness_tra: 127
Rule  6: 127719121b, Class:  0, CF:0.477846, Len: 10, Fitness_tra: 102
Rule  7: 77116114b7, Class:  0, CF:0.995115, Len: 10, Fitness_tra: 66
Rule  8: 1711f31772, Class:  0, CF:  1, Len: 10, Fitness_tra: 32
Rule  9: 1d32014b24, Class:  0, CF:  1, Len:  9, Fitness_tra: 20
Rule 10: 141b1f1712, Class:  0, CF:  1, Len: 10, Fitness_tra: 6
Rule 11: 0000000880, Class:  1, CF:0.999668, Len:  2, Fitness_tra: 7
Rule 12: 18712e41b4, Class:  0, CF:  1, Len: 10, Fitness_tra: 5
Rule 13: 181b2341b4, Class:  0, CF:  1, Len: 10, Fitness_tra: 3
Rule 14: b221f1b4b4, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 15: 14121a1142, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 16: 1244137714, Class:  0, CF:0.638827, Len: 10, Fitness_tra: 2
Rule 17: 722b112224, Class:  1, CF:0.999555, Len: 10, Fitness_tra: 1
Rule 18: 244b260114, Class:  0, CF:0.982793, Len:  9, Fitness_tra: 0
Rule 19: bd47111b44, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 20: 71111f4127, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 21: bd41871b74, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 22: 18748e4444, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 23: b1b71a17b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 24: 7bb119427b, Class:  1, CF:0.999921, Len: 10, Fitness_tra: 0
Rule 25: b147a4142b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 26: 4824117b22, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 27: 7271167772, Class:  0, CF:0.998396, Len: 10, Fitness_tra: 0
Rule 28: b211137174, Class:  0, CF:0.0354055, Len: 10, Fitness_tra: 0
Rule 29: 41115db444, Class:  1, CF:0.999758, Len: 10, Fitness_tra: 0
Rule 30: b212a3147b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 31: b127ce1b27, Class:  1, CF:0.972665, Len: 10, Fitness_tra: 0
Rule 32: 41411dbb44, Class:  1, CF:0.98042, Len: 10, Fitness_tra: 0
Rule 33: 1d32911b44, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 34: 47221a4414, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 35: 72b7857bb7, Class:  1, CF:0.103702, Len: 10, Fitness_tra: 0
Rule 36: 11142f44bb, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 37: 25411972b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 38: 7272162b74, Class:  0, CF:0.999003, Len: 10, Fitness_tra: 0
Rule 39: 441223271b, Class:  1, CF:0.579998, Len: 10, Fitness_tra: 0
Rule 40: 1eb7261b7d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 72b4137224, Class:  0, CF:0.647777, Len: 10, Fitness_tra: 0
Rule 42: 7bb18ab1b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 4144ca2177, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 12b4864227, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 272bc34b77, Class:  1, CF:0.847293, Len: 10, Fitness_tra: 0
Rule 46: 711b5f4117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 21122347bb, Class:  1, CF:0.631649, Len: 10, Fitness_tra: 0
Rule 48: 22241f4b1b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 49: bd711e4bb2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 50: 2422857b07, Class:  1, CF:0.774342, Len:  9, Fitness_tra: 0
Rule 51: b271864442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: bd2b297b1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 4514164221, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 54: 717bc67417, Class:  1, CF:0.965826, Len: 10, Fitness_tra: 0
Rule 55: 241726441b, Class:  0, CF:0.702426, Len: 10, Fitness_tra: 0
Rule 56: 41272a11b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 57: 4b17261724, Class:  0, CF:0.928905, Len: 10, Fitness_tra: 0
Rule 58: 224b1a7721, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 59: 11bbd67172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 244b162174, Class:  0, CF:0.993858, Len: 10, Fitness_tra: 0
Rule 61: 42bb51b742, Class:  1, CF:0.960249, Len: 10, Fitness_tra: 0
Rule 62: 4bb18a7b72, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1b27c14224, Class:  1, CF:0.994941, Len: 10, Fitness_tra: 0
Rule 64: 46727a1242, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 65: 1721137444, Class:  0, CF:0.102761, Len: 10, Fitness_tra: 0
Rule 66: 24148377bb, Class:  1, CF:0.504791, Len: 10, Fitness_tra: 0
Rule 67: 784c217b44, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 68: 71b7864b2b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: b24451271b, Class:  1, CF:0.883698, Len: 10, Fitness_tra: 0
Rule 70: 78b21172b4, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 71: b271864442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 22bb25bb47, Class:  1, CF:0.467357, Len: 10, Fitness_tra: 0
Rule 73: b12b8e4242, Class:  1, CF:0.999489, Len: 10, Fitness_tra: 0
Rule 74: 1812234222, Class:  1, CF:0.969742, Len: 10, Fitness_tra: 0
Rule 75: bbbb664177, Class:  0, CF:0.942804, Len: 10, Fitness_tra: 0
Rule 76: 44b7267274, Class:  0, CF:0.993203, Len: 10, Fitness_tra: 0
Rule 77: 4772c32247, Class:  1, CF:0.818657, Len: 10, Fitness_tra: 0
Rule 78: 1b228a4127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 12b4e62717, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: b117f12414, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 81: b51bf3b222, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 82: 411b811425, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 83: 71211112b1, Class:  1, CF:0.845449, Len: 10, Fitness_tra: -96
Rule 84: 12b4f647b4, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 85: 274466bb22, Class:  0, CF:0.998282, Len: 10, Fitness_tra: 0
Rule 86: 0000000880, Class:  1, CF:0.999668, Len:  0, Fitness_tra: 0
Rule 87: 22b2d37711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 23121a2212, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 89: 4abb111128, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 90: 7c7b561117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: b126ae4244, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 92: 44b7267444, Class:  0, CF:0.993203, Len: 10, Fitness_tra: 0
Rule 93: 221423441b, Class:  1, CF:0.812291, Len: 10, Fitness_tra: 0
Rule 94: bb2b602274, Class:  0, CF:0.984258, Len:  9, Fitness_tra: 0
Rule 95: 7422d17ad7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 2411fa1b05, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 97: 7872162b74, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 98: 771e6114b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: b1b7ca1b77, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0221fa14b7, Class:  0, CF:  1, Len:  9, Fitness_tra: 5
------Current------
Miss_rate(tra)	:4.4467
------Result------
Miss_rate(tra)	:4.4467
Miss_rate(tst)	:4.20475
ARL				:9.79012

------Generation 900------
Rule  1: 4217191711, Class:  0, CF:0.156675, Len: 10, Fitness_tra: 1839
Rule  2: b41b1111b7, Class:  0, CF:0.245379, Len: 10, Fitness_tra: 1746
Rule  3: 100bd97101, Class:  0, CF:0.889621, Len:  7, Fitness_tra: 462
Rule  4: b1471e1b16, Class:  0, CF:0.999452, Len: 10, Fitness_tra: 263
Rule  5: 1117f17411, Class:  0, CF:  1, Len: 10, Fitness_tra: 127
Rule  6: 127719121b, Class:  0, CF:0.477846, Len: 10, Fitness_tra: 102
Rule  7: 77116114b7, Class:  0, CF:0.995115, Len: 10, Fitness_tra: 66
Rule  8: 1711f31772, Class:  0, CF:  1, Len: 10, Fitness_tra: 32
Rule  9: 1d32014b24, Class:  0, CF:  1, Len:  9, Fitness_tra: 20
Rule 10: 141b1f1712, Class:  0, CF:  1, Len: 10, Fitness_tra: 6
Rule 11: 0000000880, Class:  1, CF:0.999668, Len:  2, Fitness_tra: 7
Rule 12: 18712e41b4, Class:  0, CF:  1, Len: 10, Fitness_tra: 5
Rule 13: 181b2341b4, Class:  0, CF:  1, Len: 10, Fitness_tra: 3
Rule 14: b221f1b4b4, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 15: 14121a1142, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 16: 1244137714, Class:  0, CF:0.638827, Len: 10, Fitness_tra: 2
Rule 17: 722b112224, Class:  1, CF:0.999555, Len: 10, Fitness_tra: 1
Rule 18: 244b260114, Class:  0, CF:0.982793, Len:  9, Fitness_tra: 0
Rule 19: bd47111b44, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 20: 71111f4127, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 21: bd41871b74, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 22: 18748e4444, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 23: b1b71a17b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 24: 7bb119427b, Class:  1, CF:0.999921, Len: 10, Fitness_tra: 0
Rule 25: b147a4142b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 26: 4824117b22, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 27: 7271167772, Class:  0, CF:0.998396, Len: 10, Fitness_tra: 0
Rule 28: b211137174, Class:  0, CF:0.0354055, Len: 10, Fitness_tra: 0
Rule 29: 41115db444, Class:  1, CF:0.999758, Len: 10, Fitness_tra: 0
Rule 30: b212a3147b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 31: b127ce1b27, Class:  1, CF:0.972665, Len: 10, Fitness_tra: 0
Rule 32: 41411dbb44, Class:  1, CF:0.98042, Len: 10, Fitness_tra: 0
Rule 33: 1d32911b44, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 34: 47221a4414, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 35: 72b7857bb7, Class:  1, CF:0.103702, Len: 10, Fitness_tra: 0
Rule 36: 11142f44bb, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 37: 25411972b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 38: 7272162b74, Class:  0, CF:0.999003, Len: 10, Fitness_tra: 0
Rule 39: 441223271b, Class:  1, CF:0.579998, Len: 10, Fitness_tra: 0
Rule 40: 1eb7261b7d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 72b4137224, Class:  0, CF:0.647777, Len: 10, Fitness_tra: 0
Rule 42: 7bb18ab1b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 4144ca2177, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 12b4864227, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 272bc34b77, Class:  1, CF:0.847293, Len: 10, Fitness_tra: 0
Rule 46: 711b5f4117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 21122347bb, Class:  1, CF:0.631649, Len: 10, Fitness_tra: 0
Rule 48: 22241f4b1b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 49: bd711e4bb2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 50: 2422857b07, Class:  1, CF:0.774342, Len:  9, Fitness_tra: 0
Rule 51: b271864442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: bd2b297b1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 4514164221, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 54: 717bc67417, Class:  1, CF:0.965826, Len: 10, Fitness_tra: 0
Rule 55: 241726441b, Class:  0, CF:0.702426, Len: 10, Fitness_tra: 0
Rule 56: 41272a11b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 57: 4b17261724, Class:  0, CF:0.928905, Len: 10, Fitness_tra: 0
Rule 58: 224b1a7721, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 59: 11bbd67172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 244b162174, Class:  0, CF:0.993858, Len: 10, Fitness_tra: 0
Rule 61: 42bb51b742, Class:  1, CF:0.960249, Len: 10, Fitness_tra: 0
Rule 62: 4bb18a7b72, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1b27c14224, Class:  1, CF:0.994941, Len: 10, Fitness_tra: 0
Rule 64: 46727a1242, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 65: 1721137444, Class:  0, CF:0.102761, Len: 10, Fitness_tra: 0
Rule 66: 24148377bb, Class:  1, CF:0.504791, Len: 10, Fitness_tra: 0
Rule 67: 784c217b44, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 68: 71b7864b2b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: b24451271b, Class:  1, CF:0.883698, Len: 10, Fitness_tra: 0
Rule 70: 78b21172b4, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 71: b271864442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 22bb25bb47, Class:  1, CF:0.467357, Len: 10, Fitness_tra: 0
Rule 73: b12b8e4242, Class:  1, CF:0.999489, Len: 10, Fitness_tra: 0
Rule 74: 1812234222, Class:  1, CF:0.969742, Len: 10, Fitness_tra: 0
Rule 75: bbbb664177, Class:  0, CF:0.942804, Len: 10, Fitness_tra: 0
Rule 76: 44b7267274, Class:  0, CF:0.993203, Len: 10, Fitness_tra: 0
Rule 77: 4772c32247, Class:  1, CF:0.818657, Len: 10, Fitness_tra: 0
Rule 78: 1b228a4127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 12b4e62717, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: b117f12414, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 81: b51bf3b222, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 82: 411b811425, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 83: 71211112b1, Class:  1, CF:0.845449, Len: 10, Fitness_tra: -96
Rule 84: 12b4f647b4, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 85: 274466bb22, Class:  0, CF:0.998282, Len: 10, Fitness_tra: 0
Rule 86: 0000000880, Class:  1, CF:0.999668, Len:  0, Fitness_tra: 0
Rule 87: 22b2d37711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 23121a2212, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 89: 4abb111128, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 90: 7c7b561117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: b126ae4244, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 92: 44b7267444, Class:  0, CF:0.993203, Len: 10, Fitness_tra: 0
Rule 93: 221423441b, Class:  1, CF:0.812291, Len: 10, Fitness_tra: 0
Rule 94: bb2b602274, Class:  0, CF:0.984258, Len:  9, Fitness_tra: 0
Rule 95: 7422d17ad7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 2411fa1b05, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 97: 7872162b74, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 98: 771e6114b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: b1b7ca1b77, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0221fa14b7, Class:  0, CF:  1, Len:  9, Fitness_tra: 5
------Current------
Miss_rate(tra)	:4.4467
------Result------
Miss_rate(tra)	:4.4467
Miss_rate(tst)	:4.20475
ARL				:9.79012

------Generation 1000------
Rule  1: 4217191711, Class:  0, CF:0.156675, Len: 10, Fitness_tra: 1839
Rule  2: b41b1111b7, Class:  0, CF:0.245379, Len: 10, Fitness_tra: 1746
Rule  3: 100bd97101, Class:  0, CF:0.889621, Len:  7, Fitness_tra: 462
Rule  4: b1471e1b16, Class:  0, CF:0.999452, Len: 10, Fitness_tra: 263
Rule  5: 1117f17411, Class:  0, CF:  1, Len: 10, Fitness_tra: 127
Rule  6: 127719121b, Class:  0, CF:0.477846, Len: 10, Fitness_tra: 102
Rule  7: 77116114b7, Class:  0, CF:0.995115, Len: 10, Fitness_tra: 66
Rule  8: 1711f31772, Class:  0, CF:  1, Len: 10, Fitness_tra: 32
Rule  9: 1d32014b24, Class:  0, CF:  1, Len:  9, Fitness_tra: 20
Rule 10: 141b1f1712, Class:  0, CF:  1, Len: 10, Fitness_tra: 6
Rule 11: 0000000880, Class:  1, CF:0.999668, Len:  2, Fitness_tra: 7
Rule 12: 18712e41b4, Class:  0, CF:  1, Len: 10, Fitness_tra: 5
Rule 13: 181b2341b4, Class:  0, CF:  1, Len: 10, Fitness_tra: 3
Rule 14: b221f1b4b4, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 15: 14121a1142, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 16: 1244137714, Class:  0, CF:0.638827, Len: 10, Fitness_tra: 2
Rule 17: 722b112224, Class:  1, CF:0.999555, Len: 10, Fitness_tra: 1
Rule 18: 244b260114, Class:  0, CF:0.982793, Len:  9, Fitness_tra: 0
Rule 19: bd47111b44, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 20: 71111f4127, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 21: bd41871b74, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 22: 18748e4444, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 23: b1b71a17b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
