------Generation 0------
Rule  1: 12b12f7141, Class:  1, CF:0.999404, Len: 10, Fitness_tra: 5
Rule 98: 4c78de1772, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 121bc17e7b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: a5741112b2, Class:  1, CF:0.181594, Len: 10, Fitness_tra: -142
------Current------
Miss_rate(tra)	:18.7005
------Result------
Miss_rate(tra)	:18.7005
Miss_rate(tst)	:20.1097
ARL				:9.79412

------Generation 700------
Rule  1: 621009000b, Class:  0, CF:0.563325, Len:  5, Fitness_tra: 2939
Rule  2: b141c12222, Class:  1, CF:0.992991, Len: 10, Fitness_tra: 4
Rule  3: 41741f1217, Class:  1, CF:0.999793, Len: 10, Fitness_tra: 4
Rule  4: b1212f2211, Class:  1, CF:0.999784, Len: 10, Fitness_tra: 0
Rule  5: 1211b9717b, Class:  0, CF:0.919968, Len: 10, Fitness_tra: 0
Rule  6: b42181244b, Class:  1, CF:0.973497, Len: 10, Fitness_tra: 0
Rule  7: 1114217722, Class:  1, CF:0.643464, Len: 10, Fitness_tra: -27
Rule  8: 781bc1142a, Class:  0, CF:0.208635, Len: 10, Fitness_tra: 59
Rule  9: 4271ceb472, Class:  1, CF:0.79402, Len: 10, Fitness_tra: 1
Rule 10: 12b21eb277, Class:  1, CF:0.336461, Len: 10, Fitness_tra: 0
Rule 11: 12b12f7141, Class:  1, CF:0.999404, Len: 10, Fitness_tra: 11
Rule 12: 744b21b4b4, Class:  1, CF:0.899072, Len: 10, Fitness_tra: 0
Rule 13: 7b7d5a1122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 2114861422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: b4bb51b2b1, Class:  1, CF:0.874615, Len: 10, Fitness_tra: 0
Rule 16: bb741622b1, Class:  1, CF:0.997493, Len: 10, Fitness_tra: 0
Rule 17: 91bb53771b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 77b45a1b27, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 444286b722, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 2242414477, Class:  1, CF:0.934864, Len: 10, Fitness_tra: 0
Rule 21: 71bb217727, Class:  1, CF:0.934758, Len: 10, Fitness_tra: 0
Rule 22: 2142517277, Class:  1, CF:0.976844, Len: 10, Fitness_tra: 0
Rule 23: 41148f217b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 417bc674b7, Class:  0, CF:0.054959, Len: 10, Fitness_tra: 0
Rule 25: 2b44117777, Class:  1, CF:0.980522, Len: 10, Fitness_tra: 0
Rule 26: bbb7514412, Class:  1, CF:0.990028, Len: 10, Fitness_tra: 0
Rule 27: 4b71332147, Class:  1, CF:0.994742, Len: 10, Fitness_tra: -14
Rule 28: 2241bd7b24, Class:  1, CF:0.976914, Len: 10, Fitness_tra: 4
Rule 29: 2777c6b71b, Class:  1, CF:0.0290956, Len: 10, Fitness_tra: 0
Rule 30: 1bbb564177, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 44b259422b, Class:  1, CF:0.962643, Len: 10, Fitness_tra: 0
Rule 32: b1772612b2, Class:  1, CF:0.996327, Len: 10, Fitness_tra: 1
Rule 33: 12bbd67442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 7b748974bb, Class:  1, CF:0.951034, Len: 10, Fitness_tra: 0
Rule 35: 2222864477, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1422c141b4, Class:  1, CF:0.00279693, Len: 10, Fitness_tra: 0
Rule 37: 2277811272, Class:  1, CF:0.821923, Len: 10, Fitness_tra: 0
Rule 38: b14bd12714, Class:  1, CF:0.896873, Len: 10, Fitness_tra: 0
Rule 39: 41442911bb, Class:  0, CF:0.331096, Len: 10, Fitness_tra: 0
Rule 40: 72b72f71b4, Class:  1, CF:0.999902, Len: 10, Fitness_tra: 0
Rule 41: 224b1f4421, Class:  1, CF:0.999981, Len: 10, Fitness_tra: 0
Rule 42: 781bc91122, Class:  0, CF:0.998399, Len: 10, Fitness_tra: 0
Rule 43: b12415b744, Class:  1, CF:0.906848, Len: 10, Fitness_tra: 0
Rule 44: 11471fbb7b, Class:  1, CF:0.999931, Len: 10, Fitness_tra: 0
Rule 45: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 4b2bd91bbb, Class:  0, CF:0.998531, Len: 10, Fitness_tra: 0
Rule 47: 2c2413214b, Class:  1, CF:0.993553, Len: 10, Fitness_tra: 0
Rule 48: 447229127b, Class:  1, CF:0.604475, Len: 10, Fitness_tra: 0
Rule 49: 1b22c141b4, Class:  1, CF:0.696267, Len: 10, Fitness_tra: 0
Rule 50: 4cb4d31777, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 4121c9bbbb, Class:  0, CF:0.998771, Len: 10, Fitness_tra: 0
Rule 52: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: b4b18f21b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 21174eb772, Class:  1, CF:0.533758, Len: 10, Fitness_tra: 0
Rule 55: b7224ab17b, Class:  1, CF:0.999878, Len: 10, Fitness_tra: 0
Rule 56: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 7512812412, Class:  1, CF:0.797204, Len: 10, Fitness_tra: 0
Rule 58: 7171537b1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 71228e2b14, Class:  1, CF:0.344329, Len: 10, Fitness_tra: 0
Rule 60: 21744e7771, Class:  1, CF:0.727825, Len: 10, Fitness_tra: 0
Rule 61: bb4253214b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 21771a712b, Class:  1, CF:0.999677, Len: 10, Fitness_tra: 1
Rule 63: 27175f7717, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: b2748172b1, Class:  1, CF:0.658783, Len: 10, Fitness_tra: 2
Rule 65: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 27b7252274, Class:  1, CF:0.96972, Len: 10, Fitness_tra: 0
Rule 67: 2d4721b741, Class:  1, CF:0.91877, Len: 10, Fitness_tra: 0
Rule 68: b1b2112777, Class:  1, CF:0.960525, Len: 10, Fitness_tra: 0
Rule 69: 114786bb72, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 77428e4114, Class:  1, CF:0.685695, Len: 10, Fitness_tra: 0
Rule 71: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: b227212bb7, Class:  1, CF:0.872346, Len: 10, Fitness_tra: 0
Rule 74: 2471452717, Class:  1, CF:0.873199, Len: 10, Fitness_tra: 0
Rule 75: 2274134144, Class:  1, CF:0.995827, Len: 10, Fitness_tra: 0
Rule 76: 1774511474, Class:  1, CF:0.823474, Len: 10, Fitness_tra: 0
Rule 77: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: bb7411721b, Class:  1, CF:0.967952, Len: 10, Fitness_tra: -9
Rule 79: 7b7253b472, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 24bbcf4414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 4142891744, Class:  1, CF:0.870162, Len: 10, Fitness_tra: 0
Rule 82: 172b21b442, Class:  1, CF:0.91127, Len: 10, Fitness_tra: 0
Rule 83: 7441962b1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1214517b71, Class:  1, CF:0.955911, Len: 10, Fitness_tra: 0
Rule 85: 4124b12141, Class:  1, CF:0.958359, Len: 10, Fitness_tra: -52
Rule 86: b242251117, Class:  0, CF:0.017015, Len: 10, Fitness_tra: 529
Rule 87: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: b1142d7721, Class:  1, CF:0.794602, Len: 10, Fitness_tra: -65
Rule 89: 0000500000, Class:  1, CF:0.895996, Len:  1, Fitness_tra: -56
Rule 90: 12b74d7127, Class:  1, CF:0.468729, Len: 10, Fitness_tra: 4
Rule 91: b1214f2711, Class:  1, CF:0.999784, Len: 10, Fitness_tra: 3
Rule 92: 27b75f77b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 2c46d37b72, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 41742f2211, Class:  1, CF:0.99937, Len: 10, Fitness_tra: 0
Rule 95: 114c2f652b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 77745a4b7d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 1141c6bb12, Class:  1, CF:0.685352, Len: 10, Fitness_tra: 1
Rule 98: 4c78de1772, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 121bc17e7b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: a5741112b2, Class:  1, CF:0.181594, Len: 10, Fitness_tra: -142
------Current------
Miss_rate(tra)	:18.7005
------Result------
Miss_rate(tra)	:18.7005
Miss_rate(tst)	:20.1097
ARL				:9.79412

------Generation 800------
Rule  1: 621009000b, Class:  0, CF:0.563325, Len:  5, Fitness_tra: 2939
Rule  2: b242251117, Class:  0, CF:0.017015, Len: 10, Fitness_tra: 588
Rule  3: 781bc1142a, Class:  0, CF:0.208635, Len: 10, Fitness_tra: 82
Rule  4: 12b12f7141, Class:  1, CF:0.999404, Len: 10, Fitness_tra: 3
Rule  5: b141c12222, Class:  1, CF:0.992991, Len: 10, Fitness_tra: 4
Rule  6: 12b74d7127, Class:  1, CF:0.468729, Len: 10, Fitness_tra: 3
Rule  7: 41741f1217, Class:  1, CF:0.999793, Len: 10, Fitness_tra: 1
Rule  8: 2241bd7b24, Class:  1, CF:0.976914, Len: 10, Fitness_tra: 4
Rule  9: b1214f2711, Class:  1, CF:0.999784, Len: 10, Fitness_tra: 3
Rule 10: b2748172b1, Class:  1, CF:0.658783, Len: 10, Fitness_tra: 0
Rule 11: 1141c6bb12, Class:  1, CF:0.685352, Len: 10, Fitness_tra: 0
Rule 12: 4271ceb472, Class:  1, CF:0.79402, Len: 10, Fitness_tra: 1
Rule 13: b1772612b2, Class:  1, CF:0.996327, Len: 10, Fitness_tra: -1
Rule 14: 21771a712b, Class:  1, CF:0.999677, Len: 10, Fitness_tra: 1
Rule 15: b42181244b, Class:  1, CF:0.973497, Len: 10, Fitness_tra: 0
Rule 16: bb741622b1, Class:  1, CF:0.997493, Len: 10, Fitness_tra: 0
Rule 17: 91bb53771b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 77b45a1b27, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 444286b722, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 2242414477, Class:  1, CF:0.934864, Len: 10, Fitness_tra: 0
Rule 21: 71bb217727, Class:  1, CF:0.934758, Len: 10, Fitness_tra: 0
Rule 22: 2142517277, Class:  1, CF:0.976844, Len: 10, Fitness_tra: 0
Rule 23: 41148f217b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 417bc674b7, Class:  0, CF:0.054959, Len: 10, Fitness_tra: 0
Rule 25: 2b44117777, Class:  1, CF:0.980522, Len: 10, Fitness_tra: 0
Rule 26: bbb7514412, Class:  1, CF:0.990028, Len: 10, Fitness_tra: 0
Rule 27: 121bc17e7b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 2777c6b71b, Class:  1, CF:0.0290956, Len: 10, Fitness_tra: 0
Rule 29: 1bbb564177, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 44b259422b, Class:  1, CF:0.962643, Len: 10, Fitness_tra: 0
Rule 31: 12b21eb277, Class:  1, CF:0.336461, Len: 10, Fitness_tra: 0
Rule 32: 12bbd67442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 7b748974bb, Class:  1, CF:0.951034, Len: 10, Fitness_tra: 0
Rule 34: 2222864477, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1422c141b4, Class:  1, CF:0.00279693, Len: 10, Fitness_tra: 0
Rule 36: 2277811272, Class:  1, CF:0.821923, Len: 10, Fitness_tra: 0
Rule 37: b14bd12714, Class:  1, CF:0.896873, Len: 10, Fitness_tra: 0
Rule 38: 41442911bb, Class:  0, CF:0.331096, Len: 10, Fitness_tra: 0
Rule 39: 72b72f71b4, Class:  1, CF:0.999902, Len: 10, Fitness_tra: 0
Rule 40: 224b1f4421, Class:  1, CF:0.999981, Len: 10, Fitness_tra: 0
Rule 41: 781bc91122, Class:  0, CF:0.998399, Len: 10, Fitness_tra: 0
Rule 42: b12415b744, Class:  1, CF:0.906848, Len: 10, Fitness_tra: 0
Rule 43: 11471fbb7b, Class:  1, CF:0.999931, Len: 10, Fitness_tra: 0
Rule 44: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 4b2bd91bbb, Class:  0, CF:0.998531, Len: 10, Fitness_tra: 0
Rule 46: 2c2413214b, Class:  1, CF:0.993553, Len: 10, Fitness_tra: 0
Rule 47: 447229127b, Class:  1, CF:0.604475, Len: 10, Fitness_tra: 0
Rule 48: 1b22c141b4, Class:  1, CF:0.696267, Len: 10, Fitness_tra: 1
Rule 49: 4cb4d31777, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 4121c9bbbb, Class:  0, CF:0.998771, Len: 10, Fitness_tra: 0
Rule 51: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: b4b18f21b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 21174eb772, Class:  1, CF:0.533758, Len: 10, Fitness_tra: 0
Rule 54: b7224ab17b, Class:  1, CF:0.999878, Len: 10, Fitness_tra: 0
Rule 55: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 7512812412, Class:  1, CF:0.797204, Len: 10, Fitness_tra: 0
Rule 57: 7171537b1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 71228e2b14, Class:  1, CF:0.344329, Len: 10, Fitness_tra: 0
Rule 59: 21744e7771, Class:  1, CF:0.727825, Len: 10, Fitness_tra: 0
Rule 60: bb4253214b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: b1212f2211, Class:  1, CF:0.999784, Len: 10, Fitness_tra: 0
Rule 62: 27175f7717, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 744b21b4b4, Class:  1, CF:0.899072, Len: 10, Fitness_tra: 0
Rule 64: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 27b7252274, Class:  1, CF:0.96972, Len: 10, Fitness_tra: 0
Rule 66: 2d4721b741, Class:  1, CF:0.91877, Len: 10, Fitness_tra: 0
Rule 67: b1b2112777, Class:  1, CF:0.960525, Len: 10, Fitness_tra: 0
Rule 68: 114786bb72, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 77428e4114, Class:  1, CF:0.685695, Len: 10, Fitness_tra: 0
Rule 70: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: b227212bb7, Class:  1, CF:0.872346, Len: 10, Fitness_tra: 0
Rule 73: 2471452717, Class:  1, CF:0.873199, Len: 10, Fitness_tra: 2
Rule 74: 2274134144, Class:  1, CF:0.995827, Len: 10, Fitness_tra: 0
Rule 75: 1774511474, Class:  1, CF:0.823474, Len: 10, Fitness_tra: 0
Rule 76: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 4c78de1772, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 7b7253b472, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 24bbcf4414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 4142891744, Class:  1, CF:0.870162, Len: 10, Fitness_tra: 0
Rule 81: 0000500000, Class:  1, CF:0.895996, Len:  1, Fitness_tra: -56
Rule 82: 74b1567b21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 71b1132421, Class:  1, CF:0.99135, Len: 10, Fitness_tra: 16
Rule 84: 2c42c12771, Class:  0, CF:0.186663, Len: 10, Fitness_tra: 0
Rule 85: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 7224e14717, Class:  1, CF:0.897763, Len: 10, Fitness_tra: 0
Rule 87: 41429f7744, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1322254221, Class:  1, CF:0.954859, Len: 10, Fitness_tra: 0
Rule 89: 2b7b534127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 17b11f7b41, Class:  1, CF:0.999794, Len: 10, Fitness_tra: 9
Rule 91: bbb71644b1, Class:  1, CF:0.997082, Len: 10, Fitness_tra: 0
Rule 92: b3725f14d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: b141c62b22, Class:  1, CF:0.180807, Len: 10, Fitness_tra: 0
Rule 94: 7742ce41b4, Class:  0, CF:0.730045, Len: 10, Fitness_tra: 0
Rule 95: 544b962b1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 7b7d5db424, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: b2744e527d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1247b1bb4a, Class:  1, CF:0.910088, Len: 10, Fitness_tra: -146
Rule 99: 2a71b57b14, Class:  1, CF:0.900153, Len: 10, Fitness_tra: -65
Rule100: 32421e4277, Class:  1, CF:0.327203, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:17.1777
------Result------
Miss_rate(tra)	:17.1777
Miss_rate(tst)	:18.4644
ARL				:9.79412

------Generation 900------
Rule  1: 621009000b, Class:  0, CF:0.563325, Len:  5, Fitness_tra: 2939
Rule  2: b242251117, Class:  0, CF:0.017015, Len: 10, Fitness_tra: 588
Rule  3: 781bc1142a, Class:  0, CF:0.208635, Len: 10, Fitness_tra: 82
Rule  4: 12b12f7141, Class:  1, CF:0.999404, Len: 10, Fitness_tra: 3
Rule  5: b141c12222, Class:  1, CF:0.992991, Len: 10, Fitness_tra: 4
Rule  6: 12b74d7127, Class:  1, CF:0.468729, Len: 10, Fitness_tra: 3
Rule  7: 41741f1217, Class:  1, CF:0.999793, Len: 10, Fitness_tra: 1
Rule  8: 2241bd7b24, Class:  1, CF:0.976914, Len: 10, Fitness_tra: 4
Rule  9: b1214f2711, Class:  1, CF:0.999784, Len: 10, Fitness_tra: 3
Rule 10: b2748172b1, Class:  1, CF:0.658783, Len: 10, Fitness_tra: 0
Rule 11: 1141c6bb12, Class:  1, CF:0.685352, Len: 10, Fitness_tra: 0
Rule 12: 4271ceb472, Class:  1, CF:0.79402, Len: 10, Fitness_tra: 1
Rule 13: b1772612b2, Class:  1, CF:0.996327, Len: 10, Fitness_tra: -1
Rule 14: 21771a712b, Class:  1, CF:0.999677, Len: 10, Fitness_tra: 1
Rule 15: b42181244b, Class:  1, CF:0.973497, Len: 10, Fitness_tra: 0
Rule 16: bb741622b1, Class:  1, CF:0.997493, Len: 10, Fitness_tra: 0
Rule 17: 91bb53771b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 77b45a1b27, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 444286b722, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 2242414477, Class:  1, CF:0.934864, Len: 10, Fitness_tra: 0
Rule 21: 71bb217727, Class:  1, CF:0.934758, Len: 10, Fitness_tra: 0
Rule 22: 2142517277, Class:  1, CF:0.976844, Len: 10, Fitness_tra: 0
Rule 23: 41148f217b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 417bc674b7, Class:  0, CF:0.054959, Len: 10, Fitness_tra: 0
Rule 25: 2b44117777, Class:  1, CF:0.980522, Len: 10, Fitness_tra: 0
Rule 26: bbb7514412, Class:  1, CF:0.990028, Len: 10, Fitness_tra: 0
Rule 27: 121bc17e7b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 2777c6b71b, Class:  1, CF:0.0290956, Len: 10, Fitness_tra: 0
Rule 29: 1bbb564177, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 44b259422b, Class:  1, CF:0.962643, Len: 10, Fitness_tra: 0
Rule 31: 12b21eb277, Class:  1, CF:0.336461, Len: 10, Fitness_tra: 0
Rule 32: 12bbd67442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 7b748974bb, Class:  1, CF:0.951034, Len: 10, Fitness_tra: 0
Rule 34: 2222864477, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1422c141b4, Class:  1, CF:0.00279693, Len: 10, Fitness_tra: 0
Rule 36: 2277811272, Class:  1, CF:0.821923, Len: 10, Fitness_tra: 0
Rule 37: b14bd12714, Class:  1, CF:0.896873, Len: 10, Fitness_tra: 0
Rule 38: 41442911bb, Class:  0, CF:0.331096, Len: 10, Fitness_tra: 0
Rule 39: 72b72f71b4, Class:  1, CF:0.999902, Len: 10, Fitness_tra: 0
Rule 40: 224b1f4421, Class:  1, CF:0.999981, Len: 10, Fitness_tra: 0
Rule 41: 781bc91122, Class:  0, CF:0.998399, Len: 10, Fitness_tra: 0
Rule 42: b12415b744, Class:  1, CF:0.906848, Len: 10, Fitness_tra: 0
Rule 43: 11471fbb7b, Class:  1, CF:0.999931, Len: 10, Fitness_tra: 0
Rule 44: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 4b2bd91bbb, Class:  0, CF:0.998531, Len: 10, Fitness_tra: 0
Rule 46: 2c2413214b, Class:  1, CF:0.993553, Len: 10, Fitness_tra: 0
Rule 47: 447229127b, Class:  1, CF:0.604475, Len: 10, Fitness_tra: 0
Rule 48: 1b22c141b4, Class:  1, CF:0.696267, Len: 10, Fitness_tra: 1
Rule 49: 4cb4d31777, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 4121c9bbbb, Class:  0, CF:0.998771, Len: 10, Fitness_tra: 0
Rule 51: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: b4b18f21b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 21174eb772, Class:  1, CF:0.533758, Len: 10, Fitness_tra: 0
Rule 54: b7224ab17b, Class:  1, CF:0.999878, Len: 10, Fitness_tra: 0
Rule 55: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 7512812412, Class:  1, CF:0.797204, Len: 10, Fitness_tra: 0
Rule 57: 7171537b1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 71228e2b14, Class:  1, CF:0.344329, Len: 10, Fitness_tra: 0
Rule 59: 21744e7771, Class:  1, CF:0.727825, Len: 10, Fitness_tra: 0
Rule 60: bb4253214b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: b1212f2211, Class:  1, CF:0.999784, Len: 10, Fitness_tra: 0
Rule 62: 27175f7717, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 744b21b4b4, Class:  1, CF:0.899072, Len: 10, Fitness_tra: 0
Rule 64: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 27b7252274, Class:  1, CF:0.96972, Len: 10, Fitness_tra: 0
Rule 66: 2d4721b741, Class:  1, CF:0.91877, Len: 10, Fitness_tra: 0
Rule 67: b1b2112777, Class:  1, CF:0.960525, Len: 10, Fitness_tra: 0
Rule 68: 114786bb72, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 77428e4114, Class:  1, CF:0.685695, Len: 10, Fitness_tra: 0
Rule 70: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: b227212bb7, Class:  1, CF:0.872346, Len: 10, Fitness_tra: 0
Rule 73: 2471452717, Class:  1, CF:0.873199, Len: 10, Fitness_tra: 2
Rule 74: 2274134144, Class:  1, CF:0.995827, Len: 10, Fitness_tra: 0
Rule 75: 1774511474, Class:  1, CF:0.823474, Len: 10, Fitness_tra: 0
Rule 76: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 4c78de1772, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 7b7253b472, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 24bbcf4414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 4142891744, Class:  1, CF:0.870162, Len: 10, Fitness_tra: 0
Rule 81: 0000500000, Class:  1, CF:0.895996, Len:  1, Fitness_tra: -56
Rule 82: 74b1567b21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 71b1132421, Class:  1, CF:0.99135, Len: 10, Fitness_tra: 16
Rule 84: 2c42c12771, Class:  0, CF:0.186663, Len: 10, Fitness_tra: 0
Rule 85: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 7224e14717, Class:  1, CF:0.897763, Len: 10, Fitness_tra: 0
Rule 87: 41429f7744, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1322254221, Class:  1, CF:0.954859, Len: 10, Fitness_tra: 0
Rule 89: 2b7b534127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 17b11f7b41, Class:  1, CF:0.999794, Len: 10, Fitness_tra: 9
Rule 91: bbb71644b1, Class:  1, CF:0.997082, Len: 10, Fitness_tra: 0
Rule 92: b3725f14d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: b141c62b22, Class:  1, CF:0.180807, Len: 10, Fitness_tra: 0
Rule 94: 7742ce41b4, Class:  0, CF:0.730045, Len: 10, Fitness_tra: 0
Rule 95: 544b962b1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 7b7d5db424, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: b2744e527d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1247b1bb4a, Class:  1, CF:0.910088, Len: 10, Fitness_tra: -146
Rule 99: 2a71b57b14, Class:  1, CF:0.900153, Len: 10, Fitness_tra: -65
Rule100: 32421e4277, Class:  1, CF:0.327203, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:17.1777
------Result------
Miss_rate(tra)	:17.1777
Miss_rate(tst)	:18.4644
ARL				:9.79412

------Generation 1000------
Rule  1: 621009000b, Class:  0, CF:0.563325, Len:  5, Fitness_tra: 2939
Rule  2: b242251117, Class:  0, CF:0.017015, Len: 10, Fitness_tra: 588
Rule  3: 781bc1142a, Class:  0, CF:0.208635, Len: 10, Fitness_tra: 82
Rule  4: 12b12f7141, Class:  1, CF:0.999404, Len: 10, Fitness_tra: 3
Rule  5: b141c12222, Class:  1, CF:0.992991, Len: 10, Fitness_tra: 4
Rule  6: 12b74d7127, Class:  1, CF:0.468729, Len: 10, Fitness_tra: 3
Rule  7: 41741f1217, Class:  1, CF:0.999793, Len: 10, Fitness_tra: 1
Rule  8: 2241bd7b24, Class:  1, CF:0.976914, Len: 10, Fitness_tra: 4
