------Generation 0------
Rule  1: 000c60c000500, Class:  1, CF:0.178576, Len:  4, Fitness_tra: -4
Rule 90: 000c000000d00, Class: 10, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 1515c0001d200, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0000005510109, Class:  1, CF:0.034555, Len:  5, Fitness_tra: -22
Rule 93: 00013885d5d18, Class:  1, CF:0.971227, Len: 10, Fitness_tra: 2
Rule 94: 100d03003901e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 3812001d15100, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 01008dc020011, Class:  9, CF:0.0634193, Len:  7, Fitness_tra: -104
Rule 97: 02315300c0880, Class:  7, CF:0.0232415, Len:  8, Fitness_tra: -20
Rule 98: 01000300c0000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 427310600131d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0003006004500, Class:  7, CF:0.288163, Len:  4, Fitness_tra: -18
------Current------
Miss_rate(tra)	:75.1964
------Result------
Miss_rate(tra)	:75.1964
Miss_rate(tst)	:75.7576
ARL				:5.77273

------Generation 700------
Rule  1: 0000a0040000d, Class:  0, CF:0.831904, Len:  3, Fitness_tra: 14
Rule  2: 0000e0000800c, Class:  7, CF:0.352233, Len:  3, Fitness_tra: 8
Rule  3: 000d0050a000d, Class:  2, CF:0.902511, Len:  4, Fitness_tra: 6
Rule  4: 000080e90000c, Class:  9, CF:0.981218, Len:  4, Fitness_tra: 2
Rule  5: 000c0e0000e00, Class:  6, CF:0.998381, Len:  3, Fitness_tra: 5
Rule  6: 0002000400e0e, Class:  6, CF:0.878754, Len:  4, Fitness_tra: 2
Rule  7: 000d000400e0e, Class:  6, CF:  1, Len:  4, Fitness_tra: 1
Rule  8: 0800d3c980000, Class:  8, CF:  1, Len:  6, Fitness_tra: 0
Rule  9: 71325d1585251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 0000005000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 00000000c0002, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 3312211d15113, Class:  2, CF:0.160255, Len: 13, Fitness_tra: -3
Rule 13: 6aad5d31d5c8e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 161d11113981e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 0000000000008, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 0000830030570, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 000080e000000, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 00000080d0d53, Class: 10, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 000d5000058e0, Class:  6, CF:  1, Len:  5, Fitness_tra: 2
Rule 23: 0009006004000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 000c000000005, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 22b11311c5915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: f97d525181832, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 0000400000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 3979512125321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 000d000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 000000000d000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 0004000000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 000ec400000cd, Class:  3, CF:0.510168, Len:  5, Fitness_tra: 3
Rule 33: 000c000c80000, Class: 10, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: a663152515129, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 61125d11ad515, Class:  7, CF:  1, Len: 13, Fitness_tra: 0
Rule 36: 00000000900d0, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 0000005040ed0, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 03070f6200539, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: f9bcd852151c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 0004000000de0, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000d00000e000, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 0003006004000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 000e20e5d0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 4231552121885, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 0008003000024, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 77782d61e1d28, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 0000500002000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 61fdd35515851, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: b265211e18125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000d300800000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 4228e9c12991e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 111d2131111d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 000000c000000, Class: 10, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 0000308000d40, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 27b839c829953, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1aa2511e121c3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 42731222e131d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 0000000000008, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 3378511362d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 171118353511d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 0000000803000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 63155158118d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: fa325165128d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 11b1423561922, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 41b1311b1111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1af5559c11113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: f3b115919dd2c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 000c00000e000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 71f981c321311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 00000300c0000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 11ad5111c52d6, Class:  4, CF:  1, Len: 13, Fitness_tra: 0
Rule 73: 00000000000a0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: b4734cc5e5158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0000000809005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 71119514c5e15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: b21c111159828, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 0000000090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1329518c5125d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 000e000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 00080d9000d80, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 3112511dd121f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 00000005e0000, Class:  0, CF:0.325329, Len:  2, Fitness_tra: 4
Rule 84: 00000d0030000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 00038000005d0, Class:  7, CF:0.461329, Len:  4, Fitness_tra: -15
Rule 86: 0000000080006, Class:  8, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: b539912151511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0d00c0e30800e, Class:  2, CF:0.0754469, Len:  6, Fitness_tra: 0
Rule 89: 0000900000000, Class:  7, CF:0.0263225, Len:  1, Fitness_tra: -47
Rule 90: 000c000000d00, Class: 10, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 1515c0001d200, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0000005510109, Class:  1, CF:0.034555, Len:  5, Fitness_tra: -22
Rule 93: 00013885d5d18, Class:  1, CF:0.971227, Len: 10, Fitness_tra: 2
Rule 94: 100d03003901e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 3812001d15100, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 01008dc020011, Class:  9, CF:0.0634193, Len:  7, Fitness_tra: -104
Rule 97: 02315300c0880, Class:  7, CF:0.0232415, Len:  8, Fitness_tra: -20
Rule 98: 01000300c0000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 427310600131d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0003006004500, Class:  7, CF:0.288163, Len:  4, Fitness_tra: -18
------Current------
Miss_rate(tra)	:75.1964
------Result------
Miss_rate(tra)	:75.1964
Miss_rate(tst)	:75.7576
ARL				:5.77273

------Generation 800------
Rule  1: 0000a0040000d, Class:  0, CF:0.831904, Len:  3, Fitness_tra: 14
Rule  2: 0000e0000800c, Class:  7, CF:0.352233, Len:  3, Fitness_tra: 8
Rule  3: 000d0050a000d, Class:  2, CF:0.902511, Len:  4, Fitness_tra: 6
Rule  4: 000080e90000c, Class:  9, CF:0.981218, Len:  4, Fitness_tra: 2
Rule  5: 000c0e0000e00, Class:  6, CF:0.998381, Len:  3, Fitness_tra: 5
Rule  6: 0002000400e0e, Class:  6, CF:0.878754, Len:  4, Fitness_tra: 2
Rule  7: 000d000400e0e, Class:  6, CF:  1, Len:  4, Fitness_tra: 1
Rule  8: 0800d3c980000, Class:  8, CF:  1, Len:  6, Fitness_tra: 0
Rule  9: 71325d1585251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 0000005000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 00000000c0002, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 3312211d15113, Class:  2, CF:0.160255, Len: 13, Fitness_tra: -3
Rule 13: 6aad5d31d5c8e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 161d11113981e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 0000000000008, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 0000830030570, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 000080e000000, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 00000080d0d53, Class: 10, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 000d5000058e0, Class:  6, CF:  1, Len:  5, Fitness_tra: 2
Rule 23: 0009006004000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 000c000000005, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 22b11311c5915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: f97d525181832, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 0000400000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 3979512125321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 000d000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 000000000d000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 0004000000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 000ec400000cd, Class:  3, CF:0.510168, Len:  5, Fitness_tra: 3
Rule 33: 000c000c80000, Class: 10, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: a663152515129, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 61125d11ad515, Class:  7, CF:  1, Len: 13, Fitness_tra: 0
Rule 36: 00000000900d0, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 0000005040ed0, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 03070f6200539, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: f9bcd852151c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 0004000000de0, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000d00000e000, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 0003006004000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 000e20e5d0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 4231552121885, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 0008003000024, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 77782d61e1d28, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 0000500002000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 61fdd35515851, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: b265211e18125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000d300800000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 4228e9c12991e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 111d2131111d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 000000c000000, Class: 10, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 0000308000d40, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 27b839c829953, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1aa2511e121c3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 42731222e131d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 0000000000008, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 3378511362d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 171118353511d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 0000000803000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 63155158118d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: fa325165128d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 11b1423561922, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 41b1311b1111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1af5559c11113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: f3b115919dd2c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 000c00000e000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 71f981c321311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 00000300c0000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 11ad5111c52d6, Class:  4, CF:  1, Len: 13, Fitness_tra: 0
Rule 73: 00000000000a0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: b4734cc5e5158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0000000809005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 71119514c5e15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: b21c111159828, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 0000000090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1329518c5125d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 000e000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 00080d9000d80, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 3112511dd121f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 00000005e0000, Class:  0, CF:0.325329, Len:  2, Fitness_tra: 4
Rule 84: 00000d0030000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 00038000005d0, Class:  7, CF:0.461329, Len:  4, Fitness_tra: -15
Rule 86: 0000000080006, Class:  8, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: b539912151511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0d00c0e30800e, Class:  2, CF:0.0754469, Len:  6, Fitness_tra: 0
Rule 89: 0000900000000, Class:  7, CF:0.0263225, Len:  1, Fitness_tra: -47
Rule 90: 000c000000d00, Class: 10, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 1515c0001d200, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0000005510109, Class:  1, CF:0.034555, Len:  5, Fitness_tra: -22
Rule 93: 00013885d5d18, Class:  1, CF:0.971227, Len: 10, Fitness_tra: 2
Rule 94: 100d03003901e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 3812001d15100, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 01008dc020011, Class:  9, CF:0.0634193, Len:  7, Fitness_tra: -104
Rule 97: 02315300c0880, Class:  7, CF:0.0232415, Len:  8, Fitness_tra: -20
Rule 98: 01000300c0000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 427310600131d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0003006004500, Class:  7, CF:0.288163, Len:  4, Fitness_tra: -18
------Current------
Miss_rate(tra)	:75.1964
------Result------
Miss_rate(tra)	:75.1964
Miss_rate(tst)	:75.7576
ARL				:5.77273

------Generation 900------
Rule  1: 0000a0040000d, Class:  0, CF:0.831904, Len:  3, Fitness_tra: 0
Rule  2: 0000e0000800c, Class:  7, CF:0.352233, Len:  3, Fitness_tra: 18
Rule  3: 000d0050a000d, Class:  2, CF:0.902511, Len:  4, Fitness_tra: 6
Rule  4: 000c0e0000e00, Class:  6, CF:0.998381, Len:  3, Fitness_tra: 4
Rule  5: 00000005e0000, Class:  0, CF:0.325329, Len:  2, Fitness_tra: -9
Rule  6: 000ec400000cd, Class:  3, CF:0.510168, Len:  5, Fitness_tra: 1
Rule  7: 000080e90000c, Class:  9, CF:0.981218, Len:  4, Fitness_tra: 1
Rule  8: 00013885d5d18, Class:  1, CF:0.971227, Len: 10, Fitness_tra: 0
Rule  9: 000d5000058e0, Class:  6, CF:  1, Len:  5, Fitness_tra: 1
Rule 10: 0002000400e0e, Class:  6, CF:0.878754, Len:  4, Fitness_tra: 1
Rule 11: 000d000400e0e, Class:  6, CF:  1, Len:  4, Fitness_tra: 1
Rule 12: 0800d3c980000, Class:  8, CF:  1, Len:  6, Fitness_tra: 1
Rule 13: 6aad5d31d5c8e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 161d11113981e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 0000000000008, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 0000830030570, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 000080e000000, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 00000080d0d53, Class: 10, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 71325d1585251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 0009006004000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 000c000000005, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 22b11311c5915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: f97d525181832, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 0000400000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 3979512125321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 000d000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 000000000d000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 0004000000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 0000005000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000c000c80000, Class: 10, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: a663152515129, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 61125d11ad515, Class:  7, CF:  1, Len: 13, Fitness_tra: 4
Rule 36: 00000000900d0, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 0000005040ed0, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 03070f6200539, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: f9bcd852151c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 0004000000de0, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000d00000e000, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 0003006004000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 000e20e5d0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 4231552121885, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 0008003000024, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 77782d61e1d28, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 0000500002000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 61fdd35515851, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: b265211e18125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000d300800000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 4228e9c12991e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 111d2131111d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 000000c000000, Class: 10, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 0000308000d40, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 27b839c829953, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1aa2511e121c3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 42731222e131d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 0000000000008, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 3378511362d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 171118353511d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 0000000803000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 63155158118d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: fa325165128d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 11b1423561922, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 41b1311b1111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1af5559c11113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: f3b115919dd2c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 000c00000e000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 71f981c321311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 00000300c0000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 11ad5111c52d6, Class:  4, CF:  1, Len: 13, Fitness_tra: 0
Rule 73: 00000000000a0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: b4734cc5e5158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0000000809005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 71119514c5e15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: b21c111159828, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 0000000090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1329518c5125d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 000e000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0002009400e0e, Class:  6, CF:  1, Len:  5, Fitness_tra: 0
Rule 82: 0000500058000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000000d000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00000000000a0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1163511c13d1c, Class:  8, CF:0.916358, Len: 13, Fitness_tra: -1
Rule 86: 0000000020006, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0008043d00000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0000000500080, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 19218d1913518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 1610801039010, Class:  7, CF:0.466312, Len:  8, Fitness_tra: -9
Rule 92: 000c0e0000e02, Class:  6, CF:0.997265, Len:  4, Fitness_tra: 0
Rule 93: 000c518c8020b, Class:  8, CF:0.498558, Len:  8, Fitness_tra: 7
Rule 94: 19bc31140010d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0000000500008, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0005500000000, Class:  4, CF:0.0613004, Len:  2, Fitness_tra: -6
Rule 97: 600130100d010, Class:  0, CF:0.138377, Len:  6, Fitness_tra: -70
Rule 98: 00ab001008005, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0000a00000000, Class:  0, CF:0.741586, Len:  1, Fitness_tra: 34
Rule100: 0370531032515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:73.4007
------Result------
Miss_rate(tra)	:73.4007
Miss_rate(tst)	:73.7374
ARL				:5.72727

------Generation 1000------
Rule  1: 0000a0040000d, Class:  0, CF:0.831904, Len:  3, Fitness_tra: 0
Rule  2: 0000e0000800c, Class:  7, CF:0.352233, Len:  3, Fitness_tra: 18
