------Generation 0------
Rule  1: 12f12981215c5, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 46: 123841ef93259, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: b17f7412a1121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 39191155e1951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1175211182dea, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: bc11413313311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: f1411122883e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1175ee8151631, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: aa15d51151121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: f37e725139518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1661c93151121, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 56: 63792c1d11118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 181125569d415, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: f628e2115e11d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 2138551551551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 71a2299133155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 18a541135512d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 78217c3331ed8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 78a1111631443, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 211d1d369e221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 221188985d115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: fe72215153118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 7111131e98c89, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 74217b1daee75, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: f541181115511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 70: 137511c51115c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 71bd21681793a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: b41c2d1138181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 4bbcc351395c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 45143a12721ed, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 2473c411f51bc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1921811311d85, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 3e11315d1d551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 18f5dd5181815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: b831491351115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1635191158151, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 81: 3115229139581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: b118235359221, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 83: 72f1c93a13459, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 45a5451316429, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 2111951523511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 113141e953221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: b1b6c792f39b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 3118211311111, Class:  0, CF:0.99395, Len: 13, Fitness_tra: 0
Rule 89: 31a5159911181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 45f5159f3d2d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: ded4e15e55938, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0c41411131212, Class:  1, CF:  1, Len: 12, Fitness_tra: 0
Rule 93: 110c4e9115130, Class:  1, CF:  1, Len: 11, Fitness_tra: 0
Rule 94: 4a72111c18103, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: adf51d115312e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0000400000000, Class:  0, CF:0.324975, Len:  1, Fitness_tra: 163
Rule 97: 1131411110240, Class:  0, CF:0.884729, Len: 11, Fitness_tra: 0
Rule 98: 253d2151517c5, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule 99: 5c41421131312, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule100: 363e181149111, Class:  1, CF:0.577043, Len: 13, Fitness_tra: 0
------Current------
Miss_rate(tra)	:12.2222
------Result------
Miss_rate(tra)	:12.2222
Miss_rate(tst)	:8.08081
ARL				:10.7

------Generation 900------
Rule  1: 0000000e00000, Class:  1, CF:0.914576, Len:  1, Fitness_tra: 123
Rule  2: 0100400100250, Class:  0, CF:0.879909, Len:  5, Fitness_tra: 0
Rule  3: 0e00400000000, Class:  0, CF:0.34141, Len:  2, Fitness_tra: 30
Rule  4: 080c4c0d05000, Class:  1, CF:0.36474, Len:  6, Fitness_tra: 0
Rule  5: 080ccc0d00000, Class:  0, CF:0.99791, Len:  5, Fitness_tra: 0
Rule  6: 000000000000c, Class:  0, CF:0.15115, Len:  1, Fitness_tra: -74
Rule  7: 0200408100502, Class:  0, CF:0.445629, Len:  6, Fitness_tra: 0
Rule  8: 1010409301000, Class:  0, CF:0.968476, Len:  6, Fitness_tra: 4
Rule  9: 91a1c51111119, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 10: 2801c11110840, Class:  0, CF:0.998138, Len: 10, Fitness_tra: 0
Rule 11: 3660311151221, Class:  1, CF:0.311581, Len: 12, Fitness_tra: 0
Rule 12: 1630311111213, Class:  1, CF:0.515185, Len: 12, Fitness_tra: 0
Rule 13: 4806118d10105, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 14: 211d112298321, Class:  1, CF:0.570482, Len: 13, Fitness_tra: 0
Rule 15: 0101413100250, Class:  0, CF:0.992431, Len:  8, Fitness_tra: 0
Rule 16: 4451111111125, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 17: 011d115206021, Class:  0, CF:0.998818, Len: 10, Fitness_tra: 0
Rule 18: 33ac2e1631855, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: 253d2151517c5, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 20: 1131413111255, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 21: 21fa2d51d17c5, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 22: 0800403d0510c, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 23: 3a61311131221, Class:  0, CF:0.999994, Len: 13, Fitness_tra: 0
Rule 24: 0a01123150310, Class:  0, CF:0.915654, Len:  9, Fitness_tra: 0
Rule 25: 3611c45d1d1b1, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 26: a3f1111215119, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 27: 4452111119125, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 28: a1b1328591111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 29: 16321d1d11223, Class:  1, CF:0.870841, Len: 13, Fitness_tra: 0
Rule 30: 45a111521d314, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 31: 7c41421131312, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 32: 4221441d35322, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 33: 253db281911c5, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 34: 253d111111b71, Class:  0, CF:0.906948, Len: 13, Fitness_tra: 0
Rule 35: 12f13181215c5, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 36: 363e281631812, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: 253dc281cc121, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 38: 367e711151218, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 39: 2df1d11175131, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 40: 71bed1e231311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 6e7d1155159c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 281dcd3535c29, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: f5188dad31112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: a1b88d1983121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 21197cd963318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 123841ef93259, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: b17f7412a1121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 39191155e1951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1175211182dea, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: bc11413313311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: f1411122883e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1175ee8151631, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: aa15d51151121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: f37e725139518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1661c93151121, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 56: 63792c1d11118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 181125569d415, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: f628e2115e11d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 2138551551551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 71a2299133155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 18a541135512d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 78217c3331ed8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 78a1111631443, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 211d1d369e221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 221188985d115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: fe72215153118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 7111131e98c89, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 74217b1daee75, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: f541181115511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 70: 137511c51115c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 71bd21681793a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: b41c2d1138181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 4bbcc351395c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 45143a12721ed, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 2473c411f51bc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1921811311d85, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 3e11315d1d551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 18f5dd5181815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: b831491351115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1635191158151, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 81: 3115229139581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: b118235359221, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 83: 72f1c93a13459, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 45a5451316429, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 2111951523511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 113141e953221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: b1b6c792f39b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 3118211311111, Class:  0, CF:0.99395, Len: 13, Fitness_tra: 0
Rule 89: 31a5159911181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 45f5159f3d2d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: ded4e15e55938, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0c41411131212, Class:  1, CF:  1, Len: 12, Fitness_tra: 0
Rule 93: 110c4e9115130, Class:  1, CF:  1, Len: 11, Fitness_tra: 0
Rule 94: 4a72111c18103, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: adf51d115312e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0000400000000, Class:  0, CF:0.324975, Len:  1, Fitness_tra: 163
Rule 97: 1131411110240, Class:  0, CF:0.884729, Len: 11, Fitness_tra: 0
Rule 98: 253d2151517c5, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule 99: 5c41421131312, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule100: 363e181149111, Class:  1, CF:0.577043, Len: 13, Fitness_tra: 0
------Current------
Miss_rate(tra)	:12.2222
------Result------
Miss_rate(tra)	:12.2222
Miss_rate(tst)	:8.08081
ARL				:10.7

------Generation 1000------
Rule  1: 0000000e00000, Class:  1, CF:0.914576, Len:  1, Fitness_tra: 123
Rule  2: 0100400100250, Class:  0, CF:0.879909, Len:  5, Fitness_tra: 0
Rule  3: 0e00400000000, Class:  0, CF:0.34141, Len:  2, Fitness_tra: 30
Rule  4: 080c4c0d05000, Class:  1, CF:0.36474, Len:  6, Fitness_tra: 0
Rule  5: 080ccc0d00000, Class:  0, CF:0.99791, Len:  5, Fitness_tra: 0
Rule  6: 000000000000c, Class:  0, CF:0.15115, Len:  1, Fitness_tra: -74
Rule  7: 0200408100502, Class:  0, CF:0.445629, Len:  6, Fitness_tra: 0
Rule  8: 1010409301000, Class:  0, CF:0.968476, Len:  6, Fitness_tra: 4
Rule  9: 91a1c51111119, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 10: 2801c11110840, Class:  0, CF:0.998138, Len: 10, Fitness_tra: 0
Rule 11: 3660311151221, Class:  1, CF:0.311581, Len: 12, Fitness_tra: 0
Rule 12: 1630311111213, Class:  1, CF:0.515185, Len: 12, Fitness_tra: 0
Rule 13: 4806118d10105, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 14: 211d112298321, Class:  1, CF:0.570482, Len: 13, Fitness_tra: 0
Rule 15: 0101413100250, Class:  0, CF:0.992431, Len:  8, Fitness_tra: 0
Rule 16: 4451111111125, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 17: 011d115206021, Class:  0, CF:0.998818, Len: 10, Fitness_tra: 0
Rule 18: 33ac2e1631855, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: 253d2151517c5, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 20: 1131413111255, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 21: 21fa2d51d17c5, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 22: 0800403d0510c, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 23: 3a61311131221, Class:  0, CF:0.999994, Len: 13, Fitness_tra: 0
Rule 24: 0a01123150310, Class:  0, CF:0.915654, Len:  9, Fitness_tra: 0
Rule 25: 3611c45d1d1b1, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 26: a3f1111215119, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 27: 4452111119125, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 28: a1b1328591111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 29: 16321d1d11223, Class:  1, CF:0.870841, Len: 13, Fitness_tra: 0
Rule 30: 45a111521d314, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 31: 7c41421131312, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 32: 4221441d35322, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 33: 253db281911c5, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 34: 253d111111b71, Class:  0, CF:0.906948, Len: 13, Fitness_tra: 0
Rule 35: 12f13181215c5, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 36: 363e281631812, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: 253dc281cc121, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 38: 367e711151218, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 39: 2df1d11175131, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 40: 71bed1e231311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 6e7d1155159c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 281dcd3535c29, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: f5188dad31112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: a1b88d1983121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 21197cd963318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 123841ef93259, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: b17f7412a1121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 39191155e1951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1175211182dea, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: bc11413313311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: f1411122883e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1175ee8151631, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: aa15d51151121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: f37e725139518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1661c93151121, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 56: 63792c1d11118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 181125569d415, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: f628e2115e11d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 2138551551551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 71a2299133155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 18a541135512d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 78217c3331ed8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 78a1111631443, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 211d1d369e221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 221188985d115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: fe72215153118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 7111131e98c89, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 74217b1daee75, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: f541181115511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 70: 137511c51115c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 71bd21681793a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: b41c2d1138181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 4bbcc351395c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 45143a12721ed, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 2473c411f51bc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1921811311d85, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 3e11315d1d551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 18f5dd5181815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: b831491351115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1635191158151, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 81: 3115229139581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: b118235359221, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 83: 72f1c93a13459, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 45a5451316429, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 2111951523511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 113141e953221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: b1b6c792f39b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 3118211311111, Class:  0, CF:0.99395, Len: 13, Fitness_tra: 0
Rule 89: 31a5159911181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 45f5159f3d2d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: ded4e15e55938, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0c41411131212, Class:  1, CF:  1, Len: 12, Fitness_tra: 0
Rule 93: 110c4e9115130, Class:  1, CF:  1, Len: 11, Fitness_tra: 0
Rule 94: 4a72111c18103, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: adf51d115312e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0000400000000, Class:  0, CF:0.324975, Len:  1, Fitness_tra: 163
Rule 97: 1131411110240, Class:  0, CF:0.884729, Len: 11, Fitness_tra: 0
Rule 98: 253d2151517c5, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule 99: 5c41421131312, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule100: 363e181149111, Class:  1, CF:0.577043, Len: 13, Fitness_tra: 0
------Current------
Miss_rate(tra)	:12.2222
------Result------
Miss_rate(tra)	:12.2222
Miss_rate(tst)	:8.08081
ARL				:10.7

------Generation 2000------
Rule  1: 0000000e00000, Class:  1, CF:0.914576, Len:  1, Fitness_tra: 123
Rule  2: 0100400100250, Class:  0, CF:0.879909, Len:  5, Fitness_tra: 0
Rule  3: 0e00400000000, Class:  0, CF:0.34141, Len:  2, Fitness_tra: 30
Rule  4: 080c4c0d05000, Class:  1, CF:0.36474, Len:  6, Fitness_tra: 0
Rule  5: 080ccc0d00000, Class:  0, CF:0.99791, Len:  5, Fitness_tra: 0
Rule  6: 000000000000c, Class:  0, CF:0.15115, Len:  1, Fitness_tra: -74
Rule  7: 0200408100502, Class:  0, CF:0.445629, Len:  6, Fitness_tra: 0
Rule  8: 1010409301000, Class:  0, CF:0.968476, Len:  6, Fitness_tra: 4
Rule  9: 91a1c51111119, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 10: 2801c11110840, Class:  0, CF:0.998138, Len: 10, Fitness_tra: 0
Rule 11: 3660311151221, Class:  1, CF:0.311581, Len: 12, Fitness_tra: 0
Rule 12: 1630311111213, Class:  1, CF:0.515185, Len: 12, Fitness_tra: 0
Rule 13: 4806118d10105, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 14: 211d112298321, Class:  1, CF:0.570482, Len: 13, Fitness_tra: 0
Rule 15: 0101413100250, Class:  0, CF:0.992431, Len:  8, Fitness_tra: 0
Rule 16: 4451111111125, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 17: 011d115206021, Class:  0, CF:0.998818, Len: 10, Fitness_tra: 0
Rule 18: 33ac2e1631855, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: 253d2151517c5, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 20: 1131413111255, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 21: 21fa2d51d17c5, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 22: 0800403d0510c, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 23: 3a61311131221, Class:  0, CF:0.999994, Len: 13, Fitness_tra: 0
Rule 24: 0a01123150310, Class:  0, CF:0.915654, Len:  9, Fitness_tra: 0
Rule 25: 3611c45d1d1b1, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 26: a3f1111215119, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 27: 4452111119125, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 28: a1b1328591111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 29: 16321d1d11223, Class:  1, CF:0.870841, Len: 13, Fitness_tra: 0
Rule 30: 45a111521d314, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 31: 7c41421131312, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 32: 4221441d35322, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 33: 253db281911c5, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 34: 253d111111b71, Class:  0, CF:0.906948, Len: 13, Fitness_tra: 0
Rule 35: 12f13181215c5, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 36: 363e281631812, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: 253dc281cc121, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 38: 367e711151218, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 39: 2df1d11175131, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 40: 71bed1e231311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 6e7d1155159c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 281dcd3535c29, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: f5188dad31112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: a1b88d1983121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 21197cd963318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 123841ef93259, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: b17f7412a1121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 39191155e1951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1175211182dea, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: bc11413313311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: f1411122883e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1175ee8151631, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: aa15d51151121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: f37e725139518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1661c93151121, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 56: 63792c1d11118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 181125569d415, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: f628e2115e11d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
