------Generation 0------
Rule  1: 11f11ee, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 55af113, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 80: 31aa931, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 21ffd25, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 25ff585, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 16aa585, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 111a513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: c5f1dc2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1833118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 5dfa812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1513169, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1bfa122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 121ae33, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 11a1131, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 92: 151a122, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 93: 391f511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 17f3e13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0000e00, Class:  1, CF:0.576037, Len:  1, Fitness_tra: 0
Rule 96: 1566528, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 11ff112, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 98: 0000020, Class:  0, CF:0.896496, Len:  1, Fitness_tra: 0
Rule 99: 116f1d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0000000, Class:  0, CF:0.881188, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:5.94059
------Result------
Miss_rate(tra)	:5.94059
Miss_rate(tst)	:6.06061
ARL				:4.76

------Generation 700------
Rule  1: 11f11ee, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: 111a551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  3: 11f6218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  4: 1131dcc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: 3976111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 1d63181, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule  7: 3536117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 111a11d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 111a333, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 10: 513f11d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 85131d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 85ffd11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 8133112, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 14: 11f1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 0000020, Class:  0, CF:0.896496, Len:  1, Fitness_tra: 1
Rule 16: 35af111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1daf581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 11f1111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 19: 19f1ddd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 1133d81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 11161c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: e9a6151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 1511311, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 24: 45a15c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 9d66218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 196a313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 1da3111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 28: 1161318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 99fa181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 1176311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 353a188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 51165c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 16f6158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: d2a6521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 716113e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 35bf531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 0000030, Class:  0, CF:0.885134, Len:  1, Fitness_tra: 1
Rule 38: 0000500, Class:  0, CF:0.536356, Len:  1, Fitness_tra: 0
Rule 39: 0900000, Class:  0, CF:0.473146, Len:  1, Fitness_tra: 0
Rule 40: 116f512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1116511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 11fa5d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 33aa552, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 0000600, Class:  0, CF:  1, Len:  1, Fitness_tra: 4
Rule 45: e1f1551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1b61131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: e6f3251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 8566512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1133917, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 12af133, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 51: 11af941, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 15f1911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1c63511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 11ff93e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 143ad82, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 58a6dd3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 113a521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 9d1613e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 141f512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 55a311c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1916591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 2d16115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 21aa112, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 64: 0000000, Class:  0, CF:0.881188, Len:  0, Fitness_tra: 261
Rule 65: 73fa131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1563399, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 511f161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 25f1d55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 11f1111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 70: 8131181, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 71: 111a351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 29f1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 153f111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 74: 51ff98d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 173a311, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 76: 11a6e1e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: d51f541, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: d361511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 55af113, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 80: 31aa931, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 21ffd25, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 25ff585, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 16aa585, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 111a513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: c5f1dc2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1833118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 5dfa812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1513169, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1bfa122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 121ae33, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 11a1131, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 92: 151a122, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 93: 391f511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 17f3e13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0000e00, Class:  1, CF:0.576037, Len:  1, Fitness_tra: 0
Rule 96: 1566528, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 11ff112, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 98: 0000020, Class:  0, CF:0.896496, Len:  1, Fitness_tra: 0
Rule 99: 116f1d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0000000, Class:  0, CF:0.881188, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:5.94059
------Result------
Miss_rate(tra)	:5.94059
Miss_rate(tst)	:6.06061
ARL				:4.76

------Generation 800------
Rule  1: 11f11ee, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: 111a551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  3: 11f6218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  4: 1131dcc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: 3976111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 1d63181, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule  7: 3536117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 111a11d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 111a333, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 10: 513f11d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 85131d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 85ffd11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 8133112, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 14: 11f1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 0000020, Class:  0, CF:0.896496, Len:  1, Fitness_tra: 1
Rule 16: 35af111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1daf581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 11f1111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 19: 19f1ddd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 1133d81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 11161c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: e9a6151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 1511311, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 24: 45a15c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 9d66218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 196a313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 1da3111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 28: 1161318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 99fa181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 1176311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 353a188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 51165c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 16f6158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: d2a6521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 716113e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 35bf531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 0000030, Class:  0, CF:0.885134, Len:  1, Fitness_tra: 1
Rule 38: 0000500, Class:  0, CF:0.536356, Len:  1, Fitness_tra: 0
Rule 39: 0900000, Class:  0, CF:0.473146, Len:  1, Fitness_tra: 0
Rule 40: 116f512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1116511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 11fa5d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 33aa552, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 0000600, Class:  0, CF:  1, Len:  1, Fitness_tra: 4
Rule 45: e1f1551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1b61131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: e6f3251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 8566512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1133917, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 12af133, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 51: 11af941, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 15f1911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1c63511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 11ff93e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 143ad82, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 58a6dd3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 113a521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 9d1613e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 141f512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 55a311c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1916591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 2d16115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 21aa112, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 64: 0000000, Class:  0, CF:0.881188, Len:  0, Fitness_tra: 261
Rule 65: 73fa131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1563399, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 511f161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 25f1d55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 11f1111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 70: 8131181, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 71: 111a351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 29f1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 153f111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 74: 51ff98d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 173a311, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 76: 11a6e1e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: d51f541, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: d361511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 55af113, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 80: 31aa931, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 21ffd25, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 25ff585, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 16aa585, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 111a513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: c5f1dc2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1833118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 5dfa812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1513169, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1bfa122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 121ae33, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 11a1131, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 92: 151a122, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 93: 391f511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 17f3e13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0000e00, Class:  1, CF:0.576037, Len:  1, Fitness_tra: 0
Rule 96: 1566528, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 11ff112, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 98: 0000020, Class:  0, CF:0.896496, Len:  1, Fitness_tra: 0
Rule 99: 116f1d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0000000, Class:  0, CF:0.881188, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:5.94059
------Result------
Miss_rate(tra)	:5.94059
Miss_rate(tst)	:6.06061
ARL				:4.76

------Generation 900------
Rule  1: 11f11ee, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: 111a551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  3: 11f6218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  4: 1131dcc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: 3976111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 1d63181, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule  7: 3536117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 111a11d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 111a333, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 10: 513f11d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 85131d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 85ffd11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 8133112, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 14: 11f1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 0000020, Class:  0, CF:0.896496, Len:  1, Fitness_tra: 1
Rule 16: 35af111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1daf581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 11f1111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 19: 19f1ddd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 1133d81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 11161c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: e9a6151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 1511311, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 24: 45a15c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 9d66218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 196a313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 1da3111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 28: 1161318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 99fa181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 1176311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 353a188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 51165c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 16f6158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: d2a6521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 716113e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 35bf531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 0000030, Class:  0, CF:0.885134, Len:  1, Fitness_tra: 1
Rule 38: 0000500, Class:  0, CF:0.536356, Len:  1, Fitness_tra: 0
Rule 39: 0900000, Class:  0, CF:0.473146, Len:  1, Fitness_tra: 0
Rule 40: 116f512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1116511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 11fa5d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 33aa552, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 0000600, Class:  0, CF:  1, Len:  1, Fitness_tra: 4
Rule 45: e1f1551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1b61131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: e6f3251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 8566512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1133917, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 12af133, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 51: 11af941, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 15f1911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1c63511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 11ff93e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 143ad82, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 58a6dd3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 113a521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 9d1613e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 141f512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 55a311c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1916591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 2d16115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 21aa112, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 64: 0000000, Class:  0, CF:0.881188, Len:  0, Fitness_tra: 261
Rule 65: 73fa131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1563399, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 511f161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 25f1d55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 11f1111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 70: 8131181, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 71: 111a351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 29f1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 153f111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 74: 51ff98d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 173a311, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 76: 11a6e1e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: d51f541, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: d361511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 55af113, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 80: 31aa931, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 21ffd25, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 25ff585, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 16aa585, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 111a513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: c5f1dc2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1833118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 5dfa812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1513169, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1bfa122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 121ae33, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 11a1131, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 92: 151a122, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 93: 391f511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 17f3e13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0000e00, Class:  1, CF:0.576037, Len:  1, Fitness_tra: 0
Rule 96: 1566528, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 11ff112, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 98: 0000020, Class:  0, CF:0.896496, Len:  1, Fitness_tra: 0
Rule 99: 116f1d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0000000, Class:  0, CF:0.881188, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:5.94059
------Result------
Miss_rate(tra)	:5.94059
Miss_rate(tst)	:6.06061
ARL				:4.76

------Generation 1000------
Rule  1: 11f11ee, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: 111a551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  3: 11f6218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  4: 1131dcc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: 3976111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 1d63181, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule  7: 3536117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 111a11d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 111a333, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 10: 513f11d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 85131d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
