------Generation 0------
Rule  1: d121bb98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 21d42b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 21882b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: c2282711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 2824411c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 2111273c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 888c71e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 55147218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 115c1714, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 21521b95, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 18814b38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 5811243c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: cc5c2492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 00000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 60: 28d122d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 882c14e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 11d17198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 18812b1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 88222131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 11522bec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 111c7b38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 11512192, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 68: 552d143c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: d1c4b7e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 3e42bb11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 12117212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 53521198, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 73: 2152b15c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: d5554b38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 1181bb91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 11217b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 528c2712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 15824791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 58124418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 111224e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 19c8bbe8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 50000000, Class:  1, CF:0.789236, Len:  1, Fitness_tra: -44
Rule 83: 59112458, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1521171c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 91517b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 29122118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 13211792, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 88: 00000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 89: 5188271c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 13157be8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 58124448, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 3112176c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 5281bb5c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 18582212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 955cbb96, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1d8c1718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 21114b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 2524e232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0c011492, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule100: 1212b21c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:6.21257
------Result------
Miss_rate(tra)	:6.21257
Miss_rate(tst)	:5.40541
ARL				:4.26316

------Generation 700------
Rule  1: 00c00000, Class:  0, CF:0.791568, Len:  1, Fitness_tra: 919
Rule  2: 60000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 53
Rule  3: 00700000, Class:  0, CF:0.069269, Len:  1, Fitness_tra: 0
Rule  4: 00800000, Class:  0, CF:0.983399, Len:  1, Fitness_tra: 33
Rule  5: 0a000040, Class:  0, CF:  1, Len:  2, Fitness_tra: 7
Rule  6: 00019000, Class:  0, CF:  1, Len:  2, Fitness_tra: 10
Rule  7: 0a000030, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule  8: 1b4c1111, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule  9: 114c111c, Class:  0, CF:0.830622, Len:  8, Fitness_tra: 0
Rule 10: d18214e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 5d8c413c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 518c279d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: d5821b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 185c2212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 15814714, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: dd224798, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 8181b23c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 252112e2, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 19: 55124755, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 1d1c719c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 21117435, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 1d8817e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 18124b5c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: c8522b1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1dd24b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 00000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 27: 111d7415, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 555141e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 82117214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 22147262, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 51214431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 5152b2e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 8451279c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 11141718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1dd17131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 5d8d2492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 18552731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 12dc7752, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 155cbb98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1d117b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 2111473c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1ec12b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 111c7791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 154c1111, Class:  1, CF:0.636445, Len:  8, Fitness_tra: 0
Rule 45: 25112192, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 46: 85881791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 21d42b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 21882b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: c2282711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 2824411c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 2111273c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 888c71e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 55147218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 115c1714, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 21521b95, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 18814b38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 5811243c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: cc5c2492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 00000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 60: 28d122d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 882c14e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 11d17198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 18812b1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 88222131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 11522bec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 111c7b38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 11512192, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 68: 552d143c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: d1c4b7e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 3e42bb11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 12117212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 53521198, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 73: 2152b15c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: d5554b38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 1181bb91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 11217b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 528c2712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 15824791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 58124418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 111224e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 112c171c, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 82: 1912b7e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1dc2b112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00800000, Class:  0, CF:0.983399, Len:  0, Fitness_tra: 0
Rule 85: 00000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 86: 00500000, Class:  0, CF:  1, Len:  1, Fitness_tra: 1
Rule 87: 35817151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 15cc4218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 50000000, Class:  1, CF:0.789236, Len:  1, Fitness_tra: -33
Rule 90: 55112418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 11d11118, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 92: 98514b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0103db0a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 11294711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 10010100, Class:  0, CF:0.439911, Len:  3, Fitness_tra: 202
Rule 96: 21c4b724, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 61000006, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 98: 1dd24b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 115221ec, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule100: 3812716c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:5.38922
------Result------
Miss_rate(tra)	:5.38922
Miss_rate(tst)	:4.72973
ARL				:4.26087

------Generation 800------
Rule  1: 00c00000, Class:  0, CF:0.791568, Len:  1, Fitness_tra: 919
Rule  2: 60000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 53
Rule  3: 00700000, Class:  0, CF:0.069269, Len:  1, Fitness_tra: 0
Rule  4: 00800000, Class:  0, CF:0.983399, Len:  1, Fitness_tra: 33
Rule  5: 0a000040, Class:  0, CF:  1, Len:  2, Fitness_tra: 7
Rule  6: 00019000, Class:  0, CF:  1, Len:  2, Fitness_tra: 10
Rule  7: 0a000030, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule  8: 1b4c1111, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule  9: 114c111c, Class:  0, CF:0.830622, Len:  8, Fitness_tra: 0
Rule 10: d18214e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 5d8c413c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 518c279d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: d5821b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 185c2212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 15814714, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: dd224798, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 8181b23c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 252112e2, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 19: 55124755, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 1d1c719c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 21117435, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 1d8817e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 18124b5c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: c8522b1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1dd24b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 00000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 27: 111d7415, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 555141e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 82117214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 22147262, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 51214431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 5152b2e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 8451279c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 11141718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1dd17131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 5d8d2492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 18552731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 12dc7752, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 155cbb98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1d117b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 2111473c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1ec12b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 111c7791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 154c1111, Class:  1, CF:0.636445, Len:  8, Fitness_tra: 0
Rule 45: 25112192, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 46: 85881791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 21d42b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 21882b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: c2282711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 2824411c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 2111273c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 888c71e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 55147218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 115c1714, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 21521b95, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 18814b38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 5811243c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: cc5c2492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 00000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 60: 28d122d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 882c14e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 11d17198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 18812b1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 88222131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 11522bec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 111c7b38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 11512192, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 68: 552d143c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: d1c4b7e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 3e42bb11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 12117212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 53521198, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 73: 2152b15c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: d5554b38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 1181bb91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 11217b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 528c2712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 15824791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 58124418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 111224e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 112c171c, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 82: 1912b7e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1dc2b112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00800000, Class:  0, CF:0.983399, Len:  0, Fitness_tra: 0
Rule 85: 00000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 86: 00500000, Class:  0, CF:  1, Len:  1, Fitness_tra: 1
Rule 87: 35817151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 15cc4218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 50000000, Class:  1, CF:0.789236, Len:  1, Fitness_tra: -33
Rule 90: 55112418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 11d11118, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 92: 98514b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0103db0a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 11294711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 10010100, Class:  0, CF:0.439911, Len:  3, Fitness_tra: 202
Rule 96: 21c4b724, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 61000006, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 98: 1dd24b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 115221ec, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule100: 3812716c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:5.38922
------Result------
Miss_rate(tra)	:5.38922
Miss_rate(tst)	:4.72973
ARL				:4.26087

------Generation 900------
Rule  1: 00c00000, Class:  0, CF:0.791568, Len:  1, Fitness_tra: 702
Rule  2: 10010100, Class:  0, CF:0.439911, Len:  3, Fitness_tra: 107
Rule  3: 60000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 27
Rule  4: 00800000, Class:  0, CF:0.983399, Len:  1, Fitness_tra: 33
Rule  5: 00019000, Class:  0, CF:  1, Len:  2, Fitness_tra: 10
Rule  6: 0a000040, Class:  0, CF:  1, Len:  2, Fitness_tra: 5
Rule  7: 00500000, Class:  0, CF:  1, Len:  1, Fitness_tra: 1
Rule  8: 0a000030, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule  9: 114c111c, Class:  0, CF:0.830622, Len:  8, Fitness_tra: 0
Rule 10: d18214e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 5d8c413c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 518c279d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: d5821b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 185c2212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 15814714, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: dd224798, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 8181b23c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 252112e2, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 19: 55124755, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 1d1c719c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 21117435, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 1d8817e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 18124b5c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: c8522b1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1dd24b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 00000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 27: 111d7415, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 555141e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 82117214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 22147262, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 51214431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 5152b2e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 8451279c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 11141718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1dd17131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 5d8d2492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 18552731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 12dc7752, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 155cbb98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1d117b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 2111473c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1ec12b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 111c7791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 154c1111, Class:  1, CF:0.636445, Len:  8, Fitness_tra: 0
Rule 45: 25112192, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 46: 85881791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 21d42b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 21882b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: c2282711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 2824411c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 2111273c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 888c71e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 55147218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 115c1714, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 21521b95, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 18814b38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 5811243c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: cc5c2492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 00000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 60: 28d122d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 882c14e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 11d17198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 18812b1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 88222131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 11522bec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 111c7b38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 11512192, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 68: 552d143c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: d1c4b7e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 3e42bb11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 12117212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 53521198, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 73: 2152b15c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: d5554b38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 1181bb91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 11217b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
