------Generation 0------
Rule  1: 19c2b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 41: 114c5, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 42: 239bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 584b2, Class:  2, CF:0.183961, Len:  5, Fitness_tra: 0
Rule 44: ec141, Class:  1, CF:0.144404, Len:  5, Fitness_tra: 0
Rule 45: 94412, Class:  0, CF:0.490034, Len:  5, Fitness_tra: 0
Rule 46: e4241, Class:  0, CF:0.41265, Len:  5, Fitness_tra: 0
Rule 47: 8e1b2, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 48: 1321b, Class:  0, CF:0.200516, Len:  5, Fitness_tra: 0
Rule 49: 122d1, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 50: 11142, Class:  0, CF:0.951575, Len:  5, Fitness_tra: 0
Rule 51: 912b7, Class:  0, CF:0.974485, Len:  5, Fitness_tra: 0
Rule 52: e1442, Class:  0, CF:0.985819, Len:  5, Fitness_tra: 0
Rule 53: d5274, Class:  1, CF:0.763972, Len:  5, Fitness_tra: 0
Rule 54: 62148, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 11171, Class:  0, CF:0.54252, Len:  5, Fitness_tra: 0
Rule 56: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 9c4bb, Class:  2, CF:0.749927, Len:  5, Fitness_tra: 0
Rule 58: 55777, Class:  1, CF:0.872967, Len:  5, Fitness_tra: 0
Rule 59: 512b7, Class:  0, CF:0.93372, Len:  5, Fitness_tra: 0
Rule 60: a1122, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 61: 23544, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 92122, Class:  0, CF:0.966994, Len:  5, Fitness_tra: 0
Rule 63: e2121, Class:  0, CF:0.66198, Len:  5, Fitness_tra: 0
Rule 64: d21b1, Class:  0, CF:0.317446, Len:  5, Fitness_tra: 0
Rule 65: 25871, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 66: 15727, Class:  1, CF:0.924566, Len:  5, Fitness_tra: 0
Rule 67: 12124, Class:  0, CF:0.741075, Len:  5, Fitness_tra: 0
Rule 68: f3000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 2187b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 70: 3c121, Class:  1, CF:0.592962, Len:  5, Fitness_tra: 0
Rule 71: 51424, Class:  0, CF:0.96565, Len:  5, Fitness_tra: 0
Rule 72: d5222, Class:  1, CF:0.763972, Len:  5, Fitness_tra: 0
Rule 73: 1cbb2, Class:  2, CF:0.596228, Len:  5, Fitness_tra: 0
Rule 74: 92113, Class:  1, CF:0.0836729, Len:  5, Fitness_tra: 0
Rule 75: 37481, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 15171, Class:  1, CF:0.967662, Len:  5, Fitness_tra: 0
Rule 77: 1c427, Class:  2, CF:0.442069, Len:  5, Fitness_tra: 0
Rule 78: 12412, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 54248, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 80: 32717, Class:  1, CF:0.592948, Len:  5, Fitness_tra: 0
Rule 81: d12b1, Class:  0, CF:0.646712, Len:  5, Fitness_tra: 0
Rule 82: 53141, Class:  0, CF:0.969319, Len:  5, Fitness_tra: 0
Rule 83: 15827, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 84: 51cb4, Class:  1, CF:0.608799, Len:  5, Fitness_tra: 0
Rule 85: 19821, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 86: 91424, Class:  0, CF:0.98315, Len:  5, Fitness_tra: 0
Rule 87: 11341, Class:  0, CF:0.671862, Len:  5, Fitness_tra: 0
Rule 88: 23ebb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 211b1, Class:  0, CF:0.752775, Len:  0, Fitness_tra: 0
Rule 90: 00500, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule 91: 35815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: aed02, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 93: 90113, Class:  0, CF:0.297169, Len:  4, Fitness_tra: -1
Rule 94: b4640, Class:  2, CF:0.0872362, Len:  4, Fitness_tra: 0
Rule 95: 57487, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 96: 1b870, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 97: d1ab2, Class:  0, CF:0.987339, Len:  5, Fitness_tra: 0
Rule 98: 51116, Class:  0, CF:0.0821411, Len:  5, Fitness_tra: 0
Rule 99: 12171, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 3c122, Class:  1, CF:0.0243866, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:25.9259
------Result------
Miss_rate(tra)	:25.9259
Miss_rate(tst)	:9.52381
ARL				:4.68605

------Generation 800------
Rule  1: 00c00, Class:  1, CF:0.986735, Len:  1, Fitness_tra: 64
Rule  2: 0b101, Class:  2, CF:0.207321, Len:  3, Fitness_tra: 45
Rule  3: dc111, Class:  2, CF:0.689666, Len:  5, Fitness_tra: 42
Rule  4: 1d101, Class:  1, CF:0.969767, Len:  4, Fitness_tra: 37
Rule  5: 0311b, Class:  0, CF:0.624997, Len:  4, Fitness_tra: 27
Rule  6: 1b111, Class:  2, CF:0.408396, Len:  5, Fitness_tra: 22
Rule  7: 93100, Class:  0, CF:0.926539, Len:  3, Fitness_tra: 21
Rule  8: d1102, Class:  0, CF:0.861628, Len:  4, Fitness_tra: 17
Rule  9: 211b1, Class:  0, CF:0.752775, Len:  5, Fitness_tra: 16
Rule 10: 00500, Class:  1, CF:  1, Len:  1, Fitness_tra: 14
Rule 11: d7111, Class:  2, CF:0.336386, Len:  5, Fitness_tra: 12
Rule 12: 411b7, Class:  0, CF:0.876983, Len:  5, Fitness_tra: 10
Rule 13: 07401, Class:  2, CF:0.262754, Len:  3, Fitness_tra: 7
Rule 14: 211bb, Class:  0, CF:0.913715, Len:  5, Fitness_tra: 7
Rule 15: 21141, Class:  0, CF:0.826699, Len:  5, Fitness_tra: 7
Rule 16: 831bb, Class:  0, CF:0.936444, Len:  5, Fitness_tra: 5
Rule 17: 3c701, Class:  1, CF:0.856339, Len:  4, Fitness_tra: 5
Rule 18: 21647, Class:  0, CF:0.970153, Len:  5, Fitness_tra: 5
Rule 19: 15811, Class:  1, CF:  1, Len:  5, Fitness_tra: 4
Rule 20: 1a111, Class:  0, CF:0.870991, Len:  5, Fitness_tra: 4
Rule 21: 04008, Class:  0, CF:  1, Len:  2, Fitness_tra: 4
Rule 22: 86121, Class:  0, CF:0.975603, Len:  5, Fitness_tra: 3
Rule 23: 19400, Class:  1, CF:  1, Len:  3, Fitness_tra: 3
Rule 24: 21127, Class:  0, CF:0.966057, Len:  5, Fitness_tra: 2
Rule 25: 2611b, Class:  0, CF:0.894464, Len:  5, Fitness_tra: 2
Rule 26: 95111, Class:  1, CF:0.994767, Len:  5, Fitness_tra: 1
Rule 27: 1d111, Class:  1, CF:0.97011, Len:  5, Fitness_tra: 1
Rule 28: 411b2, Class:  0, CF:0.93873, Len:  5, Fitness_tra: 1
Rule 29: 11114, Class:  0, CF:0.477772, Len:  5, Fitness_tra: 1
Rule 30: b5831, Class:  1, CF:  1, Len:  5, Fitness_tra: 1
Rule 31: 2312b, Class:  0, CF:0.974109, Len:  5, Fitness_tra: 0
Rule 32: 1c22b, Class:  2, CF:0.395905, Len:  5, Fitness_tra: 0
Rule 33: 18777, Class:  1, CF:0.196712, Len:  5, Fitness_tra: 0
Rule 34: 91721, Class:  0, CF:0.906429, Len:  5, Fitness_tra: 0
Rule 35: 1c721, Class:  1, CF:0.15296, Len:  5, Fitness_tra: 0
Rule 36: 31225, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 04000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 3512b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 39: 29571, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 40: 94121, Class:  0, CF:0.817987, Len:  5, Fitness_tra: 0
Rule 41: 114c5, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 42: 239bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 584b2, Class:  2, CF:0.183961, Len:  5, Fitness_tra: 0
Rule 44: ec141, Class:  1, CF:0.144404, Len:  5, Fitness_tra: 0
Rule 45: 94412, Class:  0, CF:0.490034, Len:  5, Fitness_tra: 0
Rule 46: e4241, Class:  0, CF:0.41265, Len:  5, Fitness_tra: 0
Rule 47: 8e1b2, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 48: 1321b, Class:  0, CF:0.200516, Len:  5, Fitness_tra: 0
Rule 49: 122d1, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 50: 11142, Class:  0, CF:0.951575, Len:  5, Fitness_tra: 0
Rule 51: 912b7, Class:  0, CF:0.974485, Len:  5, Fitness_tra: 0
Rule 52: e1442, Class:  0, CF:0.985819, Len:  5, Fitness_tra: 0
Rule 53: d5274, Class:  1, CF:0.763972, Len:  5, Fitness_tra: 0
Rule 54: 62148, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 11171, Class:  0, CF:0.54252, Len:  5, Fitness_tra: 0
Rule 56: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 9c4bb, Class:  2, CF:0.749927, Len:  5, Fitness_tra: 0
Rule 58: 55777, Class:  1, CF:0.872967, Len:  5, Fitness_tra: 0
Rule 59: 512b7, Class:  0, CF:0.93372, Len:  5, Fitness_tra: 0
Rule 60: a1122, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 61: 23544, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 92122, Class:  0, CF:0.966994, Len:  5, Fitness_tra: 0
Rule 63: e2121, Class:  0, CF:0.66198, Len:  5, Fitness_tra: 0
Rule 64: d21b1, Class:  0, CF:0.317446, Len:  5, Fitness_tra: 0
Rule 65: 25871, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 66: 15727, Class:  1, CF:0.924566, Len:  5, Fitness_tra: 0
Rule 67: 12124, Class:  0, CF:0.741075, Len:  5, Fitness_tra: 0
Rule 68: f3000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 2187b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 70: 3c121, Class:  1, CF:0.592962, Len:  5, Fitness_tra: 0
Rule 71: 51424, Class:  0, CF:0.96565, Len:  5, Fitness_tra: 0
Rule 72: d5222, Class:  1, CF:0.763972, Len:  5, Fitness_tra: 0
Rule 73: 1cbb2, Class:  2, CF:0.596228, Len:  5, Fitness_tra: 0
Rule 74: 92113, Class:  1, CF:0.0836729, Len:  5, Fitness_tra: 0
Rule 75: 37481, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 15171, Class:  1, CF:0.967662, Len:  5, Fitness_tra: 0
Rule 77: 1c427, Class:  2, CF:0.442069, Len:  5, Fitness_tra: 0
Rule 78: 12412, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 54248, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 80: 32717, Class:  1, CF:0.592948, Len:  5, Fitness_tra: 0
Rule 81: d12b1, Class:  0, CF:0.646712, Len:  5, Fitness_tra: 0
Rule 82: 53141, Class:  0, CF:0.969319, Len:  5, Fitness_tra: 0
Rule 83: 15827, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 84: 51cb4, Class:  1, CF:0.608799, Len:  5, Fitness_tra: 0
Rule 85: 19821, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 86: 91424, Class:  0, CF:0.98315, Len:  5, Fitness_tra: 0
Rule 87: 11341, Class:  0, CF:0.671862, Len:  5, Fitness_tra: 0
Rule 88: 23ebb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 211b1, Class:  0, CF:0.752775, Len:  0, Fitness_tra: 0
Rule 90: 00500, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule 91: 35815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: aed02, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 93: 90113, Class:  0, CF:0.297169, Len:  4, Fitness_tra: -1
Rule 94: b4640, Class:  2, CF:0.0872362, Len:  4, Fitness_tra: 0
Rule 95: 57487, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 96: 1b870, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 97: d1ab2, Class:  0, CF:0.987339, Len:  5, Fitness_tra: 0
Rule 98: 51116, Class:  0, CF:0.0821411, Len:  5, Fitness_tra: 0
Rule 99: 12171, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 3c122, Class:  1, CF:0.0243866, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:25.9259
------Result------
Miss_rate(tra)	:25.9259
Miss_rate(tst)	:9.52381
ARL				:4.68605

------Generation 900------
Rule  1: 00c00, Class:  1, CF:0.986735, Len:  1, Fitness_tra: 64
Rule  2: 0b101, Class:  2, CF:0.207321, Len:  3, Fitness_tra: 45
Rule  3: dc111, Class:  2, CF:0.689666, Len:  5, Fitness_tra: 42
Rule  4: 1d101, Class:  1, CF:0.969767, Len:  4, Fitness_tra: 37
Rule  5: 0311b, Class:  0, CF:0.624997, Len:  4, Fitness_tra: 27
Rule  6: 1b111, Class:  2, CF:0.408396, Len:  5, Fitness_tra: 22
Rule  7: 93100, Class:  0, CF:0.926539, Len:  3, Fitness_tra: 21
Rule  8: d1102, Class:  0, CF:0.861628, Len:  4, Fitness_tra: 17
Rule  9: 211b1, Class:  0, CF:0.752775, Len:  5, Fitness_tra: 16
Rule 10: 00500, Class:  1, CF:  1, Len:  1, Fitness_tra: 14
Rule 11: d7111, Class:  2, CF:0.336386, Len:  5, Fitness_tra: 12
Rule 12: 411b7, Class:  0, CF:0.876983, Len:  5, Fitness_tra: 10
Rule 13: 07401, Class:  2, CF:0.262754, Len:  3, Fitness_tra: 7
Rule 14: 211bb, Class:  0, CF:0.913715, Len:  5, Fitness_tra: 7
Rule 15: 21141, Class:  0, CF:0.826699, Len:  5, Fitness_tra: 7
Rule 16: 831bb, Class:  0, CF:0.936444, Len:  5, Fitness_tra: 5
Rule 17: 3c701, Class:  1, CF:0.856339, Len:  4, Fitness_tra: 5
Rule 18: 21647, Class:  0, CF:0.970153, Len:  5, Fitness_tra: 5
Rule 19: 15811, Class:  1, CF:  1, Len:  5, Fitness_tra: 4
Rule 20: 1a111, Class:  0, CF:0.870991, Len:  5, Fitness_tra: 4
Rule 21: 04008, Class:  0, CF:  1, Len:  2, Fitness_tra: 4
Rule 22: 86121, Class:  0, CF:0.975603, Len:  5, Fitness_tra: 3
Rule 23: 19400, Class:  1, CF:  1, Len:  3, Fitness_tra: 3
Rule 24: 21127, Class:  0, CF:0.966057, Len:  5, Fitness_tra: 2
Rule 25: 2611b, Class:  0, CF:0.894464, Len:  5, Fitness_tra: 2
Rule 26: 95111, Class:  1, CF:0.994767, Len:  5, Fitness_tra: 1
Rule 27: 1d111, Class:  1, CF:0.97011, Len:  5, Fitness_tra: 1
Rule 28: 411b2, Class:  0, CF:0.93873, Len:  5, Fitness_tra: 1
Rule 29: 11114, Class:  0, CF:0.477772, Len:  5, Fitness_tra: 1
Rule 30: b5831, Class:  1, CF:  1, Len:  5, Fitness_tra: 1
Rule 31: 2312b, Class:  0, CF:0.974109, Len:  5, Fitness_tra: 0
Rule 32: 1c22b, Class:  2, CF:0.395905, Len:  5, Fitness_tra: 0
Rule 33: 18777, Class:  1, CF:0.196712, Len:  5, Fitness_tra: 0
Rule 34: 91721, Class:  0, CF:0.906429, Len:  5, Fitness_tra: 0
Rule 35: 1c721, Class:  1, CF:0.15296, Len:  5, Fitness_tra: 0
Rule 36: 31225, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 04000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 3512b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 39: 29571, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 40: 94121, Class:  0, CF:0.817987, Len:  5, Fitness_tra: 0
Rule 41: 114c5, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 42: 239bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 584b2, Class:  2, CF:0.183961, Len:  5, Fitness_tra: 0
Rule 44: ec141, Class:  1, CF:0.144404, Len:  5, Fitness_tra: 0
Rule 45: 94412, Class:  0, CF:0.490034, Len:  5, Fitness_tra: 0
Rule 46: e4241, Class:  0, CF:0.41265, Len:  5, Fitness_tra: 0
Rule 47: 8e1b2, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 48: 1321b, Class:  0, CF:0.200516, Len:  5, Fitness_tra: 0
Rule 49: 122d1, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 50: 11142, Class:  0, CF:0.951575, Len:  5, Fitness_tra: 0
Rule 51: 912b7, Class:  0, CF:0.974485, Len:  5, Fitness_tra: 0
Rule 52: e1442, Class:  0, CF:0.985819, Len:  5, Fitness_tra: 0
Rule 53: d5274, Class:  1, CF:0.763972, Len:  5, Fitness_tra: 0
Rule 54: 62148, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 11171, Class:  0, CF:0.54252, Len:  5, Fitness_tra: 0
Rule 56: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 9c4bb, Class:  2, CF:0.749927, Len:  5, Fitness_tra: 0
Rule 58: 55777, Class:  1, CF:0.872967, Len:  5, Fitness_tra: 0
Rule 59: 512b7, Class:  0, CF:0.93372, Len:  5, Fitness_tra: 0
Rule 60: a1122, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 61: 23544, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 92122, Class:  0, CF:0.966994, Len:  5, Fitness_tra: 0
Rule 63: e2121, Class:  0, CF:0.66198, Len:  5, Fitness_tra: 0
Rule 64: d21b1, Class:  0, CF:0.317446, Len:  5, Fitness_tra: 0
Rule 65: 25871, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 66: 15727, Class:  1, CF:0.924566, Len:  5, Fitness_tra: 0
Rule 67: 12124, Class:  0, CF:0.741075, Len:  5, Fitness_tra: 0
Rule 68: f3000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 2187b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 70: 3c121, Class:  1, CF:0.592962, Len:  5, Fitness_tra: 0
Rule 71: 51424, Class:  0, CF:0.96565, Len:  5, Fitness_tra: 0
Rule 72: d5222, Class:  1, CF:0.763972, Len:  5, Fitness_tra: 0
Rule 73: 1cbb2, Class:  2, CF:0.596228, Len:  5, Fitness_tra: 0
Rule 74: 92113, Class:  1, CF:0.0836729, Len:  5, Fitness_tra: 0
Rule 75: 37481, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 15171, Class:  1, CF:0.967662, Len:  5, Fitness_tra: 0
Rule 77: 1c427, Class:  2, CF:0.442069, Len:  5, Fitness_tra: 0
Rule 78: 12412, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 54248, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 80: 32717, Class:  1, CF:0.592948, Len:  5, Fitness_tra: 0
Rule 81: d12b1, Class:  0, CF:0.646712, Len:  5, Fitness_tra: 0
Rule 82: 53141, Class:  0, CF:0.969319, Len:  5, Fitness_tra: 0
Rule 83: 15827, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 84: 51cb4, Class:  1, CF:0.608799, Len:  5, Fitness_tra: 0
Rule 85: 19821, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 86: 91424, Class:  0, CF:0.98315, Len:  5, Fitness_tra: 0
Rule 87: 11341, Class:  0, CF:0.671862, Len:  5, Fitness_tra: 0
Rule 88: 23ebb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 211b1, Class:  0, CF:0.752775, Len:  0, Fitness_tra: 0
Rule 90: 00500, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule 91: 35815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: aed02, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 93: 90113, Class:  0, CF:0.297169, Len:  4, Fitness_tra: -1
Rule 94: b4640, Class:  2, CF:0.0872362, Len:  4, Fitness_tra: 0
Rule 95: 57487, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 96: 1b870, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 97: d1ab2, Class:  0, CF:0.987339, Len:  5, Fitness_tra: 0
Rule 98: 51116, Class:  0, CF:0.0821411, Len:  5, Fitness_tra: 0
Rule 99: 12171, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 3c122, Class:  1, CF:0.0243866, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:25.9259
------Result------
Miss_rate(tra)	:25.9259
Miss_rate(tst)	:9.52381
ARL				:4.68605

------Generation 1000------
Rule  1: 00c00, Class:  1, CF:0.986735, Len:  1, Fitness_tra: 64
Rule  2: 0b101, Class:  2, CF:0.207321, Len:  3, Fitness_tra: 45
Rule  3: dc111, Class:  2, CF:0.689666, Len:  5, Fitness_tra: 42
Rule  4: 1d101, Class:  1, CF:0.969767, Len:  4, Fitness_tra: 37
Rule  5: 0311b, Class:  0, CF:0.624997, Len:  4, Fitness_tra: 27
Rule  6: 1b111, Class:  2, CF:0.408396, Len:  5, Fitness_tra: 22
Rule  7: 93100, Class:  0, CF:0.926539, Len:  3, Fitness_tra: 21
Rule  8: d1102, Class:  0, CF:0.861628, Len:  4, Fitness_tra: 17
Rule  9: 211b1, Class:  0, CF:0.752775, Len:  5, Fitness_tra: 16
Rule 10: 00500, Class:  1, CF:  1, Len:  1, Fitness_tra: 14
Rule 11: d7111, Class:  2, CF:0.336386, Len:  5, Fitness_tra: 12
Rule 12: 411b7, Class:  0, CF:0.876983, Len:  5, Fitness_tra: 10
Rule 13: 07401, Class:  2, CF:0.262754, Len:  3, Fitness_tra: 7
Rule 14: 211bb, Class:  0, CF:0.913715, Len:  5, Fitness_tra: 7
Rule 15: 21141, Class:  0, CF:0.826699, Len:  5, Fitness_tra: 7
Rule 16: 831bb, Class:  0, CF:0.936444, Len:  5, Fitness_tra: 5
Rule 17: 3c701, Class:  1, CF:0.856339, Len:  4, Fitness_tra: 5
Rule 18: 21647, Class:  0, CF:0.970153, Len:  5, Fitness_tra: 5
Rule 19: 15811, Class:  1, CF:  1, Len:  5, Fitness_tra: 4
Rule 20: 1a111, Class:  0, CF:0.870991, Len:  5, Fitness_tra: 4
Rule 21: 04008, Class:  0, CF:  1, Len:  2, Fitness_tra: 4
Rule 22: 86121, Class:  0, CF:0.975603, Len:  5, Fitness_tra: 3
Rule 23: 19400, Class:  1, CF:  1, Len:  3, Fitness_tra: 3
Rule 24: 21127, Class:  0, CF:0.966057, Len:  5, Fitness_tra: 2
Rule 25: 2611b, Class:  0, CF:0.894464, Len:  5, Fitness_tra: 2
Rule 26: 95111, Class:  1, CF:0.994767, Len:  5, Fitness_tra: 1
Rule 27: 1d111, Class:  1, CF:0.97011, Len:  5, Fitness_tra: 1
Rule 28: 411b2, Class:  0, CF:0.93873, Len:  5, Fitness_tra: 1
Rule 29: 11114, Class:  0, CF:0.477772, Len:  5, Fitness_tra: 1
Rule 30: b5831, Class:  1, CF:  1, Len:  5, Fitness_tra: 1
Rule 31: 2312b, Class:  0, CF:0.974109, Len:  5, Fitness_tra: 0
Rule 32: 1c22b, Class:  2, CF:0.395905, Len:  5, Fitness_tra: 0
Rule 33: 18777, Class:  1, CF:0.196712, Len:  5, Fitness_tra: 0
Rule 34: 91721, Class:  0, CF:0.906429, Len:  5, Fitness_tra: 0
Rule 35: 1c721, Class:  1, CF:0.15296, Len:  5, Fitness_tra: 0
Rule 36: 31225, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 04000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 3512b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 39: 29571, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 40: 94121, Class:  0, CF:0.817987, Len:  5, Fitness_tra: 0
Rule 41: 114c5, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 42: 239bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 584b2, Class:  2, CF:0.183961, Len:  5, Fitness_tra: 0
Rule 44: ec141, Class:  1, CF:0.144404, Len:  5, Fitness_tra: 0
Rule 45: 94412, Class:  0, CF:0.490034, Len:  5, Fitness_tra: 0
Rule 46: e4241, Class:  0, CF:0.41265, Len:  5, Fitness_tra: 0
Rule 47: 8e1b2, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 48: 1321b, Class:  0, CF:0.200516, Len:  5, Fitness_tra: 0
Rule 49: 122d1, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 50: 11142, Class:  0, CF:0.951575, Len:  5, Fitness_tra: 0
Rule 51: 912b7, Class:  0, CF:0.974485, Len:  5, Fitness_tra: 0
Rule 52: e1442, Class:  0, CF:0.985819, Len:  5, Fitness_tra: 0
Rule 53: d5274, Class:  1, CF:0.763972, Len:  5, Fitness_tra: 0
Rule 54: 62148, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 11171, Class:  0, CF:0.54252, Len:  5, Fitness_tra: 0
Rule 56: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 9c4bb, Class:  2, CF:0.749927, Len:  5, Fitness_tra: 0
Rule 58: 55777, Class:  1, CF:0.872967, Len:  5, Fitness_tra: 0
Rule 59: 512b7, Class:  0, CF:0.93372, Len:  5, Fitness_tra: 0
Rule 60: a1122, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 61: 23544, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 92122, Class:  0, CF:0.966994, Len:  5, Fitness_tra: 0
Rule 63: e2121, Class:  0, CF:0.66198, Len:  5, Fitness_tra: 0
Rule 64: d21b1, Class:  0, CF:0.317446, Len:  5, Fitness_tra: 0
Rule 65: 25871, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 66: 15727, Class:  1, CF:0.924566, Len:  5, Fitness_tra: 0
Rule 67: 12124, Class:  0, CF:0.741075, Len:  5, Fitness_tra: 0
Rule 68: f3000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 2187b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 70: 3c121, Class:  1, CF:0.592962, Len:  5, Fitness_tra: 0
Rule 71: 51424, Class:  0, CF:0.96565, Len:  5, Fitness_tra: 0
Rule 72: d5222, Class:  1, CF:0.763972, Len:  5, Fitness_tra: 0
Rule 73: 1cbb2, Class:  2, CF:0.596228, Len:  5, Fitness_tra: 0
Rule 74: 92113, Class:  1, CF:0.0836729, Len:  5, Fitness_tra: 0
Rule 75: 37481, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
