------Generation 0------
Rule  1: 1a41, Class:  2, CF:0.0958769, Len:  4, Fitness_tra: 0
Rule 55: 0050, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 4113, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 0002, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1111, Class:  1, CF:0.121591, Len:  4, Fitness_tra: 0
Rule 59: 1311, Class:  1, CF:0.223076, Len:  4, Fitness_tra: 0
Rule 60: 0040, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1526, Class:  0, CF:0.123374, Len:  4, Fitness_tra: 0
Rule 62: 1132, Class:  2, CF:0.0285166, Len:  4, Fitness_tra: 0
Rule 63: 1413, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 0500, Class:  0, CF:0.0320053, Len:  1, Fitness_tra: 0
Rule 65: 5440, Class:  0, CF:0.0168142, Len:  3, Fitness_tra: 0
Rule 66: 0556, Class:  0, CF:0.33182, Len:  3, Fitness_tra: 0
Rule 67: 0474, Class:  1, CF:0.00135044, Len:  3, Fitness_tra: 0
Rule 68: 6364, Class:  2, CF:0.0745618, Len:  4, Fitness_tra: 0
Rule 69: 2115, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 5451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1462, Class:  0, CF:0.0495056, Len:  4, Fitness_tra: 0
Rule 72: 5044, Class:  0, CF:0.080103, Len:  3, Fitness_tra: 0
Rule 73: 4111, Class:  1, CF:0.00718945, Len:  4, Fitness_tra: 0
Rule 74: 1281, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0400, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 3273, Class:  1, CF:0.0434904, Len:  4, Fitness_tra: 0
Rule 77: a21f, Class:  0, CF:0.140072, Len:  4, Fitness_tra: 0
Rule 78: 4000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 3500, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 7415, Class:  2, CF:0.0321671, Len:  4, Fitness_tra: 0
Rule 81: 5450, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1252, Class:  2, CF:0.406075, Len:  4, Fitness_tra: -7
Rule 83: 4004, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 4151, Class:  2, CF:0.162008, Len:  4, Fitness_tra: 1
Rule 85: 0054, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0b00, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 5002, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 5500, Class:  0, CF:0.381428, Len:  2, Fitness_tra: -11
Rule 89: 4450, Class:  2, CF:0.171914, Len:  3, Fitness_tra: 0
Rule 90: 5540, Class:  0, CF:0.59151, Len:  3, Fitness_tra: 11
Rule 91: 1ed1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 1402, Class:  2, CF:0.159765, Len:  3, Fitness_tra: 12
Rule 93: 0590, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 9630, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 72e1, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 6200, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 6136, Class:  1, CF:0.454318, Len:  4, Fitness_tra: 8
Rule 98: 2003, Class:  0, CF:0.359875, Len:  2, Fitness_tra: -16
Rule 99: 5064, Class:  0, CF:0.663682, Len:  3, Fitness_tra: 4
Rule100: 8210, Class:  0, CF:0.395667, Len:  3, Fitness_tra: -24
------Current------
Miss_rate(tra)	:20.592
------Result------
Miss_rate(tra)	:20.592
Miss_rate(tst)	:22.2222
ARL				:3.42647

------Generation 900------
Rule  1: 050a, Class:  0, CF:0.725196, Len:  2, Fitness_tra: 29
Rule  2: 0260, Class:  0, CF:0.603724, Len:  2, Fitness_tra: 28
Rule  3: 1152, Class:  2, CF:0.887594, Len:  4, Fitness_tra: 24
Rule  4: 0355, Class:  2, CF:  1, Len:  3, Fitness_tra: 22
Rule  5: 4055, Class:  2, CF:0.637365, Len:  3, Fitness_tra: 22
Rule  6: b131, Class:  1, CF:0.376774, Len:  4, Fitness_tra: 20
Rule  7: 60e0, Class:  2, CF:0.665561, Len:  2, Fitness_tra: 17
Rule  8: 0640, Class:  2, CF:0.219765, Len:  2, Fitness_tra: 12
Rule  9: 1f51, Class:  2, CF:0.792035, Len:  4, Fitness_tra: 11
Rule 10: 3604, Class:  2, CF:0.562214, Len:  3, Fitness_tra: 12
Rule 11: 3345, Class:  2, CF:0.986006, Len:  4, Fitness_tra: 10
Rule 12: 2006, Class:  0, CF:0.443477, Len:  2, Fitness_tra: 15
Rule 13: 35d5, Class:  2, CF:  1, Len:  4, Fitness_tra: 8
Rule 14: 6613, Class:  1, CF:0.405193, Len:  4, Fitness_tra: 2
Rule 15: 3312, Class:  2, CF:0.622656, Len:  4, Fitness_tra: 8
Rule 16: 5241, Class:  0, CF:0.730876, Len:  4, Fitness_tra: 5
Rule 17: 3121, Class:  2, CF:0.332061, Len:  4, Fitness_tra: 1
Rule 18: 2431, Class:  0, CF:0.665015, Len:  4, Fitness_tra: 8
Rule 19: 0340, Class:  2, CF:0.125725, Len:  2, Fitness_tra: 5
Rule 20: 2439, Class:  0, CF:0.485255, Len:  4, Fitness_tra: 1
Rule 21: 9352, Class:  2, CF:0.695803, Len:  4, Fitness_tra: 5
Rule 22: 5066, Class:  0, CF:0.993134, Len:  3, Fitness_tra: 4
Rule 23: 6615, Class:  2, CF:  1, Len:  4, Fitness_tra: 4
Rule 24: 9111, Class:  0, CF:0.597927, Len:  4, Fitness_tra: 5
Rule 25: 2066, Class:  0, CF:0.78756, Len:  3, Fitness_tra: 4
Rule 26: 5524, Class:  0, CF:0.313444, Len:  4, Fitness_tra: 0
Rule 27: 1e3d, Class:  0, CF:0.733333, Len:  4, Fitness_tra: 2
Rule 28: 4435, Class:  0, CF:0.488862, Len:  4, Fitness_tra: 2
Rule 29: 1e11, Class:  0, CF:0.607605, Len:  4, Fitness_tra: -2
Rule 30: 1112, Class:  2, CF:0.209099, Len:  4, Fitness_tra: 0
Rule 31: 5266, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 32: 1a41, Class:  2, CF:0.0958769, Len:  4, Fitness_tra: 0
Rule 33: 5022, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0b00, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 4440, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1234, Class:  0, CF:0.306039, Len:  4, Fitness_tra: 0
Rule 37: 5008, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1a32, Class:  2, CF:0.375017, Len:  4, Fitness_tra: 1
Rule 39: 0005, Class:  2, CF:0.0379156, Len:  1, Fitness_tra: 0
Rule 40: 0400, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 0004, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 2131, Class:  0, CF:0.286101, Len:  4, Fitness_tra: 0
Rule 43: 0030, Class:  0, CF:0.0445683, Len:  1, Fitness_tra: -2
Rule 44: 4111, Class:  1, CF:0.00718945, Len:  4, Fitness_tra: 0
Rule 45: 1121, Class:  2, CF:0.111331, Len:  4, Fitness_tra: 0
Rule 46: 0850, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 2711, Class:  0, CF:0.239142, Len:  4, Fitness_tra: 0
Rule 48: 4111, Class:  1, CF:0.00718945, Len:  4, Fitness_tra: 0
Rule 49: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 0004, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1231, Class:  0, CF:0.414825, Len:  4, Fitness_tra: -2
Rule 52: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 5122, Class:  2, CF:0.123167, Len:  4, Fitness_tra: 1
Rule 54: 2025, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 0050, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 4113, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 0002, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1111, Class:  1, CF:0.121591, Len:  4, Fitness_tra: 0
Rule 59: 1311, Class:  1, CF:0.223076, Len:  4, Fitness_tra: 0
Rule 60: 0040, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1526, Class:  0, CF:0.123374, Len:  4, Fitness_tra: 0
Rule 62: 1132, Class:  2, CF:0.0285166, Len:  4, Fitness_tra: 0
Rule 63: 1413, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 0500, Class:  0, CF:0.0320053, Len:  1, Fitness_tra: 0
Rule 65: 5440, Class:  0, CF:0.0168142, Len:  3, Fitness_tra: 0
Rule 66: 0556, Class:  0, CF:0.33182, Len:  3, Fitness_tra: 0
Rule 67: 0474, Class:  1, CF:0.00135044, Len:  3, Fitness_tra: 0
Rule 68: 6364, Class:  2, CF:0.0745618, Len:  4, Fitness_tra: 0
Rule 69: 2115, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 5451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1462, Class:  0, CF:0.0495056, Len:  4, Fitness_tra: 0
Rule 72: 5044, Class:  0, CF:0.080103, Len:  3, Fitness_tra: 0
Rule 73: 4111, Class:  1, CF:0.00718945, Len:  4, Fitness_tra: 0
Rule 74: 1281, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0400, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 3273, Class:  1, CF:0.0434904, Len:  4, Fitness_tra: 0
Rule 77: a21f, Class:  0, CF:0.140072, Len:  4, Fitness_tra: 0
Rule 78: 4000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 3500, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 7415, Class:  2, CF:0.0321671, Len:  4, Fitness_tra: 0
Rule 81: 5450, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1252, Class:  2, CF:0.406075, Len:  4, Fitness_tra: -7
Rule 83: 4004, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 4151, Class:  2, CF:0.162008, Len:  4, Fitness_tra: 1
Rule 85: 0054, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0b00, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 5002, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 5500, Class:  0, CF:0.381428, Len:  2, Fitness_tra: -11
Rule 89: 4450, Class:  2, CF:0.171914, Len:  3, Fitness_tra: 0
Rule 90: 5540, Class:  0, CF:0.59151, Len:  3, Fitness_tra: 11
Rule 91: 1ed1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 1402, Class:  2, CF:0.159765, Len:  3, Fitness_tra: 12
Rule 93: 0590, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 9630, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 72e1, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 6200, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 6136, Class:  1, CF:0.454318, Len:  4, Fitness_tra: 8
Rule 98: 2003, Class:  0, CF:0.359875, Len:  2, Fitness_tra: -16
Rule 99: 5064, Class:  0, CF:0.663682, Len:  3, Fitness_tra: 4
Rule100: 8210, Class:  0, CF:0.395667, Len:  3, Fitness_tra: -24
------Current------
Miss_rate(tra)	:20.592
------Result------
Miss_rate(tra)	:20.592
Miss_rate(tst)	:22.2222
ARL				:3.42647

------Generation 1000------
Rule  1: 050a, Class:  0, CF:0.725196, Len:  2, Fitness_tra: 29
Rule  2: 0260, Class:  0, CF:0.603724, Len:  2, Fitness_tra: 28
Rule  3: 1152, Class:  2, CF:0.887594, Len:  4, Fitness_tra: 24
Rule  4: 0355, Class:  2, CF:  1, Len:  3, Fitness_tra: 22
Rule  5: 4055, Class:  2, CF:0.637365, Len:  3, Fitness_tra: 22
Rule  6: b131, Class:  1, CF:0.376774, Len:  4, Fitness_tra: 20
Rule  7: 60e0, Class:  2, CF:0.665561, Len:  2, Fitness_tra: 17
Rule  8: 0640, Class:  2, CF:0.219765, Len:  2, Fitness_tra: 12
Rule  9: 1f51, Class:  2, CF:0.792035, Len:  4, Fitness_tra: 11
Rule 10: 3604, Class:  2, CF:0.562214, Len:  3, Fitness_tra: 12
Rule 11: 3345, Class:  2, CF:0.986006, Len:  4, Fitness_tra: 10
Rule 12: 2006, Class:  0, CF:0.443477, Len:  2, Fitness_tra: 15
Rule 13: 35d5, Class:  2, CF:  1, Len:  4, Fitness_tra: 8
Rule 14: 6613, Class:  1, CF:0.405193, Len:  4, Fitness_tra: 2
Rule 15: 3312, Class:  2, CF:0.622656, Len:  4, Fitness_tra: 8
Rule 16: 5241, Class:  0, CF:0.730876, Len:  4, Fitness_tra: 5
Rule 17: 3121, Class:  2, CF:0.332061, Len:  4, Fitness_tra: 1
Rule 18: 2431, Class:  0, CF:0.665015, Len:  4, Fitness_tra: 8
Rule 19: 0340, Class:  2, CF:0.125725, Len:  2, Fitness_tra: 5
Rule 20: 2439, Class:  0, CF:0.485255, Len:  4, Fitness_tra: 1
Rule 21: 9352, Class:  2, CF:0.695803, Len:  4, Fitness_tra: 5
Rule 22: 5066, Class:  0, CF:0.993134, Len:  3, Fitness_tra: 4
Rule 23: 6615, Class:  2, CF:  1, Len:  4, Fitness_tra: 4
Rule 24: 9111, Class:  0, CF:0.597927, Len:  4, Fitness_tra: 5
Rule 25: 2066, Class:  0, CF:0.78756, Len:  3, Fitness_tra: 4
Rule 26: 5524, Class:  0, CF:0.313444, Len:  4, Fitness_tra: 0
Rule 27: 1e3d, Class:  0, CF:0.733333, Len:  4, Fitness_tra: 2
Rule 28: 4435, Class:  0, CF:0.488862, Len:  4, Fitness_tra: 2
Rule 29: 1e11, Class:  0, CF:0.607605, Len:  4, Fitness_tra: -2
Rule 30: 1112, Class:  2, CF:0.209099, Len:  4, Fitness_tra: 0
Rule 31: 5266, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 32: 1a41, Class:  2, CF:0.0958769, Len:  4, Fitness_tra: 0
Rule 33: 5022, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0b00, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 4440, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1234, Class:  0, CF:0.306039, Len:  4, Fitness_tra: 0
Rule 37: 5008, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1a32, Class:  2, CF:0.375017, Len:  4, Fitness_tra: 1
Rule 39: 0005, Class:  2, CF:0.0379156, Len:  1, Fitness_tra: 0
Rule 40: 0400, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 0004, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 2131, Class:  0, CF:0.286101, Len:  4, Fitness_tra: 0
Rule 43: 0030, Class:  0, CF:0.0445683, Len:  1, Fitness_tra: -2
Rule 44: 4111, Class:  1, CF:0.00718945, Len:  4, Fitness_tra: 0
Rule 45: 1121, Class:  2, CF:0.111331, Len:  4, Fitness_tra: 0
Rule 46: 0850, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 2711, Class:  0, CF:0.239142, Len:  4, Fitness_tra: 0
Rule 48: 4111, Class:  1, CF:0.00718945, Len:  4, Fitness_tra: 0
Rule 49: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 0004, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1231, Class:  0, CF:0.414825, Len:  4, Fitness_tra: -2
Rule 52: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 5122, Class:  2, CF:0.123167, Len:  4, Fitness_tra: 1
Rule 54: 2025, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 0050, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 4113, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 0002, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1111, Class:  1, CF:0.121591, Len:  4, Fitness_tra: 0
Rule 59: 1311, Class:  1, CF:0.223076, Len:  4, Fitness_tra: 0
Rule 60: 0040, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1526, Class:  0, CF:0.123374, Len:  4, Fitness_tra: 0
Rule 62: 1132, Class:  2, CF:0.0285166, Len:  4, Fitness_tra: 0
Rule 63: 1413, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 0500, Class:  0, CF:0.0320053, Len:  1, Fitness_tra: 0
Rule 65: 5440, Class:  0, CF:0.0168142, Len:  3, Fitness_tra: 0
Rule 66: 0556, Class:  0, CF:0.33182, Len:  3, Fitness_tra: 0
Rule 67: 0474, Class:  1, CF:0.00135044, Len:  3, Fitness_tra: 0
Rule 68: 6364, Class:  2, CF:0.0745618, Len:  4, Fitness_tra: 0
Rule 69: 2115, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 5451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1462, Class:  0, CF:0.0495056, Len:  4, Fitness_tra: 0
Rule 72: 5044, Class:  0, CF:0.080103, Len:  3, Fitness_tra: 0
Rule 73: 4111, Class:  1, CF:0.00718945, Len:  4, Fitness_tra: 0
Rule 74: 1281, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0400, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 3273, Class:  1, CF:0.0434904, Len:  4, Fitness_tra: 0
Rule 77: a21f, Class:  0, CF:0.140072, Len:  4, Fitness_tra: 0
Rule 78: 4000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 3500, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 7415, Class:  2, CF:0.0321671, Len:  4, Fitness_tra: 0
Rule 81: 5450, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1252, Class:  2, CF:0.406075, Len:  4, Fitness_tra: -7
Rule 83: 4004, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 4151, Class:  2, CF:0.162008, Len:  4, Fitness_tra: 1
Rule 85: 0054, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0b00, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 5002, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 5500, Class:  0, CF:0.381428, Len:  2, Fitness_tra: -11
Rule 89: 4450, Class:  2, CF:0.171914, Len:  3, Fitness_tra: 0
Rule 90: 5540, Class:  0, CF:0.59151, Len:  3, Fitness_tra: 11
Rule 91: 1ed1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 1402, Class:  2, CF:0.159765, Len:  3, Fitness_tra: 12
Rule 93: 0590, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 9630, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 72e1, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 6200, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 6136, Class:  1, CF:0.454318, Len:  4, Fitness_tra: 8
Rule 98: 2003, Class:  0, CF:0.359875, Len:  2, Fitness_tra: -16
Rule 99: 5064, Class:  0, CF:0.663682, Len:  3, Fitness_tra: 4
Rule100: 8210, Class:  0, CF:0.395667, Len:  3, Fitness_tra: -24
------Current------
Miss_rate(tra)	:20.592
------Result------
Miss_rate(tra)	:20.592
Miss_rate(tst)	:22.2222
ARL				:3.42647

------Generation 2000------
Rule  1: 050a, Class:  0, CF:0.725196, Len:  2, Fitness_tra: 29
Rule  2: 0260, Class:  0, CF:0.603724, Len:  2, Fitness_tra: 26
Rule  3: 0355, Class:  2, CF:  1, Len:  3, Fitness_tra: 22
Rule  4: b131, Class:  1, CF:0.376774, Len:  4, Fitness_tra: 20
Rule  5: 4055, Class:  2, CF:0.637365, Len:  3, Fitness_tra: 11
Rule  6: 1152, Class:  2, CF:0.887594, Len:  4, Fitness_tra: 22
Rule  7: 60e0, Class:  2, CF:0.665561, Len:  2, Fitness_tra: 12
Rule  8: 3522, Class:  2, CF:0.646392, Len:  4, Fitness_tra: 12
Rule  9: 3604, Class:  2, CF:0.562214, Len:  3, Fitness_tra: 13
Rule 10: 0640, Class:  2, CF:0.219765, Len:  2, Fitness_tra: 11
Rule 11: 1f51, Class:  2, CF:0.792035, Len:  4, Fitness_tra: 11
Rule 12: 1115, Class:  2, CF:0.550943, Len:  4, Fitness_tra: 10
Rule 13: 2006, Class:  0, CF:0.443477, Len:  2, Fitness_tra: 7
Rule 14: 35d5, Class:  2, CF:  1, Len:  4, Fitness_tra: 4
Rule 15: 6136, Class:  1, CF:0.454318, Len:  4, Fitness_tra: 9
Rule 16: 3345, Class:  2, CF:0.986006, Len:  4, Fitness_tra: 7
Rule 17: 206b, Class:  0, CF:0.596803, Len:  3, Fitness_tra: 7
Rule 18: 3312, Class:  2, CF:0.622656, Len:  4, Fitness_tra: 5
Rule 19: 1492, Class:  2, CF:0.832312, Len:  4, Fitness_tra: 6
Rule 20: 9352, Class:  2, CF:0.695803, Len:  4, Fitness_tra: 6
Rule 21: 2066, Class:  0, CF:0.78756, Len:  3, Fitness_tra: 4
Rule 22: 6615, Class:  2, CF:  1, Len:  4, Fitness_tra: 4
Rule 23: 4435, Class:  0, CF:0.488862, Len:  4, Fitness_tra: 4
Rule 24: 5540, Class:  0, CF:0.59151, Len:  3, Fitness_tra: 6
Rule 25: 5066, Class:  0, CF:0.993134, Len:  3, Fitness_tra: 4
Rule 26: 2431, Class:  0, CF:0.665015, Len:  4, Fitness_tra: 2
Rule 27: 9111, Class:  0, CF:0.597927, Len:  4, Fitness_tra: 4
Rule 28: 0340, Class:  2, CF:0.125725, Len:  2, Fitness_tra: 3
Rule 29: 1e3d, Class:  0, CF:0.733333, Len:  4, Fitness_tra: 2
Rule 30: 6613, Class:  1, CF:0.405193, Len:  4, Fitness_tra: 2
Rule 31: 5064, Class:  0, CF:0.663682, Len:  3, Fitness_tra: 1
Rule 32: 4151, Class:  2, CF:0.162008, Len:  4, Fitness_tra: 1
Rule 33: 1402, Class:  2, CF:0.159765, Len:  3, Fitness_tra: 8
Rule 34: 5266, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 35: 6441, Class:  1, CF:0.0977285, Len:  4, Fitness_tra: 5
Rule 36: 2439, Class:  0, CF:0.485255, Len:  4, Fitness_tra: 2
Rule 37: 5008, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 5022, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1152, Class:  2, CF:0.887594, Len:  0, Fitness_tra: 0
Rule 40: 0400, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 0004, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 2131, Class:  0, CF:0.286101, Len:  4, Fitness_tra: -2
Rule 43: 1112, Class:  2, CF:0.209099, Len:  4, Fitness_tra: 0
Rule 44: 4111, Class:  1, CF:0.00718945, Len:  4, Fitness_tra: 0
Rule 45: 1121, Class:  2, CF:0.111331, Len:  4, Fitness_tra: 1
Rule 46: 0850, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 2711, Class:  0, CF:0.239142, Len:  4, Fitness_tra: 0
Rule 48: 4111, Class:  1, CF:0.00718945, Len:  4, Fitness_tra: 0
Rule 49: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 0004, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 0b00, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 2025, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 0050, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 4113, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 0002, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1111, Class:  1, CF:0.121591, Len:  4, Fitness_tra: 0
Rule 58: 1311, Class:  1, CF:0.223076, Len:  4, Fitness_tra: 0
Rule 59: 0040, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1526, Class:  0, CF:0.123374, Len:  4, Fitness_tra: 0
Rule 61: 1132, Class:  2, CF:0.0285166, Len:  4, Fitness_tra: 0
Rule 62: 1413, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 7040, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 5440, Class:  0, CF:0.0168142, Len:  3, Fitness_tra: -2
Rule 65: 0556, Class:  0, CF:0.33182, Len:  3, Fitness_tra: 0
Rule 66: 0474, Class:  1, CF:0.00135044, Len:  3, Fitness_tra: 0
Rule 67: 6364, Class:  2, CF:0.0745618, Len:  4, Fitness_tra: 0
Rule 68: 2115, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 5451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1462, Class:  0, CF:0.0495056, Len:  4, Fitness_tra: 0
Rule 71: 5044, Class:  0, CF:0.080103, Len:  3, Fitness_tra: 0
Rule 72: 4111, Class:  1, CF:0.00718945, Len:  4, Fitness_tra: 0
Rule 73: 1281, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 0400, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 3273, Class:  1, CF:0.0434904, Len:  4, Fitness_tra: 0
Rule 76: a21f, Class:  0, CF:0.140072, Len:  4, Fitness_tra: 0
Rule 77: 4000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 3500, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 7415, Class:  2, CF:0.0321671, Len:  4, Fitness_tra: 0
Rule 80: 5450, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1135, Class:  2, CF:0.409762, Len:  4, Fitness_tra: 0
Rule 82: 2602, Class:  2, CF:0.254955, Len:  3, Fitness_tra: -1
Rule 83: 5111, Class:  0, CF:0.458057, Len:  4, Fitness_tra: -1
Rule 84: 241b, Class:  0, CF:0.411388, Len:  4, Fitness_tra: 2
Rule 85: 5000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 9111, Class:  0, CF:0.597927, Len:  0, Fitness_tra: 0
Rule 87: 0040, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0050, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0054, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 6ce0, Class:  2, CF:0.799657, Len:  3, Fitness_tra: 4
Rule 92: 0850, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
