------Generation 0------
Rule  1: 6a33, Class:  1, CF:0.685382, Len:  4, Fitness_tra: 6
Rule  4: 0602, Class:  2, CF:0.49102, Len:  2, Fitness_tra: 10
Rule  5: 0305, Class:  2, CF:0.573825, Len:  2, Fitness_tra: 14
Rule  6: 2460, Class:  0, CF:0.682001, Len:  3, Fitness_tra: 15
Rule  7: 1324, Class:  2, CF:0.76712, Len:  4, Fitness_tra: 12
Rule  8: c203, Class:  0, CF:0.794254, Len:  3, Fitness_tra: 11
Rule  9: 3445, Class:  2, CF:0.748182, Len:  4, Fitness_tra: 10
Rule 10: 3604, Class:  2, CF:0.618436, Len:  3, Fitness_tra: 12
Rule 11: 5060, Class:  0, CF:0.643477, Len:  2, Fitness_tra: 9
Rule 12: 3a33, Class:  1, CF:0.679462, Len:  4, Fitness_tra: 7
Rule 13: d155, Class:  2, CF:0.782995, Len:  4, Fitness_tra: 8
Rule 14: a148, Class:  2, CF:0.891358, Len:  4, Fitness_tra: 8
Rule 15: 2060, Class:  0, CF:0.476275, Len:  2, Fitness_tra: 14
Rule 16: 200a, Class:  0, CF:0.497807, Len:  2, Fitness_tra: 9
Rule 17: 1125, Class:  2, CF:0.878282, Len:  4, Fitness_tra: 6
Rule 18: 2433, Class:  0, CF:0.907723, Len:  4, Fitness_tra: 6
Rule 19: 6605, Class:  2, CF:0.98945, Len:  3, Fitness_tra: 6
Rule 20: 5355, Class:  2, CF:  1, Len:  4, Fitness_tra: 4
Rule 21: 3305, Class:  2, CF:0.961962, Len:  3, Fitness_tra: 4
Rule 22: 5111, Class:  0, CF:0.467067, Len:  4, Fitness_tra: 2
Rule 23: 63a6, Class:  1, CF:0.731317, Len:  4, Fitness_tra: 4
Rule 24: 2523, Class:  0, CF:0.92371, Len:  4, Fitness_tra: 3
Rule 25: 63f1, Class:  1, CF:0.496879, Len:  4, Fitness_tra: 5
Rule 26: 5553, Class:  0, CF:  1, Len:  4, Fitness_tra: 3
Rule 27: 3166, Class:  1, CF:0.451593, Len:  4, Fitness_tra: 1
Rule 28: 3266, Class:  0, CF:0.570762, Len:  4, Fitness_tra: 4
Rule 29: 2b63, Class:  0, CF:0.826137, Len:  4, Fitness_tra: 3
Rule 30: d333, Class:  0, CF:0.917704, Len:  4, Fitness_tra: 3
Rule 31: ca36, Class:  0, CF:0.588191, Len:  4, Fitness_tra: 2
Rule 32: 3125, Class:  2, CF:0.952064, Len:  4, Fitness_tra: 2
Rule 33: 1311, Class:  1, CF:0.189903, Len:  4, Fitness_tra: 0
Rule 34: 13e3, Class:  2, CF:0.699823, Len:  4, Fitness_tra: 2
Rule 35: 0005, Class:  2, CF:0.0164482, Len:  1, Fitness_tra: 2
Rule 36: 5044, Class:  0, CF:0.141574, Len:  3, Fitness_tra: 1
Rule 37: 0503, Class:  0, CF:0.635039, Len:  2, Fitness_tra: 2
Rule 38: 33e5, Class:  2, CF:  1, Len:  4, Fitness_tra: 1
Rule 39: 1111, Class:  1, CF:0.118286, Len:  4, Fitness_tra: 3
Rule 40: 5ea2, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 41: 4122, Class:  2, CF:0.548004, Len:  4, Fitness_tra: 15
Rule 42: 4293, Class:  0, CF:0.644048, Len:  4, Fitness_tra: 1
Rule 43: 1536, Class:  0, CF:0.79184, Len:  4, Fitness_tra: 1
Rule 44: 2163, Class:  0, CF:0.718398, Len:  4, Fitness_tra: 1
Rule 45: 6a33, Class:  1, CF:0.685382, Len:  4, Fitness_tra: 0
Rule 46: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 5111, Class:  0, CF:0.467067, Len:  4, Fitness_tra: 0
Rule 48: 4000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 5054, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 6213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 0002, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 4161, Class:  0, CF:0.0785688, Len:  4, Fitness_tra: 0
Rule 54: 0040, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 3334, Class:  2, CF:0.0659523, Len:  4, Fitness_tra: 0
Rule 56: 4550, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 2060, Class:  0, CF:0.476275, Len:  2, Fitness_tra: 0
Rule 59: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 211c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 3261, Class:  0, CF:0.149393, Len:  4, Fitness_tra: -3
Rule 62: 1815, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 0050, Class:  2, CF:0.0282219, Len:  1, Fitness_tra: 0
Rule 64: 0005, Class:  2, CF:0.0164482, Len:  1, Fitness_tra: 0
Rule 65: 1311, Class:  1, CF:0.189903, Len:  4, Fitness_tra: 0
Rule 66: 0050, Class:  2, CF:0.0282219, Len:  1, Fitness_tra: 0
Rule 67: 2850, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 4000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 5111, Class:  0, CF:0.467067, Len:  0, Fitness_tra: 0
Rule 70: 0a36, Class:  1, CF:0.309805, Len:  3, Fitness_tra: 0
Rule 71: 1121, Class:  2, CF:0.0457776, Len:  4, Fitness_tra: 0
Rule 72: 0400, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 4520, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1141, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 1111, Class:  1, CF:0.118286, Len:  4, Fitness_tra: 0
Rule 76: 0050, Class:  2, CF:0.0282219, Len:  0, Fitness_tra: 0
Rule 77: 7505, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 0500, Class:  0, CF:0.0401281, Len:  0, Fitness_tra: 0
Rule 79: 3241, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0005, Class:  2, CF:0.0164482, Len:  0, Fitness_tra: 0
Rule 81: 2521, Class:  0, CF:0.510323, Len:  4, Fitness_tra: -15
Rule 82: 2005, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 5320, Class:  2, CF:0.153278, Len:  3, Fitness_tra: 2
Rule 84: 1313, Class:  1, CF:0.349161, Len:  4, Fitness_tra: 8
Rule 85: 5626, Class:  1, CF:0.0586227, Len:  4, Fitness_tra: 0
Rule 86: 9421, Class:  0, CF:0.178353, Len:  4, Fitness_tra: -3
Rule 87: 0002, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1138, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 2250, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 3000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0017, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 8324, Class:  2, CF:0.503167, Len:  4, Fitness_tra: 3
Rule 93: 5b5b, Class:  1, CF:0.534682, Len:  4, Fitness_tra: 4
Rule 94: 1011, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 2040, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 4122, Class:  2, CF:0.548004, Len:  0, Fitness_tra: 0
Rule 97: 0b5b, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1561, Class:  0, CF:0.636467, Len:  4, Fitness_tra: -2
Rule 99: 0050, Class:  2, CF:0.0282219, Len:  0, Fitness_tra: 0
Rule100: 2810, Class:  0, CF:0.429033, Len:  3, Fitness_tra: -25
------Current------
Miss_rate(tra)	:21.1538
------Result------
Miss_rate(tra)	:21.1538
Miss_rate(tst)	:11.2903
ARL				:3.40909

------Generation 800------
Rule  1: 3050, Class:  2, CF:0.558248, Len:  2, Fitness_tra: 33
Rule  2: 5510, Class:  0, CF:0.870007, Len:  3, Fitness_tra: 27
Rule  3: 450b, Class:  0, CF:0.734315, Len:  3, Fitness_tra: 19
Rule  4: 0602, Class:  2, CF:0.49102, Len:  2, Fitness_tra: 10
Rule  5: 0305, Class:  2, CF:0.573825, Len:  2, Fitness_tra: 14
Rule  6: 2460, Class:  0, CF:0.682001, Len:  3, Fitness_tra: 15
Rule  7: 1324, Class:  2, CF:0.76712, Len:  4, Fitness_tra: 12
Rule  8: c203, Class:  0, CF:0.794254, Len:  3, Fitness_tra: 11
Rule  9: 3445, Class:  2, CF:0.748182, Len:  4, Fitness_tra: 10
Rule 10: 3604, Class:  2, CF:0.618436, Len:  3, Fitness_tra: 12
Rule 11: 5060, Class:  0, CF:0.643477, Len:  2, Fitness_tra: 9
Rule 12: 3a33, Class:  1, CF:0.679462, Len:  4, Fitness_tra: 7
Rule 13: d155, Class:  2, CF:0.782995, Len:  4, Fitness_tra: 8
Rule 14: a148, Class:  2, CF:0.891358, Len:  4, Fitness_tra: 8
Rule 15: 2060, Class:  0, CF:0.476275, Len:  2, Fitness_tra: 14
Rule 16: 200a, Class:  0, CF:0.497807, Len:  2, Fitness_tra: 9
Rule 17: 1125, Class:  2, CF:0.878282, Len:  4, Fitness_tra: 6
Rule 18: 2433, Class:  0, CF:0.907723, Len:  4, Fitness_tra: 6
Rule 19: 6605, Class:  2, CF:0.98945, Len:  3, Fitness_tra: 6
Rule 20: 5355, Class:  2, CF:  1, Len:  4, Fitness_tra: 4
Rule 21: 3305, Class:  2, CF:0.961962, Len:  3, Fitness_tra: 4
Rule 22: 5111, Class:  0, CF:0.467067, Len:  4, Fitness_tra: 2
Rule 23: 63a6, Class:  1, CF:0.731317, Len:  4, Fitness_tra: 4
Rule 24: 2523, Class:  0, CF:0.92371, Len:  4, Fitness_tra: 3
Rule 25: 63f1, Class:  1, CF:0.496879, Len:  4, Fitness_tra: 5
Rule 26: 5553, Class:  0, CF:  1, Len:  4, Fitness_tra: 3
Rule 27: 3166, Class:  1, CF:0.451593, Len:  4, Fitness_tra: 1
Rule 28: 3266, Class:  0, CF:0.570762, Len:  4, Fitness_tra: 4
Rule 29: 2b63, Class:  0, CF:0.826137, Len:  4, Fitness_tra: 3
Rule 30: d333, Class:  0, CF:0.917704, Len:  4, Fitness_tra: 3
Rule 31: ca36, Class:  0, CF:0.588191, Len:  4, Fitness_tra: 2
Rule 32: 3125, Class:  2, CF:0.952064, Len:  4, Fitness_tra: 2
Rule 33: 1311, Class:  1, CF:0.189903, Len:  4, Fitness_tra: 0
Rule 34: 13e3, Class:  2, CF:0.699823, Len:  4, Fitness_tra: 2
Rule 35: 0005, Class:  2, CF:0.0164482, Len:  1, Fitness_tra: 2
Rule 36: 5044, Class:  0, CF:0.141574, Len:  3, Fitness_tra: 1
Rule 37: 0503, Class:  0, CF:0.635039, Len:  2, Fitness_tra: 2
Rule 38: 33e5, Class:  2, CF:  1, Len:  4, Fitness_tra: 1
Rule 39: 1111, Class:  1, CF:0.118286, Len:  4, Fitness_tra: 3
Rule 40: 5ea2, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 41: 4122, Class:  2, CF:0.548004, Len:  4, Fitness_tra: 15
Rule 42: 4293, Class:  0, CF:0.644048, Len:  4, Fitness_tra: 1
Rule 43: 1536, Class:  0, CF:0.79184, Len:  4, Fitness_tra: 1
Rule 44: 2163, Class:  0, CF:0.718398, Len:  4, Fitness_tra: 1
Rule 45: 6a33, Class:  1, CF:0.685382, Len:  4, Fitness_tra: 0
Rule 46: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 5111, Class:  0, CF:0.467067, Len:  4, Fitness_tra: 0
Rule 48: 4000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 5054, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 6213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 0002, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 4161, Class:  0, CF:0.0785688, Len:  4, Fitness_tra: 0
Rule 54: 0040, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 3334, Class:  2, CF:0.0659523, Len:  4, Fitness_tra: 0
Rule 56: 4550, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 2060, Class:  0, CF:0.476275, Len:  2, Fitness_tra: 0
Rule 59: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 211c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 3261, Class:  0, CF:0.149393, Len:  4, Fitness_tra: -3
Rule 62: 1815, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 0050, Class:  2, CF:0.0282219, Len:  1, Fitness_tra: 0
Rule 64: 0005, Class:  2, CF:0.0164482, Len:  1, Fitness_tra: 0
Rule 65: 1311, Class:  1, CF:0.189903, Len:  4, Fitness_tra: 0
Rule 66: 0050, Class:  2, CF:0.0282219, Len:  1, Fitness_tra: 0
Rule 67: 2850, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 4000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 5111, Class:  0, CF:0.467067, Len:  0, Fitness_tra: 0
Rule 70: 0a36, Class:  1, CF:0.309805, Len:  3, Fitness_tra: 0
Rule 71: 1121, Class:  2, CF:0.0457776, Len:  4, Fitness_tra: 0
Rule 72: 0400, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 4520, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1141, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 1111, Class:  1, CF:0.118286, Len:  4, Fitness_tra: 0
Rule 76: 0050, Class:  2, CF:0.0282219, Len:  0, Fitness_tra: 0
Rule 77: 7505, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 0500, Class:  0, CF:0.0401281, Len:  0, Fitness_tra: 0
Rule 79: 3241, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0005, Class:  2, CF:0.0164482, Len:  0, Fitness_tra: 0
Rule 81: 2521, Class:  0, CF:0.510323, Len:  4, Fitness_tra: -15
Rule 82: 2005, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 5320, Class:  2, CF:0.153278, Len:  3, Fitness_tra: 2
Rule 84: 1313, Class:  1, CF:0.349161, Len:  4, Fitness_tra: 8
Rule 85: 5626, Class:  1, CF:0.0586227, Len:  4, Fitness_tra: 0
Rule 86: 9421, Class:  0, CF:0.178353, Len:  4, Fitness_tra: -3
Rule 87: 0002, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1138, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 2250, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 3000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0017, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 8324, Class:  2, CF:0.503167, Len:  4, Fitness_tra: 3
Rule 93: 5b5b, Class:  1, CF:0.534682, Len:  4, Fitness_tra: 4
Rule 94: 1011, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 2040, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 4122, Class:  2, CF:0.548004, Len:  0, Fitness_tra: 0
Rule 97: 0b5b, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1561, Class:  0, CF:0.636467, Len:  4, Fitness_tra: -2
Rule 99: 0050, Class:  2, CF:0.0282219, Len:  0, Fitness_tra: 0
Rule100: 2810, Class:  0, CF:0.429033, Len:  3, Fitness_tra: -25
------Current------
Miss_rate(tra)	:21.1538
------Result------
Miss_rate(tra)	:21.1538
Miss_rate(tst)	:11.2903
ARL				:3.40909

------Generation 900------
Rule  1: 3050, Class:  2, CF:0.558248, Len:  2, Fitness_tra: 33
Rule  2: 5510, Class:  0, CF:0.870007, Len:  3, Fitness_tra: 27
Rule  3: 450b, Class:  0, CF:0.734315, Len:  3, Fitness_tra: 19
Rule  4: 0602, Class:  2, CF:0.49102, Len:  2, Fitness_tra: 10
Rule  5: 0305, Class:  2, CF:0.573825, Len:  2, Fitness_tra: 14
Rule  6: 2460, Class:  0, CF:0.682001, Len:  3, Fitness_tra: 15
Rule  7: 1324, Class:  2, CF:0.76712, Len:  4, Fitness_tra: 12
Rule  8: c203, Class:  0, CF:0.794254, Len:  3, Fitness_tra: 11
Rule  9: 3445, Class:  2, CF:0.748182, Len:  4, Fitness_tra: 10
Rule 10: 3604, Class:  2, CF:0.618436, Len:  3, Fitness_tra: 12
Rule 11: 5060, Class:  0, CF:0.643477, Len:  2, Fitness_tra: 9
Rule 12: 3a33, Class:  1, CF:0.679462, Len:  4, Fitness_tra: 7
Rule 13: d155, Class:  2, CF:0.782995, Len:  4, Fitness_tra: 8
Rule 14: a148, Class:  2, CF:0.891358, Len:  4, Fitness_tra: 8
Rule 15: 2060, Class:  0, CF:0.476275, Len:  2, Fitness_tra: 14
Rule 16: 200a, Class:  0, CF:0.497807, Len:  2, Fitness_tra: 9
Rule 17: 1125, Class:  2, CF:0.878282, Len:  4, Fitness_tra: 6
Rule 18: 2433, Class:  0, CF:0.907723, Len:  4, Fitness_tra: 6
Rule 19: 6605, Class:  2, CF:0.98945, Len:  3, Fitness_tra: 6
Rule 20: 5355, Class:  2, CF:  1, Len:  4, Fitness_tra: 4
Rule 21: 3305, Class:  2, CF:0.961962, Len:  3, Fitness_tra: 4
Rule 22: 5111, Class:  0, CF:0.467067, Len:  4, Fitness_tra: 2
Rule 23: 63a6, Class:  1, CF:0.731317, Len:  4, Fitness_tra: 4
Rule 24: 2523, Class:  0, CF:0.92371, Len:  4, Fitness_tra: 3
Rule 25: 63f1, Class:  1, CF:0.496879, Len:  4, Fitness_tra: 5
Rule 26: 5553, Class:  0, CF:  1, Len:  4, Fitness_tra: 3
Rule 27: 3166, Class:  1, CF:0.451593, Len:  4, Fitness_tra: 1
Rule 28: 3266, Class:  0, CF:0.570762, Len:  4, Fitness_tra: 4
Rule 29: 2b63, Class:  0, CF:0.826137, Len:  4, Fitness_tra: 3
Rule 30: d333, Class:  0, CF:0.917704, Len:  4, Fitness_tra: 3
Rule 31: ca36, Class:  0, CF:0.588191, Len:  4, Fitness_tra: 2
Rule 32: 3125, Class:  2, CF:0.952064, Len:  4, Fitness_tra: 2
Rule 33: 1311, Class:  1, CF:0.189903, Len:  4, Fitness_tra: 0
Rule 34: 13e3, Class:  2, CF:0.699823, Len:  4, Fitness_tra: 2
Rule 35: 0005, Class:  2, CF:0.0164482, Len:  1, Fitness_tra: 2
Rule 36: 5044, Class:  0, CF:0.141574, Len:  3, Fitness_tra: 1
Rule 37: 0503, Class:  0, CF:0.635039, Len:  2, Fitness_tra: 2
Rule 38: 33e5, Class:  2, CF:  1, Len:  4, Fitness_tra: 1
Rule 39: 1111, Class:  1, CF:0.118286, Len:  4, Fitness_tra: 3
Rule 40: 5ea2, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 41: 4122, Class:  2, CF:0.548004, Len:  4, Fitness_tra: 15
Rule 42: 4293, Class:  0, CF:0.644048, Len:  4, Fitness_tra: 1
Rule 43: 1536, Class:  0, CF:0.79184, Len:  4, Fitness_tra: 1
Rule 44: 2163, Class:  0, CF:0.718398, Len:  4, Fitness_tra: 1
Rule 45: 6a33, Class:  1, CF:0.685382, Len:  4, Fitness_tra: 0
Rule 46: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 5111, Class:  0, CF:0.467067, Len:  4, Fitness_tra: 0
Rule 48: 4000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 5054, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 6213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 0002, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 4161, Class:  0, CF:0.0785688, Len:  4, Fitness_tra: 0
Rule 54: 0040, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 3334, Class:  2, CF:0.0659523, Len:  4, Fitness_tra: 0
Rule 56: 4550, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 2060, Class:  0, CF:0.476275, Len:  2, Fitness_tra: 0
Rule 59: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 211c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 3261, Class:  0, CF:0.149393, Len:  4, Fitness_tra: -3
Rule 62: 1815, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 0050, Class:  2, CF:0.0282219, Len:  1, Fitness_tra: 0
Rule 64: 0005, Class:  2, CF:0.0164482, Len:  1, Fitness_tra: 0
Rule 65: 1311, Class:  1, CF:0.189903, Len:  4, Fitness_tra: 0
Rule 66: 0050, Class:  2, CF:0.0282219, Len:  1, Fitness_tra: 0
Rule 67: 2850, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 4000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 5111, Class:  0, CF:0.467067, Len:  0, Fitness_tra: 0
Rule 70: 0a36, Class:  1, CF:0.309805, Len:  3, Fitness_tra: 0
Rule 71: 1121, Class:  2, CF:0.0457776, Len:  4, Fitness_tra: 0
Rule 72: 0400, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 4520, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1141, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 1111, Class:  1, CF:0.118286, Len:  4, Fitness_tra: 0
Rule 76: 0050, Class:  2, CF:0.0282219, Len:  0, Fitness_tra: 0
Rule 77: 7505, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 0500, Class:  0, CF:0.0401281, Len:  0, Fitness_tra: 0
Rule 79: 3241, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0005, Class:  2, CF:0.0164482, Len:  0, Fitness_tra: 0
Rule 81: 2521, Class:  0, CF:0.510323, Len:  4, Fitness_tra: -15
Rule 82: 2005, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 5320, Class:  2, CF:0.153278, Len:  3, Fitness_tra: 2
Rule 84: 1313, Class:  1, CF:0.349161, Len:  4, Fitness_tra: 8
Rule 85: 5626, Class:  1, CF:0.0586227, Len:  4, Fitness_tra: 0
Rule 86: 9421, Class:  0, CF:0.178353, Len:  4, Fitness_tra: -3
Rule 87: 0002, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1138, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 2250, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 3000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0017, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 8324, Class:  2, CF:0.503167, Len:  4, Fitness_tra: 3
Rule 93: 5b5b, Class:  1, CF:0.534682, Len:  4, Fitness_tra: 4
Rule 94: 1011, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 2040, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 4122, Class:  2, CF:0.548004, Len:  0, Fitness_tra: 0
Rule 97: 0b5b, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1561, Class:  0, CF:0.636467, Len:  4, Fitness_tra: -2
Rule 99: 0050, Class:  2, CF:0.0282219, Len:  0, Fitness_tra: 0
Rule100: 2810, Class:  0, CF:0.429033, Len:  3, Fitness_tra: -25
------Current------
Miss_rate(tra)	:21.1538
------Result------
Miss_rate(tra)	:21.1538
Miss_rate(tst)	:11.2903
ARL				:3.40909

------Generation 1000------
Rule  1: 3050, Class:  2, CF:0.558248, Len:  2, Fitness_tra: 33
Rule  2: 5510, Class:  0, CF:0.870007, Len:  3, Fitness_tra: 27
Rule  3: 450b, Class:  0, CF:0.734315, Len:  3, Fitness_tra: 19
Rule  4: 0602, Class:  2, CF:0.49102, Len:  2, Fitness_tra: 10
Rule  5: 0305, Class:  2, CF:0.573825, Len:  2, Fitness_tra: 14
Rule  6: 2460, Class:  0, CF:0.682001, Len:  3, Fitness_tra: 15
Rule  7: 1324, Class:  2, CF:0.76712, Len:  4, Fitness_tra: 12
Rule  8: c203, Class:  0, CF:0.794254, Len:  3, Fitness_tra: 11
Rule  9: 3445, Class:  2, CF:0.748182, Len:  4, Fitness_tra: 10
Rule 10: 3604, Class:  2, CF:0.618436, Len:  3, Fitness_tra: 12
Rule 11: 5060, Class:  0, CF:0.643477, Len:  2, Fitness_tra: 9
Rule 12: 3a33, Class:  1, CF:0.679462, Len:  4, Fitness_tra: 7
Rule 13: d155, Class:  2, CF:0.782995, Len:  4, Fitness_tra: 8
Rule 14: a148, Class:  2, CF:0.891358, Len:  4, Fitness_tra: 8
Rule 15: 2060, Class:  0, CF:0.476275, Len:  2, Fitness_tra: 14
Rule 16: 200a, Class:  0, CF:0.497807, Len:  2, Fitness_tra: 9
Rule 17: 1125, Class:  2, CF:0.878282, Len:  4, Fitness_tra: 6
Rule 18: 2433, Class:  0, CF:0.907723, Len:  4, Fitness_tra: 6
Rule 19: 6605, Class:  2, CF:0.98945, Len:  3, Fitness_tra: 6
Rule 20: 5355, Class:  2, CF:  1, Len:  4, Fitness_tra: 4
Rule 21: 3305, Class:  2, CF:0.961962, Len:  3, Fitness_tra: 4
Rule 22: 5111, Class:  0, CF:0.467067, Len:  4, Fitness_tra: 2
Rule 23: 63a6, Class:  1, CF:0.731317, Len:  4, Fitness_tra: 4
Rule 24: 2523, Class:  0, CF:0.92371, Len:  4, Fitness_tra: 3
Rule 25: 63f1, Class:  1, CF:0.496879, Len:  4, Fitness_tra: 5
Rule 26: 5553, Class:  0, CF:  1, Len:  4, Fitness_tra: 3
Rule 27: 3166, Class:  1, CF:0.451593, Len:  4, Fitness_tra: 1
Rule 28: 3266, Class:  0, CF:0.570762, Len:  4, Fitness_tra: 4
Rule 29: 2b63, Class:  0, CF:0.826137, Len:  4, Fitness_tra: 3
Rule 30: d333, Class:  0, CF:0.917704, Len:  4, Fitness_tra: 3
Rule 31: ca36, Class:  0, CF:0.588191, Len:  4, Fitness_tra: 2
Rule 32: 3125, Class:  2, CF:0.952064, Len:  4, Fitness_tra: 2
Rule 33: 1311, Class:  1, CF:0.189903, Len:  4, Fitness_tra: 0
Rule 34: 13e3, Class:  2, CF:0.699823, Len:  4, Fitness_tra: 2
Rule 35: 0005, Class:  2, CF:0.0164482, Len:  1, Fitness_tra: 2
Rule 36: 5044, Class:  0, CF:0.141574, Len:  3, Fitness_tra: 1
Rule 37: 0503, Class:  0, CF:0.635039, Len:  2, Fitness_tra: 2
Rule 38: 33e5, Class:  2, CF:  1, Len:  4, Fitness_tra: 1
Rule 39: 1111, Class:  1, CF:0.118286, Len:  4, Fitness_tra: 3
Rule 40: 5ea2, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
