------Generation 0------
Rule  1: 27b2c67b17, Class:  0, CF:0.784811, Len: 10, Fitness_tra: 0
Rule 46: 74b4c17121, Class:  0, CF:0.541705, Len: 10, Fitness_tra: 0
Rule 47: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 48: 2142214b77, Class:  1, CF:0.199714, Len: 10, Fitness_tra: 0
Rule 49: 772281bb72, Class:  0, CF:0.22099, Len: 10, Fitness_tra: 0
Rule 50: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 51: 2274d11277, Class:  1, CF:0.368007, Len: 10, Fitness_tra: 0
Rule 52: 7817c122b4, Class:  0, CF:0.948329, Len: 10, Fitness_tra: 0
Rule 53: 274216b72b, Class:  1, CF:0.997806, Len: 10, Fitness_tra: 0
Rule 54: 2711ce7b21, Class:  1, CF:0.0364116, Len: 10, Fitness_tra: 0
Rule 55: 4717152b11, Class:  0, CF:0.70796, Len: 10, Fitness_tra: 0
Rule 56: 7744fa2b12, Class:  1, CF:0.993534, Len: 10, Fitness_tra: 0
Rule 57: 411b8db712, Class:  0, CF:0.291921, Len: 10, Fitness_tra: 0
Rule 58: 49b2732b72, Class:  1, CF:0.997835, Len: 10, Fitness_tra: 0
Rule 59: 2cb22e142b, Class:  0, CF:0.869935, Len: 10, Fitness_tra: 0
Rule 60: 717b811b72, Class:  0, CF:0.24727, Len: 10, Fitness_tra: 0
Rule 61: b174c57121, Class:  0, CF:0.356952, Len: 10, Fitness_tra: 0
Rule 62: 71b75a1b7b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 48211141b1, Class:  1, CF:0.840737, Len: 10, Fitness_tra: 0
Rule 64: b47b217171, Class:  1, CF:0.102955, Len: 10, Fitness_tra: 0
Rule 65: b12b257277, Class:  1, CF:0.638841, Len: 10, Fitness_tra: 0
Rule 66: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 67: 117723244b, Class:  1, CF:0.560044, Len: 10, Fitness_tra: 0
Rule 68: 7242817411, Class:  0, CF:0.0133242, Len: 10, Fitness_tra: 0
Rule 69: bb2791741b, Class:  1, CF:0.850012, Len: 10, Fitness_tra: 0
Rule 70: 2244212144, Class:  1, CF:0.456612, Len: 10, Fitness_tra: 0
Rule 71: b1b12f4b77, Class:  1, CF:0.999981, Len: 10, Fitness_tra: 0
Rule 72: 1c12294b72, Class:  0, CF:0.614526, Len: 10, Fitness_tra: 0
Rule 73: 7c418572b2, Class:  0, CF:0.393324, Len: 10, Fitness_tra: 0
Rule 74: 42b41912b1, Class:  0, CF:0.753404, Len: 10, Fitness_tra: 0
Rule 75: 28711321b4, Class:  1, CF:0.94029, Len: 10, Fitness_tra: 0
Rule 76: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 77: 17b126b447, Class:  1, CF:0.994625, Len: 10, Fitness_tra: 0
Rule 78: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 79: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 80: 4211c51421, Class:  1, CF:0.120715, Len: 10, Fitness_tra: 0
Rule 81: 471ba11147, Class:  0, CF:0.756711, Len: 10, Fitness_tra: 0
Rule 82: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 83: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 84: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 85: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 86: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 87: 11b2f11177, Class:  0, CF:0.798067, Len: 10, Fitness_tra: 0
Rule 88: b72b4c72bb, Class:  1, CF:0.0173095, Len: 10, Fitness_tra: 0
Rule 89: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 90: 0000090005, Class:  1, CF:0.977199, Len:  2, Fitness_tra: 0
Rule 91: 05b4062b60, Class:  1, CF:0.17148, Len:  7, Fitness_tra: 0
Rule 92: 0170202040, Class:  1, CF:0.444397, Len:  5, Fitness_tra: 0
Rule 93: 00020100d7, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 94: 003020b440, Class:  1, CF:0.259213, Len:  5, Fitness_tra: 0
Rule 95: 074e56b02b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 040c200100, Class:  1, CF:0.944918, Len:  4, Fitness_tra: 4
Rule 97: 100b01e171, Class:  1, CF:  1, Len:  7, Fitness_tra: 0
Rule 98: 26080070d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0c5b811000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 7a44ba2b17, Class:  1, CF:0.984422, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:9.36041
------Result------
Miss_rate(tra)	:9.36041
Miss_rate(tst)	:9.14077
ARL				:6.68182

------Generation 900------
Rule  1: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 2095
Rule  2: 0000b00000, Class:  0, CF:0.927886, Len:  1, Fitness_tra: 1004
Rule  3: 0000000010, Class:  0, CF:0.798054, Len:  1, Fitness_tra: 825
Rule  4: 0b00000000, Class:  0, CF:0.833529, Len:  1, Fitness_tra: 36
Rule  5: 000c000000, Class:  1, CF:0.854313, Len:  1, Fitness_tra: 21
Rule  6: 040c200100, Class:  1, CF:0.944918, Len:  4, Fitness_tra: 4
Rule  7: 00000030c0, Class:  1, CF:0.905866, Len:  2, Fitness_tra: 3
Rule  8: 0004500000, Class:  1, CF:0.903101, Len:  2, Fitness_tra: 2
Rule  9: 0090000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule 10: 00c0000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule 11: 0800080000, Class:  0, CF:0.901895, Len:  2, Fitness_tra: 2
Rule 12: c000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 13: 900a000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 14: 000000e000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 15: 0007500000, Class:  1, CF:0.880124, Len:  2, Fitness_tra: 0
Rule 16: 0000000800, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 17: 0505000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 18: 00000000d0, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 19: 0080000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 20: 0000000005, Class:  1, CF:0.878146, Len:  1, Fitness_tra: 0
Rule 21: b1b7192227, Class:  1, CF:0.714791, Len: 10, Fitness_tra: 0
Rule 22: b844c9b4bb, Class:  0, CF:0.999993, Len: 10, Fitness_tra: 0
Rule 23: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 24: b2bb152747, Class:  0, CF:0.00850008, Len: 10, Fitness_tra: 0
Rule 25: 12bb592214, Class:  1, CF:0.139172, Len: 10, Fitness_tra: 0
Rule 26: 111451b424, Class:  1, CF:0.0525531, Len: 10, Fitness_tra: 0
Rule 27: b2721ebb27, Class:  0, CF:0.688594, Len: 10, Fitness_tra: 0
Rule 28: b771894b72, Class:  1, CF:0.618846, Len: 10, Fitness_tra: 0
Rule 29: 7274167122, Class:  1, CF:0.985261, Len: 10, Fitness_tra: 0
Rule 30: 717bc9b411, Class:  0, CF:0.642639, Len: 10, Fitness_tra: 0
Rule 31: 71715e7111, Class:  1, CF:0.409187, Len: 10, Fitness_tra: 0
Rule 32: b4b2554b41, Class:  0, CF:0.226188, Len: 10, Fitness_tra: 0
Rule 33: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 34: 22b4162b22, Class:  1, CF:0.993921, Len: 10, Fitness_tra: 0
Rule 35: b1245e114b, Class:  1, CF:0.0344569, Len: 10, Fitness_tra: 0
Rule 36: 231213b428, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 2121c9b2b2, Class:  0, CF:0.620666, Len: 10, Fitness_tra: 0
Rule 38: 7442837b44, Class:  0, CF:0.97801, Len: 10, Fitness_tra: 0
Rule 39: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 40: 224bc94742, Class:  0, CF:0.318804, Len: 10, Fitness_tra: 0
Rule 41: 2c47462242, Class:  1, CF:0.999025, Len: 10, Fitness_tra: 0
Rule 42: b22bc37224, Class:  1, CF:0.990549, Len: 10, Fitness_tra: 0
Rule 43: 2c4425b124, Class:  0, CF:0.331721, Len: 10, Fitness_tra: 0
Rule 44: 4d42257471, Class:  1, CF:0.126823, Len: 10, Fitness_tra: 0
Rule 45: 2172162117, Class:  1, CF:0.93522, Len: 10, Fitness_tra: 0
Rule 46: 74b4c17121, Class:  0, CF:0.541705, Len: 10, Fitness_tra: 0
Rule 47: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 48: 2142214b77, Class:  1, CF:0.199714, Len: 10, Fitness_tra: 0
Rule 49: 772281bb72, Class:  0, CF:0.22099, Len: 10, Fitness_tra: 0
Rule 50: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 51: 2274d11277, Class:  1, CF:0.368007, Len: 10, Fitness_tra: 0
Rule 52: 7817c122b4, Class:  0, CF:0.948329, Len: 10, Fitness_tra: 0
Rule 53: 274216b72b, Class:  1, CF:0.997806, Len: 10, Fitness_tra: 0
Rule 54: 2711ce7b21, Class:  1, CF:0.0364116, Len: 10, Fitness_tra: 0
Rule 55: 4717152b11, Class:  0, CF:0.70796, Len: 10, Fitness_tra: 0
Rule 56: 7744fa2b12, Class:  1, CF:0.993534, Len: 10, Fitness_tra: 0
Rule 57: 411b8db712, Class:  0, CF:0.291921, Len: 10, Fitness_tra: 0
Rule 58: 49b2732b72, Class:  1, CF:0.997835, Len: 10, Fitness_tra: 0
Rule 59: 2cb22e142b, Class:  0, CF:0.869935, Len: 10, Fitness_tra: 0
Rule 60: 717b811b72, Class:  0, CF:0.24727, Len: 10, Fitness_tra: 0
Rule 61: b174c57121, Class:  0, CF:0.356952, Len: 10, Fitness_tra: 0
Rule 62: 71b75a1b7b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 48211141b1, Class:  1, CF:0.840737, Len: 10, Fitness_tra: 0
Rule 64: b47b217171, Class:  1, CF:0.102955, Len: 10, Fitness_tra: 0
Rule 65: b12b257277, Class:  1, CF:0.638841, Len: 10, Fitness_tra: 0
Rule 66: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 67: 117723244b, Class:  1, CF:0.560044, Len: 10, Fitness_tra: 0
Rule 68: 7242817411, Class:  0, CF:0.0133242, Len: 10, Fitness_tra: 0
Rule 69: bb2791741b, Class:  1, CF:0.850012, Len: 10, Fitness_tra: 0
Rule 70: 2244212144, Class:  1, CF:0.456612, Len: 10, Fitness_tra: 0
Rule 71: b1b12f4b77, Class:  1, CF:0.999981, Len: 10, Fitness_tra: 0
Rule 72: 1c12294b72, Class:  0, CF:0.614526, Len: 10, Fitness_tra: 0
Rule 73: 7c418572b2, Class:  0, CF:0.393324, Len: 10, Fitness_tra: 0
Rule 74: 42b41912b1, Class:  0, CF:0.753404, Len: 10, Fitness_tra: 0
Rule 75: 28711321b4, Class:  1, CF:0.94029, Len: 10, Fitness_tra: 0
Rule 76: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 77: 17b126b447, Class:  1, CF:0.994625, Len: 10, Fitness_tra: 0
Rule 78: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 79: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 80: 4211c51421, Class:  1, CF:0.120715, Len: 10, Fitness_tra: 0
Rule 81: b4416fb117, Class:  1, CF:0.996491, Len: 10, Fitness_tra: 0
Rule 82: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 83: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 84: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 85: 1b22184477, Class:  1, CF:0.539705, Len: 10, Fitness_tra: 0
Rule 86: 7b21132b44, Class:  1, CF:0.945756, Len: 10, Fitness_tra: 0
Rule 87: 111211774b, Class:  0, CF:0.341817, Len: 10, Fitness_tra: 0
Rule 88: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 89: 272bfabbb4, Class:  1, CF:0.996419, Len: 10, Fitness_tra: 0
Rule 90: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 91: 0090150b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 420a000020, Class:  1, CF:0.459842, Len:  4, Fitness_tra: 0
Rule 93: 0800080000, Class:  0, CF:0.901895, Len:  0, Fitness_tra: 0
Rule 94: 0717550001, Class:  1, CF:0.928981, Len:  6, Fitness_tra: 2
Rule 95: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 96: 071ba1d147, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0080000000, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule 98: 7170162020, Class:  1, CF:0.993315, Len:  7, Fitness_tra: 0
Rule 99: 000c00e000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 07abc17001, Class:  1, CF:0.823841, Len:  7, Fitness_tra: 0
------Current------
Miss_rate(tra)	:9.3401
------Result------
Miss_rate(tra)	:9.3401
Miss_rate(tst)	:9.14077
ARL				:6.8046

------Generation 1000------
Rule  1: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 2093
Rule  2: 0000b00000, Class:  0, CF:0.927886, Len:  1, Fitness_tra: 1004
Rule  3: 0000000010, Class:  0, CF:0.798054, Len:  1, Fitness_tra: 820
Rule  4: 0b00000000, Class:  0, CF:0.833529, Len:  1, Fitness_tra: 35
Rule  5: 000c000000, Class:  1, CF:0.854313, Len:  1, Fitness_tra: 22
Rule  6: 040c200100, Class:  1, CF:0.944918, Len:  4, Fitness_tra: 4
Rule  7: 00000030c0, Class:  1, CF:0.905866, Len:  2, Fitness_tra: 3
Rule  8: 0004500000, Class:  1, CF:0.903101, Len:  2, Fitness_tra: 2
Rule  9: 0090000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule 10: 00c0000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule 11: 0800080000, Class:  0, CF:0.901895, Len:  2, Fitness_tra: 2
Rule 12: 0717550001, Class:  1, CF:0.928981, Len:  6, Fitness_tra: 2
Rule 13: c000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 14: 000000e000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 15: 900a000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 16: 0000000800, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 17: 0505000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 18: 00000000d0, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 19: 0080000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 20: 0007500000, Class:  1, CF:0.880124, Len:  2, Fitness_tra: 0
Rule 21: b1b7192227, Class:  1, CF:0.714791, Len: 10, Fitness_tra: 0
Rule 22: b844c9b4bb, Class:  0, CF:0.999993, Len: 10, Fitness_tra: 0
Rule 23: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 24: b2bb152747, Class:  0, CF:0.00850008, Len: 10, Fitness_tra: 0
Rule 25: 12bb592214, Class:  1, CF:0.139172, Len: 10, Fitness_tra: 0
Rule 26: 111451b424, Class:  1, CF:0.0525531, Len: 10, Fitness_tra: 0
Rule 27: b2721ebb27, Class:  0, CF:0.688594, Len: 10, Fitness_tra: 0
Rule 28: b771894b72, Class:  1, CF:0.618846, Len: 10, Fitness_tra: 0
Rule 29: 7274167122, Class:  1, CF:0.985261, Len: 10, Fitness_tra: 0
Rule 30: 717bc9b411, Class:  0, CF:0.642639, Len: 10, Fitness_tra: 0
Rule 31: 71715e7111, Class:  1, CF:0.409187, Len: 10, Fitness_tra: 0
Rule 32: b4b2554b41, Class:  0, CF:0.226188, Len: 10, Fitness_tra: 0
Rule 33: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 34: 22b4162b22, Class:  1, CF:0.993921, Len: 10, Fitness_tra: 0
Rule 35: b1245e114b, Class:  1, CF:0.0344569, Len: 10, Fitness_tra: 0
Rule 36: 231213b428, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 2121c9b2b2, Class:  0, CF:0.620666, Len: 10, Fitness_tra: 0
Rule 38: 7442837b44, Class:  0, CF:0.97801, Len: 10, Fitness_tra: 0
Rule 39: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 40: 224bc94742, Class:  0, CF:0.318804, Len: 10, Fitness_tra: 0
Rule 41: 2c47462242, Class:  1, CF:0.999025, Len: 10, Fitness_tra: 0
Rule 42: b22bc37224, Class:  1, CF:0.990549, Len: 10, Fitness_tra: 0
Rule 43: 2c4425b124, Class:  0, CF:0.331721, Len: 10, Fitness_tra: 0
Rule 44: 4d42257471, Class:  1, CF:0.126823, Len: 10, Fitness_tra: 0
Rule 45: 2172162117, Class:  1, CF:0.93522, Len: 10, Fitness_tra: 0
Rule 46: 74b4c17121, Class:  0, CF:0.541705, Len: 10, Fitness_tra: 0
Rule 47: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 48: 2142214b77, Class:  1, CF:0.199714, Len: 10, Fitness_tra: 0
Rule 49: 772281bb72, Class:  0, CF:0.22099, Len: 10, Fitness_tra: 0
Rule 50: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 51: 2274d11277, Class:  1, CF:0.368007, Len: 10, Fitness_tra: 0
Rule 52: 7817c122b4, Class:  0, CF:0.948329, Len: 10, Fitness_tra: 0
Rule 53: 274216b72b, Class:  1, CF:0.997806, Len: 10, Fitness_tra: 0
Rule 54: 2711ce7b21, Class:  1, CF:0.0364116, Len: 10, Fitness_tra: 0
Rule 55: 4717152b11, Class:  0, CF:0.70796, Len: 10, Fitness_tra: 0
Rule 56: 7744fa2b12, Class:  1, CF:0.993534, Len: 10, Fitness_tra: 0
Rule 57: 411b8db712, Class:  0, CF:0.291921, Len: 10, Fitness_tra: 0
Rule 58: 49b2732b72, Class:  1, CF:0.997835, Len: 10, Fitness_tra: 0
Rule 59: 2cb22e142b, Class:  0, CF:0.869935, Len: 10, Fitness_tra: 0
Rule 60: 717b811b72, Class:  0, CF:0.24727, Len: 10, Fitness_tra: 0
Rule 61: b174c57121, Class:  0, CF:0.356952, Len: 10, Fitness_tra: 0
Rule 62: 71b75a1b7b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 48211141b1, Class:  1, CF:0.840737, Len: 10, Fitness_tra: 0
Rule 64: b47b217171, Class:  1, CF:0.102955, Len: 10, Fitness_tra: 0
Rule 65: b12b257277, Class:  1, CF:0.638841, Len: 10, Fitness_tra: 0
Rule 66: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 67: 117723244b, Class:  1, CF:0.560044, Len: 10, Fitness_tra: 0
Rule 68: 7242817411, Class:  0, CF:0.0133242, Len: 10, Fitness_tra: 0
Rule 69: bb2791741b, Class:  1, CF:0.850012, Len: 10, Fitness_tra: 0
Rule 70: 2244212144, Class:  1, CF:0.456612, Len: 10, Fitness_tra: 0
Rule 71: b1b12f4b77, Class:  1, CF:0.999981, Len: 10, Fitness_tra: 0
Rule 72: 1c12294b72, Class:  0, CF:0.614526, Len: 10, Fitness_tra: 0
Rule 73: 7c418572b2, Class:  0, CF:0.393324, Len: 10, Fitness_tra: 0
Rule 74: 42b41912b1, Class:  0, CF:0.753404, Len: 10, Fitness_tra: 0
Rule 75: 28711321b4, Class:  1, CF:0.94029, Len: 10, Fitness_tra: 0
Rule 76: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 77: 17b126b447, Class:  1, CF:0.994625, Len: 10, Fitness_tra: 0
Rule 78: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 79: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 80: 4211c51421, Class:  1, CF:0.120715, Len: 10, Fitness_tra: 0
Rule 81: 12423fb1bb, Class:  1, CF:0.941207, Len: 10, Fitness_tra: 0
Rule 82: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 83: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 84: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 85: 281caa4142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 11775377b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 4b1413bbbb, Class:  1, CF:0.593151, Len: 10, Fitness_tra: 0
Rule 88: 0000090005, Class:  1, CF:0.977199, Len:  2, Fitness_tra: 0
Rule 89: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 90: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 91: 5000040001, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 92: 6000150010, Class:  0, CF:0.924461, Len:  4, Fitness_tra: 9
Rule 93: 00100d0710, Class:  0, CF:0.844602, Len:  4, Fitness_tra: 0
Rule 94: 020d0ebb20, Class:  1, CF:  1, Len:  6, Fitness_tra: 0
Rule 95: b22b0070a4, Class:  0, CF:0.378775, Len:  7, Fitness_tra: 0
Rule 96: 7074c00071, Class:  0, CF:0.660718, Len:  6, Fitness_tra: 0
Rule 97: 0000000800, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule 98: c080000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 99: b000002bd2, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule100: 027d810000, Class:  1, CF:0.99961, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:9.3198
------Result------
Miss_rate(tra)	:9.3198
Miss_rate(tst)	:9.14077
ARL				:6.52222

------Generation 2000------
Rule  1: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 55
Rule  2: 0000b00000, Class:  0, CF:0.927886, Len:  1, Fitness_tra: 1001
Rule  3: 0000000010, Class:  0, CF:0.798054, Len:  1, Fitness_tra: 99
Rule  4: 0b00000000, Class:  0, CF:0.833529, Len:  1, Fitness_tra: 31
Rule  5: 000c000000, Class:  1, CF:0.854313, Len:  1, Fitness_tra: 22
Rule  6: 6000150010, Class:  0, CF:0.924461, Len:  4, Fitness_tra: 9
Rule  7: 040c200100, Class:  1, CF:0.944918, Len:  4, Fitness_tra: 4
Rule  8: 00000030c0, Class:  1, CF:0.905866, Len:  2, Fitness_tra: 3
Rule  9: 0004500000, Class:  1, CF:0.903101, Len:  2, Fitness_tra: 2
Rule 10: 00c0000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule 11: 0800080000, Class:  0, CF:0.901895, Len:  2, Fitness_tra: 2
Rule 12: 0717550001, Class:  1, CF:0.928981, Len:  6, Fitness_tra: 2
Rule 13: 0090000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule 14: c000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 15: 900a000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 16: 0000000800, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 17: 0505000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 18: 00000000d0, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 19: 0080000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 20: 000000e000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 21: 0007500000, Class:  1, CF:0.880124, Len:  2, Fitness_tra: 0
Rule 22: b844c9b4bb, Class:  0, CF:0.999993, Len: 10, Fitness_tra: 0
Rule 23: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 24: b2bb152747, Class:  0, CF:0.00850008, Len: 10, Fitness_tra: 0
Rule 25: 12bb592214, Class:  1, CF:0.139172, Len: 10, Fitness_tra: 0
Rule 26: 111451b424, Class:  1, CF:0.0525531, Len: 10, Fitness_tra: 0
Rule 27: b2721ebb27, Class:  0, CF:0.688594, Len: 10, Fitness_tra: 0
Rule 28: b771894b72, Class:  1, CF:0.618846, Len: 10, Fitness_tra: 0
Rule 29: 7274167122, Class:  1, CF:0.985261, Len: 10, Fitness_tra: 0
Rule 30: 717bc9b411, Class:  0, CF:0.642639, Len: 10, Fitness_tra: 0
Rule 31: 71715e7111, Class:  1, CF:0.409187, Len: 10, Fitness_tra: 0
Rule 32: b4b2554b41, Class:  0, CF:0.226188, Len: 10, Fitness_tra: 0
Rule 33: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 34: 22b4162b22, Class:  1, CF:0.993921, Len: 10, Fitness_tra: 0
Rule 35: b1245e114b, Class:  1, CF:0.0344569, Len: 10, Fitness_tra: 0
Rule 36: 231213b428, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 2121c9b2b2, Class:  0, CF:0.620666, Len: 10, Fitness_tra: 0
Rule 38: 7442837b44, Class:  0, CF:0.97801, Len: 10, Fitness_tra: 0
Rule 39: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 40: 224bc94742, Class:  0, CF:0.318804, Len: 10, Fitness_tra: 0
Rule 41: 2c47462242, Class:  1, CF:0.999025, Len: 10, Fitness_tra: 0
Rule 42: b22bc37224, Class:  1, CF:0.990549, Len: 10, Fitness_tra: 0
Rule 43: 2c4425b124, Class:  0, CF:0.331721, Len: 10, Fitness_tra: 0
Rule 44: 4d42257471, Class:  1, CF:0.126823, Len: 10, Fitness_tra: 0
Rule 45: 2172162117, Class:  1, CF:0.93522, Len: 10, Fitness_tra: 0
Rule 46: 74b4c17121, Class:  0, CF:0.541705, Len: 10, Fitness_tra: 0
Rule 47: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 48: 2142214b77, Class:  1, CF:0.199714, Len: 10, Fitness_tra: 0
Rule 49: 772281bb72, Class:  0, CF:0.22099, Len: 10, Fitness_tra: 0
Rule 50: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 51: 2274d11277, Class:  1, CF:0.368007, Len: 10, Fitness_tra: 0
Rule 52: 7817c122b4, Class:  0, CF:0.948329, Len: 10, Fitness_tra: 0
Rule 53: 274216b72b, Class:  1, CF:0.997806, Len: 10, Fitness_tra: 0
Rule 54: 2711ce7b21, Class:  1, CF:0.0364116, Len: 10, Fitness_tra: 0
Rule 55: 4717152b11, Class:  0, CF:0.70796, Len: 10, Fitness_tra: 0
Rule 56: 7744fa2b12, Class:  1, CF:0.993534, Len: 10, Fitness_tra: 0
Rule 57: 411b8db712, Class:  0, CF:0.291921, Len: 10, Fitness_tra: 0
Rule 58: 49b2732b72, Class:  1, CF:0.997835, Len: 10, Fitness_tra: 0
Rule 59: 2cb22e142b, Class:  0, CF:0.869935, Len: 10, Fitness_tra: 0
