------Generation 0------
Rule  1: d13111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0000a80, Class:  0, CF:0.638433, Len:  2, Fitness_tra: 0
Rule 97: 2180010, Class:  0, CF:0.937909, Len:  4, Fitness_tra: 0
Rule 98: 96bd000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0b00300, Class:  1, CF:0.70419, Len:  2, Fitness_tra: 2
Rule100: 00d1462, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:16.8421
------Result------
Miss_rate(tra)	:16.8421
Miss_rate(tst)	:9.09091
ARL				:2.63077

------Generation 800------
Rule  1: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 19
Rule  2: 00000d0, Class:  0, CF:0.759718, Len:  1, Fitness_tra: 13
Rule  3: 0000007, Class:  0, CF:0.697437, Len:  1, Fitness_tra: 6
Rule  4: 0000700, Class:  0, CF:0.765502, Len:  1, Fitness_tra: 6
Rule  5: 0000080, Class:  0, CF:0.707735, Len:  1, Fitness_tra: 5
Rule  6: 0004000, Class:  0, CF:0.733342, Len:  1, Fitness_tra: 4
Rule  7: 0007000, Class:  0, CF:0.707923, Len:  1, Fitness_tra: 3
Rule  8: 0008000, Class:  0, CF:0.822931, Len:  1, Fitness_tra: 3
Rule  9: 0b0000a, Class:  1, CF:0.767771, Len:  2, Fitness_tra: 1
Rule 10: d000400, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 11: d13111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 1111432, Class:  0, CF:0.247302, Len:  7, Fitness_tra: 0
Rule 13: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 0
Rule 14: 5050008, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 15: de14b31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 1911235, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1111131, Class:  1, CF:0.312064, Len:  7, Fitness_tra: 0
Rule 18: 000000f, Class:  1, CF:0.418406, Len:  1, Fitness_tra: 0
Rule 19: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 0
Rule 20: 111121d, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 21: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 0
Rule 22: d152135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 4817bc1, Class:  0, CF:0.79198, Len:  7, Fitness_tra: 0
Rule 24: 5a5241d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 0
Rule 26: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 0
Rule 27: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 0
Rule 28: 0600060, Class:  0, CF:0.1092, Len:  2, Fitness_tra: 0
Rule 29: 1312135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 5111118, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 31: 0077000, Class:  0, CF:0.691694, Len:  2, Fitness_tra: 0
Rule 32: 0b000b0, Class:  1, CF:0.548317, Len:  2, Fitness_tra: 0
Rule 33: 060000d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 0
Rule 35: 1e5111d, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 36: 8121255, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 37: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 0
Rule 38: 1314435, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 0077000, Class:  0, CF:0.691694, Len:  2, Fitness_tra: 0
Rule 40: 1355111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 13d1162, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1182412, Class:  0, CF:0.939919, Len:  7, Fitness_tra: 0
Rule 43: 1135131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 0
Rule 45: 835121d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 0
Rule 47: 115b431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1151211, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 49: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 0
Rule 50: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 0
Rule 51: 9111111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 52: 0000007, Class:  0, CF:0.697437, Len:  1, Fitness_tra: 0
Rule 53: 811c115, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 54: 0604700, Class:  1, CF:0.199022, Len:  3, Fitness_tra: 0
Rule 55: 42147c2, Class:  0, CF:0.852573, Len:  7, Fitness_tra: 0
Rule 56: 83d7135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 0
Rule 58: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 0
Rule 59: 0600000, Class:  1, CF:0.23655, Len:  1, Fitness_tra: 0
Rule 60: 23112e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1118212, Class:  0, CF:0.796999, Len:  7, Fitness_tra: 0
Rule 62: 218171c, Class:  0, CF:0.950515, Len:  7, Fitness_tra: 0
Rule 63: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 0
Rule 64: 5352831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 0000007, Class:  0, CF:0.697437, Len:  1, Fitness_tra: 0
Rule 66: 3115519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 13d211d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 0
Rule 69: 2611231, Class:  0, CF:0.0596843, Len:  7, Fitness_tra: 0
Rule 70: d11123d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1152238, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 5000005, Class:  0, CF:0.347231, Len:  2, Fitness_tra: 0
Rule 73: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 0
Rule 74: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 0
Rule 75: 000000e, Class:  1, CF:0.243781, Len:  1, Fitness_tra: 0
Rule 76: 117b111, Class:  0, CF:0.371499, Len:  7, Fitness_tra: 0
Rule 77: 00b0000, Class:  0, CF:0.41026, Len:  1, Fitness_tra: 0
Rule 78: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 0
Rule 79: 56d2131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 535219d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 0
Rule 82: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 0
Rule 83: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 0
Rule 84: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 0
Rule 85: 0000007, Class:  0, CF:0.697437, Len:  0, Fitness_tra: 0
Rule 86: 00b0000, Class:  0, CF:0.41026, Len:  0, Fitness_tra: 0
Rule 87: 0000007, Class:  0, CF:0.697437, Len:  0, Fitness_tra: 0
Rule 88: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 0
Rule 89: 00000d0, Class:  0, CF:0.759718, Len:  0, Fitness_tra: 0
Rule 90: 2817bc4, Class:  0, CF:0.852354, Len:  7, Fitness_tra: 0
Rule 91: 8337535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 000000e, Class:  1, CF:0.243781, Len:  0, Fitness_tra: 0
Rule 93: d11121d, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 94: 0060050, Class:  0, CF:0.610698, Len:  2, Fitness_tra: 0
Rule 95: 1000010, Class:  0, CF:0.191478, Len:  2, Fitness_tra: 0
Rule 96: 0000a80, Class:  0, CF:0.638433, Len:  2, Fitness_tra: 0
Rule 97: 2180010, Class:  0, CF:0.937909, Len:  4, Fitness_tra: 0
Rule 98: 96bd000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0b00300, Class:  1, CF:0.70419, Len:  2, Fitness_tra: 2
Rule100: 00d1462, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:16.8421
------Result------
Miss_rate(tra)	:16.8421
Miss_rate(tst)	:9.09091
ARL				:2.63077

------Generation 900------
Rule  1: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 19
Rule  2: 00000d0, Class:  0, CF:0.759718, Len:  1, Fitness_tra: 13
Rule  3: 0000007, Class:  0, CF:0.697437, Len:  1, Fitness_tra: 6
Rule  4: 0000700, Class:  0, CF:0.765502, Len:  1, Fitness_tra: 6
Rule  5: 0000080, Class:  0, CF:0.707735, Len:  1, Fitness_tra: 5
Rule  6: 0004000, Class:  0, CF:0.733342, Len:  1, Fitness_tra: 4
Rule  7: 0007000, Class:  0, CF:0.707923, Len:  1, Fitness_tra: 3
Rule  8: 0008000, Class:  0, CF:0.822931, Len:  1, Fitness_tra: 3
Rule  9: 0b0000a, Class:  1, CF:0.767771, Len:  2, Fitness_tra: 1
Rule 10: d000400, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 11: d13111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 1111432, Class:  0, CF:0.247302, Len:  7, Fitness_tra: 0
Rule 13: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 0
Rule 14: 5050008, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 15: de14b31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 1911235, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1111131, Class:  1, CF:0.312064, Len:  7, Fitness_tra: 0
Rule 18: 000000f, Class:  1, CF:0.418406, Len:  1, Fitness_tra: 0
Rule 19: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 0
Rule 20: 111121d, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 21: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 0
Rule 22: d152135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 4817bc1, Class:  0, CF:0.79198, Len:  7, Fitness_tra: 0
Rule 24: 5a5241d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 0
Rule 26: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 0
Rule 27: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 0
Rule 28: 0600060, Class:  0, CF:0.1092, Len:  2, Fitness_tra: 0
Rule 29: 1312135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 5111118, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 31: 0077000, Class:  0, CF:0.691694, Len:  2, Fitness_tra: 0
Rule 32: 0b000b0, Class:  1, CF:0.548317, Len:  2, Fitness_tra: 0
Rule 33: 060000d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 0
Rule 35: 1e5111d, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 36: 8121255, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 37: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 0
Rule 38: 1314435, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 0077000, Class:  0, CF:0.691694, Len:  2, Fitness_tra: 0
Rule 40: 1355111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 13d1162, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1182412, Class:  0, CF:0.939919, Len:  7, Fitness_tra: 0
Rule 43: 1135131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 0
Rule 45: 835121d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 0
Rule 47: 115b431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1151211, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 49: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 0
Rule 50: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 0
Rule 51: 9111111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 52: 0000007, Class:  0, CF:0.697437, Len:  1, Fitness_tra: 0
Rule 53: 811c115, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 54: 0604700, Class:  1, CF:0.199022, Len:  3, Fitness_tra: 0
Rule 55: 42147c2, Class:  0, CF:0.852573, Len:  7, Fitness_tra: 0
Rule 56: 83d7135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 0
Rule 58: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 0
Rule 59: 0600000, Class:  1, CF:0.23655, Len:  1, Fitness_tra: 0
Rule 60: 23112e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1118212, Class:  0, CF:0.796999, Len:  7, Fitness_tra: 0
Rule 62: 218171c, Class:  0, CF:0.950515, Len:  7, Fitness_tra: 0
Rule 63: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 0
Rule 64: 5352831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 0000007, Class:  0, CF:0.697437, Len:  1, Fitness_tra: 0
Rule 66: 3115519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 13d211d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 0
Rule 69: 2611231, Class:  0, CF:0.0596843, Len:  7, Fitness_tra: 0
Rule 70: d11123d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1152238, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 5000005, Class:  0, CF:0.347231, Len:  2, Fitness_tra: 0
Rule 73: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 0
Rule 74: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 0
Rule 75: 000000e, Class:  1, CF:0.243781, Len:  1, Fitness_tra: 0
Rule 76: 117b111, Class:  0, CF:0.371499, Len:  7, Fitness_tra: 0
Rule 77: 00b0000, Class:  0, CF:0.41026, Len:  1, Fitness_tra: 0
Rule 78: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 0
Rule 79: 56d2131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 535219d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 0
Rule 82: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 0
Rule 83: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 0
Rule 84: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 0
Rule 85: 0000007, Class:  0, CF:0.697437, Len:  0, Fitness_tra: 0
Rule 86: 00b0000, Class:  0, CF:0.41026, Len:  0, Fitness_tra: 0
Rule 87: 0000007, Class:  0, CF:0.697437, Len:  0, Fitness_tra: 0
Rule 88: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 0
Rule 89: 00000d0, Class:  0, CF:0.759718, Len:  0, Fitness_tra: 0
Rule 90: 2817bc4, Class:  0, CF:0.852354, Len:  7, Fitness_tra: 0
Rule 91: 8337535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 000000e, Class:  1, CF:0.243781, Len:  0, Fitness_tra: 0
Rule 93: d11121d, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 94: 0060050, Class:  0, CF:0.610698, Len:  2, Fitness_tra: 0
Rule 95: 1000010, Class:  0, CF:0.191478, Len:  2, Fitness_tra: 0
Rule 96: 0000a80, Class:  0, CF:0.638433, Len:  2, Fitness_tra: 0
Rule 97: 2180010, Class:  0, CF:0.937909, Len:  4, Fitness_tra: 0
Rule 98: 96bd000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0b00300, Class:  1, CF:0.70419, Len:  2, Fitness_tra: 2
Rule100: 00d1462, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:16.8421
------Result------
Miss_rate(tra)	:16.8421
Miss_rate(tst)	:9.09091
ARL				:2.63077

------Generation 1000------
Rule  1: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 19
Rule  2: 00000d0, Class:  0, CF:0.759718, Len:  1, Fitness_tra: 13
Rule  3: 0000007, Class:  0, CF:0.697437, Len:  1, Fitness_tra: 6
Rule  4: 0000700, Class:  0, CF:0.765502, Len:  1, Fitness_tra: 6
Rule  5: 0000080, Class:  0, CF:0.707735, Len:  1, Fitness_tra: 5
Rule  6: 0004000, Class:  0, CF:0.733342, Len:  1, Fitness_tra: 4
Rule  7: 0007000, Class:  0, CF:0.707923, Len:  1, Fitness_tra: 3
Rule  8: 0008000, Class:  0, CF:0.822931, Len:  1, Fitness_tra: 3
Rule  9: 0b0000a, Class:  1, CF:0.767771, Len:  2, Fitness_tra: 1
Rule 10: d000400, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 11: d13111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 1111432, Class:  0, CF:0.247302, Len:  7, Fitness_tra: 0
Rule 13: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 0
Rule 14: 5050008, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 15: de14b31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 1911235, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1111131, Class:  1, CF:0.312064, Len:  7, Fitness_tra: 0
Rule 18: 000000f, Class:  1, CF:0.418406, Len:  1, Fitness_tra: 0
Rule 19: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 0
Rule 20: 111121d, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 21: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 0
Rule 22: d152135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 4817bc1, Class:  0, CF:0.79198, Len:  7, Fitness_tra: 0
Rule 24: 5a5241d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 0
Rule 26: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 0
Rule 27: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 0
Rule 28: 0600060, Class:  0, CF:0.1092, Len:  2, Fitness_tra: 0
Rule 29: 1312135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 5111118, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 31: 0077000, Class:  0, CF:0.691694, Len:  2, Fitness_tra: 0
Rule 32: 0b000b0, Class:  1, CF:0.548317, Len:  2, Fitness_tra: 0
Rule 33: 060000d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 0
Rule 35: 1e5111d, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 36: 8121255, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 37: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 0
Rule 38: 1314435, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 0077000, Class:  0, CF:0.691694, Len:  2, Fitness_tra: 0
Rule 40: 1355111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 13d1162, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1182412, Class:  0, CF:0.939919, Len:  7, Fitness_tra: 0
Rule 43: 1135131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 0
Rule 45: 835121d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 0
Rule 47: 115b431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1151211, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 49: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 0
Rule 50: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 0
Rule 51: 9111111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 52: 0000007, Class:  0, CF:0.697437, Len:  1, Fitness_tra: 0
Rule 53: 811c115, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 54: 0604700, Class:  1, CF:0.199022, Len:  3, Fitness_tra: 0
Rule 55: 42147c2, Class:  0, CF:0.852573, Len:  7, Fitness_tra: 0
Rule 56: 83d7135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 0
Rule 58: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 0
Rule 59: 0600000, Class:  1, CF:0.23655, Len:  1, Fitness_tra: 0
Rule 60: 23112e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1118212, Class:  0, CF:0.796999, Len:  7, Fitness_tra: 0
Rule 62: 218171c, Class:  0, CF:0.950515, Len:  7, Fitness_tra: 0
Rule 63: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 0
Rule 64: 5352831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 0000007, Class:  0, CF:0.697437, Len:  1, Fitness_tra: 0
Rule 66: 3115519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 13d211d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 0
Rule 69: 2611231, Class:  0, CF:0.0596843, Len:  7, Fitness_tra: 0
Rule 70: d11123d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1152238, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 5000005, Class:  0, CF:0.347231, Len:  2, Fitness_tra: 0
Rule 73: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 0
Rule 74: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 0
Rule 75: 000000e, Class:  1, CF:0.243781, Len:  1, Fitness_tra: 0
Rule 76: 117b111, Class:  0, CF:0.371499, Len:  7, Fitness_tra: 0
Rule 77: 00b0000, Class:  0, CF:0.41026, Len:  1, Fitness_tra: 0
Rule 78: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 0
Rule 79: 56d2131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 535219d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 0
Rule 82: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 0
Rule 83: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 0
Rule 84: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 0
Rule 85: 0000007, Class:  0, CF:0.697437, Len:  0, Fitness_tra: 0
Rule 86: 00b0000, Class:  0, CF:0.41026, Len:  0, Fitness_tra: 0
Rule 87: 0000007, Class:  0, CF:0.697437, Len:  0, Fitness_tra: 0
Rule 88: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 0
Rule 89: 00000d0, Class:  0, CF:0.759718, Len:  0, Fitness_tra: 0
Rule 90: 2817bc4, Class:  0, CF:0.852354, Len:  7, Fitness_tra: 0
Rule 91: 8337535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 000000e, Class:  1, CF:0.243781, Len:  0, Fitness_tra: 0
Rule 93: d11121d, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 94: 0060050, Class:  0, CF:0.610698, Len:  2, Fitness_tra: 0
Rule 95: 1000010, Class:  0, CF:0.191478, Len:  2, Fitness_tra: 0
Rule 96: 0000a80, Class:  0, CF:0.638433, Len:  2, Fitness_tra: 0
Rule 97: 2180010, Class:  0, CF:0.937909, Len:  4, Fitness_tra: 0
Rule 98: 96bd000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0b00300, Class:  1, CF:0.70419, Len:  2, Fitness_tra: 2
Rule100: 00d1462, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:16.8421
------Result------
Miss_rate(tra)	:16.8421
Miss_rate(tst)	:9.09091
ARL				:2.63077

------Generation 2000------
Rule  1: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 19
Rule  2: 00000d0, Class:  0, CF:0.759718, Len:  1, Fitness_tra: 13
Rule  3: 0000007, Class:  0, CF:0.697437, Len:  1, Fitness_tra: 6
Rule  4: 0000700, Class:  0, CF:0.765502, Len:  1, Fitness_tra: 6
Rule  5: 0000080, Class:  0, CF:0.707735, Len:  1, Fitness_tra: 5
Rule  6: 0004000, Class:  0, CF:0.733342, Len:  1, Fitness_tra: 4
Rule  7: 0007000, Class:  0, CF:0.707923, Len:  1, Fitness_tra: 3
Rule  8: 0008000, Class:  0, CF:0.822931, Len:  1, Fitness_tra: 3
Rule  9: 0b0000a, Class:  1, CF:0.767771, Len:  2, Fitness_tra: 1
Rule 10: d000400, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 11: d13111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 1111432, Class:  0, CF:0.247302, Len:  7, Fitness_tra: 0
Rule 13: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 0
Rule 14: 5050008, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 15: de14b31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 1911235, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1111131, Class:  1, CF:0.312064, Len:  7, Fitness_tra: 0
Rule 18: 000000f, Class:  1, CF:0.418406, Len:  1, Fitness_tra: 0
Rule 19: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 0
Rule 20: 111121d, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 21: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 0
Rule 22: d152135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 4817bc1, Class:  0, CF:0.79198, Len:  7, Fitness_tra: 0
Rule 24: 5a5241d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 0000000, Class:  0, CF:0.6, Len:  0, Fitness_tra: 0
