------Generation 0------
Rule  1: 11aa111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 75: 1136511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 13611d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 3d6f9e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1116115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 11af319, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1dff111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 81: 1561115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0000520, Class:  1, CF:0.52434, Len:  2, Fitness_tra: -1
Rule 83: 5131911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 516f342, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 85: 5da6522, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 3113513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1136912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1216121, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 89: 5000500, Class:  1, CF:0.786989, Len:  2, Fitness_tra: -2
Rule 90: 0000004, Class:  0, CF:0.0887987, Len:  0, Fitness_tra: 0
Rule 91: d1a2911, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 92: 056c500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0006155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 33319d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 11f1d21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 157a544, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 15afd61, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 11a3e3e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule100: 0091508, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:3.31126
------Result------
Miss_rate(tra)	:3.31126
Miss_rate(tst)	:5.88235
ARL				:4.42105

------Generation 800------
Rule  1: 0000008, Class:  0, CF:0.881937, Len:  1, Fitness_tra: 148
Rule  2: 0000090, Class:  0, CF:  1, Len:  1, Fitness_tra: 36
Rule  3: 3c05001, Class:  0, CF:  1, Len:  4, Fitness_tra: 36
Rule  4: 0000004, Class:  0, CF:0.0887987, Len:  1, Fitness_tra: 24
Rule  5: 0000600, Class:  0, CF:0.217277, Len:  1, Fitness_tra: 10
Rule  6: 0000e00, Class:  1, CF:0.959654, Len:  1, Fitness_tra: 8
Rule  7: 0010000, Class:  0, CF:  1, Len:  1, Fitness_tra: 8
Rule  8: 00000d0, Class:  0, CF:0.33234, Len:  1, Fitness_tra: 6
Rule  9: 0000020, Class:  0, CF:0.082248, Len:  1, Fitness_tra: 5
Rule 10: 0502504, Class:  1, CF:0.897122, Len:  4, Fitness_tra: 3
Rule 11: 0000030, Class:  0, CF:0.0105515, Len:  1, Fitness_tra: 1
Rule 12: 110250e, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 13: 2233181, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 14: 113a334, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 15: 1d161e9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 116311d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 15a3113, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 18: 06000d0, Class:  0, CF:0.348391, Len:  2, Fitness_tra: 0
Rule 19: 73f6131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 1d1a93e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 15a3111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 22: 1213dc5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: b163121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: e936111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 22a1512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 2766121, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 27: 11a1d1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 81a1121, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 29: 1d31d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 11a6155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 11a6512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 0000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 33: 59af361, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 157a131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: d1aa521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1533dd3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 36f6d51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 18a1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 31ff311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 2131121, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 41: c1f3d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 811a1c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 11f3593, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 0000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 45: 1d61113, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 46: 1daf111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 47: 3136111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1536111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 49: 11a1e33, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1361515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 3531961, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1511411, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 53: 8231882, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1161131, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 55: 15fa518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 3a63152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1df6d21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 11a3e31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 156a511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 2bf3585, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 15139e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 141f911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1dff512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 211f131, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 65: 2216d85, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 81a6d22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: e13f181, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 68: 1516911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 0000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 70: 21a191e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 11a69e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 111a181, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 73: 1161211, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 74: 2561125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 1136511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 13611d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 3d6f9e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1116115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 11af319, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1dff111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 81: 1561115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0000520, Class:  1, CF:0.52434, Len:  2, Fitness_tra: -1
Rule 83: 5131911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 516f342, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 85: 5da6522, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 3113513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1136912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1216121, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 89: 5000500, Class:  1, CF:0.786989, Len:  2, Fitness_tra: -2
Rule 90: 0000004, Class:  0, CF:0.0887987, Len:  0, Fitness_tra: 0
Rule 91: d1a2911, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 92: 056c500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0006155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 33319d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 11f1d21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 157a544, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 15afd61, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 11a3e3e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule100: 0091508, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:3.31126
------Result------
Miss_rate(tra)	:3.31126
Miss_rate(tst)	:5.88235
ARL				:4.42105

------Generation 900------
Rule  1: 0000008, Class:  0, CF:0.881937, Len:  1, Fitness_tra: 148
Rule  2: 0000090, Class:  0, CF:  1, Len:  1, Fitness_tra: 36
Rule  3: 3c05001, Class:  0, CF:  1, Len:  4, Fitness_tra: 36
Rule  4: 0000004, Class:  0, CF:0.0887987, Len:  1, Fitness_tra: 24
Rule  5: 0000600, Class:  0, CF:0.217277, Len:  1, Fitness_tra: 10
Rule  6: 0000e00, Class:  1, CF:0.959654, Len:  1, Fitness_tra: 8
Rule  7: 0010000, Class:  0, CF:  1, Len:  1, Fitness_tra: 8
Rule  8: 00000d0, Class:  0, CF:0.33234, Len:  1, Fitness_tra: 6
Rule  9: 0000020, Class:  0, CF:0.082248, Len:  1, Fitness_tra: 5
Rule 10: 0502504, Class:  1, CF:0.897122, Len:  4, Fitness_tra: 3
Rule 11: 0000030, Class:  0, CF:0.0105515, Len:  1, Fitness_tra: 1
Rule 12: 110250e, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 13: 2233181, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 14: 113a334, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 15: 1d161e9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 116311d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 15a3113, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 18: 06000d0, Class:  0, CF:0.348391, Len:  2, Fitness_tra: 0
Rule 19: 73f6131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 1d1a93e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 15a3111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 22: 1213dc5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: b163121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: e936111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 22a1512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 2766121, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 27: 11a1d1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 81a1121, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 29: 1d31d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 11a6155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 11a6512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 0000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 33: 59af361, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 157a131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: d1aa521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1533dd3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 36f6d51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 18a1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 31ff311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 2131121, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 41: c1f3d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 811a1c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 11f3593, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 0000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 45: 1d61113, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 46: 1daf111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 47: 3136111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1536111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 49: 11a1e33, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1361515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 3531961, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1511411, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 53: 8231882, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1161131, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 55: 15fa518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 3a63152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1df6d21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 11a3e31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 156a511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 2bf3585, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 15139e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 141f911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1dff512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 211f131, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 65: 2216d85, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 81a6d22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: e13f181, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 68: 1516911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 0000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 70: 21a191e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 11a69e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 111a181, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 73: 1161211, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 74: 2561125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 1136511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 13611d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 3d6f9e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1116115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 11af319, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1dff111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 81: 1561115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0000520, Class:  1, CF:0.52434, Len:  2, Fitness_tra: -1
Rule 83: 5131911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 516f342, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 85: 5da6522, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 3113513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1136912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1216121, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 89: 5000500, Class:  1, CF:0.786989, Len:  2, Fitness_tra: -2
Rule 90: 0000004, Class:  0, CF:0.0887987, Len:  0, Fitness_tra: 0
Rule 91: d1a2911, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 92: 056c500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0006155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 33319d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 11f1d21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 157a544, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 15afd61, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 11a3e3e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule100: 0091508, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:3.31126
------Result------
Miss_rate(tra)	:3.31126
Miss_rate(tst)	:5.88235
ARL				:4.42105

------Generation 1000------
Rule  1: 0000008, Class:  0, CF:0.881937, Len:  1, Fitness_tra: 148
Rule  2: 0000090, Class:  0, CF:  1, Len:  1, Fitness_tra: 36
Rule  3: 3c05001, Class:  0, CF:  1, Len:  4, Fitness_tra: 36
Rule  4: 0000004, Class:  0, CF:0.0887987, Len:  1, Fitness_tra: 24
Rule  5: 0000600, Class:  0, CF:0.217277, Len:  1, Fitness_tra: 10
Rule  6: 0000e00, Class:  1, CF:0.959654, Len:  1, Fitness_tra: 8
Rule  7: 0010000, Class:  0, CF:  1, Len:  1, Fitness_tra: 8
Rule  8: 00000d0, Class:  0, CF:0.33234, Len:  1, Fitness_tra: 6
Rule  9: 0000020, Class:  0, CF:0.082248, Len:  1, Fitness_tra: 5
Rule 10: 0502504, Class:  1, CF:0.897122, Len:  4, Fitness_tra: 3
Rule 11: 0000030, Class:  0, CF:0.0105515, Len:  1, Fitness_tra: 1
Rule 12: 110250e, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 13: 2233181, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 14: 113a334, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 15: 1d161e9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 116311d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 15a3113, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 18: 06000d0, Class:  0, CF:0.348391, Len:  2, Fitness_tra: 0
Rule 19: 73f6131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 1d1a93e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 15a3111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 22: 1213dc5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: b163121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: e936111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 22a1512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 2766121, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 27: 11a1d1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 81a1121, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 29: 1d31d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 11a6155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 11a6512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 0000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 33: 59af361, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 157a131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: d1aa521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1533dd3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 36f6d51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 18a1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 31ff311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 2131121, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 41: c1f3d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 811a1c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 11f3593, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 0000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 45: 1d61113, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 46: 1daf111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 47: 3136111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1536111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 49: 11a1e33, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1361515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 3531961, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1511411, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 53: 8231882, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1161131, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 55: 15fa518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 3a63152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1df6d21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 11a3e31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 156a511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 2bf3585, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 15139e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 141f911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1dff512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 211f131, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 65: 2216d85, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 81a6d22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: e13f181, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 68: 1516911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 0000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 70: 21a191e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 11a69e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 111a181, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 73: 1161211, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 74: 2561125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 1136511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 13611d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 3d6f9e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1116115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 11af319, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1dff111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 81: 1561115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0000520, Class:  1, CF:0.52434, Len:  2, Fitness_tra: -1
Rule 83: 5131911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 516f342, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 85: 5da6522, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 3113513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1136912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1216121, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 89: 5000500, Class:  1, CF:0.786989, Len:  2, Fitness_tra: -2
Rule 90: 0000004, Class:  0, CF:0.0887987, Len:  0, Fitness_tra: 0
Rule 91: d1a2911, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 92: 056c500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0006155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 33319d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 11f1d21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 157a544, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 15afd61, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 11a3e3e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule100: 0091508, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:3.31126
------Result------
Miss_rate(tra)	:3.31126
Miss_rate(tst)	:5.88235
ARL				:4.42105

------Generation 2000------
Rule  1: 0000008, Class:  0, CF:0.881937, Len:  1, Fitness_tra: 148
Rule  2: 0000090, Class:  0, CF:  1, Len:  1, Fitness_tra: 36
Rule  3: 3c05001, Class:  0, CF:  1, Len:  4, Fitness_tra: 36
Rule  4: 0000004, Class:  0, CF:0.0887987, Len:  1, Fitness_tra: 24
Rule  5: 0000600, Class:  0, CF:0.217277, Len:  1, Fitness_tra: 10
