------Generation 0------
Rule  1: 11f11ee, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: d361511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 55af113, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 80: 31aa931, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 5000500, Class:  1, CF:0.803644, Len:  2, Fitness_tra: -2
Rule 82: 1b11185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 3533973, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 85: 3143131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 31ba191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1571131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 89: 0000090, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 90: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 91: ecf1551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 2da8111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 51af10d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 9d6b218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0156471, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1bf1191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 103a5d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 3161535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 61a6311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 2d16a18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:2.64026
------Result------
Miss_rate(tra)	:2.64026
Miss_rate(tst)	:3.0303
ARL				:3.75

------Generation 700------
Rule  1: 000000d, Class:  0, CF:0.952369, Len:  1, Fitness_tra: 72
Rule  2: 00e0470, Class:  0, CF:0.341675, Len:  3, Fitness_tra: 52
Rule  3: 01e0470, Class:  0, CF:0.626456, Len:  4, Fitness_tra: 48
Rule  4: 0000090, Class:  0, CF:  1, Len:  1, Fitness_tra: 28
Rule  5: 0000600, Class:  0, CF:  1, Len:  1, Fitness_tra: 24
Rule  6: 0109030, Class:  0, CF:0.516871, Len:  3, Fitness_tra: 21
Rule  7: 00000b0, Class:  0, CF:0.270433, Len:  1, Fitness_tra: 16
Rule  8: 00000d0, Class:  0, CF:0.274285, Len:  1, Fitness_tra: 9
Rule  9: 0000e00, Class:  1, CF:0.966588, Len:  1, Fitness_tra: 10
Rule 10: 0000b81, Class:  0, CF:  1, Len:  3, Fitness_tra: 4
Rule 11: 1100040, Class:  0, CF:0.514298, Len:  3, Fitness_tra: 2
Rule 12: 0050970, Class:  1, CF:0.962952, Len:  3, Fitness_tra: 1
Rule 13: 00a0e00, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 14: 8050b72, Class:  0, CF:  1, Len:  5, Fitness_tra: 1
Rule 15: 0000020, Class:  0, CF:0.0728877, Len:  1, Fitness_tra: 0
Rule 16: 35af111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1daf581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 11f1111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 19: 19f1ddd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 1133d81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 11161c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: e9a6151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 1511311, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 24: 45a15c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 9d66218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 196a313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 1da3111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 28: 1161318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 99fa181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 1176311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 353a188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 51165c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 16f6158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: d2a6521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 716113e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 35bf531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 11f6218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 39: 116f1d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 116f512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1116511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 11fa5d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 33aa552, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 1131dcc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: e1f1551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1b61131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: e6f3251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 8566512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1133917, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 12af133, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 51: 11af941, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 15f1911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1c63511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 11ff93e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 143ad82, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 58a6dd3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 113a521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 9d1613e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 141f512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 55a311c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1916591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 2d16115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 21aa112, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 64: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 65: 73fa131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1563399, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 511f161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 25f1d55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 11f1111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 70: 8131181, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 71: 111a351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 29f1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 153f111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 74: 51ff98d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 173a311, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 76: 11a6e1e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: d51f541, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: d361511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 55af113, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 80: 31aa931, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 5000500, Class:  1, CF:0.803644, Len:  2, Fitness_tra: -2
Rule 82: 1b11185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 3533973, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 85: 3143131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 31ba191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1571131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 89: 0000090, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 90: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 91: ecf1551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 2da8111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 51af10d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 9d6b218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0156471, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1bf1191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 103a5d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 3161535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 61a6311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 2d16a18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:2.64026
------Result------
Miss_rate(tra)	:2.64026
Miss_rate(tst)	:3.0303
ARL				:3.75

------Generation 800------
Rule  1: 000000d, Class:  0, CF:0.952369, Len:  1, Fitness_tra: 72
Rule  2: 00e0470, Class:  0, CF:0.341675, Len:  3, Fitness_tra: 52
Rule  3: 01e0470, Class:  0, CF:0.626456, Len:  4, Fitness_tra: 48
Rule  4: 0000090, Class:  0, CF:  1, Len:  1, Fitness_tra: 28
Rule  5: 0000600, Class:  0, CF:  1, Len:  1, Fitness_tra: 24
Rule  6: 0109030, Class:  0, CF:0.516871, Len:  3, Fitness_tra: 21
Rule  7: 00000b0, Class:  0, CF:0.270433, Len:  1, Fitness_tra: 16
Rule  8: 00000d0, Class:  0, CF:0.274285, Len:  1, Fitness_tra: 9
Rule  9: 0000e00, Class:  1, CF:0.966588, Len:  1, Fitness_tra: 10
Rule 10: 0000b81, Class:  0, CF:  1, Len:  3, Fitness_tra: 4
Rule 11: 1100040, Class:  0, CF:0.514298, Len:  3, Fitness_tra: 2
Rule 12: 0050970, Class:  1, CF:0.962952, Len:  3, Fitness_tra: 1
Rule 13: 00a0e00, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 14: 8050b72, Class:  0, CF:  1, Len:  5, Fitness_tra: 1
Rule 15: 0000020, Class:  0, CF:0.0728877, Len:  1, Fitness_tra: 0
Rule 16: 35af111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1daf581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 11f1111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 19: 19f1ddd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 1133d81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 11161c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: e9a6151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 1511311, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 24: 45a15c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 9d66218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 196a313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 1da3111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 28: 1161318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 99fa181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 1176311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 353a188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 51165c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 16f6158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: d2a6521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 716113e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 35bf531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 11f6218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 39: 116f1d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 116f512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1116511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 11fa5d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 33aa552, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 1131dcc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: e1f1551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1b61131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: e6f3251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 8566512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1133917, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 12af133, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 51: 11af941, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 15f1911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1c63511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 11ff93e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 143ad82, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 58a6dd3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 113a521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 9d1613e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 141f512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 55a311c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1916591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 2d16115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 21aa112, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 64: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 65: 73fa131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1563399, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 511f161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 25f1d55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 11f1111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 70: 8131181, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 71: 111a351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 29f1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 153f111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 74: 51ff98d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 173a311, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 76: 11a6e1e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: d51f541, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: d361511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 55af113, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 80: 31aa931, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 5000500, Class:  1, CF:0.803644, Len:  2, Fitness_tra: -2
Rule 82: 1b11185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 3533973, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 85: 3143131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 31ba191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1571131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 89: 0000090, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 90: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 91: ecf1551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 2da8111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 51af10d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 9d6b218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0156471, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1bf1191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 103a5d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 3161535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 61a6311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 2d16a18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:2.64026
------Result------
Miss_rate(tra)	:2.64026
Miss_rate(tst)	:3.0303
ARL				:3.75

------Generation 900------
Rule  1: 000000d, Class:  0, CF:0.952369, Len:  1, Fitness_tra: 72
Rule  2: 00e0470, Class:  0, CF:0.341675, Len:  3, Fitness_tra: 52
Rule  3: 01e0470, Class:  0, CF:0.626456, Len:  4, Fitness_tra: 48
Rule  4: 0000090, Class:  0, CF:  1, Len:  1, Fitness_tra: 28
Rule  5: 0000600, Class:  0, CF:  1, Len:  1, Fitness_tra: 24
Rule  6: 0109030, Class:  0, CF:0.516871, Len:  3, Fitness_tra: 21
Rule  7: 00000b0, Class:  0, CF:0.270433, Len:  1, Fitness_tra: 16
Rule  8: 00000d0, Class:  0, CF:0.274285, Len:  1, Fitness_tra: 9
Rule  9: 0000e00, Class:  1, CF:0.966588, Len:  1, Fitness_tra: 10
Rule 10: 0000b81, Class:  0, CF:  1, Len:  3, Fitness_tra: 4
Rule 11: 1100040, Class:  0, CF:0.514298, Len:  3, Fitness_tra: 2
Rule 12: 0050970, Class:  1, CF:0.962952, Len:  3, Fitness_tra: 1
Rule 13: 00a0e00, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 14: 8050b72, Class:  0, CF:  1, Len:  5, Fitness_tra: 1
Rule 15: 0000020, Class:  0, CF:0.0728877, Len:  1, Fitness_tra: 0
Rule 16: 35af111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1daf581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 11f1111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 19: 19f1ddd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 1133d81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 11161c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: e9a6151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 1511311, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 24: 45a15c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 9d66218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 196a313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 1da3111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 28: 1161318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 99fa181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 1176311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 353a188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 51165c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 16f6158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: d2a6521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 716113e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 35bf531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 11f6218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 39: 116f1d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 116f512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1116511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 11fa5d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 33aa552, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 1131dcc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: e1f1551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1b61131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: e6f3251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 8566512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1133917, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 12af133, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 51: 11af941, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 15f1911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1c63511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 11ff93e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 143ad82, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 58a6dd3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 113a521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 9d1613e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 141f512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 55a311c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1916591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 2d16115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 21aa112, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 64: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 65: 73fa131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1563399, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 511f161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 25f1d55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 11f1111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 70: 8131181, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 71: 111a351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 29f1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 153f111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 74: 51ff98d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 173a311, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 76: 11a6e1e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: d51f541, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: d361511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 55af113, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 80: 31aa931, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 5000500, Class:  1, CF:0.803644, Len:  2, Fitness_tra: -2
Rule 82: 1b11185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 3533973, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 85: 3143131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 31ba191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1571131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 89: 0000090, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 90: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 91: ecf1551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 2da8111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 51af10d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 9d6b218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0156471, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1bf1191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 103a5d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 3161535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 61a6311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 2d16a18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:2.64026
------Result------
Miss_rate(tra)	:2.64026
Miss_rate(tst)	:3.0303
ARL				:3.75

------Generation 1000------
Rule  1: 000000d, Class:  0, CF:0.952369, Len:  1, Fitness_tra: 72
Rule  2: 00e0470, Class:  0, CF:0.341675, Len:  3, Fitness_tra: 55
Rule  3: 01e0470, Class:  0, CF:0.626456, Len:  4, Fitness_tra: 48
Rule  4: 0000090, Class:  0, CF:  1, Len:  1, Fitness_tra: 28
Rule  5: 0000600, Class:  0, CF:  1, Len:  1, Fitness_tra: 24
Rule  6: 0109030, Class:  0, CF:0.516871, Len:  3, Fitness_tra: 21
Rule  7: 00000b0, Class:  0, CF:0.270433, Len:  1, Fitness_tra: 16
