------Generation 0------
Rule  1: 95ffd15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 151a5c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 5531d2d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 151f111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 46: 251fd15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 283ad15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1d1a15d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 75ff551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: e1f6333, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 51: 15aa181, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 52: 11ff151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: d1f111e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 33411d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1131911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 21a6522, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 55fa533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 15a6dc8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 0000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 60: 1511919, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 0000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 62: 113f111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 63: 5563912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 0000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 65: 8116d22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 451a111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 67: 45a1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 113fe21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 111ad22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 11f6133, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 71: 11ffd51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 17f1911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 0000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 74: 0a00a0d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 256a311, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 76: 19a1313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 151a511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 39ba191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 11f6111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 80: ddaf221, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 81: 0000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 82: 1111511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 253fba0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: d5fa006, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 85: 111f558, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1510018, Class:  1, CF:0.971872, Len:  5, Fitness_tra: 0
Rule 87: 11c6a3d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: e3aa1d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 556391a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 11ff111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 91: 3d5015d, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 92: 2a6050b, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 93: 9710d20, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 94: 0460400, Class:  0, CF:0.597384, Len:  3, Fitness_tra: 3
Rule 95: 0000508, Class:  0, CF:0.129823, Len:  2, Fitness_tra: 0
Rule 96: a12fd33, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 11f1911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 2502090, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 99: a561001, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 100a023, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
------Current------
Miss_rate(tra)	:0.331126
------Result------
Miss_rate(tra)	:0.331126
Miss_rate(tst)	:0
ARL				:3.78723

------Generation 700------
Rule  1: 7000000, Class:  0, CF:0.839345, Len:  1, Fitness_tra: 94
Rule  2: 000000d, Class:  0, CF:0.952475, Len:  1, Fitness_tra: 56
Rule  3: 0000090, Class:  0, CF:  1, Len:  1, Fitness_tra: 27
Rule  4: 0000008, Class:  0, CF:0.653151, Len:  1, Fitness_tra: 25
Rule  5: 0700010, Class:  0, CF:0.765212, Len:  2, Fitness_tra: 19
Rule  6: 0400004, Class:  0, CF:0.308183, Len:  2, Fitness_tra: 4
Rule  7: 0000900, Class:  1, CF:0.892114, Len:  1, Fitness_tra: 10
Rule  8: 0500c80, Class:  0, CF:0.917372, Len:  3, Fitness_tra: 4
Rule  9: 0000300, Class:  0, CF:0.416741, Len:  1, Fitness_tra: 7
Rule 10: 01e0c11, Class:  0, CF:0.825706, Len:  5, Fitness_tra: 2
Rule 11: 0460400, Class:  0, CF:0.597384, Len:  3, Fitness_tra: 1
Rule 12: 0000050, Class:  0, CF:0.551262, Len:  1, Fitness_tra: 2
Rule 13: 0460401, Class:  0, CF:0.693616, Len:  4, Fitness_tra: 2
Rule 14: 0000101, Class:  0, CF:0.303464, Len:  2, Fitness_tra: 0
Rule 15: 00e0001, Class:  1, CF:0.15195, Len:  2, Fitness_tra: 0
Rule 16: 0000903, Class:  1, CF:0.957428, Len:  2, Fitness_tra: 2
Rule 17: 0460101, Class:  0, CF:0.790607, Len:  4, Fitness_tra: 1
Rule 18: 002091b, Class:  1, CF:0.976299, Len:  4, Fitness_tra: 1
Rule 19: 0500c11, Class:  0, CF:0.323714, Len:  4, Fitness_tra: 0
Rule 20: 41ff588, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 196f311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 553a111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 23: 11af111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 24: 1176191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1136215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 9df1531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: e1af511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 7161521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1116211, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 30: 81fa5d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: ed161e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 1216588, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 0000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 34: 91fae31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 11fad18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 15661e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: e3aa1d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 0000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 39: 1516131, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 40: 3a66151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 116ae21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 9131815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 151a5c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 5531d2d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 151f111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 46: 251fd15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 283ad15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1d1a15d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 75ff551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: e1f6333, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 51: 15aa181, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 52: 11ff151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: d1f111e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 33411d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1131911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 21a6522, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 55fa533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 15a6dc8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 0000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 60: 1511919, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 0000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 62: 113f111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 63: 5563912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 0000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 65: 8116d22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 451a111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 67: 45a1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 113fe21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 111ad22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 11f6133, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 71: 11ffd51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 17f1911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 0000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 74: 0a00a0d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 256a311, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 76: 19a1313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 151a511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 39ba191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 11f6111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 80: ddaf221, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 81: 0000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 82: 3566111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: e3600ed, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0000490, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 85: 513d52d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0000900, Class:  1, CF:0.892114, Len:  0, Fitness_tra: 0
Rule 87: 0a00090, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 88: 55fad33, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 200000b, Class:  1, CF:0.551874, Len:  2, Fitness_tra: -10
Rule 90: 0500080, Class:  1, CF:0.533544, Len:  2, Fitness_tra: 0
Rule 91: 0060031, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 92: 100e100, Class:  0, CF:0.607394, Len:  3, Fitness_tra: 8
Rule 93: 053c300, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 5531211, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 95: 196ae8d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 010f000, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 97: 0016130, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 98: 11c623d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 2a6000b, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule100: 00e0c11, Class:  0, CF:0.757578, Len:  4, Fitness_tra: 17
------Current------
Miss_rate(tra)	:4.96689
------Result------
Miss_rate(tra)	:4.96689
Miss_rate(tst)	:8.82353
ARL				:3.46939

------Generation 800------
Rule  1: 7000000, Class:  0, CF:0.839345, Len:  1, Fitness_tra: 94
Rule  2: 000000d, Class:  0, CF:0.952475, Len:  1, Fitness_tra: 56
Rule  3: 0000090, Class:  0, CF:  1, Len:  1, Fitness_tra: 27
Rule  4: 0000008, Class:  0, CF:0.653151, Len:  1, Fitness_tra: 25
Rule  5: 0700010, Class:  0, CF:0.765212, Len:  2, Fitness_tra: 19
Rule  6: 0400004, Class:  0, CF:0.308183, Len:  2, Fitness_tra: 4
Rule  7: 0000900, Class:  1, CF:0.892114, Len:  1, Fitness_tra: 10
Rule  8: 0500c80, Class:  0, CF:0.917372, Len:  3, Fitness_tra: 4
Rule  9: 0000300, Class:  0, CF:0.416741, Len:  1, Fitness_tra: 7
Rule 10: 01e0c11, Class:  0, CF:0.825706, Len:  5, Fitness_tra: 2
Rule 11: 0460400, Class:  0, CF:0.597384, Len:  3, Fitness_tra: 1
Rule 12: 0000050, Class:  0, CF:0.551262, Len:  1, Fitness_tra: 2
Rule 13: 0460401, Class:  0, CF:0.693616, Len:  4, Fitness_tra: 2
Rule 14: 0000101, Class:  0, CF:0.303464, Len:  2, Fitness_tra: 0
Rule 15: 00e0001, Class:  1, CF:0.15195, Len:  2, Fitness_tra: 0
Rule 16: 0000903, Class:  1, CF:0.957428, Len:  2, Fitness_tra: 2
Rule 17: 0460101, Class:  0, CF:0.790607, Len:  4, Fitness_tra: 1
Rule 18: 002091b, Class:  1, CF:0.976299, Len:  4, Fitness_tra: 1
Rule 19: 0500c11, Class:  0, CF:0.323714, Len:  4, Fitness_tra: 0
Rule 20: 41ff588, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 196f311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 553a111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 23: 11af111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 24: 1176191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1136215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 9df1531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: e1af511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 7161521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1116211, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 30: 81fa5d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: ed161e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 1216588, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 0000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 34: 91fae31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 11fad18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 15661e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: e3aa1d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 0000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 39: 1516131, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 40: 3a66151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 116ae21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 9131815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 151a5c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 5531d2d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 151f111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 46: 251fd15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 283ad15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1d1a15d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 75ff551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: e1f6333, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 51: 15aa181, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 52: 11ff151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: d1f111e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 33411d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1131911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 21a6522, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 55fa533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 15a6dc8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 0000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 60: 1511919, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 0000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 62: 113f111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 63: 5563912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 0000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 65: 8116d22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 451a111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 67: 45a1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 113fe21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 111ad22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 11f6133, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 71: 11ffd51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 17f1911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 0000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 74: 0a00a0d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 256a311, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 76: 19a1313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 151a511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 39ba191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 11f6111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 80: ddaf221, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 81: 0000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 82: 3566111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: e3600ed, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0000490, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 85: 513d52d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0000900, Class:  1, CF:0.892114, Len:  0, Fitness_tra: 0
Rule 87: 0a00090, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 88: 55fad33, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 200000b, Class:  1, CF:0.551874, Len:  2, Fitness_tra: -10
Rule 90: 0500080, Class:  1, CF:0.533544, Len:  2, Fitness_tra: 0
Rule 91: 0060031, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 92: 100e100, Class:  0, CF:0.607394, Len:  3, Fitness_tra: 8
Rule 93: 053c300, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 5531211, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 95: 196ae8d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 010f000, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 97: 0016130, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 98: 11c623d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 2a6000b, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule100: 00e0c11, Class:  0, CF:0.757578, Len:  4, Fitness_tra: 17
------Current------
Miss_rate(tra)	:4.96689
------Result------
Miss_rate(tra)	:4.96689
Miss_rate(tst)	:8.82353
ARL				:3.46939

------Generation 900------
Rule  1: 7000000, Class:  0, CF:0.839345, Len:  1, Fitness_tra: 94
Rule  2: 000000d, Class:  0, CF:0.952475, Len:  1, Fitness_tra: 56
Rule  3: 0000090, Class:  0, CF:  1, Len:  1, Fitness_tra: 27
Rule  4: 0000008, Class:  0, CF:0.653151, Len:  1, Fitness_tra: 25
Rule  5: 0700010, Class:  0, CF:0.765212, Len:  2, Fitness_tra: 19
Rule  6: 0400004, Class:  0, CF:0.308183, Len:  2, Fitness_tra: 4
Rule  7: 0000900, Class:  1, CF:0.892114, Len:  1, Fitness_tra: 10
Rule  8: 0500c80, Class:  0, CF:0.917372, Len:  3, Fitness_tra: 4
Rule  9: 0000300, Class:  0, CF:0.416741, Len:  1, Fitness_tra: 7
Rule 10: 01e0c11, Class:  0, CF:0.825706, Len:  5, Fitness_tra: 2
Rule 11: 0460400, Class:  0, CF:0.597384, Len:  3, Fitness_tra: 1
Rule 12: 0000050, Class:  0, CF:0.551262, Len:  1, Fitness_tra: 2
Rule 13: 0460401, Class:  0, CF:0.693616, Len:  4, Fitness_tra: 2
Rule 14: 0000101, Class:  0, CF:0.303464, Len:  2, Fitness_tra: 0
Rule 15: 00e0001, Class:  1, CF:0.15195, Len:  2, Fitness_tra: 0
Rule 16: 0000903, Class:  1, CF:0.957428, Len:  2, Fitness_tra: 2
Rule 17: 0460101, Class:  0, CF:0.790607, Len:  4, Fitness_tra: 1
Rule 18: 002091b, Class:  1, CF:0.976299, Len:  4, Fitness_tra: 1
Rule 19: 0500c11, Class:  0, CF:0.323714, Len:  4, Fitness_tra: 0
Rule 20: 41ff588, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 196f311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 553a111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 23: 11af111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 24: 1176191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1136215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 9df1531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: e1af511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 7161521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1116211, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 30: 81fa5d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: ed161e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 1216588, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 0000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 34: 91fae31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 11fad18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 15661e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: e3aa1d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 0000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 39: 1516131, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 40: 3a66151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 116ae21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 9131815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 151a5c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 5531d2d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 151f111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 46: 251fd15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 283ad15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1d1a15d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 75ff551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: e1f6333, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 51: 15aa181, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 52: 11ff151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: d1f111e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 33411d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1131911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 21a6522, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 55fa533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 15a6dc8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 0000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 60: 1511919, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 0000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 62: 113f111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 63: 5563912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 0000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 65: 8116d22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 451a111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 67: 45a1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 113fe21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 111ad22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 11f6133, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 71: 11ffd51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 17f1911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
