------Generation 0------
Rule  1: 000e00d0000e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 00e0000598000, Class:  1, CF:0.715838, Len:  4, Fitness_tra: 4
Rule 36: 0c022c45a001d, Class:  2, CF:0.885007, Len:  9, Fitness_tra: 4
Rule 37: 0000e0000d00c, Class:  7, CF:0.612599, Len:  3, Fitness_tra: 4
Rule 38: 1208000901210, Class:  1, CF:0.819717, Len:  7, Fitness_tra: 2
Rule 39: 00e800070e31d, Class:  4, CF:0.201513, Len:  7, Fitness_tra: 4
Rule 40: 026b8c0dc0072, Class: 10, CF:0.336059, Len:  9, Fitness_tra: 3
Rule 41: 00ec001c00d4e, Class:  3, CF:  1, Len:  7, Fitness_tra: 3
Rule 42: 0c10051110d1e, Class:  7, CF:  1, Len:  9, Fitness_tra: 3
Rule 43: fa15523111551, Class:  4, CF:0.84523, Len: 13, Fitness_tra: 2
Rule 44: 020b80b4c000e, Class: 10, CF:0.605927, Len:  7, Fitness_tra: 3
Rule 45: 0e30005900030, Class:  1, CF:  1, Len:  5, Fitness_tra: 3
Rule 46: 000d900800000, Class:  4, CF:0.632237, Len:  3, Fitness_tra: 3
Rule 47: 000409710301e, Class:  8, CF:0.00200574, Len:  7, Fitness_tra: 3
Rule 48: a06d8c1090200, Class: 10, CF:  1, Len:  8, Fitness_tra: 3
Rule 49: 020bf000c0000, Class:  0, CF:  1, Len:  4, Fitness_tra: 2
Rule 50: 0000080090900, Class:  1, CF:0.775485, Len:  3, Fitness_tra: 2
Rule 51: 0008000400e0e, Class:  6, CF:  1, Len:  4, Fitness_tra: 4
Rule 52: 20000381a5111, Class:  6, CF:  1, Len:  9, Fitness_tra: 2
Rule 53: 0600d0ec0d000, Class:  9, CF:  1, Len:  5, Fitness_tra: 2
Rule 54: 00000049a000d, Class:  1, CF:0.782981, Len:  4, Fitness_tra: 2
Rule 55: 0008000000690, Class:  5, CF:  1, Len:  3, Fitness_tra: 2
Rule 56: 0060e00060002, Class:  7, CF:  1, Len:  4, Fitness_tra: 2
Rule 57: 020d10000e01d, Class:  5, CF:0.713115, Len:  6, Fitness_tra: 2
Rule 58: 0000de0000d0d, Class:  7, CF:0.871129, Len:  4, Fitness_tra: 2
Rule 59: 0000806900000, Class:  8, CF:0.736118, Len:  3, Fitness_tra: 2
Rule 60: 000090080ed00, Class:  7, CF:0.996418, Len:  4, Fitness_tra: 2
Rule 61: 000d0030900d0, Class:  1, CF:0.709196, Len:  4, Fitness_tra: 4
Rule 62: 03000381d410e, Class:  2, CF:  1, Len:  8, Fitness_tra: 2
Rule 63: 00f03389d5181, Class:  1, CF:  1, Len: 10, Fitness_tra: 2
Rule 64: 00a20c0998010, Class:  0, CF:  1, Len:  7, Fitness_tra: 1
Rule 65: a0e0830090020, Class:  8, CF:  1, Len:  6, Fitness_tra: 1
Rule 66: 026b8c0dc0002, Class: 10, CF:0.179072, Len:  8, Fitness_tra: 1
Rule 67: 0300800d0d900, Class:  8, CF:0.882553, Len:  5, Fitness_tra: 1
Rule 68: f11253131cc11, Class:  4, CF:0.847351, Len: 13, Fitness_tra: 1
Rule 69: 00108009c0012, Class:  2, CF:  1, Len:  6, Fitness_tra: 1
Rule 70: 0000900b3e000, Class:  6, CF:0.543597, Len:  4, Fitness_tra: 1
Rule 71: 0000004900d00, Class:  9, CF:0.681359, Len:  3, Fitness_tra: 1
Rule 72: 003080491d001, Class:  2, CF:  1, Len:  7, Fitness_tra: 1
Rule 73: 1000900c00d00, Class:  7, CF:0.812521, Len:  4, Fitness_tra: 1
Rule 74: 030080000d600, Class:  5, CF:0.914842, Len:  4, Fitness_tra: 1
Rule 75: 00a00c41a000d, Class:  7, CF:0.451692, Len:  6, Fitness_tra: 1
Rule 76: 060d00e10d09d, Class:  8, CF:  1, Len:  7, Fitness_tra: 1
Rule 77: 0004d05900000, Class:  9, CF:0.88547, Len:  4, Fitness_tra: 0
Rule 78: 000409900000d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 13b29518511e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 000007d0a0000, Class:  7, CF:0.0134115, Len:  0, Fitness_tra: 0
Rule 81: 6121d51195125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 2565d555cd255, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000e00c0c000d, Class:  3, CF:0.648536, Len:  4, Fitness_tra: -1
Rule 84: 0000c00da0502, Class:  8, CF:0.146925, Len:  5, Fitness_tra: 0
Rule 85: 3a61d5911d516, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000c00000e030, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 6a681c1555121, Class:  2, CF:0.913099, Len: 13, Fitness_tra: 0
Rule 88: 000d000c00000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0f00003000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0000d00000000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 000d002c0b004, Class:  2, CF:0.00364535, Len:  5, Fitness_tra: -13
Rule 92: 0b0e809000d00, Class:  5, CF:0.280207, Len:  5, Fitness_tra: 0
Rule 93: 00ec001290d0e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: a06d1c1000d02, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0000a0d0a0002, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0208f00000000, Class:  0, CF:0.951589, Len:  3, Fitness_tra: 14
Rule 97: a241a11010208, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 060000130ed00, Class:  6, CF:  1, Len:  5, Fitness_tra: 0
Rule 99: 0000ed700801e, Class:  7, CF:  1, Len:  6, Fitness_tra: 0
Rule100: 1100dc6110d0e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:37.9349
------Result------
Miss_rate(tra)	:37.9349
Miss_rate(tst)	:54.5455
ARL				:5.58824

------Generation 900------
Rule  1: 000e800000000, Class:  3, CF:0.759057, Len:  2, Fitness_tra: 23
Rule  2: 000a000000d00, Class:  9, CF:0.609472, Len:  2, Fitness_tra: 22
Rule  3: 0004a09000000, Class:  0, CF:0.994494, Len:  3, Fitness_tra: 19
Rule  4: 0208f00000000, Class:  0, CF:0.951589, Len:  3, Fitness_tra: 13
Rule  5: 00000000e0006, Class:  0, CF:0.863104, Len:  2, Fitness_tra: 12
Rule  6: 000be00000d4c, Class:  7, CF:0.951187, Len:  5, Fitness_tra: 11
Rule  7: 0900e00000000, Class:  7, CF:0.492251, Len:  2, Fitness_tra: 11
Rule  8: 0000d05900000, Class:  9, CF:0.901566, Len:  3, Fitness_tra: 10
Rule  9: 0b0c310c00d00, Class: 10, CF:0.332272, Len:  6, Fitness_tra: 9
Rule 10: 001c20611d201, Class:  6, CF:0.475196, Len:  9, Fitness_tra: 11
Rule 11: 00008c6d00d00, Class:  8, CF:0.564115, Len:  5, Fitness_tra: 8
Rule 12: 000c0009b0000, Class:  1, CF:0.612496, Len:  3, Fitness_tra: 8
Rule 13: a06dac1000202, Class:  1, CF:0.978071, Len:  8, Fitness_tra: 8
Rule 14: 000d002c0a00d, Class:  6, CF:  1, Len:  5, Fitness_tra: 8
Rule 15: 1125d51115121, Class:  4, CF:0.550544, Len: 13, Fitness_tra: 8
Rule 16: 0001d00c500a0, Class:  6, CF:0.724875, Len:  5, Fitness_tra: 8
Rule 17: 000ddc4000006, Class:  4, CF:0.603578, Len:  5, Fitness_tra: 7
Rule 18: 000a2050a000d, Class:  0, CF:0.797396, Len:  5, Fitness_tra: 7
Rule 19: 000d0050a000d, Class:  2, CF:0.873431, Len:  4, Fitness_tra: 7
Rule 20: 000cf00500100, Class:  0, CF:0.96401, Len:  4, Fitness_tra: 7
Rule 21: 000dd00c50000, Class:  4, CF:0.119371, Len:  4, Fitness_tra: 7
Rule 22: 000090d0a0000, Class:  7, CF:  1, Len:  3, Fitness_tra: 7
Rule 23: 00308008e0001, Class:  9, CF:0.903317, Len:  5, Fitness_tra: 6
Rule 24: 0c0d0c41a001d, Class:  3, CF:0.977403, Len:  8, Fitness_tra: 6
Rule 25: 0630091300d4e, Class:  7, CF:0.300566, Len:  8, Fitness_tra: 6
Rule 26: 000c0e0000900, Class:  6, CF:0.998283, Len:  3, Fitness_tra: 6
Rule 27: 000d900c00000, Class:  4, CF:0.633959, Len:  3, Fitness_tra: 7
Rule 28: 000a0000c0010, Class:  9, CF:0.241996, Len:  3, Fitness_tra: 5
Rule 29: 006d05c800d01, Class:  5, CF:0.518721, Len:  7, Fitness_tra: 3
Rule 30: 00648c1090500, Class:  8, CF:0.478763, Len:  7, Fitness_tra: 5
Rule 31: 0000e0000d00c, Class:  7, CF:0.612599, Len:  3, Fitness_tra: 5
Rule 32: 0000c8090001d, Class:  1, CF:0.420755, Len:  5, Fitness_tra: 5
Rule 33: a06d1c1d00202, Class:  2, CF:0.359514, Len:  9, Fitness_tra: 6
Rule 34: 000d1c5800000, Class:  2, CF:0.14704, Len:  5, Fitness_tra: 12
Rule 35: 0c022c45a001d, Class:  2, CF:0.885007, Len:  9, Fitness_tra: 4
Rule 36: 00e0000598000, Class:  1, CF:0.715838, Len:  4, Fitness_tra: 4
Rule 37: 00e800070e31d, Class:  4, CF:0.201513, Len:  7, Fitness_tra: 4
Rule 38: 00001c090501d, Class:  0, CF:0.911341, Len:  6, Fitness_tra: 4
Rule 39: 000d0030900d0, Class:  1, CF:0.709196, Len:  4, Fitness_tra: 4
Rule 40: 000a000700016, Class:  9, CF:0.796066, Len:  4, Fitness_tra: 4
Rule 41: a06d8c1090200, Class: 10, CF:  1, Len:  8, Fitness_tra: 4
Rule 42: 0008000400e0e, Class:  6, CF:  1, Len:  4, Fitness_tra: 4
Rule 43: 030005110c00e, Class:  8, CF:0.407995, Len:  6, Fitness_tra: 4
Rule 44: 0c0d2c300000d, Class:  5, CF:0.275195, Len:  6, Fitness_tra: 2
Rule 45: 000d900800000, Class:  4, CF:0.632237, Len:  3, Fitness_tra: 3
Rule 46: 000409710301e, Class:  8, CF:0.00200574, Len:  7, Fitness_tra: 3
Rule 47: 0004a00c00d60, Class:  0, CF:  1, Len:  5, Fitness_tra: 3
Rule 48: 0c10051110d1e, Class:  7, CF:  1, Len:  9, Fitness_tra: 3
Rule 49: 000090601d201, Class:  7, CF:0.452455, Len:  6, Fitness_tra: 3
Rule 50: 020b80b4c000e, Class: 10, CF:0.605927, Len:  7, Fitness_tra: 3
Rule 51: 026b8c0dc0072, Class: 10, CF:0.336059, Len:  9, Fitness_tra: 3
Rule 52: 00ec001c00d4e, Class:  3, CF:  1, Len:  7, Fitness_tra: 3
Rule 53: fa15523111551, Class:  4, CF:0.84523, Len: 13, Fitness_tra: 3
Rule 54: 0000035900000, Class:  1, CF:0.496659, Len:  3, Fitness_tra: 2
Rule 55: 0600d0ec0d000, Class:  9, CF:  1, Len:  5, Fitness_tra: 2
Rule 56: 0060e00060002, Class:  7, CF:  1, Len:  4, Fitness_tra: 2
Rule 57: 020d10000e01d, Class:  5, CF:0.713115, Len:  6, Fitness_tra: 2
Rule 58: 0000de0000d0d, Class:  7, CF:0.871129, Len:  4, Fitness_tra: 2
Rule 59: 0000806900000, Class:  8, CF:0.736118, Len:  3, Fitness_tra: 2
Rule 60: 00000049a000d, Class:  1, CF:0.782981, Len:  4, Fitness_tra: 2
Rule 61: 0008000000690, Class:  5, CF:  1, Len:  3, Fitness_tra: 2
Rule 62: aa11111d18286, Class:  9, CF:0.420675, Len: 13, Fitness_tra: 2
Rule 63: 1208000901210, Class:  1, CF:0.819717, Len:  7, Fitness_tra: 2
Rule 64: 030003814410e, Class:  2, CF:0.733806, Len:  8, Fitness_tra: 2
Rule 65: 20000381a5111, Class:  6, CF:  1, Len:  9, Fitness_tra: 2
Rule 66: 0009d00c00005, Class:  3, CF:0.415852, Len:  4, Fitness_tra: -1
Rule 67: 020bf000c0000, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 68: 003080491d001, Class:  2, CF:  1, Len:  7, Fitness_tra: 2
Rule 69: 1000900c00d00, Class:  7, CF:0.812521, Len:  4, Fitness_tra: 1
Rule 70: 030080000d600, Class:  5, CF:0.914842, Len:  4, Fitness_tra: 4
Rule 71: 026b8c0dc0002, Class: 10, CF:0.179072, Len:  8, Fitness_tra: 1
Rule 72: 060d00e10d09d, Class:  8, CF:  1, Len:  7, Fitness_tra: 1
Rule 73: a0e0830090020, Class:  8, CF:  1, Len:  6, Fitness_tra: 1
Rule 74: 0000004900d00, Class:  9, CF:0.681359, Len:  3, Fitness_tra: 1
Rule 75: 0300800d0d900, Class:  8, CF:0.882553, Len:  5, Fitness_tra: 1
Rule 76: 00a20c0998010, Class:  0, CF:  1, Len:  7, Fitness_tra: 1
Rule 77: 3f391235858d1, Class:  3, CF:  1, Len: 13, Fitness_tra: 1
Rule 78: 111512d22d1d3, Class:  4, CF:0.523094, Len: 13, Fitness_tra: 2
Rule 79: 00a00c41a000d, Class:  7, CF:0.451692, Len:  6, Fitness_tra: 1
Rule 80: 000d9c0800000, Class:  4, CF:0.493006, Len:  4, Fitness_tra: 0
Rule 81: a661d19d15181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0000000000805, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 4112231155213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000d000000d00, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 3fa89181d1512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0002e00d00000, Class:  7, CF:0.181276, Len:  3, Fitness_tra: 0
Rule 87: 6eb2911191518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1e11311181581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1118911111975, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000e200000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 060090ec0d000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 006d85c800c01, Class:  5, CF:0.591606, Len:  8, Fitness_tra: 1
Rule 93: 000da440a020c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 080ca09900004, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 95: 1020e0101d02c, Class:  7, CF:0.541207, Len:  8, Fitness_tra: 0
Rule 96: 2000835000080, Class:  3, CF:0.0495941, Len:  5, Fitness_tra: -1
Rule 97: 020880b0c000e, Class:  4, CF:0.0466123, Len:  6, Fitness_tra: -4
Rule 98: a064097193008, Class:  9, CF:  1, Len:  9, Fitness_tra: 0
Rule 99: 030d801c00600, Class:  3, CF:0.660516, Len:  6, Fitness_tra: 2
Rule100: a821717d02206, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:34.7924
------Result------
Miss_rate(tra)	:34.7924
Miss_rate(tst)	:48.4848
ARL				:5.75

------Generation 1000------
Rule  1: 000e800000000, Class:  3, CF:0.759057, Len:  2, Fitness_tra: 23
Rule  2: 000a000000d00, Class:  9, CF:0.609472, Len:  2, Fitness_tra: 22
Rule  3: 0004a09000000, Class:  0, CF:0.994494, Len:  3, Fitness_tra: 19
Rule  4: 0208f00000000, Class:  0, CF:0.951589, Len:  3, Fitness_tra: 13
Rule  5: 00000000e0006, Class:  0, CF:0.863104, Len:  2, Fitness_tra: 12
Rule  6: 000be00000d4c, Class:  7, CF:0.951187, Len:  5, Fitness_tra: 11
Rule  7: 0900e00000000, Class:  7, CF:0.492251, Len:  2, Fitness_tra: 11
Rule  8: 0000d05900000, Class:  9, CF:0.901566, Len:  3, Fitness_tra: 10
Rule  9: 0b0c310c00d00, Class: 10, CF:0.332272, Len:  6, Fitness_tra: 9
Rule 10: 001c20611d201, Class:  6, CF:0.475196, Len:  9, Fitness_tra: 11
Rule 11: 00008c6d00d00, Class:  8, CF:0.564115, Len:  5, Fitness_tra: 8
Rule 12: 000c0009b0000, Class:  1, CF:0.612496, Len:  3, Fitness_tra: 8
Rule 13: a06dac1000202, Class:  1, CF:0.978071, Len:  8, Fitness_tra: 8
Rule 14: 000d002c0a00d, Class:  6, CF:  1, Len:  5, Fitness_tra: 8
Rule 15: 1125d51115121, Class:  4, CF:0.550544, Len: 13, Fitness_tra: 8
Rule 16: 0001d00c500a0, Class:  6, CF:0.724875, Len:  5, Fitness_tra: 8
Rule 17: 000ddc4000006, Class:  4, CF:0.603578, Len:  5, Fitness_tra: 7
Rule 18: 000a2050a000d, Class:  0, CF:0.797396, Len:  5, Fitness_tra: 7
Rule 19: 000d0050a000d, Class:  2, CF:0.873431, Len:  4, Fitness_tra: 7
Rule 20: 000cf00500100, Class:  0, CF:0.96401, Len:  4, Fitness_tra: 7
Rule 21: 000dd00c50000, Class:  4, CF:0.119371, Len:  4, Fitness_tra: 7
Rule 22: 000090d0a0000, Class:  7, CF:  1, Len:  3, Fitness_tra: 7
Rule 23: 00308008e0001, Class:  9, CF:0.903317, Len:  5, Fitness_tra: 6
Rule 24: 0c0d0c41a001d, Class:  3, CF:0.977403, Len:  8, Fitness_tra: 6
Rule 25: 0630091300d4e, Class:  7, CF:0.300566, Len:  8, Fitness_tra: 6
Rule 26: 000c0e0000900, Class:  6, CF:0.998283, Len:  3, Fitness_tra: 6
Rule 27: 000d900c00000, Class:  4, CF:0.633959, Len:  3, Fitness_tra: 7
Rule 28: 000a0000c0010, Class:  9, CF:0.241996, Len:  3, Fitness_tra: 5
Rule 29: 006d05c800d01, Class:  5, CF:0.518721, Len:  7, Fitness_tra: 3
Rule 30: 00648c1090500, Class:  8, CF:0.478763, Len:  7, Fitness_tra: 5
Rule 31: 0000e0000d00c, Class:  7, CF:0.612599, Len:  3, Fitness_tra: 5
Rule 32: 0000c8090001d, Class:  1, CF:0.420755, Len:  5, Fitness_tra: 5
Rule 33: a06d1c1d00202, Class:  2, CF:0.359514, Len:  9, Fitness_tra: 6
Rule 34: 000d1c5800000, Class:  2, CF:0.14704, Len:  5, Fitness_tra: 12
Rule 35: 0c022c45a001d, Class:  2, CF:0.885007, Len:  9, Fitness_tra: 4
Rule 36: 00e0000598000, Class:  1, CF:0.715838, Len:  4, Fitness_tra: 4
Rule 37: 00e800070e31d, Class:  4, CF:0.201513, Len:  7, Fitness_tra: 4
Rule 38: 00001c090501d, Class:  0, CF:0.911341, Len:  6, Fitness_tra: 4
Rule 39: 000d0030900d0, Class:  1, CF:0.709196, Len:  4, Fitness_tra: 4
Rule 40: 000a000700016, Class:  9, CF:0.796066, Len:  4, Fitness_tra: 4
Rule 41: a06d8c1090200, Class: 10, CF:  1, Len:  8, Fitness_tra: 4
Rule 42: 0008000400e0e, Class:  6, CF:  1, Len:  4, Fitness_tra: 4
Rule 43: 030005110c00e, Class:  8, CF:0.407995, Len:  6, Fitness_tra: 4
Rule 44: 0c0d2c300000d, Class:  5, CF:0.275195, Len:  6, Fitness_tra: 2
Rule 45: 000d900800000, Class:  4, CF:0.632237, Len:  3, Fitness_tra: 3
Rule 46: 000409710301e, Class:  8, CF:0.00200574, Len:  7, Fitness_tra: 3
Rule 47: 0004a00c00d60, Class:  0, CF:  1, Len:  5, Fitness_tra: 3
Rule 48: 0c10051110d1e, Class:  7, CF:  1, Len:  9, Fitness_tra: 3
Rule 49: 000090601d201, Class:  7, CF:0.452455, Len:  6, Fitness_tra: 3
Rule 50: 020b80b4c000e, Class: 10, CF:0.605927, Len:  7, Fitness_tra: 3
Rule 51: 026b8c0dc0072, Class: 10, CF:0.336059, Len:  9, Fitness_tra: 3
Rule 52: 00ec001c00d4e, Class:  3, CF:  1, Len:  7, Fitness_tra: 3
Rule 53: fa15523111551, Class:  4, CF:0.84523, Len: 13, Fitness_tra: 3
Rule 54: 0000035900000, Class:  1, CF:0.496659, Len:  3, Fitness_tra: 2
Rule 55: 0600d0ec0d000, Class:  9, CF:  1, Len:  5, Fitness_tra: 2
Rule 56: 0060e00060002, Class:  7, CF:  1, Len:  4, Fitness_tra: 2
Rule 57: 020d10000e01d, Class:  5, CF:0.713115, Len:  6, Fitness_tra: 2
Rule 58: 0000de0000d0d, Class:  7, CF:0.871129, Len:  4, Fitness_tra: 2
Rule 59: 0000806900000, Class:  8, CF:0.736118, Len:  3, Fitness_tra: 2
Rule 60: 00000049a000d, Class:  1, CF:0.782981, Len:  4, Fitness_tra: 2
Rule 61: 0008000000690, Class:  5, CF:  1, Len:  3, Fitness_tra: 2
Rule 62: aa11111d18286, Class:  9, CF:0.420675, Len: 13, Fitness_tra: 2
Rule 63: 1208000901210, Class:  1, CF:0.819717, Len:  7, Fitness_tra: 2
Rule 64: 030003814410e, Class:  2, CF:0.733806, Len:  8, Fitness_tra: 2
Rule 65: 20000381a5111, Class:  6, CF:  1, Len:  9, Fitness_tra: 2
Rule 66: 0009d00c00005, Class:  3, CF:0.415852, Len:  4, Fitness_tra: -1
Rule 67: 020bf000c0000, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 68: 003080491d001, Class:  2, CF:  1, Len:  7, Fitness_tra: 2
Rule 69: 1000900c00d00, Class:  7, CF:0.812521, Len:  4, Fitness_tra: 1
Rule 70: 030080000d600, Class:  5, CF:0.914842, Len:  4, Fitness_tra: 4
Rule 71: 026b8c0dc0002, Class: 10, CF:0.179072, Len:  8, Fitness_tra: 1
Rule 72: 060d00e10d09d, Class:  8, CF:  1, Len:  7, Fitness_tra: 1
Rule 73: a0e0830090020, Class:  8, CF:  1, Len:  6, Fitness_tra: 1
Rule 74: 0000004900d00, Class:  9, CF:0.681359, Len:  3, Fitness_tra: 1
Rule 75: 0300800d0d900, Class:  8, CF:0.882553, Len:  5, Fitness_tra: 1
Rule 76: 00a20c0998010, Class:  0, CF:  1, Len:  7, Fitness_tra: 1
Rule 77: 3f391235858d1, Class:  3, CF:  1, Len: 13, Fitness_tra: 1
Rule 78: 111512d22d1d3, Class:  4, CF:0.523094, Len: 13, Fitness_tra: 2
Rule 79: 00a00c41a000d, Class:  7, CF:0.451692, Len:  6, Fitness_tra: 1
Rule 80: 000d9c0800000, Class:  4, CF:0.493006, Len:  4, Fitness_tra: 0
Rule 81: a661d19d15181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0000000000805, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 4112231155213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000d000000d00, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 3fa89181d1512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0002e00d00000, Class:  7, CF:0.181276, Len:  3, Fitness_tra: 0
Rule 87: 6eb2911191518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1e11311181581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1118911111975, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000e200000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 060090ec0d000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 006d85c800c01, Class:  5, CF:0.591606, Len:  8, Fitness_tra: 1
Rule 93: 000da440a020c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 080ca09900004, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 95: 1020e0101d02c, Class:  7, CF:0.541207, Len:  8, Fitness_tra: 0
Rule 96: 2000835000080, Class:  3, CF:0.0495941, Len:  5, Fitness_tra: -1
Rule 97: 020880b0c000e, Class:  4, CF:0.0466123, Len:  6, Fitness_tra: -4
Rule 98: a064097193008, Class:  9, CF:  1, Len:  9, Fitness_tra: 0
Rule 99: 030d801c00600, Class:  3, CF:0.660516, Len:  6, Fitness_tra: 2
Rule100: a821717d02206, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:34.7924
------Result------
Miss_rate(tra)	:34.7924
Miss_rate(tst)	:48.4848
ARL				:5.75

------Generation 2000------
Rule  1: 000a000000d00, Class:  9, CF:0.609472, Len:  2, Fitness_tra: 22
Rule  2: 0004a09000000, Class:  0, CF:0.994494, Len:  3, Fitness_tra: 19
Rule  3: 0009804010001, Class:  3, CF:0.794905, Len:  5, Fitness_tra: 17
Rule  4: 006d1c1d00200, Class:  2, CF:0.237716, Len:  7, Fitness_tra: 17
Rule  5: 00000000e0006, Class:  0, CF:0.863104, Len:  2, Fitness_tra: 14
Rule  6: 0208f00000000, Class:  0, CF:0.951589, Len:  3, Fitness_tra: 14
Rule  7: 001c20611d201, Class:  6, CF:0.475196, Len:  9, Fitness_tra: 13
Rule  8: 000c0009b0000, Class:  1, CF:0.612496, Len:  3, Fitness_tra: 11
Rule  9: 000b550800c4c, Class:  8, CF:0.30262, Len:  7, Fitness_tra: 12
Rule 10: 000e800000000, Class:  3, CF:0.759057, Len:  2, Fitness_tra: 11
Rule 11: 0b0c310c00d00, Class: 10, CF:0.332272, Len:  6, Fitness_tra: 12
Rule 12: 000be00000d4c, Class:  7, CF:0.951187, Len:  5, Fitness_tra: 11
Rule 13: 0900e00000000, Class:  7, CF:0.492251, Len:  2, Fitness_tra: 11
Rule 14: 0000d05900000, Class:  9, CF:0.901566, Len:  3, Fitness_tra: 10
Rule 15: 006d85c800c01, Class:  5, CF:0.591606, Len:  8, Fitness_tra: 9
Rule 16: 000d1c5800000, Class:  2, CF:0.14704, Len:  5, Fitness_tra: 8
Rule 17: 000d002c0a00d, Class:  6, CF:  1, Len:  5, Fitness_tra: 8
Rule 18: 00308008e0001, Class:  9, CF:0.903317, Len:  5, Fitness_tra: 8
Rule 19: 0001d00c500a0, Class:  6, CF:0.724875, Len:  5, Fitness_tra: 8
Rule 20: a06dac1000202, Class:  1, CF:0.978071, Len:  8, Fitness_tra: 8
Rule 21: 000d0050a000d, Class:  2, CF:0.873431, Len:  4, Fitness_tra: 7
Rule 22: 000a2050a000d, Class:  0, CF:0.797396, Len:  5, Fitness_tra: 7
Rule 23: 000090d0a0000, Class:  7, CF:  1, Len:  3, Fitness_tra: 7
Rule 24: 000cf00500100, Class:  0, CF:0.96401, Len:  4, Fitness_tra: 7
Rule 25: 0ced206a00200, Class:  4, CF:  1, Len:  7, Fitness_tra: 6
Rule 26: 0630091300d4e, Class:  7, CF:0.300566, Len:  8, Fitness_tra: 6
Rule 27: 030080000d600, Class:  5, CF:0.914842, Len:  4, Fitness_tra: 6
Rule 28: 000c0e0000900, Class:  6, CF:0.998283, Len:  3, Fitness_tra: 6
Rule 29: 00648c1090500, Class:  8, CF:0.478763, Len:  7, Fitness_tra: 3
Rule 30: 0000e0000d00c, Class:  7, CF:0.612599, Len:  3, Fitness_tra: 5
Rule 31: 0000c8090001d, Class:  1, CF:0.420755, Len:  5, Fitness_tra: 5
Rule 32: 0c0d0c41a001d, Class:  3, CF:0.977403, Len:  8, Fitness_tra: 5
Rule 33: a06d8c1090200, Class: 10, CF:  1, Len:  8, Fitness_tra: 4
Rule 34: 006d0ec000c00, Class:  4, CF:0.977437, Len:  5, Fitness_tra: 4
Rule 35: 00001c090501d, Class:  0, CF:0.911341, Len:  6, Fitness_tra: 4
Rule 36: 0008000000e0e, Class:  6, CF:  1, Len:  3, Fitness_tra: 4
Rule 37: 030005110c00e, Class:  8, CF:0.407995, Len:  6, Fitness_tra: 4
Rule 38: 00e0000598000, Class:  1, CF:0.715838, Len:  4, Fitness_tra: 4
