------Generation 0------
Rule  1: 1d518c7315811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 51d1114111171, Class:  0, CF:0.470938, Len: 13, Fitness_tra: 0
Rule 73: 1c311951d1dd1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 3cd2211111551, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 75: 1c31555111191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1452151821155, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 77: 1212c15811533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 91118111c1141, Class:  0, CF:0.999142, Len: 13, Fitness_tra: 0
Rule 79: 91515121c3142, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 80: 1c1cd15212811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1511d12119122, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 82: 2700000000000, Class:  0, CF:0.0785634, Len:  2, Fitness_tra: 0
Rule 83: 1195111142c12, Class:  0, CF:0.592374, Len: 13, Fitness_tra: 0
Rule 84: 3315524d11218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: d159514111c8c, Class:  0, CF:0.0761923, Len: 13, Fitness_tra: 0
Rule 86: 1311121121422, Class:  0, CF:0.243944, Len: 13, Fitness_tra: 0
Rule 87: d1111c2151118, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 88: 151112b11c284, Class:  0, CF:0.956805, Len: 13, Fitness_tra: 0
Rule 89: 1151211112c18, Class:  0, CF:0.999164, Len: 13, Fitness_tra: 0
Rule 90: 1551114181121, Class:  1, CF:0.392048, Len: 13, Fitness_tra: 0
Rule 91: 1050a57d10101, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 92: 000900e006006, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 00501020c0422, Class:  0, CF:0.780314, Len:  7, Fitness_tra: 0
Rule 94: b510d01103011, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 00000300c0007, Class:  2, CF:0.0938801, Len:  3, Fitness_tra: 0
Rule 96: 10d0127181004, Class:  1, CF:0.227232, Len:  9, Fitness_tra: 0
Rule 97: 000e00c0000b6, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 98: 01d0030084101, Class:  1, CF:0.170956, Len:  7, Fitness_tra: 0
Rule 99: 0000800007000, Class:  0, CF:0.469968, Len:  2, Fitness_tra: -1
Rule100: 0000000006006, Class:  1, CF:0.951107, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:10.7143
------Result------
Miss_rate(tra)	:10.7143
Miss_rate(tst)	:14.2857
ARL				:8.37975

------Generation 800------
Rule  1: 000000c000002, Class:  0, CF:0.732145, Len:  2, Fitness_tra: 22
Rule  2: 0000030004007, Class:  2, CF:0.756625, Len:  3, Fitness_tra: 16
Rule  3: 0000000006006, Class:  1, CF:0.951107, Len:  2, Fitness_tra: 12
Rule  4: 000000a000006, Class:  2, CF:0.775213, Len:  2, Fitness_tra: 11
Rule  5: 0080030000007, Class:  2, CF:0.699776, Len:  3, Fitness_tra: 11
Rule  6: 0000000003006, Class:  1, CF:0.80995, Len:  2, Fitness_tra: 9
Rule  7: 000000c000006, Class:  1, CF:0.971622, Len:  2, Fitness_tra: 9
Rule  8: 3700000000000, Class:  1, CF:0.729073, Len:  2, Fitness_tra: 9
Rule  9: 000080c000000, Class:  0, CF:0.81197, Len:  2, Fitness_tra: 8
Rule 10: 2000000000002, Class:  0, CF:0.383007, Len:  2, Fitness_tra: 7
Rule 11: 000000c007000, Class:  0, CF:0.493159, Len:  2, Fitness_tra: 7
Rule 12: 0000060400000, Class:  2, CF:0.565669, Len:  2, Fitness_tra: 5
Rule 13: 0000007010401, Class:  1, CF:0.3694, Len:  4, Fitness_tra: 5
Rule 14: 000000c004000, Class:  0, CF:0.569561, Len:  2, Fitness_tra: 5
Rule 15: 0003000007004, Class:  0, CF:0.719443, Len:  3, Fitness_tra: 4
Rule 16: 0000060700000, Class:  2, CF:0.560178, Len:  2, Fitness_tra: 4
Rule 17: 0000008000006, Class:  1, CF:0.974488, Len:  2, Fitness_tra: 4
Rule 18: 200d000004000, Class:  2, CF:0.518982, Len:  3, Fitness_tra: 3
Rule 19: 0000030004004, Class:  2, CF:0.74712, Len:  3, Fitness_tra: 2
Rule 20: 30000070c0000, Class:  1, CF:0.983395, Len:  3, Fitness_tra: 2
Rule 21: 000083000000b, Class:  2, CF:0.829352, Len:  3, Fitness_tra: 2
Rule 22: 000080c0b0000, Class:  0, CF:0.910102, Len:  3, Fitness_tra: 1
Rule 23: 011100b081200, Class:  1, CF:0.850305, Len:  7, Fitness_tra: 1
Rule 24: 000e80c000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 25: 3000007010401, Class:  1, CF:0.937, Len:  5, Fitness_tra: 1
Rule 26: 0000000000500, Class:  1, CF:0.390308, Len:  1, Fitness_tra: 1
Rule 27: 00000070c0408, Class:  0, CF:0.899339, Len:  4, Fitness_tra: 1
Rule 28: 000030a000006, Class:  2, CF:0.717804, Len:  3, Fitness_tra: 0
Rule 29: 1119221112111, Class:  2, CF:0.782987, Len: 13, Fitness_tra: 0
Rule 30: 2159212124551, Class:  1, CF:0.90723, Len: 13, Fitness_tra: 0
Rule 31: 9111824581121, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 32: c000008084dd0, Class:  1, CF:0.343037, Len:  6, Fitness_tra: 0
Rule 33: 3111155815d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 11d5122183111, Class:  1, CF:0.810997, Len: 13, Fitness_tra: 0
Rule 35: 511511122142c, Class:  2, CF:0.293058, Len: 13, Fitness_tra: 0
Rule 36: 121211111113d, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: 32581191d5511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1159111382512, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 39: 9111151821139, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 51d1111389b21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 2111111182151, Class:  0, CF:0.536259, Len: 13, Fitness_tra: 0
Rule 42: 9151111252535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1c11511c58d31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 11551c21c5122, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 45: 1112111881519, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 46: 1155121311241, Class:  1, CF:0.884391, Len: 13, Fitness_tra: 0
Rule 47: 11515952155e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 511111131c25c, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 49: 1151d1c129242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1511155112235, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1151811121588, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 52: 115111114114c, Class:  0, CF:0.695888, Len: 13, Fitness_tra: 0
Rule 53: 1511d11123111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 54: 1151c11812511, Class:  1, CF:0.526775, Len: 13, Fitness_tra: 0
Rule 55: 5111c27315221, Class:  0, CF:0.114638, Len: 13, Fitness_tra: 0
Rule 56: 1111151111415, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 57: 511121b121211, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000c0b0500, Class:  1, CF:0.145645, Len:  3, Fitness_tra: 0
Rule 59: 1511c11141111, Class:  2, CF:0.893421, Len: 13, Fitness_tra: 0
Rule 60: 1c518d125c535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 5111c81511212, Class:  1, CF:0.383404, Len: 13, Fitness_tra: 0
Rule 62: 31511171c2812, Class:  1, CF:0.977474, Len: 13, Fitness_tra: 0
Rule 63: 1115117341284, Class:  1, CF:0.981933, Len: 13, Fitness_tra: 0
Rule 64: 2291218112512, Class:  0, CF:0.969041, Len: 13, Fitness_tra: 0
Rule 65: 1259211112151, Class:  1, CF:0.644053, Len: 13, Fitness_tra: 0
Rule 66: d5e521111111c, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 67: 15dd8c2519411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 5111111211412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1155151111191, Class:  1, CF:0.854006, Len: 13, Fitness_tra: 0
Rule 70: 11d5127181111, Class:  1, CF:0.526351, Len: 13, Fitness_tra: 0
Rule 71: 1115c12511421, Class:  1, CF:0.0855077, Len: 13, Fitness_tra: 0
Rule 72: 51d1114111171, Class:  0, CF:0.470938, Len: 13, Fitness_tra: 0
Rule 73: 1c311951d1dd1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 3cd2211111551, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 75: 1c31555111191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1452151821155, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 77: 1212c15811533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 91118111c1141, Class:  0, CF:0.999142, Len: 13, Fitness_tra: 0
Rule 79: 91515121c3142, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 80: 1c1cd15212811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1511d12119122, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 82: 2700000000000, Class:  0, CF:0.0785634, Len:  2, Fitness_tra: 0
Rule 83: 1195111142c12, Class:  0, CF:0.592374, Len: 13, Fitness_tra: 0
Rule 84: 3315524d11218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: d159514111c8c, Class:  0, CF:0.0761923, Len: 13, Fitness_tra: 0
Rule 86: 1311121121422, Class:  0, CF:0.243944, Len: 13, Fitness_tra: 0
Rule 87: d1111c2151118, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 88: 151112b11c284, Class:  0, CF:0.956805, Len: 13, Fitness_tra: 0
Rule 89: 1151211112c18, Class:  0, CF:0.999164, Len: 13, Fitness_tra: 0
Rule 90: 1551114181121, Class:  1, CF:0.392048, Len: 13, Fitness_tra: 0
Rule 91: 1050a57d10101, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 92: 000900e006006, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 00501020c0422, Class:  0, CF:0.780314, Len:  7, Fitness_tra: 0
Rule 94: b510d01103011, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 00000300c0007, Class:  2, CF:0.0938801, Len:  3, Fitness_tra: 0
Rule 96: 10d0127181004, Class:  1, CF:0.227232, Len:  9, Fitness_tra: 0
Rule 97: 000e00c0000b6, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 98: 01d0030084101, Class:  1, CF:0.170956, Len:  7, Fitness_tra: 0
Rule 99: 0000800007000, Class:  0, CF:0.469968, Len:  2, Fitness_tra: -1
Rule100: 0000000006006, Class:  1, CF:0.951107, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:10.7143
------Result------
Miss_rate(tra)	:10.7143
Miss_rate(tst)	:14.2857
ARL				:8.37975

------Generation 900------
Rule  1: 000000c000002, Class:  0, CF:0.732145, Len:  2, Fitness_tra: 22
Rule  2: 0000030004007, Class:  2, CF:0.756625, Len:  3, Fitness_tra: 16
Rule  3: 0000000006006, Class:  1, CF:0.951107, Len:  2, Fitness_tra: 12
Rule  4: 000000a000006, Class:  2, CF:0.775213, Len:  2, Fitness_tra: 11
Rule  5: 0080030000007, Class:  2, CF:0.699776, Len:  3, Fitness_tra: 11
Rule  6: 0000000003006, Class:  1, CF:0.80995, Len:  2, Fitness_tra: 9
Rule  7: 000000c000006, Class:  1, CF:0.971622, Len:  2, Fitness_tra: 9
Rule  8: 3700000000000, Class:  1, CF:0.729073, Len:  2, Fitness_tra: 9
Rule  9: 000080c000000, Class:  0, CF:0.81197, Len:  2, Fitness_tra: 8
Rule 10: 2000000000002, Class:  0, CF:0.383007, Len:  2, Fitness_tra: 7
Rule 11: 000000c007000, Class:  0, CF:0.493159, Len:  2, Fitness_tra: 7
Rule 12: 0000060400000, Class:  2, CF:0.565669, Len:  2, Fitness_tra: 5
Rule 13: 0000007010401, Class:  1, CF:0.3694, Len:  4, Fitness_tra: 5
Rule 14: 000000c004000, Class:  0, CF:0.569561, Len:  2, Fitness_tra: 5
Rule 15: 0003000007004, Class:  0, CF:0.719443, Len:  3, Fitness_tra: 4
Rule 16: 0000060700000, Class:  2, CF:0.560178, Len:  2, Fitness_tra: 4
Rule 17: 0000008000006, Class:  1, CF:0.974488, Len:  2, Fitness_tra: 4
Rule 18: 200d000004000, Class:  2, CF:0.518982, Len:  3, Fitness_tra: 3
Rule 19: 0000030004004, Class:  2, CF:0.74712, Len:  3, Fitness_tra: 2
Rule 20: 30000070c0000, Class:  1, CF:0.983395, Len:  3, Fitness_tra: 2
Rule 21: 000083000000b, Class:  2, CF:0.829352, Len:  3, Fitness_tra: 2
Rule 22: 000080c0b0000, Class:  0, CF:0.910102, Len:  3, Fitness_tra: 1
Rule 23: 011100b081200, Class:  1, CF:0.850305, Len:  7, Fitness_tra: 1
Rule 24: 000e80c000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 25: 3000007010401, Class:  1, CF:0.937, Len:  5, Fitness_tra: 1
Rule 26: 0000000000500, Class:  1, CF:0.390308, Len:  1, Fitness_tra: 1
Rule 27: 00000070c0408, Class:  0, CF:0.899339, Len:  4, Fitness_tra: 1
Rule 28: 000030a000006, Class:  2, CF:0.717804, Len:  3, Fitness_tra: 0
Rule 29: 1119221112111, Class:  2, CF:0.782987, Len: 13, Fitness_tra: 0
Rule 30: 2159212124551, Class:  1, CF:0.90723, Len: 13, Fitness_tra: 0
Rule 31: 9111824581121, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 32: c000008084dd0, Class:  1, CF:0.343037, Len:  6, Fitness_tra: 0
Rule 33: 3111155815d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 11d5122183111, Class:  1, CF:0.810997, Len: 13, Fitness_tra: 0
Rule 35: 511511122142c, Class:  2, CF:0.293058, Len: 13, Fitness_tra: 0
Rule 36: 121211111113d, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: 32581191d5511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1159111382512, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 39: 9111151821139, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 51d1111389b21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 2111111182151, Class:  0, CF:0.536259, Len: 13, Fitness_tra: 0
Rule 42: 9151111252535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1c11511c58d31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 11551c21c5122, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 45: 1112111881519, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 46: 1155121311241, Class:  1, CF:0.884391, Len: 13, Fitness_tra: 0
Rule 47: 11515952155e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 511111131c25c, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 49: 1151d1c129242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1511155112235, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1151811121588, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 52: 115111114114c, Class:  0, CF:0.695888, Len: 13, Fitness_tra: 0
Rule 53: 1511d11123111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 54: 1151c11812511, Class:  1, CF:0.526775, Len: 13, Fitness_tra: 0
Rule 55: 5111c27315221, Class:  0, CF:0.114638, Len: 13, Fitness_tra: 0
Rule 56: 1111151111415, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 57: 511121b121211, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000c0b0500, Class:  1, CF:0.145645, Len:  3, Fitness_tra: 0
Rule 59: 1511c11141111, Class:  2, CF:0.893421, Len: 13, Fitness_tra: 0
Rule 60: 1c518d125c535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 5111c81511212, Class:  1, CF:0.383404, Len: 13, Fitness_tra: 0
Rule 62: 31511171c2812, Class:  1, CF:0.977474, Len: 13, Fitness_tra: 0
Rule 63: 1115117341284, Class:  1, CF:0.981933, Len: 13, Fitness_tra: 0
Rule 64: 2291218112512, Class:  0, CF:0.969041, Len: 13, Fitness_tra: 0
Rule 65: 1259211112151, Class:  1, CF:0.644053, Len: 13, Fitness_tra: 0
Rule 66: d5e521111111c, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 67: 15dd8c2519411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 5111111211412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1155151111191, Class:  1, CF:0.854006, Len: 13, Fitness_tra: 0
Rule 70: 11d5127181111, Class:  1, CF:0.526351, Len: 13, Fitness_tra: 0
Rule 71: 1115c12511421, Class:  1, CF:0.0855077, Len: 13, Fitness_tra: 0
Rule 72: 51d1114111171, Class:  0, CF:0.470938, Len: 13, Fitness_tra: 0
Rule 73: 1c311951d1dd1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 3cd2211111551, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 75: 1c31555111191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1452151821155, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 77: 1212c15811533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 91118111c1141, Class:  0, CF:0.999142, Len: 13, Fitness_tra: 0
Rule 79: 91515121c3142, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 80: 1c1cd15212811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1511d12119122, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 82: 2700000000000, Class:  0, CF:0.0785634, Len:  2, Fitness_tra: 0
Rule 83: 1195111142c12, Class:  0, CF:0.592374, Len: 13, Fitness_tra: 0
Rule 84: 3315524d11218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: d159514111c8c, Class:  0, CF:0.0761923, Len: 13, Fitness_tra: 0
Rule 86: 1311121121422, Class:  0, CF:0.243944, Len: 13, Fitness_tra: 0
Rule 87: d1111c2151118, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 88: 151112b11c284, Class:  0, CF:0.956805, Len: 13, Fitness_tra: 0
Rule 89: 1151211112c18, Class:  0, CF:0.999164, Len: 13, Fitness_tra: 0
Rule 90: 1551114181121, Class:  1, CF:0.392048, Len: 13, Fitness_tra: 0
Rule 91: 1050a57d10101, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 92: 000900e006006, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 00501020c0422, Class:  0, CF:0.780314, Len:  7, Fitness_tra: 0
Rule 94: b510d01103011, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 00000300c0007, Class:  2, CF:0.0938801, Len:  3, Fitness_tra: 0
Rule 96: 10d0127181004, Class:  1, CF:0.227232, Len:  9, Fitness_tra: 0
Rule 97: 000e00c0000b6, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 98: 01d0030084101, Class:  1, CF:0.170956, Len:  7, Fitness_tra: 0
Rule 99: 0000800007000, Class:  0, CF:0.469968, Len:  2, Fitness_tra: -1
Rule100: 0000000006006, Class:  1, CF:0.951107, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:10.7143
------Result------
Miss_rate(tra)	:10.7143
Miss_rate(tst)	:14.2857
ARL				:8.37975

------Generation 1000------
Rule  1: 000000c000002, Class:  0, CF:0.732145, Len:  2, Fitness_tra: 22
Rule  2: 0000030004007, Class:  2, CF:0.756625, Len:  3, Fitness_tra: 16
Rule  3: 0000000006006, Class:  1, CF:0.951107, Len:  2, Fitness_tra: 12
Rule  4: 000000a000006, Class:  2, CF:0.775213, Len:  2, Fitness_tra: 11
Rule  5: 0080030000007, Class:  2, CF:0.699776, Len:  3, Fitness_tra: 11
Rule  6: 0000000003006, Class:  1, CF:0.80995, Len:  2, Fitness_tra: 9
Rule  7: 000000c000006, Class:  1, CF:0.971622, Len:  2, Fitness_tra: 9
Rule  8: 3700000000000, Class:  1, CF:0.729073, Len:  2, Fitness_tra: 9
Rule  9: 000080c000000, Class:  0, CF:0.81197, Len:  2, Fitness_tra: 8
Rule 10: 2000000000002, Class:  0, CF:0.383007, Len:  2, Fitness_tra: 7
Rule 11: 000000c007000, Class:  0, CF:0.493159, Len:  2, Fitness_tra: 7
Rule 12: 0000060400000, Class:  2, CF:0.565669, Len:  2, Fitness_tra: 5
Rule 13: 0000007010401, Class:  1, CF:0.3694, Len:  4, Fitness_tra: 5
Rule 14: 000000c004000, Class:  0, CF:0.569561, Len:  2, Fitness_tra: 5
Rule 15: 0003000007004, Class:  0, CF:0.719443, Len:  3, Fitness_tra: 4
Rule 16: 0000060700000, Class:  2, CF:0.560178, Len:  2, Fitness_tra: 4
Rule 17: 0000008000006, Class:  1, CF:0.974488, Len:  2, Fitness_tra: 4
Rule 18: 200d000004000, Class:  2, CF:0.518982, Len:  3, Fitness_tra: 3
Rule 19: 0000030004004, Class:  2, CF:0.74712, Len:  3, Fitness_tra: 2
Rule 20: 30000070c0000, Class:  1, CF:0.983395, Len:  3, Fitness_tra: 2
Rule 21: 000083000000b, Class:  2, CF:0.829352, Len:  3, Fitness_tra: 2
Rule 22: 000080c0b0000, Class:  0, CF:0.910102, Len:  3, Fitness_tra: 1
Rule 23: 011100b081200, Class:  1, CF:0.850305, Len:  7, Fitness_tra: 1
Rule 24: 000e80c000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 25: 3000007010401, Class:  1, CF:0.937, Len:  5, Fitness_tra: 1
Rule 26: 0000000000500, Class:  1, CF:0.390308, Len:  1, Fitness_tra: 1
Rule 27: 00000070c0408, Class:  0, CF:0.899339, Len:  4, Fitness_tra: 1
Rule 28: 000030a000006, Class:  2, CF:0.717804, Len:  3, Fitness_tra: 0
Rule 29: 1119221112111, Class:  2, CF:0.782987, Len: 13, Fitness_tra: 0
Rule 30: 2159212124551, Class:  1, CF:0.90723, Len: 13, Fitness_tra: 0
Rule 31: 9111824581121, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 32: c000008084dd0, Class:  1, CF:0.343037, Len:  6, Fitness_tra: 0
Rule 33: 3111155815d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 11d5122183111, Class:  1, CF:0.810997, Len: 13, Fitness_tra: 0
Rule 35: 511511122142c, Class:  2, CF:0.293058, Len: 13, Fitness_tra: 0
Rule 36: 121211111113d, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: 32581191d5511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1159111382512, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 39: 9111151821139, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 51d1111389b21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 2111111182151, Class:  0, CF:0.536259, Len: 13, Fitness_tra: 0
Rule 42: 9151111252535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1c11511c58d31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 11551c21c5122, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 45: 1112111881519, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 46: 1155121311241, Class:  1, CF:0.884391, Len: 13, Fitness_tra: 0
Rule 47: 11515952155e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 511111131c25c, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 49: 1151d1c129242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1511155112235, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1151811121588, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 52: 115111114114c, Class:  0, CF:0.695888, Len: 13, Fitness_tra: 0
Rule 53: 1511d11123111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 54: 1151c11812511, Class:  1, CF:0.526775, Len: 13, Fitness_tra: 0
Rule 55: 5111c27315221, Class:  0, CF:0.114638, Len: 13, Fitness_tra: 0
Rule 56: 1111151111415, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 57: 511121b121211, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000c0b0500, Class:  1, CF:0.145645, Len:  3, Fitness_tra: 0
Rule 59: 1511c11141111, Class:  2, CF:0.893421, Len: 13, Fitness_tra: 0
Rule 60: 1c518d125c535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 5111c81511212, Class:  1, CF:0.383404, Len: 13, Fitness_tra: 0
Rule 62: 31511171c2812, Class:  1, CF:0.977474, Len: 13, Fitness_tra: 0
Rule 63: 1115117341284, Class:  1, CF:0.981933, Len: 13, Fitness_tra: 0
Rule 64: 2291218112512, Class:  0, CF:0.969041, Len: 13, Fitness_tra: 0
Rule 65: 1259211112151, Class:  1, CF:0.644053, Len: 13, Fitness_tra: 0
Rule 66: d5e521111111c, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 67: 15dd8c2519411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 5111111211412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1155151111191, Class:  1, CF:0.854006, Len: 13, Fitness_tra: 0
Rule 70: 11d5127181111, Class:  1, CF:0.526351, Len: 13, Fitness_tra: 0
Rule 71: 1115c12511421, Class:  1, CF:0.0855077, Len: 13, Fitness_tra: 0
Rule 72: 51d1114111171, Class:  0, CF:0.470938, Len: 13, Fitness_tra: 0
Rule 73: 1c311951d1dd1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 3cd2211111551, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 75: 1c31555111191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1452151821155, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 77: 1212c15811533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 91118111c1141, Class:  0, CF:0.999142, Len: 13, Fitness_tra: 0
Rule 79: 91515121c3142, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 80: 1c1cd15212811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1511d12119122, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 82: 2700000000000, Class:  0, CF:0.0785634, Len:  2, Fitness_tra: 0
Rule 83: 1195111142c12, Class:  0, CF:0.592374, Len: 13, Fitness_tra: 0
