------Generation 0------
Rule  1: c00d000000092, Class:  0, CF:0.646283, Len:  4, Fitness_tra: 0
Rule 36: 51d1111118c22, Class:  0, CF:0.984426, Len: 13, Fitness_tra: 0
Rule 37: 9c1111111c515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 38: 21d54c1354551, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 39: 1121212282512, Class:  0, CF:0.777904, Len: 13, Fitness_tra: 0
Rule 40: 1595111583441, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 41: 1131118312552, Class:  1, CF:0.418092, Len: 13, Fitness_tra: 0
Rule 42: 923115d111131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1c31851552511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: ec12511811531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 2000000007007, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 3c3153dc11515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 341c191151235, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1151539255131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 5d31227312288, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 50: 320c510210093, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1135251118111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 5115114111111, Class:  1, CF:0.369667, Len: 13, Fitness_tra: 0
Rule 53: 9c91111111551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 153d224115111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1c111e5118291, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 56: 111121515c535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 51392cb11d212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 91d1114511211, Class:  0, CF:0.0976443, Len: 13, Fitness_tra: 0
Rule 59: 11dd111913b22, Class:  2, CF:0.950417, Len: 13, Fitness_tra: 0
Rule 60: 1411511151111, Class:  1, CF:0.997547, Len: 13, Fitness_tra: 0
Rule 61: 1d51214111121, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 11d111231112c, Class:  0, CF:0.903752, Len: 13, Fitness_tra: 0
Rule 63: 9535817389421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 2111151152591, Class:  0, CF:0.593977, Len: 13, Fitness_tra: 0
Rule 65: 141521d181155, Class:  0, CF:0.191724, Len: 13, Fitness_tra: 0
Rule 66: 11e1111185111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1211111821151, Class:  1, CF:0.950753, Len: 13, Fitness_tra: 0
Rule 68: 2cd5411324811, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: 1115111151591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 2000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 6151d91211511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1151115212531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 12dc83dc51d19, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 111511414227c, Class:  2, CF:0.295624, Len: 13, Fitness_tra: 0
Rule 75: 341c135155115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 91331821c9218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 5131111141211, Class:  1, CF:0.624381, Len: 13, Fitness_tra: 0
Rule 78: 34511191d1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1231115151533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 2119111111552, Class:  1, CF:0.999491, Len: 13, Fitness_tra: 0
Rule 81: 5131144122c11, Class:  1, CF:0.192555, Len: 13, Fitness_tra: 0
Rule 82: 5515221311211, Class:  2, CF:0.830057, Len: 13, Fitness_tra: 0
Rule 83: 0000400400d50, Class:  0, CF:0.280505, Len:  4, Fitness_tra: 0
Rule 84: 9155827351121, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 85: 5551224121212, Class:  0, CF:0.80565, Len: 13, Fitness_tra: 0
Rule 86: 1313814123721, Class:  1, CF:0.590666, Len: 13, Fitness_tra: 0
Rule 87: 3111127925112, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 88: 31551c711521c, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 89: 11555121c111c, Class:  1, CF:0.360192, Len: 13, Fitness_tra: 0
Rule 90: 11951212184b8, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 91: 51dc01b0a0420, Class:  2, CF:0.621942, Len:  9, Fitness_tra: 0
Rule 92: 00006d30c0030, Class:  2, CF:0.893163, Len:  5, Fitness_tra: 0
Rule 93: 100111230112c, Class:  0, CF:0.770326, Len: 10, Fitness_tra: 0
Rule 94: 000680c0b4000, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 95: 2c0580b000010, Class:  2, CF:0.957516, Len:  6, Fitness_tra: 0
Rule 96: 95358b7389421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 000060c001001, Class:  1, CF:0.787823, Len:  4, Fitness_tra: 13
Rule 98: 0001000008011, Class:  2, CF:0.843045, Len:  0, Fitness_tra: 0
Rule 99: 260c01b000c0e, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule100: 00010d0005011, Class:  2, CF:0.934197, Len:  5, Fitness_tra: 1
------Current------
Miss_rate(tra)	:11.1111
------Result------
Miss_rate(tra)	:11.1111
Miss_rate(tst)	:5.55556
ARL				:8.70313

------Generation 1000------
Rule  1: 000000c000002, Class:  0, CF:0.734941, Len:  2, Fitness_tra: 50
Rule  2: 00000b0004004, Class:  2, CF:0.719416, Len:  3, Fitness_tra: 24
Rule  3: 3000000000007, Class:  1, CF:0.645085, Len:  2, Fitness_tra: 14
Rule  4: 0000013011031, Class:  2, CF:0.761639, Len:  6, Fitness_tra: 15
Rule  5: 000000b0b0400, Class:  1, CF:0.380281, Len:  3, Fitness_tra: 13
Rule  6: 0001000008011, Class:  2, CF:0.843045, Len:  4, Fitness_tra: 12
Rule  7: 060000b0004b0, Class:  1, CF:0.878075, Len:  4, Fitness_tra: 7
Rule  8: 00010000b8011, Class:  2, CF:0.971063, Len:  5, Fitness_tra: 5
Rule  9: 000d000400050, Class:  1, CF:0.715747, Len:  3, Fitness_tra: 2
Rule 10: 0003000007004, Class:  0, CF:0.663643, Len:  3, Fitness_tra: 5
Rule 11: 0000300001000, Class:  1, CF:0.104759, Len:  2, Fitness_tra: 0
Rule 12: 000000b0c04b0, Class:  1, CF:0.670172, Len:  4, Fitness_tra: 2
Rule 13: 00000bc000007, Class:  1, CF:0.920181, Len:  3, Fitness_tra: 2
Rule 14: 0101110001201, Class:  1, CF:0.439569, Len:  7, Fitness_tra: 0
Rule 15: 2000010012007, Class:  2, CF:0.692072, Len:  5, Fitness_tra: 0
Rule 16: 2780000000000, Class:  0, CF:0.097053, Len:  3, Fitness_tra: 1
Rule 17: 000080c0b4000, Class:  0, CF:0.977473, Len:  4, Fitness_tra: 1
Rule 18: 000900000b004, Class:  1, CF:0.590597, Len:  3, Fitness_tra: 1
Rule 19: 0000e0c001001, Class:  1, CF:  1, Len:  4, Fitness_tra: 1
Rule 20: 000d0d0000050, Class:  1, CF:0.664158, Len:  3, Fitness_tra: 0
Rule 21: 060080b000040, Class:  1, CF:0.826903, Len:  4, Fitness_tra: 1
Rule 22: 1130001030400, Class:  1, CF:0.919524, Len:  6, Fitness_tra: 1
Rule 23: 380000000000a, Class:  1, CF:0.495723, Len:  3, Fitness_tra: 0
Rule 24: 311151d211115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1191114311182, Class:  0, CF:0.536603, Len: 13, Fitness_tra: 0
Rule 26: 315111125111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 113188b129b22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 3c1113dc52513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 5551812111111, Class:  2, CF:0.623306, Len: 13, Fitness_tra: 0
Rule 30: 31158111891c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 3c98531155511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 9c15133212191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: d111524111412, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 34: 315115d158535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: c355215511131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 51d1111118c22, Class:  0, CF:0.984426, Len: 13, Fitness_tra: 0
Rule 37: 9c1111111c515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 38: 21d54c1354551, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 39: 1121212282512, Class:  0, CF:0.777904, Len: 13, Fitness_tra: 0
Rule 40: 1595111583441, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 41: 1131118312552, Class:  1, CF:0.418092, Len: 13, Fitness_tra: 0
Rule 42: 923115d111131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1c31851552511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: ec12511811531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 2000000007007, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 3c3153dc11515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 341c191151235, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1151539255131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 5d31227312288, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 50: 320c510210093, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1135251118111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 5115114111111, Class:  1, CF:0.369667, Len: 13, Fitness_tra: 0
Rule 53: 9c91111111551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 153d224115111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1c111e5118291, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 56: 111121515c535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 51392cb11d212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 91d1114511211, Class:  0, CF:0.0976443, Len: 13, Fitness_tra: 0
Rule 59: 11dd111913b22, Class:  2, CF:0.950417, Len: 13, Fitness_tra: 0
Rule 60: 1411511151111, Class:  1, CF:0.997547, Len: 13, Fitness_tra: 0
Rule 61: 1d51214111121, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 11d111231112c, Class:  0, CF:0.903752, Len: 13, Fitness_tra: 0
Rule 63: 9535817389421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 2111151152591, Class:  0, CF:0.593977, Len: 13, Fitness_tra: 0
Rule 65: 141521d181155, Class:  0, CF:0.191724, Len: 13, Fitness_tra: 0
Rule 66: 11e1111185111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1211111821151, Class:  1, CF:0.950753, Len: 13, Fitness_tra: 0
Rule 68: 2cd5411324811, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: 1115111151591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 2000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 6151d91211511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1151115212531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 12dc83dc51d19, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 111511414227c, Class:  2, CF:0.295624, Len: 13, Fitness_tra: 0
Rule 75: 341c135155115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 91331821c9218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 5131111141211, Class:  1, CF:0.624381, Len: 13, Fitness_tra: 0
Rule 78: 34511191d1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1231115151533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 2119111111552, Class:  1, CF:0.999491, Len: 13, Fitness_tra: 0
Rule 81: 5131144122c11, Class:  1, CF:0.192555, Len: 13, Fitness_tra: 0
Rule 82: 5515221311211, Class:  2, CF:0.830057, Len: 13, Fitness_tra: 0
Rule 83: 0000400400d50, Class:  0, CF:0.280505, Len:  4, Fitness_tra: 0
Rule 84: 9155827351121, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 85: 5551224121212, Class:  0, CF:0.80565, Len: 13, Fitness_tra: 0
Rule 86: 1313814123721, Class:  1, CF:0.590666, Len: 13, Fitness_tra: 0
Rule 87: 3111127925112, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 88: 31551c711521c, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 89: 11555121c111c, Class:  1, CF:0.360192, Len: 13, Fitness_tra: 0
Rule 90: 11951212184b8, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 91: 51dc01b0a0420, Class:  2, CF:0.621942, Len:  9, Fitness_tra: 0
Rule 92: 00006d30c0030, Class:  2, CF:0.893163, Len:  5, Fitness_tra: 0
Rule 93: 100111230112c, Class:  0, CF:0.770326, Len: 10, Fitness_tra: 0
Rule 94: 000680c0b4000, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 95: 2c0580b000010, Class:  2, CF:0.957516, Len:  6, Fitness_tra: 0
Rule 96: 95358b7389421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 000060c001001, Class:  1, CF:0.787823, Len:  4, Fitness_tra: 13
Rule 98: 0001000008011, Class:  2, CF:0.843045, Len:  0, Fitness_tra: 0
Rule 99: 260c01b000c0e, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule100: 00010d0005011, Class:  2, CF:0.934197, Len:  5, Fitness_tra: 1
------Current------
Miss_rate(tra)	:11.1111
------Result------
Miss_rate(tra)	:11.1111
Miss_rate(tst)	:5.55556
ARL				:8.70313

------Generation 2000------
Rule  1: 000000c000002, Class:  0, CF:0.734941, Len:  2, Fitness_tra: 50
Rule  2: 00000b0004004, Class:  2, CF:0.719416, Len:  3, Fitness_tra: 24
Rule  3: 0000013011031, Class:  2, CF:0.761639, Len:  6, Fitness_tra: 14
Rule  4: 3000000000007, Class:  1, CF:0.645085, Len:  2, Fitness_tra: 14
Rule  5: 000000b0b0400, Class:  1, CF:0.380281, Len:  3, Fitness_tra: 13
Rule  6: 000060c001001, Class:  1, CF:0.787823, Len:  4, Fitness_tra: 13
Rule  7: 0001000008011, Class:  2, CF:0.843045, Len:  4, Fitness_tra: 12
Rule  8: 060000b0004b0, Class:  1, CF:0.878075, Len:  4, Fitness_tra: 7
Rule  9: 00010000b8011, Class:  2, CF:0.971063, Len:  5, Fitness_tra: 5
Rule 10: 0003000007004, Class:  0, CF:0.663643, Len:  3, Fitness_tra: 5
Rule 11: 000d000400050, Class:  1, CF:0.715747, Len:  3, Fitness_tra: 0
Rule 12: 000000b0c04b0, Class:  1, CF:0.670172, Len:  4, Fitness_tra: 2
Rule 13: 00000bc000007, Class:  1, CF:0.920181, Len:  3, Fitness_tra: 2
Rule 14: 00010d0005011, Class:  2, CF:0.934197, Len:  5, Fitness_tra: 1
Rule 15: 000080c0b4000, Class:  0, CF:0.977473, Len:  4, Fitness_tra: 1
Rule 16: 000900000b004, Class:  1, CF:0.590597, Len:  3, Fitness_tra: 1
Rule 17: 0000e0c001001, Class:  1, CF:  1, Len:  4, Fitness_tra: 1
Rule 18: 060080b000040, Class:  1, CF:0.826903, Len:  4, Fitness_tra: 1
Rule 19: 1130001030400, Class:  1, CF:0.919524, Len:  6, Fitness_tra: 1
Rule 20: 2780000000000, Class:  0, CF:0.097053, Len:  3, Fitness_tra: 0
Rule 21: 0000300001000, Class:  1, CF:0.104759, Len:  2, Fitness_tra: 0
Rule 22: 2000010012007, Class:  2, CF:0.692072, Len:  5, Fitness_tra: 0
Rule 23: 380000000000a, Class:  1, CF:0.495723, Len:  3, Fitness_tra: 0
Rule 24: 311151d211115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1191114311182, Class:  0, CF:0.536603, Len: 13, Fitness_tra: 0
Rule 26: 315111125111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 113188b129b22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 3c1113dc52513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 5551812111111, Class:  2, CF:0.623306, Len: 13, Fitness_tra: 0
Rule 30: 31158111891c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 3c98531155511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 9c15133212191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: d111524111412, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 34: 315115d158535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: c355215511131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 51d1111118c22, Class:  0, CF:0.984426, Len: 13, Fitness_tra: 0
Rule 37: 9c1111111c515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 38: 21d54c1354551, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 39: 1121212282512, Class:  0, CF:0.777904, Len: 13, Fitness_tra: 0
Rule 40: 1595111583441, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 41: 1131118312552, Class:  1, CF:0.418092, Len: 13, Fitness_tra: 0
Rule 42: 923115d111131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1c31851552511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: ec12511811531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 2000000007007, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 3c3153dc11515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 341c191151235, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1151539255131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 5d31227312288, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 50: 320c510210093, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1135251118111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 5115114111111, Class:  1, CF:0.369667, Len: 13, Fitness_tra: 0
Rule 53: 9c91111111551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 153d224115111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1c111e5118291, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 56: 111121515c535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 51392cb11d212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 91d1114511211, Class:  0, CF:0.0976443, Len: 13, Fitness_tra: 0
Rule 59: 11dd111913b22, Class:  2, CF:0.950417, Len: 13, Fitness_tra: 0
Rule 60: 1411511151111, Class:  1, CF:0.997547, Len: 13, Fitness_tra: 0
Rule 61: 1d51214111121, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 11d111231112c, Class:  0, CF:0.903752, Len: 13, Fitness_tra: 0
Rule 63: 9535817389421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 2111151152591, Class:  0, CF:0.593977, Len: 13, Fitness_tra: 0
Rule 65: 141521d181155, Class:  0, CF:0.191724, Len: 13, Fitness_tra: 0
Rule 66: 11e1111185111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1211111821151, Class:  1, CF:0.950753, Len: 13, Fitness_tra: 0
Rule 68: 2cd5411324811, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: 1115111151591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 2000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 6151d91211511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1151115212531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 12dc83dc51d19, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 111511414227c, Class:  2, CF:0.295624, Len: 13, Fitness_tra: 0
Rule 75: 341c135155115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 91331821c9218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 5131111141211, Class:  1, CF:0.624381, Len: 13, Fitness_tra: 0
Rule 78: 34511191d1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1231115151533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 2119111111552, Class:  1, CF:0.999491, Len: 13, Fitness_tra: 0
Rule 81: d1d5522111212, Class:  1, CF:0.994603, Len: 13, Fitness_tra: 0
Rule 82: 13d1124121111, Class:  1, CF:0.223905, Len: 13, Fitness_tra: 0
Rule 83: 1135122521211, Class:  1, CF:0.999793, Len: 13, Fitness_tra: 0
Rule 84: 51d128491972c, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 85: 1131c17111412, Class:  1, CF:0.549795, Len: 13, Fitness_tra: 0
Rule 86: 1111c11123441, Class:  1, CF:0.557507, Len: 13, Fitness_tra: 0
Rule 87: 1595117121811, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 88: 3115c11111b21, Class:  1, CF:0.696642, Len: 13, Fitness_tra: 0
Rule 89: 511121431977c, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 90: 11d1844148122, Class:  0, CF:0.987447, Len: 13, Fitness_tra: 0
Rule 91: 000d700400050, Class:  1, CF:0.835403, Len:  4, Fitness_tra: 2
Rule 92: 000907c000004, Class:  0, CF:0.0624916, Len:  4, Fitness_tra: 0
Rule 93: 0131604121001, Class:  1, CF:0.899345, Len:  9, Fitness_tra: 0
Rule 94: 000080c0b400b, Class:  0, CF:0.945856, Len:  5, Fitness_tra: 0
Rule 95: 0000800000000, Class:  0, CF:0.204056, Len:  1, Fitness_tra: 0
Rule 96: 0c0080321d400, Class:  2, CF:  1, Len:  7, Fitness_tra: 0
Rule 97: 0001011104c24, Class:  0, CF:0.713089, Len:  8, Fitness_tra: 0
Rule 98: 51392c51bd512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 5015104111000, Class:  1, CF:0.608245, Len:  8, Fitness_tra: 0
Rule100: 0001000008e11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:10.5263
------Result------
Miss_rate(tra)	:10.5263
Miss_rate(tst)	:8.33333
ARL				:8.75

------Generation 3000------
Rule  1: 000000c000002, Class:  0, CF:0.734941, Len:  2, Fitness_tra: 50
Rule  2: 00000b0004004, Class:  2, CF:0.719416, Len:  3, Fitness_tra: 24
Rule  3: 0000013011031, Class:  2, CF:0.761639, Len:  6, Fitness_tra: 14
Rule  4: 3000000000007, Class:  1, CF:0.645085, Len:  2, Fitness_tra: 14
Rule  5: 000000b0b0400, Class:  1, CF:0.380281, Len:  3, Fitness_tra: 13
Rule  6: 000060c001001, Class:  1, CF:0.787823, Len:  4, Fitness_tra: 13
Rule  7: 0001000008011, Class:  2, CF:0.843045, Len:  4, Fitness_tra: 12
Rule  8: 060000b0004b0, Class:  1, CF:0.878075, Len:  4, Fitness_tra: 7
Rule  9: 00010000b8011, Class:  2, CF:0.971063, Len:  5, Fitness_tra: 5
Rule 10: 0003000007004, Class:  0, CF:0.663643, Len:  3, Fitness_tra: 5
Rule 11: 000d000400050, Class:  1, CF:0.715747, Len:  3, Fitness_tra: 0
Rule 12: 000000b0c04b0, Class:  1, CF:0.670172, Len:  4, Fitness_tra: 2
Rule 13: 00000bc000007, Class:  1, CF:0.920181, Len:  3, Fitness_tra: 2
Rule 14: 00010d0005011, Class:  2, CF:0.934197, Len:  5, Fitness_tra: 1
Rule 15: 000080c0b4000, Class:  0, CF:0.977473, Len:  4, Fitness_tra: 1
Rule 16: 000900000b004, Class:  1, CF:0.590597, Len:  3, Fitness_tra: 1
Rule 17: 0000e0c001001, Class:  1, CF:  1, Len:  4, Fitness_tra: 1
Rule 18: 060080b000040, Class:  1, CF:0.826903, Len:  4, Fitness_tra: 1
Rule 19: 1130001030400, Class:  1, CF:0.919524, Len:  6, Fitness_tra: 1
Rule 20: 2780000000000, Class:  0, CF:0.097053, Len:  3, Fitness_tra: 0
Rule 21: 0000300001000, Class:  1, CF:0.104759, Len:  2, Fitness_tra: 0
Rule 22: 2000010012007, Class:  2, CF:0.692072, Len:  5, Fitness_tra: 0
Rule 23: 380000000000a, Class:  1, CF:0.495723, Len:  3, Fitness_tra: 0
Rule 24: 311151d211115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1191114311182, Class:  0, CF:0.536603, Len: 13, Fitness_tra: 0
Rule 26: 315111125111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 113188b129b22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 3c1113dc52513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 5551812111111, Class:  2, CF:0.623306, Len: 13, Fitness_tra: 0
Rule 30: 31158111891c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 3c98531155511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 9c15133212191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: d111524111412, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 34: 315115d158535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: c355215511131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 51d1111118c22, Class:  0, CF:0.984426, Len: 13, Fitness_tra: 0
Rule 37: 9c1111111c515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 38: 21d54c1354551, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 39: 1121212282512, Class:  0, CF:0.777904, Len: 13, Fitness_tra: 0
Rule 40: 1595111583441, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 41: 1131118312552, Class:  1, CF:0.418092, Len: 13, Fitness_tra: 0
Rule 42: 923115d111131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1c31851552511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: ec12511811531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 2000000007007, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 3c3153dc11515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 341c191151235, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1151539255131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
