------Generation 0------
Rule  1: e00000000020e00000, Class:  2, CF:0.917782, Len:  3, Fitness_tra: -3
Rule 63: c21447891114112211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 000000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 59e241913111311112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1811141588c2122251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 425c8bc72511141c15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 51d811188182114491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 000000000000000d00, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000000000600000002, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 000000000030000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 31357b3b33ea122112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 030050005000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000000000000080000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 0000007eb07b000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 12d811881c18241211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 00e00c500000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000000000000080000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 7000000000000000b0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 009000500000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 125427411221111121, Class:  3, CF:0.0895582, Len: 18, Fitness_tra: -5
Rule 83: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000000000d000c0030, Class:  2, CF:0.726064, Len:  3, Fitness_tra: 0
Rule 85: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 000000090000000000, Class:  0, CF:0.330068, Len:  1, Fitness_tra: 13
Rule 88: 00e500005000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000000800000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000005000000700, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 00e500000505000d00, Class:  1, CF:0.00230176, Len:  5, Fitness_tra: 0
Rule 92: c00c2bc141c201c503, Class:  2, CF:0.879166, Len: 14, Fitness_tra: -1
Rule 93: 0552110500011b0816, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: d03000000080900000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 000060000000000033, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 072030500e00000002, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0000000ea000050100, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 051007c11200010306, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 99: 00000c000500000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 00009b0a0000090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:32.1522
------Result------
Miss_rate(tra)	:32.1522
Miss_rate(tst)	:44.0476
ARL				:3.53659

------Generation 900------
Rule  1: 0020300c0500000000, Class:  0, CF:0.931881, Len:  4, Fitness_tra: 30
Rule  2: c000600000a0000100, Class:  0, CF:0.534286, Len:  4, Fitness_tra: 22
Rule  3: 90000b000000000000, Class:  1, CF:0.484973, Len:  2, Fitness_tra: 26
Rule  4: 000000005000000006, Class:  2, CF:  1, Len:  2, Fitness_tra: 26
Rule  5: 003c03000000000000, Class:  2, CF:0.842733, Len:  3, Fitness_tra: 22
Rule  6: 0000c0000030000000, Class:  2, CF:0.553388, Len:  2, Fitness_tra: 18
Rule  7: 00000000000000000a, Class:  2, CF:0.180067, Len:  1, Fitness_tra: 25
Rule  8: 000000008e00000700, Class:  3, CF:0.641253, Len:  3, Fitness_tra: 13
Rule  9: 000c00000e00000000, Class:  3, CF:0.599694, Len:  2, Fitness_tra: 12
Rule 10: 0000000e0000000000, Class:  0, CF:0.330536, Len:  1, Fitness_tra: -1
Rule 11: e00000000000000000, Class:  1, CF:0.502313, Len:  1, Fitness_tra: 10
Rule 12: 000000000000000980, Class:  1, CF:0.0527387, Len:  2, Fitness_tra: 6
Rule 13: 0000c0000600000002, Class:  2, CF:0.999649, Len:  3, Fitness_tra: 6
Rule 14: 000008000000000000, Class:  0, CF:0.64462, Len:  1, Fitness_tra: 6
Rule 15: c0006000000000000a, Class:  0, CF:0.295637, Len:  3, Fitness_tra: 6
Rule 16: d0007007000000000e, Class:  1, CF:0.13506, Len:  4, Fitness_tra: 5
Rule 17: 009000000d30000000, Class:  3, CF:0.0665193, Len:  3, Fitness_tra: 4
Rule 18: 002000000000000086, Class:  2, CF:0.79833, Len:  3, Fitness_tra: 4
Rule 19: 003000004000000000, Class:  2, CF:0.0297817, Len:  2, Fitness_tra: 3
Rule 20: 000000000600000902, Class:  3, CF:0.0865234, Len:  3, Fitness_tra: 2
Rule 21: 00000007070800000e, Class:  1, CF:0.475115, Len:  4, Fitness_tra: 2
Rule 22: c0006000000000017a, Class:  0, CF:0.458366, Len:  5, Fitness_tra: 2
Rule 23: b000000000000d000a, Class:  2, CF:  1, Len:  3, Fitness_tra: 2
Rule 24: d000000000a0000000, Class:  0, CF:0.755034, Len:  2, Fitness_tra: 2
Rule 25: 000000008e00000902, Class:  3, CF:0.902124, Len:  4, Fitness_tra: 2
Rule 26: d0200b0040000c0000, Class:  2, CF:  1, Len:  5, Fitness_tra: 2
Rule 27: 000000000505000d00, Class:  3, CF:0.143622, Len:  3, Fitness_tra: 3
Rule 28: 00000b000000800900, Class:  3, CF:0.0494025, Len:  3, Fitness_tra: 1
Rule 29: 002080000000000000, Class:  0, CF:0.549185, Len:  2, Fitness_tra: 1
Rule 30: 00000000e00e000000, Class:  2, CF:  1, Len:  2, Fitness_tra: 1
Rule 31: 00000c000040000000, Class:  2, CF:0.431639, Len:  2, Fitness_tra: 1
Rule 32: 000c7c000000000000, Class:  2, CF:  1, Len:  3, Fitness_tra: 1
Rule 33: 00000b000000000006, Class:  2, CF:0.221562, Len:  2, Fitness_tra: 4
Rule 34: 00000c000000000000, Class:  2, CF:0.238038, Len:  1, Fitness_tra: 1
Rule 35: 003c03000000004000, Class:  2, CF:0.872399, Len:  4, Fitness_tra: 0
Rule 36: 2cdc2bc141c2c11593, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 51112111221b222c12, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 21dc4149481724c233, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000000000000003000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: d00070000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 133214cdc941141212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 000000000d00007000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1117272545c2121221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1d88c18521c8d21111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 0000b0400000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000000000000000003, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 151287c112c2511136, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 002000000000000008, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000c70000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000000004044000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 851c11114224842b11, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 82c144417147821111, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 000000000500000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: c55211c58581151811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: ee1512519353141153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: c21447891114112211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 000000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 59e241913111311112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1811141588c2122251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 425c8bc72511141c15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 51d811188182114491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 000000000000000d00, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000000000600000002, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 000000000030000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 31357b3b33ea122112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 030050005000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000000000000080000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 0000007eb07b000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 12d811881c18241211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 00e00c500000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000000000000080000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 7000000000000000b0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 009000500000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 125427411221111121, Class:  3, CF:0.0895582, Len: 18, Fitness_tra: -5
Rule 83: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000000000d000c0030, Class:  2, CF:0.726064, Len:  3, Fitness_tra: 0
Rule 85: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 000000090000000000, Class:  0, CF:0.330068, Len:  1, Fitness_tra: 13
Rule 88: 00e500005000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000000800000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000005000000700, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 00e500000505000d00, Class:  1, CF:0.00230176, Len:  5, Fitness_tra: 0
Rule 92: c00c2bc141c201c503, Class:  2, CF:0.879166, Len: 14, Fitness_tra: -1
Rule 93: 0552110500011b0816, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: d03000000080900000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 000060000000000033, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 072030500e00000002, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0000000ea000050100, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 051007c11200010306, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 99: 00000c000500000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 00009b0a0000090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:32.1522
------Result------
Miss_rate(tra)	:32.1522
Miss_rate(tst)	:44.0476
ARL				:3.53659

------Generation 1000------
Rule  1: 0020300c0500000000, Class:  0, CF:0.931881, Len:  4, Fitness_tra: 30
Rule  2: c000600000a0000100, Class:  0, CF:0.534286, Len:  4, Fitness_tra: 22
Rule  3: 90000b000000000000, Class:  1, CF:0.484973, Len:  2, Fitness_tra: 26
Rule  4: 000000005000000006, Class:  2, CF:  1, Len:  2, Fitness_tra: 26
Rule  5: 003c03000000000000, Class:  2, CF:0.842733, Len:  3, Fitness_tra: 22
Rule  6: 0000c0000030000000, Class:  2, CF:0.553388, Len:  2, Fitness_tra: 18
Rule  7: 00000000000000000a, Class:  2, CF:0.180067, Len:  1, Fitness_tra: 25
Rule  8: 000000008e00000700, Class:  3, CF:0.641253, Len:  3, Fitness_tra: 13
Rule  9: 000c00000e00000000, Class:  3, CF:0.599694, Len:  2, Fitness_tra: 12
Rule 10: 0000000e0000000000, Class:  0, CF:0.330536, Len:  1, Fitness_tra: -1
Rule 11: e00000000000000000, Class:  1, CF:0.502313, Len:  1, Fitness_tra: 10
Rule 12: 000000000000000980, Class:  1, CF:0.0527387, Len:  2, Fitness_tra: 6
Rule 13: 0000c0000600000002, Class:  2, CF:0.999649, Len:  3, Fitness_tra: 6
Rule 14: 000008000000000000, Class:  0, CF:0.64462, Len:  1, Fitness_tra: 6
Rule 15: c0006000000000000a, Class:  0, CF:0.295637, Len:  3, Fitness_tra: 6
Rule 16: d0007007000000000e, Class:  1, CF:0.13506, Len:  4, Fitness_tra: 5
Rule 17: 009000000d30000000, Class:  3, CF:0.0665193, Len:  3, Fitness_tra: 4
Rule 18: 002000000000000086, Class:  2, CF:0.79833, Len:  3, Fitness_tra: 4
Rule 19: 003000004000000000, Class:  2, CF:0.0297817, Len:  2, Fitness_tra: 3
Rule 20: 000000000600000902, Class:  3, CF:0.0865234, Len:  3, Fitness_tra: 2
Rule 21: 00000007070800000e, Class:  1, CF:0.475115, Len:  4, Fitness_tra: 2
Rule 22: c0006000000000017a, Class:  0, CF:0.458366, Len:  5, Fitness_tra: 2
Rule 23: b000000000000d000a, Class:  2, CF:  1, Len:  3, Fitness_tra: 2
Rule 24: d000000000a0000000, Class:  0, CF:0.755034, Len:  2, Fitness_tra: 2
Rule 25: 000000008e00000902, Class:  3, CF:0.902124, Len:  4, Fitness_tra: 2
Rule 26: d0200b0040000c0000, Class:  2, CF:  1, Len:  5, Fitness_tra: 2
Rule 27: 000000000505000d00, Class:  3, CF:0.143622, Len:  3, Fitness_tra: 3
Rule 28: 00000b000000800900, Class:  3, CF:0.0494025, Len:  3, Fitness_tra: 1
Rule 29: 002080000000000000, Class:  0, CF:0.549185, Len:  2, Fitness_tra: 1
Rule 30: 00000000e00e000000, Class:  2, CF:  1, Len:  2, Fitness_tra: 1
Rule 31: 00000c000040000000, Class:  2, CF:0.431639, Len:  2, Fitness_tra: 1
Rule 32: 000c7c000000000000, Class:  2, CF:  1, Len:  3, Fitness_tra: 1
Rule 33: 00000b000000000006, Class:  2, CF:0.221562, Len:  2, Fitness_tra: 4
Rule 34: 00000c000000000000, Class:  2, CF:0.238038, Len:  1, Fitness_tra: 1
Rule 35: 003c03000000004000, Class:  2, CF:0.872399, Len:  4, Fitness_tra: 0
Rule 36: 2cdc2bc141c2c11593, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 51112111221b222c12, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 21dc4149481724c233, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000000000000003000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: d00070000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 133214cdc941141212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 000000000d00007000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1117272545c2121221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1d88c18521c8d21111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 0000b0400000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000000000000000003, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 151287c112c2511136, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 002000000000000008, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000c70000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000000004044000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 851c11114224842b11, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 82c144417147821111, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 000000000500000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: c55211c58581151811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: ee1512519353141153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: c21447891114112211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 000000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 59e241913111311112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1811141588c2122251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 425c8bc72511141c15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 51d811188182114491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 000000000000000d00, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000000000600000002, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 000000000030000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 31357b3b33ea122112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 030050005000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000000000000080000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 0000007eb07b000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 12d811881c18241211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 00e00c500000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000000000000080000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 7000000000000000b0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 009000500000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 125427411221111121, Class:  3, CF:0.0895582, Len: 18, Fitness_tra: -5
Rule 83: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000000000d000c0030, Class:  2, CF:0.726064, Len:  3, Fitness_tra: 0
Rule 85: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 000000090000000000, Class:  0, CF:0.330068, Len:  1, Fitness_tra: 13
Rule 88: 00e500005000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000000800000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000005000000700, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 00e500000505000d00, Class:  1, CF:0.00230176, Len:  5, Fitness_tra: 0
Rule 92: c00c2bc141c201c503, Class:  2, CF:0.879166, Len: 14, Fitness_tra: -1
Rule 93: 0552110500011b0816, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: d03000000080900000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 000060000000000033, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 072030500e00000002, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0000000ea000050100, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 051007c11200010306, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 99: 00000c000500000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 00009b0a0000090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:32.1522
------Result------
Miss_rate(tra)	:32.1522
Miss_rate(tst)	:44.0476
ARL				:3.53659

------Generation 2000------
Rule  1: 0020300c0500000000, Class:  0, CF:0.931881, Len:  4, Fitness_tra: 30
Rule  2: 90000b000000000000, Class:  1, CF:0.484973, Len:  2, Fitness_tra: 31
Rule  3: 00000000000000000a, Class:  2, CF:0.180067, Len:  1, Fitness_tra: -19
Rule  4: 000000005000000006, Class:  2, CF:  1, Len:  2, Fitness_tra: 24
Rule  5: c000600000a0000100, Class:  0, CF:0.534286, Len:  4, Fitness_tra: 22
Rule  6: 003c03000000000000, Class:  2, CF:0.842733, Len:  3, Fitness_tra: 22
Rule  7: 0000c0000030000000, Class:  2, CF:0.553388, Len:  2, Fitness_tra: 18
Rule  8: 000000008e00000700, Class:  3, CF:0.641253, Len:  3, Fitness_tra: 13
Rule  9: 000000090000000000, Class:  0, CF:0.330068, Len:  1, Fitness_tra: 12
Rule 10: 000c00000e00000000, Class:  3, CF:0.599694, Len:  2, Fitness_tra: 12
Rule 11: e00000000000000000, Class:  1, CF:0.502313, Len:  1, Fitness_tra: 10
Rule 12: 000000000000000980, Class:  1, CF:0.0527387, Len:  2, Fitness_tra: 4
Rule 13: 0000c0000600000002, Class:  2, CF:0.999649, Len:  3, Fitness_tra: 6
Rule 14: 000008000000000000, Class:  0, CF:0.64462, Len:  1, Fitness_tra: 6
Rule 15: c0006000000000000a, Class:  0, CF:0.295637, Len:  3, Fitness_tra: 6
Rule 16: d0007007000000000e, Class:  1, CF:0.13506, Len:  4, Fitness_tra: -1
Rule 17: 009000000d30000000, Class:  3, CF:0.0665193, Len:  3, Fitness_tra: 4
Rule 18: 002000000000000086, Class:  2, CF:0.79833, Len:  3, Fitness_tra: 4
Rule 19: 00000b000000000006, Class:  2, CF:0.221562, Len:  2, Fitness_tra: 2
Rule 20: 003000004000000000, Class:  2, CF:0.0297817, Len:  2, Fitness_tra: 3
Rule 21: 000000000e00000d02, Class:  3, CF:0.815383, Len:  3, Fitness_tra: 3
Rule 22: 000000000505000d00, Class:  3, CF:0.143622, Len:  3, Fitness_tra: 2
Rule 23: b000000000000d000a, Class:  2, CF:  1, Len:  3, Fitness_tra: 1
Rule 24: d000000000a0000000, Class:  0, CF:0.755034, Len:  2, Fitness_tra: 2
Rule 25: 000000000000e0000a, Class:  2, CF:  1, Len:  2, Fitness_tra: 2
Rule 26: d0200b0040000c0000, Class:  2, CF:  1, Len:  5, Fitness_tra: 2
Rule 27: c0006000000000017a, Class:  0, CF:0.458366, Len:  5, Fitness_tra: 2
Rule 28: 000000000600000902, Class:  3, CF:0.0865234, Len:  3, Fitness_tra: 2
Rule 29: 0000000000029000d3, Class:  2, CF:  1, Len:  4, Fitness_tra: 2
Rule 30: 00000007070800000e, Class:  1, CF:0.475115, Len:  4, Fitness_tra: 3
Rule 31: 00000b000000800900, Class:  3, CF:0.0494025, Len:  3, Fitness_tra: 1
Rule 32: 000c7c000000000000, Class:  2, CF:  1, Len:  3, Fitness_tra: 1
Rule 33: 002080000000000000, Class:  0, CF:0.549185, Len:  2, Fitness_tra: 1
Rule 34: 00000c000000000000, Class:  2, CF:0.238038, Len:  1, Fitness_tra: 1
Rule 35: 00000000e00e000000, Class:  2, CF:  1, Len:  2, Fitness_tra: 1
Rule 36: 00000c000040000000, Class:  2, CF:0.431639, Len:  2, Fitness_tra: 0
Rule 37: 000000008e00000902, Class:  3, CF:0.902124, Len:  4, Fitness_tra: 0
Rule 38: 21dc4149481724c233, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000000000000003000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: d00070000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 133214cdc941141212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 000000000d00007000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1117272545c2121221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1d88c18521c8d21111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 0000b0400000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000000000000000003, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 151287c112c2511136, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 002000000000000008, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000c70000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000000004044000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 851c11114224842b11, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 82c144417147821111, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 000000000500000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: c55211c58581151811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: ee1512519353141153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: c21447891114112211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 000000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 59e241913111311112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1811141588c2122251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
