------Generation 0------
Rule  1: 0000007e007b000000, Class:  0, CF:0.334488, Len:  4, Fitness_tra: 12
Rule  4: 00340000b070000000, Class:  2, CF:0.327524, Len:  4, Fitness_tra: 21
Rule  5: 0000c0000000000000, Class:  2, CF:0.256547, Len:  1, Fitness_tra: 19
Rule  6: 00e000004040000000, Class:  1, CF:0.0461542, Len:  3, Fitness_tra: 18
Rule  7: 000010009d02000000, Class:  2, CF:  1, Len:  4, Fitness_tra: 17
Rule  8: 0b000005000000b000, Class:  0, CF:0.275217, Len:  3, Fitness_tra: 16
Rule  9: 0000000000000c0000, Class:  2, CF:0.154035, Len:  1, Fitness_tra: 8
Rule 10: 70e000000000000000, Class:  3, CF:0.287577, Len:  2, Fitness_tra: 6
Rule 11: 0000c0000000007000, Class:  2, CF:0.278213, Len:  2, Fitness_tra: 5
Rule 12: 82512411411114c112, Class:  1, CF:0.0155563, Len: 18, Fitness_tra: 4
Rule 13: 00000040000040e000, Class:  1, CF:0.426677, Len:  3, Fitness_tra: 4
Rule 14: dd0070000000000000, Class:  1, CF:0.0560008, Len:  3, Fitness_tra: 2
Rule 15: 70e000000040007000, Class:  3, CF:0.380936, Len:  4, Fitness_tra: 3
Rule 16: 00000c000070000000, Class:  2, CF:0.429369, Len:  2, Fitness_tra: 3
Rule 17: 00030281000c540101, Class:  3, CF:0.055962, Len:  9, Fitness_tra: 3
Rule 18: 8be000000000000000, Class:  1, CF:0.570415, Len:  3, Fitness_tra: 3
Rule 19: 000008000000000000, Class:  0, CF:0.646245, Len:  1, Fitness_tra: 3
Rule 20: 8000000a00000000ca, Class:  2, CF:  1, Len:  4, Fitness_tra: 2
Rule 21: 000e00000000003000, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule 22: 0700000004b040e000, Class:  0, CF:0.443778, Len:  5, Fitness_tra: 1
Rule 23: 00000000060000d002, Class:  3, CF:0.0360115, Len:  3, Fitness_tra: 1
Rule 24: 000000004040000009, Class:  1, CF:0.164093, Len:  3, Fitness_tra: 1
Rule 25: 00e000009040000300, Class:  2, CF:  1, Len:  4, Fitness_tra: 0
Rule 26: 0b000005000000b000, Class:  0, CF:0.275217, Len:  0, Fitness_tra: 0
Rule 27: 0000e0700000000080, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 28: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 000000000000000003, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 12dc242d2c8c182211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 11124b1d28141c71c1, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 33: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 00070c005040080000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 11d127528111142493, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: c000000000000000c0, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 11d822122c88741293, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 0000b00be00e000000, Class:  2, CF:  1, Len:  4, Fitness_tra: 0
Rule 46: 00000000000000f000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 00008000000000200d, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 48: 5257b22118242c2121, Class:  2, CF:  1, Len: 18, Fitness_tra: 0
Rule 49: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000000000000080000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 000000005000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1d51221111215c1288, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 11d41281132c544121, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: c217148141cc581142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 000000000000000080, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 0000007e7d0b000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: cd51271dc584528212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: dc2272212114741811, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 003070000000000003, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 000000005000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 539141c5c381d42188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 030050005000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 00000c003000000009, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 69: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 00d0000000000c00e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 182117252881581147, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000000005000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000000000000000805, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 199112858112d42485, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000002000000002, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 00000c004040009800, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000000b00000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0000000000000000b0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000000060000000800, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 55900b000000580008, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 00a000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 00000c004040003000, Class:  2, CF:0.711945, Len:  4, Fitness_tra: 0
Rule 91: 800006114010040012, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 000008900000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 000000050000000000, Class:  0, CF:0.0785351, Len:  1, Fitness_tra: -2
Rule 94: 00070c000000080000, Class:  2, CF:  1, Len:  3, Fitness_tra: 0
Rule 95: c0000000010000a0ca, Class:  0, CF:0.903263, Len:  5, Fitness_tra: 1
Rule 96: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 000010003d09000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 570041c50bb0442180, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 99: 00000000000000200d, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 07000441030040e000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:36.6142
------Result------
Miss_rate(tra)	:36.6142
Miss_rate(tst)	:34.5238
ARL				:4.63889

------Generation 800------
Rule  1: 000070004000000006, Class:  2, CF:0.592753, Len:  3, Fitness_tra: 33
Rule  2: c00000000e00000000, Class:  3, CF:0.893736, Len:  2, Fitness_tra: 33
Rule  3: 000010003d00000000, Class:  0, CF:0.690785, Len:  3, Fitness_tra: 25
Rule  4: 00340000b070000000, Class:  2, CF:0.327524, Len:  4, Fitness_tra: 17
Rule  5: 0000c0000000000000, Class:  2, CF:0.256547, Len:  1, Fitness_tra: 19
Rule  6: 00e000004040000000, Class:  1, CF:0.0461542, Len:  3, Fitness_tra: 18
Rule  7: 0b000005000000b000, Class:  0, CF:0.275217, Len:  3, Fitness_tra: 4
Rule  8: 000010009d02000000, Class:  2, CF:  1, Len:  4, Fitness_tra: 12
Rule  9: 0000000000000c0000, Class:  2, CF:0.154035, Len:  1, Fitness_tra: 9
Rule 10: 70e000000000000000, Class:  3, CF:0.287577, Len:  2, Fitness_tra: 7
Rule 11: 00e000009000000000, Class:  2, CF:  1, Len:  2, Fitness_tra: 5
Rule 12: 0000c0000000007000, Class:  2, CF:0.278213, Len:  2, Fitness_tra: 5
Rule 13: 00000040000040e000, Class:  1, CF:0.426677, Len:  3, Fitness_tra: 4
Rule 14: 82512411411114c112, Class:  1, CF:0.0155563, Len: 18, Fitness_tra: 2
Rule 15: 70e000000040007000, Class:  3, CF:0.380936, Len:  4, Fitness_tra: 4
Rule 16: 00000c000070000000, Class:  2, CF:0.429369, Len:  2, Fitness_tra: 3
Rule 17: dd0070000000000000, Class:  1, CF:0.0560008, Len:  3, Fitness_tra: 3
Rule 18: 8be000000000000000, Class:  1, CF:0.570415, Len:  3, Fitness_tra: 3
Rule 19: 000008000000000000, Class:  0, CF:0.646245, Len:  1, Fitness_tra: 3
Rule 20: 8000000a00000000ca, Class:  2, CF:  1, Len:  4, Fitness_tra: 2
Rule 21: 000e00000000003000, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule 22: 0091430bc371006188, Class:  3, CF:0.155251, Len: 13, Fitness_tra: 0
Rule 23: 00030281000c540101, Class:  3, CF:0.055962, Len:  9, Fitness_tra: 2
Rule 24: 000000004040000009, Class:  1, CF:0.164093, Len:  3, Fitness_tra: 4
Rule 25: c0000000010000a0ca, Class:  0, CF:0.903263, Len:  5, Fitness_tra: 2
Rule 26: 00030000000c048003, Class:  3, CF:0.177212, Len:  5, Fitness_tra: 1
Rule 27: 00000000060000d002, Class:  3, CF:0.0360115, Len:  3, Fitness_tra: 3
Rule 28: 0700000004b040e000, Class:  0, CF:0.443778, Len:  5, Fitness_tra: 1
Rule 29: 00e000009040000300, Class:  2, CF:  1, Len:  4, Fitness_tra: 0
Rule 30: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 12dc242d2c8c182211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 11124b1d28141c71c1, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 33: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 00070c005040080000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 11d127528111142493, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: c000000000000000c0, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 11d822122c88741293, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 0000b00be00e000000, Class:  2, CF:  1, Len:  4, Fitness_tra: 0
Rule 46: 00000000000000f000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 00008000000000200d, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 48: 5257b22118242c2121, Class:  2, CF:  1, Len: 18, Fitness_tra: 0
Rule 49: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000000000000080000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 000000005000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1d51221111215c1288, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 11d41281132c544121, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: c217148141cc581142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 000000000000000080, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 0000007e7d0b000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: cd51271dc584528212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: dc2272212114741811, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 003070000000000003, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 000000005000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 539141c5c381d42188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 030050005000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 00000c003000000009, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 69: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 00d0000000000c00e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 182117252881581147, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000000005000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000000000000000805, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 199112858112d42485, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000002000000002, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 00000c004040009800, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0000008d000c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 400000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 7000000000000000b0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0000000e0070000000, Class:  0, CF:0.415391, Len:  2, Fitness_tra: 0
Rule 89: 0000000e0000000000, Class:  0, CF:0.184165, Len:  1, Fitness_tra: -1
Rule 90: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 000000009d06000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0051431bc384006112, Class:  3, CF:0.155863, Len: 14, Fitness_tra: -5
Rule 93: 070b0c0b50b000e000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 000000000002000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 000302010020540100, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0d502000c502028200, Class:  1, CF:0.227708, Len:  9, Fitness_tra: 0
Rule 97: 0090030b7000000000, Class:  1, CF:0.07474, Len:  4, Fitness_tra: -3
Rule 98: 00e0c00d20400002e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 000000a00060000005, Class:  0, CF:0.559072, Len:  3, Fitness_tra: 19
Rule100: 5301016004b144e080, Class:  0, CF:  1, Len: 12, Fitness_tra: 0
------Current------
Miss_rate(tra)	:36.4829
------Result------
Miss_rate(tra)	:36.4829
Miss_rate(tst)	:34.5238
ARL				:5.07317

------Generation 900------
Rule  1: 000070004000000006, Class:  2, CF:0.592753, Len:  3, Fitness_tra: 31
Rule  2: c00000000e00000000, Class:  3, CF:0.893736, Len:  2, Fitness_tra: 33
Rule  3: 000010003d00000000, Class:  0, CF:0.690785, Len:  3, Fitness_tra: 25
Rule  4: 000000a00060000005, Class:  0, CF:0.559072, Len:  3, Fitness_tra: 19
Rule  5: 000000e00000000000, Class:  2, CF:0.99881, Len:  1, Fitness_tra: 19
Rule  6: 00e000004040000000, Class:  1, CF:0.0461542, Len:  3, Fitness_tra: 18
Rule  7: 0000c0000000000000, Class:  2, CF:0.256547, Len:  1, Fitness_tra: 19
Rule  8: 00340000b070000000, Class:  2, CF:0.327524, Len:  4, Fitness_tra: 17
Rule  9: 70e000000000000000, Class:  3, CF:0.287577, Len:  2, Fitness_tra: 6
Rule 10: 0000c0000000007000, Class:  2, CF:0.278213, Len:  2, Fitness_tra: 5
Rule 11: 7000000e0000000000, Class:  0, CF:0.285638, Len:  2, Fitness_tra: 3
Rule 12: 00000040000040e000, Class:  1, CF:0.426677, Len:  3, Fitness_tra: 4
Rule 13: 000000004040000009, Class:  1, CF:0.164093, Len:  3, Fitness_tra: 3
Rule 14: 82512411411114c112, Class:  1, CF:0.0155563, Len: 18, Fitness_tra: 4
Rule 15: 00000c000070000000, Class:  2, CF:0.429369, Len:  2, Fitness_tra: 3
Rule 16: 8be000000000000000, Class:  1, CF:0.570415, Len:  3, Fitness_tra: 3
Rule 17: 000008000000000000, Class:  0, CF:0.646245, Len:  1, Fitness_tra: 3
Rule 18: dd0070000000000000, Class:  1, CF:0.0560008, Len:  3, Fitness_tra: 3
Rule 19: 8000000a00000000ca, Class:  2, CF:  1, Len:  4, Fitness_tra: 2
Rule 20: 70e000000040007000, Class:  3, CF:0.380936, Len:  4, Fitness_tra: 3
Rule 21: 00000000060000d002, Class:  3, CF:0.0360115, Len:  3, Fitness_tra: 3
Rule 22: 1c2714152c14c15111, Class:  0, CF:0.595869, Len: 18, Fitness_tra: 2
Rule 23: c0000000010000a0ca, Class:  0, CF:0.903263, Len:  5, Fitness_tra: 2
Rule 24: 000e00000000003000, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule 25: 00030281000c540101, Class:  3, CF:0.055962, Len:  9, Fitness_tra: 0
Rule 26: 00030000000c048003, Class:  3, CF:0.177212, Len:  5, Fitness_tra: 1
Rule 27: 0700000004b040e000, Class:  0, CF:0.443778, Len:  5, Fitness_tra: 1
Rule 28: 0b000005000000b000, Class:  0, CF:0.275217, Len:  3, Fitness_tra: 1
Rule 29: 00e000009040000300, Class:  2, CF:  1, Len:  4, Fitness_tra: 0
Rule 30: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 12dc242d2c8c182211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 11124b1d28141c71c1, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 33: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 00070c005040080000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 11d127528111142493, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: c000000000000000c0, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 11d822122c88741293, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 0000b00be00e000000, Class:  2, CF:  1, Len:  4, Fitness_tra: 0
Rule 46: 00000000000000f000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 00008000000000200d, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 48: 5257b22118242c2121, Class:  2, CF:  1, Len: 18, Fitness_tra: 0
Rule 49: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000000000000080000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 000000005000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1d51221111215c1288, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 11d41281132c544121, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: c217148141cc581142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 000000000000000080, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 0000007e7d0b000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: cd51271dc584528212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: dc2272212114741811, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 003070000000000003, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 000000005000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 539141c5c381d42188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 030050005000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 00000c003000000009, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 69: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 00d0000000000c00e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 182117252881581147, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000000005000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000000000000000805, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 199112858112d42485, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000002000000002, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 00000c004040009800, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0000008d000c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000000000700000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0000000000000000b0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000000000500500000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 559007000000580008, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1395c7182585141151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0000000000000c0000, Class:  2, CF:0.154035, Len:  1, Fitness_tra: 8
Rule 90: 00e000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: aa000b000070000e00, Class:  1, CF:0.498057, Len:  5, Fitness_tra: -1
Rule 92: 70e000000240007000, Class:  3, CF:0.498706, Len:  5, Fitness_tra: 0
Rule 93: 0de004000000082001, Class:  2, CF:  1, Len:  6, Fitness_tra: 0
Rule 94: 520014004181561182, Class:  1, CF:0.363963, Len: 14, Fitness_tra: 0
Rule 95: 0700000004b040e000, Class:  0, CF:0.443778, Len:  0, Fitness_tra: 0
Rule 96: 5be000000301040000, Class:  1, CF:0.1444, Len:  6, Fitness_tra: 0
Rule 97: 000302810004041101, Class:  3, CF:0.0637313, Len:  9, Fitness_tra: -6
Rule 98: 000000005000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 000300060d02038003, Class:  2, CF:0.757529, Len:  7, Fitness_tra: 0
Rule100: 00000043000044e000, Class:  1, CF:0.888689, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:35.958
------Result------
Miss_rate(tra)	:35.958
Miss_rate(tst)	:35.7143
ARL				:5.23256

------Generation 1000------
Rule  1: c00000000e00000000, Class:  3, CF:0.893736, Len:  2, Fitness_tra: 33
Rule  2: 000070004000000006, Class:  2, CF:0.592753, Len:  3, Fitness_tra: 36
Rule  3: 000010003d00000000, Class:  0, CF:0.690785, Len:  3, Fitness_tra: 25
Rule  4: 000000a00060000005, Class:  0, CF:0.559072, Len:  3, Fitness_tra: 19
Rule  5: 000000e00000000000, Class:  2, CF:0.99881, Len:  1, Fitness_tra: 19
Rule  6: 0000c0000000000000, Class:  2, CF:0.256547, Len:  1, Fitness_tra: 19
Rule  7: 00e000004040000000, Class:  1, CF:0.0461542, Len:  3, Fitness_tra: 18
Rule  8: 00340000b070000000, Class:  2, CF:0.327524, Len:  4, Fitness_tra: 17
Rule  9: 0000000000000c0000, Class:  2, CF:0.154035, Len:  1, Fitness_tra: 12
