------Generation 0------
Rule  1: 13f11c11312c5, Class:  0, CF:0.991289, Len: 13, Fitness_tra: 0
Rule 74: 2811152329341, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 75: f3f1182553151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 42251d1121519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: b5a511451937d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 74b1111811135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 33125519d5111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 7c71cc219539d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 00000020d0d59, Class:  0, CF:0.941898, Len:  5, Fitness_tra: 0
Rule 82: 0000902000d40, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 83: 000d009d00004, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 84: 0000000002000, Class:  0, CF:0.825102, Len:  1, Fitness_tra: 418
Rule 85: 00038000005d0, Class:  0, CF:0.990895, Len:  4, Fitness_tra: 0
Rule 86: 441152551c955, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 00000009000b0, Class:  0, CF:0.986811, Len:  2, Fitness_tra: 4
Rule 88: 41452d1215351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 42ac151915211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 00000300c0000, Class:  0, CF:0.870811, Len:  0, Fitness_tra: 0
Rule 91: 74a001285595d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0000000023002, Class:  0, CF:0.855481, Len:  3, Fitness_tra: 0
Rule 93: 257813d528525, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 0006000003060, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 95: 3175128191512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 61fd54511d213, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 97: a0100880c500e, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 98: 0470402850950, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0220950150171, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule100: 33b25519d5181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:9.09091
------Result------
Miss_rate(tra)	:9.09091
Miss_rate(tst)	:9.09091
ARL				:6.02564

------Generation 800------
Rule  1: 000d000000000, Class:  0, CF:0.89834, Len:  1, Fitness_tra: 168
Rule  2: 00000000c0002, Class:  0, CF:0.792813, Len:  2, Fitness_tra: 46
Rule  3: 0000000003000, Class:  0, CF:0.859397, Len:  1, Fitness_tra: 79
Rule  4: 000000000200d, Class:  0, CF:0.83958, Len:  2, Fitness_tra: 2
Rule  5: 00000300c0000, Class:  0, CF:0.870811, Len:  2, Fitness_tra: 3
Rule  6: 0000300000d00, Class:  0, CF:0.765042, Len:  2, Fitness_tra: 0
Rule  7: 00000900c0000, Class:  0, CF:0.968292, Len:  2, Fitness_tra: 4
Rule  8: 0000000809000, Class:  0, CF:0.98722, Len:  2, Fitness_tra: 0
Rule  9: 0200900000040, Class:  0, CF:  1, Len:  3, Fitness_tra: 2
Rule 10: 0200500800000, Class:  0, CF:0.87193, Len:  3, Fitness_tra: 1
Rule 11: 060800000000c, Class:  0, CF:0.732485, Len:  3, Fitness_tra: 0
Rule 12: 0000e0000800c, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 13: 00000080d870c, Class:  0, CF:0.897777, Len:  5, Fitness_tra: 0
Rule 14: 020d000000000, Class:  0, CF:0.949155, Len:  2, Fitness_tra: 2
Rule 15: 0000902000d40, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 16: 0002009000084, Class:  0, CF:0.84461, Len:  4, Fitness_tra: 0
Rule 17: a912125113118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 333211395d841, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: f1a5551122213, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 20: 2773115291198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 6179d5818d192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 0008000400e0e, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 23: a978e88513511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 6d71211122113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1fa5d133558c3, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 26: b71c1d3215311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 61bde15519831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: f145111911128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: f17552585d12d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: a3b211d159151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 1c111d2121111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: b8a2e1118e515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000ec400000cd, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 34: 2221955155131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 3f151c5135881, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 36: 13b1813da1181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 6115515913d52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: b83c91c21535d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 11f1511141811, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 40: 41b1311b2111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 3e21151181112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: aea398c111119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3d11231c8c5e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 7271113155d1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: b81ec91d13121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 6668136118c21, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 47: b215816de5351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: bbb5d235e5931, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: a973c5111551d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: f6f18931c1111, Class:  0, CF:0.827638, Len: 13, Fitness_tra: 0
Rule 51: 78fdc31318111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 7839d51126815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: b741151121191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 71459e1c8135e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: b2f1511525859, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: a1bc9122115d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 21738c9de1181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 74bc91818395e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 17b5113115581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 747141285195d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 61b8318213155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: ae2c1d1112d58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 0002000400e0e, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 64: 3315511515111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: fe7154515d211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 6f318113cc513, Class:  0, CF:0.202011, Len: 13, Fitness_tra: 0
Rule 67: a175181935521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 2415519719115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 7411955115831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 61fdd85c11113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 3175121191512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: ff32115551512, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 73: b5a1c133188ce, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 2811152329341, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 75: f3f1182553151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 42251d1121519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: b5a511451937d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 74b1111811135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 33125519d5111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 7c71cc219539d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 00000020d0d59, Class:  0, CF:0.941898, Len:  5, Fitness_tra: 0
Rule 82: 0000902000d40, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 83: 000d009d00004, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 84: 0000000002000, Class:  0, CF:0.825102, Len:  1, Fitness_tra: 418
Rule 85: 00038000005d0, Class:  0, CF:0.990895, Len:  4, Fitness_tra: 0
Rule 86: 441152551c955, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 00000009000b0, Class:  0, CF:0.986811, Len:  2, Fitness_tra: 4
Rule 88: 41452d1215351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 42ac151915211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 00000300c0000, Class:  0, CF:0.870811, Len:  0, Fitness_tra: 0
Rule 91: 74a001285595d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0000000023002, Class:  0, CF:0.855481, Len:  3, Fitness_tra: 0
Rule 93: 257813d528525, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 0006000003060, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 95: 3175128191512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 61fd54511d213, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 97: a0100880c500e, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 98: 0470402850950, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0220950150171, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule100: 33b25519d5181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:9.09091
------Result------
Miss_rate(tra)	:9.09091
Miss_rate(tst)	:9.09091
ARL				:6.02564

------Generation 900------
Rule  1: 000d000000000, Class:  0, CF:0.89834, Len:  1, Fitness_tra: 168
Rule  2: 00000000c0002, Class:  0, CF:0.792813, Len:  2, Fitness_tra: 46
Rule  3: 0000000003000, Class:  0, CF:0.859397, Len:  1, Fitness_tra: 79
Rule  4: 000000000200d, Class:  0, CF:0.83958, Len:  2, Fitness_tra: 2
Rule  5: 00000300c0000, Class:  0, CF:0.870811, Len:  2, Fitness_tra: 3
Rule  6: 0000300000d00, Class:  0, CF:0.765042, Len:  2, Fitness_tra: 0
Rule  7: 00000900c0000, Class:  0, CF:0.968292, Len:  2, Fitness_tra: 4
Rule  8: 0000000809000, Class:  0, CF:0.98722, Len:  2, Fitness_tra: 0
Rule  9: 0200900000040, Class:  0, CF:  1, Len:  3, Fitness_tra: 2
Rule 10: 0200500800000, Class:  0, CF:0.87193, Len:  3, Fitness_tra: 1
Rule 11: 060800000000c, Class:  0, CF:0.732485, Len:  3, Fitness_tra: 0
Rule 12: 0000e0000800c, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 13: 00000080d870c, Class:  0, CF:0.897777, Len:  5, Fitness_tra: 0
Rule 14: 020d000000000, Class:  0, CF:0.949155, Len:  2, Fitness_tra: 2
Rule 15: 0000902000d40, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 16: 0002009000084, Class:  0, CF:0.84461, Len:  4, Fitness_tra: 0
Rule 17: a912125113118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 333211395d841, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: f1a5551122213, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 20: 2773115291198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 6179d5818d192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 0008000400e0e, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 23: a978e88513511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 6d71211122113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1fa5d133558c3, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 26: b71c1d3215311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 61bde15519831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: f145111911128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: f17552585d12d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: a3b211d159151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 1c111d2121111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: b8a2e1118e515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000ec400000cd, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 34: 2221955155131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 3f151c5135881, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 36: 13b1813da1181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 6115515913d52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: b83c91c21535d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 11f1511141811, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 40: 41b1311b2111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 3e21151181112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: aea398c111119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3d11231c8c5e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 7271113155d1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: b81ec91d13121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 6668136118c21, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 47: b215816de5351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: bbb5d235e5931, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: a973c5111551d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: f6f18931c1111, Class:  0, CF:0.827638, Len: 13, Fitness_tra: 0
Rule 51: 78fdc31318111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 7839d51126815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: b741151121191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 71459e1c8135e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: b2f1511525859, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: a1bc9122115d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 21738c9de1181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 74bc91818395e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 17b5113115581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 747141285195d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 61b8318213155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: ae2c1d1112d58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 0002000400e0e, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 64: 3315511515111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: fe7154515d211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 6f318113cc513, Class:  0, CF:0.202011, Len: 13, Fitness_tra: 0
Rule 67: a175181935521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 2415519719115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 7411955115831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 61fdd85c11113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 3175121191512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: ff32115551512, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 73: b5a1c133188ce, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 2811152329341, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 75: f3f1182553151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 42251d1121519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: b5a511451937d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 74b1111811135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 33125519d5111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 7c71cc219539d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 00000020d0d59, Class:  0, CF:0.941898, Len:  5, Fitness_tra: 0
Rule 82: 0000902000d40, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 83: 000d009d00004, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 84: 0000000002000, Class:  0, CF:0.825102, Len:  1, Fitness_tra: 418
Rule 85: 00038000005d0, Class:  0, CF:0.990895, Len:  4, Fitness_tra: 0
Rule 86: 441152551c955, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 00000009000b0, Class:  0, CF:0.986811, Len:  2, Fitness_tra: 4
Rule 88: 41452d1215351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 42ac151915211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 00000300c0000, Class:  0, CF:0.870811, Len:  0, Fitness_tra: 0
Rule 91: 74a001285595d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0000000023002, Class:  0, CF:0.855481, Len:  3, Fitness_tra: 0
Rule 93: 257813d528525, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 0006000003060, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 95: 3175128191512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 61fd54511d213, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 97: a0100880c500e, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 98: 0470402850950, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0220950150171, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule100: 33b25519d5181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:9.09091
------Result------
Miss_rate(tra)	:9.09091
Miss_rate(tst)	:9.09091
ARL				:6.02564

------Generation 1000------
Rule  1: 000d000000000, Class:  0, CF:0.89834, Len:  1, Fitness_tra: 168
Rule  2: 00000000c0002, Class:  0, CF:0.792813, Len:  2, Fitness_tra: 46
Rule  3: 0000000003000, Class:  0, CF:0.859397, Len:  1, Fitness_tra: 79
Rule  4: 000000000200d, Class:  0, CF:0.83958, Len:  2, Fitness_tra: 2
Rule  5: 00000300c0000, Class:  0, CF:0.870811, Len:  2, Fitness_tra: 3
Rule  6: 0000300000d00, Class:  0, CF:0.765042, Len:  2, Fitness_tra: 0
Rule  7: 00000900c0000, Class:  0, CF:0.968292, Len:  2, Fitness_tra: 4
Rule  8: 0000000809000, Class:  0, CF:0.98722, Len:  2, Fitness_tra: 0
Rule  9: 0200900000040, Class:  0, CF:  1, Len:  3, Fitness_tra: 2
Rule 10: 0200500800000, Class:  0, CF:0.87193, Len:  3, Fitness_tra: 1
Rule 11: 060800000000c, Class:  0, CF:0.732485, Len:  3, Fitness_tra: 0
Rule 12: 0000e0000800c, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 13: 00000080d870c, Class:  0, CF:0.897777, Len:  5, Fitness_tra: 0
Rule 14: 020d000000000, Class:  0, CF:0.949155, Len:  2, Fitness_tra: 2
Rule 15: 0000902000d40, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 16: 0002009000084, Class:  0, CF:0.84461, Len:  4, Fitness_tra: 0
Rule 17: a912125113118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 333211395d841, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: f1a5551122213, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 20: 2773115291198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 6179d5818d192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 0008000400e0e, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 23: a978e88513511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 6d71211122113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1fa5d133558c3, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 26: b71c1d3215311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 61bde15519831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: f145111911128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: f17552585d12d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: a3b211d159151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 1c111d2121111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: b8a2e1118e515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000ec400000cd, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 34: 2221955155131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 3f151c5135881, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 36: 13b1813da1181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 6115515913d52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: b83c91c21535d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 11f1511141811, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 40: 41b1311b2111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 3e21151181112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: aea398c111119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3d11231c8c5e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 7271113155d1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: b81ec91d13121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 6668136118c21, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 47: b215816de5351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: bbb5d235e5931, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: a973c5111551d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: f6f18931c1111, Class:  0, CF:0.827638, Len: 13, Fitness_tra: 0
Rule 51: 78fdc31318111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 7839d51126815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: b741151121191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 71459e1c8135e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: b2f1511525859, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: a1bc9122115d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 21738c9de1181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 74bc91818395e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 17b5113115581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 747141285195d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 61b8318213155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: ae2c1d1112d58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 0002000400e0e, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 64: 3315511515111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: fe7154515d211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 6f318113cc513, Class:  0, CF:0.202011, Len: 13, Fitness_tra: 0
Rule 67: a175181935521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 2415519719115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 7411955115831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 61fdd85c11113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 3175121191512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: ff32115551512, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 73: b5a1c133188ce, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 2811152329341, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 75: f3f1182553151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 42251d1121519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: b5a511451937d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 74b1111811135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 33125519d5111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 7c71cc219539d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 00000020d0d59, Class:  0, CF:0.941898, Len:  5, Fitness_tra: 0
Rule 82: 0000902000d40, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 83: 000d009d00004, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 84: 0000000002000, Class:  0, CF:0.825102, Len:  1, Fitness_tra: 418
Rule 85: 00038000005d0, Class:  0, CF:0.990895, Len:  4, Fitness_tra: 0
Rule 86: 441152551c955, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 00000009000b0, Class:  0, CF:0.986811, Len:  2, Fitness_tra: 4
Rule 88: 41452d1215351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
