------Generation 0------
Rule  1: d121bb98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
ARL				:5.28571

------Generation 800------
Rule  1: d121bb98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: 1ec12b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  3: 8852b231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  4: 1d287412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: 11512111, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule  6: 581c7192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 52d8b738, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 121274e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 1581b211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: d18214e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 5d8c413c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 11c5741c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 53144b31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 1212b158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 15872438, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: d5817192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 59214212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 8525275c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 55142b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 9d514452, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 2212b415, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: d118123c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 5ccc423c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 181cb43c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: dd112752, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 13214291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: d5d54192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 9d222791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 21114211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 115174e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 55894132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: d8121b1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 121cb191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1154bb12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: d1144738, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 2115bb98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 35154bec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: d51c1194, Class:  0, CF:0.942389, Len:  8, Fitness_tra: 0
Rule 39: 31212258, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 2d1122e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 58117be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 11127212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1d2c4791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 59122b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 85c21b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 00040000, Class:  0, CF:0.972945, Len:  1, Fitness_tra: 0
Rule 47: 8d822b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 11284751, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1c511218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 2c847b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 81542752, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 18114b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 0c000000, Class:  0, CF:0.969725, Len:  1, Fitness_tra: 0
Rule 54: 521441e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 81841491, Class:  0, CF:0.333842, Len:  8, Fitness_tra: 0
Rule 56: 55812252, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: d8d4b25c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 585c2218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 39c2b13c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 11141714, Class:  1, CF:0.300624, Len:  8, Fitness_tra: 0
Rule 61: 818822e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: d8d24212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1112429c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: c111b7e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 8122121c, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 66: 3522b132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: d5194b98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 588d4be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 00000000, Class:  0, CF:0.973054, Len:  0, Fitness_tra: 1300
Rule 70: 11111711, Class:  1, CF:0.0499951, Len:  8, Fitness_tra: 0
Rule 71: 28224118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 31157b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 00000000, Class:  0, CF:0.973054, Len:  0, Fitness_tra: 0
Rule 74: d85874e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 81181be8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 111217e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 5814b291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 5254449d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 18817451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 5111423c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 151222ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 18211298, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 83: 28524b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 5d5c4111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 55d2b4e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: cd812238, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 00000000, Class:  0, CF:0.973054, Len:  0, Fitness_tra: 0
Rule 88: 851e7791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 18d42191, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 90: c5dc2b1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 115221e8, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 92: 52112b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 1811b2e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1828bb11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 151c2718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: d1d24295, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 812d1732, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 2558b19c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 25852732, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 15151711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:1.34731
------Result------
Miss_rate(tra)	:1.34731
Miss_rate(tst)	:1.35135
ARL				:5.28571

------Generation 900------
Rule  1: d121bb98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: 1ec12b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  3: 8852b231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  4: 1d287412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: 11512111, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule  6: 581c7192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 52d8b738, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 121274e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 1581b211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: d18214e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 5d8c413c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 11c5741c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 53144b31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 1212b158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 15872438, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: d5817192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 59214212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 8525275c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 55142b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 9d514452, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 2212b415, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: d118123c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 5ccc423c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 181cb43c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: dd112752, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 13214291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: d5d54192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 9d222791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 21114211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 115174e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 55894132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: d8121b1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 121cb191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1154bb12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: d1144738, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 2115bb98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 35154bec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: d51c1194, Class:  0, CF:0.942389, Len:  8, Fitness_tra: 0
Rule 39: 31212258, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 2d1122e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 58117be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 11127212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1d2c4791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 59122b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 85c21b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 00040000, Class:  0, CF:0.972945, Len:  1, Fitness_tra: 0
Rule 47: 8d822b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 11284751, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1c511218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 2c847b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 81542752, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 18114b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 0c000000, Class:  0, CF:0.969725, Len:  1, Fitness_tra: 0
Rule 54: 521441e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 81841491, Class:  0, CF:0.333842, Len:  8, Fitness_tra: 0
Rule 56: 55812252, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: d8d4b25c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 585c2218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 39c2b13c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 11141714, Class:  1, CF:0.300624, Len:  8, Fitness_tra: 0
Rule 61: 818822e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: d8d24212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1112429c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: c111b7e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 8122121c, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 66: 3522b132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: d5194b98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 588d4be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 00000000, Class:  0, CF:0.973054, Len:  0, Fitness_tra: 1300
Rule 70: 11111711, Class:  1, CF:0.0499951, Len:  8, Fitness_tra: 0
Rule 71: 28224118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 31157b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 00000000, Class:  0, CF:0.973054, Len:  0, Fitness_tra: 0
Rule 74: d85874e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 81181be8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 111217e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 5814b291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 5254449d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 18817451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 5111423c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 151222ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 18211298, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 83: 28524b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 5d5c4111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 55d2b4e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: cd812238, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 00000000, Class:  0, CF:0.973054, Len:  0, Fitness_tra: 0
Rule 88: 851e7791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 18d42191, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 90: c5dc2b1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 115221e8, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 92: 52112b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 1811b2e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1828bb11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 151c2718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: d1d24295, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 812d1732, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 2558b19c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 25852732, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 15151711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:1.34731
------Result------
Miss_rate(tra)	:1.34731
Miss_rate(tst)	:1.35135
ARL				:5.28571

------Generation 1000------
Rule  1: d121bb98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: 1ec12b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  3: 8852b231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  4: 1d287412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: 11512111, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule  6: 581c7192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 52d8b738, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 121274e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 1581b211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: d18214e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 5d8c413c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 11c5741c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 53144b31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 1212b158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 15872438, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: d5817192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 59214212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 8525275c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 55142b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 9d514452, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 2212b415, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: d118123c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 5ccc423c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 181cb43c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: dd112752, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 13214291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: d5d54192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 9d222791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 21114211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 115174e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 55894132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: d8121b1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 121cb191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1154bb12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: d1144738, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 2115bb98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 35154bec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: d51c1194, Class:  0, CF:0.942389, Len:  8, Fitness_tra: 0
Rule 39: 31212258, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 2d1122e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 58117be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 11127212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1d2c4791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 59122b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 85c21b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 00040000, Class:  0, CF:0.972945, Len:  1, Fitness_tra: 0
Rule 47: 8d822b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 11284751, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1c511218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 2c847b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 81542752, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 18114b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 0c000000, Class:  0, CF:0.969725, Len:  1, Fitness_tra: 0
Rule 54: 521441e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 81841491, Class:  0, CF:0.333842, Len:  8, Fitness_tra: 0
Rule 56: 55812252, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: d8d4b25c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 585c2218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 39c2b13c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 11141714, Class:  1, CF:0.300624, Len:  8, Fitness_tra: 0
Rule 61: 818822e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: d8d24212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1112429c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: c111b7e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 8122121c, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 66: 3522b132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: d5194b98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 588d4be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 00000000, Class:  0, CF:0.973054, Len:  0, Fitness_tra: 1300
Rule 70: 11111711, Class:  1, CF:0.0499951, Len:  8, Fitness_tra: 0
Rule 71: 28224118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 31157b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 00000000, Class:  0, CF:0.973054, Len:  0, Fitness_tra: 0
Rule 74: d85874e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 81181be8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 111217e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 5814b291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 5254449d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 18817451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 5111423c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 151222ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 18211298, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 83: 28524b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 5d5c4111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 55d2b4e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: cd812238, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 00000000, Class:  0, CF:0.973054, Len:  0, Fitness_tra: 0
Rule 88: 851e7791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 18d42191, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 90: c5dc2b1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 115221e8, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 92: 52112b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 1811b2e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1828bb11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 151c2718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: d1d24295, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 812d1732, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 2558b19c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 25852732, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 15151711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:1.34731
------Result------
Miss_rate(tra)	:1.34731
Miss_rate(tst)	:1.35135
ARL				:5.28571

------Generation 2000------
Rule  1: d121bb98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: 1ec12b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  3: 8852b231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  4: 1d287412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: 11512111, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule  6: 581c7192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 52d8b738, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 121274e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 1581b211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: d18214e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 5d8c413c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 11c5741c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 53144b31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 1212b158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 15872438, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: d5817192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 59214212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 8525275c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 55142b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 9d514452, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 2212b415, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: d118123c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 5ccc423c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 181cb43c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: dd112752, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 13214291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: d5d54192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 9d222791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 21114211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 115174e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 55894132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
